shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-6-mjp-1.5.R","-37.8289330216259","144.971319611767","42","6612.38"
"3-6-mjp-1.5.R","-37.8286537891549","144.971327259801","43","6643.44"
"3-6-mjp-1.5.R","-37.8274389506331","144.971428701442","44","6778.82"
"3-6-mjp-1.5.R","-37.8270602442163","144.971416349966","45","6820.94"
"3-6-mjp-1.5.R","-37.8266811464447","144.971381286454","46","6863.21"
"3-6-mjp-1.5.R","-37.8261297320577","144.971282774516","47","6925.13"
"3-6-mjp-1.5.R","-37.8253597892506","144.97105391462","48","7013.07"
"3-6-mjp-1.5.R","-37.8250693964741","144.970936895724","49","7046.96"
"3-6-mjp-1.5.R","-37.8246425210376","144.970744088692","50","7097.35"
"3-6-mjp-1.5.R","-37.8214994950461","144.969296498885","51","7469.25"
"3-6-mjp-1.5.R","-37.8185836002742","144.967956398339","52","7814.19"
"3-6-mjp-1.5.R","-37.8184747264645","144.967913943663","53","7826.86"
"3-6-mjp-1.5.R","-37.817829706853","144.967613552413","54","7903.28"
"3-6-mjp-1.5.R","-37.8157131215422","144.966637871573","55","8153.75"
"3-6-mjp-1.5.R","-37.8154951769789","144.966541614874","56","8179.42"
"3-6-mjp-1.5.R","-37.8135328881069","144.965629912992","57","8411.85"
"3-6-mjp-1.5.R","-37.8127335588144","144.965265640874","58","8506.32"
"3-6-mjp-1.5.R","-37.8098722570578","144.963958419473","59","8844.57"
"3-6-mjp-1.5.R","-37.8095906691793","144.963829849592","60","8877.86"
"3-6-mjp-1.5.R","-37.8077736597573","144.962982443765","61","9093.18"
"3-6-mjp-1.5.R","-37.8073375688316","144.962778618168","62","9144.87"
"3-6-mjp-1.5.R","-37.8051362334608","144.963157141612","63","9391.89"
"3-6-mjp-1.5.R","-37.8026294258744","144.963589461282","64","9673.21"
"3-6-mjp-1.5.R","-37.8017758730189","144.963737839335","65","9769.02"
"3-6-mjp-1.5.R","-37.798766210446","144.964274777954","66","10106.98"
"3-6-mjp-1.5.R","-37.7968437051768","144.964622834582","67","10322.93"
"3-6-mjp-1.5.R","-37.7971128122442","144.967159382059","68","10547.81"
"3-6-mjp-1.5.R","-37.7971556997888","144.967555696342","69","10582.95"
"3-6-mjp-1.5.R","-37.7941276054053","144.968070230232","70","10922.68"
"3-6-mjp-1.5.R","-37.7926899246241","144.968314031114","71","11083.98"
"3-6-mjp-1.5.R","-37.7895809508327","144.968842065189","72","11432.78"
"3-6-mjp-1.5.R","-37.7873615668448","144.969220787896","73","11681.80"
"3-6-mjp-1.5.R","-37.7843334565449","144.969735167883","74","12021.53"
"3-6-mjp-1.5.R","-37.7840367940269","144.969777351118","75","12054.72"
"3-6-mjp-1.5.R","-37.7819249074439","144.970119005312","76","12291.46"
"3-6-mjp-1.5.R","-37.7784558084813","144.97066806938","77","12680.22"
"3-6-mjp-1.5.R","-37.7782940632216","144.970695200803","78","12698.36"
"3-6-mjp-1.5.R","-37.7758669052874","144.971045414765","79","12970.00"
"3-6-mjp-1.5.R","-37.7757672354829","144.971014079059","80","12981.42"
"3-6-mjp-1.5.R","-37.7756773551765","144.971027890062","81","12991.48"
"3-6-mjp-1.5.R","-37.7727383256508","144.971482893057","82","13320.73"
"3-6-mjp-1.5.R","-37.7705639604208","144.971860197497","83","13564.77"
"3-6-mjp-1.5.R","-37.7697914565376","144.972006184892","84","13651.62"
"3-6-mjp-1.5.R","-37.7682104172912","144.97229913371","85","13829.30"
"3-6-mjp-1.5.R","-37.7666652116736","144.972579737655","86","14002.88"
"3-6-mjp-1.5.R","-37.7644369886151","144.97296979329","87","14253.01"
"3-6-mjp-1.5.R","-37.7623797122351","144.973343804683","88","14484.12"
"3-6-mjp-1.5.R","-37.7622089579951","144.973371168697","89","14503.26"
"3-6-mjp-1.5.R","-37.7621010319581","144.973907635065","90","14551.92"
"3-6-mjp-1.5.R","-37.7620117363615","144.973955477761","91","14562.70"
"3-6-mjp-1.5.R","-37.7593969578011","144.974401410922","92","14856.08"
"3-6-mjp-1.5.R","-37.7568900720755","144.97483301541","93","15137.41"
"3-6-mjp-1.5.R","-37.7566744740641","144.974872946979","94","15161.64"
"3-6-mjp-1.5.R","-37.7561518760829","144.970165354464","95","15579.55"
"3-6-mjp-1.5.R","-37.7557465876387","144.966521565887","96","15903.05"
"3-6-mjp-1.5.R","-37.7556833371117","144.965989824161","97","15950.32"
"3-6-mjp-1.5.R","-37.7554735957806","144.964281647923","98","16102.29"
"3-6-mjp-1.5.R","-37.7554526399054","144.9641119654","99","16117.39"
"3-6-mjp-1.5.R","-37.7554128843471","144.963897396567","100","16136.77"
"3-6-mjp-1.5.R","-37.7552334716304","144.962381358049","101","16271.53"
"3-6-mjp-1.6.R","-37.8599892885201","145.056342896537","1","0.00"
"3-6-mjp-1.6.R","-37.8597286119423","145.054201453799","2","190.22"
"3-6-mjp-1.6.R","-37.8594138307866","145.051515856205","3","428.57"
"3-6-mjp-1.6.R","-37.8590381608562","145.048422694181","4","703.32"
"3-6-mjp-1.6.R","-37.8585981733865","145.044717477032","5","1032.26"
"3-6-mjp-1.6.R","-37.8582001520164","145.04137491831","6","1329.03"
"3-6-mjp-1.6.R","-37.8577658160052","145.03802199378","7","1627.33"
"3-6-mjp-1.6.R","-37.8574766485447","145.035813244392","8","1823.89"
"3-6-mjp-1.6.R","-37.8570946003585","145.032902278396","9","2082.95"
"3-6-mjp-1.6.R","-37.8566504472702","145.029515620869","10","2384.36"
"3-6-mjp-1.6.R","-37.8562263089264","145.026253498067","11","2674.61"
"3-6-mjp-1.6.R","-37.8559064667559","145.023841075864","12","2889.37"
"3-6-mjp-1.6.R","-37.8556266166768","145.021666290555","13","3082.82"
"3-6-mjp-1.6.R","-37.8555312232776","145.020816397303","14","3158.19"
"3-6-mjp-1.6.R","-37.8555199231709","145.020680308596","15","3170.20"
"3-6-mjp-1.6.R","-37.8552204698629","145.018415145621","16","3371.84"
"3-6-mjp-1.6.R","-37.8548176822217","145.015368532108","17","3643.05"
"3-6-mjp-1.6.R","-37.8543417856819","145.01173289959","18","3966.60"
"3-6-mjp-1.6.R","-37.853939019193","145.008697726637","19","4236.81"
"3-6-mjp-1.6.R","-37.8536920714479","145.006885874267","20","4398.24"
"3-6-mjp-1.6.R","-37.8531152387856","145.002627976338","21","4777.54"
"3-6-mjp-1.6.R","-37.8527665439184","145.000136987374","22","4999.65"
"3-6-mjp-1.6.R","-37.8525605187356","144.998619588537","23","5134.83"
"3-6-mjp-1.6.R","-37.8522819480302","144.996547258577","24","5319.40"
"3-6-mjp-1.6.R","-37.8518703677663","144.993546594289","25","5586.80"
"3-6-mjp-1.6.R","-37.8513294765125","144.989310667302","26","5963.55"
"3-6-mjp-1.6.R","-37.8511528604328","144.987940278247","27","6085.46"
"3-6-mjp-1.6.R","-37.8506955029995","144.984384067437","28","6401.81"
"3-6-mjp-1.6.R","-37.8502169063744","144.98064664144","29","6734.25"
"3-6-mjp-1.6.R","-37.8499267169789","144.980540909263","30","6767.83"
"3-6-mjp-1.6.R","-37.8478863813184","144.979801051765","31","7003.82"
"3-6-mjp-1.6.R","-37.8440050332974","144.978384192733","32","7452.98"
"3-6-mjp-1.6.R","-37.8414747672775","144.977453283875","33","7745.96"
"3-6-mjp-1.6.R","-37.8392893180295","144.976660734662","34","7998.74"
"3-6-mjp-1.6.R","-37.8360789845326","144.975487182783","35","8370.30"
"3-6-mjp-1.6.R","-37.8354418175812","144.975118269499","36","8448.20"
"3-6-mjp-1.6.R","-37.8351322412251","144.974933568837","37","8486.26"
"3-6-mjp-1.6.R","-37.8342814514201","144.9741955428","38","8600.93"
"3-6-mjp-1.6.R","-37.8341251968007","144.974018016607","39","8624.28"
"3-6-mjp-1.6.R","-37.8337643259869","144.973471127471","40","8686.86"
"3-6-mjp-1.6.R","-37.8331823837123","144.972646234957","41","8784.00"
"3-6-mjp-1.6.R","-37.8330903529193","144.972535130564","42","8798.14"
"3-6-mjp-1.6.R","-37.832943299047","144.972368721114","43","8820.07"
"3-6-mjp-1.6.R","-37.8328062305183","144.972258850588","44","8838.10"
"3-6-mjp-1.6.R","-37.8326867856479","144.972125773248","45","8855.80"
"3-6-mjp-1.6.R","-37.832275579154","144.97179616533","46","8909.91"
"3-6-mjp-1.6.R","-37.8321390971179","144.97172036745","47","8926.49"
"3-6-mjp-1.6.R","-37.8316942077978","144.971528032712","48","8978.76"
"3-6-mjp-1.6.R","-37.8313863875075","144.971445566776","49","9013.74"
"3-6-mjp-1.6.R","-37.8309076204287","144.971379145933","50","9067.30"
"3-6-mjp-1.6.R","-37.8298431703086","144.971317406286","51","9185.79"
"3-6-mjp-1.6.R","-37.8289330216259","144.971319611767","52","9286.99"
"3-6-mjp-1.6.R","-37.8286537891549","144.971327259801","53","9318.05"
"3-6-mjp-1.6.R","-37.8274389506331","144.971428701442","54","9453.42"
"3-6-mjp-1.6.R","-37.8270602442163","144.971416349966","55","9495.55"
"3-6-mjp-1.6.R","-37.8266811464447","144.971381286454","56","9537.81"
"3-6-mjp-1.6.R","-37.8261297320577","144.971282774516","57","9599.74"
"3-6-mjp-1.6.R","-37.8253597892506","144.97105391462","58","9687.68"
"3-6-mjp-1.6.R","-37.8250693964741","144.970936895724","59","9721.56"
"3-6-mjp-1.6.R","-37.8246425210376","144.970744088692","60","9771.96"
"3-6-mjp-1.6.R","-37.8214994950461","144.969296498885","61","10143.86"
"3-6-mjp-1.6.R","-37.8185836002742","144.967956398339","62","10488.80"
"3-6-mjp-1.6.R","-37.8184747264645","144.967913943663","63","10501.47"
"3-6-mjp-1.6.R","-37.817829706853","144.967613552413","64","10577.89"
"3-6-mjp-1.6.R","-37.8157131215422","144.966637871573","65","10828.36"
"3-6-mjp-1.6.R","-37.8154951769789","144.966541614874","66","10854.03"
"3-6-mjp-1.6.R","-37.8135328881069","144.965629912992","67","11086.46"
"3-6-mjp-1.6.R","-37.8127335588144","144.965265640874","68","11180.92"
"3-6-mjp-1.6.R","-37.8098722570578","144.963958419473","69","11519.18"
"3-6-mjp-1.6.R","-37.8095906691793","144.963829849592","70","11552.46"
"3-6-mjp-1.6.R","-37.8077736597573","144.962982443765","71","11767.78"
"3-6-mjp-1.6.R","-37.8073375688316","144.962778618168","72","11819.48"
"3-6-mjp-1.6.R","-37.8051362334608","144.963157141612","73","12066.50"
"3-6-mjp-1.6.R","-37.8026294258744","144.963589461282","74","12347.82"
"3-6-mjp-1.6.R","-37.8017758730189","144.963737839335","75","12443.62"
"3-6-mjp-1.6.R","-37.798766210446","144.964274777954","76","12781.59"
"3-6-mjp-1.6.R","-37.7968437051768","144.964622834582","77","12997.54"
"3-6-mjp-1.6.R","-37.7971128122442","144.967159382059","78","13222.41"
"3-6-mjp-1.6.R","-37.7971556997888","144.967555696342","79","13257.56"
"3-6-mjp-1.6.R","-37.7941276054053","144.968070230232","80","13597.29"
"3-6-mjp-1.6.R","-37.7926899246241","144.968314031114","81","13758.58"
"3-6-mjp-1.6.R","-37.7895809508327","144.968842065189","82","14107.39"
"3-6-mjp-1.6.R","-37.7873615668448","144.969220787896","83","14356.40"
"3-6-mjp-1.6.R","-37.7843334565449","144.969735167883","84","14696.13"
"3-6-mjp-1.6.R","-37.7840367940269","144.969777351118","85","14729.33"
"3-6-mjp-1.6.R","-37.7819249074439","144.970119005312","86","14966.07"
"3-6-mjp-1.6.R","-37.7784558084813","144.97066806938","87","15354.82"
"3-6-mjp-1.6.R","-37.7782940632216","144.970695200803","88","15372.97"
"3-6-mjp-1.6.R","-37.7758669052874","144.971045414765","89","15644.60"
"3-6-mjp-1.6.R","-37.7757672354829","144.971014079059","90","15656.02"
"3-6-mjp-1.6.R","-37.7756773551765","144.971027890062","91","15666.09"
"3-6-mjp-1.6.R","-37.7727383256508","144.971482893057","92","15995.34"
"3-6-mjp-1.6.R","-37.7705639604208","144.971860197497","93","16239.38"
"3-6-mjp-1.6.R","-37.7697914565376","144.972006184892","94","16326.23"
"3-6-mjp-1.6.R","-37.7682104172912","144.97229913371","95","16503.91"
"3-6-mjp-1.6.R","-37.7666652116736","144.972579737655","96","16677.49"
"3-6-mjp-1.6.R","-37.7644369886151","144.97296979329","97","16927.62"
"3-6-mjp-1.6.R","-37.7623797122351","144.973343804683","98","17158.73"
"3-6-mjp-1.6.R","-37.7622089579951","144.973371168697","99","17177.86"
"3-6-mjp-1.6.R","-37.7621010319581","144.973907635065","100","17226.53"
"3-6-mjp-1.6.R","-37.7620117363615","144.973955477761","101","17237.31"
"3-6-mjp-1.6.R","-37.7593969578011","144.974401410922","102","17530.69"
"3-6-mjp-1.6.R","-37.7568900720755","144.97483301541","103","17812.01"
"3-6-mjp-1.6.R","-37.7566744740641","144.974872946979","104","17836.24"
"3-6-mjp-1.6.R","-37.7561518760829","144.970165354464","105","18254.16"
"3-6-mjp-1.6.R","-37.7557465876387","144.966521565887","106","18577.65"
"3-6-mjp-1.6.R","-37.7556833371117","144.965989824161","107","18624.93"
"3-6-mjp-1.6.R","-37.7554735957806","144.964281647923","108","18776.90"
"3-6-mjp-1.6.R","-37.7554526399054","144.9641119654","109","18792.00"
"3-6-mjp-1.6.R","-37.7554128843471","144.963897396567","110","18811.37"
"3-6-mjp-1.6.R","-37.7552334716304","144.962381358049","111","18946.14"
"3-70-mjp-1.1.H","-37.8313327920725","145.056413441067","1","0.00"
"3-70-mjp-1.1.H","-37.8313427374655","145.056469991365","2","5.09"
"3-70-mjp-1.1.H","-37.8313464869226","145.056697138135","3","25.04"
"3-70-mjp-1.1.H","-37.831395088316","145.056911745965","4","44.65"
"3-70-mjp-1.1.H","-37.8314695759721","145.057602890704","5","105.91"
"3-70-mjp-1.1.H","-37.8317643053587","145.060174409028","6","334.12"
"3-70-mjp-1.1.H","-37.8321343668869","145.063493896018","7","628.53"
"3-70-mjp-1.1.H","-37.832407781053","145.06587285821","8","839.66"
"3-70-mjp-1.1.H","-37.832566401886","145.067300385985","9","966.26"
"3-70-mjp-1.1.H","-37.8328061975356","145.069282566009","10","1142.37"
"3-70-mjp-1.1.H","-37.8328172542948","145.069407265321","11","1153.39"
"3-70-mjp-1.1.H","-37.8331722856914","145.072375001633","12","1417.00"
"3-70-mjp-1.1.H","-37.8334016882891","145.074277947741","13","1586.06"
"3-70-mjp-1.1.H","-37.833717968867","145.07708766176","14","1835.30"
"3-70-mjp-1.1.H","-37.8339795088711","145.07930795973","15","2032.45"
"3-70-mjp-1.1.H","-37.8341902289786","145.081177345774","16","2198.28"
"3-70-mjp-1.1.H","-37.8342113919192","145.081369964004","17","2215.36"
"3-70-mjp-1.1.H","-37.8343033619066","145.083696946148","18","2419.97"
"3-70-mjp-1.1.H","-37.8344389488709","145.084829715566","19","2520.59"
"3-70-mjp-1.1.H","-37.834816960667","145.08812652637","20","2813.15"
"3-70-mjp-1.1.H","-37.8351417375729","145.090924776833","21","3061.53"
"3-70-mjp-1.1.H","-37.8354035708355","145.093179251985","22","3261.65"
"3-70-mjp-1.1.H","-37.8356554344358","145.095377185281","23","3456.69"
"3-70-mjp-1.1.H","-37.835968647095","145.09802807959","24","3692.08"
"3-70-mjp-1.1.H","-37.8361684145067","145.099795587463","25","3848.88"
"3-70-mjp-1.1.H","-37.8362663783454","145.100281686351","26","3892.93"
"3-70-mjp-1.1.H","-37.8366196177659","145.102068000704","27","4054.65"
"3-70-mjp-1.1.H","-37.8366302738906","145.102169995892","28","4063.68"
"3-70-mjp-1.1.H","-37.8369130192148","145.104617198606","29","4280.88"
"3-70-mjp-1.1.H","-37.8371529232597","145.106645076373","30","4460.95"
"3-70-mjp-1.1.H","-37.8375822997991","145.110372623923","31","4791.75"
"3-70-mjp-1.2.H","-37.8144087879006","144.938786141643","1","0.00"
"3-70-mjp-1.2.H","-37.8133571637508","144.941518903617","2","267.02"
"3-70-mjp-1.2.H","-37.8133483548835","144.941530507594","3","268.44"
"3-70-mjp-1.2.H","-37.8128405326876","144.94289636004","4","401.05"
"3-70-mjp-1.2.H","-37.8127996610407","144.943136038037","5","422.59"
"3-70-mjp-1.2.H","-37.8132170887274","144.943817368516","6","498.33"
"3-70-mjp-1.2.H","-37.8135663074449","144.944205255845","7","549.99"
"3-70-mjp-1.2.H","-37.8137674429341","144.944370066661","8","576.63"
"3-70-mjp-1.2.H","-37.813931755918","144.94449046212","9","597.74"
"3-70-mjp-1.2.H","-37.81471332645","144.944866366022","10","690.71"
"3-70-mjp-1.2.H","-37.814995131139","144.945006224922","11","724.37"
"3-70-mjp-1.2.H","-37.8152130914751","144.945102416865","12","750.03"
"3-70-mjp-1.2.H","-37.8155127125208","144.945230423868","13","785.20"
"3-70-mjp-1.2.H","-37.8159124051814","144.945412455607","14","832.43"
"3-70-mjp-1.2.H","-37.817828015909","144.946222698815","15","1057.01"
"3-70-mjp-1.2.H","-37.8189900695031","144.946713056296","16","1193.22"
"3-70-mjp-1.2.H","-37.8190913287168","144.946835212224","17","1208.77"
"3-70-mjp-1.2.H","-37.8202263579148","144.947326335536","18","1342.15"
"3-70-mjp-1.2.H","-37.8214663070169","144.947632798043","19","1482.63"
"3-70-mjp-1.2.H","-37.8223533843546","144.9478581586","20","1583.23"
"3-70-mjp-1.2.H","-37.8225365005471","144.948023496999","21","1608.24"
"3-70-mjp-1.2.H","-37.8226025206044","144.948192079287","22","1624.77"
"3-70-mjp-1.2.H","-37.8225082813456","144.948989939323","23","1695.63"
"3-70-mjp-1.2.H","-37.8222908990183","144.949961615533","24","1784.33"
"3-70-mjp-1.2.H","-37.821862271118","144.951223144304","25","1904.95"
"3-70-mjp-1.2.H","-37.8217162578796","144.951636163685","26","1944.70"
"3-70-mjp-1.2.H","-37.8217784009251","144.952100230456","27","1986.04"
"3-70-mjp-1.2.H","-37.8218375801225","144.952393970672","28","2012.67"
"3-70-mjp-1.2.H","-37.8218221324294","144.952542085627","29","2025.79"
"3-70-mjp-1.2.H","-37.8215166197117","144.953629782965","30","2127.19"
"3-70-mjp-1.2.H","-37.8212361463556","144.954603174904","31","2218.20"
"3-70-mjp-1.2.H","-37.8211680320295","144.954832265782","32","2239.70"
"3-70-mjp-1.2.H","-37.8208707164467","144.955874276254","33","2337.01"
"3-70-mjp-1.2.H","-37.8207010146502","144.956481062233","34","2393.55"
"3-70-mjp-1.2.H","-37.8204203200709","144.957443078617","35","2483.63"
"3-70-mjp-1.2.H","-37.8202899358491","144.957719322482","36","2511.90"
"3-70-mjp-1.2.H","-37.8200683454368","144.958452493375","37","2580.85"
"3-70-mjp-1.2.H","-37.8193029292161","144.961086439481","38","2827.37"
"3-70-mjp-1.2.H","-37.8190901281256","144.96180798877","39","2895.02"
"3-70-mjp-1.2.H","-37.8182649193031","144.964636630437","40","3159.89"
"3-70-mjp-1.2.H","-37.8181715287348","144.964968638054","41","3190.85"
"3-70-mjp-1.2.H","-37.817551053372","144.967132716054","42","3393.07"
"3-70-mjp-1.2.H","-37.8174572635564","144.967442008412","43","3422.17"
"3-70-mjp-1.2.H","-37.816733741675","144.969904225399","44","3652.94"
"3-70-mjp-1.2.H","-37.816572973052","144.970510701511","45","3709.13"
"3-70-mjp-1.2.H","-37.816010362349","144.97237775072","46","3884.66"
"3-70-mjp-1.2.H","-37.8162564982928","144.972541412712","47","3915.58"
"3-70-mjp-1.2.H","-37.8163565586121","144.972595474054","48","3927.67"
"3-70-mjp-1.2.H","-37.8165304385842","144.972749754427","49","3951.28"
"3-70-mjp-1.2.H","-37.8165942732257","144.972793447427","50","3959.35"
"3-70-mjp-1.2.H","-37.8167959574268","144.972992407659","51","3987.79"
"3-70-mjp-1.2.H","-37.8169890246892","144.973214324472","52","4016.78"
"3-70-mjp-1.2.H","-37.8171086633066","144.973358731153","53","4035.17"
"3-70-mjp-1.2.H","-37.8174697274484","144.973916855058","54","4098.53"
"3-70-mjp-1.2.H","-37.8175915142604","144.974186165109","55","4125.79"
"3-70-mjp-1.2.H","-37.8178523199359","144.974678876694","56","4177.89"
"3-70-mjp-1.2.H","-37.8179829173215","144.974936588536","57","4204.78"
"3-70-mjp-1.2.H","-37.8182891481608","144.975450784413","58","4261.35"
"3-70-mjp-1.2.H","-37.8182440827665","144.975974580698","59","4307.63"
"3-70-mjp-1.2.H","-37.8182391739445","144.976213277046","60","4328.60"
"3-70-mjp-1.2.H","-37.8182256473765","144.976474928932","61","4351.64"
"3-70-mjp-1.2.H","-37.818402449354","144.976799544418","62","4386.27"
"3-70-mjp-1.2.H","-37.8186710816204","144.977223895967","63","4434.04"
"3-70-mjp-1.2.H","-37.8189780829193","144.977783526008","64","4493.89"
"3-70-mjp-1.2.H","-37.8196314214629","144.979094852529","65","4630.07"
"3-70-mjp-1.2.H","-37.81979000655","144.979408616863","66","4662.79"
"3-70-mjp-1.2.H","-37.8203376227212","144.980336598627","67","4764.53"
"3-70-mjp-1.2.H","-37.8212960233746","144.981571497571","68","4916.59"
"3-70-mjp-1.2.H","-37.8218506851193","144.982385715433","69","5011.03"
"3-70-mjp-1.2.H","-37.8222878540331","144.983180422395","70","5096.09"
"3-70-mjp-1.2.H","-37.8224284135789","144.983494697319","71","5127.81"
"3-70-mjp-1.2.H","-37.8226717500821","144.984022031623","72","5181.46"
"3-70-mjp-1.2.H","-37.8228901997042","144.984675015648","73","5243.74"
"3-70-mjp-1.2.H","-37.8233967452588","144.986365373135","74","5402.54"
"3-70-mjp-1.2.H","-37.823547663405","144.986758903948","75","5440.96"
"3-70-mjp-1.2.H","-37.8236120757359","144.986836680148","76","5450.86"
"3-70-mjp-1.2.H","-37.8237113534262","144.986845343259","77","5461.92"
"3-70-mjp-1.2.H","-37.8241337394384","144.986777059745","78","5509.27"
"3-70-mjp-1.2.H","-37.8242236211852","144.98676325606","79","5519.34"
"3-70-mjp-1.2.H","-37.82433248898","144.986805741667","80","5532.01"
