date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,road_segment_1,road_segment_2
2014-11-15,Gordon Crescent,South East of Market Street,Kensington,50,N,15:00,15,0,0,0,0,0,0,0,0,0,0,0,0,,,23.9,31.3,,23004,,
2014-11-16,Gordon Crescent,South East of Market Street,Kensington,50,N,9:00,10,0,0,0,0,0,0,0,0,0,0,0,0,,,27.8,29.5,,23004,,
2014-11-16,Gordon Crescent,South East of Market Street,Kensington,50,N,13:00,16,0,0,0,0,0,0,0,0,0,0,0,0,,,28.4,33.6,,23004,,
2014-11-17,Gordon Crescent,South East of Market Street,Kensington,50,N,0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,29.7,33.2,,23004,,
2014-11-17,Gordon Crescent,South East of Market Street,Kensington,50,N,11:00,8,0,0,0,0,0,0,0,0,0,0,0,0,,,27.5,31.4,,23004,,
2014-11-17,Gordon Crescent,South East of Market Street,Kensington,50,N,18:00,10,0,0,1,0,0,0,0,0,0,0,0,0,,,31.5,39.0,,23004,,
2014-11-17,Gordon Crescent,South East of Market Street,Kensington,50,N,19:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,22.2,24.4,,23004,,
2014-11-19,Gordon Crescent,South East of Market Street,Kensington,50,N,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,20.6,20.0,,23004,,
2014-11-19,Gordon Crescent,South East of Market Street,Kensington,50,N,7:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,33.1,36.4,,23004,,
2014-11-20,Gordon Crescent,South East of Market Street,Kensington,50,N,9:00,10,0,0,0,0,0,0,0,0,0,0,0,0,,,23.4,30.0,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,N,13:00,7,0,0,0,0,0,0,0,0,0,0,0,0,,,31.3,34.9,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,N,16:00,8,0,0,0,0,0,0,0,0,0,0,0,0,,,28.6,31.6,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,N,17:00,12,0,0,0,0,0,0,0,0,0,0,0,0,,,30.2,36.2,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,N,23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,27.7,27.0,,23004,,
2014-11-15,Gordon Crescent,South East of Market Street,Kensington,50,S,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,23004,,
2014-11-16,Gordon Crescent,South East of Market Street,Kensington,50,S,13:00,15,0,0,0,0,0,0,0,0,0,0,0,0,,,28.5,33.8,,23004,,
2014-11-17,Gordon Crescent,South East of Market Street,Kensington,50,S,13:00,5,0,0,0,0,0,0,0,0,0,0,0,0,,,32.0,34.5,,23004,,
2014-11-18,Gordon Crescent,South East of Market Street,Kensington,50,S,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,23004,,
2014-11-18,Gordon Crescent,South East of Market Street,Kensington,50,S,13:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,22.8,26.1,,23004,,
2014-11-19,Gordon Crescent,South East of Market Street,Kensington,50,S,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,23004,,
2014-11-19,Gordon Crescent,South East of Market Street,Kensington,50,S,8:00,43,0,0,0,0,0,0,0,0,0,0,0,0,,,32.5,38.1,,23004,,
2014-11-19,Gordon Crescent,South East of Market Street,Kensington,50,S,16:00,7,0,0,0,0,0,0,0,0,0,0,0,0,,,30.6,37.7,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,S,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,31.2,31.0,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,S,12:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,35.2,41.0,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,S,21:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,30.1,32.8,,23004,,
2014-11-21,Gordon Crescent,South East of Market Street,Kensington,50,S,22:00,4,0,0,0,0,0,0,0,0,0,0,0,0,,,28.3,29.8,,23004,,
2014-11-15,Gower Street,North East of Durham Street,Kensington,50,E,4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,23.2,23.0,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,E,0:00,5,0,1,0,0,0,0,0,0,0,0,0,0,,,25.2,26.3,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,E,1:00,4,0,0,0,0,0,0,0,0,0,0,0,0,,,21.5,21.8,,21695,,
2014-11-17,Gower Street,North East of Durham Street,Kensington,50,E,8:00,50,0,1,0,0,0,0,0,0,0,0,0,0,,,19.8,24.0,,21695,,
2014-11-17,Gower Street,North East of Durham Street,Kensington,50,E,12:00,7,1,3,0,0,0,0,0,0,0,0,0,0,,,21.5,24.7,,21695,,
2014-11-18,Gower Street,North East of Durham Street,Kensington,50,E,9:00,30,0,3,0,0,0,0,0,0,0,0,0,0,,,21.5,25.1,,21695,,
2014-11-18,Gower Street,North East of Durham Street,Kensington,50,E,10:00,18,0,0,1,0,0,0,0,0,0,0,0,0,,,21.6,25.2,,21695,,
2014-11-18,Gower Street,North East of Durham Street,Kensington,50,E,22:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,25.0,25.6,,21695,,
2014-11-19,Gower Street,North East of Durham Street,Kensington,50,E,19:00,7,0,0,0,0,0,0,0,0,0,0,0,0,,,21.6,22.9,,21695,,
2014-11-20,Gower Street,North East of Durham Street,Kensington,50,E,0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,20.7,22.8,,21695,,
2014-11-20,Gower Street,North East of Durham Street,Kensington,50,E,17:00,32,0,2,0,0,0,0,0,0,0,0,0,0,,,25.6,28.9,,21695,,
2014-11-20,Gower Street,North East of Durham Street,Kensington,50,E,21:00,8,0,0,0,0,0,0,0,0,0,0,0,0,,,21.4,26.6,,21695,,
2014-11-15,Gower Street,North East of Durham Street,Kensington,50,W,21:00,11,0,1,0,0,0,0,0,0,0,0,0,0,,,27.5,28.2,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,W,6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,W,9:00,13,0,1,0,0,0,0,0,0,0,0,0,0,,,22.8,29.0,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,W,15:00,18,0,0,0,0,0,0,0,0,0,0,0,0,,,27.3,31.3,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,W,17:00,10,0,0,0,0,0,0,0,0,0,0,0,0,,,29.0,31.0,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,W,18:00,18,0,0,0,0,0,0,0,0,0,0,0,0,,,25.9,29.3,,21695,,
2014-11-16,Gower Street,North East of Durham Street,Kensington,50,W,19:00,9,0,1,0,0,0,0,0,0,0,0,0,0,,,24.8,27.5,,21695,,
2014-11-17,Gower Street,North East of Durham Street,Kensington,50,W,0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,26.3,25.9,,21695,,
2014-11-17,Gower Street,North East of Durham Street,Kensington,50,W,4:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,26.7,28.8,,21695,,
2014-11-17,Gower Street,North East of Durham Street,Kensington,50,W,10:00,25,0,3,1,0,0,0,0,0,0,0,0,0,,,21.7,28.0,,21695,,
2014-11-18,Gower Street,North East of Durham Street,Kensington,50,W,12:00,15,0,4,1,0,0,0,0,0,0,0,0,0,,,24.7,30.0,,21695,,
2014-11-19,Gower Street,North East of Durham Street,Kensington,50,W,1:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,31.4,34.5,,21695,,
2014-11-19,Gower Street,North East of Durham Street,Kensington,50,W,6:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,24.0,28.1,,21695,,
2014-11-21,Gower Street,North East of Durham Street,Kensington,50,W,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,33.7,33.0,,21695,,
2014-07-11,Hampden Road,North East of Durham Street,Kensington,50,E,1:00,,,,,,,,,,,,,,,,,,,21729,,
2014-07-11,Hampden Road,North East of Durham Street,Kensington,50,E,7:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,21.1,23.0,,21729,,
2014-07-11,Hampden Road,North East of Durham Street,Kensington,50,E,18:00,7,0,0,0,0,0,0,0,0,0,0,0,0,,,18.7,23.0,,21729,,
2014-08-11,Hampden Road,North East of Durham Street,Kensington,50,E,17:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,24.9,25.6,,21729,,
2014-09-11,Hampden Road,North East of Durham Street,Kensington,50,E,0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,21.0,20.0,,21729,,
2014-09-11,Hampden Road,North East of Durham Street,Kensington,50,E,13:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,20.3,24.6,,21729,,
2014-09-11,Hampden Road,North East of Durham Street,Kensington,50,E,14:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,22.1,24.1,,21729,,
2014-10-11,Hampden Road,North East of Durham Street,Kensington,50,E,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,21729,,
2014-12-11,Hampden Road,North East of Durham Street,Kensington,50,E,14:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,23.6,25.1,,21729,,
2014-11-13,Hampden Road,North East of Durham Street,Kensington,50,E,8:00,13,0,0,0,0,0,0,0,0,0,0,0,0,,,26.5,30.0,,21729,,
2014-11-13,Hampden Road,North East of Durham Street,Kensington,50,E,13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,15.8,15.0,,21729,,
2014-11-13,Hampden Road,North East of Durham Street,Kensington,50,E,15:00,5,0,0,0,0,0,0,0,0,0,0,0,0,,,16.8,18.0,,21729,,
2014-08-11,Hampden Road,North East of Durham Street,Kensington,50,W,5:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,18.8,18.0,,21729,,
2014-08-11,Hampden Road,North East of Durham Street,Kensington,50,W,19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,20.4,20.0,,21729,,
2014-09-11,Hampden Road,North East of Durham Street,Kensington,50,W,23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,22.7,22.0,,21729,,
2014-10-11,Hampden Road,North East of Durham Street,Kensington,50,W,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,21729,,
2014-12-11,Hampden Road,North East of Durham Street,Kensington,50,W,19:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,23.9,23.0,,21729,,
2014-11-11,Henry Street,North East of Derby Street,Kensington,50,E,8:00,37,0,1,0,0,0,0,0,0,0,0,0,0,,,38.2,44.0,,21690,,
2014-12-11,Henry Street,North East of Derby Street,Kensington,50,E,17:00,27,0,0,0,0,0,0,0,0,0,0,0,0,,,33.6,45.0,,21690,,
2014-11-13,Henry Street,North East of Derby Street,Kensington,50,E,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,40.3,40.0,,21690,,
2014-11-13,Henry Street,North East of Derby Street,Kensington,50,E,19:00,10,0,0,0,0,0,0,0,0,0,0,0,0,,,30.8,39.0,,21690,,
2014-11-14,Henry Street,North East of Derby Street,Kensington,50,E,6:00,9,0,0,0,0,0,0,0,0,0,0,0,0,,,40.4,42.7,,21690,,
2014-11-14,Henry Street,North East of Derby Street,Kensington,50,E,8:00,42,0,0,0,0,0,0,0,0,0,0,0,0,,,37.3,42.7,,21690,,
2014-11-14,Henry Street,North East of Derby Street,Kensington,50,E,14:00,16,0,1,0,0,0,0,0,0,0,0,0,0,,,34.3,41.0,,21690,,
2014-11-16,Henry Street,North East of Derby Street,Kensington,50,E,13:00,16,0,0,0,0,0,0,0,0,0,0,0,0,,,37.0,43.0,,21690,,
2014-11-11,Henry Street,North East of Derby Street,Kensington,50,W,6:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,37.0,37.6,,21690,,
2014-11-11,Henry Street,North East of Derby Street,Kensington,50,W,12:00,31,0,3,1,0,0,0,0,0,0,0,0,3,,,32.0,40.0,,21690,,
2014-11-11,Henry Street,North East of Derby Street,Kensington,50,W,16:00,29,0,0,1,0,0,0,0,0,0,0,0,0,,,36.4,44.0,,21690,,
2014-12-11,Henry Street,North East of Derby Street,Kensington,50,W,12:00,37,0,1,0,0,0,0,0,0,0,0,0,0,,,33.1,42.0,,21690,,
2014-11-13,Henry Street,North East of Derby Street,Kensington,50,W,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,42.3,42.0,,21690,,
2014-11-13,Henry Street,North East of Derby Street,Kensington,50,W,10:00,24,0,0,0,0,0,0,0,0,0,0,0,0,,,32.4,41.4,,21690,,
2014-11-13,Henry Street,North East of Derby Street,Kensington,50,W,21:00,25,0,0,0,0,0,0,0,0,0,0,0,0,,,35.9,43.0,,21690,,
2014-06-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,20.1,20.0,,20621,,
2014-06-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,20621,,
2014-07-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,19.8,19.0,,20621,,
2014-07-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,20621,,
2014-09-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,19:00,4,0,0,0,0,0,0,0,0,0,0,0,0,,,22.8,24.0,,20621,,
2014-09-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,22:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,27.3,29.0,,20621,,
2014-10-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,19:00,4,0,0,0,0,0,0,0,0,0,0,0,0,,,15.5,17.0,,20621,,
2014-10-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,23:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,12.1,12.0,,20621,,
2014-11-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,12:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,17.7,20.9,,20621,,
2014-11-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,E,22:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,19.9,21.4,,20621,,
2014-05-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,6:00,11,0,0,0,0,0,0,0,0,0,0,0,1,,,18.3,25.4,,20621,,
2014-05-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,13:00,27,0,1,0,0,0,0,0,0,0,0,0,0,,,24.9,33.0,,20621,,
2014-05-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,19:00,31,0,0,0,0,0,0,0,0,0,0,0,0,,,23.3,31.4,,20621,,
2014-07-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,20621,,
2014-07-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,19:00,21,0,0,0,1,0,0,0,0,0,0,0,0,,,24.9,31.0,,20621,,
2014-09-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,23:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,30.2,32.1,,20621,,
2014-11-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,14:00,29,0,1,0,0,0,0,0,0,0,0,0,0,,,27.8,32.5,,20621,,
2014-11-11,Kay Street,Between Nicholson Street and Station Street,Carlton,50,W,20:00,26,0,0,0,0,0,0,0,0,0,0,0,0,,,28.2,35.0,,20621,,
2014-06-11,Kay Street,Between Canning Street and Station Street,Carlton,50,E,18:00,23,0,2,0,0,0,0,0,0,0,0,0,0,,,31.8,35.3,,20619,,
2014-06-11,Kay Street,Between Canning Street and Station Street,Carlton,50,E,19:00,15,0,0,0,0,0,0,0,0,0,0,0,0,,,32.0,38.0,,20619,,
2014-06-11,Kay Street,Between Canning Street and Station Street,Carlton,50,E,23:00,11,0,0,0,0,0,0,0,0,0,0,0,0,,,29.5,36.4,,20619,,
2014-06-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,17:00,46,1,1,0,0,0,0,0,0,0,0,0,0,,,28.7,35.0,,20619,,
2014-06-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,21:00,25,0,0,0,0,0,0,0,0,0,0,0,0,,,29.9,35.0,,20619,,
2014-06-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,23:00,8,0,0,0,0,0,0,0,0,0,0,0,1,,,21.7,26.6,,20619,,
2014-07-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,23:00,17,0,0,0,0,0,0,0,0,0,0,0,0,,,31.5,38.0,,20619,,
2014-08-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,2:00,9,0,0,0,0,0,0,0,0,0,0,0,0,,,29.0,46.8,,20619,,
2014-08-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,7:00,8,0,1,0,0,0,0,0,0,0,0,0,0,,,29.6,35.6,,20619,,
2014-08-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,20:00,23,0,2,0,0,0,0,0,0,0,0,0,0,,,31.2,37.3,,20619,,
2014-09-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,11:00,44,0,1,0,0,0,0,0,0,0,0,0,0,,,31.3,36.3,,20619,,
2014-09-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,15:00,42,0,0,0,0,0,0,0,1,0,0,0,0,,,31.9,39.0,,20619,,
2014-10-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,16:00,42,0,0,0,0,0,0,0,0,0,0,0,0,,,29.1,34.7,,20619,,
2014-10-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,22:00,16,0,0,0,0,0,0,0,0,0,0,0,0,,,30.1,36.6,,20619,,
2014-11-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,40.6,40.0,,20619,,
2014-11-11,Kay Street,Between Canning Street and Station Street,Carlton,50,W,17:00,54,0,1,0,0,0,0,0,0,0,0,0,0,,,28.2,35.8,,20619,,
2014-09-11,Kensington Road,South West of Altona Street,Kensington,50,E,4:00,26,0,1,1,0,0,0,0,0,0,0,0,0,,,53.9,59.8,,21844,,
2014-09-11,Kensington Road,South West of Altona Street,Kensington,50,E,10:00,170,0,5,1,0,0,0,0,0,0,0,0,0,,,47.5,55.0,,21844,,
2014-09-11,Kensington Road,South West of Altona Street,Kensington,50,E,18:00,193,0,6,0,0,0,0,0,0,0,0,0,0,,,47.6,56.0,,21844,,
2014-09-11,Kensington Road,South West of Altona Street,Kensington,50,E,22:00,77,0,6,0,0,0,0,0,0,0,0,0,0,,,51.3,59.6,,21844,,
2014-10-11,Kensington Road,South West of Altona Street,Kensington,50,E,7:00,390,1,31,1,1,0,0,0,0,0,0,0,1,,,46.4,51.3,,21844,,
2014-10-11,Kensington Road,South West of Altona Street,Kensington,50,E,11:00,177,0,29,4,3,1,0,0,0,0,0,0,0,,,45.6,53.0,,21844,,
2014-10-11,Kensington Road,South West of Altona Street,Kensington,50,E,19:00,141,2,7,0,0,0,0,0,0,0,0,0,0,,,44.1,55.0,,21844,,
2014-11-11,Kensington Road,South West of Altona Street,Kensington,50,E,2:00,39,0,4,0,0,0,0,0,0,0,0,0,0,,,57.3,63.6,,21844,,
2014-11-11,Kensington Road,South West of Altona Street,Kensington,50,E,3:00,53,0,13,1,1,0,0,0,0,0,0,0,0,,,56.5,61.0,,21844,,
2014-11-11,Kensington Road,South West of Altona Street,Kensington,50,E,21:00,136,0,6,0,0,0,0,0,0,0,0,0,0,,,48.6,55.0,,21844,,
2014-11-13,Kensington Road,South West of Altona Street,Kensington,50,E,1:00,43,0,4,1,0,0,0,0,1,0,0,0,0,,,55.3,63.3,,21844,,
2014-11-13,Kensington Road,South West of Altona Street,Kensington,50,E,8:00,428,0,23,5,1,0,0,0,1,0,0,0,0,,,46.6,53.0,,21844,,
2014-11-13,Kensington Road,South West of Altona Street,Kensington,50,E,22:00,123,0,4,0,0,0,0,0,0,0,0,0,0,,,47.6,57.0,,21844,,
2014-11-14,Kensington Road,South West of Altona Street,Kensington,50,E,18:00,244,0,6,0,0,0,0,0,0,0,0,0,0,,,42.2,52.5,,21844,,
2014-11-15,Kensington Road,South West of Altona Street,Kensington,50,E,2:00,28,1,2,2,0,0,0,0,0,0,0,0,0,,,52.0,60.2,,21844,,
2014-11-15,Kensington Road,South West of Altona Street,Kensington,50,E,15:00,243,1,7,0,0,0,0,0,0,0,0,0,0,,,44.5,53.0,,21844,,
2014-09-11,Kensington Road,South West of Altona Street,Kensington,50,W,20:00,127,0,5,0,0,0,0,0,0,0,0,0,7,,,50.8,58.2,,21844,,
2014-09-11,Kensington Road,South West of Altona Street,Kensington,50,W,22:00,77,0,5,0,0,0,0,0,0,0,0,0,3,,,53.0,62.0,,21844,,
2014-10-11,Kensington Road,South West of Altona Street,Kensington,50,W,10:00,161,3,35,5,2,0,0,0,2,0,0,0,7,,,47.0,56.0,,21844,,
2014-10-11,Kensington Road,South West of Altona Street,Kensington,50,W,21:00,108,0,4,0,0,0,0,0,0,0,0,0,1,,,52.8,61.0,,21844,,
2014-11-11,Kensington Road,South West of Altona Street,Kensington,50,W,11:00,189,0,32,4,1,0,0,1,2,0,0,0,3,,,49.7,58.0,,21844,,
2014-12-11,Kensington Road,South West of Altona Street,Kensington,50,W,5:00,34,0,7,5,0,0,0,0,0,0,0,0,2,,,57.2,65.0,,21844,,
2014-12-11,Kensington Road,South West of Altona Street,Kensington,50,W,7:00,165,0,22,5,0,0,0,0,4,0,0,0,7,,,46.5,57.0,,21844,,
2014-12-11,Kensington Road,South West of Altona Street,Kensington,50,W,16:00,387,2,34,2,0,2,0,0,0,0,0,0,8,,,48.3,55.0,,21844,,
2014-11-13,Kensington Road,South West of Altona Street,Kensington,50,W,10:00,180,1,34,5,0,1,0,0,0,0,0,0,6,,,50.2,59.0,,21844,,
2014-11-13,Kensington Road,South West of Altona Street,Kensington,50,W,20:00,160,0,8,1,0,1,0,0,0,0,0,0,3,,,49.5,58.0,,21844,,
2014-11-13,Kensington Road,South West of Altona Street,Kensington,50,W,23:00,86,0,3,1,0,1,0,0,0,0,0,0,0,,,53.3,61.0,,21844,,
2014-11-14,Kensington Road,South West of Altona Street,Kensington,50,W,4:00,18,1,3,1,1,0,0,0,0,0,0,0,1,,,49.9,57.0,,21844,,
2014-11-14,Kensington Road,South West of Altona Street,Kensington,50,W,5:00,34,0,5,5,0,0,0,0,0,0,0,0,0,,,57.2,64.8,,21844,,
2014-11-14,Kensington Road,South West of Altona Street,Kensington,50,W,17:00,542,0,23,1,0,0,0,0,0,0,0,0,8,,,47.2,54.0,,21844,,
2014-10-11,Lambeth Street,South of Parsons Street,Kensington,50,N,21:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,34.4,35.4,,23012,,
2014-12-11,Lambeth Street,South of Parsons Street,Kensington,50,N,9:00,7,0,1,0,0,0,0,0,0,0,0,0,0,,,27.6,32.2,,23012,,
2014-11-18,Macaulay Road,East of Barnett Street,Kensington,60,W,11:00,329,1,34,4,2,0,0,0,0,0,0,0,1,,,40.7,51.0,,21266,,
2014-11-18,Macaulay Road,East of Barnett Street,Kensington,60,W,12:00,381,1,36,2,2,0,0,0,0,0,0,0,1,,,44.4,51.0,,21266,,
2014-11-19,Macaulay Road,East of Barnett Street,Kensington,60,W,0:00,104,0,1,0,0,0,0,0,0,0,0,0,0,,,51.2,58.0,,21266,,
2014-11-19,Macaulay Road,East of Barnett Street,Kensington,60,W,11:00,331,0,36,4,2,0,0,0,2,0,0,0,0,,,43.0,52.0,,21266,,
2014-11-19,Macaulay Road,East of Barnett Street,Kensington,60,W,14:00,424,3,29,2,0,1,1,0,2,0,0,0,0,,,36.5,51.0,,21266,,
2014-07-11,McConnell Street,South of Coote Street,Kensington,50,S,4:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,27.0,27.0,,23023,,
2014-08-11,McConnell Street,South of Coote Street,Kensington,50,S,4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,23023,,
2014-08-11,McConnell Street,South of Coote Street,Kensington,50,S,19:00,15,0,1,0,0,0,0,0,0,0,0,0,0,,,28.9,33.0,,23023,,
2014-09-11,McConnell Street,South of Coote Street,Kensington,50,S,20:00,7,0,0,0,0,0,0,0,0,0,0,0,0,,,29.0,31.9,,23023,,
2014-09-11,McConnell Street,South of Coote Street,Kensington,50,S,22:00,4,0,0,0,0,0,0,0,0,0,0,0,0,,,23.8,24.4,,23023,,
2014-10-11,McConnell Street,South of Coote Street,Kensington,50,S,15:00,18,0,1,0,0,0,0,0,0,0,0,0,0,,,28.1,33.0,,23023,,
2014-11-11,McConnell Street,South of Coote Street,Kensington,50,S,14:00,6,0,1,0,0,0,0,0,0,0,0,0,0,,,25.7,27.0,,23023,,
2014-12-11,McConnell Street,South of Coote Street,Kensington,50,S,8:00,42,0,3,0,0,0,0,0,0,0,0,0,0,,,28.3,34.3,,23023,,
2014-12-11,McConnell Street,South of Coote Street,Kensington,50,S,12:00,24,0,0,0,0,0,0,0,0,0,0,0,1,,,27.0,33.3,,23023,,
2014-11-13,McConnell Street,South of Coote Street,Kensington,50,S,7:00,20,0,0,0,0,0,0,0,0,0,0,0,0,,,30.7,34.0,,23023,,
2014-11-13,McConnell Street,South of Coote Street,Kensington,50,S,12:00,18,0,1,0,0,0,0,0,0,0,0,0,0,,,26.4,32.3,,23023,,
2014-05-12,Rankins Road,North of Eastwood Street,Kensington,50,N,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,23071,,
2014-06-12,Rankins Road,North of Eastwood Street,Kensington,50,N,6:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,20.4,20.0,,23071,,
2014-07-12,Rankins Road,North of Eastwood Street,Kensington,50,N,19:00,12,0,0,0,0,0,0,0,0,0,0,0,0,,,18.2,21.6,,23071,,
2014-07-12,Rankins Road,North of Eastwood Street,Kensington,50,N,20:00,12,0,0,0,0,0,0,0,0,0,0,0,0,,,19.5,21.2,,23071,,
2014-08-12,Rankins Road,North of Eastwood Street,Kensington,50,N,0:00,2,0,0,0,0,0,0,0,0,0,0,0,0,,,18.5,19.4,,23071,,
2014-08-12,Rankins Road,North of Eastwood Street,Kensington,50,N,17:00,26,0,0,0,0,0,0,0,0,0,0,0,0,,,21.0,24.0,,23071,,
2014-09-12,Rankins Road,North of Eastwood Street,Kensington,50,N,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,23071,,
2014-09-12,Rankins Road,North of Eastwood Street,Kensington,50,N,7:00,35,0,0,0,0,0,0,0,0,0,0,0,0,,,20.3,25.0,,23071,,
2014-09-12,Rankins Road,North of Eastwood Street,Kensington,50,N,15:00,25,0,0,0,0,0,0,0,0,0,0,0,0,,,17.3,20.0,,23071,,
2014-09-12,Rankins Road,North of Eastwood Street,Kensington,50,N,22:00,7,0,0,0,0,0,0,0,0,0,0,0,0,,,19.2,21.0,,23071,,
