geography,year,gender,age,value
West Melbourne (Residential),2042,Female,Age 15-19,212
West Melbourne (Residential),2042,Female,Age 30-34,1440
West Melbourne (Residential),2042,Female,Age 80-84,25
West Melbourne (Residential),2042,Male,Age 15-19,144
West Melbourne (Residential),2042,Male,Age 40-44,878
West Melbourne (Residential),2042,Male,Age 55-59,132
West Melbourne (Residential),2042,Male,Age 75-79,62
West Melbourne (Residential),2043,Female,Age 10-14,247
West Melbourne (Residential),2043,Female,Age 20-24,948
City of Melbourne,2043,Female,Age 85+,1847
City of Melbourne,2036,Male,Age 25-29,25488
City of Melbourne,2043,Female,Age 60-64,2629
City of Melbourne,2032,Male,Age 65-69,2132
City of Melbourne,2040,Female,Age 60-64,2803
City of Melbourne,2029,Female,Age 10-14,1335
City of Melbourne,2023,Male,Age 20-24,14674
City of Melbourne,2034,Male,Age 30-34,19518
City of Melbourne,2035,Female,Age 25-29,25467
City of Melbourne,2030,Female,Age 60-64,2585
City of Melbourne,2024,Male,Age 70-74,1790
City of Melbourne,2039,Female,Age 25-29,27559
City of Melbourne,2027,Female,Age 15-19,5917
City of Melbourne,2035,Female,Age 30-34,18907
City of Melbourne,2033,Male,Age 80-84,1112
City of Melbourne,2032,Male,Age 15-19,4803
City of Melbourne,2033,Female,Age 60-64,2623
Kensington,2037,Male,Age 20-24,414
Kensington,2037,Male,Age 60-64,244
Kensington,2038,Female,Age 0-4,732
Kensington,2038,Female,Age 25-29,1228
Kensington,2038,Female,Age 65-69,220
Kensington,2038,Male,Age 25-29,1108
Kensington,2038,Male,Age 35-39,1230
Kensington,2038,Male,Age 5-9,861
Kensington,2039,Female,Age 85+,135
Kensington,2039,Male,Age 25-29,1111
Kensington,2039,Male,Age 40-44,984
Kensington,2039,Male,Age 50-54,283
Kensington,2039,Male,Age 65-69,129
Kensington,2040,Female,Age 20-24,433
Kensington,2040,Female,Age 45-49,716
Kensington,2040,Female,Age 55-59,268
Kensington,2041,Female,Age 15-19,177
Kensington,2041,Female,Age 25-29,1230
Kensington,2041,Female,Age 5-9,629
Kensington,2041,Male,Age 65-69,130
Kensington,2042,Female,Age 10-14,396
Kensington,2042,Female,Age 30-34,1481
Kensington,2042,Female,Age 50-54,495
Kensington,2042,Female,Age 80-84,192
Kensington,2042,Male,Age 15-19,187
Kensington,2042,Male,Age 35-39,1238
Kensington,2043,Female,Age 0-4,786
Kensington,2043,Female,Age 10-14,404
Kensington,2043,Female,Age 65-69,223
Kensington,2043,Female,Age 70-74,181
Kensington,2043,Female,Age 80-84,187
Kensington,2043,Male,Age 0-4,839
Kensington,2043,Male,Age 20-24,425
Kensington,2043,Male,Age 5-9,915
Kensington,2043,Male,Age 65-69,133
Melbourne (CBD),2023,Female,Age 0-4,470
Melbourne (CBD),2023,Female,Age 85+,167
Melbourne (CBD),2023,Male,Age 25-29,6075
Melbourne (CBD),2024,Male,Age 0-4,524
Melbourne (CBD),2024,Male,Age 15-19,1620
Melbourne (CBD),2024,Male,Age 55-59,528
Melbourne (CBD),2025,Female,Age 0-4,614
Melbourne (CBD),2025,Female,Age 65-69,260
Melbourne (CBD),2025,Male,Age 0-4,594
Melbourne (CBD),2025,Male,Age 5-9,232
Melbourne (CBD),2025,Male,Age 50-54,605
Melbourne (CBD),2025,Male,Age 70-74,291
Melbourne (CBD),2025,Male,Age 75-79,209
Melbourne (CBD),2025,Male,Age 85+,112
Melbourne (CBD),2026,Male,Age 15-19,1640
Melbourne (CBD),2026,Male,Age 20-24,6742
Melbourne (CBD),2026,Male,Age 25-29,6900
Melbourne (CBD),2026,Male,Age 55-59,579
Melbourne (CBD),2026,Male,Age 60-64,445
Melbourne (CBD),2026,Male,Age 75-79,229
Melbourne (CBD),2027,Male,Age 80-84,178
Melbourne (CBD),2028,Female,Age 40-44,1521
Melbourne (CBD),2028,Female,Age 75-79,209
Melbourne (CBD),2028,Male,Age 30-34,5051
Melbourne (CBD),2028,Male,Age 35-39,3270
Melbourne (CBD),2028,Male,Age 45-49,939
Melbourne (CBD),2028,Male,Age 50-54,675
Melbourne (CBD),2028,Male,Age 65-69,378
Melbourne (CBD),2029,Female,Age 0-4,854
Melbourne (CBD),2029,Female,Age 35-39,2478
Melbourne (CBD),2029,Female,Age 70-74,271
Melbourne (CBD),2030,Female,Age 15-19,2386
Melbourne (CBD),2030,Female,Age 70-74,282
Melbourne (CBD),2030,Male,Age 10-14,156
Melbourne (CBD),2030,Male,Age 5-9,362
Melbourne (CBD),2030,Male,Age 75-79,292
Melbourne (CBD),2030,Male,Age 85+,133
Melbourne (CBD),2031,Female,Age 10-14,145
Melbourne (CBD),2031,Female,Age 15-19,2430
Melbourne (CBD),2031,Female,Age 50-54,790
Melbourne (CBD),2031,Female,Age 80-84,220
Melbourne (CBD),2031,Male,Age 35-39,3385
Melbourne (CBD),2031,Male,Age 5-9,407
Melbourne (CBD),2031,Male,Age 65-69,387
Melbourne (CBD),2031,Male,Age 85+,140
Melbourne (CBD),2032,Female,Age 5-9,464
Melbourne (CBD),2032,Female,Age 75-79,226
Melbourne (CBD),2032,Male,Age 45-49,1038
Melbourne (CBD),2032,Male,Age 65-69,374
Melbourne (CBD),2033,Male,Age 40-44,2131
Melbourne (CBD),2033,Male,Age 85+,156
Melbourne (CBD),2034,Female,Age 40-44,2006
Melbourne (CBD),2034,Female,Age 60-64,463
Melbourne (CBD),2034,Male,Age 40-44,2106
Melbourne (CBD),2035,Female,Age 10-14,216
Melbourne (CBD),2036,Female,Age 15-19,2453
Melbourne (CBD),2036,Female,Age 5-9,576
Melbourne (CBD),2036,Male,Age 35-39,3639
Melbourne (CBD),2036,Male,Age 60-64,496
Melbourne (CBD),2037,Female,Age 25-29,9455
Melbourne (CBD),2037,Female,Age 65-69,302
Melbourne (CBD),2037,Male,Age 35-39,3775
Melbourne (CBD),2038,Female,Age 10-14,322
Melbourne (CBD),2038,Male,Age 40-44,2254
Melbourne (CBD),2039,Female,Age 50-54,961
Melbourne (CBD),2039,Female,Age 60-64,518
Melbourne (CBD),2039,Male,Age 0-4,1100
Melbourne (CBD),2039,Male,Age 15-19,1978
Melbourne (CBD),2039,Male,Age 40-44,2230
Melbourne (CBD),2039,Male,Age 80-84,284
Melbourne (CBD),2040,Female,Age 10-14,363
Melbourne (CBD),2040,Female,Age 65-69,307
Melbourne (CBD),2040,Female,Age 80-84,319
Melbourne (CBD),2040,Male,Age 40-44,2227
Melbourne (CBD),2040,Male,Age 70-74,360
Melbourne (CBD),2041,Female,Age 30-34,5896
Melbourne (CBD),2041,Female,Age 60-64,501
Melbourne (CBD),2041,Female,Age 70-74,334
Melbourne (CBD),2041,Male,Age 40-44,2260
Melbourne (CBD),2041,Male,Age 85+,221
Melbourne (CBD),2042,Female,Age 45-49,1786
Melbourne (CBD),2042,Male,Age 20-24,8114
Melbourne (CBD),2042,Male,Age 5-9,680
Melbourne (CBD),2042,Male,Age 65-69,411
Melbourne (CBD),2043,Male,Age 55-59,768
Melbourne (CBD),2043,Male,Age 80-84,316
Melbourne (Remainder),2023,Female,Age 30-34,238
Melbourne (Remainder),2023,Female,Age 60-64,120
Melbourne (Remainder),2023,Female,Age 75-79,146
Melbourne (Remainder),2023,Male,Age 35-39,205
Melbourne (Remainder),2023,Male,Age 70-74,82
Melbourne (Remainder),2024,Male,Age 80-84,51
Melbourne (Remainder),2025,Male,Age 35-39,246
Melbourne (Remainder),2025,Male,Age 45-49,68
Melbourne (Remainder),2026,Female,Age 0-4,56
Melbourne (Remainder),2026,Female,Age 5-9,20
Melbourne (Remainder),2026,Female,Age 75-79,170
Melbourne (Remainder),2026,Male,Age 15-19,33
Melbourne (Remainder),2026,Male,Age 50-54,78
Melbourne (Remainder),2027,Female,Age 5-9,17
Melbourne (Remainder),2027,Male,Age 70-74,102
Melbourne (Remainder),2027,Male,Age 75-79,70
Melbourne (Remainder),2028,Female,Age 15-19,34
Melbourne (Remainder),2028,Female,Age 35-39,209
Melbourne (Remainder),2028,Female,Age 70-74,89
Melbourne (Remainder),2029,Female,Age 20-24,99
Melbourne (Remainder),2029,Female,Age 45-49,58
Melbourne (Remainder),2029,Female,Age 70-74,89
Melbourne (Remainder),2029,Male,Age 60-64,85
Melbourne (Remainder),2029,Male,Age 75-79,82
Melbourne (Remainder),2030,Male,Age 45-49,71
Melbourne (Remainder),2030,Male,Age 55-59,82
Melbourne (Remainder),2030,Male,Age 75-79,83
Melbourne (Remainder),2031,Female,Age 0-4,72
Melbourne (Remainder),2031,Female,Age 25-29,212
Melbourne (Remainder),2031,Female,Age 65-69,101
Melbourne (Remainder),2031,Male,Age 10-14,27
Melbourne (Remainder),2031,Male,Age 60-64,89
Melbourne (Remainder),2032,Female,Age 65-69,99
Melbourne (Remainder),2032,Male,Age 80-84,66
Melbourne (Remainder),2033,Female,Age 30-34,305
Melbourne (Remainder),2033,Female,Age 80-84,109
Melbourne (Remainder),2033,Male,Age 35-39,289
Melbourne (Remainder),2034,Female,Age 50-54,66
Melbourne (Remainder),2034,Male,Age 20-24,106
Melbourne (Remainder),2034,Male,Age 5-9,32
Melbourne (Remainder),2035,Female,Age 30-34,308
Melbourne (Remainder),2035,Female,Age 55-59,73
Melbourne (Remainder),2035,Male,Age 5-9,32
Melbourne (Remainder),2035,Male,Age 50-54,72
Melbourne (Remainder),2035,Male,Age 80-84,80
Melbourne (Remainder),2035,Male,Age 85+,74
Melbourne (Remainder),2036,Female,Age 10-14,17
Melbourne (Remainder),2036,Female,Age 65-69,97
Melbourne (Remainder),2036,Male,Age 35-39,285
Melbourne (Remainder),2036,Male,Age 5-9,33
Melbourne (Remainder),2036,Male,Age 70-74,102
Melbourne (Remainder),2037,Female,Age 10-14,20
Melbourne (Remainder),2037,Female,Age 60-64,111
Melbourne (Remainder),2037,Female,Age 70-74,82
Melbourne (Remainder),2037,Male,Age 25-29,233
Melbourne (Remainder),2038,Female,Age 50-54,83
Melbourne (Remainder),2038,Female,Age 65-69,91
Melbourne (Remainder),2038,Female,Age 80-84,99
Melbourne (Remainder),2038,Male,Age 5-9,33
Melbourne (Remainder),2038,Male,Age 75-79,81
Melbourne (Remainder),2038,Male,Age 80-84,65
Melbourne (Remainder),2039,Female,Age 5-9,40
Melbourne (Remainder),2039,Female,Age 70-74,83
Melbourne (Remainder),2039,Male,Age 55-59,69
Melbourne (Remainder),2039,Male,Age 75-79,81
Melbourne (Remainder),2040,Female,Age 15-19,39
Melbourne (Remainder),2040,Female,Age 70-74,83
Melbourne (Remainder),2040,Female,Age 80-84,103
Melbourne (Remainder),2040,Male,Age 0-4,37
Melbourne (Remainder),2040,Male,Age 45-49,99
Melbourne (Remainder),2040,Male,Age 85+,87
Melbourne (Remainder),2041,Female,Age 0-4,80
Melbourne (Remainder),2041,Female,Age 30-34,302
Melbourne (Remainder),2041,Female,Age 75-79,189
Melbourne (Remainder),2041,Male,Age 70-74,87
Melbourne (Remainder),2042,Female,Age 0-4,81
Melbourne (Remainder),2042,Female,Age 85+,112
Melbourne (Remainder),2042,Male,Age 10-14,52
Melbourne (Remainder),2042,Male,Age 30-34,291
Melbourne (Remainder),2043,Female,Age 75-79,179
Melbourne (Remainder),2043,Male,Age 30-34,294
North Melbourne,2023,Female,Age 0-4,256
North Melbourne,2023,Female,Age 70-74,156
North Melbourne,2023,Male,Age 40-44,626
North Melbourne,2023,Male,Age 65-69,210
North Melbourne,2024,Female,Age 40-44,748
North Melbourne,2024,Female,Age 55-59,238
North Melbourne,2024,Female,Age 85+,60
North Melbourne,2025,Female,Age 0-4,325
North Melbourne,2025,Female,Age 75-79,124
North Melbourne,2025,Male,Age 35-39,1032
North Melbourne,2025,Male,Age 50-54,340
North Melbourne,2025,Male,Age 55-59,278
North Melbourne,2025,Male,Age 80-84,127
North Melbourne,2026,Female,Age 35-39,1030
North Melbourne,2026,Male,Age 20-24,1467
North Melbourne,2026,Male,Age 50-54,349
North Melbourne,2027,Female,Age 20-24,1747
North Melbourne,2027,Female,Age 70-74,180
North Melbourne,2027,Male,Age 35-39,1185
North Melbourne,2027,Male,Age 55-59,288
North Melbourne,2028,Female,Age 10-14,342
North Melbourne,2028,Female,Age 50-54,422
North Melbourne,2028,Male,Age 45-49,493
North Melbourne,2028,Male,Age 5-9,345
North Melbourne,2029,Female,Age 10-14,313
North Melbourne,2029,Female,Age 80-84,153
North Melbourne,2029,Male,Age 40-44,932
North Melbourne,2029,Male,Age 65-69,244
North Melbourne,2030,Female,Age 5-9,371
North Melbourne,2030,Female,Age 80-84,159
North Melbourne,2030,Male,Age 20-24,1520
North Melbourne,2031,Female,Age 45-49,507
North Melbourne,2031,Female,Age 50-54,455
North Melbourne,2031,Female,Age 80-84,157
North Melbourne,2031,Male,Age 30-34,1507
North Melbourne,2032,Female,Age 0-4,512
North Melbourne,2032,Female,Age 30-34,1508
North Melbourne,2032,Female,Age 60-64,258
North Melbourne,2032,Male,Age 45-49,535
North Melbourne,2032,Male,Age 65-69,236
North Melbourne,2033,Female,Age 55-59,294
North Melbourne,2033,Male,Age 30-34,1622
North Melbourne,2033,Male,Age 35-39,1327
North Melbourne,2033,Male,Age 50-54,378
North Melbourne,2033,Male,Age 70-74,281
North Melbourne,2033,Male,Age 75-79,127
North Melbourne,2034,Female,Age 5-9,556
North Melbourne,2034,Female,Age 75-79,180
North Melbourne,2034,Male,Age 25-29,2151
North Melbourne,2034,Male,Age 35-39,1366
North Melbourne,2034,Male,Age 75-79,139
North Melbourne,2034,Male,Age 80-84,204
North Melbourne,2035,Female,Age 65-69,254
North Melbourne,2035,Female,Age 75-79,196
North Melbourne,2035,Male,Age 70-74,310
North Melbourne,2036,Female,Age 80-84,232
North Melbourne,2036,Male,Age 45-49,825
North Melbourne,2037,Female,Age 10-14,733
North Melbourne,2037,Female,Age 45-49,881
North Melbourne,2037,Female,Age 5-9,666
North Melbourne,2037,Male,Age 5-9,773
North Melbourne,2037,Male,Age 70-74,325
North Melbourne,2038,Female,Age 75-79,258
North Melbourne,2038,Female,Age 85+,130
North Melbourne,2038,Male,Age 15-19,439
North Melbourne,2039,Female,Age 55-59,355
North Melbourne,2039,Male,Age 10-14,779
North Melbourne,2039,Male,Age 30-34,1854
North Melbourne,2039,Male,Age 40-44,1312
North Melbourne,2039,Male,Age 55-59,372
North Melbourne,2039,Male,Age 60-64,358
North Melbourne,2039,Male,Age 85+,87
North Melbourne,2040,Female,Age 25-29,2668
North Melbourne,2040,Male,Age 20-24,1847
North Melbourne,2040,Male,Age 40-44,1342
North Melbourne,2041,Female,Age 85+,149
North Melbourne,2041,Male,Age 40-44,1391
North Melbourne,2041,Male,Age 50-54,770
North Melbourne,2041,Male,Age 70-74,371
North Melbourne,2042,Female,Age 35-39,1575
North Melbourne,2042,Male,Age 20-24,1880
North Melbourne,2042,Male,Age 35-39,1717
North Melbourne,2042,Male,Age 5-9,948
North Melbourne,2043,Female,Age 50-54,994
North Melbourne,2043,Female,Age 60-64,397
North Melbourne,2043,Male,Age 15-19,678
North Melbourne,2043,Male,Age 55-59,543
North Melbourne,2043,Male,Age 60-64,376
North Melbourne,2043,Male,Age 80-84,320
North Melbourne,2043,Male,Age 85+,108
Parkville,2023,Female,Age 0-4,146
Parkville,2023,Female,Age 55-59,107
Parkville,2024,Female,Age 50-54,158
Parkville,2024,Male,Age 60-64,117
Parkville,2024,Male,Age 80-84,56
Parkville,2024,Male,Age 85+,56
Parkville,2025,Male,Age 10-14,121
Parkville,2025,Male,Age 35-39,375
Parkville,2025,Male,Age 40-44,148
Parkville,2026,Female,Age 35-39,407
Parkville,2026,Female,Age 40-44,174
Parkville,2026,Male,Age 35-39,409
Parkville,2027,Female,Age 20-24,1090
Parkville,2027,Female,Age 35-39,423
Parkville,2027,Female,Age 80-84,128
Parkville,2027,Male,Age 5-9,115
Parkville,2027,Male,Age 70-74,94
Parkville,2028,Female,Age 50-54,175
Parkville,2028,Male,Age 15-19,563
Parkville,2028,Male,Age 40-44,184
Parkville,2028,Male,Age 65-69,122
Parkville,2029,Female,Age 50-54,182
Parkville,2029,Female,Age 60-64,107
Parkville,2029,Female,Age 65-69,64
Parkville,2029,Female,Age 75-79,132
Parkville,2029,Female,Age 85+,143
Parkville,2029,Male,Age 50-54,153
Parkville,2029,Male,Age 75-79,145
Parkville,2030,Female,Age 15-19,843
Parkville,2030,Female,Age 80-84,147
Parkville,2030,Male,Age 45-49,135
Parkville,2030,Male,Age 60-64,123
Parkville,2030,Male,Age 80-84,66
Parkville,2030,Male,Age 85+,65
Parkville,2031,Female,Age 40-44,248
Parkville,2031,Male,Age 30-34,553
Parkville,2032,Female,Age 10-14,111
Parkville,2032,Male,Age 65-69,113
Parkville,2032,Male,Age 75-79,145
Parkville,2033,Female,Age 0-4,280
Parkville,2033,Female,Age 10-14,127
Parkville,2033,Female,Age 70-74,124
Parkville,2033,Female,Age 75-79,140
Parkville,2033,Male,Age 40-44,234
Parkville,2033,Male,Age 5-9,199
Parkville,2033,Male,Age 55-59,120
Parkville,2034,Female,Age 35-39,432
Parkville,2034,Female,Age 40-44,255
Parkville,2034,Female,Age 50-54,157
Parkville,2034,Female,Age 60-64,103
Parkville,2034,Male,Age 55-59,121
Parkville,2035,Female,Age 50-54,152
Parkville,2035,Male,Age 15-19,607
Parkville,2035,Male,Age 25-29,807
Parkville,2036,Female,Age 15-19,888
Parkville,2036,Female,Age 20-24,1288
Parkville,2036,Female,Age 65-69,57
Parkville,2036,Male,Age 10-14,163
Parkville,2036,Male,Age 75-79,146
Parkville,2037,Male,Age 0-4,291
Parkville,2038,Female,Age 80-84,142
Parkville,2038,Male,Age 15-19,637
Parkville,2038,Male,Age 30-34,538
Parkville,2038,Male,Age 50-54,146
Parkville,2038,Male,Age 65-69,102
Parkville,2038,Male,Age 80-84,78
Parkville,2039,Female,Age 10-14,198
Parkville,2039,Female,Age 35-39,476
Parkville,2039,Female,Age 40-44,239
Parkville,2039,Female,Age 45-49,188
Parkville,2039,Male,Age 85+,89
Parkville,2040,Female,Age 20-24,1294
Parkville,2040,Male,Age 65-69,100
Parkville,2040,Male,Age 80-84,83
Parkville,2040,Male,Age 85+,89
Parkville,2041,Female,Age 70-74,99
Parkville,2041,Male,Age 40-44,221
Parkville,2041,Male,Age 45-49,191
Parkville,2041,Male,Age 5-9,219
Parkville,2042,Female,Age 45-49,190
Parkville,2042,Male,Age 10-14,215
Parkville,2043,Female,Age 20-24,1297
Parkville,2043,Female,Age 30-34,611
Parkville,2043,Male,Age 25-29,808
Parkville,2043,Male,Age 55-59,116
Port Melbourne,2023,Female,Age 15-19,1
Port Melbourne,2023,Female,Age 5-9,0
Port Melbourne,2023,Male,Age 30-34,0
Port Melbourne,2023,Male,Age 40-44,0
Port Melbourne,2024,Female,Age 25-29,1
Port Melbourne,2024,Female,Age 60-64,0
Port Melbourne,2025,Male,Age 15-19,1
Port Melbourne,2026,Female,Age 25-29,1
Port Melbourne,2026,Female,Age 65-69,0
Port Melbourne,2026,Male,Age 0-4,0
Port Melbourne,2026,Male,Age 5-9,0
Port Melbourne,2026,Male,Age 75-79,0
Port Melbourne,2027,Female,Age 15-19,2
Port Melbourne,2027,Female,Age 70-74,1
Port Melbourne,2027,Male,Age 40-44,2
Port Melbourne,2027,Male,Age 65-69,1
Port Melbourne,2027,Male,Age 70-74,1
Port Melbourne,2028,Female,Age 50-54,2
Port Melbourne,2028,Male,Age 0-4,2
Port Melbourne,2028,Male,Age 40-44,2
Port Melbourne,2028,Male,Age 75-79,2
Port Melbourne,2029,Female,Age 25-29,3
Port Melbourne,2029,Female,Age 35-39,3
Port Melbourne,2029,Female,Age 5-9,2
Port Melbourne,2029,Female,Age 75-79,2
Port Melbourne,2029,Female,Age 85+,1
Port Melbourne,2029,Male,Age 35-39,3
Port Melbourne,2029,Male,Age 40-44,3
Port Melbourne,2030,Female,Age 40-44,4
Port Melbourne,2030,Female,Age 45-49,3
Port Melbourne,2030,Female,Age 5-9,3
Port Melbourne,2030,Female,Age 60-64,2
Port Melbourne,2030,Female,Age 70-74,3
Port Melbourne,2030,Female,Age 75-79,3
Port Melbourne,2030,Female,Age 80-84,3
Port Melbourne,2030,Male,Age 20-24,3
Port Melbourne,2030,Male,Age 40-44,4
Port Melbourne,2030,Male,Age 45-49,3
Port Melbourne,2031,Female,Age 55-59,3
Port Melbourne,2031,Female,Age 85+,2
Port Melbourne,2031,Male,Age 25-29,4
Port Melbourne,2032,Female,Age 5-9,6
Port Melbourne,2032,Female,Age 70-74,4
Port Melbourne,2032,Female,Age 75-79,4
Port Melbourne,2033,Female,Age 0-4,5
Port Melbourne,2033,Female,Age 75-79,5
Port Melbourne,2033,Male,Age 50-54,4
Port Melbourne,2034,Female,Age 30-34,8
Port Melbourne,2034,Female,Age 35-39,7
Port Melbourne,2034,Female,Age 55-59,7
Port Melbourne,2035,Female,Age 15-19,9
Port Melbourne,2035,Male,Age 30-34,11
Port Melbourne,2035,Male,Age 45-49,12
Port Melbourne,2035,Male,Age 5-9,17
Port Melbourne,2035,Male,Age 55-59,9
Port Melbourne,2035,Male,Age 75-79,11
Port Melbourne,2036,Female,Age 75-79,15
Port Melbourne,2036,Male,Age 30-34,15
Port Melbourne,2036,Male,Age 45-49,18
Port Melbourne,2036,Male,Age 55-59,13
Port Melbourne,2037,Female,Age 0-4,21
Port Melbourne,2037,Female,Age 60-64,14
Port Melbourne,2037,Male,Age 15-19,14
Port Melbourne,2037,Male,Age 25-29,18
Port Melbourne,2037,Male,Age 30-34,18
Port Melbourne,2037,Male,Age 70-74,15
Port Melbourne,2038,Female,Age 50-54,20
Port Melbourne,2038,Male,Age 25-29,22
Port Melbourne,2039,Female,Age 15-19,26
Port Melbourne,2039,Female,Age 55-59,19
Port Melbourne,2039,Female,Age 75-79,26
Port Melbourne,2039,Female,Age 80-84,27
Port Melbourne,2039,Male,Age 25-29,27
Port Melbourne,2039,Male,Age 65-69,19
Port Melbourne,2040,Female,Age 45-49,41
Port Melbourne,2040,Male,Age 0-4,38
Port Melbourne,2041,Female,Age 50-54,45
Port Melbourne,2041,Male,Age 40-44,47
Port Melbourne,2041,Male,Age 80-84,36
Port Melbourne,2041,Male,Age 85+,10
Port Melbourne,2042,Male,Age 15-19,47
Port Melbourne,2043,Female,Age 15-19,61
Port Melbourne,2043,Male,Age 40-44,64
South Yarra,2023,Female,Age 25-29,289
South Yarra,2023,Male,Age 40-44,160
South Yarra,2024,Male,Age 50-54,74
South Yarra,2025,Female,Age 0-4,68
South Yarra,2025,Female,Age 15-19,52
South Yarra,2025,Female,Age 80-84,37
South Yarra,2025,Male,Age 20-24,95
South Yarra,2025,Male,Age 5-9,78
South Yarra,2025,Male,Age 80-84,29
South Yarra,2026,Female,Age 50-54,101
South Yarra,2026,Female,Age 60-64,126
South Yarra,2026,Female,Age 75-79,102
South Yarra,2026,Male,Age 10-14,20
South Yarra,2026,Male,Age 60-64,142
South Yarra,2027,Female,Age 0-4,82
South Yarra,2027,Female,Age 65-69,132
South Yarra,2027,Female,Age 75-79,106
South Yarra,2027,Female,Age 80-84,42
South Yarra,2027,Male,Age 15-19,74
South Yarra,2027,Male,Age 40-44,204
South Yarra,2027,Male,Age 75-79,133
South Yarra,2028,Female,Age 15-19,56
South Yarra,2028,Female,Age 30-34,356
South Yarra,2028,Female,Age 75-79,108
South Yarra,2028,Male,Age 0-4,81
South Yarra,2028,Male,Age 60-64,140
South Yarra,2028,Male,Age 70-74,131
South Yarra,2028,Male,Age 80-84,34
South Yarra,2029,Female,Age 15-19,57
South Yarra,2029,Male,Age 0-4,85
South Yarra,2029,Male,Age 80-84,38
South Yarra,2029,Male,Age 85+,31
South Yarra,2030,Female,Age 10-14,53
South Yarra,2030,Female,Age 70-74,178
South Yarra,2030,Male,Age 50-54,84
South Yarra,2031,Female,Age 20-24,147
South Yarra,2031,Female,Age 5-9,93
South Yarra,2031,Male,Age 30-34,393
South Yarra,2031,Male,Age 55-59,110
South Yarra,2031,Male,Age 60-64,146
South Yarra,2032,Female,Age 0-4,101
South Yarra,2032,Female,Age 55-59,124
South Yarra,2032,Male,Age 10-14,21
South Yarra,2032,Male,Age 5-9,139
South Yarra,2032,Male,Age 55-59,111
South Yarra,2033,Female,Age 45-49,216
South Yarra,2033,Female,Age 70-74,195
South Yarra,2033,Female,Age 85+,69
South Yarra,2033,Male,Age 45-49,159
South Yarra,2033,Male,Age 60-64,147
South Yarra,2034,Female,Age 0-4,106
South Yarra,2034,Female,Age 35-39,321
South Yarra,2034,Female,Age 5-9,107
South Yarra,2034,Female,Age 80-84,54
South Yarra,2034,Male,Age 10-14,29
South Yarra,2034,Male,Age 15-19,79
South Yarra,2035,Female,Age 10-14,76
South Yarra,2035,Female,Age 50-54,94
South Yarra,2035,Female,Age 65-69,124
South Yarra,2035,Female,Age 75-79,125
South Yarra,2035,Male,Age 15-19,78
South Yarra,2035,Male,Age 25-29,375
South Yarra,2035,Male,Age 30-34,450
South Yarra,2035,Male,Age 50-54,72
South Yarra,2036,Female,Age 60-64,118
South Yarra,2036,Male,Age 10-14,37
South Yarra,2037,Female,Age 55-59,120
South Yarra,2037,Female,Age 70-74,169
South Yarra,2037,Male,Age 20-24,104
South Yarra,2038,Female,Age 0-4,108
South Yarra,2038,Female,Age 45-49,270
South Yarra,2038,Male,Age 35-39,270
South Yarra,2038,Male,Age 40-44,279
South Yarra,2038,Male,Age 5-9,157
South Yarra,2038,Male,Age 80-84,34
South Yarra,2039,Female,Age 30-34,387
South Yarra,2039,Female,Age 55-59,106
South Yarra,2039,Male,Age 20-24,103
South Yarra,2039,Male,Age 25-29,390
South Yarra,2040,Female,Age 15-19,68
South Yarra,2040,Female,Age 35-39,351
South Yarra,2040,Female,Age 75-79,125
South Yarra,2041,Female,Age 15-19,69
South Yarra,2041,Female,Age 25-29,399
South Yarra,2041,Female,Age 45-49,246
South Yarra,2041,Female,Age 5-9,109
South Yarra,2041,Female,Age 55-59,102
South Yarra,2041,Female,Age 80-84,45
South Yarra,2042,Female,Age 80-84,46
South Yarra,2042,Female,Age 85+,81
South Yarra,2042,Male,Age 10-14,39
South Yarra,2042,Male,Age 45-49,186
South Yarra,2043,Female,Age 60-64,105
South Yarra,2043,Female,Age 70-74,148
South Yarra,2043,Female,Age 85+,83
Southbank,2023,Female,Age 55-59,410
Southbank,2023,Male,Age 20-24,1878
Southbank,2023,Male,Age 40-44,900
Southbank,2024,Female,Age 15-19,546
Southbank,2024,Female,Age 5-9,167
Southbank,2024,Female,Age 50-54,479
Southbank,2024,Male,Age 35-39,1851
Southbank,2024,Male,Age 5-9,150
Southbank,2025,Female,Age 10-14,149
Southbank,2025,Female,Age 25-29,3234
Southbank,2025,Female,Age 35-39,1511
Southbank,2025,Female,Age 55-59,447
Southbank,2026,Female,Age 25-29,3367
Southbank,2026,Female,Age 55-59,469
Southbank,2026,Male,Age 35-39,2133
Southbank,2027,Female,Age 40-44,916
Southbank,2027,Male,Age 20-24,2135
Southbank,2027,Male,Age 35-39,2244
Southbank,2027,Male,Age 50-54,559
Southbank,2027,Male,Age 65-69,355
Southbank,2028,Female,Age 25-29,3819
Southbank,2028,Female,Age 65-69,308
Southbank,2028,Female,Age 75-79,193
Southbank,2029,Female,Age 25-29,3994
Southbank,2029,Female,Age 75-79,223
Southbank,2029,Male,Age 60-64,315
Southbank,2030,Female,Age 20-24,2453
Southbank,2030,Female,Age 45-49,617
Southbank,2030,Male,Age 10-14,58
Southbank,2030,Male,Age 75-79,227
Southbank,2031,Female,Age 25-29,4083
Southbank,2031,Female,Age 65-69,304
Southbank,2031,Male,Age 10-14,59
Southbank,2031,Male,Age 25-29,4170
Southbank,2031,Male,Age 35-39,2443
Southbank,2032,Male,Age 10-14,64
Southbank,2032,Male,Age 40-44,1708
