DateTime,Time,Temperature,Weather,Wind Speed,Humidity,Barometer,Visibility
2021-03-19,8,13,Passing clouds,8.0,100.0,30.3,5.0
2021-03-19,9,16,Partly sunny,5.0,88.0,30.33,6.0
2021-03-19,10,17,Partly sunny,7.0,88.0,30.36,6.0
2021-03-19,11,18,Partly sunny,3.0,83.0,30.36,6.0
2021-03-19,12,21,Passing clouds,5.0,69.0,30.33,6.0
2021-03-19,13,23,Sunny,3.0,57.0,30.3,10.0
2021-03-19,14,25,Passing clouds,7.0,51.0,30.3,10.0
2021-03-19,15,26,Passing clouds,8.0,48.0,30.27,10.0
2021-03-19,16,26,Sunny,14.0,42.0,30.24,10.0
2021-03-19,17,26,Sunny,12.0,45.0,30.24,10.0
2021-03-19,18,25,Sunny,12.0,47.0,30.24,10.0
2021-03-19,19,24,Sunny,16.0,47.0,30.24,10.0
2021-03-19,20,22,Clear,13.0,57.0,30.24,10.0
2021-03-19,21,21,Clear,10.0,60.0,30.27,10.0
2021-03-19,22,19,Clear,8.0,68.0,30.27,10.0
2021-03-19,23,17,Clear,5.0,77.0,30.3,10.0
2021-03-20,0,15,Clear,6.0,83.0,30.3,10.0
2021-03-20,1,15,Passing clouds,6.0,88.0,30.3,10.0
2021-03-20,2,14,Clear,7.0,94.0,30.3,10.0
2021-03-20,3,14,Clear,7.0,94.0,30.3,10.0
2021-03-20,4,14,Passing clouds,3.0,94.0,30.3,10.0
2021-03-20,5,13,Clear,5.0,100.0,30.3,10.0
2021-03-20,6,12,Clear,5.0,100.0,30.3,10.0
2021-03-20,7,13,Clear,5.0,100.0,30.3,10.0
2021-03-20,8,13,Sunny,5.0,100.0,30.33,10.0
2021-03-20,9,16,Sunny,7.0,88.0,30.33,10.0
2021-03-20,10,19,Passing clouds,6.0,78.0,30.36,10.0
2021-03-20,11,20,Passing clouds,7.0,64.0,30.33,10.0
2021-03-20,12,22,Scattered clouds,7.0,57.0,30.33,10.0
2021-03-20,13,23,Partly sunny,8.0,50.0,30.3,10.0
2021-03-20,14,24,Partly sunny,3.0,44.0,30.27,10.0
2021-03-20,15,24,Broken clouds,7.0,47.0,30.24,10.0
2021-03-20,16,24,Broken clouds,14.0,47.0,30.21,10.0
2021-03-20,17,23,Partly sunny,14.0,50.0,30.21,10.0
2021-03-20,18,22,Sunny,13.0,53.0,30.21,10.0
2021-03-20,19,22,Sunny,10.0,53.0,30.21,10.0
2021-03-20,20,21,Clear,8.0,57.0,30.24,10.0
2021-03-20,21,19,Clear,7.0,68.0,30.24,10.0
2021-03-20,22,18,Clear,2.0,73.0,30.24,10.0
2021-03-20,23,17,Clear,1.0,77.0,30.24,10.0
2021-03-21,0,16,Clear,6.0,77.0,30.24,10.0
2021-03-21,1,17,Clear,0.0,83.0,30.24,10.0
2021-03-21,2,17,Clear,1.0,77.0,30.21,10.0
2021-03-21,3,16,Clear,5.0,88.0,30.21,10.0
2021-03-21,4,16,Sprinkles,3.0,94.0,30.21,10.0
2021-03-21,5,16,Light rain,0.0,94.0,30.21,10.0
2021-03-21,6,16,Light rain,5.0,94.0,30.21,10.0
2021-03-21,7,16,Light rain,7.0,94.0,30.21,10.0
2021-03-21,8,16,Light rain,7.0,94.0,30.21,10.0
2021-03-21,9,17,Light rain,7.0,94.0,30.21,10.0
2021-03-21,10,18,Light rain,6.0,94.0,30.21,4.0
2021-03-21,11,19,Light rain,6.0,94.0,30.18,4.0
2021-03-21,13,19,Light rain,5.0,88.0,30.15,4.0
2021-03-21,14,19,Light rain,5.0,94.0,30.15,4.0
2021-03-21,15,20,Light rain,6.0,94.0,30.12,4.0
2021-03-21,16,20,Light rain,7.0,88.0,30.12,4.0
2021-03-21,17,19,Rain,0.0,94.0,30.09,4.0
2021-03-21,18,19,Rain,5.0,100.0,30.09,4.0
2021-03-21,20,19,Passing clouds,3.0,100.0,30.12,4.0
2021-03-21,21,18,Partly cloudy,5.0,100.0,30.12,4.0
2021-03-21,22,18,Fog,0.0,100.0,30.12,1.0
2021-03-21,23,18,Fog,5.0,100.0,30.12,0.0
2021-03-22,0,17,Passing clouds,5.0,100.0,30.12,1.0
2021-03-22,1,17,Partly cloudy,6.0,100.0,30.12,4.0
2021-03-22,3,17,Partly cloudy,7.0,100.0,30.09,4.0
2021-03-22,4,18,Passing clouds,5.0,94.0,30.09,4.0
2021-03-22,5,17,Clear,5.0,100.0,30.09,10.0
2021-03-22,6,17,Clear,7.0,94.0,30.09,10.0
2021-03-22,7,17,Partly cloudy,8.0,94.0,30.07,10.0
2021-03-22,8,17,Fog,1.0,94.0,30.09,10.0
2021-03-22,9,18,Partly sunny,0.0,94.0,30.09,10.0
2021-03-22,10,21,Partly sunny,8.0,73.0,30.09,10.0
2021-03-22,11,22,Partly sunny,18.0,61.0,30.07,10.0
2021-03-22,13,23,Broken clouds,18.0,53.0,30.04,10.0
2021-03-22,15,21,Light rain,18.0,73.0,30.01,10.0
2021-03-22,16,20,Partly sunny,7.0,83.0,29.98,10.0
2021-03-22,17,19,Light rain,9.0,88.0,29.98,3.0
2021-03-22,19,18,Light rain,8.0,94.0,29.98,4.0
2021-03-22,20,18,Partly cloudy,5.0,94.0,29.98,4.0
2021-03-22,21,18,Light rain,3.0,94.0,29.98,5.0
2021-03-22,22,18,Light rain,3.0,94.0,29.98,3.0
2021-03-23,0,17,Passing clouds,0.0,100.0,29.95,3.0
2021-03-23,1,17,Light rain,0.0,100.0,29.92,5.0
2021-03-23,3,18,Drizzle,7.0,94.0,29.86,3.0
2021-03-23,4,18,Mostly cloudy,6.0,94.0,29.83,4.0
2021-03-23,5,18,Drizzle,6.0,100.0,29.83,3.0
2021-03-23,6,18,Drizzle,7.0,100.0,29.8,3.0
2021-03-23,7,18,Passing clouds,8.0,94.0,29.77,3.0
2021-03-23,8,18,Drizzle,8.0,94.0,29.77,6.0
2021-03-23,9,18,Light rain,6.0,94.0,29.74,6.0
2021-03-23,10,18,Light rain,7.0,94.0,29.74,3.0
2021-03-23,12,19,Broken clouds,9.0,88.0,29.68,3.0
2021-03-23,13,20,Partly sunny,9.0,78.0,29.65,3.0
2021-03-23,14,21,Partly sunny,12.0,73.0,29.62,3.0
2021-03-23,15,21,Partly sunny,15.0,73.0,29.62,3.0
2021-03-23,16,20,Partly sunny,14.0,78.0,29.59,3.0
2021-03-23,17,20,Broken clouds,13.0,78.0,29.59,3.0
2021-03-23,18,20,Partly sunny,14.0,78.0,29.56,3.0
2021-03-23,19,19,Broken clouds,10.0,83.0,29.59,3.0
2021-03-23,20,19,Passing clouds,8.0,83.0,29.59,3.0
2021-03-23,21,18,Passing clouds,5.0,88.0,29.59,3.0
2021-03-23,22,16,Passing clouds,7.0,94.0,29.59,3.0
2021-03-23,23,17,Passing clouds,8.0,94.0,29.59,3.0
2021-03-24,0,17,Drizzle,6.0,94.0,29.56,3.0
2021-03-24,1,17,Passing clouds,6.0,94.0,29.53,3.0
2021-03-24,2,17,Passing clouds,9.0,94.0,29.53,3.0
2021-03-24,3,17,Passing clouds,8.0,88.0,29.53,3.0
2021-03-24,4,17,Passing clouds,8.0,88.0,29.5,3.0
2021-03-24,5,17,Passing clouds,6.0,88.0,29.5,3.0
2021-03-24,6,17,Passing clouds,0.0,88.0,29.5,3.0
2021-03-24,7,17,Passing clouds,7.0,88.0,29.5,3.0
2021-03-24,8,17,Partly sunny,0.0,88.0,29.53,3.0
2021-03-24,9,17,Drizzle,9.0,94.0,29.53,4.0
2021-03-24,10,18,Partly sunny,9.0,94.0,29.53,4.0
2021-03-24,12,20,Broken clouds,8.0,83.0,29.53,4.0
2021-03-24,13,21,Broken clouds,14.0,73.0,29.53,4.0
2021-03-24,14,21,Sprinkles,14.0,73.0,29.53,5.0
2021-03-24,15,20,Partly sunny,15.0,73.0,29.53,5.0
2021-03-24,16,20,Partly sunny,15.0,73.0,29.5,5.0
2021-03-24,17,19,Partly sunny,13.0,78.0,29.53,5.0
2021-03-24,18,19,Broken clouds,12.0,78.0,29.53,5.0
2021-03-24,19,18,Broken clouds,12.0,78.0,29.56,5.0
2021-03-24,20,17,Partly cloudy,13.0,83.0,29.59,5.0
2021-03-24,21,17,Partly cloudy,7.0,83.0,29.59,5.0
2021-03-24,22,17,Passing clouds,6.0,88.0,29.62,5.0
2021-03-24,23,16,Passing clouds,12.0,88.0,29.62,4.0
2021-03-25,0,17,Passing clouds,6.0,100.0,29.62,2.0
2021-03-25,1,16,Light rain,8.0,100.0,29.59,2.0
2021-03-25,3,16,Passing clouds,12.0,94.0,29.59,2.0
2021-03-25,4,16,Light rain,13.0,94.0,29.59,2.0
2021-03-25,5,15,Passing clouds,12.0,94.0,29.62,2.0
2021-03-25,6,16,Passing clouds,15.0,83.0,29.62,2.0
2021-03-25,7,15,Partly cloudy,8.0,88.0,29.65,2.0
2021-03-25,8,15,Broken clouds,6.0,88.0,29.65,2.0
2021-03-25,9,15,Partly sunny,18.0,82.0,29.68,2.0
2021-03-25,10,15,Broken clouds,14.0,82.0,29.71,2.0
2021-03-25,11,16,Broken clouds,17.0,72.0,29.74,2.0
2021-03-25,12,18,Broken clouds,15.0,64.0,29.74,2.0
2021-03-25,13,19,Broken clouds,13.0,52.0,29.74,2.0
2021-03-25,14,20,Broken clouds,15.0,49.0,29.71,2.0
2021-03-25,15,17,Broken clouds,16.0,68.0,29.74,2.0
2021-03-25,16,17,Broken clouds,13.0,64.0,29.74,2.0
2021-03-25,17,19,Scattered clouds,9.0,56.0,29.74,2.0
2021-03-25,18,19,Broken clouds,17.0,52.0,29.77,2.0
2021-03-25,19,18,Scattered clouds,16.0,52.0,29.8,2.0
2021-03-25,20,17,Passing clouds,8.0,64.0,29.83,2.0
2021-03-25,21,16,Passing clouds,9.0,63.0,29.86,2.0
2021-03-25,22,13,Clear,7.0,77.0,29.89,10.0
2021-03-25,23,13,Clear,7.0,77.0,29.89,10.0
2021-03-26,0,12,Clear,6.0,82.0,29.89,10.0
2021-03-26,1,12,Clear,7.0,82.0,29.92,10.0
2021-03-26,2,11,Clear,8.0,88.0,29.89,10.0
2021-03-26,3,11,Clear,8.0,88.0,29.89,10.0
2021-03-26,4,10,Clear,10.0,94.0,29.89,10.0
2021-03-26,5,11,Clear,10.0,82.0,29.89,10.0
2021-03-26,6,10,Clear,8.0,88.0,29.89,10.0
2021-03-26,7,10,Clear,12.0,88.0,29.92,10.0
2021-03-26,8,10,Sunny,10.0,88.0,29.92,10.0
2021-03-26,9,13,Sunny,10.0,77.0,29.92,10.0
2021-03-26,10,16,Sunny,10.0,63.0,29.95,10.0
2021-03-26,12,20,Broken clouds,12.0,46.0,29.89,10.0
2021-03-26,13,21,Broken clouds,10.0,43.0,29.89,10.0
2021-03-26,14,20,Partly sunny,13.0,46.0,29.89,10.0
2021-03-26,16,21,Sunny,9.0,43.0,29.86,10.0
2021-03-26,17,20,Sunny,15.0,46.0,29.86,10.0
2021-03-26,18,19,Broken clouds,9.0,49.0,29.83,10.0
2021-03-26,19,19,Partly sunny,7.0,52.0,29.86,10.0
2021-03-26,20,18,Clear,10.0,52.0,29.86,10.0
2021-03-26,21,15,Clear,8.0,68.0,29.86,10.0
2021-03-26,22,16,Clear,9.0,63.0,29.86,10.0
2021-03-26,23,17,Clear,12.0,56.0,29.86,10.0
2021-03-27,0,12,Clear,6.0,82.0,29.86,10.0
2021-03-27,1,16,Clear,10.0,59.0,29.83,10.0
2021-03-27,2,16,Clear,10.0,63.0,29.83,10.0
2021-03-27,3,16,Clear,12.0,63.0,29.8,10.0
2021-03-27,4,15,Clear,12.0,68.0,29.8,10.0
2021-03-27,5,15,Clear,8.0,68.0,29.8,10.0
2021-03-27,6,15,Scattered showers,9.0,68.0,29.8,10.0
2021-03-27,7,16,Sprinkles,10.0,63.0,29.8,10.0
2021-03-27,8,14,Light rain,3.0,88.0,29.83,10.0
2021-03-27,9,15,Broken clouds,6.0,82.0,29.86,10.0
2021-03-27,10,15,Scattered showers,9.0,88.0,29.86,10.0
2021-03-27,11,16,Sprinkles,13.0,77.0,29.86,10.0
2021-03-27,12,18,Partly sunny,15.0,64.0,29.86,10.0
2021-03-27,13,19,Scattered clouds,15.0,46.0,29.86,10.0
2021-03-27,14,20,Scattered clouds,13.0,40.0,29.86,10.0
2021-03-27,15,19,Sunny,20.0,40.0,29.86,10.0
2021-03-27,16,20,Sunny,18.0,38.0,29.86,10.0
2021-03-27,17,21,Sunny,15.0,35.0,29.86,10.0
2021-03-27,18,19,Sunny,17.0,37.0,29.89,10.0
2021-03-27,19,18,Sunny,16.0,43.0,29.92,10.0
2021-03-27,20,15,Clear,8.0,77.0,29.95,10.0
2021-03-27,21,14,Clear,3.0,82.0,29.95,10.0
2021-03-27,22,14,Clear,3.0,82.0,29.98,10.0
2021-03-27,23,14,Passing clouds,7.0,72.0,29.98,10.0
2021-03-28,0,14,Clear,6.0,72.0,30.01,10.0
2021-03-28,1,11,Clear,7.0,82.0,30.01,10.0
2021-03-28,2,10,Clear,5.0,88.0,30.01,10.0
2021-03-28,3,11,Clear,8.0,82.0,30.01,10.0
2021-03-28,4,11,Clear,9.0,82.0,30.01,10.0
2021-03-28,5,9,Clear,9.0,87.0,30.01,10.0
2021-03-28,6,11,Clear,10.0,82.0,30.01,10.0
2021-03-28,7,11,Clear,10.0,82.0,30.04,10.0
2021-03-28,8,11,Partly sunny,6.0,82.0,30.07,10.0
2021-03-28,9,13,Scattered clouds,9.0,82.0,30.09,10.0
2021-03-28,10,15,Partly sunny,13.0,68.0,30.09,10.0
2021-03-28,11,16,Partly sunny,13.0,63.0,30.09,10.0
2021-03-28,12,18,Broken clouds,16.0,52.0,30.09,10.0
2021-03-28,13,18,Broken clouds,10.0,52.0,30.09,10.0
2021-03-28,14,18,Broken clouds,10.0,52.0,30.09,10.0
2021-03-28,15,18,Broken clouds,12.0,56.0,30.07,10.0
2021-03-28,16,18,Scattered clouds,7.0,56.0,30.07,10.0
2021-03-28,17,19,Scattered clouds,3.0,52.0,30.07,10.0
2021-03-28,18,19,Broken clouds,1.0,52.0,30.07,10.0
2021-03-28,19,18,Broken clouds,5.0,60.0,30.09,10.0
2021-03-28,20,17,Passing clouds,5.0,64.0,30.09,10.0
2021-03-28,21,14,Passing clouds,6.0,82.0,30.12,10.0
2021-03-28,22,14,Passing clouds,5.0,82.0,30.15,10.0
2021-03-28,23,15,Passing clouds,6.0,77.0,30.15,10.0
2021-03-29,0,14,Passing clouds,7.0,82.0,30.15,10.0
2021-03-29,1,13,Passing clouds,8.0,82.0,30.15,10.0
2021-03-29,2,11,Passing clouds,7.0,88.0,30.15,10.0
2021-03-29,3,13,Clear,8.0,82.0,30.15,10.0
2021-03-29,4,13,Passing clouds,6.0,82.0,30.15,10.0
2021-03-29,5,13,Partly cloudy,5.0,82.0,30.15,10.0
2021-03-29,7,13,Drizzle,6.0,100.0,30.21,2.0
2021-03-29,8,13,Drizzle,9.0,100.0,30.21,2.0
2021-03-29,9,14,Broken clouds,8.0,88.0,30.24,4.0
2021-03-29,10,15,Partly sunny,8.0,82.0,30.24,4.0
2021-03-29,11,16,Partly sunny,10.0,68.0,30.27,4.0
2021-03-29,12,17,Broken clouds,13.0,59.0,30.27,4.0
2021-03-29,13,18,Partly sunny,13.0,49.0,30.27,4.0
2021-03-29,14,18,Broken clouds,14.0,52.0,30.27,4.0
2021-03-29,15,18,Partly sunny,14.0,49.0,30.24,4.0
2021-03-29,16,17,Scattered clouds,15.0,52.0,30.24,4.0
2021-03-29,17,17,Partly sunny,13.0,52.0,30.24,4.0
2021-03-29,18,17,Partly sunny,13.0,52.0,30.27,4.0
2021-03-29,19,15,Partly sunny,10.0,55.0,30.27,4.0
2021-03-29,20,13,Clear,7.0,72.0,30.3,10.0
2021-03-29,21,12,Clear,7.0,77.0,30.3,10.0
2021-03-29,22,11,Clear,5.0,82.0,30.3,10.0
2021-03-29,23,11,Clear,5.0,77.0,30.3,10.0
2021-03-30,0,14,Partly cloudy,5.0,82.0,30.3,10.0
2021-03-30,1,8,Passing clouds,3.0,93.0,30.3,10.0
2021-03-30,2,9,Passing clouds,3.0,94.0,30.3,10.0
2021-03-30,4,8,Passing clouds,6.0,93.0,30.27,10.0
2021-03-30,5,8,Passing clouds,5.0,93.0,30.27,10.0
2021-03-30,6,8,Passing clouds,0.0,93.0,30.27,10.0
2021-03-30,7,8,Passing clouds,3.0,93.0,30.3,10.0
2021-03-30,8,9,Partly sunny,5.0,94.0,30.3,10.0
2021-03-30,9,11,Partly sunny,6.0,88.0,30.33,10.0
2021-03-30,10,13,Broken clouds,7.0,77.0,30.33,10.0
2021-03-30,12,17,Scattered clouds,9.0,59.0,30.33,10.0
2021-03-30,14,18,Scattered clouds,10.0,49.0,30.3,10.0
2021-03-30,15,19,Passing clouds,12.0,43.0,30.27,10.0
2021-03-30,16,19,Sunny,12.0,37.0,30.27,10.0
2021-03-30,17,19,Passing clouds,12.0,46.0,30.27,10.0
2021-03-30,18,19,Passing clouds,12.0,46.0,30.27,10.0
2021-03-30,19,17,Sunny,9.0,59.0,30.27,10.0
2021-03-30,20,15,Clear,7.0,68.0,30.3,10.0
2021-03-30,21,14,Clear,3.0,77.0,30.3,10.0
2021-03-30,22,14,Clear,0.0,77.0,30.3,10.0
2021-03-30,23,12,Clear,3.0,88.0,30.3,10.0
2021-03-31,0,10,Partly cloudy,5.0,82.0,30.27,10.0
2021-03-31,2,12,Passing clouds,3.0,88.0,30.27,10.0
2021-03-31,3,13,Passing clouds,6.0,88.0,30.27,10.0
2021-03-31,4,13,Passing clouds,5.0,88.0,30.27,10.0
2021-03-31,5,13,Overcast,5.0,88.0,30.24,10.0
2021-03-31,6,14,Overcast,7.0,88.0,30.27,10.0
2021-03-31,7,14,Overcast,6.0,88.0,30.27,10.0
2021-03-31,8,14,Partly sunny,5.0,88.0,30.27,10.0
2021-03-31,9,15,Partly sunny,3.0,82.0,30.3,10.0
2021-03-31,10,16,Partly sunny,5.0,72.0,30.33,10.0
2021-03-31,11,18,Passing clouds,5.0,68.0,30.3,10.0
2021-03-31,12,19,Passing clouds,5.0,64.0,30.3,10.0
2021-03-31,13,21,Passing clouds,6.0,53.0,30.27,10.0
2021-03-31,14,22,Passing clouds,3.0,50.0,30.24,10.0
2021-03-31,16,23,Passing clouds,6.0,44.0,30.21,10.0
2021-03-31,17,24,Passing clouds,6.0,39.0,30.21,10.0
2021-03-31,18,22,Passing clouds,10.0,47.0,30.21,10.0
2021-03-31,19,20,Partly sunny,7.0,53.0,30.21,10.0
2021-03-31,20,19,Clear,6.0,56.0,30.24,10.0
2021-03-31,21,17,Clear,0.0,64.0,30.24,10.0
2021-03-31,22,15,Clear,6.0,77.0,30.27,10.0
2021-03-31,23,15,Clear,5.0,77.0,30.27,10.0
2021-04-01,0,14,Clear,0.0,88.0,30.24,10.0
2021-04-01,1,12,Clear,7.0,94.0,30.24,10.0
2021-04-01,2,13,Clear,8.0,88.0,30.24,10.0
2021-04-01,3,12,Clear,9.0,88.0,30.21,10.0
2021-04-01,4,12,Clear,13.0,82.0,30.21,10.0
2021-04-01,5,13,Clear,12.0,77.0,30.18,10.0
2021-04-01,6,13,Clear,12.0,77.0,30.21,10.0
2021-04-01,7,12,Clear,13.0,82.0,30.21,10.0
2021-04-01,8,13,Sunny,15.0,77.0,30.21,10.0
2021-04-01,9,17,Sunny,9.0,59.0,30.24,10.0
2021-04-01,10,20,Sunny,10.0,56.0,30.24,10.0
2021-04-01,11,24,Sunny,9.0,44.0,30.24,10.0
2021-04-01,12,26,Sunny,8.0,32.0,30.24,10.0
2021-04-01,13,27,Passing clouds,8.0,26.0,30.21,10.0
2021-04-01,14,28,Sunny,6.0,28.0,30.18,10.0
2021-04-01,15,28,Sunny,6.0,28.0,30.18,10.0
2021-04-01,16,29,Passing clouds,6.0,27.0,30.15,10.0
2021-04-01,17,29,Sunny,14.0,27.0,30.15,10.0
2021-04-01,18,27,Sunny,10.0,32.0,30.18,10.0
2021-04-01,19,24,Sunny,9.0,39.0,30.18,10.0
2021-04-01,20,22,Clear,8.0,47.0,30.21,10.0
2021-04-01,21,22,Clear,10.0,44.0,30.24,10.0
2021-04-01,22,20,Clear,7.0,53.0,30.27,10.0
2021-04-01,23,17,Clear,5.0,64.0,30.27,10.0
2021-04-02,0,14,Clear,5.0,72.0,30.27,10.0
2021-04-02,1,15,Clear,9.0,72.0,30.27,10.0
2021-04-02,2,14,Clear,8.0,72.0,30.24,10.0
2021-04-02,4,14,Clear,12.0,72.0,30.24,10.0
2021-04-02,5,13,Clear,14.0,77.0,30.24,10.0
2021-04-02,6,13,Clear,15.0,72.0,30.24,10.0
2021-04-02,7,15,Clear,13.0,63.0,30.27,10.0
2021-04-02,8,14,Sunny,15.0,67.0,30.27,10.0
2021-04-02,9,17,Sunny,15.0,59.0,30.3,10.0
2021-04-02,10,22,Sunny,12.0,47.0,30.3,10.0
2021-04-02,11,26,Sunny,3.0,42.0,30.3,10.0
2021-04-02,12,27,Sunny,8.0,39.0,30.3,10.0
2021-04-02,13,28,Sunny,5.0,26.0,30.27,10.0
2021-04-02,14,29,Sunny,7.0,23.0,30.24,10.0
2021-04-02,15,30,Passing clouds,7.0,22.0,30.21,10.0
2021-04-02,16,30,Sunny,8.0,22.0,30.21,10.0
2021-04-02,17,30,Sunny,6.0,24.0,30.18,10.0
2021-04-02,18,29,Sunny,6.0,25.0,30.18,10.0
2021-04-02,19,25,Sunny,5.0,36.0,30.18,10.0
2021-04-02,20,23,Clear,0.0,38.0,30.21,10.0
2021-04-02,21,22,Clear,7.0,44.0,30.21,10.0
2021-04-02,22,19,Clear,8.0,56.0,30.21,10.0
2021-04-03,0,15,Clear,10.0,60.0,30.21,10.0
2021-04-03,1,19,Clear,15.0,56.0,30.18,10.0
2021-04-03,2,20,Clear,14.0,53.0,30.18,10.0
2021-04-03,3,19,Clear,13.0,60.0,30.18,10.0
2021-04-03,4,17,Clear,12.0,68.0,30.15,10.0
2021-04-03,5,18,Clear,13.0,64.0,30.15,10.0
2021-04-03,6,15,Clear,12.0,77.0,30.15,10.0
2021-04-03,7,14,Clear,10.0,82.0,30.18,10.0
2021-04-03,8,16,Sunny,8.0,72.0,30.18,10.0
2021-04-03,9,21,Sunny,7.0,53.0,30.21,10.0
2021-04-03,10,24,Sunny,18.0,47.0,30.21,10.0
2021-04-03,11,26,Sunny,16.0,45.0,30.18,10.0
2021-04-03,12,28,Sunny,18.0,40.0,30.18,10.0
2021-04-03,13,29,Sunny,16.0,31.0,30.15,10.0
2021-04-03,14,30,Sunny,14.0,29.0,30.12,10.0
2021-04-03,15,31,Sunny,13.0,27.0,30.09,10.0
2021-04-03,16,31,Sunny,15.0,24.0,30.07,10.0
2021-04-03,17,31,Sunny,12.0,24.0,30.07,10.0
2021-04-03,18,30,Sunny,10.0,27.0,30.07,10.0
2021-04-03,19,27,Sunny,9.0,34.0,30.07,10.0
2021-04-03,20,24,Clear,13.0,41.0,30.07,10.0
2021-04-03,21,24,Clear,15.0,41.0,30.07,10.0
2021-04-03,22,23,Clear,14.0,41.0,30.07,10.0
2021-04-03,23,23,Clear,7.0,41.0,30.09,10.0
2021-04-04,0,20,Clear,12.0,53.0,30.07,10.0
2021-04-04,1,20,Clear,10.0,53.0,30.07,10.0
2021-04-04,2,21,Clear,9.0,50.0,30.04,10.0
2021-04-04,2,18,Clear,8.0,60.0,30.04,10.0
2021-04-04,3,20,Clear,13.0,56.0,30.04,10.0
2021-04-04,4,17,Clear,7.0,68.0,30.04,10.0
2021-04-04,5,19,Clear,9.0,60.0,30.04,10.0
2021-04-04,6,17,Clear,0.0,68.0,30.07,10.0
2021-04-04,7,17,Sunny,10.0,68.0,30.07,10.0
2021-04-04,8,21,Sunny,8.0,53.0,30.07,10.0
2021-04-04,9,22,Sunny,1.0,57.0,30.07,10.0
2021-04-04,10,25,Sunny,5.0,44.0,30.07,10.0
2021-04-04,11,25,Sunny,7.0,51.0,30.07,10.0
2021-04-04,12,25,Sunny,9.0,47.0,30.07,10.0
2021-04-04,13,26,Sunny,10.0,48.0,30.04,10.0
2021-04-04,14,24,Sunny,14.0,57.0,30.04,10.0
2021-04-04,15,21,Passing clouds,17.0,69.0,30.04,10.0
2021-04-04,16,20,Passing clouds,17.0,69.0,30.07,10.0
2021-04-04,17,18,Scattered clouds,14.0,78.0,30.09,10.0
2021-04-04,18,17,Broken clouds,10.0,77.0,30.09,10.0
2021-04-04,19,16,Passing clouds,8.0,83.0,30.12,10.0
2021-04-04,20,16,Passing clouds,7.0,77.0,30.12,10.0
2021-04-04,21,16,Overcast,8.0,77.0,30.15,10.0
2021-04-04,22,17,Overcast,10.0,73.0,30.15,10.0
2021-04-04,23,16,Overcast,9.0,77.0,30.15,10.0
2021-04-05,0,20,Overcast,8.0,77.0,30.15,10.0
2021-04-05,1,16,Overcast,10.0,72.0,30.15,10.0
2021-04-05,2,15,Overcast,10.0,77.0,30.15,10.0
2021-04-05,3,15,Overcast,9.0,82.0,30.12,10.0
2021-04-05,4,15,Mostly cloudy,9.0,77.0,30.12,10.0
2021-04-05,5,15,Passing clouds,8.0,77.0,30.15,10.0
2021-04-05,6,15,Passing clouds,8.0,72.0,30.15,10.0
2021-04-05,7,15,Partly sunny,9.0,72.0,30.15,10.0
2021-04-05,8,16,Partly sunny,10.0,63.0,30.18,10.0
2021-04-05,9,16,Partly sunny,14.0,59.0,30.18,10.0
2021-04-05,10,16,Partly sunny,13.0,55.0,30.18,10.0
2021-04-05,11,18,Partly sunny,12.0,52.0,30.18,10.0
2021-04-05,12,17,Partly sunny,13.0,56.0,30.18,10.0
2021-04-05,13,18,Partly sunny,13.0,52.0,30.15,10.0
2021-04-05,14,18,Scattered clouds,13.0,52.0,30.15,10.0
2021-04-05,15,18,Scattered clouds,14.0,56.0,30.15,10.0
2021-04-05,16,17,Passing clouds,14.0,56.0,30.15,10.0
2021-04-05,17,16,Passing clouds,15.0,59.0,30.15,10.0
2021-04-05,18,15,Passing clouds,14.0,63.0,30.18,10.0
2021-04-05,19,14,Passing clouds,10.0,67.0,30.18,10.0
2021-04-05,20,15,Passing clouds,8.0,68.0,30.21,10.0
2021-04-05,21,14,Passing clouds,12.0,72.0,30.21,10.0
2021-04-05,22,13,Passing clouds,8.0,77.0,30.21,10.0
2021-04-05,23,12,Passing clouds,8.0,82.0,30.21,10.0
2021-04-06,0,16,Passing clouds,7.0,88.0,30.21,10.0
2021-04-06,1,14,Passing clouds,8.0,82.0,30.21,10.0
2021-04-06,2,14,Passing clouds,9.0,77.0,30.18,10.0
2021-04-06,3,14,Passing clouds,9.0,82.0,30.18,10.0
2021-04-06,4,14,Passing clouds,7.0,82.0,30.18,10.0
2021-04-06,5,14,Passing clouds,8.0,77.0,30.18,10.0
2021-04-06,6,14,Passing clouds,9.0,72.0,30.18,10.0
2021-04-06,7,14,Partly sunny,10.0,67.0,30.21,10.0
2021-04-06,8,15,Partly sunny,12.0,63.0,30.21,10.0
2021-04-06,9,15,Partly sunny,12.0,63.0,30.21,10.0
2021-04-06,10,16,Partly sunny,10.0,63.0,30.21,10.0
2021-04-06,11,17,Partly sunny,8.0,59.0,30.21,10.0
2021-04-06,12,18,Partly sunny,10.0,60.0,30.21,10.0
2021-04-06,13,18,Partly sunny,10.0,60.0,30.18,10.0
2021-04-06,14,19,Partly sunny,13.0,56.0,30.15,10.0
2021-04-06,15,19,Scattered clouds,14.0,56.0,30.15,10.0
2021-04-06,16,19,Partly sunny,14.0,56.0,30.15,10.0
2021-04-06,17,18,Partly sunny,12.0,60.0,30.15,10.0
2021-04-06,18,17,Partly sunny,12.0,68.0,30.18,10.0
2021-04-06,19,17,Passing clouds,8.0,68.0,30.18,10.0
2021-04-06,20,17,Passing clouds,9.0,73.0,30.18,10.0
