route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
"aus:vic:vic-02-WIL:","T3_2","02-WIL--1-T3-X406","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T3_2","02-WIL--1-T3-X407","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T3_2","02-WIL--1-T3-X408","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T3_2","02-WIL--1-T3-X409","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T3_2","02-WIL--1-T3-X410","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6300","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4499"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6301","2-WIL-vpt-1.5.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6302","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4456"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6303","2-WIL-vpt-1.5.H","Williamstown","0","4826"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6304","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4501"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6305","2-WIL-vpt-1.5.H","Williamstown","0","4830"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6306","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4579"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6307","2-WIL-vpt-1.5.H","Williamstown","0","4828"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6308","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4617"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6309","2-WIL-vpt-1.5.H","Williamstown","0","4870"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6310","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4611"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6311","2-WIL-vpt-1.5.H","Williamstown","0","4873"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6312","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4601"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6313","2-WIL-vpt-1.5.H","Williamstown","0","4855"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6314","2-WIL-vpt-1.6.R","Frankston via Flinders Street","1","4911"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6315","2-WIL-vpt-1.2.H","Williamstown","0","4759"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6316","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4603"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6317","2-WIL-vpt-1.5.H","Williamstown","0","4832"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6318","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4605"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6319","2-WIL-vpt-1.5.H","Williamstown","0","4885"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6320","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4602"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6322","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4606"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6323","2-WIL-vpt-1.5.H","Williamstown","0","4890"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6324","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4607"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6325","2-WIL-vpt-1.5.H","Williamstown","0","4857"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6326","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4616"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6327","2-WIL-vpt-1.5.H","Williamstown","0","4891"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6328","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4599"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6329","2-WIL-vpt-1.5.H","Williamstown","0","4892"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6330","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4467"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6331","2-WIL-vpt-1.5.H","Williamstown","0","4881"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6332","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4516"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6333","2-WIL-vpt-1.5.H","Williamstown","0","4887"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6334","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4400"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6335","2-WIL-vpt-1.5.H","Williamstown","0","4856"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6336","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4497"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6337","2-WIL-vpt-1.5.H","Williamstown","0","4865"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6338","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4558"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6339","2-WIL-vpt-1.5.H","Williamstown","0","4842"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6340","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4500"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6341","2-WIL-vpt-1.5.H","Williamstown","0","4846"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6342","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4457"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6343","2-WIL-vpt-1.5.H","Williamstown","0","4880"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6344","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4555"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6345","2-WIL-vpt-1.5.H","Williamstown","0","4863"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6346","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4569"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6347","2-WIL-vpt-1.5.H","Williamstown","0","4849"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6348","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4504"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6349","2-WIL-vpt-1.5.H","Williamstown","0","4871"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6350","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4442"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6351","2-WIL-vpt-1.5.H","Williamstown","0","4859"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6352","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4468"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6353","2-WIL-vpt-1.5.H","Williamstown","0","4864"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6354","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4440"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6355","2-WIL-vpt-1.5.H","Williamstown","0","4837"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6356","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4543"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6357","2-WIL-vpt-1.5.H","Williamstown","0","4860"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6358","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4462"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6359","2-WIL-vpt-1.5.H","Williamstown","0","4843"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6360","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4461"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6361","2-WIL-vpt-1.5.H","Williamstown","0","4868"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6362","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4590"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6363","2-WIL-vpt-1.5.H","Williamstown","0","4879"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6364","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4390"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6365","2-WIL-vpt-1.5.H","Williamstown","0","4878"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6366","2-WIL-vpt-1.1.R","Mordialloc via Flinders Street","1","4522"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6367","2-WIL-vpt-1.5.H","Williamstown","0","4844"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6368","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4523"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6369","2-WIL-vpt-1.5.H","Williamstown","0","4852"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6370","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4564"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6371","2-WIL-vpt-1.5.H","Williamstown","0","4835"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6372","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4623"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6373","2-WIL-vpt-1.5.H","Williamstown","0","4866"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6374","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4627"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6375","2-WIL-vpt-1.5.H","Williamstown","0","4897"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6376","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4632"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6377","2-WIL-vpt-1.5.H","Williamstown","0","4896"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6378","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4628"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6379","2-WIL-vpt-1.5.H","Williamstown","0","4898"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6380","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4626"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6381","2-WIL-vpt-1.5.H","Williamstown","0","4908"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6382","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4630"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6383","2-WIL-vpt-1.5.H","Williamstown","0","4904"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6384","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4619"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6385","2-WIL-vpt-1.5.H","Williamstown","0","4906"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6386","2-WIL-vpt-1.6.R","Flinders Street","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6387","2-WIL-vpt-1.5.H","Williamstown","0","4909"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6388","2-WIL-vpt-1.1.R","Flinders Street","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6389","2-WIL-vpt-1.5.H","Williamstown","0","4903"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6391","2-WIL-vpt-1.5.H","Williamstown","0","4899"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6393","2-WIL-vpt-1.5.H","Williamstown","0","4819"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6395","2-WIL-vpt-1.5.H","Williamstown","0","4823"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6397","2-WIL-vpt-1.5.H","Williamstown","0","4829"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-6399","2-WIL-vpt-1.5.H","Williamstown","0","4824"
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X304","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X305","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X306","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X307","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X308","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X309","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X310","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X311","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X312","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X313","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X314","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X315","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X316","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X317","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X318","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X319","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X320","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X321","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X322","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X323","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X324","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X325","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X326","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X327","2-WIL-vpt-1.4.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X328","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T5_3","02-WIL--1-T5-X330","2-WIL-vpt-1.3.R","Newport","1",""
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6300","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4576"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6301","2-WIL-vpt-1.5.H","Williamstown","0",""
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6302","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4547"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6303","2-WIL-vpt-1.5.H","Williamstown","0","4827"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6304","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4407"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6305","2-WIL-vpt-1.5.H","Williamstown","0","4818"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6306","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4437"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6307","2-WIL-vpt-1.5.H","Williamstown","0","4825"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6308","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4614"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6309","2-WIL-vpt-1.5.H","Williamstown","0","4858"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6310","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4609"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6311","2-WIL-vpt-1.5.H","Williamstown","0","4874"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6312","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4604"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6313","2-WIL-vpt-1.5.H","Williamstown","0","4845"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6314","2-WIL-vpt-1.6.R","Frankston via Flinders Street","1","4912"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6315","2-WIL-vpt-1.2.H","Williamstown","0","4711"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6316","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4600"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6317","2-WIL-vpt-1.5.H","Williamstown","0","4876"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6318","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4610"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6319","2-WIL-vpt-1.5.H","Williamstown","0","4884"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6320","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4613"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6322","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4615"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6323","2-WIL-vpt-1.5.H","Williamstown","0","4886"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6324","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4608"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6325","2-WIL-vpt-1.5.H","Williamstown","0","4840"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6326","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4618"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6327","2-WIL-vpt-1.5.H","Williamstown","0","4888"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6328","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4612"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6329","2-WIL-vpt-1.5.H","Williamstown","0","4882"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6330","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4493"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6331","2-WIL-vpt-1.5.H","Williamstown","0","4889"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6332","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4415"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6333","2-WIL-vpt-1.5.H","Williamstown","0","4883"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6334","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4511"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6335","2-WIL-vpt-1.5.H","Williamstown","0","4841"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6336","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4474"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6337","2-WIL-vpt-1.5.H","Williamstown","0","4831"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6338","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4391"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6339","2-WIL-vpt-1.5.H","Williamstown","0","4850"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6340","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4401"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6341","2-WIL-vpt-1.5.H","Williamstown","0","4833"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6342","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4475"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6343","2-WIL-vpt-1.5.H","Williamstown","0","4851"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6344","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4458"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6345","2-WIL-vpt-1.5.H","Williamstown","0","4869"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6346","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4472"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6347","2-WIL-vpt-1.5.H","Williamstown","0","4854"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6348","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4575"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6349","2-WIL-vpt-1.5.H","Williamstown","0","4872"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6350","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4559"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6351","2-WIL-vpt-1.5.H","Williamstown","0","4834"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6352","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4512"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6353","2-WIL-vpt-1.5.H","Williamstown","0","4848"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6354","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4482"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6355","2-WIL-vpt-1.5.H","Williamstown","0","4861"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6356","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4448"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6357","2-WIL-vpt-1.5.H","Williamstown","0","4875"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6358","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4527"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6359","2-WIL-vpt-1.5.H","Williamstown","0","4847"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6360","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4533"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6361","2-WIL-vpt-1.5.H","Williamstown","0","4862"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6362","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4409"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6363","2-WIL-vpt-1.5.H","Williamstown","0","4867"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6364","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4465"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6365","2-WIL-vpt-1.5.H","Williamstown","0","4838"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6366","2-WIL-vpt-1.1.R","Mordialloc via Flinders Street","1","4490"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6367","2-WIL-vpt-1.5.H","Williamstown","0","4836"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6368","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4532"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6369","2-WIL-vpt-1.5.H","Williamstown","0","4839"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6370","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4469"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6371","2-WIL-vpt-1.5.H","Williamstown","0","4877"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6372","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4620"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6373","2-WIL-vpt-1.5.H","Williamstown","0","4853"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6374","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4629"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6375","2-WIL-vpt-1.5.H","Williamstown","0","4893"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6376","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4631"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6377","2-WIL-vpt-1.5.H","Williamstown","0","4895"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6378","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4624"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6379","2-WIL-vpt-1.5.H","Williamstown","0","4894"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6380","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4625"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6381","2-WIL-vpt-1.5.H","Williamstown","0","4905"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6382","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4621"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6383","2-WIL-vpt-1.5.H","Williamstown","0","4901"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6384","2-WIL-vpt-1.1.R","Frankston via Flinders Street","1","4622"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6385","2-WIL-vpt-1.5.H","Williamstown","0","4900"
"aus:vic:vic-02-WIL:","T6_2","02-WIL--1-T6-6386","2-WIL-vpt-1.6.R","Flinders Street","1",""
