Category,Start_date,End_date,Latitude,Longitude,Location
Filming - Student,2014-07-05,2014-07-07,-37.8071333,144.9581598,"Queen Street, Melbourne, Australia"
Filming - Student,2014-07-05,2014-07-07,-37.80945842151978,144.95981316261063,"Guildford Lane (Green Laneway(, Melbourne, Australia"
Filming - Student,2014-07-23,2014-07-23,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - Student,2014-07-28,2014-07-29,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2014-08-22,2014-08-24,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2014-08-29,2014-08-29,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Filming - Student,2014-08-29,2014-08-29,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Filming - Student,2014-08-29,2014-08-29,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - Student,2015-09-07,2015-09-08,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - Student,2015-11-13,2015-11-13,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Filming - Student,2015-12-17,2015-12-22,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - Student,2015-12-17,2015-12-22,-37.8171696,144.964596,"Flinders Lane, Melbourne, Australia"
Filming - Student,2015-12-17,2015-12-22,-37.8177839,144.9660202,"Campbell Arcade, Melbourne, Australia"
Filming - Student,2015-12-17,2015-12-22,-37.8164149,144.9654376,"Centre Place, Melbourne, Australia"
Filming - Student,2016-06-25,2016-06-30,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Filming - Student,2016-06-25,2016-06-30,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - Student,2016-08-25,2016-08-25,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - Student,2016-10-07,2016-10-09,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2016-11-14,2016-11-14,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - Student,2017-07-06,2017-07-19,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Filming - Student,2017-07-06,2017-07-19,-38.3642779,145.1969166,"Flinders Court, Melbourne, Australia"
Filming - Student,2017-09-13,2017-09-13,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Filming - Student,2017-08-12,2017-08-13,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Filming - Student,2014-07-13,2014-07-13,-37.8170034,144.9652915,"Lingham Lane, Melbourne, Australia"
Filming - Student,2014-07-23,2014-07-23,-37.8116587,144.9689601,"Croft Alley, Melbourne, Australia"
Filming - Student,2014-07-23,2014-07-23,-37.8139832,144.9645678,"Union Lane, Melbourne, Australia"
Filming - Student,2014-07-31,2014-07-31,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2014-10-17,2014-10-17,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - Student,2015-05-08,2015-05-08,-37.78375115,144.96183124319754,"Princes Park , Melbourne, Australia"
Filming - Student,2015-05-08,2015-05-08,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2015-08-25,2015-08-28,-37.8177839,144.9660202,"Campbell Arcade, Melbourne, Australia"
Filming - Student,2015-08-29,2015-08-30,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Filming - Student,2017-11-20,2017-11-20,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2017-09-26,2017-09-27,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Filming - Student,2017-12-04,2017-12-04,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - Student,2017-09-29,2017-09-29,-37.8117601,144.9712728,"Crossley Street, Melbourne, Australia"
Filming - TV Series,2014-01-15,2014-01-15,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - TV Series,2014-01-28,2014-01-28,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-02-27,2014-02-27,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Filming - TV Series,2014-02-27,2014-02-27,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-03-06,2014-03-06,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - TV Series,2014-03-06,2014-03-06,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-03-07,2014-03-07,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-04-07,2014-04-07,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Filming - TV Series,2014-04-07,2014-04-07,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Filming - TV Series,2014-04-07,2014-04-07,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Filming - TV Series,2014-04-07,2014-04-07,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Filming - TV Series,2014-04-07,2014-04-07,-38.1221566,145.30516897080304,"Parks, Melbourne, Australia"
Filming - TV Series,2014-05-08,2014-05-08,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-05-26,2014-05-26,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-06-09,2014-06-10,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Filming - TV Series,2014-06-09,2014-06-10,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Filming - TV Series,2014-06-09,2014-06-10,-37.7101875,144.7547456,"Bank Place, Melbourne, Australia"
Filming - TV Series,2014-08-27,2014-08-27,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - TV Series,2014-09-23,2014-09-23,-37.6967877,145.0584803,"City Square, Melbourne, Australia"
Filming - TV Series,2014-09-30,2014-09-30,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-10-14,2014-10-14,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Filming - TV Series,2014-10-14,2014-10-14,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-10-22,2014-10-22,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-10-22,2014-10-24,-37.8081167,144.9688226,"Exhibition Street, Melbourne, Australia"
Filming - TV Series,2014-11-24,2014-11-24,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-12-11,2014-12-11,-37.821949700000005,144.9564064292606,"Batman Park, Melbourne, Australia"
Filming - TV Series,2015-02-13,2015-02-13,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Filming - TV Series,2015-02-25,2015-02-27,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - TV Series,2015-03-03,2015-03-05,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - TV Series,2015-03-11,2015-03-11,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-03-24,2015-03-25,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - TV Series,2015-04-14,2015-04-14,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Filming - TV Series,2015-04-20,2015-04-20,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Filming - TV Series,2015-04-20,2015-04-20,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Filming - TV Series,2015-04-20,2015-04-20,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Filming - TV Series,2015-05-27,2015-05-27,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Filming - TV Series,2015-06-15,2015-06-15,-37.8758188,145.0939278,"Collins Street, Melbourne, Australia"
Filming - TV Series,2015-06-19,2015-06-19,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-07-02,2015-07-02,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-08-24,2015-08-24,-37.8073992,144.9589263,"Therry Street, Melbourne, Australia"
Filming - TV Series,2015-09-17,2015-09-17,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-09-24,2015-09-24,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-10-19,2015-10-19,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-10-29,2015-10-29,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - TV Series,2015-11-19,2015-11-25,-37.81055582784353,144.96919346931784,"Chinatown Plaza, Melbourne, Australia"
Filming - TV Series,2015-12-16,2015-12-16,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - TV Series,2016-03-25,2016-03-26,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Filming - TV Series,2016-03-25,2016-03-26,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Filming - TV Series,2016-04-27,2016-04-29,-37.818415,144.9607589,"Market Street, Melbourne, Australia"
Filming - TV Series,2016-05-25,2016-05-25,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Filming - TV Series,2016-05-25,2016-05-25,-37.8506272,145.0049903,"Spring Street, Melbourne, Australia"
Filming - TV Series,2016-05-25,2016-05-25,-37.809521131914906,144.97168456715806,"Meyers Place (Green Laneway), Melbourne, Australia"
Filming - TV Series,2016-06-27,2016-06-27,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Filming - TV Series,2016-06-27,2016-06-27,-37.8506272,145.0049903,"Spring Street, Melbourne, Australia"
Filming - TV Series,2016-06-27,2016-06-27,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2016-06-27,2016-06-27,-37.8118765,144.9716191,"McIlwraith Place, Melbourne, Australia"
Filming - TV Series,2016-07-20,2016-07-21,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2016-08-22,2016-08-22,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Filming - TV Series,2016-08-30,2016-08-30,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Filming - TV Series,2016-08-30,2016-08-30,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2016-09-01,2016-09-08,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Filming - TV Series,2016-09-01,2016-09-08,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2016-09-08,2016-09-08,-37.8506272,145.0049903,"Spring Street, Melbourne, Australia"
Filming - TV Series,2016-09-08,2016-09-08,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2016-09-28,2016-09-29,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Filming - TV Series,2016-11-15,2016-11-15,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Filming - TV Series,2016-11-29,2016-11-29,-38.1221566,145.30516897080304,"Parks, Melbourne, Australia"
Filming - TV Series,2016-11-30,2016-11-30,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Filming - TV Series,2016-11-30,2016-11-30,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Filming - TV Series,2016-11-30,2016-11-30,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - TV Series,2016-12-16,2016-12-16,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Filming - TV Series,2016-12-16,2016-12-16,-37.811425719556375,144.9642798285428,"Bourke St Mall - next to Tourism booth, Melbourne, Australia"
Filming - TV Series,2017-03-23,2017-03-23,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2017-04-12,2017-04-12,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Filming - TV Series,2016-06-08,2016-06-08,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Filming - TV Series,2016-06-08,2016-06-08,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2016-08-21,2016-08-21,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - TV Series,2016-08-21,2016-08-21,-37.7101875,144.7547456,"Bank Place, Melbourne, Australia"
Filming - TV Series,2016-11-04,2016-11-04,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Filming - TV Series,2017-07-25,2017-07-25,-37.8109379,144.9681757,"Corrs Lane, Melbourne, Australia"
Filming - TV Series,2017-07-31,2017-07-31,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Filming - TV Series,2017-07-31,2017-07-31,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Filming - TV Series,2017-07-31,2017-07-31,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - TV Series,2017-08-21,2017-08-21,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2017-08-15,2017-08-15,-37.8758188,145.0939278,"Collins Street, Melbourne, Australia"
Filming - TV Series,2017-08-15,2017-08-15,-37.7101875,144.7547456,"Bank Place, Melbourne, Australia"
Filming - TV Series,2017-10-06,2017-10-06,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2017-09-22,2017-09-22,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Filming - TV Series,2017-08-01,2017-08-01,-37.8398952,144.9931559,"William Street, Melbourne, Australia"
Filming - TV Series,2017-10-16,2017-10-16,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Filming - TV Series,2017-10-16,2017-10-16,-37.8151119,144.9733786,"Spark Lane, Melbourne, Australia"
Filming - TV Series,2017-09-04,2017-09-04,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - TV Series,2017-08-17,2017-08-18,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - TV Series,2017-09-23,2017-09-23,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Filming - TV Series,2017-05-04,2017-05-05,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - TV Series,2017-08-08,2017-08-08,-37.8137064,144.9442248,"Harbour Esplanade, Melbourne, Australia"
Filming - TV Series,2017-08-28,2017-08-28,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Filming - TV Series,2014-02-03,2014-02-03,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Filming - TV Series,2014-02-10,2014-02-10,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Filming - TV Series,2014-02-10,2014-02-10,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-02-14,2014-02-14,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Filming - TV Series,2014-03-17,2014-03-17,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Filming - TV Series,2014-03-17,2014-03-17,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Filming - TV Series,2014-04-02,2014-04-02,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-05-07,2014-05-07,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-05-11,2014-05-11,-37.821949700000005,144.9564064292606,"Batman Park, Melbourne, Australia"
Filming - TV Series,2014-05-27,2014-05-27,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Filming - TV Series,2014-08-25,2014-08-26,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Filming - TV Series,2014-09-10,2014-09-11,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2014-10-17,2014-10-17,-37.8162521,144.969026,"Hosier Lane, Melbourne, Australia"
Filming - TV Series,2014-11-03,2014-11-04,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Filming - TV Series,2015-01-10,2015-01-10,-37.8081167,144.9688226,"Exhibition Street, Melbourne, Australia"
Filming - TV Series,2015-01-10,2015-01-10,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Filming - TV Series,2015-01-10,2015-01-10,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Filming - TV Series,2015-02-11,2015-02-11,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-02-12,2015-02-12,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Filming - TV Series,2015-02-25,2015-02-25,-37.8506272,145.0049903,"Spring Street, Melbourne, Australia"
Filming - TV Series,2015-03-13,2015-03-13,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Filming - TV Series,2015-03-17,2015-03-17,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Filming - TV Series,2015-03-23,2015-03-23,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Filming - TV Series,2015-03-25,2015-03-25,-37.8758188,145.0939278,"Collins Street, Melbourne, Australia"
Filming - TV Series,2015-05-05,2015-05-05,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Filming - TV Series,2015-05-05,2015-05-05,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Filming - TV Series,2015-06-12,2015-06-12,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Filming - TV Series,2015-07-31,2015-07-31,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
