stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id
"18957","Toorak Rd/Burke Rd #54","-37.84579993","145.05387441","","","0","Level 0"
"18958","Middle Rd/Burke Rd #55","-37.84379642","145.05424527","","","0","Level 0"
"18959","Anderson Rd/Burke Rd #56","-37.84185615","145.05462582","","","0","Level 0"
"18960","Pine Ave/Burke Rd #57","-37.84025724","145.05494056","","","0","Level 0"
"18961","Leura Gr/Burke Rd #58","-37.83816402","145.05533644","","","0","Level 0"
"18962","Pleasant Rd/Burke Rd #59","-37.83541453","145.05582908","","","0","Level 0"
"18964","Riversdale Rd/Burke Rd #61","-37.83156962","145.05656630","","","0","Level 0"
"18965","Camberwell Shopping Centre/Burke Rd #62","-37.83020398","145.05681801","","","0","Level 0"
"18966","Prospect Hill Rd/Burke Rd #63","-37.82821902","145.05722230","","","0","Level 0"
"18967","Camberwell Station/Burke Rd #64","-37.82605391","145.05763129","","","0","Level 0"
"18968","Victoria Rd/Burke Rd #65","-37.82358271","145.05805964","","","0","Level 0"
"18969","Rathmines Rd/Burke Rd #66","-37.82148065","145.05846692","","","0","Level 0"
"18970","Camberwell Girls Grammar/Burke Rd #67","-37.81858850","145.05905391","","","0","Level 0"
"18971","Mont Albert Rd/Burke Rd #68","-37.81599212","145.05954224","","","0","Level 0"
"18972","Sackville St/Burke Rd #69","-37.81413214","145.05987493","","","0","Level 0"
"18973","St Kilda Primary School/Brighton Rd #36","-37.87005858","144.98841507","","","0","Level 0"
"18974","Chapel St/Brighton Rd #37","-37.87177121","144.98949396","","","0","Level 0"
"18975","Brunning St/Brighton Rd #38","-37.87280032","144.99012535","","","0","Level 0"
"18976","Glen Eira Rd/Brighton Rd #39","-37.87663555","144.99254505","","","0","Level 0"
"18977","Scott St/Brighton Rd #40","-37.87888580","144.99397335","","","0","Level 0"
"18978","Coleridge St/Brighton Rd #41","-37.88079850","144.99516076","","","0","Level 0"
"18979","Hotham St/Brighton Rd #42","-37.88295709","144.99650074","","","0","Level 0"
"18980","Brighton Rd/Glenhuntly Rd #43","-37.88379999","144.99784232","","","0","Level 0"
"18981","Elsternwick Railway Station/Glenhuntly Rd #44","-37.88414954","145.00037979","","","0","Level 0"
"18982","Elsternwick Shopping Centre/Glenhuntly Rd #45","-37.88461334","145.00381246","","","0","Level 0"
"18983","Orrong Rd/Glenhuntly Rd #46","-37.88486171","145.00570461","","","0","Level 0"
"18984","Shoobra Rd/Glenhuntly Rd #47","-37.88527112","145.00912745","","","0","Level 0"
"18985","Parkside St/Glenhuntly Rd #48","-37.88564862","145.01226692","","","0","Level 0"
"18986","Kooyong Rd/Glenhuntly Rd #49","-37.88596297","145.01487370","","","0","Level 0"
"18987","Royal Pde/Glenhuntly Rd #50","-37.88639071","145.01833026","","","0","Level 0"
"19000","Rogers Ave/Hawthorn Rd #67","-37.91107838","145.01753149","","","0","Level 0"
"19001","Union St/Hawthorn Rd #66","-37.90851734","145.01796420","","","0","Level 0"
"19002","Davey Ave/Hawthorn Rd #65","-37.90636968","145.01832893","","","0","Level 0"
"19003","Taylor St/Hawthorn Rd #64","-37.90378237","145.01880778","","","0","Level 0"
"19004","North Rd/Hawthorn Rd #63","-37.90119582","145.01933206","","","0","Level 0"
"19005","Gardenvale Rd/Hawthorn Rd #62","-37.89896881","145.01980118","","","0","Level 0"
"19006","Stone St/Hawthorn Rd #61","-37.89655226","145.02025260","","","0","Level 0"
"19007","Dover St/Hawthorn Rd #60","-37.89488104","145.02054756","","","0","Level 0"
"19008","Princes Park/Hawthorn Rd #59","-37.89303963","145.02090392","","","0","Level 0"
"19009","Sycamore St/Hawthorn Rd #58","-37.88960806","145.02155301","","","0","Level 0"
"19010","Glenhuntly Rd/Hawthorn Rd #57","-37.88666137","145.02209808","","","0","Level 0"
"19011","Briggs St/Hawthorn Rd #56","-37.88483778","145.02244251","","","0","Level 0"
"19012","Sylverly Gr/Hawthorn Rd #55","-37.88244860","145.02291574","","","0","Level 0"
"19013","Glen Eira Rd/Hawthorn Rd #54","-37.87993351","145.02340368","","","0","Level 0"
"19014","Northcote Ave/Hawthorn Rd #53","-37.87721162","145.02391985","","","0","Level 0"
"19015","Halstead St/Hawthorn Rd #52","-37.87493896","145.02435575","","","0","Level 0"
"19016","Balaclava Rd/Hawthorn Rd #51","-37.87244149","145.02482038","","","0","Level 0"
"19017","Inkerman Rd/Hawthorn Rd #50","-37.86951355","145.02541013","","","0","Level 0"
"19018","Arthur St/Hawthorn Rd #49","-37.86768993","145.02575438","","","0","Level 0"
"19019","Hawthorn Rd/Dandenong Rd #48","-37.86542823","145.02576928","","","0","Level 0"
"19023","Bailey Ave/Dandenong Rd #44","-37.86455771","145.02383733","","","0","Level 0"
"19024","Egerton Rd/Dandenong Rd #43","-37.86378873","145.02205049","","","0","Level 0"
"19025","Kooyong Rd/Dandenong Rd #42","-37.86256958","145.01921861","","","0","Level 0"
"19027","Wattletree Rd/Dandenong Rd #40","-37.86082524","145.01517329","","","0","Level 0"
"19028","Orrong Rd/Dandenong Rd #38","-37.86027017","145.01111893","","","0","Level 0"
"19029","Lansdowne Rd/Dandenong Rd #37","-37.85980391","145.00752826","","","0","Level 0"
"19030","Closeburn Ave/Dandenong Rd #36","-37.85939453","145.00464083","","","0","Level 0"
"19031","Williams Rd/Dandenong Rd #35","-37.85906253","145.00206961","","","0","Level 0"
"19032","The Avenue/Dandenong Rd #34","-37.85841261","144.99723374","","","0","Level 0"
"19033","Hornby St/Dandenong Rd #33","-37.85820616","144.99569351","","","0","Level 0"
"19034","Chapel St/Dandenong Rd #32","-37.85749429","144.99199606","","","0","Level 0"
"19035","Queens Way/Queens Way #31","-37.85615426","144.98740648","","","0","Level 0"
"19036","Cotham Rd/Burke Rd #70","-37.81087270","145.06059636","","","0","Level 0"
"19037","Peverill St/Burke Rd #69","-37.81410829","145.06006867","","","0","Level 0"
"19038","Mont Albert Rd/Burke Rd #68","-37.81574345","145.05976459","","","0","Level 0"
"19039","Camberwell Girls Grammar/Burke Rd #67","-37.81849222","145.05922684","","","0","Level 0"
"19040","Canterbury Rd/Burke Rd #66","-37.82128659","145.05872194","","","0","Level 0"
"19041","Victoria Rd/Burke Rd #65","-37.82343370","145.05831349","","","0","Level 0"
"19042","Camberwell Station/Burke Rd #64","-37.82596683","145.05781536","","","0","Level 0"
"19043","Prospect Hill Rd/Burke Rd #63","-37.82802422","145.05743192","","","0","Level 0"
"19044","Camberwell Junction/Burke Rd #61","-37.83108751","145.05684028","","","0","Level 0"
"19046","Seymour Gr/Burke Rd #59","-37.83519327","145.05607350","","","0","Level 0"
"19047","Currajong Ave/Burke Rd #58","-37.83808595","145.05552031","","","0","Level 0"
"19048","Pine Ave/Burke Rd #57","-37.84006226","145.05513886","","","0","Level 0"
"19049","Anderson Rd/Burke Rd #56","-37.84158948","145.05484874","","","0","Level 0"
"19050","Middle Rd/Burke Rd #55","-37.84365567","145.05445353","","","0","Level 0"
"19051","Toorak Rd/Burke Rd #54","-37.84561414","145.05408385","","","0","Level 0"
"19053","Bickleigh St/Burke Rd #52","-37.84988051","145.05322159","","","0","Level 0"
"19054","Gardiner Station/Burke Rd #51","-37.85296233","145.05266317","","","0","Level 0"
"19056","Glenarm Rd/Malvern Rd #50","-37.85441763","145.05129508","","","0","Level 0"
"19057","Belmont Ave/Malvern Rd #49","-37.85404554","145.04841798","","","0","Level 0"
"19058","Edgar St/Malvern Rd #48","-37.85373233","145.04583486","","","0","Level 0"
"19059","Tooronga Rd/Malvern Rd #47","-37.85330411","145.04230010","","","0","Level 0"
"19060","Shaftesbury Ave/Malvern Rd #46","-37.85285871","145.03882266","","","0","Level 0"
"19061","Elizabeth St/Malvern Rd #45","-37.85243389","145.03550384","","","0","Level 0"
"19062","Plant St/Malvern Rd #44","-37.85208380","145.03288772","","","0","Level 0"
"19063","Glenferrie Rd/Malvern Rd #43","-37.85168017","145.03030715","","","0","Level 0"
"19064","Lauriston Girls School/Malvern Rd #42","-37.85119002","145.02633099","","","0","Level 0"
"19065","Murray St/Malvern Rd #41","-37.85087919","145.02391849","","","0","Level 0"
"19066","Kooyong Rd/Malvern Rd #40","-37.85058785","145.02159641","","","0","Level 0"
"19067","Densham Rd/Malvern Rd #39","-37.85015603","145.01842573","","","0","Level 0"
"19068","Clendon Rd/Malvern Rd #38","-37.84979330","145.01561692","","","0","Level 0"
"19069","Orrong Rd/Malvern Rd #37","-37.84937971","145.01246855","","","0","Level 0"
"19070","Hawthorn Rd/Glenhuntly Rd #51","-37.88680896","145.02176438","","","0","Level 0"
"19071","Jasmine St/Glenhuntly Rd #52","-37.88710990","145.02412145","","","0","Level 0"
"19072","Glenhuntly Tram Depot/Glenhuntly Rd #53","-37.88745140","145.02675035","","","0","Level 0"
"19073","Bambra Rd/Glenhuntly Rd #54","-37.88767314","145.02868885","","","0","Level 0"
"19074","Fallon St/Glenhuntly Rd #55","-37.88793069","145.03061504","","","0","Level 0"
"19075","Kambrook Rd/Glenhuntly Rd #56","-37.88825137","145.03308536","","","0","Level 0"
"19076","Clarke Ave/Glenhuntly Rd #57","-37.88850154","145.03511412","","","0","Level 0"
"19077","Booran Rd/Glenhuntly Rd #58","-37.88879435","145.03753974","","","0","Level 0"
"19078","Glenhuntly Shops/Glenhuntly Rd #60","-37.88913166","145.04047590","","","0","Level 0"
"19079","Glen Huntly Railway Station/Glen Huntly Rd  #61","-37.88930730","145.04182441","","","0","Level 0"
"19081","Grange Rd/Glenhuntly Rd #62","-37.88963266","145.04459036","","","0","Level 0"
"19082","Maroona Rd/Glenhuntly Rd #63","-37.88993824","145.04725452","","","0","Level 0"
"19083","Mernda Ave/Glenhuntly Rd #64","-37.89023661","145.04948679","","","0","Level 0"
"19084","Mimosa Rd/Glenhuntly Rd #65","-37.89051748","145.05175364","","","0","Level 0"
"19085","Truganini Rd/Glenhuntly Rd #66","-37.89078104","145.05406646","","","0","Level 0"
"19086","Centre Rd/Truganini Rd #67","-37.89265356","145.05449476","","","0","Level 0"
"19087","Baker St/Church St #64","-37.81225444","145.00042416","","","0","Level 0"
"19088","Kent St/Church St #63","-37.81432962","145.00003874","","","0","Level 0"
"19089","Highett St/Church St #62","-37.81574897","144.99977324","","","0","Level 0"
"19090","Bridge Rd/Church St #61","-37.81842632","144.99929200","","","0","Level 0"
"19091","Abinger St/Church St #60","-37.82032211","144.99895680","","","0","Level 0"
"19092","St Ignatius Church/Church St #59","-37.82174185","144.99871396","","","0","Level 0"
"19093","Gipps St/Church St #58","-37.82372733","144.99835358","","","0","Level 0"
"19094","Swan St/Church St #57","-37.82555125","144.99803163","","","0","Level 0"
"19095","East Richmond Railway Station/Church St #56","-37.82663847","144.99784318","","","0","Level 0"
"19096","Gibbons St/Church St #55","-37.82876768","144.99745614","","","0","Level 0"
"19097","Balmain St/Church St #54","-37.83032098","144.99711873","","","0","Level 0"
"19098","Howard St/Church St #53","-37.83264855","144.99673764","","","0","Level 0"
"19100","Malcolm St/Chapel St #51","-37.83633530","144.99626293","","","0","Level 0"
"19101","Toorak Rd/Chapel St #50","-37.83934608","144.99578373","","","0","Level 0"
"19102","Palermo St/Chapel St #49","-37.84156226","144.99521237","","","0","Level 0"
"19103","Wilson St/Chapel St #48","-37.84363857","144.99489477","","","0","Level 0"
"19104","Malvern Rd/Chapel St #47","-37.84670068","144.99425496","","","0","Level 0"
"19105","Chatham St/Chapel St #46","-37.84894793","144.99392131","","","0","Level 0"
"19106","High St/Chapel St #45","-37.85172528","144.99349370","","","0","Level 0"
"19107","Duke St/Chapel St #44","-37.85398860","144.99304590","","","0","Level 0"
"19108","Windsor Railway Station/Chapel St #43","-37.85612660","144.99264694","","","0","Level 0"
"19109","Dandenong Rd/Chapel St #42","-37.85742039","144.99241861","","","0","Level 0"
"19110","St Michaels Grammar School/Chapel St #41","-37.85937920","144.99208130","","","0","Level 0"
"19111","Alma Rd/Chapel St #40","-37.86137384","144.99173163","","","0","Level 0"
"19112","Argyle St/Chapel St #39","-37.86332363","144.99139452","","","0","Level 0"
"19113","Inkerman St/Chapel St #38","-37.86520098","144.99103663","","","0","Level 0"
"19115","St Kilda Town Hall/Carlisle St #36","-37.86822609","144.98876048","","","0","Level 0"
"19116","Carlisle St/Chapel St #37","-37.86816435","144.99042185","","","0","Level 0"
"19118","Brighton Rd/Carlisle St #35","-37.86808134","144.98767310","","","0","Level 0"
"19119","Mitchell St/Carlisle St #34","-37.86759440","144.98396911","","","0","Level 0"
"19123","Canterbury Rd/Malvern Rd #36","-37.84894802","145.00932070","","","0","Level 0"
"19124","Lorne Rd/Malvern Rd #35","-37.84859370","145.00648903","","","0","Level 0"
"19125","Williams Rd/Malvern Rd #34","-37.84819004","145.00340868","","","0","Level 0"
"19126","Hobson St/Malvern Rd #33","-37.84788144","145.00115543","","","0","Level 0"
"19127","Bendigo St/Malvern Rd #32","-37.84745004","144.99804181","","","0","Level 0"
"19128","Chapel St/Malvern Rd #31","-37.84693430","144.99421454","","","0","Level 0"
"19129","Prahran Market/Commercial Rd #30","-37.84670554","144.99242514","","","0","Level 0"
"19130","Porter St/Commercial Rd #29","-37.84651413","144.99071430","","","0","Level 0"
"19131","Braille Library/Commercial Rd #28","-37.84607267","144.98755561","","","0","Level 0"
"19132","Punt Rd/Commercial Rd #27","-37.84577026","144.98515459","","","0","Level 0"
"19133","Alfred Hospital/Commercial Rd #26","-37.84536112","144.98231329","","","0","Level 0"
"19135","Barkly St/Carlisle St #33","-37.86725274","144.98138660","","","0","Level 0"
"19136","Havelock St/Carlisle St #32","-37.86704244","144.97858454","","","0","Level 0"
"19250","Curzon St/Queensberry St #13","-37.80282645","144.94794449","","","0","Level 0"
"19251","North Melbourne Town Hall/Queensberry St #12","-37.80298707","144.94940519","","","0","Level 0"
"19253","Royal Melbourne Hospital/Flemington Rd #14","-37.79947767","144.95488555","","","0","Level 0"
"19256","Royal Childrens Hospital/Flemington Rd #19","-37.79428158","144.94836266","","","0","Level 0"
"19259","Flemington Bridge Station/Flemington Rd #22","-37.78827623","144.94093197","","","0","Level 0"
"19260","Djerring Flemington Hub/Mt Alexander Rd  #23","-37.78592738","144.93905545","","","0","Level 0"
"19261","Mooltan St/Mt Alexander Rd #24","-37.78393582","144.93699879","","","0","Level 0"
"19262","Mount Alexander College/Mt Alexander Rd #25","-37.78244033","144.93394058","","","0","Level 0"
"19263","Wellington St/Mt Alexander Rd #26","-37.78111958","144.93262620","","","0","Level 0"
"19264","Essendon Tram Depot/Mt Alexander Rd #27","-37.77943672","144.93121976","","","0","Level 0"
"19265","Middle St/Mt Alexander Rd #28","-37.77745680","144.92983303","","","0","Level 0"
"19266","Warrick St/Mt Alexander Rd #29","-37.77554152","144.92853540","","","0","Level 0"
"19267","Ormond Rd/Mt Alexander Rd #30","-37.77243086","144.92690792","","","0","Level 0"
"19268","Montgomery St/Mt Alexander Rd #31","-37.77059860","144.92623253","","","0","Level 0"
"19269","Moonee Ponds Junction/Pascoe Vale Rd #32","-37.76693466","144.92491587","","","0","Level 0"
"19270","Moonee Valley Civic Centre/Pascoe Vale Rd #34","-37.76431271","144.92545458","","","0","Level 0"
"19271","Queens Park/Pascoe Vale Rd #35","-37.76252564","144.92581100","","","0","Level 0"
"19272","Salisbury St/Pascoe Vale Rd #36","-37.75974036","144.92628610","","","0","Level 0"
"19274","Pascoe Vale Rd/Fletcher St #38","-37.75581197","144.92581693","","","0","Level 0"
"19275","Hoddle St/Fletcher St #39","-37.75546977","144.92276188","","","0","Level 0"
"19276","Nicholson St/Fletcher St #40","-37.75517232","144.92020502","","","0","Level 0"
"19277","Fletcher St/Napier St #41","-37.75492807","144.91760129","","","0","Level 0"
"19278","Richmond Station/Swan St #8","-37.82469945","144.98929522","","","0","Level 0"
"19279","Lennox St/Swan St #9","-37.82523953","144.99348420","","","0","Level 0"
"19280","Swan Street Shopping Centre/Swan St #10","-37.82552664","144.99605543","","","0","Level 0"
"19281","Church St/Swan St #11","-37.82575958","144.99809416","","","0","Level 0"
"19282","Coppin St/Swan St #12","-37.82625932","145.00257977","","","0","Level 0"
"19283","Edinburgh St/Swan St #13","-37.82650597","145.00490221","","","0","Level 0"
"19294","Burnley St/Swan St #14","-37.82679091","145.00735997","","","0","Level 0"
"19295","Stawell St/Swan St #15","-37.82704820","145.00978442","","","0","Level 0"
"19296","Park Gr/Swan St #16","-37.82726212","145.01177830","","","0","Level 0"
"19297","Madden Gr/Swan St #17","-37.82746811","145.01651056","","","0","Level 0"
"19298","Yarra Bvd/Swan St #18","-37.82666322","145.01955426","","","0","Level 0"
"19299","Power St/Riversdale Rd #29","-37.82739295","145.02544278","","","0","Level 0"
"19300","Through St/Riversdale Rd #30","-37.82821069","145.02906809","","","0","Level 0"
"19301","Fordholm Rd/Riversdale Rd #31","-37.82850585","145.03162800","","","0","Level 0"
"19302","Glenferrie Rd/Riversdale Rd #32","-37.82884172","145.03447090","","","0","Level 0"
"19303","Berkeley St/Riversdale Rd #33","-37.82915856","145.03725751","","","0","Level 0"
"19304","Port Junction/Whiteman St #125","-37.82607628","144.95620781","","","0","Level 0"
"19305","Dorcas St/Eastern Rd #22","-37.83217053","144.96518622","","","0","Level 0"
"19306","Moray St/Park St #23","-37.83450813","144.96434934","","","0","Level 0"
"19307","Clarendon St/Park St #24","-37.83522349","144.96194350","","","0","Level 0"
"19308","Cecil St/Park St #25","-37.83613824","144.95856629","","","0","Level 0"
"19309","Ferrars St/Park St #26","-37.83662171","144.95682580","","","0","Level 0"
"19310","Montague St/Park St #27","-37.83732870","144.95446552","","","0","Level 0"
"19311","Bridport St/Montague St #28","-37.84042350","144.95572090","","","0","Level 0"
"19312","Bridport St/Victoria Ave #29","-37.84172534","144.95336677","","","0","Level 0"
"19313","Richardson St/Victoria Ave #30","-37.84378680","144.95168472","","","0","Level 0"
"19314","Graham St/Victoria Ave #31","-37.84576736","144.95001619","","","0","Level 0"
"19322","Walsh St/Toorak Rd #124","-37.83802758","144.98453579","","","0","Level 0"
"19323","Punt Rd/Toorak Rd #125","-37.83821045","144.98626938","","","0","Level 0"
"19325","South Yarra Railway Station/Toorak Rd #127","-37.83898574","144.99208904","","","0","Level 0"
"19326","Chapel St/Toorak Rd #128","-37.83937612","144.99543065","","","0","Level 0"
"19327","Tivoli Rd/Toorak Rd #129","-37.83977059","144.99848810","","","0","Level 0"
"19328","Hawksburn Rd/Toorak Rd #130","-37.84019798","145.00189697","","","0","Level 0"
"19329","Williams Rd/Toorak Rd #131","-37.84051387","145.00458161","","","0","Level 0"
"19330","Toorak Village/Toorak Rd #132","-37.84096506","145.00834218","","","0","Level 0"
"19331","Grange Rd/Toorak Rd #133","-37.84122828","145.01058511","","","0","Level 0"
"19332","Orrong Rd/Toorak Rd #134","-37.84161488","145.01373385","","","0","Level 0"
"19333","Woorigoleen Rd/Toorak Rd #135","-37.84202994","145.01750687","","","0","Level 0"
"19334","Irving Rd/Toorak Rd #136","-37.84231444","145.01995385","","","0","Level 0"
"19335","Kooyong Rd/Toorak Rd #137","-37.84268703","145.02281896","","","0","Level 0"
"19336","Moonga Rd/Toorak Rd #138","-37.84316656","145.02669265","","","0","Level 0"
"19338","Glenferrie Rd/Toorak Rd #139","-37.84361827","145.02998756","","","0","Level 0"
"19340","Lygon St/Elgin St #112","-37.79707383","144.96646768","","","0","Level 0"
"19341","Lytton St/Lygon St #113","-37.79413759","144.96812674","","","0","Level 0"
"19342","Princes St/Lygon St #114","-37.79212480","144.96846579","","","0","Level 0"
"19343","Melbourne Cemetery/Lygon St #115","-37.78928546","144.96895236","","","0","Level 0"
"19344","Fenwick St/Lygon St #116","-37.78720080","144.96930468","","","0","Level 0"
"19345","Richardson St/Lygon St #117","-37.78408261","144.96982152","","","0","Level 0"
"19346","Pigdon St/Lygon St #118","-37.78153934","144.97023174","","","0","Level 0"
"19348","Brunswick Rd/Lygon St #120","-37.77811528","144.97077957","","","0","Level 0"
"19349","Weston St/Lygon St #121","-37.77555281","144.97112212","","","0","Level 0"
"19350","Glenlyon Rd/Lygon St #122","-37.77251529","144.97161387","","","0","Level 0"
"19351","Albert St/Lygon St #123","-37.76964909","144.97211225","","","0","Level 0"
"19352","Victoria St/Lygon St #124","-37.76807726","144.97241630","","","0","Level 0"
"19353","Blyth St/Lygon St #125","-37.76644237","144.97272205","","","0","Level 0"
"19354","Stewart St/Lygon St #126","-37.76429482","144.97308719","","","0","Level 0"
"19355","Albion St/Holmes St #127","-37.76188739","144.97406103","","","0","Level 0"
"19356","Mitchell St/Holmes St #128","-37.75926379","144.97451855","","","0","Level 0"
"19357","Moreland Rd/Nicholson St #129","-37.75654111","144.97497874","","","0","Level 0"
"19358","Moreland Rd/Holmes St #129","-37.75657110","144.97462605","","","0","Level 0"
"19359","Barrow St/Moreland Rd #130","-37.75605848","144.96997495","","","0","Level 0"
"19360","De Carle St/Moreland Rd #131","-37.75566258","144.96635361","","","0","Level 0"
"19361","Sydney Rd/Moreland Rd #132","-37.75534004","144.96385399","","","0","Level 0"
"19362","Moreland Station/Cameron St #133","-37.75529201","144.96211869","","","0","Level 0"
"19363","The Avenue/Nicholson St #130","-37.75337171","144.97618882","","","0","Level 0"
"19364","Rennie St/Nicholson St #131","-37.75121728","144.97667882","","","0","Level 0"
"19365","Crozier St/Nicholson St #132","-37.74939321","144.97698955","","","0","Level 0"
"19366","Harding St/Nicholson St #133","-37.74605896","144.97752296","","","0","Level 0"
"19367","Merribell Ave/Nicholson St #134","-37.74437098","144.97788668","","","0","Level 0"
"19368","Bell St/Nicholson St #135","-37.74286119","144.97813204","","","0","Level 0"
"19369","Southbank Tram Depot/Light Rail #125A","-37.82745257","144.95398843","","","0","Level 0"
"19370","Montague St/Light Rail #126","-37.83024028","144.94846907","","","0","Level 0"
"19371","North Port Station/Light Rail #127","-37.83320837","144.94348967","","","0","Level 0"
"19372","Graham St/Light Rail #128","-37.83705429","144.93719006","","","0","Level 0"
"19374","Lansdowne St/Victoria Pde #13","-37.80843491","144.97834381","","","0","Level 0"
"19376","Grice Cres/Mt Alexander Rd #42","-37.75266296","144.91589421","","","0","Level 0"
"19377","Wellington St/Victoria Pde #16","-37.80927135","144.98613581","","","0","Level 0"
"19379","Hoddle St/Victoria Pde #18","-37.80972686","144.99064424","","","0","Level 0"
"19381","North Richmond Railway Station/Victoria St #19","-37.80969430","144.99296233","","","0","Level 0"
"19382","Lennox St/Victoria St #20","-37.80999428","144.99575984","","","0","Level 0"
"19383","Church St/Victoria St #21","-37.81048970","145.00051721","","","0","Level 0"
"19384","McKay St/Victoria St #22","-37.81082884","145.00404071","","","0","Level 0"
"19385","Flockhart St/Victoria St #23","-37.81111112","145.00687288","","","0","Level 0"
"19386","Burnley St/Victoria St #24","-37.81144088","145.01038534","","","0","Level 0"
"19387","River Bvd/Victoria St #25","-37.81176843","145.01323906","","","0","Level 0"
"19389","Findon Cres/Barkers Rd #27","-37.81271281","145.02062002","","","0","Level 0"
"19391","High St/Barkers Rd #29","-37.81302615","145.02317888","","","0","Level 0"
"19393","Stevenson St/High St #31","-37.81022844","145.02616139","","","0","Level 0"
"19394","Kew Junction/High St #32","-37.80759248","145.02858281","","","0","Level 0"
"19395","Kew Shopping Centre/High St #33","-37.80681369","145.03051174","","","0","Level 0"
"19396","QPO/Cotham Rd #34","-37.80688691","145.03165700","","","0","Level 0"
"19397","Charles St/Cotham Rd #35","-37.80730828","145.03530325","","","0","Level 0"
"19398","Glenferrie Rd/Cotham Rd #36","-37.80762205","145.03790741","","","0","Level 0"
"19399","Belmont Ave/Cotham Rd #37","-37.80811893","145.04231278","","","0","Level 0"
"19400","Marshall Ave/Cotham Rd #38","-37.80852889","145.04583452","","","0","Level 0"
"19401","Florence Ave/Cotham Rd #39","-37.80893742","145.04927682","","","0","Level 0"
"19402","St George's Hospital/Cotham Rd #40","-37.80937608","145.05291148","","","0","Level 0"
"19403","Kew Traffic School/Cotham Rd #41","-37.80993225","145.05766764","","","0","Level 0"
"19404","Burke Rd/Cotham Rd #42","-37.81027630","145.06049838","","","0","Level 0"
"19405","Deepdene Shopping Centre/Whitehorse Rd #43","-37.81078738","145.06472195","","","0","Level 0"
"19406","Deepdene Park/Whitehorse Rd #44","-37.81123736","145.06852689","","","0","Level 0"
"19407","Hardwicke St/Whitehorse Rd #45","-37.81159053","145.07138022","","","0","Level 0"
"19408","Balwyn Cinema/Whitehorse Rd #46","-37.81211319","145.07578540","","","0","Level 0"
"19409","Balwyn Rd/Whitehorse Rd #47","-37.81276908","145.08118682","","","0","Level 0"
"19410","Balwyn Shopping Centre/Whitehorse Rd #48","-37.81306107","145.08362156","","","0","Level 0"
"19411","Northcote Ave/Whitehorse Rd #49","-37.81355182","145.08775511","","","0","Level 0"
"19412","Wharton St/Whitehorse Rd #50","-37.81403012","145.09168457","","","0","Level 0"
"19413","Narrak Rd/Whitehorse Rd #51","-37.81440479","145.09478749","","","0","Level 0"
"19414","Union Rd/Whitehorse Rd #53","-37.81494552","145.09924935","","","0","Level 0"
"19416","Inglisby Rd/Whitehorse Rd #54","-37.81540450","145.10312266","","","0","Level 0"
"19417","Hood St/Whitehorse Rd #55","-37.81616419","145.10945346","","","0","Level 0"
"19418","Elgar Rd/Whitehorse Rd #56","-37.81691144","145.11559159","","","0","Level 0"
"19419","Nelson Rd/Whitehorse Rd #57","-37.81745731","145.11986051","","","0","Level 0"
"19421","Elgar Rd/Riversdale Rd #61","-37.83760932","145.11037193","","","0","Level 0"
"19422","Ferndale St/Riversdale Rd #60","-37.83709005","145.10665805","","","0","Level 0"
"19423","Alandale St/Riversdale Rd #59","-37.83685934","145.10464130","","","0","Level 0"
"19424","Wattle Park/Riversdale Rd #58","-37.83653137","145.10218389","","","0","Level 0"
"19425","Glendale St/Riversdale Rd #57","-37.83620369","145.10030602","","","0","Level 0"
"19426","Warrigal Rd/Riversdale Rd #56","-37.83589695","145.09805265","","","0","Level 0"
"19427","Union Rd/Riversdale Rd #55","-37.83557473","145.09540199","","","0","Level 0"
"19428","Through Rd/Riversdale Rd #54","-37.83534070","145.09319223","","","0","Level 0"
"19429","Essex Rd/Riversdale Rd #53","-37.83508806","145.09094889","","","0","Level 0"
"19430","Lockhart St/Riversdale Rd #52","-37.83475409","145.08813951","","","0","Level 0"
"19431","Highfield Rd/Riversdale Rd #51","-37.83436725","145.08485430","","","0","Level 0"
"19432","Wattle Valley Rd/Riversdale Rd #50","-37.83411853","145.08120193","","","0","Level 0"
"19433","Glyndon Rd/Riversdale Rd #49","-37.83388980","145.07933301","","","0","Level 0"
"19434","Cooloongatta Rd/Riversdale Rd #48","-37.83365510","145.07710066","","","0","Level 0"
"19435","Willow Gr/Riversdale Rd #47","-37.83310960","145.07239936","","","0","Level 0"
"19436","Riversdale Station/Riversdale Rd #46","-37.83269847","145.06930810","","","0","Level 0"
"19438","Derby St/Riversdale Rd #44","-37.83233590","145.06588610","","","0","Level 0"
"19439","Trafalgar Rd/Riversdale Rd #43","-37.83206249","145.06350714","","","0","Level 0"
"19440","Fermanagh Rd/Riversdale Rd #42","-37.83168361","145.06019925","","","0","Level 0"
"19441","Camberwell Market/Riversdale Rd #41","-37.83140689","145.05762726","","","0","Level 0"
"19442","Camberwell Junction/Riversdale Rd #40","-37.83126992","145.05642645","","","0","Level 0"
"19443","Camberwell Tram Depot/Riversdale Rd #39","-37.83107214","145.05427282","","","0","Level 0"
"19444","Hastings Rd/Riversdale Rd #38","-37.83069020","145.05134006","","","0","Level 0"
"19445","Tooronga Rd/Riversdale Rd #37","-37.83025934","145.04763600","","","0","Level 0"
"19446","Auburn Rd/Riversdale Rd #36","-37.82977617","145.04350160","","","0","Level 0"
"19447","Robinson Rd/Riversdale Rd #35","-37.82953651","145.04155368","","","0","Level 0"
