bay_id,timestamp,latitude,longitude,occupancy
24000,2024-12-25 05:20:08+00:00,-37.81993731499081,144.9486542687062,1
18065,2026-03-11 02:32:12+00:00,-37.81346065333692,144.93937027942778,1
24275,2026-03-10 22:36:15+00:00,-37.81315800343762,144.94229966184616,1
24278,2026-03-11 00:51:09+00:00,-37.81322859937619,144.94211577081893,1
13442,2026-03-11 01:48:46+00:00,-37.81965061526964,144.94412267115138,1
24942,2024-03-29 10:08:17+00:00,-37.818011767618245,144.96524469705673,0
17295,2025-09-03 07:41:49+00:00,-37.81633154411273,144.9775358109705,0
17283,2025-09-03 08:56:43+00:00,-37.81630487169589,144.97733857144476,0
17281,2025-09-03 07:25:27+00:00,-37.816286319598056,144.9772013136986,1
25365,2026-03-11 02:33:40+00:00,-37.81369565287984,144.9419727655399,1
17709,2026-03-10 18:40:28+00:00,-37.820245136840896,144.9396681383507,1
21515,2026-03-11 01:56:52+00:00,-37.83480108078649,144.97568757520253,1
21517,2026-03-11 01:21:42+00:00,-37.83481894975869,144.97582428502477,1
21518,2026-03-11 02:37:37+00:00,-37.834827867307936,144.9758927189407,1
21519,2026-03-11 02:34:33+00:00,-37.83483670749995,144.97596042597542,0
21521,2026-03-11 02:34:02+00:00,-37.834854216573255,144.97609452787162,0
21527,2026-03-11 02:34:17+00:00,-37.83503501311022,144.9774790612321,0
21532,2026-03-11 01:58:37+00:00,-37.83507967210864,144.97782129040343,0
60132,2026-03-11 02:34:45+00:00,-37.81626156901552,144.97184955455805,0
60220,2026-03-11 02:24:00+00:00,-37.8170502739336,144.96851255564815,1
60217,2026-03-11 00:53:17+00:00,-37.81699024641114,144.96871639926962,1
60229,2026-02-27 19:27:53+00:00,-37.8172368356614,144.967879074441,0
60230,2026-03-11 01:37:59+00:00,-37.817259031680905,144.96780288709834,0
60231,2026-03-11 01:37:06+00:00,-37.81728109902825,144.9677264771886,0
60241,2026-03-11 02:29:55+00:00,-37.81715872785921,144.96881942436428,1
60242,2026-03-11 02:27:22+00:00,-37.81717987559302,144.9687481601918,0
60840,2026-03-11 00:51:20+00:00,-37.81465095084691,144.97326405962872,1
60839,2026-03-11 02:39:30+00:00,-37.81463150943003,144.9733306404806,0
61152,2026-03-11 02:39:34+00:00,-37.81711533512234,144.96485781621857,0
61150,2026-03-10 23:22:27+00:00,-37.81707791779844,144.96498568982452,1
61019,2024-04-05 02:02:39+00:00,-37.816016990480485,144.96862795159677,0
61830,2026-01-17 13:45:02+00:00,-37.814567458989146,144.96942272705792,0
62053,2025-04-16 23:36:21+00:00,-37.8159107017494,144.96538744147296,1
62021,2025-12-27 05:38:50+00:00,-37.81577920390957,144.96528428878688,0
62066,2026-03-11 02:30:59+00:00,-37.816171708304815,144.96449169787263,1
62064,2026-03-11 02:24:07+00:00,-37.81613529993613,144.96461635441733,1
62062,2026-03-11 02:06:54+00:00,-37.81609162968872,144.96476635648838,1
62060,2026-03-11 01:38:08+00:00,-37.81604530750404,144.9649264513069,1
62058,2026-03-11 01:46:57+00:00,-37.816001256997616,144.96507840798898,1
62029,2026-03-11 02:18:21+00:00,-37.81597589669934,144.96461217547073,0
61941,2025-11-11 19:59:59+00:00,-37.81494900164732,144.96867536034765,1
61923,2025-11-11 19:37:40+00:00,-37.81506459313497,144.96772608979657,0
61942,2025-11-23 00:33:12+00:00,-37.8149690771244,144.9686066197323,1
