date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
4/18/2020,106888.545,42.660865,106888.545,42.660865,0,0,0,12.9,16.4,7.9,0,N,N
4/19/2020,100737.835,35.70349081,96546.265,37.32375295,4191.57,-1.616715682,0.041666668,11.2,19.4,11.3,0,N,N
4/20/2020,109168.595,25.61588931,91310.765,33.89422463,17857.83,-16.7129452,0.20833333,12,20.8,8.1,3.4,N,N
4/21/2020,111417.63,33.03588516,102785.53,36.41050774,8632.1,-7.146963723,0.083333336,8.5,19.6,9.8,0,N,N
4/22/2020,113506.01,37.88175157,113506.01,37.88175157,0,0,0,12.8,18.2,8.8,0,N,N
4/23/2020,112872.88,20.49660012,102942.935,23.11034761,9929.945,-6.599908288,0.104166664,9.6,19.7,9.7,0,N,N
4/24/2020,106565.295,26.64118007,104726.59,27.11296258,1838.705,-0.23,0.020833334,15.1,22.3,12.7,0.4,N,N
4/25/2020,96845.12,17.64017408,77443.305,25.42742265,19401.815,-13.44301408,0.22916667,10.5,21.7,10.4,0,N,Y
4/26/2020,96572.935,13.5630558,66796.8,22.97082545,29776.135,-7.541392716,0.35416666,15.4,17.7,6.6,14,N,N
4/27/2020,113471.83,33.03141097,109674.88,34.4860931,3796.95,-8.987074547,0.041666668,8.1,18.1,12.5,0.6,N,N
4/28/2020,112124.06,19.56668786,90068.995,24.72418776,22055.065,-1.495631967,0.22916667,7.1,18.9,10.4,0,N,N
4/29/2020,121307.84,32.2651911,98301.26,44.19715046,23006.58,-18.71703394,0.25,11.2,19.8,3.6,3.4,N,N
4/30/2020,121353.33,30.41346278,121353.33,30.41346278,0,0,0,8.9,15.5,5.4,23.6,N,N
5/1/2020,127238.875,24.12281687,114061.965,27.76734942,13176.91,-7.424984852,0.14583333,7.6,13,5.1,8,N,N
5/2/2020,111665.725,22.87564402,100746.38,25.85609002,10919.345,-4.623179898,0.125,8.3,14.2,6.2,1.4,N,N
5/3/2020,109669.355,36.48853238,109669.355,36.48853238,0,0,0,9.8,15,8.3,1.8,N,N
5/4/2020,126892.26,53.06344078,126892.26,53.06344078,0,0,0,9.4,14.8,7,0.2,N,N
5/5/2020,118839.095,33.51569984,118839.095,33.51569984,0,0,0,8,19.5,11.6,0.4,N,N
5/6/2020,113214.27,17.0648778,93440.665,21.96042066,19773.605,-6.069132407,0.20833333,10.2,20.1,9.7,0,N,N
5/7/2020,109642.755,15.23790152,88680.645,25.51113594,20962.11,-28.22323164,0.22916667,15.1,21.1,6.2,0,N,N
5/8/2020,107914.055,30.69821921,107914.055,30.69821921,0,0,0,12.6,19.6,10.7,0,N,N
5/9/2020,107786.255,22.46155133,99760.025,24.90131133,8026.23,-7.862837384,0.083333336,12.6,14,5.4,0.6,N,N
5/10/2020,107555.19,36.45639626,107555.19,36.45639626,0,0,0,7.2,14.5,9,7,N,N
5/11/2020,122550.945,37.85789836,122550.945,37.85789836,0,0,0,7.8,17.1,7.5,0.6,N,N
5/12/2020,120767.795,29.43362339,112672.61,32.13392977,8095.185,-8.150516801,0.083333336,10.3,14.8,8.5,0.2,N,N
5/13/2020,127145.14,43.43886852,127145.14,43.43886852,0,0,0,10.4,14.5,8.9,1.4,N,N
5/14/2020,129285.09,48.11872607,129285.09,48.11872607,0,0,0,6.6,14.7,9.8,2.8,N,N
5/15/2020,129112.45,51.07777502,129112.45,51.07777502,0,0,0,4.5,15.3,10.8,0,N,N
5/16/2020,110420.89,46.52909504,110420.89,46.52909504,0,0,0,4.5,18,10.7,0,N,N
5/17/2020,109774.425,47.15728156,109774.425,47.15728156,0,0,0,5.1,18.5,10.6,0,N,N
5/18/2020,120076.645,44.49108574,120076.645,44.49108574,0,0,0,5.5,19.4,10.5,0,N,N
5/19/2020,119789.97,44.37480596,119789.97,44.37480596,0,0,0,8.1,17.7,4.9,0,N,N
5/20/2020,119803.985,40.05689067,119803.985,40.05689067,0,0,0,10.3,15.8,7.8,15.6,N,N
5/21/2020,127563.61,58.07487611,127563.61,58.07487611,0,0,0,9.4,13.7,6.6,12.4,N,N
5/22/2020,130472.2,69.66122064,130472.2,69.66122064,0,0,0,9.1,13.6,7.8,11.4,N,N
5/23/2020,115234.32,40.60516447,115234.32,40.60516447,0,0,0,9.4,13.5,5.8,0,N,N
5/24/2020,109579.82,39.99310228,107716.955,40.69166358,1862.865,-0.4,0.020833334,10.9,13.8,7.9,3,N,N
5/25/2020,125532.575,46.78488884,125532.575,46.78488884,0,0,0,5.5,16,10,0,N,N
5/26/2020,126788.835,46.7074665,126788.835,46.7074665,0,0,0,5.4,18.5,9.4,0,N,N
5/27/2020,124189.8,50.44310686,124189.8,50.44310686,0,0,0,5.9,17.1,7.8,0,Y,N
5/28/2020,124062.485,65.36037865,124062.485,65.36037865,0,0,0,12.1,17.6,6.7,0,Y,N
5/29/2020,120072.09,50.14294437,120072.09,50.14294437,0,0,0,7.2,17.1,9.6,0,Y,N
5/30/2020,102231.77,21.75529586,93396.82,24.71845578,8834.95,-9.569127431,0.104166664,8.1,17.1,9.3,0,Y,N
5/31/2020,102684.59,30.29992998,102684.59,30.29992998,0,0,0,12.4,17.8,8,0,Y,N
6/1/2020,132039.705,35.15095713,125059.79,37.15311751,6979.915,-0.721937717,0.083333336,9.3,11.2,2.6,5,Y,N
6/2/2020,132710.36,40.30454693,132710.36,40.30454693,0,0,0,8.4,15.6,4.9,11.6,Y,N
6/3/2020,130801.825,46.17833796,130801.825,46.17833796,0,0,0,10.5,14.1,7.3,0.6,Y,N
6/4/2020,133322.025,52.41174158,133322.025,52.41174158,0,0,0,9.3,13.8,9.3,0,Y,N
6/5/2020,137368.465,62.03344383,137368.465,62.03344383,0,0,0,4.1,14.6,9.4,0,Y,N
6/6/2020,126427.92,51.80529968,126427.92,51.80529968,0,0,0,6,13.3,6.6,0,Y,N
6/7/2020,119524.41,52.5677437,119524.41,52.5677437,0,0,0,7.9,11.8,6.3,0,Y,N
6/8/2020,124792.975,64.9355269,124792.975,64.9355269,0,0,0,4.5,12.6,8.8,0,Y,Y
6/9/2020,141571.295,134.7476148,141571.295,134.7476148,0,0,0,2,15.3,9.3,0.2,Y,N
6/10/2020,137795.795,121.1776674,137795.795,121.1776674,0,0,0,3.9,16.7,8.8,0,Y,N
6/11/2020,141444.445,99.91431747,141444.445,99.91431747,0,0,0,4.5,16.9,9.1,0,Y,N
6/12/2020,134684.585,50.25057404,134684.585,50.25057404,0,0,0,4.2,15.3,9.2,0,Y,N
6/13/2020,117394.455,31.44827161,113505.82,32.56374122,3888.635,-1.111300894,0.041666668,5.7,16.4,3.4,0,Y,N
6/14/2020,107553.005,24.87964662,103959.505,25.73964504,3593.5,0,0.041666668,10.4,15.2,8,5.8,Y,N
6/15/2020,121221.455,26.0068805,117513.86,27.03593873,3707.595,-6.609574428,0.041666668,11.6,18.4,8,0,Y,N
6/16/2020,124473.67,34.23091122,116955.17,36.4922408,7518.5,-0.945544863,0.083333336,13,17.9,6.7,0,Y,N
6/17/2020,133969.69,66.78362319,133969.69,66.78362319,0,0,0,10.2,14.6,8.5,0.4,Y,N
6/18/2020,130437.325,35.14292887,130437.325,35.14292887,0,0,0,4.6,16.9,9.1,0,Y,N
6/19/2020,120149.435,30.51870659,120149.435,30.51870659,0,0,0,6.4,17.8,8.6,0,Y,N
6/20/2020,109644.695,34.0593321,109644.695,34.0593321,0,0,0,12.8,16.9,8.5,1.4,Y,N
6/21/2020,121528.375,36.99437852,121528.375,36.99437852,0,0,0,6.9,12,4.9,0,Y,N
6/22/2020,136373.435,45.89619048,136373.435,45.89619048,0,0,0,8.1,13,5.5,0,Y,N
6/23/2020,131904.745,48.98674317,131904.745,48.98674317,0,0,0,9,14.4,8.4,2.2,Y,N
6/24/2020,133100.905,56.72143583,133100.905,56.72143583,0,0,0,10.1,14.9,8,0.4,Y,N
6/25/2020,131466.24,39.91004036,131466.24,39.91004036,0,0,0,10.2,15.9,5,0,Y,N
6/26/2020,136872.56,55.53696115,136872.56,55.53696115,0,0,0,7.9,13.8,8.8,1.2,N,N
6/27/2020,126938.54,48.3032828,126938.54,48.3032828,0,0,0,6.2,13.1,7.9,0,N,N
6/28/2020,125830.75,49.19876027,125830.75,49.19876027,0,0,0,1.7,12.5,9.3,0.2,N,N
6/29/2020,141431.99,42.72455245,141431.99,42.72455245,0,0,0,2.2,15.4,9.3,0,N,N
6/30/2020,137644.865,32.46337485,134965.855,33.2788609,2679.01,-8.62,0.020833334,3,15.2,7.7,0,N,N
7/1/2020,126614.72,33.15843237,126614.72,33.15843237,0,0,0,9.8,17.4,9.1,0,N,N
7/2/2020,131372.71,37.36642631,131372.71,37.36642631,0,0,0,10.2,15.1,7.3,1.2,N,N
7/3/2020,143010.27,43.51202037,143010.27,43.51202037,0,0,0,7.7,10.3,4.1,0,N,N
7/4/2020,125400.27,50.02610058,125400.27,50.02610058,0,0,0,6.5,14.5,5.7,7.8,N,N
7/5/2020,118507.76,50.7877126,118507.76,50.7877126,0,0,0,8.9,12.5,6.5,4.6,N,N
7/6/2020,136255.335,75.96062272,136255.335,75.96062272,0,0,0,8.1,13.1,5.8,1,N,N
7/7/2020,140264.52,88.33624266,140264.52,88.33624266,0,0,0,8.9,11.8,4.8,1.4,N,N
7/8/2020,138627.11,80.38819689,138627.11,80.38819689,0,0,0,4.9,15.7,9.4,0,N,N
7/9/2020,135266.165,70.71627991,135266.165,70.71627991,0,0,0,5.7,17.2,8.5,0,N,N
7/10/2020,134041.23,67.7398805,134041.23,67.7398805,0,0,0,6.4,16.9,7.9,0,N,N
7/11/2020,130088.95,81.92988413,130088.95,81.92988413,0,0,0,7.3,11.4,3.3,0,N,N
7/12/2020,118837.05,61.71948241,118837.05,61.71948241,0,0,0,9,14.2,8.3,6.8,N,N
7/13/2020,130119.41,61.12317036,130119.41,61.12317036,0,0,0,8.7,15.1,7.4,3.4,N,N
7/14/2020,133668.935,61.11233617,133668.935,61.11233617,0,0,0,7.7,14.2,7.6,0,Y,N
7/15/2020,135296.8,68.56981008,135296.8,68.56981008,0,0,0,6.2,14.7,9.4,0.2,Y,N
7/16/2020,143158.89,86.65821645,143158.89,86.65821645,0,0,0,4.2,11.5,8.7,0,Y,N
7/17/2020,143109.355,73.81550841,143109.355,73.81550841,0,0,0,3.1,12.8,7.4,0,Y,N
7/18/2020,125303.885,43.53431853,125303.885,43.53431853,0,0,0,4,12.5,8.3,0,Y,N
7/19/2020,114065.32,31.20876798,101869.76,35.491466,12195.56,-4.564695471,0.125,8.2,15.3,7.6,0,Y,N
7/20/2020,132894.41,58.02011972,132894.41,58.02011972,0,0,0,7.6,13.8,8.2,0.6,Y,N
7/21/2020,140086.105,95.13777966,140086.105,95.13777966,0,0,0,7.2,12.9,8.1,0.4,Y,N
7/22/2020,138666.105,93.87503029,138666.105,93.87503029,0,0,0,8.1,13.3,8.4,0,Y,N
7/23/2020,142476.365,103.9160215,142476.365,103.9160215,0,0,0,8.1,12,7.5,2.2,Y,N
7/24/2020,133822.7,61.44914004,133822.7,61.44914004,0,0,0,6.1,13.5,10.5,0,Y,N
7/25/2020,128417.22,72.0830116,128417.22,72.0830116,0,0,0,4.3,12.2,9.6,0,Y,N
7/26/2020,123014.555,69.92282946,123014.555,69.92282946,0,0,0,5,12.8,7.2,0,Y,N
7/27/2020,132571.33,59.48642642,132571.33,59.48642642,0,0,0,7.4,13.5,7.3,0,Y,N
7/28/2020,132720.395,59.04477848,132720.395,59.04477848,0,0,0,9.6,15.6,8,0.4,Y,N
7/29/2020,130547.735,67.52983163,130547.735,67.52983163,0,0,0,8.6,16.3,9,0,Y,N
7/30/2020,132583.64,63.22321802,132583.64,63.22321802,0,0,0,8,14.2,11.3,0,Y,N
7/31/2020,132105.75,73.08227616,132105.75,73.08227616,0,0,0,3.4,17.1,11.3,0,Y,N
8/1/2020,111590.65,47.91589475,111590.65,47.91589475,0,0,0,5.7,16.4,11.1,0,Y,N
8/2/2020,109935.335,50.24795698,109935.335,50.24795698,0,0,0,9,18.2,11.7,0,Y,N
8/3/2020,127930.355,47.6889717,127930.355,47.6889717,0,0,0,7.5,16,10.2,0,Y,N
8/4/2020,140042.145,49.18959504,140042.145,49.18959504,0,0,0,5.1,10.5,10,1.2,N,N
8/5/2020,140205.295,55.46471438,140205.295,55.46471438,0,0,0,4.7,11.3,9.6,5.8,N,N
8/6/2020,140835.175,69.43370924,140835.175,69.43370924,0,0,0,5.5,12.8,10.8,0.8,N,N
8/7/2020,144062.61,60.11943198,144062.61,60.11943198,0,0,0,3.3,12.7,5.8,0,N,N
8/8/2020,121119.265,53.51866097,121119.265,53.51866097,0,0,0,4.7,14.9,7.2,6.8,N,N
8/9/2020,111165.955,45.52217119,111165.955,45.52217119,0,0,0,8.9,15.8,10.2,0.2,N,N
8/10/2020,125959.75,53.42043452,125959.75,53.42043452,0,0,0,5.7,14.8,12.7,0,N,N
8/11/2020,130141.225,42.32865173,130141.225,42.32865173,0,0,0,4.3,15.8,10.3,0,N,N
8/12/2020,127945.31,58.62900738,127945.31,58.62900738,0,0,0,9.4,15.9,10,0.8,N,N
8/13/2020,121914.44,52.32015788,121914.44,52.32015788,0,0,0,11.4,18.1,11,1.2,N,N
8/14/2020,124640.09,69.84183616,124640.09,69.84183616,0,0,0,10.7,18.1,7,0.8,N,N
8/15/2020,113755.18,52.51504329,113755.18,52.51504329,0,0,0,7.4,14.9,13,2.8,N,N
8/16/2020,111034.745,58.425199,111034.745,58.425199,0,0,0,10.7,15,9.9,0.4,N,N
8/17/2020,121520.57,60.71057206,121520.57,60.71057206,0,0,0,9.5,16.3,10.4,0,N,N
8/18/2020,119321.855,44.02416502,119321.855,44.02416502,0,0,0,10,17.2,11.2,0.2,N,N
8/19/2020,129884.75,62.12320763,129884.75,62.12320763,0,0,0,9.7,12.7,7.9,1.2,N,N
8/20/2020,123490.855,54.11355268,123490.855,54.11355268,0,0,0,9.6,15.7,9.6,3.8,N,N
8/21/2020,125707.04,48.50830488,125707.04,48.50830488,0,0,0,8.5,14.1,12.2,0.4,N,N
8/22/2020,127131.37,56.06549025,127131.37,56.06549025,0,0,0,5.8,11.1,3.8,4.4,N,N
8/23/2020,117125.065,53.93795084,117125.065,53.93795084,0,0,0,6.8,11.5,8.6,25.6,N,N
8/24/2020,134984.79,134.4884221,134984.79,134.4884221,0,0,0,6.3,12.4,12.8,2.8,N,N
8/25/2020,138437.855,82.74421296,138437.855,82.74421296,0,0,0,3.6,13,11.2,0,N,N
8/26/2020,129322.31,90.6668878,129322.31,90.6668878,0,0,0,6.1,14.5,12.8,0,N,N
8/27/2020,119044.425,45.56437394,119044.425,45.56437394,0,0,0,8.8,20.7,13.1,0,N,N
8/28/2020,118809.08,61.60884765,118809.08,61.60884765,0,0,0,8.5,17.6,15.1,1.4,N,N
8/29/2020,100166.885,15.29224188,75058.525,29.82342006,25108.36,-28.14702697,0.3125,9.2,19.3,15.6,0,N,N
8/30/2020,98917.175,9.421018531,61517.58,25.58243568,37399.595,-17.16245843,0.4375,12,19.8,9,0,N,N
8/31/2020,121605.395,58.5526285,121605.395,58.5526285,0,0,0,6.9,12.5,13.5,1,N,N
9/1/2020,119645.18,52.28162464,119645.18,52.28162464,0,0,0,6.6,15.7,15.9,0,N,N
9/2/2020,113547.67,31.7696948,107730.39,33.51123536,5817.28,-0.481949322,0.0625,8.6,22,12.1,0,N,N
9/3/2020,109327.46,25.56711429,97931.115,30.37725887,11396.345,-15.76743825,0.125,12.9,19.9,13.5,0,N,N
9/4/2020,114865.645,37.04256916,114865.645,37.04256916,0,0,0,9,17.3,12.7,0,N,N
9/5/2020,105534.01,49.7384538,105534.01,49.7384538,0,0,0,9.7,16.6,15,0.2,N,N
9/6/2020,95865.14,26.51715961,79847.18,37.72027477,16017.96,-29.32872547,0.22916667,6.9,19.2,16.9,0.2,N,N
9/7/2020,99778.2,18.90752412,81950.94,26.44606373,17827.26,-15.74673051,0.20833333,8.8,22.9,17.1,0,N,N
9/8/2020,112421.09,35.90195556,103705.805,39.15472993,8715.285,-2.803787816,0.104166664,16.6,19.9,4.8,0,N,N
9/9/2020,112140.47,37.01543366,112140.47,37.01543366,0,0,0,8.1,15.6,14.8,1,N,N
9/10/2020,109328.335,31.15281617,109328.335,31.15281617,0,0,0,5.4,21.4,17.5,0,N,N
9/11/2020,106643.05,22.38646877,79771.61,34.39406235,26871.44,-13.25974419,0.29166666,10.4,19.4,13.4,0,N,N
9/12/2020,111644.6,34.26416783,107801.07,35.84910915,3843.53,-10.18933483,0.041666668,13.3,16,4,1.6,N,N
9/13/2020,96225.91,28.32769033,88815.25,31.46806115,7410.66,-9.309013995,0.104166664,11.9,17.2,16.5,11.8,N,N
9/14/2020,107196.61,41.85212803,107196.61,41.85212803,0,0,0,11.1,16.6,18.1,0,N,N
9/15/2020,113008.77,44.30535805,113008.77,44.30535805,0,0,0,7.4,15.8,18.3,0,N,N
9/16/2020,110807.72,34.96841219,99004.355,40.28316193,11803.365,-9.610686198,0.125,7.1,22.8,17.4,0,N,N
9/17/2020,115643.44,34.6966765,115643.44,34.6966765,0,0,0,11.8,15.5,9.4,0.8,N,N
9/18/2020,112335.7,40.83704346,112335.7,40.83704346,0,0,0,8.4,18.7,13.6,0,N,N
9/19/2020,93384,24.26530783,82863.765,28.21663786,10520.235,-6.857769104,0.125,11.3,26.3,17.1,0,N,N
9/20/2020,86891.23,23.05133479,66569.795,32.44389647,20321.435,-7.717206177,0.27083334,17.1,22,16.7,0,N,N
9/21/2020,100977.95,34.25364192,99157.425,35.26956462,1820.525,-21.08,0.020833334,16.6,19.8,13,0,N,N
9/22/2020,103200.64,25.92532279,90271.18,30.8937495,12929.46,-8.763344935,0.14583333,12.3,18.9,16.8,0,N,N
9/23/2020,112412.445,34.21179457,110400.165,34.94474084,2012.28,-6,0.020833334,10.6,15.1,12.3,0.2,N,N
9/24/2020,117535.715,51.7793561,117535.715,51.7793561,0,0,0,8.2,15,13.9,1.6,N,N
9/25/2020,126354.68,53.42920966,126354.68,53.42920966,0,0,0,7.2,11.9,7.2,3.2,N,N
9/26/2020,106694.965,33.44471011,99043.17,37.48180525,7651.795,-18.81057115,0.083333336,6.2,13.4,15,9.4,N,N
9/27/2020,101703.49,57.92002876,101703.49,57.92002876,0,0,0,8.8,13.4,20.9,3,N,N
9/28/2020,114651.14,59.74605347,114651.14,59.74605347,0,0,0,6.5,13.6,18.3,0,N,N
9/29/2020,112076.46,42.12017751,108164.36,43.85914999,3912.1,-5.960097786,0.041666668,4.3,21,18.4,0,N,N
9/30/2020,113620.21,38.05764052,111746.46,38.82338953,1873.75,-7.61,0.020833334,10.7,19.4,13,0.6,N,N
10/1/2020,106641.79,34.65467056,95349.61,41.65165787,11292.18,-24.4269249,0.125,9.4,19.5,21.2,1.8,N,N
10/2/2020,99585.835,-6.076028369,41988.24,26.98025095,57597.595,-30.17382255,0.625,12.8,26,22,0,N,N
10/3/2020,92277.025,-1.983470633,44133.51,32.43815552,48143.515,-33.53802543,0.5833333,17.4,29.4,19.8,0,N,N
10/4/2020,94081.565,25.0086136,88580.995,26.57168688,5500.57,-0.163066155,0.0625,13.5,29.5,8.4,0,N,N
10/5/2020,113610.03,36.76470052,106587.375,39.61601548,7022.655,-6.511549863,0.083333336,9.1,12.7,7.3,12.8,N,N
10/6/2020,122607.56,75.77105901,122607.56,75.77105901,0,0,0,8.9,12.6,5.8,1,N,N
,,123.4777083,,,,,,,17.2,8.6,3.2,N,N
,,23.32875,,,,,,,16.9,9.7,5.4,N,N
,,55.74416667,,,,,,,16.7,12.1,1.2,N,N
,,31.00791667,,,,,,,19.4,17.7,0,N,N
,,53.92979167,,,,,,,16,20.7,0,N,N
,,40.92520833,,,,,,,25.5,20,0,N,N
,,43.14,,,,,,,16.6,13.6,0.2,N,N
,,45.053125,,,,,,,22.7,21.8,0,N,N
,,31.4975,,,,,,,24.8,5.1,0,N,N
,,53.56708333,,,,,,,18.2,18.2,1.4,N,N
,,41.25333333,,,,,,,19.2,17.8,8.4,N,N
,,39.75791667,,,,,,,15.2,19.2,0.2,N,N
,,52.96979167,,,,,,,15.5,17.6,0,N,N
,,62.54708333,,,,,,,16.6,23.4,0,N,N
,,80.714375,,,,,,,18.1,20.5,0,N,N
,,56.34083333,,,,,,,18,25.2,0,N,N
,,56.79958333,,,,,,,19.7,11,0,N,Y
,,29.17875,,,,,,,14.9,11.3,32.2,N,N
,,24.710625,,,,,,,14.6,17.2,6.4,N,N
,,42.15166667,,,,,,,17.9,26.5,0,Y,N
,,51.68083333,,,,,,,19.6,20.1,0,Y,N
,,60.800625,,,,,,,20.9,26.7,0,Y,N
,,51.70520833,,,,,,,24.3,17.1,0,Y,N
,,43.88104167,,,,,,,18.6,21,0,Y,N
,,47.809375,,,,,,,16.8,10,0,N,N
,,41.82957447,,,,,,,17,23.2,0,N,N
,,48.48958333,,,,,,,29.5,26.8,0,Y,N
,,41.19208333,,,,,,,30.4,26.9,0,Y,Y
,,56.00979167,,,,,,,22.8,5.5,0,Y,N
,,49.173125,,,,,,,15.8,23.1,2.8,Y,N
,,58.04333333,,,,,,,16.6,13.2,0.2,Y,N
,,27.22604167,,,,,,,16.1,22.9,1.6,N,N
,,22.31791667,,,,,,,19.5,28.9,0,N,N
,,46.33541667,,,,,,,29,28.8,0,Y,N
,,41.2275,,,,,,,32,29.1,0,Y,N
,,42.64541667,,,,,,,28.3,6.5,0,Y,N
,,23.03458333,,,,,,,25.5,20.6,4,Y,N
,,42.91895833,,,,,,,20.6,18.6,0,Y,N
,,49.87208333,,,,,,,21,24.6,0.2,N,N
,,25.10354167,,,,,,,32.5,14.6,0,N,N
,,22.985625,,,,,,,24.3,29.7,0,Y,N
,,49.21229167,,,,,,,21.1,28.7,0,Y,N
,,66.00208333,,,,,,,29.5,30.2,0,Y,N
,,54.536875,,,,,,,34.4,29.1,0,Y,N
,,44.20791667,,,,,,,20.2,29.5,0,Y,N
,,48.49375,,,,,,,25.7,18.8,0,N,N
,,46.44479167,,,,,,,28.2,9.8,0,N,N
,,37.94916667,,,,,,,18.8,12.6,30.2,Y,N
,,49.62291667,,,,,,,20.3,20.7,6,Y,N
,,52.37354167,,,,,,,30.5,29.5,0,Y,N
,,58.193125,,,,,,,19.4,26.5,0,Y,N
,,66.546875,,,,,,,36,29,0,Y,N
,,53.31854167,,,,,,,22.9,7.8,0,N,N
,,11.38208333,,,,,,,18.6,19.9,2.8,N,N
,,45.39020833,,,,,,,27.2,30.3,1,Y,N
,,21.76808511,,,,,,,26.2,8.6,0,Y,N
,,39.24770833,,,,,,,18.6,29.2,0.2,Y,N
,,52.25270833,,,,,,,23.7,31.2,0,Y,N
,,45.5,,,,,,,22.9,31.6,0,Y,N
,,7.657083333,,,,,,,28.4,7.9,0,N,N
,,-31.15479167,,,,,,,20.5,15.5,1.4,N,N
,,-1.828541667,,,,,,,17.3,20.9,2.6,Y,N
,,34.72958333,,,,,,,17.1,13.2,6,Y,N
,,39.876875,,,,,,,21.5,30.9,0,Y,N
,,17.56083333,,,,,,,17.7,28.1,0.6,Y,N
,,10.1775,,,,,,,21.1,32,0,Y,N
,,16.05229167,,,,,,,28.1,31.8,0,N,N
,,18.63958333,,,,,,,30.2,28.4,0,N,N
,,54.255,,,,,,,33.7,32,0,Y,N
,,62.413125,,,,,,,33.5,26.9,0,Y,N
,,27.92729167,,,,,,,24.6,22.4,0,Y,N
,,33.22145833,,,,,,,25.7,25.5,0,Y,N
,,-17.001875,,,,,,,18.4,19.3,7.6,Y,N
,,37.438125,,,,,,,19.9,27.8,0.2,N,N
,,27.77666667,,,,,,,18.9,31.3,0,N,N
,,48.04666667,,,,,,,21.5,13.2,0,N,N
,,16.12083333,,,,,,,20.4,8.5,13.2,N,N
,,32.73854167,,,,,,,19.5,24.8,6,N,N
,,22.59833333,,,,,,,18.7,23.1,1,N,N
,,12.40041667,,,,,,,20,23,0,N,Y
,,31.23958333,,,,,,,27.4,32.1,0,N,N
,,6.380416667,,,,,,,31.9,3.3,0,N,N
,,8.254583333,,,,,,,17.8,26.5,3.2,N,Y
,,23.90291667,,,,,,,21.3,30.7,0,N,N
,,29.28895833,,,,,,,21.4,30.3,0,N,N
,,9.6475,,,,,,,21.2,7.3,0,N,N
,,18.29638298,,,,,,,29.9,27.3,0,N,Y
,,21.89020833,,,,,,,29,13.9,0,N,N
,,19.48770833,,,,,,,26.2,19.7,12.6,N,N
,,4.791041667,,,,,,,18.6,8.1,2.6,N,N
,,7.464583333,,,,,,,19.1,8,11.2,N,N
,,-1.720416667,,,,,,,19.2,16.4,1.2,N,N
,,5.23,,,,,,,25.7,30,0,N,N
,,24.86395833,,,,,,,24.3,31.7,0,N,N
,,37.730625,,,,,,,27.9,31.6,0,N,N
,,42.626875,,,,,,,33.5,29.1,0,N,N
,,38.41979167,,,,,,,36.7,26.3,0,N,N
,,32.93291667,,,,,,,21.6,24.4,0,N,N
,,43.9175,,,,,,,27,21.8,0,N,N
,,26.12833333,,,,,,,22.2,26.4,0,N,N
,,-7.690416667,,,,,,,20.6,15.5,0,N,N
,,-2.807708333,,,,,,,20.1,14.5,2.6,N,N
,,17.69645833,,,,,,,20.2,28.9,0,N,N
,,26.14875,,,,,,,22.6,25.5,0,N,N
,,22.77145833,,,,,,,18.9,26.6,0,N,N
,,35.10166667,,,,,,,22.6,30.5,0,N,N
,,38.445625,,,,,,,31.6,30,0,N,N
,,40.350625,,,,,,,25,29.3,0,N,N
,,36.59791667,,,,,,,26.7,29.8,0,N,N
,,47.29020833,,,,,,,37.8,24.4,0,N,N
,,40.84833333,,,,,,,39.2,17.5,0,N,N
,,11.40416667,,,,,,,19.3,5.5,10.6,N,Y
,,-1.42,,,,,,,25.8,28.1,0.4,N,N
,,26.68229167,,,,,,,25.5,10.9,0,Y,N
,,32.45916667,,,,,,,21.6,3.8,3.6,Y,N
,,7.054791667,,,,,,,21.9,19.1,43.2,N,N
,,14.09208333,,,,,,,21.8,25.3,0,N,N
,,26.4606383,,,,,,,20.3,10.5,0,Y,N
,,7.1725,,,,,,,19.3,19.9,0,Y,N
,,24.678125,,,,,,,25.9,28.4,0,Y,N
,,34.5825,,,,,,,30.6,18.6,0,Y,N
,,19.24166667,,,,,,,29.8,12.1,0.4,Y,N
,,-0.01125,,,,,,,25.4,15.1,1.6,N,N
,,4.115,,,,,,,19.2,15.7,1.8,N,N
,,14.51083333,,,,,,,19.2,12.8,0.4,Y,N
,,26.88083333,,,,,,,25.2,27.6,0,Y,N
,,32.62958333,,,,,,,31.5,27,0,Y,N
,,28.21645833,,,,,,,32.8,16,0,Y,N
,,27.59708333,,,,,,,23.3,19.4,4.6,Y,N
,,6.259791667,,,,,,,20.8,19.9,0,N,N
,,-0.228333333,,,,,,,20,20,0,N,N
,,19.10604167,,,,,,,24.6,22.3,0,Y,N
,,32.82104167,,,,,,,31.3,20.7,0,Y,N
,,33.77229167,,,,,,,28.8,25.9,0,Y,N
,,27.614375,,,,,,,31.8,25.8,0,Y,N
,,36.63083333,,,,,,,32.6,25.4,0,Y,N
,,33.10083333,,,,,,,23.8,13.7,0,N,N
,,23.18708333,,,,,,,20.6,7.4,0,N,N
,,11.5775,,,,,,,21.8,17.1,0,Y,N
,,16.77958333,,,,,,,19.2,22.1,0,Y,N
,,25.84041667,,,,,,,20.2,23.3,0,Y,N
,,21.20583333,,,,,,,24.3,18.9,0,Y,N
,,25.79625,,,,,,,19.7,15.7,0.4,Y,N
,,29.89708333,,,,,,,18.6,11.8,0,N,N
,,22.41291667,,,,,,,26.7,23.3,0,N,N
