service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sun3-82-443-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun3-82-494-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun3-82-495-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun3-82-496-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun3-82-497-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun3-82-498-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-14-200-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-207-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-270-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-271-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-279-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-280-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-282-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-284-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-285-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-293-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-295-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-302-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-304-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-305-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-364-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-370-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-668-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-669-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-905-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-906-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-907-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-14-908-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-16-501-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-528-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-529-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-530-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-532-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-533-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-537-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-16-544-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-17-908-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-18-901-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-18-902-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-18-903-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-663-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-664-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-670-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-679-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-688-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-690-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-691-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-693-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-19-732-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-735-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-736-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-737-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-738-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-742-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-755-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-19-765-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-20-701-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-20-703-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-20-704-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-20-733-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-20-766-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-20-767-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-21-670-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-21-681-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-21-682-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-21-689-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-21-694-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-21-697-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-21-699-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-22-693-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-22-694-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-22-695-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-22-695-F-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-22-697-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-25-465-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun4-25-467-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun4-26-627-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-631-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-708-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-811-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-813-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-822-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-824-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-825-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-26-828-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-27-786-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-27-787-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun4-27-788-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-27-887-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-760-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-770-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-771-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-775-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-779-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-780-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-781-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-782-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-784-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-785-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-832-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-28-833-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-29-693-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-29-735-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-29-737-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-29-765-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-32-600-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-32-603-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-32-604-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-32-922-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-32-923-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-33-200-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-33-250-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-33-251-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-33-901-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-33-902-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-38-406-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-408-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-409-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-410-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-418-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-419-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-421-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-423-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-424-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-425-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-38-461-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun4-39-504-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-505-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-508-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-513-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-514-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-546-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-552-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-553-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-555-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-556-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-561-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-39-567-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-40-683-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-41-627-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-631-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-708-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-709-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-800-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-811-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-812-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-813-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-816-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-824-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-825-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-828-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-843-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-845-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-848-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-850-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-858-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-861-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-862-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-863-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-41-900-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun4-42-508-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun4-44-965-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-400-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-402-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-420-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-422-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-427-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-428-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-432-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-444-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-453-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-454-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-455-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-456-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-457-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-458-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-459-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-471-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun4-53-472-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-12-831-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-834-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-835-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-836-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-837-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-839-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-841-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-846-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-847-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-888-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-889-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-899-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-925-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-926-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-927-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-928-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-12-929-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-17-200-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-207-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-234-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-235-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-246-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-250-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-251-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-279-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-284-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-285-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-293-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-302-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-304-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-305-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-510-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-903-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-905-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-906-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-907-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-17-908-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-664-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-690-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-732-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-735-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-736-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-737-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-738-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-742-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-755-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-19-765-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-20-701-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun5-20-703-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun5-20-704-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun5-20-733-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun5-20-766-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun5-20-767-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun5-21-663-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-664-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-688-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-689-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-21-690-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-691-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-693-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-694-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-21-695-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-695-F-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-697-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-21-699-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-21-732-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-734-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-735-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-736-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-737-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-738-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-742-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-753-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-754-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-755-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-21-765-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-22-693-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-22-695-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-22-695-F-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-25-465-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-25-467-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-26-627-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-631-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-708-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-811-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-813-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-822-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-824-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-825-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-26-828-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-27-786-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-27-787-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-28-772-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-28-773-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-28-776-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-29-663-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-664-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-670-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-679-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-690-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-694-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-29-695-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-695-F-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-732-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-29-735-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-29-742-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun5-32-600-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-32-603-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-32-604-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-32-922-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-32-923-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-38-406-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-408-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-409-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-410-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-418-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-419-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-421-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-423-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-424-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-425-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-38-461-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-504-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-505-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-508-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-513-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-514-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-546-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-552-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-553-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-555-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-556-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-561-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-39-567-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun5-41-627-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-631-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-708-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-709-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-800-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-811-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-812-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-813-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-816-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-824-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-825-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-828-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-843-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-845-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-848-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-850-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-858-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-861-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-862-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-863-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-41-900-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun5-44-684-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-44-685-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-44-965-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-605-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-606-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-612-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-623-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-624-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-625-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-626-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-630-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-49-900-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-150-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-151-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-152-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-153-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-160-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-161-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-166-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-167-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-170-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-180-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-181-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-182-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-190-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-191-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-192-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-400-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-411-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-412-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-439-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-441-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-443-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-494-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-495-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-496-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-497-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun5-82-498-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-12-831-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-834-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-835-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-836-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-837-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-839-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-841-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-846-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-847-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-888-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-889-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-899-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-925-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-926-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-927-aus","1","0","0","0","0","1","0","20250328","20250629"
