Date,Time,Location,Value,New_Value
11/04/20,21:00:00,Box Hill,0,0
11/04/20,22:00:00,Box Hill,0,0
11/04/20,23:00:00,Box Hill,0.14,0.14
12/04/20,0:00:00,Box Hill,2.6,2.6
12/04/20,1:00:00,Box Hill,4.4,4.4
12/04/20,2:00:00,Box Hill,5.5,5.5
12/04/20,3:00:00,Box Hill,4.9,4.9
12/04/20,4:00:00,Box Hill,4.2,4.2
12/04/20,5:00:00,Box Hill,3.7,3.7
12/04/20,6:00:00,Box Hill,3.2,3.2
12/04/20,7:00:00,Box Hill,3.9,3.9
12/04/20,8:00:00,Box Hill,5,5
12/04/20,9:00:00,Box Hill,9.2,9.2
12/04/20,10:00:00,Box Hill,6.6,6.6
12/04/20,11:00:00,Box Hill,4.4,4.4
12/04/20,12:00:00,Box Hill,7.3,7.3
12/04/20,13:00:00,Box Hill,9.4,9.4
12/04/20,14:00:00,Box Hill,4.8,4.8
12/04/20,15:00:00,Box Hill,2,2
12/04/20,16:00:00,Box Hill,1.7,1.7
12/04/20,17:00:00,Box Hill,1.3,1.3
12/04/20,18:00:00,Box Hill,1.1,1.1
12/04/20,19:00:00,Box Hill,1.3,1.3
12/04/20,20:00:00,Box Hill,1,1
12/04/20,21:00:00,Box Hill,1.4,1.4
12/04/20,22:00:00,Box Hill,1.5,1.5
12/04/20,23:00:00,Box Hill,1,1
13/04/20,0:00:00,Box Hill,1,1
13/04/20,1:00:00,Box Hill,2.7,2.7
13/04/20,2:00:00,Box Hill,3.6,3.6
13/04/20,3:00:00,Box Hill,4.4,4.4
13/04/20,4:00:00,Box Hill,4.7,4.7
13/04/20,5:00:00,Box Hill,5.2,5.2
13/04/20,6:00:00,Box Hill,5.6,5.6
13/04/20,7:00:00,Box Hill,5.6,5.6
13/04/20,8:00:00,Box Hill,6.7,6.7
13/04/20,9:00:00,Box Hill,10.6,10.6
13/04/20,10:00:00,Box Hill,15.5,15.5
13/04/20,11:00:00,Box Hill,18,18
13/04/20,12:00:00,Box Hill,22.7,22.7
13/04/20,13:00:00,Box Hill,23.2,23.2
13/04/20,14:00:00,Box Hill,18.5,18.5
13/04/20,15:00:00,Box Hill,11.9,11.9
13/04/20,16:00:00,Box Hill,8.7,8.7
13/04/20,17:00:00,Box Hill,5.5,5.5
13/04/20,18:00:00,Box Hill,3.4,3.4
13/04/20,19:00:00,Box Hill,3,3
13/04/20,20:00:00,Box Hill,2.9,2.9
13/04/20,21:00:00,Box Hill,3.2,3.2
13/04/20,22:00:00,Box Hill,3.3,3.3
13/04/20,23:00:00,Box Hill,3.9,3.9
14/04/20,0:00:00,Box Hill,4.1,4.1
14/04/20,1:00:00,Box Hill,5.5,5.5
14/04/20,2:00:00,Box Hill,6.7,6.7
14/04/20,3:00:00,Box Hill,7.3,7.3
14/04/20,4:00:00,Box Hill,8.3,8.3
14/04/20,5:00:00,Box Hill,8.9,8.9
14/04/20,6:00:00,Box Hill,9.9,9.9
14/04/20,7:00:00,Box Hill,9.8,9.8
14/04/20,8:00:00,Box Hill,11.3,11.3
14/04/20,9:00:00,Box Hill,13.3,13.3
14/04/20,10:00:00,Box Hill,11.4,11.4
14/04/20,11:00:00,Box Hill,11.4,11.4
14/04/20,12:00:00,Box Hill,10.8,10.8
14/04/20,13:00:00,Box Hill,9.9,9.9
14/04/20,14:00:00,Box Hill,9.5,9.5
14/04/20,15:00:00,Box Hill,9.1,9.1
14/04/20,16:00:00,Box Hill,8.5,8.5
14/04/20,17:00:00,Box Hill,7.5,7.5
14/04/20,18:00:00,Box Hill,6.1,6.1
14/04/20,19:00:00,Box Hill,5,5
14/04/20,20:00:00,Box Hill,4.1,4.1
14/04/20,21:00:00,Box Hill,4.4,4.4
14/04/20,22:00:00,Box Hill,5.5,5.5
14/04/20,23:00:00,Box Hill,8.1,8.1
15/04/20,0:00:00,Box Hill,8.2,8.2
15/04/20,1:00:00,Box Hill,8.2,8.2
15/04/20,2:00:00,Box Hill,7.1,7.1
15/04/20,3:00:00,Box Hill,6.6,6.6
15/04/20,4:00:00,Box Hill,7.1,7.1
15/04/20,5:00:00,Box Hill,6.2,6.2
15/04/20,6:00:00,Box Hill,6.8,6.8
15/04/20,7:00:00,Box Hill,6.4,6.4
15/04/20,8:00:00,Box Hill,6.8,6.8
15/04/20,9:00:00,Box Hill,7.1,7.1
15/04/20,10:00:00,Box Hill,8.2,8.2
15/04/20,11:00:00,Box Hill,6.8,6.8
15/04/20,12:00:00,Box Hill,4.5,4.5
15/04/20,13:00:00,Box Hill,3.9,3.9
15/04/20,14:00:00,Box Hill,3.8,3.8
15/04/20,15:00:00,Box Hill,3.7,3.7
15/04/20,16:00:00,Box Hill,3.7,3.7
15/04/20,17:00:00,Box Hill,3.3,3.3
15/04/20,18:00:00,Box Hill,2.9,2.9
15/04/20,19:00:00,Box Hill,3.2,3.2
15/04/20,20:00:00,Box Hill,2.3,2.3
15/04/20,21:00:00,Box Hill,1,1
15/04/20,22:00:00,Box Hill,1.5,1.5
15/04/20,23:00:00,Box Hill,2.7,2.7
16/04/20,0:00:00,Box Hill,5.7,5.7
16/04/20,1:00:00,Box Hill,5,5
16/04/20,2:00:00,Box Hill,5.4,5.4
16/04/20,3:00:00,Box Hill,6.1,6.1
16/04/20,4:00:00,Box Hill,5.6,5.6
16/04/20,5:00:00,Box Hill,7,7
16/04/20,6:00:00,Box Hill,9,9
16/04/20,7:00:00,Box Hill,9.5,9.5
16/04/20,8:00:00,Box Hill,11.5,11.5
16/04/20,9:00:00,Box Hill,13.3,13.3
16/04/20,10:00:00,Box Hill,8.2,8.2
16/04/20,11:00:00,Box Hill,5.3,5.3
16/04/20,12:00:00,Box Hill,4.4,4.4
16/04/20,13:00:00,Box Hill,4.1,4.1
16/04/20,14:00:00,Box Hill,2,2
16/04/20,15:00:00,Box Hill,2.1,2.1
16/04/20,16:00:00,Box Hill,2.5,2.5
16/04/20,17:00:00,Box Hill,2.1,2.1
16/04/20,18:00:00,Box Hill,1.5,1.5
16/04/20,19:00:00,Box Hill,1.4,1.4
16/04/20,20:00:00,Box Hill,1.5,1.5
16/04/20,21:00:00,Box Hill,1.3,1.3
16/04/20,22:00:00,Box Hill,1.6,1.6
16/04/20,23:00:00,Box Hill,2.1,2.1
17/04/20,0:00:00,Box Hill,2.1,2.1
17/04/20,1:00:00,Box Hill,3.5,3.5
17/04/20,2:00:00,Box Hill,4.7,4.7
17/04/20,3:00:00,Box Hill,4.5,4.5
17/04/20,4:00:00,Box Hill,4.8,4.8
17/04/20,5:00:00,Box Hill,5.8,5.8
17/04/20,6:00:00,Box Hill,4.6,4.6
17/04/20,7:00:00,Box Hill,5.6,5.6
17/04/20,8:00:00,Box Hill,7.2,7.2
17/04/20,9:00:00,Box Hill,7,7
17/04/20,10:00:00,Box Hill,6.1,6.1
17/04/20,11:00:00,Box Hill,6.8,6.8
17/04/20,12:00:00,Box Hill,5.9,5.9
17/04/20,13:00:00,Box Hill,5.3,5.3
17/04/20,14:00:00,Box Hill,4.6,4.6
17/04/20,15:00:00,Box Hill,4.5,4.5
17/04/20,16:00:00,Box Hill,3.7,3.7
17/04/20,17:00:00,Box Hill,4.5,4.5
17/04/20,18:00:00,Box Hill,5,5
17/04/20,19:00:00,Box Hill,5.1,5.1
17/04/20,20:00:00,Box Hill,4.4,4.4
17/04/20,21:00:00,Box Hill,4.9,4.9
17/04/20,22:00:00,Box Hill,5.1,5.1
17/04/20,23:00:00,Box Hill,4.3,4.3
18/04/20,0:00:00,Box Hill,4.8,4.8
18/04/20,1:00:00,Box Hill,4.2,4.2
18/04/20,2:00:00,Box Hill,3.2,3.2
18/04/20,3:00:00,Box Hill,3.3,3.3
18/04/20,4:00:00,Box Hill,3.8,3.8
18/04/20,5:00:00,Box Hill,4.3,4.3
18/04/20,6:00:00,Box Hill,5,5
18/04/20,7:00:00,Box Hill,4.2,4.2
18/04/20,8:00:00,Box Hill,3.3,3.3
18/04/20,9:00:00,Box Hill,4.1,4.1
18/04/20,10:00:00,Box Hill,5.3,5.3
18/04/20,11:00:00,Box Hill,2.9,2.9
18/04/20,12:00:00,Box Hill,1.4,1.4
18/04/20,13:00:00,Box Hill,0.75,0.75
18/04/20,14:00:00,Box Hill,3.5,3.5
18/04/20,15:00:00,Box Hill,2.7,2.7
18/04/20,16:00:00,Box Hill,4.8,4.8
18/04/20,17:00:00,Box Hill,7.3,7.3
18/04/20,18:00:00,Box Hill,7.9,7.9
18/04/20,19:00:00,Box Hill,7.7,7.7
18/04/20,20:00:00,Box Hill,7.4,7.4
18/04/20,21:00:00,Box Hill,7.6,7.6
18/04/20,22:00:00,Box Hill,7.7,7.7
18/04/20,23:00:00,Box Hill,6,6
19/04/20,0:00:00,Box Hill,5.9,5.9
19/04/20,1:00:00,Box Hill,4.7,4.7
19/04/20,2:00:00,Box Hill,6.4,6.4
19/04/20,3:00:00,Box Hill,5.2,5.2
19/04/20,4:00:00,Box Hill,5.5,5.5
19/04/20,5:00:00,Box Hill,5.9,5.9
19/04/20,6:00:00,Box Hill,5.8,5.8
19/04/20,7:00:00,Box Hill,7,7
19/04/20,8:00:00,Box Hill,7.6,7.6
19/04/20,9:00:00,Box Hill,14.1,14.1
19/04/20,10:00:00,Box Hill,13.4,13.4
19/04/20,11:00:00,Box Hill,10.6,10.6
19/04/20,12:00:00,Box Hill,8.9,8.9
19/04/20,13:00:00,Box Hill,5.8,5.8
19/04/20,14:00:00,Box Hill,4.8,4.8
19/04/20,15:00:00,Box Hill,4.6,4.6
19/04/20,16:00:00,Box Hill,2.8,2.8
19/04/20,17:00:00,Box Hill,0.67,0.67
19/04/20,18:00:00,Box Hill,0,0
19/04/20,19:00:00,Box Hill,0,0
19/04/20,20:00:00,Box Hill,0,0
19/04/20,21:00:00,Box Hill,0.12,0.12
19/04/20,22:00:00,Box Hill,0.72,0.72
19/04/20,23:00:00,Box Hill,1.4,1.4
20/04/20,0:00:00,Box Hill,1.9,1.9
20/04/20,1:00:00,Box Hill,2.5,2.5
20/04/20,2:00:00,Box Hill,3.1,3.1
20/04/20,3:00:00,Box Hill,3.5,3.5
20/04/20,4:00:00,Box Hill,5.8,5.8
20/04/20,5:00:00,Box Hill,9.9,9.9
20/04/20,6:00:00,Box Hill,12.1,12.1
20/04/20,7:00:00,Box Hill,12.1,12.1
20/04/20,8:00:00,Box Hill,12.2,12.2
20/04/20,9:00:00,Box Hill,13.4,13.4
20/04/20,10:00:00,Box Hill,12.3,12.3
20/04/20,11:00:00,Box Hill,12.5,12.5
20/04/20,12:00:00,Box Hill,12.1,12.1
20/04/20,13:00:00,Box Hill,9.1,9.1
20/04/20,14:00:00,Box Hill,5.8,5.8
20/04/20,15:00:00,Box Hill,6.6,6.6
20/04/20,16:00:00,Box Hill,6.1,6.1
20/04/20,17:00:00,Box Hill,7.6,7.6
20/04/20,18:00:00,Box Hill,7.7,7.7
20/04/20,19:00:00,Box Hill,5.6,5.6
20/04/20,20:00:00,Box Hill,4.5,4.5
20/04/20,21:00:00,Box Hill,3.9,3.9
20/04/20,22:00:00,Box Hill,4.5,4.5
20/04/20,23:00:00,Box Hill,7,7
21/04/20,0:00:00,Box Hill,9.1,9.1
21/04/20,1:00:00,Box Hill,10.1,10.1
21/04/20,2:00:00,Box Hill,8.1,8.1
21/04/20,3:00:00,Box Hill,7.4,7.4
21/04/20,4:00:00,Box Hill,5.6,5.6
21/04/20,5:00:00,Box Hill,6.1,6.1
21/04/20,6:00:00,Box Hill,7.1,7.1
21/04/20,7:00:00,Box Hill,7.7,7.7
21/04/20,8:00:00,Box Hill,8.3,8.3
21/04/20,9:00:00,Box Hill,8.1,8.1
21/04/20,10:00:00,Box Hill,9.1,9.1
21/04/20,11:00:00,Box Hill,9.2,9.2
21/04/20,12:00:00,Box Hill,7.8,7.8
21/04/20,13:00:00,Box Hill,6.2,6.2
21/04/20,14:00:00,Box Hill,5,5
21/04/20,15:00:00,Box Hill,4.3,4.3
21/04/20,16:00:00,Box Hill,4,4
21/04/20,17:00:00,Box Hill,3.9,3.9
21/04/20,18:00:00,Box Hill,3.6,3.6
21/04/20,19:00:00,Box Hill,4.3,4.3
21/04/20,20:00:00,Box Hill,4.5,4.5
21/04/20,21:00:00,Box Hill,4.2,4.2
21/04/20,22:00:00,Box Hill,3.9,3.9
21/04/20,23:00:00,Box Hill,6.7,6.7
22/04/20,0:00:00,Box Hill,8.4,8.4
22/04/20,1:00:00,Box Hill,7.9,7.9
22/04/20,2:00:00,Box Hill,7.1,7.1
22/04/20,3:00:00,Box Hill,5.4,5.4
22/04/20,4:00:00,Box Hill,6,6
22/04/20,5:00:00,Box Hill,4.5,4.5
22/04/20,6:00:00,Box Hill,4.8,4.8
22/04/20,7:00:00,Box Hill,4.7,4.7
22/04/20,8:00:00,Box Hill,5.3,5.3
22/04/20,9:00:00,Box Hill,10.1,10.1
22/04/20,10:00:00,Box Hill,10.5,10.5
22/04/20,11:00:00,Box Hill,8.2,8.2
22/04/20,12:00:00,Box Hill,8.4,8.4
22/04/20,13:00:00,Box Hill,7.9,7.9
22/04/20,14:00:00,Box Hill,8.1,8.1
22/04/20,15:00:00,Box Hill,10,10
22/04/20,16:00:00,Box Hill,8.5,8.5
22/04/20,17:00:00,Box Hill,7.2,7.2
22/04/20,18:00:00,Box Hill,7.4,7.4
22/04/20,19:00:00,Box Hill,5.9,5.9
22/04/20,20:00:00,Box Hill,3.7,3.7
22/04/20,21:00:00,Box Hill,3.4,3.4
22/04/20,22:00:00,Box Hill,4.8,4.8
22/04/20,23:00:00,Box Hill,5.8,5.8
23/04/20,0:00:00,Box Hill,6.4,6.4
23/04/20,1:00:00,Box Hill,6.6,6.6
23/04/20,2:00:00,Box Hill,7.3,7.3
23/04/20,3:00:00,Box Hill,8.4,8.4
23/04/20,4:00:00,Box Hill,8.9,8.9
23/04/20,5:00:00,Box Hill,8.9,8.9
23/04/20,6:00:00,Box Hill,9.2,9.2
23/04/20,7:00:00,Box Hill,9,9
23/04/20,8:00:00,Box Hill,9.4,9.4
23/04/20,9:00:00,Box Hill,9.5,9.5
23/04/20,10:00:00,Box Hill,9.6,9.6
23/04/20,11:00:00,Box Hill,7,7
23/04/20,12:00:00,Box Hill,6.1,6.1
23/04/20,13:00:00,Box Hill,5.7,5.7
23/04/20,14:00:00,Box Hill,5.7,5.7
23/04/20,15:00:00,Box Hill,5.5,5.5
23/04/20,16:00:00,Box Hill,4.7,4.7
23/04/20,17:00:00,Box Hill,3.9,3.9
23/04/20,18:00:00,Box Hill,2.3,2.3
23/04/20,19:00:00,Box Hill,2,2
23/04/20,20:00:00,Box Hill,2.4,2.4
23/04/20,21:00:00,Box Hill,3,3
23/04/20,22:00:00,Box Hill,3.1,3.1
23/04/20,23:00:00,Box Hill,4.2,4.2
24/04/20,0:00:00,Box Hill,5.7,5.7
24/04/20,1:00:00,Box Hill,6.4,6.4
24/04/20,2:00:00,Box Hill,6.6,6.6
24/04/20,3:00:00,Box Hill,6.7,6.7
24/04/20,4:00:00,Box Hill,6.9,6.9
24/04/20,5:00:00,Box Hill,6.4,6.4
24/04/20,6:00:00,Box Hill,7.4,7.4
24/04/20,7:00:00,Box Hill,8.5,8.5
24/04/20,8:00:00,Box Hill,9.2,9.2
24/04/20,9:00:00,Box Hill,9.8,9.8
24/04/20,10:00:00,Box Hill,14.5,14.5
24/04/20,11:00:00,Box Hill,17.3,17.3
24/04/20,12:00:00,Box Hill,,17.085
24/04/20,13:00:00,Box Hill,,16.87
24/04/20,14:00:00,Box Hill,,16.655
24/04/20,15:00:00,Box Hill,,16.44
24/04/20,16:00:00,Box Hill,,16.225
24/04/20,17:00:00,Box Hill,,16.01
24/04/20,18:00:00,Box Hill,,15.795
24/04/20,19:00:00,Box Hill,,15.58
24/04/20,20:00:00,Box Hill,,15.365
24/04/20,21:00:00,Box Hill,,15.15
24/04/20,22:00:00,Box Hill,,14.935
24/04/20,23:00:00,Box Hill,,14.72
25/04/20,0:00:00,Box Hill,,14.505
25/04/20,1:00:00,Box Hill,,14.29
25/04/20,2:00:00,Box Hill,,14.075
25/04/20,3:00:00,Box Hill,,13.86
25/04/20,4:00:00,Box Hill,,13.645
25/04/20,5:00:00,Box Hill,,13.43
25/04/20,6:00:00,Box Hill,,13.215
25/04/20,7:00:00,Box Hill,,13
25/04/20,8:00:00,Box Hill,,12.785
25/04/20,9:00:00,Box Hill,,12.57
25/04/20,10:00:00,Box Hill,,12.355
25/04/20,11:00:00,Box Hill,,12.14
25/04/20,12:00:00,Box Hill,,11.925
25/04/20,13:00:00,Box Hill,,11.71
25/04/20,14:00:00,Box Hill,,11.495
25/04/20,15:00:00,Box Hill,,11.28
25/04/20,16:00:00,Box Hill,,11.065
25/04/20,17:00:00,Box Hill,,10.85
25/04/20,18:00:00,Box Hill,,10.635
25/04/20,19:00:00,Box Hill,,10.42
25/04/20,20:00:00,Box Hill,,10.205
25/04/20,21:00:00,Box Hill,,9.99
25/04/20,22:00:00,Box Hill,,9.775
25/04/20,23:00:00,Box Hill,,9.56
26/04/20,0:00:00,Box Hill,,9.345
26/04/20,1:00:00,Box Hill,,9.13
26/04/20,2:00:00,Box Hill,,8.915
26/04/20,3:00:00,Box Hill,,8.7
26/04/20,4:00:00,Box Hill,,8.485
26/04/20,5:00:00,Box Hill,,8.27
26/04/20,6:00:00,Box Hill,,8.055
26/04/20,7:00:00,Box Hill,,7.84
26/04/20,8:00:00,Box Hill,,7.625
26/04/20,9:00:00,Box Hill,,7.41
26/04/20,10:00:00,Box Hill,,7.195
26/04/20,11:00:00,Box Hill,,6.98
26/04/20,12:00:00,Box Hill,,6.765
26/04/20,13:00:00,Box Hill,,6.55
26/04/20,14:00:00,Box Hill,,6.335
26/04/20,15:00:00,Box Hill,,6.12
26/04/20,16:00:00,Box Hill,,5.905
26/04/20,17:00:00,Box Hill,,5.69
26/04/20,18:00:00,Box Hill,,5.475
26/04/20,19:00:00,Box Hill,,5.26
26/04/20,20:00:00,Box Hill,,5.045
26/04/20,21:00:00,Box Hill,,4.83
26/04/20,22:00:00,Box Hill,,4.615
26/04/20,23:00:00,Box Hill,4.4,4.4
27/04/20,0:00:00,Box Hill,7.1,7.1
27/04/20,1:00:00,Box Hill,7.9,7.9
27/04/20,2:00:00,Box Hill,8.1,8.1
27/04/20,3:00:00,Box Hill,8.1,8.1
27/04/20,4:00:00,Box Hill,8.2,8.2
27/04/20,5:00:00,Box Hill,8,8
27/04/20,6:00:00,Box Hill,8,8
27/04/20,7:00:00,Box Hill,7.9,7.9
27/04/20,8:00:00,Box Hill,,9.4
27/04/20,9:00:00,Box Hill,10.9,10.9
27/04/20,10:00:00,Box Hill,16.4,16.4
27/04/20,11:00:00,Box Hill,7.4,7.4
27/04/20,12:00:00,Box Hill,6.2,6.2
27/04/20,13:00:00,Box Hill,6.2,6.2
27/04/20,14:00:00,Box Hill,10.6,10.6
27/04/20,15:00:00,Box Hill,11.9,11.9
27/04/20,16:00:00,Box Hill,5.6,5.6
27/04/20,17:00:00,Box Hill,3.8,3.8
27/04/20,18:00:00,Box Hill,2.9,2.9
27/04/20,19:00:00,Box Hill,3.8,3.8
27/04/20,20:00:00,Box Hill,2.8,2.8
27/04/20,21:00:00,Box Hill,2.6,2.6
27/04/20,22:00:00,Box Hill,2.2,2.2
27/04/20,23:00:00,Box Hill,2.4,2.4
28/04/20,0:00:00,Box Hill,4.2,4.2
28/04/20,1:00:00,Box Hill,5.8,5.8
28/04/20,2:00:00,Box Hill,5.1,5.1
28/04/20,3:00:00,Box Hill,5.7,5.7
28/04/20,4:00:00,Box Hill,5.5,5.5
28/04/20,5:00:00,Box Hill,5.3,5.3
28/04/20,6:00:00,Box Hill,5.6,5.6
28/04/20,7:00:00,Box Hill,6.8,6.8
28/04/20,8:00:00,Box Hill,6.8,6.8
28/04/20,9:00:00,Box Hill,5.7,5.7
28/04/20,10:00:00,Box Hill,5.9,5.9
28/04/20,11:00:00,Box Hill,4.4,4.4
28/04/20,12:00:00,Box Hill,,4.033333333
28/04/20,13:00:00,Box Hill,,3.666666667
28/04/20,14:00:00,Box Hill,,3.3
28/04/20,15:00:00,Box Hill,,2.933333333
28/04/20,16:00:00,Box Hill,,2.566666667
28/04/20,17:00:00,Box Hill,,2.2
28/04/20,18:00:00,Box Hill,,1.833333333
28/04/20,19:00:00,Box Hill,,1.466666667
28/04/20,20:00:00,Box Hill,,1.1
28/04/20,21:00:00,Box Hill,,0.733333333
28/04/20,22:00:00,Box Hill,,0.366666667
28/04/20,23:00:00,Box Hill,0,0
29/04/20,0:00:00,Box Hill,0,0
29/04/20,1:00:00,Box Hill,0,0
29/04/20,2:00:00,Box Hill,0,0
29/04/20,3:00:00,Box Hill,0,0
29/04/20,4:00:00,Box Hill,1.5,1.5
29/04/20,5:00:00,Box Hill,0,0
29/04/20,6:00:00,Box Hill,0,0
29/04/20,7:00:00,Box Hill,0,0
29/04/20,8:00:00,Box Hill,4.7,4.7
29/04/20,9:00:00,Box Hill,6.6,6.6
29/04/20,10:00:00,Box Hill,0.84,0.84
29/04/20,11:00:00,Box Hill,,0.9475
29/04/20,12:00:00,Box Hill,,1.055
29/04/20,13:00:00,Box Hill,,1.1625
29/04/20,14:00:00,Box Hill,,1.27
29/04/20,15:00:00,Box Hill,,1.3775
29/04/20,16:00:00,Box Hill,,1.485
29/04/20,17:00:00,Box Hill,,1.5925
29/04/20,18:00:00,Box Hill,1.7,1.7
29/04/20,19:00:00,Box Hill,0.83,0.83
29/04/20,20:00:00,Box Hill,0.48,0.48
29/04/20,21:00:00,Box Hill,0.61,0.61
29/04/20,22:00:00,Box Hill,0.55,0.55
29/04/20,23:00:00,Box Hill,0.25,0.25
30/04/20,0:00:00,Box Hill,0.93,0.93
30/04/20,1:00:00,Box Hill,1.9,1.9
30/04/20,2:00:00,Box Hill,2.6,2.6
30/04/20,3:00:00,Box Hill,2.6,2.6
30/04/20,4:00:00,Box Hill,2.6,2.6
30/04/20,5:00:00,Box Hill,2.3,2.3
30/04/20,6:00:00,Box Hill,1.4,1.4
30/04/20,7:00:00,Box Hill,0,0
30/04/20,8:00:00,Box Hill,0,0
30/04/20,9:00:00,Box Hill,0.73,0.73
30/04/20,10:00:00,Box Hill,1,1
30/04/20,11:00:00,Box Hill,0.72,0.72
30/04/20,12:00:00,Box Hill,0,0
30/04/20,13:00:00,Box Hill,0,0
30/04/20,14:00:00,Box Hill,0,0
30/04/20,15:00:00,Box Hill,0,0
30/04/20,16:00:00,Box Hill,0,0
30/04/20,17:00:00,Box Hill,0,0
30/04/20,18:00:00,Box Hill,0,0
30/04/20,19:00:00,Box Hill,0,0
30/04/20,20:00:00,Box Hill,0,0
30/04/20,21:00:00,Box Hill,0,0
30/04/20,22:00:00,Box Hill,1,1
30/04/20,23:00:00,Box Hill,1.6,1.6
01/05/20,0:00:00,Box Hill,1.1,1.1
01/05/20,1:00:00,Box Hill,0.15,0.15
01/05/20,2:00:00,Box Hill,0,0
01/05/20,3:00:00,Box Hill,0.02,0.02
01/05/20,4:00:00,Box Hill,1.1,1.1
01/05/20,5:00:00,Box Hill,1.9,1.9
01/05/20,6:00:00,Box Hill,2.7,2.7
01/05/20,7:00:00,Box Hill,1.9,1.9
01/05/20,8:00:00,Box Hill,2,2
01/05/20,9:00:00,Box Hill,2.1,2.1
01/05/20,10:00:00,Box Hill,2.1,2.1
01/05/20,11:00:00,Box Hill,1.4,1.4
01/05/20,12:00:00,Box Hill,0.48,0.48
01/05/20,13:00:00,Box Hill,4.5,4.5
01/05/20,14:00:00,Box Hill,2.2,2.2
01/05/20,15:00:00,Box Hill,0.38,0.38
01/05/20,16:00:00,Box Hill,3.7,3.7
01/05/20,17:00:00,Box Hill,3.6,3.6
01/05/20,18:00:00,Box Hill,3.3,3.3
01/05/20,19:00:00,Box Hill,1.9,1.9
01/05/20,20:00:00,Box Hill,1.6,1.6
01/05/20,21:00:00,Box Hill,2.2,2.2
01/05/20,22:00:00,Box Hill,0.85,0.85
01/05/20,23:00:00,Box Hill,0.97,0.97
02/05/20,0:00:00,Box Hill,1.4,1.4
02/05/20,1:00:00,Box Hill,1.1,1.1
02/05/20,2:00:00,Box Hill,1.5,1.5
02/05/20,3:00:00,Box Hill,2,2
02/05/20,4:00:00,Box Hill,2.3,2.3
02/05/20,5:00:00,Box Hill,4.8,4.8
02/05/20,6:00:00,Box Hill,3.5,3.5
02/05/20,7:00:00,Box Hill,3.1,3.1
02/05/20,8:00:00,Box Hill,3.2,3.2
02/05/20,9:00:00,Box Hill,4.2,4.2
02/05/20,10:00:00,Box Hill,2.2,2.2
02/05/20,11:00:00,Box Hill,1.4,1.4
02/05/20,12:00:00,Box Hill,0.45,0.45
02/05/20,13:00:00,Box Hill,0.68,0.68
02/05/20,14:00:00,Box Hill,6,6
02/05/20,15:00:00,Box Hill,10.1,10.1
02/05/20,16:00:00,Box Hill,8.8,8.8
02/05/20,17:00:00,Box Hill,12.1,12.1
02/05/20,18:00:00,Box Hill,12.2,12.2
02/05/20,19:00:00,Box Hill,11.3,11.3
02/05/20,20:00:00,Box Hill,8.6,8.6
02/05/20,21:00:00,Box Hill,6.9,6.9
02/05/20,22:00:00,Box Hill,5.6,5.6
02/05/20,23:00:00,Box Hill,10.8,10.8
03/05/20,0:00:00,Box Hill,10.6,10.6
03/05/20,1:00:00,Box Hill,10.1,10.1
03/05/20,2:00:00,Box Hill,8.5,8.5
03/05/20,3:00:00,Box Hill,8,8
03/05/20,4:00:00,Box Hill,7.5,7.5
03/05/20,5:00:00,Box Hill,6.6,6.6
03/05/20,6:00:00,Box Hill,7.3,7.3
03/05/20,7:00:00,Box Hill,6.9,6.9
03/05/20,8:00:00,Box Hill,7.1,7.1
03/05/20,9:00:00,Box Hill,5,5
03/05/20,10:00:00,Box Hill,5.1,5.1
03/05/20,11:00:00,Box Hill,5.1,5.1
03/05/20,12:00:00,Box Hill,,5.544444444
03/05/20,13:00:00,Box Hill,,5.988888889
03/05/20,14:00:00,Box Hill,,6.433333333
03/05/20,15:00:00,Box Hill,,6.877777778
03/05/20,16:00:00,Box Hill,,7.322222222
03/05/20,17:00:00,Box Hill,,7.766666667
03/05/20,18:00:00,Box Hill,,8.211111111
03/05/20,19:00:00,Box Hill,,8.655555556
03/05/20,20:00:00,Box Hill,9.1,9.1
03/05/20,21:00:00,Box Hill,5.8,5.8
03/05/20,22:00:00,Box Hill,9.5,9.5
03/05/20,23:00:00,Box Hill,10.5,10.5
04/05/20,0:00:00,Box Hill,8.1,8.1
04/05/20,1:00:00,Box Hill,7.1,7.1
04/05/20,2:00:00,Box Hill,7.2,7.2
04/05/20,3:00:00,Box Hill,3.5,3.5
04/05/20,4:00:00,Box Hill,0.99,0.99
04/05/20,5:00:00,Box Hill,1.6,1.6
04/05/20,6:00:00,Box Hill,6.5,6.5
04/05/20,7:00:00,Box Hill,2.4,2.4
04/05/20,8:00:00,Box Hill,0.69,0.69
04/05/20,9:00:00,Box Hill,4.7,4.7
04/05/20,10:00:00,Box Hill,,5.9
04/05/20,11:00:00,Box Hill,7.1,7.1
04/05/20,12:00:00,Box Hill,5.4,5.4
04/05/20,13:00:00,Box Hill,5.4,5.4
04/05/20,14:00:00,Box Hill,9.5,9.5
04/05/20,15:00:00,Box Hill,12.9,12.9
04/05/20,16:00:00,Box Hill,13.2,13.2
04/05/20,17:00:00,Box Hill,14.2,14.2
04/05/20,18:00:00,Box Hill,15.1,15.1
04/05/20,19:00:00,Box Hill,10.6,10.6
04/05/20,20:00:00,Box Hill,7.5,7.5
04/05/20,21:00:00,Box Hill,9,9
04/05/20,22:00:00,Box Hill,11.1,11.1
04/05/20,23:00:00,Box Hill,8.7,8.7
05/05/20,0:00:00,Box Hill,6.9,6.9
