,date_new,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount
1184,2018-03-30,12.2,23.3,14.3,0.0,2027.0,2562.0
1185,2018-03-31,13.2,22.4,16.7,0.0,1710.0,2624.0
1186,2018-04-01,13.0,27.7,11.0,0.0,1330.0,2195.0
1187,2018-04-02,14.9,20.9,14.4,0.0,954.0,2145.0
1188,2018-04-03,13.4,19.8,13.9,0.0,5174.0,21398.0
1189,2018-04-04,13.3,20.6,16.6,0.0,5487.0,22203.0
1190,2018-04-05,13.3,18.7,9.0,0.0,5284.0,23610.0
1191,2018-04-06,13.8,21.2,14.8,0.0,5266.0,22297.0
1192,2018-04-07,9.8,21.6,16.0,0.0,2017.0,3121.0
1193,2018-04-08,11.8,29.9,14.7,0.0,1655.0,2554.0
1194,2018-04-09,15.9,25.7,13.6,0.0,5629.0,25085.0
1195,2018-04-10,14.8,28.8,5.9,0.0,5665.0,24488.0
1196,2018-04-11,18.1,27.3,10.9,0.0,5131.0,23643.0
1197,2018-04-12,15.9,26.5,7.4,0.0,5807.0,24252.0
1198,2018-04-13,11.9,25.9,14.4,0.0,5826.0,23487.0
1199,2018-04-14,13.5,16.1,3.1,0.0,1659.0,2633.0
1200,2018-04-15,9.7,19.1,4.9,12.2,1314.0,2060.0
1201,2018-04-16,13.1,21.0,7.1,3.0,5631.0,25087.0
1202,2018-04-17,13.2,16.6,8.9,0.6,6056.0,26376.0
1203,2018-04-18,6.2,19.4,14.2,0.0,6206.0,26035.0
1204,2018-04-19,11.0,22.3,13.0,0.0,6324.0,24959.0
1205,2018-04-20,8.9,20.2,13.7,0.0,6111.0,25146.0
1206,2018-04-21,11.9,22.8,11.3,0.0,2083.0,3453.0
1207,2018-04-22,11.2,20.4,12.6,0.0,1570.0,2503.0
1208,2018-04-23,11.9,26.9,13.0,0.0,6065.0,24936.0
1209,2018-04-24,13.7,24.6,5.2,0.0,6122.0,26258.0
1210,2018-04-25,15.7,20.1,7.7,0.6,1090.0,2377.0
1211,2018-04-26,11.9,17.5,7.9,0.0,5677.0,25286.0
1212,2018-04-27,11.6,17.8,8.8,0.0,6278.0,24637.0
1213,2018-04-28,7.7,18.3,11.7,0.0,1932.0,2974.0
1214,2018-04-29,10.5,18.0,9.6,0.0,1488.0,2239.0
1215,2018-04-30,8.8,19.6,12.3,0.0,5772.0,25054.0
1216,2018-05-01,7.2,23.4,12.3,0.0,6091.0,26194.0
1217,2018-05-02,10.2,23.2,7.2,0.0,6083.0,25292.0
1218,2018-05-03,14.5,24.4,4.4,0.0,5843.0,25199.0
1219,2018-05-04,11.5,17.2,7.8,6.2,5895.0,24789.0
1220,2018-05-05,12.1,21.6,6.5,2.6,1474.0,3045.0
1221,2018-05-06,9.9,21.7,11.0,0.0,1583.0,2355.0
1222,2018-05-07,12.0,19.5,6.2,0.0,5883.0,26038.0
1223,2018-05-08,13.4,17.9,10.6,0.2,5954.0,26839.0
1224,2018-05-09,8.0,18.4,7.5,0.0,6194.0,25647.0
1225,2018-05-10,9.0,12.8,8.5,8.0,5859.0,25309.0
1226,2018-05-11,7.4,15.1,3.7,18.6,4548.0,21934.0
1227,2018-05-12,11.0,16.9,9.0,8.4,1691.0,2679.0
1228,2018-05-13,13.0,16.2,10.8,4.0,1308.0,2011.0
1229,2018-05-14,6.8,15.9,8.2,0.0,5867.0,23966.0
1230,2018-05-15,8.9,14.6,4.6,0.0,5754.0,25409.0
1231,2018-05-16,9.4,14.3,7.6,2.0,5848.0,25454.0
1232,2018-05-17,11.7,15.0,6.9,0.0,6007.0,25848.0
1233,2018-05-18,12.3,17.7,8.0,0.2,5854.0,25251.0
1234,2018-05-19,10.6,15.5,6.5,2.6,2167.0,3715.0
1235,2018-05-20,11.8,16.2,1.7,0.0,1124.0,1986.0
1236,2018-05-21,12.6,16.7,5.0,2.4,5613.0,25556.0
1237,2018-05-22,13.0,17.0,3.6,0.0,5786.0,25833.0
1238,2018-05-23,11.8,15.3,6.5,4.6,5777.0,25664.0
1239,2018-05-24,12.9,16.1,5.1,0.0,6056.0,25931.0
1240,2018-05-25,9.4,14.9,9.5,0.0,6525.0,24917.0
1241,2018-05-26,5.2,20.5,9.9,0.0,1583.0,2837.0
1242,2018-05-27,7.3,20.7,8.0,0.0,1445.0,2179.0
1243,2018-05-28,12.9,20.5,6.0,0.0,5788.0,24092.0
1244,2018-05-29,13.7,17.9,8.1,0.8,6183.0,26095.0
1245,2018-05-30,7.7,15.1,7.9,0.0,5825.0,24786.0
1246,2018-05-31,9.6,14.8,7.6,5.0,5822.0,25726.0
1247,2018-06-01,4.1,13.3,9.6,0.0,5583.0,24378.0
1248,2018-06-02,3.5,13.6,9.6,0.2,1558.0,3175.0
1249,2018-06-03,4.3,13.8,8.5,0.0,1270.0,1946.0
1250,2018-06-04,4.5,14.4,9.3,0.0,5596.0,24649.0
1251,2018-06-05,7.5,15.0,8.8,1.6,5980.0,25746.0
1252,2018-06-06,5.6,19.1,9.4,0.4,6179.0,25579.0
1253,2018-06-07,7.7,17.8,5.7,0.2,5881.0,25391.0
1254,2018-06-08,12.4,13.6,3.3,0.6,5200.0,23081.0
1255,2018-06-09,11.3,15.6,8.0,3.0,1956.0,2528.0
1256,2018-06-10,4.1,15.3,9.3,0.0,1435.0,1976.0
1257,2018-06-11,5.3,17.6,8.9,0.2,1078.0,2355.0
1258,2018-06-12,7.9,16.6,6.7,0.4,5874.0,24185.0
1259,2018-06-13,9.5,14.1,7.1,0.0,5709.0,24585.0
1260,2018-06-14,8.6,14.5,7.8,5.6,6117.0,25740.0
1261,2018-06-15,9.6,14.0,4.4,4.6,5697.0,23480.0
1262,2018-06-16,6.9,13.1,7.1,2.2,1556.0,3030.0
1263,2018-06-17,8.0,13.1,5.1,15.6,696.0,1304.0
1264,2018-06-18,9.5,12.0,5.9,7.2,5880.0,24903.0
1265,2018-06-19,3.0,14.5,9.0,0.4,6113.0,25704.0
1266,2018-06-20,4.3,15.3,8.0,0.2,6031.0,25389.0
1267,2018-06-21,4.0,15.1,9.1,0.0,6010.0,26520.0
1268,2018-06-22,4.3,15.0,8.5,0.0,6086.0,25055.0
1269,2018-06-23,6.0,12.8,3.9,0.0,1680.0,3245.0
1270,2018-06-24,9.0,13.1,5.7,0.0,997.0,1898.0
1271,2018-06-25,8.4,12.6,7.8,0.0,5659.0,23896.0
1272,2018-06-26,8.4,14.1,6.6,0.0,6249.0,25729.0
1273,2018-06-27,4.8,11.2,6.0,0.2,6018.0,30042.0
1274,2018-06-28,5.3,10.6,5.2,0.0,6900.0,35071.0
1275,2018-06-29,6.1,12.5,6.1,0.2,7169.0,33697.0
1276,2018-06-30,9.4,14.2,4.9,0.4,2434.0,4118.0
1277,2018-07-01,3.5,14.7,8.8,0.4,2577.0,3960.0
1278,2018-07-02,2.4,14.6,9.4,0.0,5844.0,31486.0
1279,2018-07-03,4.1,14.3,6.7,0.0,6164.0,32819.0
1280,2018-07-04,10.4,17.1,6.0,0.0,6251.0,32056.0
1281,2018-07-05,12.7,18.7,2.8,0.4,5830.0,32737.0
1282,2018-07-06,12.5,15.2,8.3,0.0,5608.0,31999.0
1283,2018-07-07,9.6,12.9,6.5,1.2,1782.0,3550.0
1284,2018-07-08,9.3,13.9,6.2,0.8,1286.0,2572.0
1285,2018-07-09,10.1,13.8,8.1,1.2,5451.0,30149.0
1286,2018-07-10,9.3,11.5,5.4,0.0,5777.0,33120.0
1287,2018-07-11,6.6,11.6,6.0,0.0,5862.0,34902.0
1288,2018-07-12,4.3,11.3,7.5,0.0,5905.0,34122.0
1289,2018-07-13,5.8,13.9,9.3,0.2,6284.0,33930.0
1290,2018-07-14,4.4,15.5,10.0,0.0,1793.0,4223.0
1291,2018-07-15,6.0,13.8,9.8,0.0,1620.0,2894.0
1292,2018-07-16,7.9,12.6,4.5,0.0,5774.0,33987.0
1293,2018-07-17,9.1,17.5,9.2,0.0,6526.0,36024.0
1294,2018-07-18,6.2,15.2,10.3,1.2,6182.0,35730.0
1295,2018-07-19,8.7,17.6,8.5,0.0,6408.0,35794.0
1296,2018-07-20,7.2,12.1,7.2,4.4,6586.0,35415.0
1297,2018-07-21,6.7,14.0,7.2,0.2,1945.0,3904.0
1298,2018-07-22,8.0,14.8,10.5,0.0,1490.0,2739.0
1299,2018-07-23,8.4,15.4,6.9,0.2,5927.0,30826.0
1300,2018-07-24,8.6,15.6,7.1,0.6,5938.0,32388.0
1301,2018-07-25,8.3,15.7,9.3,6.2,6205.0,32815.0
1302,2018-07-26,7.7,15.1,8.9,0.0,6165.0,31719.0
1303,2018-07-27,9.2,19.5,10.3,0.0,7005.0,31087.0
1304,2018-07-28,8.4,18.6,9.3,0.0,2020.0,3748.0
1305,2018-07-29,10.8,14.6,10.0,2.0,1155.0,2326.0
1306,2018-07-30,8.2,12.6,7.3,0.4,5929.0,32661.0
1307,2018-07-31,8.3,16.2,10.2,0.0,6283.0,31468.0
1308,2018-08-01,9.9,14.8,11.4,1.6,6076.0,30584.0
1309,2018-08-02,4.9,16.1,11.7,0.0,6351.0,32797.0
1310,2018-08-03,7.8,18.4,6.3,0.0,6034.0,30310.0
1311,2018-08-04,8.0,15.3,8.7,1.6,1776.0,3763.0
1312,2018-08-05,10.6,17.6,11.2,0.0,1238.0,2499.0
1313,2018-08-06,9.4,13.8,8.5,0.0,5905.0,28823.0
1314,2018-08-07,7.3,14.8,9.6,0.0,6233.0,30896.0
1315,2018-08-08,9.6,16.0,7.2,1.0,5998.0,30499.0
1316,2018-08-09,5.6,15.4,8.6,2.2,6195.0,31747.0
1317,2018-08-10,9.4,20.0,11.8,0.0,7038.0,29785.0
1318,2018-08-11,8.1,14.7,7.4,10.4,1790.0,3641.0
1319,2018-08-12,5.4,14.8,10.4,4.6,1313.0,2494.0
1320,2018-08-13,7.9,14.9,8.6,0.0,5676.0,29706.0
1321,2018-08-14,9.4,16.7,13.2,0.2,6153.0,30550.0
1322,2018-08-15,11.5,18.4,10.1,0.0,6149.0,29891.0
1323,2018-08-16,8.7,14.7,9.2,0.2,5967.0,30558.0
1324,2018-08-17,7.7,15.9,12.2,0.0,6104.0,29450.0
1325,2018-08-18,8.9,13.8,10.4,2.2,1786.0,3125.0
1326,2018-08-19,6.7,11.9,9.3,9.2,1113.0,2041.0
1327,2018-08-20,5.5,12.4,6.5,2.0,5790.0,28866.0
1328,2018-08-21,8.6,12.4,7.7,1.2,6094.0,30539.0
1329,2018-08-22,8.7,14.0,8.5,1.0,5724.0,31395.0
1330,2018-08-23,5.6,16.0,11.1,0.0,5720.0,31958.0
1331,2018-08-24,4.8,15.4,14.7,0.0,5932.0,30870.0
1332,2018-08-25,3.9,15.2,14.9,0.0,1856.0,3754.0
1333,2018-08-26,4.9,14.7,12.3,0.0,1219.0,2391.0
1334,2018-08-27,6.8,12.9,12.4,3.6,5982.0,28944.0
1335,2018-08-28,1.9,11.2,11.7,0.2,6320.0,30714.0
1336,2018-08-29,0.8,12.5,15.5,0.0,5907.0,30054.0
1337,2018-08-30,4.8,16.7,5.1,0.0,6015.0,29733.0
1338,2018-08-31,8.9,16.0,6.8,1.6,6005.0,28217.0
1339,2018-09-01,10.5,13.4,7.4,2.2,1693.0,2697.0
1340,2018-09-02,5.0,12.3,11.2,3.0,1101.0,1952.0
1341,2018-09-03,5.0,13.1,14.7,0.0,5715.0,27773.0
1342,2018-09-04,3.4,19.5,14.7,0.0,5953.0,29509.0
1343,2018-09-05,8.1,20.2,14.5,0.0,5976.0,29102.0
1344,2018-09-06,13.8,20.6,9.5,0.0,5421.0,30517.0
1345,2018-09-07,8.7,15.1,14.7,3.4,5487.0,28336.0
1346,2018-09-08,4.2,17.5,16.2,0.2,1435.0,3443.0
1347,2018-09-09,8.6,18.1,7.3,0.0,1002.0,2552.0
1348,2018-09-10,13.4,18.0,10.2,0.0,5742.0,27585.0
1349,2018-09-11,9.1,24.2,17.7,0.0,6495.0,30015.0
1350,2018-09-12,11.7,18.5,15.8,0.0,5986.0,28185.0
1351,2018-09-13,7.1,19.7,18.2,0.0,6288.0,28775.0
1352,2018-09-14,10.9,22.7,18.2,0.0,6057.0,27011.0
1353,2018-09-15,10.2,13.7,6.3,0.2,1237.0,2389.0
1354,2018-09-16,5.5,14.0,15.3,2.0,1079.0,2029.0
1355,2018-09-17,6.7,18.1,18.7,0.0,5806.0,26901.0
1356,2018-09-18,11.0,20.3,8.0,0.0,6531.0,27920.0
1357,2018-09-19,8.5,14.7,16.1,3.0,5855.0,28470.0
1358,2018-09-20,3.8,17.4,18.5,0.8,6172.0,28315.0
1359,2018-09-21,8.3,18.9,16.6,0.0,5550.0,26416.0
1360,2018-09-22,6.8,17.3,19.7,0.0,1588.0,3189.0
1361,2018-09-23,10.4,13.7,11.6,0.2,1289.0,2301.0
1362,2018-09-24,4.6,14.9,17.2,0.0,5365.0,25949.0
1363,2018-09-25,8.6,13.6,12.2,0.0,5200.0,26911.0
1364,2018-09-26,6.4,17.6,20.8,0.0,6108.0,26033.0
1365,2018-09-27,9.2,24.2,20.8,0.0,6592.0,26199.0
1366,2018-09-28,10.7,15.2,10.2,0.0,2743.0,4231.0
1367,2018-09-29,5.5,14.0,17.0,1.2,1321.0,2055.0
1368,2018-09-30,6.8,16.5,19.8,0.2,1154.0,2222.0
1369,2018-10-01,4.7,23.3,21.4,0.0,5607.0,24194.0
1370,2018-10-02,11.4,25.8,13.4,0.0,6002.0,27274.0
1371,2018-10-03,14.7,18.1,10.9,0.0,5051.0,25461.0
1372,2018-10-04,10.9,14.6,12.5,0.0,5256.0,25646.0
1373,2018-10-05,9.1,20.5,22.5,0.0,5921.0,24468.0
1374,2018-10-06,8.3,23.8,22.7,0.0,1835.0,3086.0
1375,2018-10-07,10.3,24.7,21.2,0.0,1285.0,2341.0
1376,2018-10-08,13.5,28.2,22.7,0.0,5424.0,26259.0
1377,2018-10-09,16.1,17.9,7.2,1.332207488,6287.0,27407.0
1378,2018-10-10,10.1,16.5,20.0,1.332207488,5745.0,25919.0
1379,2018-10-11,6.4,20.7,23.7,0.0,5822.0,26847.0
1380,2018-10-12,8.7,22.7,23.9,0.0,5800.0,26152.0
1381,2018-10-13,10.5,24.9,23.2,0.0,1678.0,2997.0
1382,2018-10-14,12.4,27.3,22.1,0.0,1201.0,2117.0
1383,2018-10-15,19.5,27.5,19.4,0.0,5867.0,27094.0
1384,2018-10-16,20.0,23.1,6.1,0.2,6100.0,27015.0
1385,2018-10-17,16.1,22.6,15.1,5.2,5378.0,27005.0
1386,2018-10-18,14.7,20.7,10.5,2.0,5914.0,28272.0
1387,2018-10-19,12.8,27.4,23.0,0.0,5617.0,26280.0
1388,2018-10-20,11.7,16.1,9.8,5.0,1910.0,3060.0
1389,2018-10-21,7.6,19.2,22.7,5.6,1130.0,2376.0
1390,2018-10-22,8.9,27.0,25.7,0.0,5841.0,27038.0
1391,2018-10-23,13.0,18.8,16.7,0.0,5894.0,28499.0
1392,2018-10-24,9.2,15.5,19.7,0.0,5517.0,27033.0
1393,2018-10-25,6.4,19.5,25.0,0.0,6132.0,27426.0
1394,2018-10-26,9.6,18.3,23.7,0.0,7225.0,28327.0
1395,2018-10-27,11.3,19.6,20.5,0.0,1515.0,2688.0
1396,2018-10-28,9.3,15.9,22.8,0.0,1025.0,2168.0
1397,2018-10-29,9.1,17.0,25.6,0.0,5489.0,26922.0
1398,2018-10-30,8.3,25.2,25.8,0.0,6160.0,27522.0
1399,2018-10-31,13.0,19.5,16.7,0.0,5316.0,26931.0
1400,2018-11-01,12.8,34.3,14.2,0.0,6661.0,29209.0
1401,2018-11-02,16.3,31.6,13.4,0.0,5795.0,26009.0
1402,2018-11-03,12.6,20.9,19.9,0.2,1202.0,2410.0
1403,2018-11-04,9.2,20.9,19.7,0.0,1233.0,1975.0
1404,2018-11-05,14.5,28.6,15.8,2.8,3789.0,18541.0
1405,2018-11-06,16.3,21.4,7.8,4.4,1177.0,3050.0
1406,2018-11-07,11.1,17.2,18.2,35.8,5320.0,24657.0
1407,2018-11-08,7.7,17.0,22.7,3.0,5369.0,26296.0
1408,2018-11-09,8.0,20.0,14.8,0.0,5401.0,27461.0
1409,2018-11-10,9.0,20.3,27.3,0.0,3168.0,4013.0
1410,2018-11-11,9.3,19.6,29.1,0.2,1165.0,2139.0
1411,2018-11-12,10.9,30.2,17.5,0.0,5288.0,27251.0
1412,2018-11-13,16.9,30.5,18.4,0.0,5538.0,28491.0
1413,2018-11-14,14.8,17.3,7.2,6.2,5429.0,26777.0
1414,2018-11-15,13.7,18.1,23.8,0.2,6059.0,26671.0
1415,2018-11-16,8.3,19.0,29.8,0.0,6367.0,27067.0
1416,2018-11-17,9.6,18.1,29.9,0.0,1995.0,2952.0
1417,2018-11-18,9.8,26.6,30.1,0.0,1448.0,2287.0
1418,2018-11-19,15.4,30.9,27.5,0.0,5957.0,25965.0
1419,2018-11-20,22.5,27.6,5.5,0.0,5154.0,28550.0
1420,2018-11-21,12.3,23.2,24.2,24.2,5777.0,26179.0
1421,2018-11-22,9.7,16.4,20.3,6.2,6334.0,27191.0
1422,2018-11-23,11.0,14.5,3.5,6.0,5448.0,26053.0
1423,2018-11-24,11.1,16.9,15.8,7.0,1636.0,2825.0
1424,2018-11-25,12.7,18.8,20.5,0.8,1003.0,2249.0
1425,2018-11-26,11.9,18.6,25.5,0.0,5896.0,28127.0
1426,2018-11-27,14.4,20.0,23.3,0.2,5428.0,30217.0
1427,2018-11-28,14.4,20.8,18.0,0.0,5208.0,27300.0
1428,2018-11-29,13.9,18.7,21.1,0.6,5402.0,28193.0
1429,2018-11-30,14.7,20.8,28.0,0.0,5673.0,27276.0
1430,2018-12-01,10.3,31.7,30.8,0.0,1700.0,3040.0
1431,2018-12-02,12.2,19.5,18.9,10.4,1345.0,2074.0
1432,2018-12-03,13.3,23.6,13.4,0.0,4868.0,27583.0
1433,2018-12-04,13.4,20.5,28.2,0.0,5913.0,27940.0
1434,2018-12-05,13.4,25.2,31.1,0.0,6405.0,27422.0
1435,2018-12-06,14.5,35.5,31.3,0.0,6249.0,27437.0
1436,2018-12-07,25.1,38.0,27.1,0.0,5722.0,23680.0
1437,2018-12-08,22.7,30.3,11.0,0.0,1492.0,2476.0
1438,2018-12-09,16.0,20.1,11.8,1.2,1220.0,2135.0
1439,2018-12-10,15.8,20.6,28.5,0.0,5434.0,26868.0
1440,2018-12-11,13.0,23.6,31.6,0.0,5829.0,26959.0
1441,2018-12-12,16.0,33.6,29.4,0.0,7447.0,28063.0
1442,2018-12-13,16.9,21.1,6.0,16.2,5050.0,24531.0
1443,2018-12-14,16.4,22.7,13.7,16.6,5672.0,27565.0
1444,2018-12-15,17.2,24.8,17.5,41.2,1444.0,2714.0
1445,2018-12-16,15.8,23.5,16.3,3.8,1016.0,1992.0
1446,2018-12-17,15.6,21.8,23.2,2.0,5315.0,26424.0
1447,2018-12-18,16.7,20.8,21.1,0.0,5565.0,27624.0
1448,2018-12-19,16.8,26.9,16.6,0.0,4919.0,27912.0
1449,2018-12-20,16.9,21.2,14.8,0.0,5781.0,26940.0
1450,2018-12-21,15.4,20.9,9.6,1.0,5147.0,22633.0
1451,2018-12-22,14.1,19.1,27.8,9.8,1280.0,2191.0
1452,2018-12-23,11.5,26.9,32.3,0.0,934.0,1837.0
1453,2018-12-24,14.3,34.2,32.3,0.0,2457.0,6882.0
1454,2018-12-25,15.8,23.9,32.2,0.0,683.0,1412.0
1455,2018-12-26,13.3,23.8,32.3,0.0,859.0,2590.0
1456,2018-12-27,16.2,37.4,29.3,0.0,2471.0,6684.0
1457,2018-12-28,21.9,36.4,19.1,0.0,2428.0,6393.0
1458,2018-12-29,21.0,23.9,5.7,1.2,1342.0,2184.0
1459,2018-12-30,18.2,22.7,9.9,0.6,897.0,1894.0
1460,2018-12-31,17.3,23.5,31.3,0.8,4092.0,9123.0
1461,2019-01-01,15.5,26.2,31.7,0.0,3047.0,4715.0
1462,2019-01-02,18.4,22.2,26.3,0.0,2784.0,12923.0
1463,2019-01-03,15.9,29.5,27.6,0.0,3130.0,13920.0
1464,2019-01-04,18.0,42.6,27.4,0.0,2713.0,10424.0
1465,2019-01-05,17.4,21.2,12.9,0.4,1075.0,1987.0
1466,2019-01-06,14.6,22.1,30.9,1.4,1168.0,1881.0
1467,2019-01-07,17.1,23.1,30.2,0.0,4499.0,21065.0
1468,2019-01-08,16.7,24.1,28.9,0.0,4711.0,21885.0
1469,2019-01-09,16.1,20.5,28.4,0.6,4207.0,21295.0
1470,2019-01-10,13.5,21.4,25.8,0.0,4830.0,21949.0
1471,2019-01-11,12.9,30.4,31.5,0.0,4759.0,20559.0
1472,2019-01-12,17.7,24.7,28.6,0.0,1268.0,1916.0
1473,2019-01-13,14.4,30.5,31.3,0.0,1190.0,1799.0
1474,2019-01-14,18.7,32.3,31.1,0.0,4911.0,23662.0
1475,2019-01-15,19.4,30.4,22.3,0.0,5171.0,23273.0
1476,2019-01-16,19.8,26.7,17.5,0.0,4985.0,23249.0
1477,2019-01-17,20.7,32.5,6.0,0.0,5251.0,26910.0
1478,2019-01-18,22.3,28.7,2.6,0.2,5386.0,24821.0
1479,2019-01-19,16.5,23.5,30.2,2.0,2132.0,3013.0
1480,2019-01-20,15.2,22.9,29.2,0.0,1161.0,2150.0
1481,2019-01-21,18.4,25.1,28.2,0.0,5474.0,26041.0
1482,2019-01-22,19.0,26.8,29.3,0.0,5701.0,25869.0
1483,2019-01-23,18.7,23.9,27.4,0.0,5346.0,26099.0
1484,2019-01-24,17.3,40.8,30.0,0.0,5799.0,25667.0
1485,2019-01-25,21.1,42.8,25.3,0.0,4300.0,17290.0
1486,2019-01-26,19.9,26.1,27.7,0.0,3116.0,3878.0
1487,2019-01-27,18.4,27.8,21.1,0.0,1148.0,2082.0
1488,2019-01-28,15.5,34.5,29.4,0.0,972.0,2264.0
1489,2019-01-29,17.5,36.8,27.7,0.0,5848.0,25112.0
1490,2019-01-30,18.0,38.1,19.9,0.0,5679.0,25071.0
1491,2019-01-31,17.2,21.5,27.8,6.6,5888.0,23079.0
1492,2019-02-01,12.6,24.2,28.8,0.0,5562.0,25063.0
1493,2019-02-02,15.0,34.4,27.5,0.0,1430.0,2528.0
1494,2019-02-03,19.1,38.2,26.1,0.0,1088.0,1884.0
1495,2019-02-04,20.0,22.7,9.3,0.0,4790.0,25900.0
1496,2019-02-05,17.7,26.9,14.6,0.0,5819.0,28534.0
1497,2019-02-06,18.5,34.7,22.8,0.0,5864.0,27157.0
1498,2019-02-07,20.7,28.3,25.1,11.0,6099.0,29127.0
1499,2019-02-08,18.1,23.1,21.1,0.0,5486.0,26838.0
1500,2019-02-09,14.6,19.7,13.6,0.0,1931.0,3130.0
1501,2019-02-10,13.0,23.3,23.5,4.8,1289.0,2209.0
1502,2019-02-11,14.4,27.5,18.6,0.0,5440.0,27948.0
1503,2019-02-12,18.4,21.5,12.4,0.0,5887.0,28128.0
1504,2019-02-13,11.8,19.2,23.7,2.8,5955.0,27657.0
1505,2019-02-14,12.3,23.2,24.2,0.0,6349.0,29587.0
1506,2019-02-15,14.8,22.8,23.1,0.0,5756.0,28362.0
1507,2019-02-16,16.1,23.2,24.2,0.0,1799.0,3139.0
1508,2019-02-17,15.0,29.0,20.0,0.0,1705.0,2785.0
1509,2019-02-18,18.0,23.6,16.9,0.0,5550.0,27851.0
1510,2019-02-19,13.7,20.2,21.4,0.0,5989.0,28835.0
1511,2019-02-20,13.5,23.2,20.8,0.0,5885.0,28084.0
1512,2019-02-21,14.0,20.4,16.2,0.0,5961.0,28782.0
1513,2019-02-22,15.5,21.2,23.9,0.0,5135.0,27852.0
1514,2019-02-23,16.4,25.8,24.0,0.0,2059.0,3008.0
1515,2019-02-24,13.8,32.9,24.6,0.0,1323.0,2446.0
1516,2019-02-25,18.0,34.2,24.4,0.0,6057.0,27994.0
1517,2019-02-26,17.9,22.3,21.0,0.0,5811.0,27286.0
1518,2019-02-27,12.9,25.7,24.0,0.0,6020.0,27972.0
1519,2019-02-28,16.3,36.8,23.4,0.0,6031.0,28554.0
1520,2019-03-01,22.6,38.1,22.3,0.0,5754.0,25700.0
1521,2019-03-02,22.3,36.3,23.4,0.0,1429.0,2328.0
1522,2019-03-03,25.1,36.0,14.4,0.0,958.0,1670.0
1523,2019-03-04,19.0,24.6,21.8,0.0,5814.0,21283.0
1524,2019-03-05,18.0,24.3,15.5,0.0,5757.0,24881.0
1525,2019-03-06,13.2,17.2,19.5,1.6,5617.0,23846.0
1526,2019-03-07,9.7,22.1,21.2,2.0,5989.0,27407.0
1527,2019-03-08,11.3,26.8,10.2,0.0,5268.0,26063.0
1528,2019-03-09,13.9,24.7,20.0,0.0,1539.0,2585.0
1529,2019-03-10,14.3,23.7,10.1,0.0,1345.0,2283.0
1530,2019-03-11,15.9,21.8,18.6,0.2,1455.0,3401.0
1531,2019-03-12,15.8,19.2,10.8,0.0,4994.0,27786.0
1532,2019-03-13,11.9,18.6,15.1,0.0,5634.0,27213.0
1533,2019-03-14,12.1,20.8,20.6,0.2,5865.0,28283.0
1534,2019-03-15,11.7,22.2,18.7,0.0,5970.0,27366.0
1535,2019-03-16,12.2,25.6,20.1,0.0,1894.0,3594.0
1536,2019-03-17,14.2,25.6,19.2,0.0,1297.0,2568.0
1537,2019-03-18,16.5,28.2,18.9,0.0,5716.0,27681.0
1538,2019-03-19,16.9,23.4,12.7,0.0,5364.0,28133.0
1539,2019-03-20,19.3,23.4,11.1,0.0,5214.0,28213.0
1540,2019-03-21,18.2,24.3,12.5,0.0,5643.0,28560.0
1541,2019-03-22,18.7,28.6,15.3,0.0,5866.0,25795.0
1542,2019-03-23,19.9,31.3,13.6,1.8,1628.0,2623.0
1543,2019-03-24,16.5,29.3,16.9,2.0,1635.0,2063.0
1544,2019-03-25,14.8,19.0,13.6,0.2,5550.0,22402.0
1545,2019-03-26,12.3,20.3,15.9,0.0,5872.0,26816.0
1546,2019-03-27,11.1,21.7,17.8,0.0,5920.0,27107.0
1547,2019-03-28,11.6,27.9,17.8,0.0,6108.0,28835.0
1548,2019-03-29,14.6,28.5,4.9,0.0,5615.0,26354.0
1549,2019-03-30,9.1,15.6,11.4,1.8,1813.0,2631.0
1550,2019-03-31,9.4,18.5,8.0,2.2,1305.0,2128.0
1551,2019-04-01,13.0,17.1,6.6,0.2,5718.0,27221.0
1552,2019-04-02,7.4,25.9,16.6,0.0,6384.0,28359.0
1553,2019-04-03,9.4,24.7,10.9,0.0,6320.0,28421.0
1554,2019-04-04,13.3,21.9,13.9,0.0,6818.0,28001.0
1555,2019-04-05,14.4,28.5,15.3,0.0,6327.0,27182.0
1556,2019-04-06,16.5,20.1,12.4,0.0,1981.0,3095.0
1557,2019-04-07,9.5,26.5,15.9,0.0,5005.0,6604.0
1558,2019-04-08,12.5,23.1,9.0,0.0,6123.0,25495.0
1559,2019-04-09,11.1,16.3,13.9,1.6,6021.0,25696.0
1560,2019-04-10,10.7,15.8,4.8,1.4,5950.0,25318.0
1561,2019-04-11,11.3,17.3,14.4,0.0,6063.0,25935.0
1562,2019-04-12,6.7,24.9,15.3,0.2,5917.0,24544.0
1563,2019-04-13,10.5,20.7,10.0,0.0,1734.0,2593.0
1564,2019-04-14,11.8,22.5,14.4,0.0,1852.0,2442.0
1565,2019-04-15,12.9,27.4,10.9,0.0,5869.0,25675.0
1566,2019-04-16,17.1,30.3,14.4,0.0,5986.0,25065.0
1567,2019-04-17,22.1,30.0,12.8,0.0,6141.0,24632.0
1568,2019-04-18,13.2,17.7,12.8,0.0,5426.0,21747.0
1569,2019-04-19,8.6,22.1,14.0,0.0,2212.0,2657.0
1570,2019-04-20,10.2,30.2,13.9,0.0,1934.0,2693.0
