date_new,Public Holiday?,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),CollinsPlaceNorth
2020-01-21,0,14.8,23.5,28.4,44.0,10503.0
2020-01-22,0,14.1,31.7,12.4,0.0,10117.0
2020-01-23,0,12.9,22.6,13.4,22.8,9974.0
2020-01-24,0,11.7,24.1,20.6,1.2,9169.0
2020-01-25,0,13.0,27.4,30.0,0.0,2734.0
2020-01-26,1,15.8,23.6,24.0,0.0,2816.0
2020-01-27,1,12.8,23.1,26.1,0.0,1575.0
2020-01-28,0,13.6,25.4,26.5,0.0,11387.0
2020-01-29,0,15.2,31.5,29.5,0.0,11475.0
2020-01-30,0,16.4,39.4,29.3,0.0,11559.0
2020-01-31,0,21.5,42.9,18.3,0.0,10188.0
2020-02-01,0,23.5,29.3,1.8,0.8,1989.0
2020-02-02,0,14.2,25.1,21.0,14.8,1751.0
2020-02-03,0,13.2,17.7,22.7,0.0,11220.0
2020-02-04,0,11.3,19.7,28.6,0.0,11742.0
2020-02-05,0,10.8,20.1,27.1,0.0,11812.0
2020-02-06,0,13.7,25.5,25.0,0.0,12105.0
2020-02-07,0,16.5,23.2,18.4,0.0,11002.0
2020-02-08,0,17.4,29.4,27.5,0.0,2632.0
2020-02-09,0,19.6,28.2,19.9,0.0,1575.0
2020-02-10,0,18.5,27.7,15.0,0.6,10809.0
2020-02-11,0,19.5,25.9,19.1,0.0,11479.0
2020-02-12,0,19.1,27.7,17.3,0.0,11197.0
2020-02-13,0,19.4,31.7,26.7,0.0,11253.0
2020-02-14,0,20.3,33.7,10.6,0.0,11692.0
2020-02-15,0,18.9,19.3,2.4,5.4,2290.0
2020-02-16,0,16.9,26.4,23.8,2.8,1700.0
2020-02-17,0,15.2,25.6,26.4,0.0,12407.0
2020-02-18,0,17.6,21.8,7.3,0.0,11170.0
2020-02-19,0,13.3,19.7,12.9,38.0,11257.0
2020-02-20,0,14.2,18.7,15.2,3.2,12666.0
2020-02-21,0,13.5,19.6,17.1,2.8,10895.0
2020-02-22,0,11.4,21.1,25.4,0.0,3456.0
2020-02-23,0,13.3,34.0,21.6,0.0,2161.0
2020-02-24,0,16.8,23.7,5.4,0.0,11021.0
2020-02-25,0,18.4,31.6,10.6,3.6,11323.0
2020-02-26,0,16.2,19.2,19.3,4.0,11866.0
2020-02-27,0,11.0,19.7,11.1,0.2,12210.0
2020-02-28,0,13.1,20.1,17.6,0.0,11274.0
2020-02-29,0,14.7,22.4,22.8,0.0,2804.0
2020-03-01,0,13.2,32.1,20.8,0.0,1938.0
2020-03-02,0,14.2,18.4,21.1,3.0,11252.0
2020-03-03,0,14.7,19.5,15.9,0.0,11573.0
2020-03-04,0,13.6,23.5,7.1,0.0,11640.0
2020-03-05,0,15.4,20.3,4.3,54.6,11375.0
2020-03-06,0,15.9,19.0,12.7,7.0,10377.0
2020-03-07,0,15.4,20.0,17.1,0.2,2657.0
2020-03-08,0,13.9,22.4,19.5,0.0,2352.0
2020-03-09,1,12.3,21.0,19.7,0.0,1894.0
2020-03-10,0,10.3,22.3,21.9,0.0,11417.0
2020-03-11,0,12.6,29.5,15.7,0.0,11368.0
2020-03-12,0,16.6,29.5,19.5,0.0,11199.0
2020-03-13,0,19.1,26.8,7.3,0.0,10145.0
2020-03-14,0,13.1,17.9,12.3,0.6,2506.0
2020-03-15,0,12.7,18.8,10.2,0.0,1526.0
2020-03-16,0,9.3,26.5,20.6,0.0,8975.0
2020-03-17,0,11.6,28.2,19.9,0.0,8233.0
2020-03-18,0,17.7,28.3,9.1,0.0,6484.0
2020-03-19,0,18.7,30.4,8.2,0.0,5716.0
2020-03-20,0,16.1,22.7,12.6,0.0,5273.0
2020-03-21,0,14.6,18.4,10.8,0.0,1302.0
2020-03-22,0,12.1,18.3,15.2,0.0,722.0
2020-03-23,0,12.7,17.1,9.9,0.4,4204.0
2020-03-24,0,8.5,17.9,15.8,0.0,2689.0
2020-03-25,0,10.8,17.5,7.6,0.0,2400.0
2020-03-26,0,13.7,19.8,15.5,0.0,2129.0
2020-03-27,0,13.6,27.6,17.8,0.0,1812.0
2020-03-28,0,14.8,27.5,16.9,0.0,731.0
2020-03-29,0,16.5,26.4,9.5,0.0,400.0
2020-03-30,0,15.9,21.7,13.3,5.2,1619.0
2020-03-31,0,12.2,21.4,16.9,0.0,1368.0
2020-04-01,0,11.0,23.1,15.2,0.0,1295.0
2020-04-02,0,12.4,20.7,4.2,23.0,1058.0
2020-04-03,0,13.7,23.2,12.0,15.8,1218.0
2020-04-04,0,12.8,16.6,6.1,35.2,416.0
2020-04-05,0,9.5,16.9,4.5,4.4,253.0
2020-04-06,0,10.7,16.5,11.5,6.2,1215.0
2020-04-07,0,11.9,16.4,9.5,1.4,1063.0
2020-04-08,0,11.7,18.6,10.7,1.2,1270.0
2020-04-09,0,8.9,21.2,15.8,0.0,1383.0
2020-04-10,1,12.7,22.0,9.5,0.2,349.0
2020-04-11,1,13.0,15.7,11.3,2.4,310.0
2020-04-12,1,11.0,15.3,7.7,2.4,246.0
2020-04-13,1,12.2,18.3,14.3,0.0,366.0
2020-04-14,0,12.1,23.4,11.1,0.6,1163.0
2020-04-15,0,15.6,23.5,11.8,0.0,1158.0
2020-04-16,0,15.4,21.5,11.3,0.2,1189.0
2020-04-17,0,11.4,18.4,10.1,0.0,1180.0
2020-04-18,0,12.9,16.4,7.9,0.0,611.0
2020-04-19,0,11.2,19.4,11.3,0.0,519.0
2020-04-20,0,12.0,20.8,8.1,3.4,1225.0
2020-04-21,0,8.5,19.6,9.8,0.0,1180.0
2020-04-22,0,12.8,18.2,8.8,0.0,1232.0
2020-04-23,0,9.6,19.7,9.7,0.0,1325.0
2020-04-24,0,15.1,22.3,12.7,0.4,1305.0
2020-04-25,1,10.5,21.7,10.4,0.0,470.0
2020-04-26,0,15.4,17.7,6.6,14.0,506.0
2020-04-27,0,8.1,18.1,12.5,0.6,1340.0
2020-04-28,0,7.1,18.9,10.4,0.0,1399.0
2020-04-29,0,11.2,19.8,3.6,3.4,1112.0
2020-04-30,0,8.9,15.5,5.4,23.6,1348.0
2020-05-01,0,7.6,13.0,5.1,8.0,1231.0
2020-05-02,0,8.3,14.2,6.2,1.4,727.0
2020-05-03,0,9.8,15.0,8.3,1.8,494.0
2020-05-04,0,9.4,14.8,7.0,0.2,1331.0
2020-05-05,0,8.0,19.5,11.6,0.4,1411.0
2020-05-06,0,10.2,20.1,9.7,0.0,1418.0
2020-05-07,0,15.1,21.1,6.2,0.0,1384.0
2020-05-08,0,12.6,19.6,10.7,0.0,1441.0
2020-05-09,0,12.6,14.0,5.4,0.6,635.0
2020-05-10,0,7.2,14.5,9.0,7.0,698.0
2020-05-11,0,7.8,17.1,7.5,0.6,1553.0
2020-05-12,0,10.3,14.8,8.5,0.2,1632.0
2020-05-13,0,10.4,14.5,8.9,1.4,1547.0
2020-05-14,0,6.6,14.7,9.8,2.8,1590.0
2020-05-15,0,4.5,15.3,10.8,0.0,1554.0
2020-05-16,0,4.5,18.0,10.7,0.0,846.0
2020-05-17,0,5.1,18.5,10.6,0.0,518.0
2020-05-18,0,5.5,19.4,10.5,0.0,1812.0
2020-05-19,0,8.1,17.7,4.9,0.0,1843.0
2020-05-20,0,10.3,15.8,7.8,15.6,1879.0
2020-05-21,0,9.4,13.7,6.6,12.4,1555.0
2020-05-22,0,9.1,13.6,7.8,11.4,1756.0
2020-05-23,0,9.4,13.5,5.8,0.0,579.0
2020-05-24,0,10.9,13.8,7.9,3.0,411.0
2020-05-25,0,5.5,16.0,10.0,0.0,2037.0
2020-05-26,0,5.4,18.5,9.4,0.0,2012.0
2020-05-27,0,5.9,17.1,7.8,0.0,2143.0
2020-05-28,0,12.1,17.6,6.7,0.0,2088.0
2020-05-29,0,7.2,17.1,9.6,0.0,2014.0
2020-05-30,0,8.1,17.1,9.3,0.0,972.0
2020-05-31,0,12.4,17.8,8.0,0.0,462.0
2020-06-01,0,9.3,11.2,2.6,5.0,1815.0
2020-06-02,0,8.4,15.6,4.9,11.6,2258.0
2020-06-03,0,10.5,14.1,7.3,0.6,2391.0
2020-06-04,0,9.3,13.8,9.3,0.0,2324.0
2020-06-05,0,4.1,14.6,9.4,0.0,2206.0
2020-06-06,0,6.0,13.3,6.6,0.0,4326.0
2020-06-07,0,7.9,11.8,6.3,0.0,509.0
2020-06-08,1,4.5,12.6,8.8,0.0,718.0
2020-06-09,0,2.0,15.3,9.3,0.2,2362.0
2020-06-10,0,3.9,16.7,8.8,0.0,2405.0
2020-06-11,0,4.5,16.9,9.1,0.0,2543.0
2020-06-12,0,4.2,15.3,9.2,0.0,2453.0
2020-06-13,0,5.7,16.4,3.4,0.0,1024.0
2020-06-14,0,10.4,15.2,8.0,5.8,663.0
2020-06-15,0,11.6,18.4,8.0,0.0,2514.0
2020-06-16,0,13.0,17.9,6.7,0.0,2527.0
2020-06-17,0,10.2,14.6,8.5,0.4,2693.0
2020-06-18,0,4.6,16.9,9.1,0.0,2684.0
2020-06-19,0,6.4,17.8,8.6,0.0,2623.0
2020-06-20,0,12.8,16.9,8.5,1.4,966.0
2020-06-21,0,6.9,12.0,4.9,0.0,613.0
2020-06-22,0,8.1,13.0,5.5,0.0,2318.0
2020-06-23,0,9.0,14.4,8.4,2.2,2366.0
2020-06-24,0,10.1,14.9,8.0,0.4,2314.0
2020-06-25,0,10.2,15.9,5.0,0.0,2367.0
2020-06-26,0,7.9,13.8,8.8,1.2,2430.0
2020-06-27,0,6.2,13.1,7.9,0.0,871.0
2020-06-28,0,1.7,12.5,9.3,0.2,483.0
2020-06-29,0,2.2,15.4,9.3,0.0,2260.0
2020-06-30,0,3.0,15.2,7.7,0.0,2286.0
2020-07-01,0,9.8,17.4,9.1,0.0,2372.0
2020-07-02,0,10.2,15.1,7.3,1.2,2322.0
2020-07-03,0,7.7,10.3,4.1,0.0,1903.0
2020-07-04,0,6.5,14.5,5.7,7.8,845.0
2020-07-05,0,8.9,12.5,6.5,4.6,508.0
2020-07-06,0,8.1,13.1,5.8,1.0,2080.0
2020-07-07,0,8.9,11.8,4.8,1.4,2160.0
2020-07-08,0,4.9,15.7,9.4,0.0,2225.0
2020-07-09,0,5.7,17.2,8.5,0.0,1709.0
2020-07-10,0,6.4,16.9,7.9,0.0,1572.0
2020-07-11,0,7.3,11.4,3.3,0.0,417.0
2020-07-12,0,9.0,14.2,8.3,6.8,365.0
2020-07-13,0,8.7,15.1,7.4,3.4,1601.0
2020-07-14,0,7.7,14.2,7.6,0.0,1616.0
2020-07-15,0,6.2,14.7,9.4,0.2,1741.0
2020-07-16,0,4.2,11.5,8.7,0.0,1548.0
2020-07-17,0,3.1,12.8,7.4,0.0,1483.0
2020-07-18,0,4.0,12.5,8.3,0.0,509.0
2020-07-19,0,8.2,15.3,7.6,0.0,319.0
2020-07-20,0,7.6,13.8,8.2,0.6,1429.0
2020-07-21,0,7.2,12.9,8.1,0.4,1559.0
2020-07-22,0,8.1,13.3,8.4,0.0,1490.0
2020-07-23,0,8.1,12.0,7.5,2.2,1356.0
2020-07-24,0,6.1,13.5,10.5,0.0,1377.0
2020-07-25,0,4.3,12.2,9.6,0.0,434.0
2020-07-26,0,5.0,12.8,7.2,0.0,311.0
2020-07-27,0,7.4,13.5,7.3,0.0,1355.0
2020-07-28,0,9.6,15.6,8.0,0.4,1488.0
2020-07-29,0,8.6,16.3,9.0,0.0,1446.0
2020-07-30,0,8.0,14.2,11.3,0.0,1428.0
2020-07-31,0,3.4,17.1,11.3,0.0,1377.0
2020-08-01,0,5.7,16.4,11.1,0.0,927.0
2020-08-02,0,9.0,18.2,11.7,0.0,195.0
2020-08-03,0,7.5,16.0,10.2,0.0,706.0
2020-08-04,0,5.1,10.5,10.0,1.2,692.0
2020-08-05,0,4.7,11.3,9.6,5.8,682.0
2020-08-06,0,5.5,12.8,10.8,0.8,521.0
2020-08-07,0,3.3,12.7,5.8,0.0,430.0
2020-08-08,0,4.7,14.9,7.2,6.8,111.0
2020-08-09,0,8.9,15.8,10.2,0.2,101.0
2020-08-10,0,5.7,14.8,12.7,0.0,428.0
2020-08-11,0,4.3,15.8,10.3,0.0,352.0
2020-08-12,0,9.4,15.9,10.0,0.8,432.0
2020-08-13,0,11.4,18.1,11.0,1.2,351.0
2020-08-14,0,10.7,18.1,7.0,0.8,433.0
2020-08-15,0,7.4,14.9,13.0,2.8,178.0
2020-08-16,0,10.7,15.0,9.9,0.4,131.0
2020-08-17,0,9.5,16.3,10.4,0.0,371.0
2020-08-18,0,10.0,17.2,11.2,0.2,332.0
2020-08-19,0,9.7,12.7,7.9,1.2,335.0
2020-08-20,0,9.6,15.7,9.6,3.8,353.0
2020-08-21,0,8.5,14.1,12.2,0.4,425.0
2020-08-22,0,5.8,11.1,3.8,4.4,128.0
2020-08-23,0,6.8,11.5,8.6,25.6,123.0
2020-08-24,0,6.3,12.4,12.8,2.8,470.0
2020-08-25,0,3.6,13.0,11.2,0.0,461.0
2020-08-26,0,6.1,14.5,12.8,0.0,470.0
2020-08-27,0,8.8,20.7,13.1,0.0,448.0
2020-08-28,0,8.5,17.6,15.1,1.4,441.0
2020-08-29,0,9.2,19.3,15.6,0.0,189.0
2020-08-30,0,12.0,19.8,9.0,0.0,116.0
2020-08-31,0,6.9,12.5,13.5,1.0,439.0
2020-09-01,0,6.6,15.7,15.9,0.0,387.0
2020-09-02,0,8.6,22.0,12.1,0.0,522.0
2020-09-03,0,12.9,19.9,13.5,0.0,388.0
2020-09-04,0,9.0,17.3,12.7,0.0,390.0
2020-09-05,0,9.7,16.6,15.0,0.2,1535.0
2020-09-06,0,6.9,19.2,16.9,0.2,190.0
2020-09-07,0,8.8,22.9,17.1,0.0,1443.0
2020-09-08,0,16.6,19.9,4.8,0.0,372.0
2020-09-09,0,8.1,15.6,14.8,1.0,515.0
2020-09-10,0,5.4,21.4,17.5,0.0,510.0
2020-09-11,0,10.4,19.4,13.4,0.0,314.0
2020-09-12,0,13.3,16.0,4.0,1.6,216.0
2020-09-13,0,11.9,17.2,16.5,11.8,954.0
2020-09-14,0,11.1,16.6,18.1,0.0,362.0
2020-09-15,0,7.4,15.8,18.3,0.0,454.0
2020-09-16,0,7.1,22.8,17.4,0.0,525.0
2020-09-17,0,11.8,15.5,9.4,0.8,510.0
2020-09-18,0,8.4,18.7,13.6,0.0,466.0
2020-09-19,0,11.3,26.3,17.1,0.0,235.0
2020-09-20,0,17.1,22.0,16.7,0.0,144.0
2020-09-21,0,16.6,19.8,13.0,0.0,551.0
2020-09-22,0,12.3,18.9,16.8,0.0,519.0
2020-09-23,0,10.6,15.1,12.3,0.2,514.0
2020-09-24,0,8.2,15.0,13.9,1.6,554.0
2020-09-25,0,7.2,11.9,7.2,3.2,499.0
2020-09-26,0,6.2,13.4,15.0,9.4,172.0
2020-09-27,0,8.8,13.4,20.9,3.0,164.0
2020-09-28,0,6.5,13.6,18.3,0.0,626.0
2020-09-29,0,4.3,21.0,18.4,0.0,750.0
2020-09-30,0,10.7,19.4,13.0,0.6,666.0
2020-10-01,0,9.4,19.5,21.2,1.8,716.0
2020-10-02,0,12.8,26.0,22.0,0.0,651.0
2020-10-03,0,17.4,29.4,19.8,0.0,210.0
2020-10-04,0,13.5,29.5,8.4,0.0,140.0
2020-10-05,0,9.1,12.7,7.3,12.8,658.0
2020-10-06,0,8.9,12.6,5.8,1.0,614.0
2020-10-07,0,10.1,17.2,8.6,3.2,513.0
2020-10-08,0,11.4,16.9,9.7,5.4,538.0
2020-10-09,0,11.7,16.7,12.1,1.2,616.0
2020-10-10,0,10.8,19.4,17.7,0.0,208.0
2020-10-11,0,11.5,16.0,20.7,0.0,163.0
2020-10-12,0,6.3,25.5,20.0,0.0,770.0
2020-10-13,0,10.6,16.6,13.6,0.2,739.0
2020-10-14,0,11.9,22.7,21.8,0.0,810.0
2020-10-15,0,13.8,24.8,5.1,0.0,719.0
2020-10-16,0,9.4,18.2,18.2,1.4,713.0
2020-10-17,0,11.9,19.2,17.8,8.4,210.0
2020-10-18,0,11.3,15.2,19.2,0.2,182.0
2020-10-19,0,8.2,15.5,17.6,0.0,882.0
2020-10-20,0,7.3,16.6,23.4,0.0,928.0
2020-10-21,0,10.4,18.1,20.5,0.0,961.0
2020-10-22,0,9.2,18.0,25.2,0.0,891.0
2020-10-23,1,12.9,19.7,11.0,0.0,376.0
2020-10-24,0,11.8,14.9,11.3,32.2,283.0
2020-10-25,0,8.3,14.6,17.2,6.4,194.0
2020-10-26,0,9.2,17.9,26.5,0.0,906.0
2020-10-27,0,11.1,19.6,20.1,0.0,956.0
2020-10-28,0,9.5,20.9,26.7,0.0,1105.0
2020-10-29,0,11.2,24.3,17.1,0.0,1023.0
2020-10-30,0,12.9,18.6,21.0,0.0,999.0
2020-10-31,0,14.2,16.8,10.0,0.0,498.0
2020-11-01,0,12.6,17.0,23.2,0.0,315.0
2020-11-02,0,9.6,29.5,26.8,0.0,881.0
2020-11-03,1,12.1,30.4,26.9,0.0,381.0
2020-11-04,0,21.9,22.8,5.5,0.0,982.0
2020-11-05,0,11.1,15.8,23.1,2.8,995.0
2020-11-06,0,9.5,16.6,13.2,0.2,1080.0
2020-11-07,0,11.3,16.1,22.9,1.6,988.0
2020-11-08,0,8.4,19.5,28.9,0.0,664.0
2020-11-09,0,11.3,29.0,28.8,0.0,2154.0
2020-11-10,0,16.1,32.0,29.1,0.0,2084.0
2020-11-11,0,22.8,28.3,6.5,0.0,2138.0
2020-11-12,0,19.3,25.5,20.6,4.0,2229.0
2020-11-13,0,15.4,20.6,18.6,0.0,2070.0
2020-11-14,0,13.5,21.0,24.6,0.2,1258.0
2020-11-15,0,12.3,32.5,14.6,0.0,726.0
2020-11-16,0,18.2,24.3,29.7,0.0,2210.0
2020-11-17,0,11.9,21.1,28.7,0.0,2259.0
2020-11-18,0,10.8,29.5,30.2,0.0,2452.0
2020-11-19,0,16.1,34.4,29.1,0.0,2255.0
2020-11-20,0,15.6,20.2,29.5,0.0,2259.0
2020-11-21,0,13.3,25.7,18.8,0.0,1224.0
2020-11-22,0,16.1,28.2,9.8,0.0,630.0
2020-11-23,0,16.6,18.8,12.6,30.2,2047.0
2020-11-24,0,13.5,20.3,20.7,6.0,2574.0
2020-11-25,0,13.2,30.5,29.5,0.0,2622.0
2020-11-26,0,15.8,19.4,26.5,0.0,2556.0
2020-11-27,0,10.2,36.0,29.0,0.0,2587.0
2020-11-28,0,16.0,22.9,7.8,0.0,1448.0
2020-11-29,0,14.4,18.6,19.9,2.8,683.0
2020-11-30,0,12.1,27.2,30.3,1.0,2588.0
2020-12-01,0,16.8,26.2,8.6,0.0,2767.0
2020-12-02,0,11.9,18.6,29.2,0.2,3121.0
2020-12-03,0,10.6,23.7,31.2,0.0,3157.0
2020-12-04,0,11.4,22.9,31.6,0.0,2897.0
2020-12-05,0,13.9,28.4,7.9,0.0,1290.0
2020-12-06,0,12.9,20.5,15.5,1.4,799.0
2020-12-07,0,11.3,17.3,20.9,2.6,2857.0
2020-12-08,0,10.6,17.1,13.2,6.0,3276.0
2020-12-09,0,11.7,21.5,30.9,0.0,3340.0
2020-12-10,0,13.1,17.7,28.1,0.6,3336.0
2020-12-11,0,9.6,21.1,32.0,0.0,3398.0
2020-12-12,0,11.9,28.1,31.8,0.0,1473.0
2020-12-13,0,16.0,30.2,28.4,0.0,856.0
2020-12-14,0,17.7,33.7,32.0,0.0,3002.0
2020-12-15,0,20.4,33.5,26.9,0.0,3545.0
2020-12-16,0,15.8,24.6,22.4,0.0,3671.0
2020-12-17,0,15.5,25.7,25.5,0.0,3646.0
2020-12-18,0,12.5,18.4,19.3,7.6,3548.0
2020-12-19,0,12.3,19.9,27.8,0.2,1595.0
2020-12-20,0,9.9,18.9,31.3,0.0,950.0
2020-12-21,0,11.2,21.5,13.2,0.0,3533.0
2020-12-22,0,13.8,20.4,8.5,13.2,3170.0
2020-12-23,0,13.5,19.5,24.8,6.0,2881.0
2020-12-24,0,13.4,18.7,23.1,1.0,1665.0
2020-12-25,1,13.6,20.0,23.0,0.0,399.0
2020-12-26,1,10.2,27.4,32.1,0.0,824.0
2020-12-27,0,16.2,31.9,3.3,0.0,707.0
2020-12-28,1,11.5,17.8,26.5,3.2,926.0
2020-12-29,0,9.0,21.3,30.7,0.0,1614.0
2020-12-30,0,13.7,21.4,30.3,0.0,1608.0
2020-12-31,0,15.5,21.2,7.3,0.0,1301.0
2021-01-01,1,15.6,29.9,27.3,0.0,636.0
2021-01-02,0,18.4,29.0,13.9,0.0,811.0
2021-01-03,0,17.0,26.2,19.7,12.6,636.0
2021-01-04,0,16.0,18.6,8.1,2.6,1529.0
2021-01-05,0,15.9,19.1,8.0,11.2,1567.0
2021-01-06,0,13.7,19.2,16.4,1.2,1944.0
2021-01-07,0,14.7,25.7,30.0,0.0,2058.0
2021-01-08,0,12.7,24.3,31.7,0.0,2043.0
2021-01-09,0,14.2,27.9,31.6,0.0,1096.0
2021-01-10,0,16.9,33.5,29.1,0.0,609.0
2021-01-11,0,19.2,36.7,26.3,0.0,2246.0
2021-01-12,0,18.3,21.6,24.4,0.0,2602.0
2021-01-13,0,14.5,27.0,21.8,0.0,2693.0
2021-01-14,0,15.0,22.2,26.4,0.0,2728.0
2021-01-15,0,13.2,20.6,15.5,0.0,2526.0
2021-01-16,0,11.0,20.1,14.5,2.6,1042.0
2021-01-17,0,12.9,20.2,28.9,0.0,683.0
2021-01-18,0,14.1,22.6,25.5,0.0,3407.0
2021-01-19,0,14.2,18.9,26.6,0.0,3737.0
2021-01-20,0,10.3,22.6,30.5,0.0,3781.0
2021-01-21,0,12.7,31.6,30.0,0.0,3478.0
2021-01-22,0,15.8,25.0,29.3,0.0,3461.0
2021-01-23,0,14.7,26.7,29.8,0.0,1296.0
2021-01-24,0,16.1,37.8,24.4,0.0,648.0
2021-01-25,0,22.2,39.2,17.5,0.0,2090.0
2021-01-26,1,17.7,19.3,5.5,10.6,1177.0
2021-01-27,0,14.3,25.8,28.1,0.4,3921.0
2021-01-28,0,15.4,25.5,10.9,0.0,3904.0
2021-01-29,0,18.9,21.6,3.8,3.6,3138.0
2021-01-30,0,16.7,21.9,19.1,43.2,1525.0
2021-01-31,0,16.4,21.8,25.3,0.0,821.0
2021-02-01,0,13.4,20.3,10.5,0.0,3777.0
2021-02-02,0,14.5,19.3,19.9,0.0,4289.0
2021-02-03,0,13.7,25.9,28.4,0.0,4506.0
2021-02-04,0,13.5,30.6,18.6,0.0,3957.0
2021-02-05,0,17.3,29.8,12.1,0.4,3378.0
2021-02-06,0,16.9,25.4,15.1,1.6,1472.0
2021-02-07,0,14.7,19.2,15.7,1.8,1180.0
2021-02-08,0,15.0,19.2,12.8,0.4,3615.0
2021-02-09,0,12.0,25.2,27.6,0.0,4140.0
2021-02-10,0,13.8,31.5,27.0,0.0,4059.0
2021-02-11,0,17.2,32.8,16.0,0.0,4086.0
2021-02-12,0,17.4,23.3,19.4,4.6,3859.0
2021-02-13,0,14.7,20.8,19.9,0.0,343.0
2021-02-14,0,12.7,20.0,20.0,0.0,322.0
2021-02-15,0,14.4,24.6,22.3,0.0,925.0
2021-02-16,0,15.9,31.3,20.7,0.0,973.0
2021-02-17,0,16.6,28.8,25.9,0.0,916.0
2021-02-18,0,18.1,31.8,25.8,0.0,3174.0
2021-02-19,0,18.2,32.6,25.4,0.0,3099.0
2021-02-20,0,20.3,23.8,13.7,0.0,1429.0
2021-02-21,0,17.9,20.6,7.4,0.0,768.0
2021-02-22,0,15.9,21.8,17.1,0.0,3675.0
2021-02-23,0,13.1,19.2,22.1,0.0,3995.0
2021-02-24,0,13.0,20.2,23.3,0.0,4151.0
2021-02-25,0,11.3,24.3,18.9,0.0,4237.0
2021-02-26,0,13.3,19.7,15.7,0.4,3850.0
2021-02-27,0,11.3,18.6,11.8,0.0,1732.0
2021-02-28,0,10.6,26.7,23.3,0.0,1015.0
2021-03-01,0,13.8,21.7,17.50028801,1.306757562498809,1233.263593032956
2021-03-02,0,13.3,18.1,17.02347755,1.5178715187655067,759.8948870301247
2021-03-03,0,14.2,17.7,16.96634483,1.5520487603932398,6903.944194257259
2021-03-04,0,13.6,21.4,16.83705902,1.5583735835785086,9186.087150871754
2021-03-05,0,15.0,18.0,16.60729599,1.5583413050386832,8267.343103051186
2021-03-06,0,14.2,19.4,16.39079857,1.5594212011941535,9039.530613601208
2021-03-07,0,11.3,28.5,16.19961929,1.5584084636268782,8385.341792881489
2021-03-08,1,13.7,19.6,16.00971603,1.558170653882118,2996.842199847102
2021-03-09,0,13.5,19.6,15.81366539,1.5581711631727235,2095.9828168153763
2021-03-10,0,12.2,20.1,15.61057663,1.5580154780763618,8983.2018584311
2021-03-11,0,11.6,24.7,15.38813972,1.5579050545519804,10227.667204141617
2021-03-12,0,14.9,30.3,15.13615417,1.5578965836726562,9987.0805478096
2021-03-13,0,17.7,27.2,14.85938835,1.557777307119049,10901.750305652618
2021-03-14,0,11.0,17.7,14.57345963,1.5693517016621763,10049.842187523842
2021-03-15,0,8.9,22.2,14.28928852,1.5613360463005117,4531.350442945957
2021-03-16,0,11.1,20.6,14.02589035,1.558219743277041,3483.836363732815
2021-03-17,0,13.9,26.4,13.79098988,1.5581081301539443,9726.4038490057
2021-03-18,0,13.8,24.9,13.587806699999998,1.557943402696997,11713.387131690979
2021-03-19,0,14.2,26.1,13.41819,1.5604390495737746,10784.654789030552
2021-03-20,0,14.0,26.0,13.27713585,1.5607759229659277,11322.986063301563
2021-03-21,0,16.7,21.7,13.15519047,1.561823996424642,9906.786002576351
2021-03-22,0,17.5,24.2,13.03927994,1.5607200784788315,4329.841321751475
2021-03-23,0,17.6,22.0,12.92776585,1.564479196079751,2614.339447900653
2021-03-24,0,17.0,20.3,12.82444191,1.580799701024277,8916.492172777653
2021-03-25,0,15.5,21.1,12.73403454,1.5609819919640198,10844.324284017086
2021-03-26,0,11.2,22.0,12.65167618,1.557681382187413,9661.62341696024
2021-03-27,0,13.2,21.3,12.55430222,1.5571571764172416,10857.426969230175
2021-03-28,0,12.4,20.2,12.40964699,1.5572450971294385,9805.212385118008
2021-03-29,0,13.8,18.2,12.19632053,1.5567998908914142,4004.5062638819213
2021-03-30,0,9.8,18.9,11.93506908,1.5569101484519294,2753.4829018712044
2021-03-31,0,11.4,22.8,11.70059299,1.5566088467246009,9242.222925066948
2021-04-01,0,12.4,29.9,11.56360722,1.5572469481657394,11073.704696416855
2021-04-02,1,13.5,30.6,11.51297283,1.5568338142243061,10483.7223700881
2021-04-03,1,15.1,31.6,11.50126839,1.5600539102457966,11706.078324854374
2021-04-04,1,15.2,24.5,11.50060558,1.5604151396365449,10951.859734475613
2021-04-05,1,16.0,19.0,11.49483395,1.5567434418852075,5252.039284110069
2021-04-06,0,12.8,20.2,11.46395969,1.5565375967911228,4233.094175159931
2021-04-07,0,14.9,23.0,11.38868809,1.5559842704948672,10455.698418140411
2021-04-08,0,11.9,16.4,11.27811527,1.5559351922425384,11959.332764029503
2021-04-09,0,11.7,18.6,11.14348125,1.5696688296608226,11040.238347291946
2021-04-10,0,8.9,21.2,10.98974895,1.5581783864062146,12424.10547453165
2021-04-11,0,12.7,22.0,10.81997299,1.5605200111980413,10988.375961601734
2021-04-12,0,13.0,15.7,10.63897991,1.5601097333068494,4976.821162968874
2021-04-13,0,11.0,15.3,10.45710754,1.5566599661011205,3910.77729524672
2021-04-14,0,12.2,18.3,10.28784561,1.5579923431426843,10441.406703174114
2021-04-15,0,12.1,23.4,10.14134026,1.5581620947791983,11830.479311466217
2021-04-16,0,15.6,23.5,10.01673508,1.558353273113212,10644.404892265797
2021-04-17,0,15.4,21.5,9.90784359,1.5584752768723835,11427.893190741539
