Date,Time,Location,Value
06-07-2020,17:00,Macleod,6.6
06-07-2020,18:00,Macleod,5.3
06-07-2020,19:00,Macleod,4.9
06-07-2020,20:00,Macleod,4.7
06-07-2020,21:00,Macleod,6.9
06-07-2020,22:00,Macleod,7.7
06-07-2020,23:00,Macleod,8.6
07-07-2020,00:00,Macleod,6.8
07-07-2020,01:00,Macleod,9.8
07-07-2020,02:00,Macleod,14.6
07-07-2020,03:00,Macleod,NULL
07-07-2020,04:00,Macleod,NULL
07-07-2020,05:00,Macleod,6.6
07-07-2020,06:00,Macleod,4.9
07-07-2020,07:00,Macleod,5.8
07-07-2020,08:00,Macleod,7.2
07-07-2020,09:00,Macleod,7.8
07-07-2020,10:00,Macleod,7.7
07-07-2020,11:00,Macleod,7.3
07-07-2020,12:00,Macleod,7.4
07-07-2020,13:00,Macleod,7.3
07-07-2020,14:00,Macleod,6.9
07-07-2020,15:00,Macleod,NULL
07-07-2020,16:00,Macleod,NULL
07-07-2020,17:00,Macleod,10.8
07-07-2020,18:00,Macleod,10
07-07-2020,19:00,Macleod,8.5
07-07-2020,20:00,Macleod,7.8
07-07-2020,21:00,Macleod,10.2
07-07-2020,22:00,Macleod,11.4
07-07-2020,23:00,Macleod,13.1
08-07-2020,00:00,Macleod,11.4
08-07-2020,01:00,Macleod,12.7
08-07-2020,02:00,Macleod,13.5
08-07-2020,03:00,Macleod,13.7
08-07-2020,04:00,Macleod,8.6
08-07-2020,05:00,Macleod,5.3
08-07-2020,06:00,Macleod,5.1
08-07-2020,07:00,Macleod,5
08-07-2020,08:00,Macleod,5.3
08-07-2020,09:00,Macleod,7.3
08-07-2020,10:00,Macleod,9.3
08-07-2020,11:00,Macleod,11.5
08-07-2020,12:00,Macleod,11.8
08-07-2020,13:00,Macleod,10
08-07-2020,14:00,Macleod,19.8
08-07-2020,15:00,Macleod,19.1
08-07-2020,16:00,Macleod,NULL
08-07-2020,17:00,Macleod,14.4
08-07-2020,18:00,Macleod,9.5
08-07-2020,19:00,Macleod,7.7
08-07-2020,20:00,Macleod,6.9
08-07-2020,21:00,Macleod,7.2
08-07-2020,22:00,Macleod,8.1
08-07-2020,23:00,Macleod,8.5
09-07-2020,00:00,Macleod,8.4
09-07-2020,01:00,Macleod,8
09-07-2020,02:00,Macleod,5.8
09-07-2020,03:00,Macleod,5.3
09-07-2020,04:00,Macleod,4.6
09-07-2020,05:00,Macleod,4.6
09-07-2020,06:00,Macleod,5
09-07-2020,07:00,Macleod,5.3
09-07-2020,08:00,Macleod,6.5
09-07-2020,09:00,Macleod,7.3
09-07-2020,10:00,Macleod,8.9
09-07-2020,11:00,Macleod,10.1
09-07-2020,12:00,Macleod,12.5
09-07-2020,13:00,Macleod,9.1
09-07-2020,14:00,Macleod,13
09-07-2020,15:00,Macleod,16.4
09-07-2020,16:00,Macleod,NULL
09-07-2020,17:00,Macleod,12.5
09-07-2020,18:00,Macleod,10.5
09-07-2020,19:00,Macleod,10.7
09-07-2020,20:00,Macleod,11.8
09-07-2020,21:00,Macleod,10.3
09-07-2020,22:00,Macleod,9.8
09-07-2020,23:00,Macleod,11.1
10-07-2020,00:00,Macleod,11.8
10-07-2020,01:00,Macleod,12.4
10-07-2020,02:00,Macleod,13.1
10-07-2020,03:00,Macleod,6.7
10-07-2020,04:00,Macleod,5.4
10-07-2020,05:00,Macleod,5.4
10-07-2020,06:00,Macleod,5.5
10-07-2020,07:00,Macleod,6.2
10-07-2020,08:00,Macleod,7.3
10-07-2020,09:00,Macleod,8.2
10-07-2020,10:00,Macleod,8.8
10-07-2020,11:00,Macleod,11.3
10-07-2020,12:00,Macleod,12.8
10-07-2020,13:00,Macleod,10.6
10-07-2020,14:00,Macleod,NULL
10-07-2020,15:00,Macleod,NULL
10-07-2020,16:00,Macleod,NULL
10-07-2020,17:00,Macleod,NULL
10-07-2020,18:00,Macleod,NULL
10-07-2020,19:00,Macleod,NULL
10-07-2020,20:00,Macleod,NULL
10-07-2020,21:00,Macleod,NULL
10-07-2020,22:00,Macleod,NULL
10-07-2020,23:00,Macleod,NULL
11-07-2020,00:00,Macleod,NULL
11-07-2020,01:00,Macleod,NULL
11-07-2020,02:00,Macleod,NULL
11-07-2020,03:00,Macleod,NULL
11-07-2020,04:00,Macleod,NULL
11-07-2020,05:00,Macleod,NULL
11-07-2020,06:00,Macleod,NULL
11-07-2020,07:00,Macleod,NULL
11-07-2020,08:00,Macleod,NULL
11-07-2020,09:00,Macleod,NULL
11-07-2020,10:00,Macleod,NULL
11-07-2020,11:00,Macleod,NULL
11-07-2020,12:00,Macleod,NULL
11-07-2020,13:00,Macleod,NULL
11-07-2020,14:00,Macleod,NULL
11-07-2020,15:00,Macleod,NULL
11-07-2020,16:00,Macleod,NULL
11-07-2020,17:00,Macleod,NULL
11-07-2020,18:00,Macleod,NULL
11-07-2020,19:00,Macleod,NULL
11-07-2020,20:00,Macleod,NULL
11-07-2020,21:00,Macleod,NULL
11-07-2020,22:00,Macleod,NULL
11-07-2020,23:00,Macleod,NULL
12-07-2020,00:00,Macleod,NULL
12-07-2020,01:00,Macleod,NULL
12-07-2020,02:00,Macleod,NULL
12-07-2020,03:00,Macleod,NULL
12-07-2020,04:00,Macleod,NULL
12-07-2020,05:00,Macleod,NULL
12-07-2020,06:00,Macleod,NULL
12-07-2020,07:00,Macleod,NULL
12-07-2020,08:00,Macleod,NULL
12-07-2020,09:00,Macleod,NULL
12-07-2020,10:00,Macleod,NULL
12-07-2020,11:00,Macleod,NULL
12-07-2020,12:00,Macleod,NULL
12-07-2020,13:00,Macleod,NULL
12-07-2020,14:00,Macleod,NULL
12-07-2020,15:00,Macleod,NULL
12-07-2020,16:00,Macleod,NULL
12-07-2020,17:00,Macleod,NULL
12-07-2020,18:00,Macleod,NULL
12-07-2020,19:00,Macleod,NULL
12-07-2020,20:00,Macleod,NULL
12-07-2020,21:00,Macleod,NULL
12-07-2020,22:00,Macleod,NULL
12-07-2020,23:00,Macleod,6.1
13-07-2020,00:00,Macleod,6.7
13-07-2020,01:00,Macleod,6.3
13-07-2020,02:00,Macleod,5.2
13-07-2020,03:00,Macleod,4.6
13-07-2020,04:00,Macleod,4.5
13-07-2020,05:00,Macleod,4.5
13-07-2020,06:00,Macleod,4.5
13-07-2020,07:00,Macleod,4.8
13-07-2020,08:00,Macleod,5
13-07-2020,09:00,Macleod,5.3
13-07-2020,10:00,Macleod,5.8
13-07-2020,11:00,Macleod,6.3
13-07-2020,12:00,Macleod,7.1
13-07-2020,13:00,Macleod,7
13-07-2020,14:00,Macleod,7.4
13-07-2020,15:00,Macleod,7
13-07-2020,16:00,Macleod,NULL
13-07-2020,17:00,Macleod,6.2
13-07-2020,18:00,Macleod,6.2
13-07-2020,19:00,Macleod,5.6
13-07-2020,20:00,Macleod,5.6
13-07-2020,21:00,Macleod,5.5
13-07-2020,22:00,Macleod,5.3
13-07-2020,23:00,Macleod,5.3
14-07-2020,00:00,Macleod,NULL
14-07-2020,01:00,Macleod,4.6
14-07-2020,02:00,Macleod,4.3
14-07-2020,03:00,Macleod,4.1
14-07-2020,04:00,Macleod,4.2
14-07-2020,05:00,Macleod,4.7
14-07-2020,06:00,Macleod,5.1
14-07-2020,07:00,Macleod,4.6
14-07-2020,08:00,Macleod,4.8
14-07-2020,09:00,Macleod,5.4
14-07-2020,10:00,Macleod,6.3
14-07-2020,11:00,Macleod,6.4
14-07-2020,12:00,Macleod,6.7
14-07-2020,13:00,Macleod,5.9
14-07-2020,14:00,Macleod,6
14-07-2020,15:00,Macleod,6.5
14-07-2020,16:00,Macleod,NULL
14-07-2020,17:00,Macleod,5.9
14-07-2020,18:00,Macleod,6.6
14-07-2020,19:00,Macleod,6.6
14-07-2020,20:00,Macleod,7.5
14-07-2020,21:00,Macleod,8.6
14-07-2020,22:00,Macleod,9.6
14-07-2020,23:00,Macleod,10.8
15-07-2020,00:00,Macleod,12.6
15-07-2020,01:00,Macleod,11
15-07-2020,02:00,Macleod,8.8
15-07-2020,03:00,Macleod,6.9
15-07-2020,04:00,Macleod,7.1
15-07-2020,05:00,Macleod,6.6
15-07-2020,06:00,Macleod,5
15-07-2020,07:00,Macleod,4.2
15-07-2020,08:00,Macleod,4.3
15-07-2020,09:00,Macleod,5.2
15-07-2020,10:00,Macleod,6
15-07-2020,11:00,Macleod,7.3
15-07-2020,12:00,Macleod,7.6
15-07-2020,13:00,Macleod,7.9
15-07-2020,14:00,Macleod,10.2
15-07-2020,15:00,Macleod,15.3
15-07-2020,16:00,Macleod,NULL
15-07-2020,17:00,Macleod,12.4
15-07-2020,18:00,Macleod,14.3
15-07-2020,19:00,Macleod,19.6
15-07-2020,20:00,Macleod,18.3
15-07-2020,21:00,Macleod,15.9
15-07-2020,22:00,Macleod,15.3
15-07-2020,23:00,Macleod,16.3
16-07-2020,00:00,Macleod,14.5
16-07-2020,01:00,Macleod,16.2
16-07-2020,02:00,Macleod,17.6
16-07-2020,03:00,Macleod,16.7
16-07-2020,04:00,Macleod,14.8
16-07-2020,05:00,Macleod,12.8
16-07-2020,06:00,Macleod,8.6
16-07-2020,07:00,Macleod,6.5
16-07-2020,08:00,Macleod,6.5
16-07-2020,09:00,Macleod,7
16-07-2020,10:00,Macleod,8
16-07-2020,11:00,Macleod,8.2
16-07-2020,12:00,Macleod,9.6
16-07-2020,13:00,Macleod,8.1
16-07-2020,14:00,Macleod,7.3
16-07-2020,15:00,Macleod,9.7
16-07-2020,16:00,Macleod,NULL
16-07-2020,17:00,Macleod,11.8
16-07-2020,18:00,Macleod,13.2
16-07-2020,19:00,Macleod,12.2
16-07-2020,20:00,Macleod,14.4
16-07-2020,21:00,Macleod,19.6
16-07-2020,22:00,Macleod,14.6
16-07-2020,23:00,Macleod,12.9
17-07-2020,00:00,Macleod,16.9
17-07-2020,01:00,Macleod,13.9
17-07-2020,02:00,Macleod,11.3
17-07-2020,03:00,Macleod,14.3
17-07-2020,04:00,Macleod,13.9
17-07-2020,05:00,Macleod,11.4
17-07-2020,06:00,Macleod,9.8
17-07-2020,07:00,Macleod,10.2
17-07-2020,08:00,Macleod,13.8
17-07-2020,09:00,Macleod,17.3
17-07-2020,10:00,Macleod,11.7
17-07-2020,11:00,Macleod,9.4
17-07-2020,12:00,Macleod,7
17-07-2020,13:00,Macleod,6.9
17-07-2020,14:00,Macleod,6.1
17-07-2020,15:00,Macleod,5.8
17-07-2020,16:00,Macleod,NULL
17-07-2020,17:00,Macleod,5.8
17-07-2020,18:00,Macleod,7.2
17-07-2020,19:00,Macleod,7.4
17-07-2020,20:00,Macleod,4.6
17-07-2020,21:00,Macleod,4.6
17-07-2020,22:00,Macleod,4.6
17-07-2020,23:00,Macleod,4.3
18-07-2020,00:00,Macleod,3.8
18-07-2020,01:00,Macleod,3.7
18-07-2020,02:00,Macleod,3.7
18-07-2020,03:00,Macleod,3.9
18-07-2020,04:00,Macleod,3.9
18-07-2020,05:00,Macleod,3.9
18-07-2020,06:00,Macleod,3.9
18-07-2020,07:00,Macleod,4
18-07-2020,08:00,Macleod,4
18-07-2020,09:00,Macleod,4.4
18-07-2020,10:00,Macleod,4.3
18-07-2020,11:00,Macleod,4.3
18-07-2020,12:00,Macleod,3.9
18-07-2020,13:00,Macleod,3.8
18-07-2020,14:00,Macleod,3.8
18-07-2020,15:00,Macleod,3.7
18-07-2020,16:00,Macleod,NULL
18-07-2020,17:00,Macleod,3.8
18-07-2020,18:00,Macleod,3.8
18-07-2020,19:00,Macleod,3.8
18-07-2020,20:00,Macleod,3.9
18-07-2020,21:00,Macleod,3.9
18-07-2020,22:00,Macleod,4
18-07-2020,23:00,Macleod,4
19-07-2020,00:00,Macleod,4
19-07-2020,01:00,Macleod,4
19-07-2020,02:00,Macleod,4.1
19-07-2020,03:00,Macleod,4.4
19-07-2020,04:00,Macleod,4.4
19-07-2020,05:00,Macleod,4.4
19-07-2020,06:00,Macleod,4.5
19-07-2020,07:00,Macleod,4.4
19-07-2020,08:00,Macleod,4.2
19-07-2020,09:00,Macleod,4.2
19-07-2020,10:00,Macleod,4.5
19-07-2020,11:00,Macleod,5
19-07-2020,12:00,Macleod,4.9
19-07-2020,13:00,Macleod,4.3
19-07-2020,14:00,Macleod,4.3
19-07-2020,15:00,Macleod,4.4
19-07-2020,16:00,Macleod,NULL
19-07-2020,17:00,Macleod,4.7
19-07-2020,18:00,Macleod,4.7
19-07-2020,19:00,Macleod,4.6
19-07-2020,20:00,Macleod,4.8
19-07-2020,21:00,Macleod,5.3
19-07-2020,22:00,Macleod,5.7
19-07-2020,23:00,Macleod,NULL
20-07-2020,00:00,Macleod,NULL
20-07-2020,01:00,Macleod,NULL
20-07-2020,02:00,Macleod,NULL
20-07-2020,03:00,Macleod,NULL
20-07-2020,04:00,Macleod,NULL
20-07-2020,05:00,Macleod,NULL
20-07-2020,06:00,Macleod,NULL
20-07-2020,07:00,Macleod,NULL
20-07-2020,08:00,Macleod,NULL
20-07-2020,09:00,Macleod,NULL
20-07-2020,10:00,Macleod,NULL
20-07-2020,11:00,Macleod,NULL
20-07-2020,12:00,Macleod,NULL
20-07-2020,13:00,Macleod,NULL
20-07-2020,14:00,Macleod,NULL
20-07-2020,15:00,Macleod,5.2
20-07-2020,16:00,Macleod,NULL
20-07-2020,17:00,Macleod,4.6
20-07-2020,18:00,Macleod,4.5
20-07-2020,19:00,Macleod,4.6
20-07-2020,20:00,Macleod,5
20-07-2020,21:00,Macleod,6.3
20-07-2020,22:00,Macleod,6.3
20-07-2020,23:00,Macleod,5.3
21-07-2020,00:00,Macleod,5.2
21-07-2020,01:00,Macleod,5.7
21-07-2020,02:00,Macleod,5.9
21-07-2020,03:00,Macleod,5.9
21-07-2020,04:00,Macleod,6
21-07-2020,05:00,Macleod,5.7
21-07-2020,06:00,Macleod,4.3
21-07-2020,07:00,Macleod,4.5
21-07-2020,08:00,Macleod,4.3
21-07-2020,09:00,Macleod,4.9
21-07-2020,10:00,Macleod,6.9
21-07-2020,11:00,Macleod,9.2
21-07-2020,12:00,Macleod,8.1
21-07-2020,13:00,Macleod,8.1
21-07-2020,14:00,Macleod,6.6
21-07-2020,15:00,Macleod,6
21-07-2020,16:00,Macleod,NULL
21-07-2020,17:00,Macleod,5.3
21-07-2020,18:00,Macleod,6
21-07-2020,19:00,Macleod,5.9
21-07-2020,20:00,Macleod,5.5
21-07-2020,21:00,Macleod,4.9
21-07-2020,22:00,Macleod,4.4
21-07-2020,23:00,Macleod,4.4
22-07-2020,00:00,Macleod,4.5
22-07-2020,01:00,Macleod,4.1
22-07-2020,02:00,Macleod,4.1
22-07-2020,03:00,Macleod,4.4
22-07-2020,04:00,Macleod,4.1
22-07-2020,05:00,Macleod,4.4
22-07-2020,06:00,Macleod,4.7
22-07-2020,07:00,Macleod,4.4
22-07-2020,08:00,Macleod,4.5
22-07-2020,09:00,Macleod,5.1
22-07-2020,10:00,Macleod,5.5
22-07-2020,11:00,Macleod,4.5
22-07-2020,12:00,Macleod,4.8
22-07-2020,13:00,Macleod,5.3
22-07-2020,14:00,Macleod,6.5
22-07-2020,15:00,Macleod,NULL
22-07-2020,16:00,Macleod,NULL
22-07-2020,17:00,Macleod,NULL
22-07-2020,18:00,Macleod,NULL
22-07-2020,19:00,Macleod,4.8
22-07-2020,20:00,Macleod,4.6
22-07-2020,21:00,Macleod,4.9
22-07-2020,22:00,Macleod,5.1
22-07-2020,23:00,Macleod,5.2
23-07-2020,00:00,Macleod,5.8
23-07-2020,01:00,Macleod,5.3
23-07-2020,02:00,Macleod,4.4
23-07-2020,03:00,Macleod,4
23-07-2020,04:00,Macleod,4
23-07-2020,05:00,Macleod,4
23-07-2020,06:00,Macleod,4.1
23-07-2020,07:00,Macleod,4.7
23-07-2020,08:00,Macleod,4.8
23-07-2020,09:00,Macleod,4.9
23-07-2020,10:00,Macleod,5
23-07-2020,11:00,Macleod,6.4
23-07-2020,12:00,Macleod,10.8
23-07-2020,13:00,Macleod,16.8
23-07-2020,14:00,Macleod,14.1
23-07-2020,15:00,Macleod,12.4
23-07-2020,16:00,Macleod,NULL
23-07-2020,17:00,Macleod,9.3
23-07-2020,18:00,Macleod,7
23-07-2020,19:00,Macleod,5
23-07-2020,20:00,Macleod,4.7
23-07-2020,21:00,Macleod,4.9
23-07-2020,22:00,Macleod,6.1
23-07-2020,23:00,Macleod,7.8
24-07-2020,00:00,Macleod,7.6
24-07-2020,01:00,Macleod,6.7
24-07-2020,02:00,Macleod,6
24-07-2020,03:00,Macleod,6
24-07-2020,04:00,Macleod,5.7
24-07-2020,05:00,Macleod,5.3
24-07-2020,06:00,Macleod,5.1
24-07-2020,07:00,Macleod,5.4
24-07-2020,08:00,Macleod,6.6
24-07-2020,09:00,Macleod,7.3
24-07-2020,10:00,Macleod,9.6
24-07-2020,11:00,Macleod,11.5
24-07-2020,12:00,Macleod,12.9
24-07-2020,13:00,Macleod,14.2
24-07-2020,14:00,Macleod,12.8
24-07-2020,15:00,Macleod,13
24-07-2020,16:00,Macleod,NULL
24-07-2020,17:00,Macleod,19.8
24-07-2020,18:00,Macleod,15.8
24-07-2020,19:00,Macleod,13.8
24-07-2020,20:00,Macleod,10.8
24-07-2020,21:00,Macleod,12.1
24-07-2020,22:00,Macleod,13.1
24-07-2020,23:00,Macleod,12.4
25-07-2020,00:00,Macleod,10.9
25-07-2020,01:00,Macleod,11
25-07-2020,02:00,Macleod,10
25-07-2020,03:00,Macleod,6.9
25-07-2020,04:00,Macleod,8.6
25-07-2020,05:00,Macleod,12.4
25-07-2020,06:00,Macleod,13.9
25-07-2020,07:00,Macleod,16
25-07-2020,08:00,Macleod,18.4
25-07-2020,09:00,Macleod,20.3
25-07-2020,10:00,Macleod,21.4
25-07-2020,11:00,Macleod,29.2
25-07-2020,12:00,Macleod,26.9
25-07-2020,13:00,Macleod,25.1
25-07-2020,14:00,Macleod,22.7
25-07-2020,15:00,Macleod,23.2
25-07-2020,16:00,Macleod,NULL
25-07-2020,17:00,Macleod,25.2
25-07-2020,18:00,Macleod,31.2
25-07-2020,19:00,Macleod,32.7
25-07-2020,20:00,Macleod,33
25-07-2020,21:00,Macleod,31.3
25-07-2020,22:00,Macleod,31.7
25-07-2020,23:00,Macleod,32.2
26-07-2020,00:00,Macleod,31.6
26-07-2020,01:00,Macleod,31.8
26-07-2020,02:00,Macleod,29.9
26-07-2020,03:00,Macleod,28.8
26-07-2020,04:00,Macleod,31.4
26-07-2020,05:00,Macleod,27.6
26-07-2020,06:00,Macleod,28.6
26-07-2020,07:00,Macleod,26.1
26-07-2020,08:00,Macleod,21.1
26-07-2020,09:00,Macleod,20.5
26-07-2020,10:00,Macleod,20.2
26-07-2020,11:00,Macleod,21.8
26-07-2020,12:00,Macleod,21.6
26-07-2020,13:00,Macleod,20.1
26-07-2020,14:00,Macleod,19.4
26-07-2020,15:00,Macleod,17
26-07-2020,16:00,Macleod,NULL
26-07-2020,17:00,Macleod,13.7
26-07-2020,18:00,Macleod,13
26-07-2020,19:00,Macleod,12.7
26-07-2020,20:00,Macleod,11.8
26-07-2020,21:00,Macleod,12
26-07-2020,22:00,Macleod,12.7
26-07-2020,23:00,Macleod,13.4
27-07-2020,00:00,Macleod,13.1
27-07-2020,01:00,Macleod,12.2
27-07-2020,02:00,Macleod,9.1
27-07-2020,03:00,Macleod,6.7
27-07-2020,04:00,Macleod,6
27-07-2020,05:00,Macleod,7.2
27-07-2020,06:00,Macleod,6.6
27-07-2020,07:00,Macleod,6.7
27-07-2020,08:00,Macleod,7
27-07-2020,09:00,Macleod,7.3
27-07-2020,10:00,Macleod,7.3
27-07-2020,11:00,Macleod,7.7
27-07-2020,12:00,Macleod,7.4
27-07-2020,13:00,Macleod,7.7
27-07-2020,14:00,Macleod,6.7
27-07-2020,15:00,Macleod,5.9
27-07-2020,16:00,Macleod,NULL
27-07-2020,17:00,Macleod,5.3
27-07-2020,18:00,Macleod,5.7
27-07-2020,19:00,Macleod,6.2
27-07-2020,20:00,Macleod,6.8
27-07-2020,21:00,Macleod,7.6
27-07-2020,22:00,Macleod,7.8
27-07-2020,23:00,Macleod,8.7
28-07-2020,00:00,Macleod,NULL
28-07-2020,01:00,Macleod,NULL
28-07-2020,02:00,Macleod,7.4
28-07-2020,03:00,Macleod,6.1
28-07-2020,04:00,Macleod,5.7
28-07-2020,05:00,Macleod,5.9
28-07-2020,06:00,Macleod,5.8
28-07-2020,07:00,Macleod,6.5
28-07-2020,08:00,Macleod,6.9
28-07-2020,09:00,Macleod,7.2
28-07-2020,10:00,Macleod,8.3
28-07-2020,11:00,Macleod,8.3
28-07-2020,12:00,Macleod,8.7
28-07-2020,13:00,Macleod,8.7
28-07-2020,14:00,Macleod,10.1
28-07-2020,15:00,Macleod,10.3
28-07-2020,16:00,Macleod,NULL
28-07-2020,17:00,Macleod,9.5
28-07-2020,18:00,Macleod,9.3
28-07-2020,19:00,Macleod,10.1
28-07-2020,20:00,Macleod,9.4
28-07-2020,21:00,Macleod,8.6
28-07-2020,22:00,Macleod,10.3
28-07-2020,23:00,Macleod,16.3
29-07-2020,00:00,Macleod,15.2
29-07-2020,01:00,Macleod,13.9
29-07-2020,02:00,Macleod,13.5
29-07-2020,03:00,Macleod,15.1
29-07-2020,04:00,Macleod,14.8
29-07-2020,05:00,Macleod,10.3
29-07-2020,06:00,Macleod,8.9
29-07-2020,07:00,Macleod,8
29-07-2020,08:00,Macleod,8.2
29-07-2020,09:00,Macleod,9.2
29-07-2020,10:00,Macleod,11.6
29-07-2020,11:00,Macleod,14.2
29-07-2020,12:00,Macleod,12.5
29-07-2020,13:00,Macleod,9.1
29-07-2020,14:00,Macleod,7.4
29-07-2020,15:00,Macleod,7.1
29-07-2020,16:00,Macleod,NULL
29-07-2020,17:00,Macleod,6.6
29-07-2020,18:00,Macleod,6.7
29-07-2020,19:00,Macleod,7
29-07-2020,20:00,Macleod,7.9
29-07-2020,21:00,Macleod,8
29-07-2020,22:00,Macleod,8.7
29-07-2020,23:00,Macleod,9.6
30-07-2020,00:00,Macleod,10.5
30-07-2020,01:00,Macleod,11.1
30-07-2020,02:00,Macleod,8.2
30-07-2020,03:00,Macleod,6.8
30-07-2020,04:00,Macleod,6.8
30-07-2020,05:00,Macleod,6.4
30-07-2020,06:00,Macleod,6.2
30-07-2020,07:00,Macleod,6.3
30-07-2020,08:00,Macleod,7.1
30-07-2020,09:00,Macleod,8.6
30-07-2020,10:00,Macleod,10.2
30-07-2020,11:00,Macleod,11.1
30-07-2020,12:00,Macleod,12.4
30-07-2020,13:00,Macleod,21.1
30-07-2020,14:00,Macleod,16.4
30-07-2020,15:00,Macleod,17.7
30-07-2020,16:00,Macleod,NULL
30-07-2020,17:00,Macleod,14
30-07-2020,18:00,Macleod,13.6
30-07-2020,19:00,Macleod,12.5
30-07-2020,20:00,Macleod,11.7
30-07-2020,21:00,Macleod,11.5
30-07-2020,22:00,Macleod,10.8
30-07-2020,23:00,Macleod,13.2
31-07-2020,00:00,Macleod,12.3
31-07-2020,01:00,Macleod,NULL
31-07-2020,02:00,Macleod,NULL
31-07-2020,03:00,Macleod,NULL
31-07-2020,04:00,Macleod,NULL
31-07-2020,05:00,Macleod,NULL
31-07-2020,06:00,Macleod,NULL
31-07-2020,07:00,Macleod,NULL
31-07-2020,08:00,Macleod,NULL
31-07-2020,09:00,Macleod,NULL
31-07-2020,10:00,Macleod,NULL
31-07-2020,11:00,Macleod,NULL
31-07-2020,12:00,Macleod,NULL
31-07-2020,13:00,Macleod,NULL
31-07-2020,14:00,Macleod,NULL
31-07-2020,15:00,Macleod,NULL
31-07-2020,16:00,Macleod,NULL
31-07-2020,17:00,Macleod,NULL
31-07-2020,18:00,Macleod,NULL
31-07-2020,19:00,Macleod,NULL
31-07-2020,20:00,Macleod,NULL
31-07-2020,21:00,Macleod,NULL
31-07-2020,22:00,Macleod,NULL
31-07-2020,23:00,Macleod,NULL
01-08-2020,00:00,Macleod,6.8
01-08-2020,01:00,Macleod,6.8
01-08-2020,02:00,Macleod,6.8
01-08-2020,03:00,Macleod,6.9
01-08-2020,04:00,Macleod,7
01-08-2020,05:00,Macleod,7.1
01-08-2020,06:00,Macleod,7
01-08-2020,07:00,Macleod,7.1
01-08-2020,08:00,Macleod,7.3
01-08-2020,09:00,Macleod,7.7
01-08-2020,10:00,Macleod,8.1
01-08-2020,11:00,Macleod,7.8
01-08-2020,12:00,Macleod,6.8
01-08-2020,13:00,Macleod,6.5
01-08-2020,14:00,Macleod,6.4
01-08-2020,15:00,Macleod,6.3
01-08-2020,16:00,Macleod,NULL
01-08-2020,17:00,Macleod,5.8
01-08-2020,18:00,Macleod,5.8
01-08-2020,19:00,Macleod,6.2
01-08-2020,20:00,Macleod,6.4
01-08-2020,21:00,Macleod,7
01-08-2020,22:00,Macleod,7.1
01-08-2020,23:00,Macleod,7.1
02-08-2020,00:00,Macleod,6.9
02-08-2020,01:00,Macleod,6.7
02-08-2020,02:00,Macleod,6.4
02-08-2020,03:00,Macleod,5.9
02-08-2020,04:00,Macleod,5.5
02-08-2020,05:00,Macleod,5.5
02-08-2020,06:00,Macleod,5.5
02-08-2020,07:00,Macleod,6.8
02-08-2020,08:00,Macleod,8.1
02-08-2020,09:00,Macleod,8.8
02-08-2020,10:00,Macleod,8.8
02-08-2020,11:00,Macleod,8.5
02-08-2020,12:00,Macleod,8.8
02-08-2020,13:00,Macleod,11.7
02-08-2020,14:00,Macleod,12.3
02-08-2020,15:00,Macleod,6.4
02-08-2020,16:00,Macleod,NULL
02-08-2020,17:00,Macleod,6.8
02-08-2020,18:00,Macleod,6.4
02-08-2020,19:00,Macleod,6.6
02-08-2020,20:00,Macleod,7.1
02-08-2020,21:00,Macleod,6.6
02-08-2020,22:00,Macleod,8.2
02-08-2020,23:00,Macleod,7.4
03-08-2020,00:00,Macleod,7.1
03-08-2020,01:00,Macleod,7.2
03-08-2020,02:00,Macleod,6.2
03-08-2020,03:00,Macleod,4.9
03-08-2020,04:00,Macleod,4.7
03-08-2020,05:00,Macleod,4.8
03-08-2020,06:00,Macleod,4.6
03-08-2020,07:00,Macleod,4.4
03-08-2020,08:00,Macleod,4.4
03-08-2020,09:00,Macleod,4.9
03-08-2020,10:00,Macleod,4.9
03-08-2020,11:00,Macleod,5.1
03-08-2020,12:00,Macleod,5.3
03-08-2020,13:00,Macleod,5.7
03-08-2020,14:00,Macleod,5.9
03-08-2020,15:00,Macleod,NULL
03-08-2020,16:00,Macleod,NULL
03-08-2020,17:00,Macleod,NULL
03-08-2020,18:00,Macleod,3.7
03-08-2020,19:00,Macleod,3.5
03-08-2020,20:00,Macleod,3.6
03-08-2020,21:00,Macleod,3.7
03-08-2020,22:00,Macleod,4.2
03-08-2020,23:00,Macleod,5.2
04-08-2020,00:00,Macleod,4.2
04-08-2020,01:00,Macleod,4
04-08-2020,02:00,Macleod,4.2
04-08-2020,03:00,Macleod,4.6
04-08-2020,04:00,Macleod,4.5
04-08-2020,05:00,Macleod,4
04-08-2020,06:00,Macleod,4.3
04-08-2020,07:00,Macleod,4.5
04-08-2020,08:00,Macleod,4.1
04-08-2020,09:00,Macleod,4.3
04-08-2020,10:00,Macleod,4.4
04-08-2020,11:00,Macleod,4.9
04-08-2020,12:00,Macleod,5
04-08-2020,13:00,Macleod,5.2
04-08-2020,14:00,Macleod,5.1
04-08-2020,15:00,Macleod,4.8
04-08-2020,16:00,Macleod,NULL
04-08-2020,17:00,Macleod,4.5
04-08-2020,18:00,Macleod,4.6
04-08-2020,19:00,Macleod,4.9
04-08-2020,20:00,Macleod,5.9
04-08-2020,21:00,Macleod,6.6
04-08-2020,22:00,Macleod,6.9
04-08-2020,23:00,Macleod,6.9
05-08-2020,00:00,Macleod,6.3
