,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
120701,82035,11/17/2009 04:00:00 AM,2009,November,17,Tuesday,4,3,Melbourne Central,8
108519,69867,10/20/2009 12:00:00 AM,2009,October,20,Tuesday,0,3,Melbourne Central,1
91230,52590,09/09/2009 03:00:00 AM,2009,September,9,Wednesday,3,3,Melbourne Central,11
179044,140337,04/01/2010 03:00:00 AM,2010,April,1,Thursday,3,3,Melbourne Central,4
232630,193899,08/03/2010 04:00:00 AM,2010,August,3,Tuesday,4,3,Melbourne Central,5
284636,249828,12/20/2010 02:00:00 AM,2010,December,20,Monday,2,3,Melbourne Central,9
157017,118323,02/09/2010 04:00:00 AM,2010,February,9,Tuesday,4,3,Melbourne Central,8
144915,106227,01/12/2010 04:00:00 AM,2010,January,12,Tuesday,4,3,Melbourne Central,7
226580,187851,07/20/2010 04:00:00 AM,2010,July,20,Tuesday,4,3,Melbourne Central,8
208860,170139,06/09/2010 04:00:00 AM,2010,June,9,Wednesday,4,3,Melbourne Central,6
175153,136449,03/23/2010 03:00:00 AM,2010,March,23,Tuesday,3,3,Melbourne Central,9
192877,154161,05/03/2010 03:00:00 AM,2010,May,3,Monday,3,3,Melbourne Central,8
265452,230670,11/01/2010 03:00:00 AM,2010,November,1,Monday,3,3,Melbourne Central,8
258488,223717,10/15/2010 02:00:00 AM,2010,October,15,Friday,2,3,Melbourne Central,0
246273,211511,09/15/2010 12:00:00 AM,2010,September,15,Wednesday,0,3,Melbourne Central,7
325831,290978,04/01/2011 12:00:00 AM,2011,April,1,Friday,0,3,Melbourne Central,0
378975,344086,08/09/2011 04:00:00 AM,2011,August,9,Tuesday,4,3,Melbourne Central,10
429977,395045,12/12/2011 03:00:00 AM,2011,December,12,Monday,3,3,Melbourne Central,16
307530,272690,02/14/2011 03:00:00 AM,2011,February,14,Monday,3,3,Melbourne Central,7
290801,255982,01/04/2011 04:00:00 AM,2011,January,4,Tuesday,4,3,Melbourne Central,9
370404,335518,07/19/2011 04:00:00 AM,2011,July,19,Tuesday,4,3,Melbourne Central,2
358974,324094,06/21/2011 04:00:00 AM,2011,June,21,Tuesday,4,3,Melbourne Central,5
324640,289788,03/29/2011 02:00:00 AM,2011,March,29,Tuesday,2,3,Melbourne Central,5
342214,307349,05/11/2011 03:00:00 AM,2011,May,11,Wednesday,3,3,Melbourne Central,8
413867,378946,11/02/2011 04:00:00 PM,2011,November,2,Wednesday,16,3,Melbourne Central,0
401436,366526,10/03/2011 04:00:00 AM,2011,October,3,Monday,4,3,Melbourne Central,4
391208,356309,09/08/2011 03:00:00 AM,2011,September,8,Thursday,3,3,Melbourne Central,8
485184,455337,04/30/2012 03:00:00 AM,2012,April,30,Monday,3,3,Melbourne Central,9
527952,498105,08/07/2012 03:00:00 AM,2012,August,7,Tuesday,3,3,Melbourne Central,11
590415,560568,12/31/2012 04:00:00 AM,2012,December,31,Monday,4,3,Melbourne Central,17
457014,422073,02/13/2012 03:00:00 AM,2012,February,13,Monday,3,3,Melbourne Central,7
443190,408249,01/12/2012 03:00:00 AM,2012,January,12,Thursday,3,3,Melbourne Central,13
522786,492939,07/26/2012 04:00:00 AM,2012,July,26,Thursday,4,3,Melbourne Central,13
500322,470475,06/04/2012 04:00:00 AM,2012,June,4,Monday,4,3,Melbourne Central,11
466086,431145,03/05/2012 03:00:00 AM,2012,March,5,Monday,3,3,Melbourne Central,12
486048,456201,05/02/2012 03:00:00 AM,2012,May,2,Wednesday,3,3,Melbourne Central,12
575539,545692,11/26/2012 04:00:00 AM,2012,November,26,Monday,4,3,Melbourne Central,10
563425,533578,10/29/2012 03:00:00 AM,2012,October,29,Monday,3,3,Melbourne Central,11
540045,510198,09/04/2012 03:00:00 AM,2012,September,4,Tuesday,3,3,Melbourne Central,14
635377,605530,04/15/2013 03:00:00 AM,2013,April,15,Monday,3,3,Melbourne Central,13
687521,657644,08/19/2013 04:00:00 AM,2013,August,19,Monday,4,3,Melbourne Central,9
942116,734033,12/16/2013 04:00:00 AM,2013,December,16,Monday,4,3,Melbourne Central,19
608593,578746,02/12/2013 03:00:00 AM,2013,February,12,Tuesday,3,3,Melbourne Central,7
602545,572698,01/29/2013 03:00:00 AM,2013,January,29,Tuesday,3,3,Melbourne Central,10
669584,639720,07/05/2013 04:00:00 AM,2013,July,5,Friday,4,3,Melbourne Central,8
657740,627888,06/06/2013 04:00:00 AM,2013,June,6,Thursday,4,3,Melbourne Central,5
617251,587404,03/04/2013 04:00:00 AM,2013,March,4,Monday,4,3,Melbourne Central,7
650914,621064,05/21/2013 02:00:00 AM,2013,May,21,Tuesday,2,3,Melbourne Central,8
928956,720909,11/27/2013 04:00:00 AM,2013,November,27,Wednesday,4,3,Melbourne Central,19
893387,685378,10/08/2013 03:00:00 AM,2013,October,8,Tuesday,3,3,Melbourne Central,9
705734,675828,09/23/2013 04:00:00 AM,2013,September,23,Monday,4,3,Melbourne Central,6
797838,824086,04/15/2014 03:00:00 AM,2014,April,15,Tuesday,3,3,Melbourne Central,12
882762,908947,08/05/2014 03:00:00 AM,2014,August,5,Tuesday,3,3,Melbourne Central,8
987535,1012918,12/17/2014 04:00:00 AM,2014,December,17,Wednesday,4,3,Melbourne Central,15
750874,777177,02/11/2014 04:00:00 AM,2014,February,11,Tuesday,4,3,Melbourne Central,15
724003,750337,01/07/2014 03:00:00 AM,2014,January,7,Tuesday,3,3,Melbourne Central,14
868088,894289,07/16/2014 03:00:00 AM,2014,July,16,Wednesday,3,3,Melbourne Central,10
833650,859876,06/02/2014 03:00:00 AM,2014,June,2,Monday,3,3,Melbourne Central,13
781383,807649,03/24/2014 04:00:00 AM,2014,March,24,Monday,4,3,Melbourne Central,10
813318,839560,05/06/2014 03:00:00 AM,2014,May,6,Tuesday,3,3,Melbourne Central,8
959869,985252,11/11/2014 04:00:00 AM,2014,November,11,Tuesday,4,3,Melbourne Central,9
1176705,968848,10/21/2014 03:00:00 AM,2014,October,21,Tuesday,3,3,Melbourne Central,13
1143882,936025,09/09/2014 03:00:00 AM,2014,September,9,Tuesday,3,3,Melbourne Central,10
1093204,1118587,04/21/2015 04:00:00 AM,2015,April,21,Tuesday,4,3,Melbourne Central,17
1244768,1217831,08/04/2015 04:00:00 AM,2015,August,4,Tuesday,4,3,Melbourne Central,17
1372414,1345477,12/16/2015 04:00:00 AM,2015,December,16,Wednesday,4,3,Melbourne Central,20
1037476,1062859,02/17/2015 04:00:00 AM,2015,February,17,Tuesday,4,3,Melbourne Central,12
1009015,1034398,01/14/2015 04:00:00 AM,2015,January,14,Wednesday,4,3,Melbourne Central,18
1231625,1204688,07/21/2015 03:00:00 AM,2015,July,21,Tuesday,3,3,Melbourne Central,17
1186223,1159286,06/04/2015 03:00:00 AM,2015,June,4,Thursday,3,3,Melbourne Central,16
1070164,1095547,03/26/2015 04:00:00 AM,2015,March,26,Thursday,4,3,Melbourne Central,16
1405244,1145096,05/20/2015 03:00:00 AM,2015,May,20,Wednesday,3,3,Melbourne Central,11
1356786,1329849,11/30/2015 04:00:00 AM,2015,November,30,Monday,4,3,Melbourne Central,20
1317878,1290941,10/20/2015 04:00:00 AM,2015,October,20,Tuesday,4,3,Melbourne Central,20
1284538,1257601,09/15/2015 04:00:00 AM,2015,September,15,Tuesday,4,3,Melbourne Central,8
1501300,1462966,04/12/2016 03:00:00 AM,2016,April,12,Tuesday,3,3,Melbourne Central,25
1640515,1602181,08/29/2016 03:00:00 AM,2016,August,29,Monday,3,3,Melbourne Central,13
1431097,1392809,02/02/2016 04:00:00 AM,2016,February,2,Tuesday,4,3,Melbourne Central,20
1390694,1363757,01/04/2016 04:00:00 AM,2016,January,4,Monday,4,3,Melbourne Central,23
1607524,1569190,07/26/2016 03:00:00 AM,2016,July,26,Tuesday,3,3,Melbourne Central,19
1571374,1533040,06/20/2016 04:00:00 AM,2016,June,20,Monday,4,3,Melbourne Central,22
1474345,1436057,03/16/2016 03:00:00 AM,2016,March,16,Wednesday,3,3,Melbourne Central,23
1535594,1497260,05/16/2016 04:00:00 AM,2016,May,16,Monday,4,3,Melbourne Central,15
1650358,1612024,09/08/2016 04:00:00 AM,2016,September,8,Thursday,4,3,Melbourne Central,21
1733695,1813407,04/11/2017 03:00:00 AM,2017,April,11,Tuesday,3,3,Melbourne Central,15
1962547,1922373,08/07/2017 03:00:00 AM,2017,August,7,Monday,3,3,Melbourne Central,14
2105282,2065108,12/19/2017 03:00:00 AM,2017,December,19,Tuesday,3,3,Melbourne Central,16
1687219,1766982,02/20/2017 02:00:00 AM,2017,February,20,Monday,2,3,Melbourne Central,21
1668405,1748168,01/30/2017 04:00:00 AM,2017,January,30,Monday,4,3,Melbourne Central,26
1942321,1902147,07/17/2017 03:00:00 AM,2017,July,17,Monday,3,3,Melbourne Central,15
1918237,1878063,06/21/2017 03:00:00 AM,2017,June,21,Wednesday,3,3,Melbourne Central,19
1702273,1782036,03/08/2017 04:00:00 AM,2017,March,8,Wednesday,4,3,Melbourne Central,19
1752116,1831828,05/01/2017 04:00:00 AM,2017,May,1,Monday,4,3,Melbourne Central,13
2083654,2043480,11/30/2017 04:00:00 AM,2017,November,30,Thursday,4,3,Melbourne Central,17
2030006,1989832,10/12/2017 04:00:00 AM,2017,October,12,Thursday,4,3,Melbourne Central,24
1991302,1951128,09/05/2017 03:00:00 AM,2017,September,5,Tuesday,3,3,Melbourne Central,17
2333972,2194924,04/12/2018 03:00:00 AM,2018,April,12,Thursday,3,3,Melbourne Central,22
2359481,2323651,08/01/2018 04:00:00 AM,2018,August,1,Wednesday,4,3,Melbourne Central,22
2545542,2509712,12/31/2018 06:00:00 PM,2018,December,31,Monday,18,3,Melbourne Central,0
2259284,2120236,02/06/2018 03:00:00 AM,2018,February,6,Tuesday,3,3,Melbourne Central,16
2234628,2095580,01/15/2018 04:00:00 AM,2018,January,15,Monday,4,3,Melbourne Central,14
2358223,2322393,07/31/2018 03:00:00 AM,2018,July,31,Tuesday,3,3,Melbourne Central,27
2172576,2266948,06/14/2018 04:00:00 AM,2018,June,14,Thursday,4,3,Melbourne Central,16
2316545,2177497,03/28/2018 03:00:00 AM,2018,March,28,Wednesday,3,3,Melbourne Central,20
2122113,2216500,05/01/2018 03:00:00 AM,2018,May,1,Tuesday,3,3,Melbourne Central,25
2483038,2447208,11/09/2018 11:00:00 PM,2018,November,9,Friday,23,3,Melbourne Central,0
2428432,2392602,09/26/2018 04:00:00 AM,2018,September,26,Wednesday,4,3,Melbourne Central,21
2666845,2626670,04/09/2019 03:00:00 AM,2019,April,9,Tuesday,3,3,Melbourne Central,24
2868206,2787670,08/15/2019 04:00:00 AM,2019,August,15,Thursday,4,3,Melbourne Central,14
2805454,2931094,12/05/2019 04:00:00 AM,2019,December,5,Thursday,4,3,Melbourne Central,20
2617506,2577331,02/27/2019 03:00:00 AM,2019,February,27,Wednesday,3,3,Melbourne Central,40
2555349,2519519,01/09/2019 03:00:00 AM,2019,January,9,Wednesday,3,3,Melbourne Central,8
2771120,2730945,07/02/2019 04:00:00 AM,2019,July,2,Tuesday,4,3,Melbourne Central,14
2763652,2723477,06/26/2019 04:00:00 AM,2019,June,26,Wednesday,4,3,Melbourne Central,18
2651245,2611070,03/27/2019 03:00:00 AM,2019,March,27,Wednesday,3,3,Melbourne Central,18
2708790,2668615,05/13/2019 04:00:00 AM,2019,May,13,Monday,4,3,Melbourne Central,25
31888,2919478,11/26/2019 04:00:00 AM,2019,November,26,Tuesday,4,3,Melbourne Central,22
2945116,2864853,10/15/2019 04:00:00 AM,2019,October,15,Tuesday,4,3,Melbourne Central,22
2911700,2831270,09/18/2019 04:00:00 AM,2019,September,18,Wednesday,4,3,Melbourne Central,21
3092951,3092952,04/02/2020 04:00:00 AM,2020,April,2,Thursday,4,3,Melbourne Central,6
3012978,3012977,02/04/2020 03:00:00 AM,2020,February,4,Tuesday,3,3,Melbourne Central,25
2976480,2976481,01/08/2020 04:00:00 AM,2020,January,8,Wednesday,4,3,Melbourne Central,20
3236549,3236549,07/14/2020 04:00:00 AM,2020,July,14,Tuesday,4,3,Melbourne Central,9
3206052,3206053,06/22/2020 04:00:00 AM,2020,June,22,Monday,4,3,Melbourne Central,13
3084630,3084630,03/27/2020 04:00:00 AM,2020,March,27,Friday,4,3,Melbourne Central,10
3148164,3148165,05/12/2020 04:00:00 AM,2020,May,12,Tuesday,4,3,Melbourne Central,13
82251,43615,08/18/2009 03:00:00 AM,2009,August,18,Tuesday,3,4,Town Hall (West),13
126738,88066,12/01/2009 03:00:00 AM,2009,December,1,Tuesday,3,4,Town Hall (West),20
65126,26496,07/07/2009 04:00:00 AM,2009,July,7,Tuesday,4,4,Town Hall (West),18
62251,23623,06/30/2009 03:00:00 AM,2009,June,30,Tuesday,3,4,Town Hall (West),7
47966,9343,05/26/2009 03:00:00 AM,2009,May,26,Tuesday,3,4,Town Hall (West),14
121134,82468,11/18/2009 04:00:00 AM,2009,November,18,Wednesday,4,4,Town Hall (West),16
108936,70282,10/20/2009 11:00:00 PM,2009,October,20,Tuesday,23,4,Town Hall (West),2
88389,49752,09/02/2009 04:00:00 AM,2009,September,2,Wednesday,4,4,Town Hall (West),12
191149,152434,04/29/2010 03:00:00 AM,2010,April,29,Thursday,3,4,Town Hall (West),21
477292,202927,08/25/2010 03:00:00 AM,2010,August,25,Wednesday,3,4,Town Hall (West),10
279136,244339,12/06/2010 04:00:00 AM,2010,December,6,Monday,4,4,Town Hall (West),23
153992,115300,02/02/2010 04:00:00 AM,2010,February,2,Tuesday,4,4,Town Hall (West),17
141457,102772,01/04/2010 04:00:00 AM,2010,January,4,Monday,4,4,Town Hall (West),12
226545,187816,07/20/2010 02:00:00 AM,2010,July,20,Tuesday,2,4,Town Hall (West),16
208409,169690,06/08/2010 03:00:00 AM,2010,June,8,Tuesday,3,4,Town Hall (West),15
178144,139438,03/30/2010 01:00:00 AM,2010,March,30,Tuesday,1,4,Town Hall (West),5
196336,157618,05/11/2010 03:00:00 AM,2010,May,11,Tuesday,3,4,Town Hall (West),15
268311,233527,11/08/2010 03:00:00 AM,2010,November,8,Monday,3,4,Town Hall (West),12
263803,229022,10/28/2010 02:00:00 AM,2010,October,28,Thursday,2,4,Town Hall (West),2
245441,210679,09/13/2010 12:00:00 AM,2010,September,13,Monday,0,4,Town Hall (West),14
327499,292645,04/05/2011 02:00:00 AM,2011,April,5,Tuesday,2,4,Town Hall (West),18
387533,352638,08/30/2011 03:00:00 AM,2011,August,30,Tuesday,3,4,Town Hall (West),13
427117,392190,12/05/2011 03:00:00 AM,2011,December,5,Monday,3,4,Town Hall (West),18
305082,270246,02/08/2011 03:00:00 AM,2011,February,8,Tuesday,3,4,Town Hall (West),10
291194,256374,01/05/2011 03:00:00 AM,2011,January,5,Wednesday,3,4,Town Hall (West),20
371221,336335,07/21/2011 04:00:00 AM,2011,July,21,Thursday,4,4,Town Hall (West),13
350792,315918,06/01/2011 03:00:00 AM,2011,June,1,Wednesday,3,4,Town Hall (West),15
324522,289670,03/28/2011 07:00:00 PM,2011,March,28,Monday,19,4,Town Hall (West),13
350384,315510,05/31/2011 03:00:00 AM,2011,May,31,Tuesday,3,4,Town Hall (West),6
418953,384030,11/15/2011 03:00:00 AM,2011,November,15,Tuesday,3,4,Town Hall (West),20
401420,366510,10/03/2011 03:00:00 AM,2011,October,3,Monday,3,4,Town Hall (West),10
392826,357925,09/12/2011 02:00:00 AM,2011,September,12,Monday,2,4,Town Hall (West),9
479587,449740,04/17/2012 04:00:00 AM,2012,April,17,Tuesday,4,4,Town Hall (West),18
536593,506746,08/27/2012 03:00:00 AM,2012,August,27,Monday,3,4,Town Hall (West),14
578978,549131,12/04/2012 03:00:00 AM,2012,December,4,Tuesday,3,4,Town Hall (West),17
458329,423388,02/16/2012 04:00:00 AM,2012,February,16,Thursday,4,4,Town Hall (West),22
445351,410410,01/17/2012 03:00:00 AM,2012,January,17,Tuesday,3,4,Town Hall (West),15
518863,489016,07/17/2012 02:00:00 AM,2012,July,17,Tuesday,2,4,Town Hall (West),17
500737,470890,06/05/2012 03:00:00 AM,2012,June,5,Tuesday,3,4,Town Hall (West),14
709572,440218,03/26/2012 03:00:00 AM,2012,March,26,Monday,3,4,Town Hall (West),18
485617,455770,05/01/2012 03:00:00 AM,2012,May,1,Tuesday,3,4,Town Hall (West),17
575522,545675,11/26/2012 03:00:00 AM,2012,November,26,Monday,3,4,Town Hall (West),11
551762,521915,10/02/2012 03:00:00 AM,2012,October,2,Tuesday,3,4,Town Hall (West),14
542902,513055,09/11/2012 03:00:00 AM,2012,September,11,Tuesday,3,4,Town Hall (West),13
641840,611993,04/30/2013 02:00:00 AM,2013,April,30,Tuesday,2,4,Town Hall (West),20
687490,657613,08/19/2013 02:00:00 AM,2013,August,19,Monday,2,4,Town Hall (West),16
932457,724390,12/02/2013 04:00:00 AM,2013,December,2,Monday,4,4,Town Hall (West),2
605570,575723,02/05/2013 03:00:00 AM,2013,February,5,Tuesday,3,4,Town Hall (West),4
596536,566689,01/15/2013 04:00:00 AM,2013,January,15,Tuesday,4,4,Town Hall (West),18
674895,645025,07/18/2013 04:00:00 AM,2013,July,18,Thursday,4,4,Town Hall (West),14
665468,635607,06/25/2013 02:00:00 AM,2013,June,25,Tuesday,2,4,Town Hall (West),17
617252,587405,03/04/2013 04:00:00 AM,2013,March,4,Monday,4,4,Town Hall (West),15
644883,615035,05/07/2013 03:00:00 AM,2013,May,7,Tuesday,3,4,Town Hall (West),16
919021,710990,11/13/2013 02:00:00 AM,2013,November,13,Wednesday,2,4,Town Hall (West),18
903192,695180,10/22/2013 03:00:00 AM,2013,October,22,Tuesday,3,4,Town Hall (West),17
697221,667328,09/09/2013 03:00:00 AM,2013,September,9,Monday,3,4,Town Hall (West),18
797839,824087,04/15/2014 03:00:00 AM,2014,April,15,Tuesday,3,4,Town Hall (West),16
1132822,924965,08/26/2014 03:00:00 AM,2014,August,26,Tuesday,3,4,Town Hall (West),18
975984,1001367,12/02/2014 03:00:00 AM,2014,December,2,Tuesday,3,4,Town Hall (West),24
750843,777146,02/11/2014 03:00:00 AM,2014,February,11,Tuesday,3,4,Town Hall (West),17
723236,749570,01/06/2014 03:00:00 AM,2014,January,6,Monday,3,4,Town Hall (West),20
856559,882770,07/01/2014 03:00:00 AM,2014,July,1,Tuesday,3,4,Town Hall (West),12
851137,877349,06/24/2014 03:00:00 AM,2014,June,24,Tuesday,3,4,Town Hall (West),18
768069,794351,03/06/2014 03:00:00 AM,2014,March,6,Thursday,3,4,Town Hall (West),21
823559,849791,05/20/2014 03:00:00 AM,2014,May,20,Tuesday,3,4,Town Hall (West),16
970704,996087,11/25/2014 03:00:00 AM,2014,November,25,Tuesday,3,4,Town Hall (West),18
1178242,970385,10/23/2014 03:00:00 AM,2014,October,23,Thursday,3,4,Town Hall (West),15
1156174,948317,09/25/2014 03:00:00 AM,2014,September,25,Thursday,3,4,Town Hall (West),9
1093205,1118588,04/21/2015 04:00:00 AM,2015,April,21,Tuesday,4,4,Town Hall (West),16
1258729,1231792,08/19/2015 02:00:00 AM,2015,August,19,Wednesday,2,4,Town Hall (West),12
1385127,1358190,12/29/2015 04:00:00 AM,2015,December,29,Tuesday,4,4,Town Hall (West),17
1037440,1062823,02/17/2015 03:00:00 AM,2015,February,17,Tuesday,3,4,Town Hall (West),23
1012776,1038159,01/19/2015 03:00:00 AM,2015,January,19,Monday,3,4,Town Hall (West),20
1226010,1199073,07/15/2015 03:00:00 AM,2015,July,15,Wednesday,3,4,Town Hall (West),16
1203936,1176999,06/22/2015 03:00:00 AM,2015,June,22,Monday,3,4,Town Hall (West),14
1074568,1099951,03/31/2015 03:00:00 AM,2015,March,31,Tuesday,3,4,Town Hall (West),15
1111359,1136742,05/11/2015 03:00:00 AM,2015,May,11,Monday,3,4,Town Hall (West),17
1350043,1323106,11/23/2015 04:00:00 AM,2015,November,23,Monday,4,4,Town Hall (West),23
1312263,1285326,10/14/2015 04:00:00 AM,2015,October,14,Wednesday,4,4,Town Hall (West),16
1272019,1245082,09/02/2015 03:00:00 AM,2015,September,2,Wednesday,3,4,Town Hall (West),16
1515129,1476795,04/26/2016 02:00:00 AM,2016,April,26,Tuesday,2,4,Town Hall (West),22
1620581,1582247,08/08/2016 03:00:00 AM,2016,August,8,Monday,3,4,Town Hall (West),15
1445210,1406922,02/16/2016 04:00:00 AM,2016,February,16,Tuesday,4,4,Town Hall (West),25
1426058,1387770,01/28/2016 04:00:00 AM,2016,January,28,Thursday,4,4,Town Hall (West),17
1594463,1556129,07/13/2016 04:00:00 AM,2016,July,13,Wednesday,4,4,Town Hall (West),16
1580381,1542047,06/29/2016 03:00:00 AM,2016,June,29,Wednesday,3,4,Town Hall (West),20
1474346,1436058,03/16/2016 03:00:00 AM,2016,March,16,Wednesday,3,4,Town Hall (West),27
1524200,1485866,05/05/2016 03:00:00 AM,2016,May,5,Thursday,3,4,Town Hall (West),18
1769371,1616015,09/12/2016 03:00:00 AM,2016,September,12,Monday,3,4,Town Hall (West),16
1978229,1938055,08/23/2017 03:00:00 AM,2017,August,23,Wednesday,3,4,Town Hall (West),10
2097219,2057045,12/12/2017 03:00:00 AM,2017,December,12,Tuesday,3,4,Town Hall (West),26
1936336,1896162,07/11/2017 01:00:00 AM,2017,July,11,Tuesday,1,4,Town Hall (West),9
1923515,1883341,06/27/2017 03:00:00 AM,2017,June,27,Tuesday,3,4,Town Hall (West),21
2080293,2040119,11/27/2017 03:00:00 AM,2017,November,27,Monday,3,4,Town Hall (West),21
2035362,1995188,10/17/2017 03:00:00 AM,2017,October,17,Tuesday,3,4,Town Hall (West),14
1991303,1951129,09/05/2017 03:00:00 AM,2017,September,5,Tuesday,3,4,Town Hall (West),11
2347650,2208602,04/24/2018 03:00:00 AM,2018,April,24,Tuesday,3,4,Town Hall (West),18
2365616,2329786,08/06/2018 02:00:00 AM,2018,August,6,Monday,2,4,Town Hall (West),11
2512014,2476184,12/04/2018 02:00:00 AM,2018,December,4,Tuesday,2,4,Town Hall (West),14
2282301,2143253,02/26/2018 04:00:00 AM,2018,February,26,Monday,4,4,Town Hall (West),20
2235687,2096639,01/16/2018 03:00:00 AM,2018,January,16,Tuesday,3,4,Town Hall (West),10
2358224,2322394,07/31/2018 03:00:00 AM,2018,July,31,Tuesday,3,4,Town Hall (West),10
2180593,2274965,06/21/2018 03:00:00 AM,2018,June,21,Thursday,3,4,Town Hall (West),10
2300633,2161585,03/14/2018 04:00:00 AM,2018,March,14,Wednesday,4,4,Town Hall (West),18
2132482,2226869,05/10/2018 03:00:00 AM,2018,May,10,Thursday,3,4,Town Hall (West),15
2477218,2441388,11/05/2018 03:00:00 AM,2018,November,5,Monday,3,4,Town Hall (West),17
2437092,2401262,10/03/2018 03:00:00 AM,2018,October,3,Wednesday,3,4,Town Hall (West),7
2401114,2365284,09/04/2018 03:00:00 AM,2018,September,4,Tuesday,3,4,Town Hall (West),12
2692591,2652416,04/30/2019 03:00:00 AM,2019,April,30,Tuesday,3,4,Town Hall (West),21
2884844,2804308,08/28/2019 03:00:00 AM,2019,August,28,Wednesday,3,4,Town Hall (West),10
2804044,2929684,12/04/2019 02:00:00 AM,2019,December,4,Wednesday,2,4,Town Hall (West),18
2591513,2551338,02/05/2019 03:00:00 AM,2019,February,5,Tuesday,3,4,Town Hall (West),21
2570877,2535047,01/22/2019 03:00:00 AM,2019,January,22,Tuesday,3,4,Town Hall (West),11
2787704,2747529,07/15/2019 03:00:00 AM,2019,July,15,Monday,3,4,Town Hall (West),8
2746033,2705858,06/12/2019 02:00:00 AM,2019,June,12,Wednesday,2,4,Town Hall (West),12
