WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
140278,ACTIVE,KIT 4,11523,TREATED,300,PVC,NO,NONE,2020-06-01 00:00:00,PURCHASED,KITCHENER,N,-1,1,12,N,N,9.85,N,Y,74.9590858033837
290,ACTIVE,KIT 4,1284,TREATED,150,CI,NO,NONE,1958-01-01 00:00:00,DONATED,KITCHENER,N,5,1,31,N,N,3.83,N,Y,2.14881068628666
140280,ACTIVE,KIT 4,1284,TREATED,150,PVC,NO,NONE,2017-06-01 00:00:00,PURCHASED,KITCHENER,N,-1,1,31,N,N,9.35,N,Y,5.52000254850066
140282,ACTIVE,KIT 4,1284,TREATED,150,PVC,NO,NONE,2017-06-01 00:00:00,PURCHASED,KITCHENER,N,-1,1,31,N,N,9.35,N,Y,147.209311156317
140334,ACTIVE,KIT 2W,608469,TREATED,25,PVC,NO,NONE,2021-01-13 00:00:00,PURCHASED,KITCHENER,N,-1,5,41,N,N,9.85,N,N,1.51569470906779
140374,ACTIVE,KIT 4,8534,TREATED,150,PVC,NO,NONE,2006-11-01 00:00:00,PURCHASED,KITCHENER,N,-1,1,18,N,N,9.35,N,N,14.0269945447167
140376,ACTIVE,KIT 4,8534,TREATED,150,PVC,NO,NONE,2006-11-01 00:00:00,PURCHASED,KITCHENER,N,-1,1,18,N,N,9.35,N,N,1.44014456255295
140394,ACTIVE,KIT 4,9981,TREATED,150,CI,NO,NONE,1956-01-01 00:00:00,DONATED,KITCHENER,N,6,5,8,N,Y,3.38,N,N,6.5078262501815
140418,ACTIVE,KIT 5,40286,TREATED,300,PVC,NO,NONE,1998-04-01 00:00:00,DONATED,KITCHENER,N,7,6,29,N,N,9.35,N,Y,29.0713350701819
140416,ACTIVE,KIT 5,40286,TREATED,300,PVC,NO,NONE,1998-04-01 00:00:00,DONATED,KITCHENER,N,7,6,29,N,N,9.35,N,Y,28.6001572481722
140420,ACTIVE,KIT 5,40284,TREATED,300,PVC,NO,NONE,1998-04-01 00:00:00,DONATED,KITCHENER,N,7,6,28,N,N,9.35,N,Y,8.96850845991223
16730,ACTIVE,KIT 4,1276,TREATED,100,CI,NO,NONE,1954-01-01 00:00:00,DONATED,KITCHENER,N,5,1,31,N,N,7.75,N,Y,58.6575539071384
91138,ACTIVE,KIT 2W,601670,TREATED,300,PVC,NO,NONE,2010-08-27 00:00:00,DONATED,KITCHENER,N,6,5,37,N,N,9.35,N,N,2.12052259005528
140516,ACTIVE,KIT 2W,601661,TREATED,300,PVC,NO,NONE,2017-08-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.45318342654426
140518,ACTIVE,KIT 2W,601672,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.57173051942501
140520,ACTIVE,KIT 2W,601676,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,4.12584014382685
140522,ACTIVE,KIT 2W,601678,TREATED,150,PVC,NO,NONE,2017-08-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,2.3380710208643
140524,ACTIVE,KIT 2W,601678,TREATED,200,PVC,NO,NONE,2017-09-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,2.99703964755378
140526,ACTIVE,KIT 2W,601657,TREATED,200,PVC,NO,NONE,2017-09-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,129.882122046391
140528,ACTIVE,KIT 2W,601670,TREATED,300,PVC,NO,NONE,2017-08-14 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,4.09658592643142
140530,ACTIVE,KIT 2W,601672,TREATED,200,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,9.59376264932402
140532,ACTIVE,KIT 2W,605290,TREATED,200,PVC,NO,NONE,2017-09-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,4.10594699527532
140534,ACTIVE,KIT 2W,601676,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,36.6958415865786
140536,ACTIVE,KIT 2W,601676,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,4.46603705589953
140538,ACTIVE,KIT 2W,601657,TREATED,200,PVC,NO,NONE,2017-09-22 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,113.940432881003
140540,ACTIVE,KIT 2W,605289,TREATED,200,PVC,NO,NONE,2017-09-19 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,91.535617723754
140542,ACTIVE,KIT 2W,601670,TREATED,300,PVC,NO,NONE,2018-03-06 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,86.4012050740973
140546,ACTIVE,KIT 2W,601698,TREATED,300,PVC,NO,NONE,2017-08-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,176.264459639026
140548,ACTIVE,KIT 2W,601674,TREATED,200,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,149.151738360774
140550,ACTIVE,KIT 2W,605289,TREATED,200,PVC,NO,NONE,2017-09-19 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,4.57604206029761
140552,ACTIVE,KIT 2W,601659,TREATED,300,PVC,NO,NONE,2017-09-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,52.3319781979797
140554,ACTIVE,KIT 2W,601659,TREATED,300,PVC,NO,NONE,2017-09-18 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,75.493532278178
140556,ACTIVE,KIT 2W,601659,TREATED,300,PVC,NO,NONE,2017-09-18 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.54515505739489
140558,ACTIVE,KIT 2W,601661,TREATED,300,PVC,NO,NONE,2017-08-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,39.8295482533606
140560,ACTIVE,KIT 2W,601670,TREATED,300,PVC,NO,NONE,2017-08-11 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,149.889463235152
140562,ACTIVE,KIT 2W,601672,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,84.3411376592924
140564,ACTIVE,KIT 2W,601663,TREATED,200,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,147.348809037202
140566,ACTIVE,KIT 2W,605289,TREATED,200,PVC,NO,NONE,2017-09-19 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,144.486474091825
140568,ACTIVE,KIT 2W,605290,TREATED,200,PVC,NO,NONE,2017-09-19 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,53.3176838122074
140570,ACTIVE,KIT 2W,601678,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,7.76417179465611
140572,ACTIVE,KIT 2W,601678,TREATED,150,PVC,NO,NONE,2017-08-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,55.3480268158827
140574,ACTIVE,KIT 2W,601678,TREATED,150,PVC,NO,NONE,2017-08-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,174.094472604496
140576,ACTIVE,KIT 2W,605290,TREATED,200,PVC,NO,NONE,2017-09-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,3.57313736865585
140578,ACTIVE,KIT 2W,601661,TREATED,300,PVC,NO,NONE,2017-08-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.37040053570499
140580,ACTIVE,KIT 2W,601659,TREATED,300,PVC,NO,NONE,2017-09-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,30.9432401804822
140582,ACTIVE,KIT 2W,601674,TREATED,200,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.8000050906332
140584,ACTIVE,KIT 2W,601663,TREATED,200,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,12.8499277556216
140586,ACTIVE,KIT 2W,601659,TREATED,300,PVC,NO,NONE,2017-09-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,3.93435984668669
140588,ACTIVE,KIT 2W,601676,TREATED,150,PVC,NO,NONE,2017-08-17 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,2.4600284240541
140590,ACTIVE,KIT 2W,601678,TREATED,150,PVC,NO,NONE,2017-08-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.20118582889518
140592,ACTIVE,KIT 2W,605290,TREATED,200,PVC,NO,NONE,2017-09-21 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,4.60005609665321
140594,ACTIVE,KIT 2W,601661,TREATED,300,PVC,NO,NONE,2017-08-15 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,3.44886198542523
140596,ACTIVE,KIT 2W,601659,TREATED,200,PVC,NO,NONE,2017-08-16 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,11.6743059825769
140598,ACTIVE,KIT 2W,601670,TREATED,300,PVC,NO,NONE,2017-08-11 00:00:00,DONATED,KITCHENER,N,-1,5,37,N,N,9.35,N,N,5.44998117429
140714,ACTIVE,KIT 4,609270,TREATED,450,PVCB,NO,NONE,2017-07-01 00:00:00,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,8.0,N,N,43.6053728013812
140874,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,1.30327428026465
140876,ACTIVE,KIT 2W,105667,TREATED,200,PVC,NO,NONE,2017-11-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,14.059203778028
140878,ACTIVE,KIT 2W,105671,TREATED,300,PVC,NO,NONE,2017-11-17 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,82.1942760067274
140880,ACTIVE,KIT 2W,105671,TREATED,300,PVC,NO,NONE,2017-11-17 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,14.9065432615766
140882,ACTIVE,KIT 2W,601444,TREATED,300,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,3.71195596166525
140884,ACTIVE,KIT 2W,601444,TREATED,300,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,43,N,N,9.35,N,N,20.0408072931198
140886,ACTIVE,KIT 2W,105670,TREATED,300,PVC,NO,NONE,2017-11-17 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.91922833709849
140888,ACTIVE,KIT 2W,105670,TREATED,300,PVC,NO,NONE,2017-11-17 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,69.6138247821529
140890,ACTIVE,KIT 2W,105668,TREATED,150,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,6.60860295302779
140892,ACTIVE,KIT 2W,105668,TREATED,150,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,6.07110166036177
140894,ACTIVE,KIT 2W,105670,TREATED,200,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,6.25547412425728
140896,ACTIVE,KIT 2W,105678,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,20.6600284287823
140898,ACTIVE,KIT 2W,105678,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,PURCHASED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,8.39898782550941
140900,ACTIVE,KIT 2W,105678,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,13.012080751682
140902,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,10.7725350284234
140904,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,26.290829704692
140906,ACTIVE,KIT 2W,105678,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,36.6140289754721
140908,ACTIVE,KIT 2W,105678,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,7.66905280133291
140910,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,24.9614699083022
140912,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,11.9362948263288
140914,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.94828943473142
140916,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,2.53631141707108
140918,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,48.1660599756771
140920,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,27.2483851786654
140922,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,25.1690794464637
140924,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,27.7087205686834
140926,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,16.3063238882692
140928,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-12-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,10.0820125076984
140930,ACTIVE,KIT 2W,105674,TREATED,200,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,15.6942634142876
140932,ACTIVE,KIT 2W,105679,TREATED,200,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.86116149616533
140934,ACTIVE,KIT 2W,105679,TREATED,150,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,2.48494516051504
140936,ACTIVE,KIT 2W,105679,TREATED,150,PVC,NO,NONE,2017-12-18 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,73.7832540269011
140938,ACTIVE,KIT 2W,105680,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,7.34658293927819
140940,ACTIVE,KIT 2W,105680,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.158709224656
140942,ACTIVE,KIT 2W,105680,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,63.1438599706707
140944,ACTIVE,KIT 2W,105681,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.70195696281602
140946,ACTIVE,KIT 2W,105681,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.60147805937101
140948,ACTIVE,KIT 2W,105681,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,12.9524647004078
140950,ACTIVE,KIT 2W,105681,TREATED,200,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,25.7509763539009
140952,ACTIVE,KIT 2W,105681,TREATED,200,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,22.5836093939622
140954,ACTIVE,KIT 2W,105681,TREATED,200,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,6.47019391565031
140956,ACTIVE,KIT 2W,105676,TREATED,200,PVC,NO,NONE,2017-11-23 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,28.9260317581891
140958,ACTIVE,KIT 2W,105676,TREATED,200,PVC,NO,NONE,2017-11-23 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,1.06926246092277
140960,ACTIVE,KIT 2W,602338,TREATED,200,PVC,NO,NONE,2017-11-23 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,10.929722238547
140962,ACTIVE,KIT 2W,602338,TREATED,200,PVC,NO,NONE,2017-11-24 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,35.9375734993648
140964,ACTIVE,KIT 2W,105676,TREATED,200,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,18.6708376707372
140966,ACTIVE,KIT 2W,105676,TREATED,200,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,19.7438269305555
140968,ACTIVE,KIT 2W,105679,TREATED,150,PVC,NO,NONE,2017-12-18 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,10.5607286260312
140970,ACTIVE,KIT 2W,40193,TREATED,300,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,11.3331899501331
140972,ACTIVE,KIT 2W,40193,TREATED,300,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,10.6867370157262
140974,ACTIVE,KIT 2W,40193,TREATED,300,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,20.8960886614579
140998,ACTIVE,KIT 2W,105677,TREATED,150,PVC,NO,NONE,2017-12-18 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,67.4535337713107
141000,ACTIVE,KIT 2W,105677,TREATED,150,PVC,NO,NONE,2017-12-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,13.3960126307106
141002,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,15.1592573124023
141004,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,63.8592887758786
141006,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,7.95437447677359
141008,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,26.0695651100484
141010,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,36.944103718931
141012,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2018-07-13 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,9.30203324070442
141014,ACTIVE,KIT 2W,105675,TREATED,200,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,5.86280239491692
141018,ACTIVE,KIT 2W,105677,TREATED,150,PVC,NO,NONE,2017-12-18 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,6.25634126703223
141020,ACTIVE,KIT 2W,601444,TREATED,300,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,43,N,N,9.35,N,N,108.046040194834
141022,ACTIVE,KIT 2W,40193,TREATED,150,PVC,NO,NONE,2017-11-15 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.401641281361182
141024,ACTIVE,KIT 2W,105678,TREATED,150,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.789061219801006
141026,ACTIVE,KIT 2W,105674,TREATED,150,PVC,NO,NONE,2017-12-20 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.611577051523394
141028,ACTIVE,KIT 2W,105674,TREATED,150,PVC,NO,NONE,2017-12-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.378501901882743
141030,ACTIVE,KIT 2W,105676,TREATED,150,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.453191581460242
141032,ACTIVE,KIT 2W,105677,TREATED,150,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,3.79447295380068
141034,ACTIVE,KIT 2W,105679,TREATED,150,PVC,NO,NONE,2017-11-22 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,3.35323408764675
141036,ACTIVE,KIT 2W,105681,TREATED,150,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.649989060880651
141038,ACTIVE,KIT 2W,105680,TREATED,150,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.571139299555988
141040,ACTIVE,KIT 2W,601444,TREATED,150,PVC,NO,NONE,2017-11-21 00:00:00,DONATED,KITCHENER,N,-1,5,43,N,N,9.35,N,N,0.278952344767031
141042,ACTIVE,KIT 2W,105675,TREATED,150,PVC,NO,NONE,2017-12-19 00:00:00,DONATED,KITCHENER,N,-1,5,42,N,N,9.35,N,N,0.404029813342322
141044,ACTIVE,KIT 2W,105674,TREATED,150,PVC,NO,NONE,2018-07-13 00:00:00,PURCHASED,KITCHENER,N,-1,5,0,N,N,9.35,N,N,73.6546496009183
141154,ACTIVE,KIT 4,601113,TREATED,200,PVC,NO,NONE,1997-09-01 00:00:00,DONATED,KITCHENER,N,6,4,0,N,N,9.35,N,Y,1.49667087225369
141094,ACTIVE,KIT 4,604779,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,82.2453178767962
141096,ACTIVE,KIT 4,604780,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,14.3559562565856
141098,ACTIVE,KIT 4,604783,TREATED,400,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,80.9885683065463
141100,ACTIVE,KIT 4,604780,TREATED,400,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,1.82029290527911
141102,ACTIVE,KIT 4,604781,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,233.96702759684
141104,ACTIVE,KIT 4,604781,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,1.97827975018265
141106,ACTIVE,KIT 4,604781,TREATED,600,HDPE,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,10.0,N,N,183.740757793274
141108,ACTIVE,KIT 4,604781,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,173.904476401615
141110,ACTIVE,KIT 4,604781,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,59.5212681951811
141112,ACTIVE,KIT 4,600165,TREATED,300,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,KITCHENER,N,-1,3,0,N,N,9.85,N,N,71.8863703189923
141114,ACTIVE,KIT 4,600165,TREATED,300,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,KITCHENER,N,-1,3,0,N,N,9.85,N,N,2.21268507778148
141116,ACTIVE,KIT 4,600165,TREATED,300,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,KITCHENER,N,-1,3,0,N,N,9.85,N,N,0.782719828182966
141118,ACTIVE,KIT 4,604781,TREATED,300,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,KITCHENER,N,-1,3,0,N,N,9.85,N,N,24.5926907008245
141120,ACTIVE,KIT 4,600165,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,49.7389435774267
141122,ACTIVE,KIT 4,600655,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,9.85,N,N,269.621238048329
141124,ACTIVE,KIT 4,600655,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,9.85,N,N,1.25791147922061
141126,ACTIVE,KIT 4,600655,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,9.85,N,N,79.6158077493281
141128,ACTIVE,KIT 4,600165,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,9.85,N,N,9.93101112818555
141130,ACTIVE,KIT 4,600655,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,DUAL CITY AND REGION,N,-1,3,0,N,N,9.85,N,N,0.767889218230357
141132,ACTIVE,KIT 4,604781,TREATED,600,PVC,NO,NONE,2020-03-18 00:00:00,PURCHASED,REGION,N,-1,3,0,N,N,9.85,N,N,1.99550927720775
