ASSET_ID,MAIN_LINE_TYPE,MAIN_CLASS,MAIN_NAME,MATERIAL,PIPE_LENGTH,PIPE_WIDTH,SOIL_TYPE,DATE_RELINED,DATE_OF_CONSTRUCTION,SERVICE_STATUS,PIPE_AGE
Z017,MAINAG,S,NOTTING HILL RES MINI HYDRO,MS,3.21,600,,,1980-01-01,IN,46.0
P255,MAINAG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,1.37,600,,,2010-02-01,IN,16.0
M041,OFTAKE,S,MERRI CK - NORTHCOTE-PUNT RD,MSCL,1.94,375,CRK,6/10/2004 12:00:00 AM,2004-05-10,IN,22.0
M131,OFTAKE,S,MT VIEW-DANDENONG MAIN,MSCL,2.96,300,CRK,1/1/1958 12:00:00 AM,1971-01-01,IN,55.0
R143,OUTLET,S,MORNINGTON RESERVOIR,MS,0.1,750,,,1980-01-01,IN,46.0
M263,SIPHBG,T,,MS,7.9,1350,,,1965-01-01,IN,61.0
R141,CROSS,S,DROMANA RESERVOIR,MS,0.65,450,UNKN,,2004-07-14,IN,22.0
M350,CROSS,S,WESTERN TRANSFER MAIN,MSCL,3.67,375,CLAY,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
M475,MAINBG,T,PAKENHAM RES NO.2 INLET MAIN,MS,88.11,600,CRK,11/25/1997 12:00:00 AM,1997-11-25,IN,29.0
B075,MAINBG,S,BRITTANIA CREEK PRV,MS,0.2,100,UNKN,,1985-01-01,IN,41.0
M350,CROSS,S,WESTERN TRANSFER MAIN,MSCL,3.98,225,CLAY,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
M350,CROSS,S,WESTERN TRANSFER MAIN,MSCL,0.73,225,CLAY,1/1/1983 12:00:00 AM,1984-01-01,IN,42.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MSCL,0.69,450,CLAY,1/1/1957 12:00:00 AM,1985-01-01,IN,41.0
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,7.0,1150,CRK,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M283,MAINBG,T,YARRA VALLEY CONDUIT MAIN,MS,30.64,2100,SNC,1/1/1973 12:00:00 AM,1976-01-01,IN,50.0
M484,MAINBG,S,YEA - SUGARLOAF MAIN,MSCL,5.52,300,,,2010-02-01,IN,16.0
M333,MAINBG,T,GREENVALE-YUROKE-SYDENHAM,MS,55.37,1150,CRK,1/1/1978 12:00:00 AM,1978-01-01,IN,48.0
R167,INLET,S,CRANBOURNE RESERVOIR,AC,1.19,375,,,1980-01-01,IN,46.0
P257,MAINAG,S,PRESTON PUMP STATION,MSCL,1.63,1200,,,2010-02-04,IN,16.0
M190,MAINBG,T,YAN YEAN-EPPING MAIN,MS,0.83,1700,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,423.73,1150,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
B190,MAINBG,S,AQUEDUCT RD LANGWARRIN PRV,MS,34.85,900,UNKN,,1967-01-01,IN,59.0
M131,MAINBG,T,MT VIEW-DANDENONG MAIN,MS,1.68,825,CRK,1/1/1958 12:00:00 AM,1958-01-01,IN,68.0
M104,MAINBG,T,MORANG OUTLET,MS,10.24,900,CLAY,,2004-07-01,IN,22.0
P251,MAINAG,S,GREENVALE PS,MSCL,4.22,600,UNKN,,2005-07-01,IN,21.0
M194,MAINBG,T,EPPING-PRESTON MAIN,MS,480.83,1150,CLAY,1/1/1960 12:00:00 AM,1960-07-04,IN,66.0
M160,MAINBG,T,PRESTON - FOOTSCRAY MAIN,MS,8.16,900,CLAY,1/1/1958 12:00:00 AM,1958-03-01,IN,68.0
M104,MAINBG,S,MORANG OUTLET,MSCL,0.79,225,CRK,1/1/1989 12:00:00 AM,2005-05-02,IN,21.0
M022,MAINBG,T,MITCHAM-NOTTING HILL MAIN,MS,3.89,1150,CLAY,1/1/1968 12:00:00 AM,1964-01-01,IN,62.0
M160,BYPASS,S,PRESTON - FOOTSCRAY MAIN,MS,1.058,750,,,2013-08-24,IN,13.0
M078,MAINBG,S,ROSANNA - PRESTON MAIN,MS,1.119,600,CLAY,1/1/1940 12:00:00 AM,1940-01-01,IN,86.0
P245,MAINBG,S,KALLISTA PS,MS,1.14,600,,,1980-01-01,IN,46.0
H040,BYPASS,S,UPPER YARRA DAM,MS,0.71,900,,,1980-01-01,IN,46.0
H040,MAINBG,S,UPPER YARRA DAM,MS,4.47,2100,,,1980-01-01,IN,46.0
H040,MAINBG,S,UPPER YARRA DAM,MS,2.48,1350,,,1980-01-01,IN,46.0
M281,BYPASS,S,CARDINIA-DAND'G-NOTTING HILL M,MSCL,9.83,225,SAND,1/1/1955 12:00:00 AM,1976-01-01,IN,50.0
M441,BYPASS,S,LANGWARRIN - BITTERN NO 2 MAIN,RC,1.62,150,CLAY,,1959-01-01,IN,67.0
M273,MAINBG,T,CARDINIA BYPASS,MS,1986.81,2100,MS&C,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M193,CONN,S,KENNY ST-BROADMEADOWS MAIN,MSCL,2.17,375,CLAY,1/1/1965 12:00:00 AM,1971-01-01,IN,55.0
M475,MAINBG,T,PAKENHAM RES NO.2 INLET MAIN,MS,57.96,600,CRK,11/25/1997 12:00:00 AM,1997-07-25,IN,29.0
M268,CROSS,S,MT VIEW OUTLET MAIN,MSCL,0.85,600,SLCL,1/1/1983 12:00:00 AM,1968-01-01,IN,58.0
P251,CROSS,S,GREENVALE PS,MSCL,1.09,450,UNKN,,2005-07-01,IN,21.0
M333,CROSS,S,GREENVALE-YUROKE-SYDENHAM,MSCL,0.63,225,CRK,1/1/1978 12:00:00 AM,2000-08-10,IN,26.0
M041,MAINBG,T,MERRI CK - NORTHCOTE-PUNT RD,MS,358.57,1150,CRK,6/10/2004 12:00:00 AM,2004-06-10,IN,22.0
M484,MAINBG,T,YEA - SUGARLOAF MAIN,MS,6196.47,1350,,,2010-02-01,IN,16.0
R043,CROSS,S,COWIES HILL RESERVOIR,MS,5.55,450,,,1980-01-01,IN,46.0
H040,CROSS,S,UPPER YARRA DAM,CI,0.94,100,,,1980-01-01,IN,46.0
M421,MAINBG,T,BITTERN - DROMANA NO 1 MAIN,RC,563.03,525,UNKN,,1940-01-01,IN,86.0
R064,INLET,S,SYDENHAM RESERVOIR,MS,1.04,450,,,1980-01-01,IN,46.0
M046,MAINBG,T,MITCHAM-SURREY HILLS MAIN,MS,2.59,900,UNKN,,1912-01-01,IN,114.0
M232,MAINBG,T,HARRIS GULLY MAIN,MS,5.91,1150,MS,1/1/1965 12:00:00 AM,1977-01-01,IN,49.0
M332,MAINBG,T,WINNEKE-PRESTON (SLOAF RES.MN),MS,137.94,2400,SAND,1/1/1980 12:00:00 AM,1980-01-01,IN,46.0
R033,INLET,S,MORANG SOUTH RESERVOIR,MS,5.03,900,,,1980-01-01,IN,46.0
R064,INLET,S,SYDENHAM RESERVOIR,MS,11.45,600,,,1980-01-01,IN,46.0
Z019,MAINAG,S,OLINDA RES MINI HYDRO,MSCL,0.85,200,CLAY,,2009-08-24,IN,17.0
P255,MAINAG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,2.54,600,,,2010-02-01,IN,16.0
M054,MAINBG,T,OLINDA-MITCHAM NO.2,MS,6.51,1150,CLAY,1/1/1926 12:00:00 AM,,IN,
P251,MAINBG,S,GREENVALE PS,MSCL,3.62,1350,UNKN,,2005-07-01,IN,21.0
M104,OFTAKE,S,MORANG OUTLET,MSCL,0.4,150,CLAY,,2004-07-01,IN,22.0
M193,OFTAKE,S,KENNY ST-BROADMEADOWS MAIN,MSCL,2.78,150,CLAY,1/1/1965 12:00:00 AM,1971-01-01,IN,55.0
B075,MAINBG,S,BRITTANIA CREEK PRV,MS,0.37,150,UNKN,,1985-01-01,IN,41.0
P107,MAINBG,S,(NOT OP) NOTTING HILL PS,MS,2.35,600,UNKN,,1977-01-01,IN,49.0
M076,BYPASS,S,"HIGH ST RD, MT WAVERLY MAIN",MSCL,0.68,300,CLAY,1/1/1992 12:00:00 AM,1985-01-01,IN,41.0
R019,INLET,S,OLINDA RESERVOIR,MS,12.31,1150,,,1980-01-01,IN,46.0
R010,INLET,S,MITCHAM RESERVOIR,MS,3.23,1150,,,1980-01-01,IN,46.0
R033,INLET,S,MORANG SOUTH RESERVOIR,MS,0.89,600,,,1980-01-01,IN,46.0
R032,BYPASS,S,ST ALBANS RESERVOIR,MS,1.07,100,,,1980-01-01,IN,46.0
R064,INLET,S,SYDENHAM RESERVOIR,MS,1.56,600,,,1980-01-01,IN,46.0
R004,INLET,S,DANDENONG NORTH RESERVOIR,MS,37.86,1350,,,1980-01-01,IN,46.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,901.42,900,CLAY,1/1/1976 12:00:00 AM,1914-01-01,IN,112.0
M160,MAINBG,T,PRESTON - FOOTSCRAY MAIN,MS,12.78,900,CLAY,1/1/1958 12:00:00 AM,1958-01-01,IN,68.0
M273,MAINBG,T,CARDINIA BYPASS,MS,131.65,1700,CRK,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
H080,MAINBG,S,THOMSON DAM,UPVC,12.23,100,,,1986-01-01,IN,40.0
M348,MAINBG,T,MORANG BCH OF WINNEKE-PRESTON,MS,5.57,600,CRK,1/1/1980 12:00:00 AM,1980-01-01,IN,46.0
M197,BYPASS,S,SILVAN-PRESTON MAIN,MSCL,5.04,825,TOPS,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M197,BYPASS,S,SILVAN-PRESTON MAIN,MSCL,0.87,825,TOPS,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M485,MAINBG,S,CARDINIA RES.DESALINATION MAIN,MSCL,1.83,1200,,,2011-02-25,IN,15.0
M485,MAINBG,S,CARDINIA RES.DESALINATION MAIN,MSCL,1.74,1200,,,2011-02-25,IN,15.0
M104,BYPASS,S,MORANG OUTLET,MSCL,0.67,150,CLAY,,2007-08-08,IN,19.0
H060,BYPASS,S,CARDINIA DAM,MS,1.02,225,UNKN,,1972-01-01,IN,54.0
R011,BYPASS,S,MONTROSE RESERVOIR,MS,2.33,225,,,1980-01-01,IN,46.0
M009,MAINBG,T,PRESTON-NORTH ESSENDON MAIN,MS,40.02,900,CLAY,,2011-12-16,IN,15.0
M232,MAINBG,S,HARRIS GULLY MAIN,MSCL,1.09,300,CLAY,,2006-10-03,IN,20.0
M280,CONN,S,GREENVALE RESERVOIR OUTLET,MSCL,2.67,300,CLAY,1/1/1965 12:00:00 AM,1971-01-01,IN,55.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MSCL,2.28,150,CLAY,1/1/1957 12:00:00 AM,1957-01-01,IN,69.0
M475,MAINBG,T,PAKENHAM RES NO.2 INLET MAIN,MS,1.75,600,CRK,11/25/1997 12:00:00 AM,1997-11-25,IN,29.0
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,464.94,1150,CRK,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M478,CROSS,S,CARDINIA - PEARCEDALE DUP,MSCL,1.06,450,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
P248,CROSS,S,MORANG RES PS,MS,1.92,600,UNKN,,1999-12-05,IN,27.0
M159,MAINBG,T,MT WAVERLY-NOTTING HILL MAIN,MS,101.08,1150,SAND,1/1/1955 12:00:00 AM,1976-01-01,IN,50.0
M113,BYPASS,S,MITCHAM - SURREY HILLS DUP.,MS,0.85,225,,,1980-01-01,IN,46.0
M378,MAINBG,S,CARDINIA - BERWICK MAIN,MSCL,1.16,225,SAND,,2012-10-18,IN,14.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,,36.64,900,,,1979-01-01,IN,47.0
M273,MAINBG,S,CARDINIA BYPASS,MSCL,1.6,600,MS&C,,2011-10-17,IN,15.0
P255,MAINAG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,8.51,750,,,2010-02-01,IN,16.0
P058,MAINBG,S,EPPING PS,MS,0.97,225,CLAY,,1960-01-01,IN,66.0
P107,MAINBG,S,(NOT OP) NOTTING HILL PS,MS,1.83,600,UNKN,,1977-01-01,IN,49.0
M076,CONN,S,"HIGH ST RD, MT WAVERLY MAIN",MSCL,1.47,150,CLAY,1/1/1992 12:00:00 AM,1925-01-01,IN,101.0
R148,OFTAKE,S,PAKENHAM RESERVOIR,MS,1.84,600,,,1980-01-01,IN,46.0
M440,CONN,S,TYABB MORNINGTON MAIN,MS,0.57,250,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
R141,CROSS,S,DROMANA RESERVOIR,MS,1.23,450,UNKN,,2004-07-14,IN,22.0
M055,OFTAKE,S,NO 1 OLINDA-MITCHAM MAIN,MSCL,5.25,225,CLAY,1/1/1963 12:00:00 AM,1914-01-01,IN,112.0
M232,MAINBG,T,HARRIS GULLY MAIN,MS,1.57,1150,CLAY,,1965-01-01,IN,61.0
M197,MAINBG,T,SILVAN-PRESTON MAIN,MS,570.87,1700,SAND,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
H080,BYPASS,S,THOMSON DAM,MS,4.36,80,,,1986-01-01,IN,40.0
P118,BYPASS,S,PLENTY PUMP STATION,MS,5.59,1350,UNKN,,,IN,
M372,BYPASS,S,LUSATIA PARK MAIN,MSCL,3.07,300,SAND,1/1/1986 12:00:00 AM,1984-09-01,IN,42.0
P245,MAINBG,S,KALLISTA PS,MS,3.79,600,,,1980-01-01,IN,46.0
R032,CROSS,S,ST ALBANS RESERVOIR,MS,1.89,900,,,1980-01-01,IN,46.0
R032,MAINBG,S,ST ALBANS RESERVOIR,MS,38.46,1150,,,1980-01-01,IN,46.0
M478,CROSS,S,CARDINIA - PEARCEDALE DUP,MSCL,1.89,800,CRK,,2010-10-18,IN,16.0
M350,CROSS,S,WESTERN TRANSFER MAIN,MSCL,6.52,600,CLAY,1/1/1960 12:00:00 AM,1984-01-01,IN,42.0
M104,CROSS,S,MORANG OUTLET,MSCL,1.73,300,CLAY,1/1/1960 12:00:00 AM,1981-01-01,IN,45.0
M333,BYPASS,S,GREENVALE-YUROKE-SYDENHAM,MSCL,1.2,600,CRK,1/1/1978 12:00:00 AM,2005-02-28,IN,21.0
M281,BYPASS,S,CARDINIA-DAND'G-NOTTING HILL M,MSCL,1.5,225,SAND,1/1/1974 12:00:00 AM,1981-01-01,IN,45.0
M230,MAINBG,T,O'SHANNASSY-U/YARRA CONDUIT MA,MS,2.03,900,SAND,1/1/1964 12:00:00 AM,1964-01-01,IN,62.0
M258,MAINBG,T,MAROONDAH AQUADUCT REPLACEMENT,MS,436.82,2100,SAND,1/1/1968 12:00:00 AM,1968-08-26,IN,58.0
M258,MAINBG,T,MAROONDAH AQUADUCT REPLACEMENT,MS,15.05,2100,SAND,1/1/1980 12:00:00 AM,1980-01-01,IN,46.0
M056,MAINBG,T,OLINDA-MITCHAM NO.3,MS,6.49,1150,CLAY,1/1/1981 12:00:00 AM,1936-01-01,IN,90.0
M332,MAINBG,T,WINNEKE-PRESTON (SLOAF RES.MN),MS,11.69,2100,SAND,1/1/1980 12:00:00 AM,1980-10-14,IN,46.0
M291,OFTAKE,S,SILVAN - OLINDA MAIN,MSCL,0.99,225,CLAY,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
A003,AQDUCT,T,CLEAR WATER CHANNEL,BSTONE,47.6,0,,,1886-01-01,IN,140.0
M195,OFTAKE,S,MT WAVERLY OUTLET MAIN,MSCL,0.7,825,SNC,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M132,CROSS,S,SILVA-MT WAVERLY MAIN,MSCL,3.93,600,SAND,1/1/1983 12:00:00 AM,1983-01-01,IN,43.0
M182,BRANCH,S,BROOKLYN-GALVIN-LAVERTON MAIN,MSCL,1.87,300,CLAY,1/1/1969 12:00:00 AM,1969-01-01,IN,57.0
P242,OUTLET,S,SILVAN - SEVILLE PS,MS,0.46,250,UNKN,,1996-01-01,IN,30.0
B190,MAINBG,T,AQUEDUCT RD LANGWARRIN PRV,MS,1.92,600,CLAY,,1957-01-01,IN,69.0
M197,MAINBG,T,SILVAN-PRESTON MAIN,MS,5.93,1700,SAND,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M301,MAINBG,T,U/YARRA-O'SHANNASSY SIPHON MAI,MS,858.25,1150,C&GR,1/1/1938 12:00:00 AM,1938-01-01,IN,88.0
M291,MAINBG,S,SILVAN - OLINDA MAIN,MSEL,4.53,1350,CLAY,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
M420,OFTAKE,S,TARAGO - WESTERN PORT MAIN,MSCL,2.49,100,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M197,OFTAKE,S,SILVAN-PRESTON MAIN,MSCL,2.28,150,CLAY,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
R010,OUTLET,S,MITCHAM RESERVOIR,CI,1.31,825,,,1980-01-01,IN,46.0
H040,OUTLET,S,UPPER YARRA DAM,MS,4.91,1050,,,1980-01-01,IN,46.0
M333,MAINBG,T,GREENVALE-YUROKE-SYDENHAM,MS,254.81,1150,CRK,1/1/1978 12:00:00 AM,1978-01-01,IN,48.0
M455,MAINBG,T,PAKENHAM INLET MAIN,MS,13.83,450,SAND,1/1/1985 12:00:00 AM,1985-01-01,IN,41.0
M441,MAINBG,T,LANGWARRIN - BITTERN NO 2 MAIN,RC,2241.95,825,CLAY,,1959-01-01,IN,67.0
R043,OUTLET,S,COWIES HILL RESERVOIR,MS,2.01,375,,,1980-01-01,IN,46.0
P254,MAINBG,S,GOULBURN RIVER PUMPING STATION,MSCL,5.46,750,,,2010-02-01,IN,16.0
B171,MAINBG,,LANGWARRIN BIPIT PRV,MS,1.99,450,,,1980-01-01,IN,46.0
R063,INLET,S,QUARRY HILL RESERVOIR,MS,4.52,825,UNKN,,1978-01-01,IN,48.0
B072,MAINBG,S,COTCHIN RES PRV,MS,0.75,150,UNKN,,1984-01-01,IN,42.0
R001,INLET,S,BROADMEADOWS RESERVOIR,MS,1.13,825,,,1980-01-01,IN,46.0
B053,MAINBG,S,WATSONIA PRV,GI,0.41,50,UNKN,,,IN,
P101,MAINBG,S,(NOT OP) GREENVALE PS,MS,1.47,600,UNKN,,1978-01-01,IN,48.0
M273,MAINBG,T,CARDINIA BYPASS,MS,1.67,1700,CRK,1/1/1971 12:00:00 AM,1971-01-01,IN,55.0
R038,BYPASS,S,WANTIRNA SOUTH RESERVOIR,MS,0.88,300,UNKN,,1988-01-01,IN,38.0
M319,BYPASS,S,QUARRY HILL RISING MAIN,MSCL,1.11,225,C&BS,1/1/1977 12:00:00 AM,2009-08-05,IN,17.0
M478,BYPASS,S,CARDINIA - PEARCEDALE DUP,MSCL,2.456,225,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
P168,MAINBG,S,YERING GORGE PS,MS,1.38,1500,,,1980-01-01,IN,46.0
M484,MAINBG,S,YEA - SUGARLOAF MAIN,MSCL,6.96,100,,,2010-02-01,IN,16.0
P255,MAINBG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,11.74,600,,,2010-02-01,IN,16.0
R033,INLET,S,MORANG SOUTH RESERVOIR,MS,17.55,900,,,1980-01-01,IN,46.0
M161,MAINAG,T,YARRA-SILVAN CONDUIT NO 1,MS,24.45,1700,SS&C,1/1/1946 12:00:00 AM,1946-01-01,IN,80.0
Z010,MAINAG,S,SILVAN RES MINI HYDRO,MSCL,4.87,1800,CRK,,2009-07-28,IN,17.0
M191,OFTAKE,S,MORANG BRCH YAN YEAN-EPPING M,CICL,7.09,100,SAND,5/21/2001 12:00:00 AM,1972-01-01,IN,54.0
M268,MAINBG,T,MT VIEW OUTLET MAIN,MS,2.77,900,S&C,1/1/1965 12:00:00 AM,1968-01-01,IN,58.0
P058,MAINBG,S,EPPING PS,MS,4.35,600,CLAY,,1960-01-01,IN,66.0
M232,MAINBG,T,HARRIS GULLY MAIN,MS,1308.73,1150,MS,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M195,MAINBG,T,MT WAVERLY OUTLET MAIN,MS,8.44,1150,SNC,1/1/1962 12:00:00 AM,1962-01-01,IN,64.0
M420,OFTAKE,S,TARAGO - WESTERN PORT MAIN,MSCL,6.62,300,SAND,1/1/1979 12:00:00 AM,1975-08-01,IN,51.0
M427,OFTAKE,S,LANGWARRIN-FRANKSTON NO 1 MAIN,RC,2.41,450,CLAY,,1955-01-01,IN,71.0
P242,OUTLET,S,SILVAN - SEVILLE PS,MS,0.59,250,UNKN,,1996-01-01,IN,30.0
M482,MAINBG,S,THOMSON YARRA TUNNEL,MSEL,2.0,1050,,,1983-01-01,IN,43.0
B032,MAINBG,S,ARDEER PRV,MSEL,1.907,900,UNKN,,1973-01-01,IN,53.0
M054,MAINBG,T,OLINDA-MITCHAM NO.2,MS,432.49,1150,CLAY,1/1/1984 12:00:00 AM,1926-01-01,IN,100.0
M478,CROSS,S,CARDINIA - PEARCEDALE DUP,MSCL,3.595,225,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
M478,CROSS,S,CARDINIA - PEARCEDALE DUP,MSCL,0.48,800,CRK,,2010-10-18,IN,16.0
R032,CROSS,S,ST ALBANS RESERVOIR,MS,1.99,900,,,1980-01-01,IN,46.0
M482,MAINBG,S,THOMSON YARRA TUNNEL,MSEL,8.0,2100,,,1983-01-01,IN,43.0
M193,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,MS,38.86,1150,CLAY,1/1/1965 12:00:00 AM,1965-01-01,IN,61.0
M194,MAINBG,S,EPPING-PRESTON MAIN,MS,0.425,1150,CLAY,1/1/1960 12:00:00 AM,1960-01-01,IN,66.0
M132,MAINBG,T,SILVA-MT WAVERLY MAIN,MS,4.67,1350,CLAY,1/1/1954 12:00:00 AM,1957-01-01,IN,69.0
P118,INLET,S,PLENTY PUMP STATION,MS,5.34,600,UNKN,,,IN,
R004,INLET,S,DANDENONG NORTH RESERVOIR,MS,1.17,750,,,1980-01-01,IN,46.0
R017,INLET,S,NOTTING HILL RESERVOIR,MS,104.39,1150,,,1980-01-01,IN,46.0
R004,INLET,S,DANDENONG NORTH RESERVOIR,MS,4.07,600,,,1980-01-01,IN,46.0
M158,OFTAKE,S,SURREY HILLS - ROSANNA,MSCL,1.0,300,CLAY,1/1/1957 12:00:00 AM,1985-01-01,IN,41.0
A011,AQDUCT,T,UPPER YARRA,CONC,627.42,0,,,1933-01-01,IN,93.0
M054,OFTAKE,S,OLINDA-MITCHAM NO.2,MSCL,0.93,150,CLAY,1/1/1984 12:00:00 AM,1926-01-01,IN,100.0
M478,MAINBG,S,CARDINIA - PEARCEDALE DUP,MSCL,3.22,1350,CRK,,2010-10-18,IN,16.0
B048,MAINBG,S,HALLAM NORTH PRV,MS,1.99,760,UNKN,,1977-01-01,IN,49.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,2.04,900,CLAY,1/1/1963 12:00:00 AM,1914-01-01,IN,112.0
H060,BRANCH,S,CARDINIA DAM,MS,17.09,1150,,,1980-01-01,IN,46.0
M387,BRANCH,S,SILVAN SEVILLE MAIN,DICL,0.85,100,CRK,1/1/1996 12:00:00 AM,1996-01-01,IN,30.0
P255,MAINBG,S,SUGARLOAF HIGH LIFT PUMP ST'N,MSCL,6.51,1750,,,2010-02-01,IN,16.0
R006,MAINBG,S,ESSENDON NORTH RESERVOIR,MS,1.65,900,,,1980-01-01,IN,46.0
M440,BYPASS,S,TYABB MORNINGTON MAIN,MS,0.68,80,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
H040,MAINBG,S,UPPER YARRA DAM,MS,4.36,1050,,,1980-01-01,IN,46.0
R032,MAINBG,S,ST ALBANS RESERVOIR,MS,17.02,600,,,1980-01-01,IN,46.0
H080,MAINBG,S,THOMSON DAM,UPVC,5.04,50,,,1986-01-01,IN,40.0
M190,BYPASS,S,YAN YEAN-EPPING MAIN,MSCL,1.69,300,CLAY,1/1/1960 12:00:00 AM,1994-02-01,IN,32.0
M194,BYPASS,S,EPPING-PRESTON MAIN,MSCL,1.63,225,CLAY,1/1/1960 12:00:00 AM,1960-07-04,IN,66.0
M378,MAINBG,T,CARDINIA - BERWICK MAIN,MS,3.24,1125,SAND,,2012-10-18,IN,14.0
M055,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,MSLB,2.0,900,CLAY,1/1/1963 12:00:00 AM,1914-01-01,IN,112.0
M132,BYPASS,S,SILVA-MT WAVERLY MAIN,MSCL,0.48,225,CLAY,1/1/1957 12:00:00 AM,1985-01-01,IN,41.0
H040,BYPASS,S,UPPER YARRA DAM,MS,1.01,450,,,1980-01-01,IN,46.0
M041,BYPASS,T,MERRI CK - NORTHCOTE-PUNT RD,MS,2.53,150,CLAY,,2009-07-02,IN,17.0
M420,MAINBG,S,TARAGO - WESTERN PORT MAIN,MS,1.4,1150,SAND,,2009-05-01,IN,17.0
R020,MAINBG,S,PRESTON NO1 RESERVOIR,,79.381,900,,,1979-01-01,IN,47.0
M046,CONN,S,MITCHAM-SURREY HILLS MAIN,MS,2.48,225,CLAY,1/1/1912 12:00:00 AM,1912-01-01,IN,114.0
M375,CROSS,T,CARDINIA - HALLAM NO 2 MAIN,MS,40.06,900,UNKN,1/1/1988 12:00:00 AM,1988-01-01,IN,38.0
M387,MAINBG,T,SILVAN SEVILLE MAIN,MS,4.06,300,CRK,1/1/1996 12:00:00 AM,1996-01-01,IN,30.0
M333,INLET,S,GREENVALE-YUROKE-SYDENHAM,MS,0.92,50,CRK,1/1/1978 12:00:00 AM,2005-02-28,IN,21.0
R001,INLET,S,BROADMEADOWS RESERVOIR,MS,10.64,300,,,1980-01-01,IN,46.0
M283,MAINBG,T,YARRA VALLEY CONDUIT MAIN,MS,500.25,2100,MS,1/1/1973 12:00:00 AM,1976-01-01,IN,50.0
M332,MAINBG,T,WINNEKE-PRESTON (SLOAF RES.MN),MS,1.41,2100,SAND,1/1/1980 12:00:00 AM,1980-01-01,IN,46.0
R167,INLET,S,CRANBOURNE RESERVOIR,MS,0.65,150,,,1980-01-01,IN,46.0
P257,MAINAG,S,PRESTON PUMP STATION,MSCL,0.66,100,,,2010-02-04,IN,16.0
M113,MAINBG,T,MITCHAM - SURREY HILLS DUP.,MS,10.85,1150,CLAY,1/1/1988 12:00:00 AM,1939-01-01,IN,87.0
P258,MAINAG,S,CARDINIA - SILVAN PUMP STATION,MSCL,8.92,800,,,2011-08-05,IN,15.0
M440,MAINAG,T,TYABB MORNINGTON MAIN,MS,0.43,1000,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M440,MAINAG,T,TYABB MORNINGTON MAIN,MS,0.55,1000,CLAY,1/1/1979 12:00:00 AM,1979-01-01,IN,47.0
M132,MAINBG,T,SILVA-MT WAVERLY MAIN,MS,1.63,1700,CLAY,1/1/1957 12:00:00 AM,1981-01-01,IN,45.0
M475,BYPASS,S,PAKENHAM RES NO.2 INLET MAIN,MSCL,5.35,225,CRK,11/25/1997 12:00:00 AM,1997-11-25,IN,29.0
M478,BYPASS,S,CARDINIA - PEARCEDALE DUP,MSCL,1.479,225,CRK,1/1/2001 12:00:00 AM,2001-01-01,IN,25.0
R019,MAINBG,S,OLINDA RESERVOIR,MS,0.6,800,,,2010-01-21,IN,16.0
R019,MAINBG,S,OLINDA RESERVOIR,MS,0.6,800,,,2010-01-21,IN,16.0
R020,BYPASS,S,PRESTON NO1 RESERVOIR,,1.77,150,,,2013-03-04,IN,13.0
R017,MAINBG,,NOTTING HILL RESERVOIR,MS,3.3,100,,,1980-01-01,IN,46.0
