seg_id,str_type,dtupdate,status_id,seg_descr,poly_area,gisid,street_id,seg_part,Geo Shape x,Geo Shape y,Latitude,Longitude
22422,Council Major,20210923,2,Intersection of Melrose Street and Curran Street,937,3010,890,1,144.942485606238,-37.792068103988,-37.79218532501872,144.94229035901319
30801,Private,20210923,4,Studio Lane,648,3846,119761,1,144.937778029926,-37.813496581162,-37.81336156988532,144.9380959641969
30613,Private,20210923,4,Pl5059,157,2511,1550,1,144.990122572095,-37.810587718536,-37.810770721298496,144.99010824534324
21400,Council Major,20210923,2,Walsh Street between Milton Street and William Street,1010,1110,1156,1,144.953897734796,-37.80798519643,-37.80799669151579,144.9542032935496
20177,Council Major,20210923,2,Queen Street between Little Lonsdale Street and La Trobe Street,2875,3457,1010,1,144.959482977144,-37.811919994549,-37.811571195198205,144.95914010519192
22180,Arterial,20210923,1,Kings Way between Whiteman Street and Kings Bridge,300,2388,1359,1,144.958296169814,-37.822673925891,-37.822797238964,144.95816681576952
30436,Private,20210923,4,Pl5142,52,340,2886,1,144.945151075844,-37.807486325941,-37.807371212342616,144.94524697470493
22982,Council Major,20210923,2,Collett Street between Robertson Street and Smith Street,1827,618,119630,1,144.933128704332,-37.791620988626,-37.79227988954921,144.93307418873556
22711,Council Major,20210923,2,Intersection of Domain Road and Leopold Street,199,1001,572,1,144.98328292017,-37.834337580429,-37.834255833650786,144.9833573438386
21539,Council Minor,20210923,3,Wren Lane between Dudley Street and Rosslyn Street,442,1327,120135,1,144.945986346164,-37.81150891448,-37.811378255018575,144.94581201082755
23172,Council Minor,20210923,3,PH8032 from Wight Street,36,436,119704,1,144.929744247877,-37.793543864876,-37.793600680513926,144.92976238005522
20029,Arterial,20210923,1,Intersection of King Street and La Trobe Street,906,3088,0,1,144.953699755157,-37.81238431076,-37.81246620033175,144.9539197574342
23089,Council Major,20210923,2,Smith Street between Barnett Street and Collett Street,1211,447,119639,1,144.933160448031,-37.791443590772,-37.79149616225873,144.93280149807507
22759,Arterial,20210923,1,Intersection of Punt Road and Commercial Road,313,1048,0,1,144.98492468881,-37.845525444556,-37.845666515206545,144.98496648445058
20260,Council Minor,20210923,3,Melbourne Place from Russell Street,474,3184,889,1,144.968443875046,-37.813155523618,-37.81325469435158,144.9687333921655
20992,Council Major,20210923,2,Errol Street between Victoria Street and Queensberry Street,6165,2685,607,1,144.949246964306,-37.804198600481,-37.80408601156993,144.9494408002252
23143,Arterial,20210923,1,Intersection of Racecourse Road and Bellair Street,583,493,119624,1,144.928756344038,-37.788218416629,-37.788174432596584,144.92898285645236
20004,Council Major,20210923,2,Intersection of Lonsdale Street and Russell Street,908,3110,0,1,144.967095478085,-37.811013852972,-37.810837333925186,144.9671992536938
21051,Council Major,20210923,2,Intersection of Arden Street and Laurens Street,612,2878,395,1,144.942089718233,-37.800245146253,-37.80009932424734,144.9419991386385
21732,Council Minor,20210923,3,Cl0179 from Derby Street,153,2306,1914,1,144.927112961956,-37.795722884042,-37.79561088105813,144.92733921283016
21649,Council Major,20210923,2,A'Beckett Street between Elizabeth Street and Queen Street,4071,1243,368,1,144.9604281865,-37.809275293484,-37.809604671819756,144.95963218584814
23032,Council Minor,20210923,3,Geographe Street between Bourke Street and Keera Way,1971,421,119690,1,144.945459352101,-37.820055288814,-37.82014230511822,144.94539537953275
30870,Private,20210923,4,Frederick Way,350,4079,120139,1,144.957006393528,-37.810262864969,-37.80989600561983,144.9568745751492
21914,Council Minor,20210923,3,Ola Cohn Place from Simpson Street,946,1391,942,1,144.988466365474,-37.813766285479,-37.81384112560603,144.9889757822957
30633,River,20210923,8,Webb Dock,44980,2527,2950,1,144.906491149936,-37.841187778976,-37.83986260169651,144.90477168845896
23247,Road Safety Act,20210923,16,Queen Street between Therry Street and Victoria Street,6196,5,1010,1,144.95844827764,-37.806291705351,-37.80704580353217,144.95809065126198
30585,Private,20210923,4,Pl5365,31,2490,117846,1,144.924113491236,-37.793282012501,-37.79333433149431,144.92414518940663
22267,Council Major,20210923,2,Intersection of Clowes Street and Airlie Street,239,939,0,1,144.987094973297,-37.830936000856,-37.83085728250056,144.98718101679543
21865,Council Minor,20210923,3,Gotch Lane between Grey Street and Albert Street,713,1436,3056,1,144.98551857172,-37.81076928367,-37.81115633414575,144.98500689436523
30861,Private,20210923,4,Dalgety Place,78,4053,3154,1,144.97208290363,-37.793949182382,-37.7938383180945,144.97199041087197
30655,Freeway,20210923,11,West Gate Freeway,2631,2545,2840,1,144.964089553935,-37.829385500084,-37.82843225361959,144.9643300917964
23123,Council Major,20210923,2,Buncle Street between Mark Street and Sutton Street,2946,535,119651,1,144.940630789451,-37.79242578005,-37.7930924269419,144.94062811470772
22487,Arterial,20210923,1,Punt Road between Hoddle Bridge and Olympic Boulevard,456,3799,1004,1,144.987882338969,-37.829126506727,-37.82900594845755,144.9879734874307
22210,Arterial,20210923,1,Intersection of Toorak Road and Adams Street,605,886,1127,1,144.977348279034,-37.836993760336,-37.837088460792245,144.97720838401943
20400,Council Minor,20210923,3,Michael Lane from Bourke Street,138,3324,896,1,144.960346408223,-37.815210581912,-37.81535295029463,144.960387451282
30873,Private,20210923,4,Sheoak Way,1018,4084,120142,1,144.9487211213,-37.776797824148,-37.777239434888735,144.94890365876665
20339,Council Minor,20210923,3,Flanigan Lane between Sutherland Street and Guildford Lane,434,3383,630,1,144.959712372422,-37.811358822462,-37.81107211875898,144.9600964101817
21458,Council Minor,20210923,3,Cl1057 from Ireland Street,240,1302,297,1,144.944552149647,-37.807224049744,-37.806826963643395,144.94478617154866
23088,Council Major,20210923,2,Smith Street between Rankins Road and Barnett Street,1205,445,119639,1,144.931994210781,-37.791321212978,-37.79140900567959,144.9319760306071
21608,Arterial,20210923,1,Intersection of Victoria Street and Swanston Street,911,1852,0,1,144.962750319694,-37.806496554486,-37.80665080588619,144.962895226868
20433,Council Minor,20210923,3,Francis Street between King Street and Spencer Street,2055,3293,642,1,144.954066941801,-37.818465164571,-37.818201109782954,144.9551558146944
22152,Council Major,20210923,2,Todd Road between Williamstown Road and Webb Dock,3129,3650,1385,1,144.914915542579,-37.837085563096,-37.83785651789049,144.91506488084812
20223,Arterial,20210923,1,Intersection of King Street and Flinders Street,996,3428,0,1,144.957648490363,-37.820159421237,-37.82034554146545,144.95754903791973
21366,Council Minor,20210923,3,Cl1095 from Elgin Street,226,1759,251,1,144.973534866342,-37.798238183741,-37.79814254144746,144.9737888624469
22050,Arterial,20210923,1,City Road between Power Street and Balston Street,5134,3706,1345,1,144.962613831068,-37.82400629998,-37.82451101761948,144.96178963882483
23168,Council Minor,20210923,3,CL0196 between Eastwood Street and Little Smith Street,201,650,119727,1,144.930932557535,-37.792408590607,-37.79260881972842,144.93087689742617
22918,Council Major,20210923,2,Intersection of Parkville Avenue and Garrard Street,427,372,119271,1,144.941480754662,-37.779161231614,-37.7793222284294,144.94154402897166
30109,Private,20210923,4,Equitable Place,34,71,606,1,144.962991607719,-37.815478939396,-37.8155541153224,144.96303753142348
21586,Arterial,20210923,1,Victoria Parade between Powlett Street and Clarendon Street,4048,1442,1151,1,144.986165364819,-37.809644779699,-37.809431303435915,144.98506349028287
21397,Council Minor,20210923,3,Cl1101 from Cl0551,45,1107,185,1,144.955322612981,-37.807058377243,-37.80712255059857,144.95533035031482
22268,Council Major,20210923,2,Clowes Street between Anderson Street and Walsh Street,2966,940,517,1,144.984522102184,-37.830615424861,-37.830628468493046,144.9853626635045
22751,Council Major,20210923,2,Intersection of Pasley Street and Pasley Street South,634,1042,965,1,144.984336453961,-37.842771426289,-37.842924026383095,144.98442264192752
21249,Council Minor,20210923,3,Curran Lane from Little Curran Street,262,2955,2590,1,144.942829743689,-37.79140728521,-37.79172807764335,144.942829152515
23132,Council Major,20210923,2,Pampas Street from Buncle Street,1243,541,119652,1,144.940519430624,-37.794356038458,-37.79448859335127,144.9408910537467
22053,Council Major,20210923,2,Balston Street between Kavanagh Street and Southern Link Road,2022,3709,1347,1,144.962180984997,-37.826103679899,-37.82634758233373,144.9626776785976
22457,Arterial,20210923,1,Kings Way between Kavanagh Street and Miles Street,10289,3121,1359,1,144.961495559618,-37.826685327426,-37.82759919239981,144.96204511690706
30576,Private,20210923,4,Pl5008,16,2483,1473,1,144.93356144447,-37.797845219536,-37.79787117131066,144.93357425205159
21244,Council Major,20210923,2,Brougham Street between Dryburgh Street and Melrose Street,7300,2950,467,1,144.944512593378,-37.793762951893,-37.7935252972094,144.94361542823322
30206,Private,20210923,4,Monash Road,1424,145,908,1,144.964135879036,-37.798467871518,-37.79841325876165,144.96301699777763
20248,Council Minor,20210923,3,Malthouse Lane between Exhibition Street and Flinders Lane,468,3195,866,1,144.972047777452,-37.81568279831,-37.815605841679286,144.97162920361026
30695,Private,20210923,4,Pl5360,101,2579,3228,1,144.98017005736,-37.837079709445,-37.837117425803775,144.98035602949676
20440,Council Minor,20210923,3,Cleve Lane from Little Bourke Street,144,4005,516,1,144.95407121368,-37.815705662344,-37.8155862509189,144.95398767873994
20042,Council Major,20210923,2,Little Lonsdale Street between Elizabeth Street and Queen Street,2041,3078,825,1,144.9595225364,-37.812011998002,-37.81166206231418,144.96056539185588
22374,Arterial,20210923,1,Intersection of Royal Parade and Cemetery Road West,4644,1860,1041,1,144.959040912911,-37.790359530537,-37.789821201222395,144.95883114540348
30514,Private,20210923,4,Pl5143,89,2450,2887,1,144.952012510649,-37.808993668183,-37.80904353614245,144.9518561845685
10717,Private,20210923,4,Southern Cross Station Walkway between Spencer Street and Concourse - Station Walkway,1735,405,119563,2,144.950675872694,-37.817952841848,-37.81771063365684,144.9511169923893
20294,Council Minor,20210923,3,Donaldson Lane from Russell Street,269,3167,573,1,144.9681093631,-37.813228920097,-37.81330485293377,144.96777648277916
20251,Council Minor,20210923,3,Higson Lane from Flinders Lane,487,3192,711,1,144.970212606936,-37.815583380453,-37.815866684900705,144.97038374615937
30244,Private,20210923,4,Monahan Lane,153,181,1724,1,144.963516070211,-37.804093963192,-37.80413728498218,144.96379527836336
30746,Private,20210923,4,GPO Lane,157,3601,118864,1,144.963658496068,-37.813958449582,-37.813553117235614,144.96346230661638
30098,Private,20210923,4,St Johns Lane,45,60,1054,1,144.959607834201,-37.813814747499,-37.81395198732371,144.9596609216794
21891,Council Minor,20210923,3,Nancy Adams Place from Powlett Street,131,1410,3244,1,144.985676879042,-37.812539034153,-37.812531019530304,144.98545110530586
20635,Arterial,20210923,1,Intersection of Rathdowne Street and Princes Street,443,1737,0,1,144.971157522878,-37.792695764044,-37.792646892491575,144.9713369632087
20720,Council Minor,20210923,3,Erskine Lane from Grattan Street,303,1664,117938,1,144.969066619261,-37.801461086062,-37.801442413781324,144.9690935033663
22728,Arterial,20210923,1,Toorak Road between Park Street and Leopold Street,893,1018,1127,1,144.982061014346,-37.837665483757,-37.83778910102114,144.98228630446445
20368,Council Minor,20210923,3,Warburton Alley from Little Bourke Street,188,3356,1160,1,144.961756094809,-37.813498126194,-37.81327834873048,144.9616783818039
22824,Council Major,20210923,2,Grant Street between Wells Street and Dodds Street,2790,3809,1351,1,144.969182236223,-37.825595575441,-37.825616805527176,144.9686307186109
20163,Council Major,20210923,2,Elizabeth Street between Flinders Lane and Collins Street,2889,3471,599,1,144.964646348844,-37.817099011252,-37.816743878519034,144.96430249393092
20554,Council Major,20210923,2,Rathdowne Street between Victoria Street and Queensberry Street,6100,1827,1024,1,144.968747650304,-37.8067463194,-37.806252362609484,144.96900382298935
21201,Arterial,20210923,1,Harker Street between Chapman Street and Flemington Road,3027,2786,691,1,144.950532942182,-37.796963577905,-37.79712542192365,144.9505679276078
23183,Council Minor,20210923,3,Danks Lane between Percy Street and McCracken Street,604,666,120145,1,144.927646498303,-37.791415246218,-37.79143738788519,144.9269204186685
20490,Council Major,20210923,2,Swanston Street between Grattan Street and Faraday Street,6151,1614,1114,1,144.96382705347,-37.800269618372,-37.799388207065,144.9641528228263
20492,Council Major,20210923,2,Swanston Street between Faraday Street and Elgin Street,4268,1612,1114,1,144.964739144868,-37.796993673595,-37.79759777079667,144.96446020598592
22769,Council Major,20210923,2,Intersection of Newman Street and Sambell Street,829,2146,2032,1,144.922844607935,-37.795089565119,-37.795142133026715,144.92256080344333
21554,Council Major,20210923,2,Nicholson Street between Albert Street and Victoria Street,2969,848,931,1,144.9732408407,-37.808684544563,-37.80864029186658,144.97307304071697
21811,Council Minor,20210923,3,Cakebread Mews between Stockmans Way and Gatehouse Drive,986,2173,1403,1,144.919319066553,-37.793166374589,-37.79291216689283,144.91900067257706
21269,Council Minor,20210923,3,Little Hardiman Street between Albermarle Street and Bent Street,513,2219,3004,1,144.935093699515,-37.795459995661,-37.795352820554264,144.93431398326467
23055,Council Major,20210923,2,Parsons Street between Barnett Street and Collett Street,1182,461,119642,1,144.933405116924,-37.790127816573,-37.7900037360136,144.93309051478724
22954,Council Major,20210923,2,Harbour Esplanade between McCrae Street and Collins Street,4385,417,117766,1,144.947631284564,-37.821099936898,-37.821738221823644,144.9476115321216
22836,Council Minor,20210923,3,Stock Bridge from Hobsons Road,183,755,117854,1,144.915397710287,-37.796118350237,-37.79625155027107,144.91529140711563
21793,Council Minor,20210923,3,Musgrove Mews between Stockmans Way and Halford Lane,1493,2369,1426,1,144.9197939131,-37.791861614024,-37.791817513479,144.92028421702614
22450,Council Major,20210923,2,Batmans Hill Drive between Wurundjeri Way and Collins Street,6094,3014,117957,1,144.949606914095,-37.822103407525,-37.821545106106335,144.94936909367948
20058,Council Major,20210923,2,Intersection of Queen Street and Little Bourke Street,346,3067,0,1,144.960375595598,-37.813898614753,-37.81399316559259,144.96023743000447
23093,Council Major,20210923,2,Smith Street between Thompson Street and Stubbs Street,1013,451,119639,1,144.935355696825,-37.791858409057,-37.791738791592664,144.93509134870948
22180,Arterial,20210923,1,Kings Way between Whiteman Street and Kings Bridge,3666,3623,1359,3,144.958308746443,-37.822781178221,-37.82347677827979,144.9583043463644
20954,Council Major,20210923,2,Intersection of Victoria Street and Capel Street,906,2647,0,1,144.955013935195,-37.805638230568,-37.80578984599938,144.9551636497032
21211,Council Major,20210923,2,Canning Street between Abbotsford Street and Dryburgh Street,2019,1457,478,2,144.944858278082,-37.796300010146,-37.79652810051213,144.94563471860553
22933,Council Major,20210923,2,Willam Street between Cade Way and Park Street,2320,384,119269,1,144.939404885765,-37.77684070802,-37.7763357749818,144.93967930375808
22799,Arterial,20210923,1,Batman Avenue between Batman Avenue Bridge and Melbourne Park Tramway,1081,3937,422,1,144.974200734438,-37.817381383459,-37.817669108549644,144.97484258603424
20110,Council Major,20210923,2,Collins Street between Russell Street and Swanston Street,6124,3027,526,1,144.96664015648,-37.815317952995,-37.8151316748002,144.96777037464022
21299,Council Major,20210923,2,Arden Street between Laurens Street and Fogarty Street,5204,2975,395,1,144.941860647654,-37.800221654159,-37.79998010536412,144.9409148890224
21280,Council Major,20210923,2,Chelmsford Street between Albermarle Street and Elizabeth Street,819,2230,504,1,144.93309970267,-37.796403182826,-37.79646451657814,144.9328559118638
21662,Council Major,20210923,2,Elizabeth Street between Fink Street and Bruce Street,1277,2247,600,1,144.932975480256,-37.797413952613,-37.7977673292442,144.9330143306877
23275,Council Minor,20210923,3,Augusta Avenue between Pearl River Road and Wattle Road,481,3934,120052,1,144.937227853255,-37.815930356946,-37.8158338416088,144.9375787558879
20777,Council Minor,20210923,3,CL1053 between Lygon Street and Challis Lane,22,1963,1540,1,144.967454033206,-37.795302915837,-37.79533572366573,144.96746657921705
22773,Council Minor,20210923,3,Gardner Lane between McTaggart Street and Woodruff Street,201,757,1411,2,144.922717706177,-37.791849762249,-37.791965227960276,144.92266151899346
20017,Council Major,20210923,2,Intersection of Exhibition Street and La Trobe Street,919,3271,0,1,144.968984302536,-37.808230701715,-37.808148555502434,144.96876861607606
30338,Private,20210923,4,Pl5209,89,260,2964,1,144.947576101798,-37.795014059174,-37.794957561689976,144.94748408886062
30371,Private,20210923,4,Pl5342,197,289,3141,1,144.953059958953,-37.8050491164,-37.80515065123138,144.95318367583167
22552,Arterial,20210923,1,Wurundjeri Way between La Trobe Street and Bourke Street,50,409,117786,2,144.950168900701,-37.817803470785,-37.81777829820962,144.95009107754368
30171,Private,20210923,4,Pl5154,231,117,2898,1,144.968373565232,-37.816126960182,-37.81633991601359,144.96844231008734
22200,Council Major,20210923,2,Intersection of Bromby Street and Arnold Street,397,876,466,1,144.976544435279,-37.835031644605,-37.83495511701427,144.97667146125997
22474,Arterial,20210923,1,St Kilda Road between Slater Street and Armadale Street,7238,1065,1056,1,144.977703345271,-37.841182593298,-37.84017615240501,144.97715815493498
30345,Private,20210923,4,Pl5200,17,267,2955,1,144.946282092454,-37.795322286868,-37.79532364421787,144.94622619011705
21095,Council Minor,20210923,3,Bendigo Street between Leveson Street and Errol Street,1028,2708,434,1,144.950299887805,-37.802115885937,-37.802187785368886,144.9505334435693
22800,Arterial,20210923,1,Batman Avenue between Melbourne Park Tramway and Olympic Boulevard,622,4004,422,3,144.975540816423,-37.81865201327,-37.81918353183072,144.9758832998266
23149,Council Major,20210923,2,Sutton Street between Boundary Road and Western Link Road,4420,545,119626,1,144.939330264972,-37.792281247374,-37.79205573800972,144.93811056994824
22294,Council Minor,20210923,3,Kurneh Place from Domain Road,551,965,767,1,144.984302864345,-37.834284135327,-37.83395824681797,144.98457214578897
20683,Council Major,20210923,2,Carlton Street between Nicholson Street and Canning Street,2936,1690,486,1,144.974168199704,-37.801107593117,-37.801108192227105,144.97332139811405
30284,Private,20210923,4,PL5019,117,214,1492,1,144.971398506727,-37.795786674575,-37.79593582031646,144.97135155178026
20559,Council Major,20210923,2,Intersection of Rathdowne Street and Grattan Street,1258,1822,1024,1,144.969693537877,-37.801187710604,-37.80102390686084,144.96989687126404
22358,Council Minor,20210923,3,Cl1351 from Fitzgibbon Street,221,2075,11,1,144.956264610383,-37.79394879502,-37.79398938289957,144.95656365401797
21710,Council Major,20210923,2,Intersection of Tennyson Street and Arden Street,303,2284,0,1,144.929561964865,-37.798368097348,-37.7983666646134,144.92941942154863
20603,Council Major,20210923,2,Owen Street between Barrup Street and Canning Street,1543,1779,950,1,144.97346041968,-37.800481830329,-37.80052529463123,144.97301577291447
23237,Council Minor,20210923,3,Boundary Lane from Boundary Road,507,3887,1211,1,144.939970377029,-37.788837337335,-37.788758396005385,144.9394868349131
30827,Rail/Tram,20210923,9,South Dynon Railway,2545,3901,3223,1,144.935704678997,-37.806177051269,-37.80618277120346,144.93475538160777
22993,Council Major,20210923,2,Eastwood Street between Racecourse Road and Parsons Street,2556,472,594,1,144.929922635036,-37.789566387279,-37.78898772090543,144.92965849006353
23033,Council Minor,20210923,3,Navigation Drive between Bourke Street and Collins Street,2555,420,119691,1,144.945916994208,-37.819979843967,-37.82029327317523,144.94607160577104
30402,Private,20210923,4,Bakery Lane,91,317,2919,1,144.949176063883,-37.803139531938,-37.80327583236761,144.94913497894763
30571,Private,20210923,4,Pl5003,8,2478,1468,1,144.93100145215,-37.797790936219,-37.79779107195919,144.93096925331224
21724,Council Major,20210923,2,Intersection of Derby Street and Gower Street,207,2298,0,1,144.927331500857,-37.795960820184,-37.796051149647575,144.9273070916871
21036,Arterial,20210923,1,Intersection of Queensberry Street and Dryburgh Street,903,2862,0,1,144.943451999789,-37.802239855314,-37.80238884068872,144.94359745239908
23023,Council Major,20210923,2,McConnell Street between Coote Street and McMeikan Street,2040,578,119634,1,144.928690190506,-37.790644204721,-37.79138348821696,144.92870140239262
21873,Council Minor,20210923,3,Mackinnon Place from Simpson Street,149,1428,120155,1,144.989205155585,-37.811793397084,-37.811815632303166,144.98905785383394
20184,Council Major,20210923,2,William Street between Bourke Street and Little Bourke Street,2855,3450,1179,1,144.958114161566,-37.815075599657,-37.81515641126209,144.957967407287
21896,Council Major,20210923,2,Hotham Street between Powlett Street and Clarendon Street,6153,1408,725,1,144.983117745998,-37.813990872084,-37.81398288962995,144.98427541342494
20274,Council Minor,20210923,3,Smythe Lane from Lonsdale Street,75,3171,1079,1,144.969264001176,-37.810372357664,-37.81047263684898,144.96932760907046
20409,Council Minor,20210923,3,Wicklow Lane from Little Lonsdale Street,238,3315,1177,1,144.956397407788,-37.812920186219,-37.8131575198424,144.95646753462393
21476,Council Minor,20210923,3,McKendrick Lane between Stanley Street and Rosslyn Street,300,1248,2862,1,144.948755980674,-37.809422205871,-37.809117926375755,144.9485658251621
23380,Council Minor,20210923,3,Anchor Lane from Saint Mangos Lane North,398,4162,120180,1,144.940755844146,-37.812957434601,-37.81287284780361,144.94106841384638
22076,Council Major,20210923,2,Intersection of Southbank Boulevard and Moore Street,2127,3731,0,1,144.965832480513,-37.823471541867,-37.823270241338086,144.96609497044983
21805,Council Major,20210923,2,Watkins Way from Stockmans Way,634,2381,1441,2,144.921221771822,-37.791337234245,-37.79155744702433,144.92135407314677
21663,Council Major,20210923,2,Intersection of Elizabeth Street and Bruce Street,253,2248,600,1,144.933291936119,-37.798287150541,-37.79820420324972,144.9331712989488
22289,Council Minor,20210923,3,Airlie Bank Lane between Clowes Street and Walsh Street,1413,960,118777,1,144.986296479444,-37.833298974996,-37.83258719782172,144.98639746954964
21435,Arterial,20210923,1,Spencer Street between Roden Street and Hawke Street,2352,1281,1086,1,144.94753788898,-37.807263626261,-37.8073893041639,144.94745137201784
23030,Council Major,20210923,2,McCracken Street between McMeikan Street and Wight Street,3053,573,119635,1,144.927856038761,-37.792195257551,-37.792875732459066,144.92772658965924
23001,Council Major,20210923,2,Youlden Street from Liddy Street,1374,591,119670,1,144.925368486984,-37.78928005783,-37.789073364266585,144.92585095305387
30271,Private,20210923,4,Pl5040,39,201,1516,1,144.97330178835,-37.798284632512,-37.798286543004814,144.97336487113978
21399,Council Minor,20210923,3,Zeplin Place from Capel Street,86,1109,3158,1,144.954812174755,-37.80681180717,-37.8068170518491,144.95464802176116
21716,Council Major,20210923,2,Ormond Street between Bellair Street and Derby Street,4320,2290,947,1,144.928809205668,-37.797553133457,-37.797053932139285,144.92985458156758
21581,Council Minor,20210923,3,Albert Lane from Albert Street,249,1447,356,1,144.986702892224,-37.810627384122,-37.81032536544093,144.9867513051508
20883,Arterial,20210923,1,Intersection of Nicholson Street and Kay Street,483,1654,0,1,144.975160031095,-37.795273579125,-37.79542021321362,144.9752272591451
22427,Arterial,20210923,1,Elliott Avenue between Flemington Road and West Coburg Tramway,16849,2028,601,1,144.945240641898,-37.789369268522,-37.78921388793648,144.94651670723928
30877,Private,20210923,4,Bayswater Road,40,4102,425,1,144.921848190727,-37.794411435582,-37.79446668015427,144.9219013638032
21221,Council Minor,20210923,3,Kipling Street between Canning Street and Erskine Street,1028,2927,762,1,144.942602318106,-37.794743693416,-37.7952332746418,144.9424661033404
21445,Council Major,20210923,2,Dryburgh Street between Adderley Street and Ireland Street,1707,1290,585,1,144.942579889562,-37.807123347811,-37.806945624127785,144.94278342041503
20431,Council Minor,20210923,3,Downie Street between Flinders Street and Flinders Lane,831,3295,577,1,144.955633048066,-37.819908212675,-37.82028771841029,144.95574818673606
21667,Council Major,20210923,2,Arden Street between Lloyd Street and Elizabeth Street,1813,2252,395,1,144.935051225559,-37.799200580736,-37.79917933880284,144.9342719317469
22606,Arterial,20210923,1,Intersection of Royal Parade and Degraves Street,1225,1526,1041,1,144.957956431136,-37.793604673582,-37.79372067251791,144.958291131362
22063,Arterial,20210923,1,City Road between Southgate Avenue and Southbank Boulevard,4344,3719,1345,1,144.965732385095,-37.822040399254,-37.82218699966401,144.965001736624
23274,Council Minor,20210923,3,Wattle Road between Docklands Drive and Newquay Promenade,1673,3933,120051,1,144.937264190465,-37.815990472684,-37.81578029740918,144.93705041801275
22830,Council Minor,20210923,3,PH8026 from Market Lane,0,3018,2893,1,144.969381379821,-37.811927174051,-37.81192655932334,144.96937550241267
30216,Private,20210923,4,Coleman Place,23,155,3155,1,144.972362116653,-37.793511532241,-37.79348186950319,144.97239147666326
30319,Private,20210923,4,Pl5318,74,241,3116,1,144.943324404585,-37.796111239752,-37.79621611103745,144.9432873884337
22054,Arterial,20210923,1,Power Street between City Road and Kavanagh Street,3053,3710,1346,1,144.963308859531,-37.824146277379,-37.82421534716678,144.96314930804485
30713,Private,20210923,4,Rental Terrace,92,2594,117916,1,144.968747650304,-37.8067463194,-37.80674904327532,144.96860372076134
21744,Council Minor,20210923,3,Cl0201 from Hampden Road,178,2319,1462,1,144.930420334717,-37.794834851641,-37.79494567062762,144.93017949035033
22741,Arterial,20210923,1,Intersection of Punt Road and Tivoli Place,183,1031,1004,1,144.986942568622,-37.835811066368,-37.835915170124785,144.9869657965096
30779,Private,20210923,4,PL5379,54,434,119701,1,144.92591587949,-37.791096372422,-37.791037023801785,144.92598549789474
22569,Council Major,20210923,2,Intersection of Wells Street and Miles Street,405,3155,0,1,144.968417432258,-37.828553283167,-37.82843755548046,144.96847519582386
21304,Council Major,20210923,2,Intersection of Arden Street and Lloyd Street,643,2239,0,1,144.935051225559,-37.799200580736,-37.7993086825751,144.9350851467507
23303,Lease/Reserve,20210923,6,River Esplanade between Webb Bridge and Swinging Basin Lane,9,3977,117906,2,144.947713337539,-37.824039267164,-37.82403097188165,144.9476913437329
20053,Council Major,20210923,2,Little Bourke Street between Russell Street and Swanston Street,2071,3509,809,1,144.965913418866,-37.812381065777,-37.81218449592199,144.96642396752804
21516,Council Major,20210923,2,Batman Street between Spencer Street and King Street,6135,1168,423,1,144.952506165586,-37.810601828512,-37.810689334271785,144.95168633530105
30158,Private,20210923,4,Lees Place,132,107,784,1,144.970244816921,-37.811760514289,-37.81176833780989,144.97012352504836
21384,Council Major,20210923,2,William Street between Rosslyn Street and Victoria Street,3691,1095,1179,1,144.954190858905,-37.806504794412,-37.80629316581389,144.9539081111986
22860,Council Minor,20210923,3,Eighteen Pence Lane from Lorimer Street,557,2112,117948,1,144.945292291795,-37.824975111464,-37.82486798077678,144.94548476918212
23045,Council Minor,20210923,3,New Street between McCracken Street and McConnell Street,465,555,119687,1,144.928218976386,-37.793061652834,-37.79308715317967,144.92832926558114
22802,Council Major,20210923,2,Batmans Hill Drive between Bourke Street and Collins Street,6562,3802,117957,1,144.948705517106,-37.81962254708,-37.81960077063095,144.94852882705672
23053,Council Major,20210923,2,Intersection of Rankins Road and Parsons Street,410,464,0,1,144.931931905305,-37.789791420401,-37.789868898078396,144.9317989583585
20713,Council Minor,20210923,3,Glennon Lane from Drummond Street,103,1671,3045,1,144.968753406146,-37.799882734643,-37.79992687889748,144.968951048677
22296,Council Minor,20210923,3,Endion Mews from Airlie Bank Lane,79,966,1586,1,144.986416948176,-37.834020931295,-37.83398991012482,144.986292544182
30125,Private,20210923,4,Pl5353,78,85,3152,1,144.966187942164,-37.81724620052,-37.81733672901598,144.96620636259675
20654,Council Major,20210923,2,Elgin Street between Canning Street and Rathdowne Street,5451,1719,598,1,144.970710143058,-37.797361567442,-37.79760730096552,144.9716937040889
22016,Arterial,20210923,1,Clarendon Street between Haig Street and City Road,2546,3672,1366,1,144.957748700071,-37.82727070791,-37.82708962620777,144.95785126597107
22780,Council Minor,20210923,3,Saint Mangos Lane between Caravel Lane and Newquay Promenade,1046,3157,117781,1,144.941867115132,-37.814812342162,-37.814553086447454,144.94161375026405
21406,Council Minor,20210923,3,CL1116 from King Street,217,1116,233,1,144.952430003198,-37.808838498093,-37.80873239664703,144.9527419063142
22597,Council Major,20210923,2,Intersection of Bowen Crescent and Garton Street,111,1520,0,1,144.96388457777,-37.782431692686,-37.782406481015244,144.96394737314813
21718,Council Major,20210923,2,Derby Street between Tennyson Street and Ormond Street,1541,2292,569,1,144.929030306369,-37.798099885036,-37.79803326481262,144.92910986631856
