Geo Point,Geo Shape,seg_id,str_type,status_id,seg_descr,poly_area,gisid,street_id,seg_part
1831,1699,30373,9,4,3027,43,291,3139,1
379,134,21791,3,2,1625,370,2367,0,1
3579,324,22144,3,2,1265,5814,3642,1388,1
1991,1555,21351,0,1,2153,3011,1081,761,1
115,1001,22412,4,3,1009,300,2017,117896,1
1092,1782,22690,0,1,1095,3673,728,632,1
3194,1836,20074,0,1,1942,913,3053,0,1
3037,2514,20380,4,3,2789,316,3344,978,1
3076,3937,21942,4,3,3063,248,1371,993,1
3095,1933,20435,4,3,2211,275,3291,776,1
4060,3685,30681,9,4,3000,99,2565,3109,1
1990,2012,20952,0,1,1813,1190,2645,0,1
2064,1824,21382,3,2,1348,2261,1093,726,1
499,232,21770,4,3,683,934,2345,1464,1
1063,213,21837,3,2,1667,718,2199,0,1
1179,2719,20491,3,2,1993,914,1613,1114,1
3105,4122,21954,4,3,280,262,1360,3059,1
2084,2892,21604,0,1,2049,910,1848,0,1
2912,3351,20139,3,2,1047,2854,3246,615,1
485,1109,30355,9,4,2907,33,275,2927,1
1592,1056,21047,4,3,702,56,2874,117,1
1603,1889,21106,3,2,1506,962,2719,0,1
2361,1726,21414,4,3,1085,213,1124,3058,1
4032,3799,22736,4,3,3440,254,1026,1058,1
3561,582,22137,0,1,1718,1996,3636,1370,1
2646,3374,20237,4,3,2449,699,3206,853,1
3063,3938,21938,3,2,3069,3083,1374,994,1
4122,3928,22303,3,2,2761,1678,973,966,1
20,2423,22394,0,1,1910,2279,1866,0,1
3967,4053,22718,0,1,1834,106,1007,1004,1
1574,1576,21086,4,3,317,663,2699,474,1
454,412,23197,4,3,3546,45,657,120156,1
2343,3655,22618,3,2,1385,629,3525,375,1
2453,4158,21998,0,1,1321,1560,1348,714,1
4041,3835,22733,3,2,1801,123,1023,960,1
4066,3684,30682,9,4,3001,93,2566,3108,1
3148,3777,22632,3,2,2059,238,3539,1170,1
3043,3737,21964,0,1,3718,3740,801,1169,1
3640,2847,22075,3,2,3366,1586,3730,1343,1
3637,776,22128,0,1,1714,2681,3794,1370,1
2677,4011,21887,4,3,2197,605,1414,3247,1
2768,2821,20323,4,3,3599,85,3397,1136,1
4058,3681,22208,3,2,24,4061,884,370,1
2163,2959,21613,4,3,1222,354,1212,670,1
780,806,20904,0,1,1741,1267,2815,847,1
2508,2350,23362,4,3,2703,142,95,2853,1
2647,1608,21501,3,2,2095,2532,1154,740,1
3514,1141,23310,3,2,1504,750,4031,526,1
1584,1653,30405,9,4,2901,24,320,2912,1
1728,3062,20726,4,3,3232,376,1546,1036,1
1330,3009,20532,3,2,2347,6236,1576,840,1
739,1106,30309,9,4,3301,26,233,1068,1
3761,51,22791,0,1,3576,1942,3602,1385,2
3752,497,22859,1,12,3733,7258,1998,117739,1
303,353,23182,4,3,343,122,4088,119734,2
2033,1556,21374,0,1,1680,927,1085,0,1
1743,1473,21001,4,3,119,438,2797,403,1
655,1027,21227,3,2,1040,7322,2933,611,1
1227,510,21707,3,2,1408,271,2282,0,1
2970,2900,30143,9,4,399,403,97,3186,1
1952,2014,20946,4,3,3629,163,2640,1292,1
3458,1117,23151,4,3,2485,941,427,117952,2
69,2130,22382,3,2,3673,5043,2093,1157,1
101,2135,22378,3,2,2233,4023,2089,789,1
2946,1940,23248,4,3,2717,79,4009,2105,1
2456,1551,30469,9,4,3009,16,2415,3117,1
1634,2560,20466,3,2,1442,906,1638,456,1
1615,2444,20459,3,2,1702,838,1645,0,1
1200,3243,20706,4,3,472,243,1678,117814,1
2242,1673,21419,4,3,582,176,1128,255,1
2144,3174,21600,3,2,1049,2933,1207,615,1
3614,1409,23316,6,6,2097,273,4073,120115,3
1750,1902,20962,3,2,1857,927,2655,0,1
3638,825,23292,4,3,2514,319,3950,120025,1
2686,1687,21509,4,3,3728,309,1161,1174,1
1100,130,22572,3,2,3671,812,2148,3166,1
229,711,23058,3,2,1808,398,470,119628,1
2697,3247,30755,9,4,3374,1520,1456,119057,1
1398,1097,21049,3,2,100,810,2876,395,1
3875,4051,22645,1,12,2528,80,3563,3080,10
1148,910,21294,3,2,1130,2087,2970,639,1
3484,1670,22894,4,3,3665,2886,3814,117946,1
314,374,23029,3,2,2436,1385,572,119635,1
3077,2460,20100,3,2,1847,399,3033,0,1
1195,3451,20580,3,2,385,3973,1802,479,1
354,159,21806,4,3,1241,384,2382,1414,1
3643,2452,22057,3,2,1849,1555,3713,0,1
3381,2396,20220,3,2,1117,2118,3431,636,1
2734,1875,20446,4,3,568,132,3286,164,1
139,293,22978,4,3,279,860,593,119678,1
2625,3869,22622,3,2,722,3066,3528,515,1
3495,1244,23246,4,3,2112,820,3900,120030,1
1369,2384,20849,3,2,1235,2122,1897,674,1
2213,1481,21425,0,1,1954,901,1250,0,1
823,2241,22603,0,1,1778,2017,1528,1041,1
3241,2659,20129,3,2,1103,2143,3112,635,1
110,918,22851,0,1,1092,200,1485,632,1
4043,3801,22738,3,2,1753,42,1028,884,1
2365,4114,21575,0,1,2033,558,1453,1151,1
3018,2125,20414,4,3,3175,335,3312,1019,1
1762,564,21674,0,1,1562,626,3572,0,1
3435,1938,20068,0,1,1945,622,3059,1086,1
2695,3496,20200,3,2,3409,2877,3231,1088,1
1473,79,30580,11,9,2607,53649,2485,3219,1
2011,2969,30217,9,4,3588,107,156,1128,1
3025,37,30064,8,5,2368,23748,39,857,1
568,3587,20625,4,3,2719,79,1747,120173,1
2732,2419,30118,9,4,1200,119,79,663,1
397,661,23194,4,3,1301,453,678,120169,1
3578,1541,22447,3,2,2443,4574,2000,118680,1
1224,3576,21364,0,1,2596,2250,1761,931,1
2032,1054,30459,9,4,2861,6,2408,2823,1
161,813,23136,0,1,3153,4184,510,119624,1
1558,2568,20875,4,3,3297,247,1876,1066,1
649,552,23206,3,2,1738,304,3820,847,1
1453,950,21300,3,2,167,2048,3570,2991,1
1741,2123,30404,9,4,2672,72,319,2915,1
1552,626,30072,11,9,3355,22671,3861,3217,1
2703,1252,30080,11,9,3375,38215,48,3224,1
219,137,22790,0,1,3344,12482,761,1078,1
370,418,23024,3,2,1755,131,559,119634,1
893,3538,30225,9,4,2974,84,164,3049,1
310,701,23081,3,2,1984,244,527,119628,1
2259,1154,21451,4,3,2384,353,1296,3011,1
1586,1771,21100,4,3,316,680,2713,474,1
3485,2201,30754,11,9,2138,22,1467,761,1
4149,3919,22481,0,1,3100,2724,1072,1004,1
2566,4127,21872,4,3,301,674,1429,120153,1
3267,4100,23285,4,3,361,132,3946,1518,1
4119,3981,22485,0,1,3103,1210,1076,1004,1
3158,4075,21950,0,1,2068,1106,1364,0,1
2653,1198,22547,0,1,949,5185,3582,586,1
2813,1680,20032,0,1,3399,2950,3085,1086,1
1383,985,21052,3,2,109,2821,2879,395,1
1678,2213,21115,0,1,996,14758,1837,599,1
3480,156,22157,0,1,1719,733,3654,1370,1
927,791,21315,3,2,253,1285,2988,453,1
3708,2630,23368,4,3,2707,405,2546,2949,1
116,445,23142,0,1,1868,357,492,119624,1
2583,2838,20287,4,3,3464,258,3514,1097,1
206,585,23046,3,2,1804,235,467,119642,1
200,444,22972,3,2,1418,511,494,430,1
1143,2980,20793,4,3,600,42,1951,309,1
339,375,23007,3,2,1758,253,575,119635,1
1832,2190,20926,4,3,2196,178,2620,1266,1
37,2266,22391,4,3,3090,163,2099,3124,1
2220,1932,21531,0,1,1558,843,1204,0,1
3705,716,22132,3,2,1362,2667,3631,1387,1
1382,1261,21156,3,2,7,1511,2902,367,1
520,3338,20639,3,2,3189,5827,1734,1024,1
1670,2413,20862,4,3,669,139,1885,322,1
1625,1411,30360,9,4,2884,62,3838,2969,1
2935,3196,20109,3,2,1914,889,3253,0,1
3529,685,23344,6,6,3213,2023,4141,117906,1
2299,2629,21645,4,3,2249,995,1239,120083,1
331,8,22512,3,2,3074,176,1518,997,1
1661,2781,20510,3,2,1470,940,1597,483,1
2152,1885,30484,9,4,2879,1,2427,2874,1
283,2228,22377,3,2,3551,7385,2088,405,1
2167,3473,21559,0,1,2031,1480,847,0,1
772,1935,22327,3,2,2540,1347,2044,912,1
1930,3028,20738,4,3,3351,99,1534,117882,1
246,451,22970,3,2,1419,190,561,430,1
1023,1211,21217,4,3,901,496,2923,1236,1
1979,1234,21348,3,2,2509,6242,1269,899,1
1974,1913,20951,3,2,3645,2993,2644,1152,1
2008,1946,21390,4,3,63,297,1101,3159,1
2421,2112,22652,3,2,2081,435,1187,368,1
2203,1133,30074,11,9,2608,70196,43,3221,1
2267,1738,21410,0,1,2142,1945,1120,761,1
1769,1590,23269,4,3,2283,330,3928,818,1
3019,3865,21940,4,3,691,372,805,40,1
332,663,23091,3,2,3340,1002,453,119639,1
1652,2436,20872,4,3,2225,280,1878,785,1
1091,3161,20693,4,3,799,60,1688,3003,1
19,1437,30872,9,4,3198,1904,4083,120141,1
2442,4098,21577,4,3,602,174,1451,151,1
500,2083,22364,3,2,2731,5229,2080,956,1
3912,3213,22099,4,3,3722,15,3752,1356,2
2700,2772,20324,4,3,2340,154,3396,805,1
944,3471,20584,3,2,1459,909,1798,0,1
870,2782,20822,4,3,2720,73,1926,952,1
3464,2515,22186,3,2,3126,2980,3628,3091,1
1201,1631,21189,3,2,1031,1705,2777,607,1
2964,3409,20122,3,2,1595,359,3251,0,1
1706,2570,20465,3,2,1441,467,1639,456,1
829,321,22886,3,2,1311,1727,730,703,1
2035,1706,23363,4,3,2704,115,2453,2875,1
2591,3446,20235,4,3,614,39,3208,145,1
1080,1640,21198,3,2,1030,1899,2783,607,1
470,1253,30351,9,4,2908,28,271,2928,1
720,553,21263,4,3,712,25,2213,144,1
3112,4038,21948,4,3,2477,157,1366,3199,1
3915,3372,22091,0,1,1968,1688,865,1056,1
2070,1012,21550,3,2,3167,1447,1338,1016,1
3293,3659,30628,11,9,2468,59,3992,117873,2
631,162,21788,4,3,2423,530,2364,2044,1
2226,2320,21634,3,2,1144,6020,1229,644,1
994,2767,20493,3,2,1992,928,1611,1114,1
1812,2340,20471,3,2,3141,1252,1633,1008,1
2078,1045,21443,3,2,2083,2007,1288,737,1
3462,1467,22819,3,2,771,2977,3620,526,3
3282,3787,21990,4,3,3353,430,775,3242,1
39,852,22931,3,2,311,3685,377,119268,1
2547,3283,20142,3,2,1045,2827,3243,615,1
559,435,23171,4,3,283,527,653,119775,1
2499,3255,20050,3,2,1598,348,3266,0,1
2518,2189,20026,3,2,2188,3079,3091,780,1
1734,1104,21026,0,1,940,6243,2852,585,1
1986,1973,20953,3,2,3660,1133,2646,1152,1
21,2476,22395,3,2,2743,1050,1867,962,1
575,351,21754,4,3,517,221,2329,1463,1
1047,534,21704,3,2,1422,257,2279,0,1
3635,3633,22691,0,1,1391,1455,1077,3196,1
1019,1290,21218,4,3,1334,246,2924,719,1
3407,3638,22800,4,3,174,14,4127,422,1
2918,1223,22549,3,2,2194,7559,3583,780,1
1120,3355,30283,9,4,2825,58,213,1493,1
1640,527,30863,9,4,349,206,4055,147,1
1129,2917,20789,4,3,3600,586,1954,1137,1
2798,4073,30611,9,4,2903,13,2510,2916,1
2205,2216,21635,4,3,585,323,1230,160,1
2513,2707,20332,4,3,914,300,3390,579,1
556,616,30773,9,4,2685,139,429,119695,1
2439,1303,30455,9,4,2865,28,2404,2850,1
3521,101,30643,9,4,3217,1489,2534,1594,1
671,1218,21234,3,2,1551,892,2940,0,1
2691,3357,20239,4,3,592,64,3204,159,1
1899,1396,20995,0,1,2040,1610,2826,0,1
778,1108,21225,4,3,3302,457,2931,1068,1
3001,3599,20207,3,2,1957,907,3224,0,1
474,2276,22607,0,1,3251,6252,1530,1041,1
2702,766,30805,9,4,3451,1185,3850,119760,1
4150,3831,30757,9,4,2548,550,392,119503,1
1438,3553,20601,3,2,2638,1033,1781,950,1
1746,2587,20837,4,3,556,27,1909,1567,1
827,425,30573,9,4,2814,85,2480,1470,1
3764,224,22149,3,2,3281,12707,3647,1393,1
1421,3223,30303,9,4,905,69,229,3043,1
599,1217,21238,3,2,933,2972,2944,585,1
429,16,30588,12,8,2405,34658,2493,3098,1
3789,3428,22697,3,2,1632,570,988,445,1
2470,3387,20228,4,3,69,130,3215,120138,1
3287,1612,23315,6,6,257,273,4062,120136,1
1242,449,21733,3,2,3542,2606,2307,1119,1
970,121,22533,4,3,2591,454,2163,3232,1
2050,1332,30445,9,4,2933,48,2395,2973,1
930,2381,30202,9,4,3083,712,141,3208,1
2244,3311,30167,9,4,1209,47,114,2099,1
395,492,22999,3,2,968,5711,471,594,1
1245,1592,20916,3,2,1591,817,2614,0,1
3410,2070,20430,4,3,2113,191,3798,749,1
2616,1879,20028,3,2,2192,6209,3089,780,1
2931,3964,21930,3,2,3065,3013,1376,994,1
1596,1573,21082,3,2,1034,6207,2695,607,1
1477,3262,20682,3,2,418,3384,1691,486,1
3312,4111,21961,3,2,223,2704,1353,442,1
2454,2745,30732,9,4,3612,222,732,117935,1
2956,3851,21943,3,2,1486,617,804,515,1
1953,1558,30526,9,4,2667,11,2460,2827,1
1333,756,21301,3,2,103,5773,2976,395,1
658,2801,20502,3,2,2131,4728,1605,755,1
629,1342,21235,3,2,12,2951,2941,367,1
1989,1449,30530,9,4,2671,48,2463,2880,1
1213,3561,21365,4,3,707,103,1760,342,1
3534,1634,22896,4,3,1181,739,3816,118682,1
1841,1422,20996,0,1,836,2804,2827,552,1
3030,2082,20415,4,3,1243,855,3311,676,1
1442,1621,21143,4,3,94,508,2752,394,1
1405,1931,21125,4,3,3778,171,3925,1188,2
805,610,21271,3,2,1382,404,2221,0,1
3261,2204,20420,4,3,467,172,3111,513,1
3890,3318,22103,3,2,808,5596,3756,1360,1
2895,3947,22853,4,3,528,68,3800,1,1
239,328,23181,4,3,342,637,669,119733,1
4104,3924,22221,0,1,3587,2942,925,1127,1
2422,3460,20205,3,2,1958,304,3226,1088,1
2602,1611,21496,4,3,2446,153,4120,117840,2
1774,3016,20729,4,3,918,360,1543,582,2
1055,139,22534,4,3,2590,460,2167,3232,1
1112,1346,21193,4,3,1284,898,2914,690,1
1342,2275,20851,3,2,1230,2179,1895,674,1
2458,1248,21491,4,3,631,88,1325,267,1
3753,282,22147,3,2,908,7583,3645,1392,1
3536,2523,30742,9,4,3150,32,3508,117960,1
2873,1137,22904,4,3,2582,532,403,117864,2
793,861,21323,3,2,1462,584,2996,478,1
1299,1880,21139,4,3,53,40,2748,1197,1
3670,867,22123,0,1,1717,773,3789,1370,1
708,3536,30285,9,4,2824,14,215,1491,1
1009,3200,20701,4,3,3463,136,1683,117940,1
2948,922,22783,4,3,2585,123,3160,117864,1
2478,1799,21515,0,1,2146,3053,1167,761,1
3283,3806,21987,3,2,449,903,778,501,1
555,3565,20632,4,3,575,535,1740,189,1
3479,1455,22906,3,2,760,2572,1464,526,1
322,826,23115,0,1,254,3003,522,453,1
821,108,21825,3,2,1057,1450,2187,2038,1
2807,3281,30888,9,4,216,795,4164,120181,1
1609,1149,23372,4,3,2711,47,257,2980,1
325,614,22983,3,2,1930,246,448,0,1
2277,2623,23288,4,3,318,27,3949,2079,1
2544,3025,20283,4,3,3681,487,3510,1159,1
33,899,22930,3,2,420,1404,376,119266,1
1694,2779,20508,3,2,405,1560,1599,483,1
876,1819,22321,3,2,3478,2730,2038,1101,1
211,649,23056,3,2,2755,1195,462,119642,1
1891,1026,21331,3,2,3459,1470,1254,117835,1
2040,1518,21436,4,3,639,146,1141,232,1
353,280,21762,3,2,3732,2053,2337,1173,1
4048,3621,22470,0,1,3426,5480,1061,1056,1
736,465,21695,3,2,1216,3870,2270,668,1
2016,2003,30498,9,4,2941,27,2437,2982,1
4008,3775,30679,9,4,3003,21,2563,3112,1
3894,3001,22110,3,2,884,2546,3763,1355,1
802,61,30584,12,8,2405,7230,2489,3098,1
609,3522,20589,3,2,386,4851,1793,479,1
65,949,22585,3,2,1749,746,1481,0,1
998,1798,22315,4,3,2736,375,2032,957,1
516,457,23106,3,2,3744,941,556,119654,1
479,2110,22365,4,3,628,223,2081,20,1
149,262,22975,3,2,1425,253,611,119681,1
1393,3229,30294,9,4,2868,6,223,2858,1
1623,1204,21069,4,3,688,158,2895,130,1
1914,916,21534,3,2,1698,231,3005,781,1
3701,2311,22183,4,3,3674,774,3626,1398,1
1449,1691,21146,3,2,2236,1899,2755,791,1
442,3515,20592,0,1,1461,330,1790,0,1
2285,3091,20280,4,3,215,643,3423,437,1
920,2184,22608,0,1,3258,6871,1531,1041,1
2725,1577,21504,3,2,30,2808,1156,371,1
1687,1678,30391,9,4,2916,109,308,2942,1
932,1315,20907,3,2,1372,1440,2818,0,1
1925,984,21334,3,2,2512,217,1256,899,1
2374,3429,20206,3,2,3412,2876,3225,1088,1
432,448,23176,4,3,322,659,660,119728,1
2598,2437,20364,4,3,3568,243,3360,1124,1
2623,4105,21868,3,2,1927,916,1433,0,1
3823,2382,22028,3,2,1269,1099,3684,1361,1
1599,1604,21087,4,3,500,54,2700,1859,1
1793,2290,21114,0,1,1582,2033,1836,0,1
1214,3468,20596,3,2,156,5376,1786,415,1
3327,3711,30835,11,9,3747,271,3988,118878,1
1247,152,21741,3,2,462,9217,2316,507,1
962,493,21728,4,3,484,874,2302,1916,1
1401,3227,30238,9,4,2868,10,175,2858,1
3690,513,22134,3,2,3596,11013,3633,1380,1
1550,1208,21058,4,3,2301,2030,2884,826,1
3402,1030,22914,4,3,821,1337,1461,119223,1
769,115,21824,4,3,2461,1498,2186,2037,1
316,641,23041,3,2,2202,387,623,119629,1
476,176,21782,3,2,2570,1276,2357,1304,1
2579,1501,21497,4,3,1142,244,1150,643,1
1223,845,21296,3,2,1618,412,2972,639,1
2949,4048,23354,4,3,2700,137,4152,1545,1
155,380,22991,3,2,870,1614,605,119672,1
3642,801,22127,4,3,2331,540,3954,1370,1
1199,671,21665,3,2,298,1739,2250,469,1
3966,4023,22292,3,2,3559,737,963,1032,1
1481,3112,20547,3,2,1542,906,1561,0,1
2631,3971,21892,4,3,3328,388,1409,3243,1
3469,1041,23063,4,3,3298,1147,424,119693,1
1317,2496,30204,9,4,2135,1989,143,758,1
2207,3636,21565,0,1,2028,1011,841,1151,1
1126,1613,21197,3,2,1472,724,2782,0,1
2826,1363,22548,10,10,3785,141,4168,117786,1
4156,3895,22480,0,1,3097,2659,1071,1004,1
2198,1071,21548,3,2,1875,384,1336,0,1
253,416,22988,3,2,1754,122,558,119634,1
3132,2527,20172,3,2,3114,2897,3462,1010,1
3929,3661,22468,3,2,842,613,1060,1230,1
2556,1642,21499,0,1,3397,3001,1152,1086,1
1766,29,30055,12,8,2405,19320,35,3098,1
3905,3187,22098,3,2,3724,533,3749,1352,2
1015,3131,20688,4,3,544,23,1557,1523,1
1531,2032,21122,3,2,229,6169,2731,446,1
3859,3931,22279,3,2,1388,980,951,0,1
1889,1696,20977,4,3,230,570,2670,447,1
2390,3301,20451,4,3,2796,149,3162,2910,1
513,1958,22368,3,2,1626,402,2083,649,1
496,892,23240,4,3,3769,451,3891,119781,1
3054,3739,21965,0,1,2065,972,800,1169,1
1131,3277,20705,4,3,2809,190,1679,117816,1
1900,1431,20994,3,2,3653,1640,2796,1152,1
400,665,23104,3,2,3564,1548,625,119637,1
835,533,21276,3,2,963,1624,2226,594,1
224,431,23178,4,3,320,281,658,119728,1
686,1265,21233,3,2,1039,4287,2939,611,1
2746,1671,20031,0,1,1948,915,3086,0,1
1636,706,30053,12,8,2532,19347,3860,3097,1
1912,2224,21113,0,1,998,13110,1835,599,1
1883,1532,20985,4,3,3704,99,2678,1293,1
1507,2324,20480,3,2,166,4975,1624,421,1
2154,2887,21614,3,2,1921,608,1213,1045,1
3500,1948,20225,0,1,1946,1938,3426,0,1
2004,1053,21441,3,2,935,3150,1286,585,1
1354,1638,21177,3,2,1277,948,2766,687,1
1808,2598,20831,4,3,547,145,1916,1569,1
3319,1489,22553,3,2,269,8848,3585,455,1
438,936,23133,4,3,2770,729,542,119650,1
2769,3120,20149,3,2,3269,2903,3236,1045,1
2236,1351,30453,9,4,2880,44,2402,2878,1
2186,1749,21409,4,3,537,135,1119,166,1
4126,3960,30689,9,4,3012,115,2573,3120,1
2506,2722,20330,4,3,913,476,3392,580,1
3972,4050,22720,0,1,3108,444,1010,1004,1
1161,1136,20910,3,2,1552,2298,2821,0,1
1943,1038,21537,0,1,956,4439,3597,588,2
3139,3017,20126,3,2,1994,334,3495,0,1
1012,1769,22316,4,3,677,149,2033,75,1
3759,3087,22825,3,2,1635,726,3810,1351,1
3393,2635,22910,9,4,2611,227,391,119219,1
3523,642,23350,4,3,3621,260,4145,120175,1
4012,44,30878,8,5,2175,32950,4105,120132,1
391,1078,21247,3,2,824,7160,2953,550,1
2526,3334,20232,4,3,815,556,3211,545,1
982,3602,20881,0,1,1788,457,1656,0,1
3227,2058,20104,0,1,1678,455,3029,0,1
3650,1403,30734,12,8,3790,3317,746,3094,1
528,2105,22362,3,2,1519,399,2079,567,1
3750,2729,30890,9,4,1329,821,4171,120183,1
838,407,21730,3,2,952,748,2304,587,1
3318,4118,22490,0,1,3110,3664,1340,1004,1
733,334,21721,3,2,867,940,2295,569,1
2061,3100,20733,4,3,1002,403,1539,117927,1
3970,3887,22285,3,2,1393,240,956,383,1
1241,1772,21185,4,3,2285,482,2774,819,1
280,179,21801,4,3,1242,838,2377,1415,1
2141,2351,30477,9,4,2980,46,2422,3061,1
912,2153,22331,4,3,2091,468,2048,120047,1
737,1032,21222,4,3,798,341,2928,1225,1
225,415,23022,3,2,2432,928,577,119634,1
2993,2741,20315,4,3,843,168,3405,119319,1
3799,2410,22038,3,2,1775,363,3694,1399,1
642,104,21819,4,3,1332,469,2181,1419,1
594,142,21786,3,2,2551,439,2361,1450,1
2493,2776,20160,3,2,3524,2937,3474,1114,1
3264,2403,20180,3,2,2412,1134,3454,1424,1
910,2740,30220,9,4,3569,4493,159,1125,1
875,1337,30348,9,4,2912,152,269,2938,1
1632,1016,21039,3,2,3148,700,2865,1008,1
99,268,23147,0,1,3159,4572,517,119624,1
3600,751,23260,4,3,3475,467,3916,120032,1
1387,3228,30295,9,4,2868,12,224,2858,1
767,3439,20647,4,3,580,267,1726,201,1
3770,3363,22701,0,1,1969,2365,989,1056,1
1878,2372,20456,3,2,219,2071,1648,441,1
1859,1507,30377,9,4,1028,197,295,608,1
3594,728,22131,4,3,2327,390,4133,1370,2
2988,2618,20382,4,3,1184,169,3342,655,1
3910,56,22165,0,1,3572,17547,3784,1385,1
3777,3424,22196,3,2,1212,1946,871,667,1
924,392,30739,9,4,3043,29,3580,117956,1
3151,2407,20357,4,3,151,649,3367,412,1
1510,2571,20876,4,3,147,153,1875,1207,1
3460,3650,22800,1,12,174,2533,4129,422,3
3259,2039,20105,3,2,2268,4093,3028,812,1
2380,4144,22000,0,1,3633,3358,1346,1151,1
2158,1617,21430,4,3,595,479,1138,2027,1
167,565,23065,3,2,3182,2564,490,119633,1
1791,3080,20544,3,2,924,6096,1564,583,1
2143,1977,30517,9,4,1270,40,2452,2876,1
1181,3058,20694,4,3,1199,194,1552,117824,1
1965,2120,20933,4,3,429,185,2627,493,1
217,531,23324,4,3,2652,182,430,119698,1
573,151,21785,4,3,1339,440,2360,1421,1
3222,1978,30088,9,4,2965,143,53,3028,1
3294,2610,20394,4,3,241,964,3330,451,1
1842,1708,30833,9,4,2698,43,3944,120058,1
605,83,22844,3,2,1978,230,2126,1438,1
810,2806,20823,4,3,2722,627,1925,954,1
3832,2378,22035,4,3,3336,131,3691,2447,1
1760,939,21652,3,2,2219,6049,3007,781,1
4157,3803,22764,0,1,1971,334,1054,1056,1
1346,2270,20475,3,2,1426,620,1629,674,1
3575,2653,22463,4,3,3687,411,3126,1664,1
3225,2502,30106,9,4,3286,75,68,1061,1
3556,2237,30002,9,4,3789,2241,3,117928,1
507,164,21784,4,3,794,937,2359,2944,1
1162,2913,20792,4,3,3058,276,1952,117806,1
2613,3284,20066,3,2,1593,909,3263,0,1
1194,1316,20911,3,2,1370,926,2822,0,1
2778,1923,20047,0,1,1679,361,3073,0,1
864,132,22579,3,2,2579,681,2155,2032,1
3545,1205,23301,6,6,759,3704,3974,120091,1
3146,1825,20075,0,1,3391,2968,3052,1086,1
662,311,21753,4,3,695,687,2328,165,1
3058,3090,20301,4,3,3695,537,3165,1166,1
3681,4021,22774,0,1,2630,26145,768,119497,1
4136,3900,22756,3,2,2764,1542,1046,965,1
589,3566,20877,3,2,3452,4512,1659,1092,1
1648,2687,20486,3,2,2006,928,1618,1114,1
1287,3498,20616,3,2,1070,4016,1764,621,1
1,973,22925,3,2,2745,1323,367,962,1
2712,2471,30136,9,4,2668,54,92,2834,1
3692,1033,22126,4,3,2335,111,4086,1370,2
151,539,23162,4,3,346,49,643,119714,1
3559,3651,22800,2,13,174,6652,3920,422,3
2488,4113,21574,3,2,1387,886,1454,0,1
3747,2427,22048,0,1,473,1970,3704,1345,1
3589,1413,22806,3,2,1641,2378,3613,117766,1
3995,3845,22229,3,2,895,1161,901,572,1
3009,2000,20061,4,3,2261,18,362,454,1
1263,3290,20673,3,2,1066,5130,1700,621,1
2974,3866,21931,3,2,1178,4070,1375,652,1
680,3577,20622,4,3,917,160,1750,120044,1
529,920,23239,4,3,3177,468,3892,119780,1
3663,1432,30821,12,8,3790,27443,3880,3094,1
1628,2824,20509,3,2,410,1544,1598,483,1
572,2128,22357,3,2,1082,1385,2074,629,1
3769,3929,30623,12,8,3790,59569,2520,3094,1
2344,1309,30435,9,4,2978,56,339,3055,1
1301,2844,20514,3,2,408,5933,1593,483,1
2636,1845,21508,4,3,2805,195,1160,1429,1
978,2853,30248,9,4,2665,17,184,1698,1
264,2307,22375,0,1,437,8567,1861,498,1
119,913,22588,0,1,1479,427,1484,632,1
2641,2085,20187,3,2,3761,2801,3447,1179,1
1071,731,30844,11,9,3613,8773,4014,3129,1
2341,727,23229,0,1,1623,4193,3856,640,1
1658,1457,21079,4,3,3127,248,2801,1007,1
4091,3824,22245,3,2,2746,909,904,960,1
1527,1616,30388,9,4,303,92,305,2945,1
392,979,23148,3,2,3505,4371,546,119626,1
2260,1520,21423,0,1,3404,2332,1132,1086,1
2123,1963,30538,9,4,2898,6,2466,2902,1
367,666,23193,4,3,334,153,680,119745,1
1017,843,21327,0,1,2365,4949,3000,847,1
1847,3479,22501,0,1,2602,10920,1503,931,1
26,1028,22402,3,2,1791,1214,2010,938,1
3574,3698,22800,0,1,174,1274,4025,422,6
3822,4061,22646,1,12,245,947,3557,452,1
2367,3898,30600,9,4,2855,10,2502,1828,1
1176,3488,21367,4,3,558,368,1758,250,1
952,1099,30307,9,4,3017,18,231,3126,1
1314,1582,21176,3,2,1033,1264,2765,607,1
2861,1856,20441,4,3,2489,470,3289,893,1
687,489,21699,3,2,201,1876,2274,430,1
90,958,30701,11,9,3613,1954,2584,3129,1
4045,55,30848,8,5,3701,42693,4104,120131,1
3897,2728,22459,0,1,2164,6915,3122,1359,1
3501,2121,22943,4,3,1172,405,3837,119549,2
1607,3122,20722,4,3,2616,345,1663,1427,1
2821,793,30800,9,4,3737,923,3845,119756,1
1976,1420,21359,3,2,1296,1212,1253,696,1
3050,2742,23330,4,3,355,80,4048,162,1
716,555,21262,4,3,2288,633,2212,3004,1
1270,1531,23357,4,3,2701,127,306,1721,1
3448,3145,30622,12,8,3790,72534,2519,3094,1
2369,3893,30598,9,4,2855,21,2500,1828,1
1879,1956,20945,3,2,397,6174,2639,482,1
3000,760,23256,3,2,880,6711,3910,117768,1
2894,2438,20174,3,2,3113,2792,3460,1010,1
3277,3527,30628,11,9,2468,1867,3993,117873,3
25,1435,30874,9,4,1003,189,4085,120143,1
1006,1122,30320,9,4,2999,156,242,3107,1
618,466,21694,3,2,1743,389,2269,847,1
