Local_Time,ID,Site_ID,Sensor_ID,Value,Type,Units,Gatewayhub_ID,Site_Status
2023-07-27T03:00:00+10:00,7595679,1011,5b.EPA-1h,81.32,TPH.RH-EPA-1h,%,arc1055,C
2023-07-27T03:00:00+10:00,7595693,1012,0a.EPA-1h.NOPK,11.5,PM2.5-EPA-1h-NOPK,ug/m^3,arc1048,C
2023-07-27T03:00:00+10:00,7595695,1012,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1048,C
2023-07-27T03:00:00+10:00,7595702,1012,0b.EPA-1h.NOPK,29.4,PM10-EPA-1h-NOPK,ug/m^3,arc1048,C
2023-07-27T03:00:00+10:00,7595746,1014,0b.EPA-1h.NOPK,34.5,PM10-EPA-1h-NOPK,ug/m^3,arc1045,C
2023-07-27T03:00:00+10:00,7595747,1014,0b.EPA-1h.NOPK.EPA-24h,30.5,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1045,C
2023-07-27T03:00:00+10:00,7595749,1014,0b.EPA-24h,30.5,PM10-EPA-24h,ug/m^3,arc1045,C
2023-07-27T03:00:00+10:00,7595771,1014,5b.EPA-1h,86.0,TPH.RH-EPA-1h,%,arc1045,C
2023-07-27T03:00:00+10:00,7595786,1016,0a.EPA-1h.NOPK.EPA-24h,12.4,PM2.5-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1049,C
2023-07-27T03:00:00+10:00,7595793,1016,0b.EPA-1h,34.0,PM10-EPA-1h,ug/m^3,arc1049,C
2023-07-27T03:00:00+10:00,7595795,1016,0b.EPA-1h.NOPK.EPA-24h,33.4,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1049,C
2023-07-27T03:00:00+10:00,7595797,1016,0b.EPA-24h,33.4,PM10-EPA-24h,ug/m^3,arc1049,C
2023-07-27T03:00:02+10:00,7595473,1011,5a,8.04,TPH.TEMP,C,arc1055,C
2023-07-27T03:00:02+10:00,7595517,1012,5a,8.34,TPH.TEMP,C,arc1048,C
2023-07-27T03:00:02+10:00,7595527,1012,5c,1026.5,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T03:00:02+10:00,7595570,1014,5b,85.26,TPH.RH,%,arc1045,C
2023-07-27T03:00:11+10:00,7595426,1009,0a,10.3,PM2.5,ug/m^3,arc1050,C
2023-07-27T03:00:11+10:00,7595447,1011,0a,14.8,PM2.5,ug\/m^3,arc1055,C
2023-07-27T03:00:11+10:00,7595535,1014,0a,16.2,PM2.5,ug/m^3,arc1045,C
2023-07-27T03:00:11+10:00,7595583,1016,0a,13.9,PM2.5,ug/m^3,arc1049,C
2023-07-27T03:15:02+10:00,7595807,1016,5a,8.68,TPH.TEMP,C,arc1049,C
2023-07-27T03:15:03+10:00,7595684,1011,6,5.9,WS,km/h,arc1055,C
2023-07-27T03:15:12+10:00,7595697,1012,0b,28.4,PM10,ug/m^3,arc1048,C
2023-07-27T03:15:15+10:00,7595624,1009,0a,9.6,PM2.5,ug/m^3,arc1050,C
2023-07-27T03:30:02+10:00,7595671,1011,5a,7.64,TPH.TEMP,C,arc1055,C
2023-07-27T03:30:02+10:00,7595676,1011,5b,82.35,TPH.RH,%,arc1055,C
2023-07-27T03:30:02+10:00,7595681,1011,5c,1027.0,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T03:30:02+10:00,7595808,1016,5a,8.67,TPH.TEMP,C,arc1049,C
2023-07-27T03:30:03+10:00,7595729,1012,6,6.34,WS,km/h,arc1048,C
2023-07-27T03:30:11+10:00,7595625,1009,0a,10.2,PM2.5,ug/m^3,arc1050,C
2023-07-27T03:30:11+10:00,7595654,1011,0b,37.1,PM10,ug\/m^3,arc1055,C
2023-07-27T03:30:11+10:00,7595733,1014,0a,13.8,PM2.5,ug/m^3,arc1045,C
2023-07-27T03:30:11+10:00,7595742,1014,0b,31.7,PM10,ug/m^3,arc1045,C
2023-07-27T03:30:11+10:00,7595781,1016,0a,13.4,PM2.5,ug/m^3,arc1049,C
2023-07-27T03:30:11+10:00,7595790,1016,0b,32.7,PM10,ug/m^3,arc1049,C
2023-07-27T03:45:02+10:00,7595672,1011,5a,7.79,TPH.TEMP,C,arc1055,C
2023-07-27T03:45:02+10:00,7595682,1011,5c,1026.9,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T03:45:02+10:00,7595769,1014,5b,86.34,TPH.RH,%,arc1045,C
2023-07-27T03:45:02+10:00,7595774,1014,5c,1029.3,TPH.PRESSURE,hPa,arc1045,C
2023-07-27T03:45:02+10:00,7595809,1016,5a,8.7,TPH.TEMP,C,arc1049,C
2023-07-27T03:45:03+10:00,7595778,1014,6,0.0,WS,km/h,arc1045,C
2023-07-27T03:45:11+10:00,7595699,1012,0b,22.4,PM10,ug/m^3,arc1048,C
2023-07-27T03:45:11+10:00,7595734,1014,0a,14.6,PM2.5,ug/m^3,arc1045,C
2023-07-27T04:00:00+10:00,7595830,1009,0a.EPA-24h,10.7,PM2.5-EPA-24h,ug/m^3,arc1050,C
2023-07-27T04:00:00+10:00,7595851,1011,0a.EPA-1h.NOPK,19.9,PM2.5-EPA-1h-NOPK,ug/m^3,arc1055,C
2023-07-27T04:00:00+10:00,7595852,1011,0a.EPA-1h.NOPK.EPA-24h,10.4,PM2.5-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1055,C
2023-07-27T04:00:00+10:00,7595853,1011,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1055,C
2023-07-27T04:00:00+10:00,7595854,1011,0a.EPA-24h,10.4,PM2.5-EPA-24h,ug\/m^3,arc1055,C
2023-07-27T04:00:00+10:00,7595861,1011,0b.EPA-1h.NOPK.EPA-24h,27.7,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1055,C
2023-07-27T04:00:00+10:00,7595876,1011,5a.EPA-1h,7.97,TPH.TEMP-EPA-1h,C,arc1055,C
2023-07-27T04:00:00+10:00,7595881,1011,5b.EPA-1h,80.29,TPH.RH-EPA-1h,%,arc1055,C
2023-07-27T04:00:00+10:00,7595896,1012,0a.EPA-1h.NOPK.EPA-24h,11.2,PM2.5-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1048,C
2023-07-27T04:00:00+10:00,7595897,1012,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1048,C
2023-07-27T04:00:00+10:00,7595898,1012,0a.EPA-24h,11.2,PM2.5-EPA-24h,ug/m^3,arc1048,C
2023-07-27T04:00:00+10:00,7595904,1012,0b.EPA-1h.NOPK,34.0,PM10-EPA-1h-NOPK,ug/m^3,arc1048,C
2023-07-27T04:00:00+10:00,7595905,1012,0b.EPA-1h.NOPK.EPA-24h,29.1,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1048,C
2023-07-27T04:00:00+10:00,7595907,1012,0b.EPA-24h,29.1,PM10-EPA-24h,ug/m^3,arc1048,C
2023-07-27T04:00:00+10:00,7595939,1016,0a.EPA-1h.NOPK,18.0,PM2.5-EPA-1h-NOPK,ug/m^3,arc1049,C
2023-07-27T04:00:00+10:00,7595942,1016,0a.EPA-24h,12.6,PM2.5-EPA-24h,ug/m^3,arc1049,C
2023-07-27T04:00:00+10:00,7595947,1016,0b.EPA-1h,41.8,PM10-EPA-1h,ug/m^3,arc1049,C
2023-07-27T04:00:00+10:00,7595949,1016,0b.EPA-1h.NOPK.EPA-24h,33.7,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1049,C
2023-07-27T04:00:02+10:00,7595673,1011,5a,8.2,TPH.TEMP,C,arc1055,C
2023-07-27T04:00:02+10:00,7595683,1011,5c,1026.9,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T04:00:02+10:00,7595770,1014,5b,86.7,TPH.RH,%,arc1045,C
2023-07-27T04:00:03+10:00,7595687,1011,6,7.06,WS,km/h,arc1055,C
2023-07-27T04:00:03+10:00,7595779,1014,6,0.0,WS,km/h,arc1045,C
2023-07-27T04:00:03+10:00,7595824,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T04:00:11+10:00,7595627,1009,0a,11.8,PM2.5,ug/m^3,arc1050,C
2023-07-27T04:00:11+10:00,7595633,1009,0b,27.7,PM10,ug/m^3,arc1050,C
2023-07-27T04:00:11+10:00,7595647,1011,0a,22.9,PM2.5,ug\/m^3,arc1055,C
2023-07-27T04:00:11+10:00,7595691,1012,0a,15.2,PM2.5,ug/m^3,arc1048,C
2023-07-27T04:00:11+10:00,7595744,1014,0b,33.9,PM10,ug/m^3,arc1045,C
2023-07-27T04:15:01+10:00,7595921,1012,5b,81.39,TPH.RH,%,arc1048,C
2023-07-27T04:15:03+10:00,7595872,1011,5a,8.1,TPH.TEMP,C,arc1055,C
2023-07-27T04:15:03+10:00,7595877,1011,5b,79.87,TPH.RH,%,arc1055,C
2023-07-27T04:15:03+10:00,7596136,1014,5a,7.95,TPH.TEMP,C,arc1045,C
2023-07-27T04:15:04+10:00,7595886,1011,6,6.66,WS,km/h,arc1055,C
2023-07-27T04:15:06+10:00,7595960,1016,5a,8.68,TPH.TEMP,C,arc1049,C
2023-07-27T04:15:07+10:00,7595974,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T04:15:11+10:00,7595825,1009,0a,12.5,PM2.5,ug/m^3,arc1050,C
2023-07-27T04:15:12+10:00,7595855,1011,0b,40.4,PM10,ug\/m^3,arc1055,C
2023-07-27T04:15:15+10:00,7595934,1016,0a,18.6,PM2.5,ug/m^3,arc1049,C
2023-07-27T04:30:02+10:00,7595883,1011,5c,1026.4,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T04:30:02+10:00,7595966,1016,5b,77.05,TPH.RH,%,arc1049,C
2023-07-27T04:30:02+10:00,7596146,1014,5b,86.2,TPH.RH,%,arc1045,C
2023-07-27T04:30:02+10:00,7596155,1014,5c,1029.2,TPH.PRESSURE,hPa,arc1045,C
2023-07-27T04:30:11+10:00,7595856,1011,0b,40.0,PM10,ug\/m^3,arc1055,C
2023-07-27T04:30:11+10:00,7595935,1016,0a,19.0,PM2.5,ug/m^3,arc1049,C
2023-07-27T04:45:02+10:00,7596147,1014,5b,86.31,TPH.RH,%,arc1045,C
2023-07-27T04:45:03+10:00,7595976,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T04:45:11+10:00,7595848,1011,0a,21.9,PM2.5,ug\/m^3,arc1055,C
2023-07-27T04:45:11+10:00,7595857,1011,0b,45.7,PM10,ug\/m^3,arc1055,C
2023-07-27T04:45:11+10:00,7595936,1016,0a,19.0,PM2.5,ug/m^3,arc1049,C
2023-07-27T04:45:11+10:00,7596101,1014,0b,38.1,PM10,ug/m^3,arc1045,C
2023-07-27T05:00:00+10:00,7595989,1009,0b.EPA-24h,30.3,PM10-EPA-24h,ug/m^3,arc1050,C
2023-07-27T05:00:00+10:00,7596003,1011,0a.EPA-1h.NOPK,16.9,PM2.5-EPA-1h-NOPK,ug/m^3,arc1055,C
2023-07-27T05:00:00+10:00,7596014,1011,0b.EPA-1h.PKIND,1.0,PM10-EPA-1h-PKIND,0/1,arc1055,C
2023-07-27T05:00:00+10:00,7596028,1011,5a.EPA-1h,7.48,TPH.TEMP-EPA-1h,C,arc1055,C
2023-07-27T05:00:00+10:00,7596050,1012,0a.EPA-24h,11.4,PM2.5-EPA-24h,ug/m^3,arc1048,C
2023-07-27T05:00:00+10:00,7596057,1012,0b.EPA-1h.NOPK.EPA-24h,29.4,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1048,C
2023-07-27T05:00:00+10:00,7596072,1012,5a.EPA-1h,7.7,TPH.TEMP-EPA-1h,C,arc1048,C
2023-07-27T05:00:00+10:00,7596097,1014,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1045,C
2023-07-27T05:00:00+10:00,7596107,1014,0b.EPA-1h,35.5,PM10-EPA-1h,ug/m^3,arc1045,C
2023-07-27T05:00:00+10:00,7596109,1014,0b.EPA-1h.NOPK.EPA-24h,30.8,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1045,C
2023-07-27T05:00:00+10:00,7596175,1016,0a.EPA-1h.NOPK,15.2,PM2.5-EPA-1h-NOPK,ug/m^3,arc1049,C
2023-07-27T05:00:00+10:00,7596177,1016,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1049,C
2023-07-27T05:00:00+10:00,7596183,1016,0b.EPA-1h,35.8,PM10-EPA-1h,ug/m^3,arc1049,C
2023-07-27T05:00:00+10:00,7596184,1016,0b.EPA-1h.NOPK,35.8,PM10-EPA-1h-NOPK,ug/m^3,arc1049,C
2023-07-27T05:00:00+10:00,7596187,1016,0b.EPA-24h,33.6,PM10-EPA-24h,ug/m^3,arc1049,C
2023-07-27T05:00:02+10:00,7595880,1011,5b,80.15,TPH.RH,%,arc1055,C
2023-07-27T05:00:02+10:00,7595919,1012,5a,7.58,TPH.TEMP,C,arc1048,C
2023-07-27T05:00:02+10:00,7595924,1012,5b,82.69,TPH.RH,%,arc1048,C
2023-07-27T05:00:02+10:00,7595929,1012,5c,1025.5,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T05:00:02+10:00,7596148,1014,5b,86.69,TPH.RH,%,arc1045,C
2023-07-27T05:00:02+10:00,7596157,1014,5c,1028.5,TPH.PRESSURE,hPa,arc1045,C
2023-07-27T05:00:03+10:00,7595977,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T05:00:11+10:00,7595828,1009,0a,11.9,PM2.5,ug/m^3,arc1050,C
2023-07-27T05:00:11+10:00,7595834,1009,0b,27.7,PM10,ug/m^3,arc1050,C
2023-07-27T05:00:11+10:00,7595858,1011,0b,36.0,PM10,ug\/m^3,arc1055,C
2023-07-27T05:00:11+10:00,7595902,1012,0b,30.9,PM10,ug/m^3,arc1048,C
2023-07-27T05:00:11+10:00,7595937,1016,0a,13.9,PM2.5,ug/m^3,arc1049,C
2023-07-27T05:15:02+10:00,7596024,1011,5a,7.42,TPH.TEMP,C,arc1055,C
2023-07-27T05:15:02+10:00,7596029,1011,5b,81.02,TPH.RH,%,arc1055,C
2023-07-27T05:15:02+10:00,7596078,1012,5c,1025.4,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T05:15:02+10:00,7596149,1014,5b,87.35,TPH.RH,%,arc1045,C
2023-07-27T05:15:02+10:00,7596202,1016,5b,77.7,TPH.RH,%,arc1049,C
2023-07-27T05:15:02+10:00,7596207,1016,5c,1026.4,TPH.PRESSURE,hPa,arc1049,C
2023-07-27T05:15:11+10:00,7596042,1012,0a,12.8,PM2.5,ug/m^3,arc1048,C
2023-07-27T05:15:11+10:00,7596051,1012,0b,28.8,PM10,ug/m^3,arc1048,C
2023-07-27T05:30:02+10:00,7596030,1011,5b,83.14,TPH.RH,%,arc1055,C
2023-07-27T05:30:02+10:00,7596079,1012,5c,1025.5,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T05:30:02+10:00,7596141,1014,5a,7.32,TPH.TEMP,C,arc1045,C
2023-07-27T05:30:02+10:00,7596208,1016,5c,1026.5,TPH.PRESSURE,hPa,arc1049,C
2023-07-27T05:30:03+10:00,7596083,1012,6,7.6,WS,km/h,arc1048,C
2023-07-27T05:30:11+10:00,7595985,1009,0b,29.3,PM10,ug/m^3,arc1050,C
2023-07-27T05:30:11+10:00,7596091,1014,0a,14.5,PM2.5,ug/m^3,arc1045,C
2023-07-27T05:45:02+10:00,7596080,1012,5c,1025.3,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T05:45:02+10:00,7596151,1014,5b,89.64,TPH.RH,%,arc1045,C
2023-07-27T05:45:02+10:00,7596199,1016,5a,8.35,TPH.TEMP,C,arc1049,C
2023-07-27T05:45:02+10:00,7596209,1016,5c,1026.0,TPH.PRESSURE,hPa,arc1049,C
2023-07-27T05:45:03+10:00,7596040,1011,6,5.8,WS,km/h,arc1055,C
2023-07-27T05:45:03+10:00,7596084,1012,6,7.56,WS,km/h,arc1048,C
2023-07-27T05:45:03+10:00,7596213,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T05:45:11+10:00,7595980,1009,0a,14.0,PM2.5,ug/m^3,arc1050,C
2023-07-27T05:45:11+10:00,7595986,1009,0b,31.5,PM10,ug/m^3,arc1050,C
2023-07-27T05:45:11+10:00,7596000,1011,0a,18.6,PM2.5,ug\/m^3,arc1055,C
2023-07-27T05:45:11+10:00,7596044,1012,0a,20.4,PM2.5,ug/m^3,arc1048,C
2023-07-27T05:45:11+10:00,7596092,1014,0a,18.5,PM2.5,ug/m^3,arc1045,C
2023-07-27T05:45:11+10:00,7596181,1016,0b,39.8,PM10,ug/m^3,arc1049,C
2023-07-27T06:00:00+10:00,7596225,1009,0b.EPA-1h,29.8,PM10-EPA-1h,ug/m^3,arc1050,C
2023-07-27T06:00:00+10:00,7596226,1009,0b.EPA-24h,30.1,PM10-EPA-24h,ug/m^3,arc1050,C
2023-07-27T06:00:00+10:00,7596242,1011,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1055,C
2023-07-27T06:00:00+10:00,7596243,1011,0a.EPA-24h,10.8,PM2.5-EPA-24h,ug\/m^3,arc1055,C
2023-07-27T06:00:00+10:00,7596285,1012,0a.EPA-1h.NOPK.EPA-24h,11.4,PM2.5-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1048,C
2023-07-27T06:00:00+10:00,7596286,1012,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1048,C
2023-07-27T06:00:00+10:00,7596293,1012,0b.EPA-1h.NOPK,33.9,PM10-EPA-1h-NOPK,ug/m^3,arc1048,C
2023-07-27T06:00:00+10:00,7596309,1012,5a.EPA-1h,8.44,TPH.TEMP-EPA-1h,C,arc1048,C
2023-07-27T06:00:00+10:00,7596314,1012,5b.EPA-1h,82.11,TPH.RH-EPA-1h,%,arc1048,C
2023-07-27T06:00:00+10:00,7596331,1014,0a.EPA-24h,12.0,PM2.5-EPA-24h,ug/m^3,arc1045,C
2023-07-27T06:00:00+10:00,7596336,1014,0b.EPA-1h,41.5,PM10-EPA-1h,ug/m^3,arc1045,C
2023-07-27T06:00:00+10:00,7596337,1014,0b.EPA-1h.NOPK,41.5,PM10-EPA-1h-NOPK,ug/m^3,arc1045,C
2023-07-27T06:00:00+10:00,7596338,1014,0b.EPA-1h.NOPK.EPA-24h,31.3,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1045,C
2023-07-27T06:00:00+10:00,7596376,1016,0a.EPA-1h.NOPK,14.2,PM2.5-EPA-1h-NOPK,ug/m^3,arc1049,C
2023-07-27T06:00:00+10:00,7596379,1016,0a.EPA-24h,12.5,PM2.5-EPA-24h,ug/m^3,arc1049,C
2023-07-27T06:00:00+10:00,7596384,1016,0b.EPA-1h,37.2,PM10-EPA-1h,ug/m^3,arc1049,C
2023-07-27T06:00:00+10:00,7596386,1016,0b.EPA-1h.NOPK.EPA-24h,33.3,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1049,C
2023-07-27T06:00:00+10:00,7596406,1016,5b.EPA-1h,76.75,TPH.RH-EPA-1h,%,arc1049,C
2023-07-27T06:00:02+10:00,7596037,1011,5c,1025.9,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T06:00:02+10:00,7596076,1012,5b,83.67,TPH.RH,%,arc1048,C
2023-07-27T06:00:02+10:00,7596143,1014,5a,7.44,TPH.TEMP,C,arc1045,C
2023-07-27T06:00:03+10:00,7596041,1011,6,5.51,WS,km/h,arc1055,C
2023-07-27T06:00:03+10:00,7596169,1014,6,0.0,WS,km/h,arc1045,C
2023-07-27T06:00:11+10:00,7596173,1016,0a,15.3,PM2.5,ug/m^3,arc1049,C
2023-07-27T06:15:01+10:00,7596261,1011,5a,7.81,TPH.TEMP,C,arc1055,C
2023-07-27T06:15:01+10:00,7596315,1012,5c,1025.4,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T06:15:02+10:00,7596275,1011,6,6.3,WS,km/h,arc1055,C
2023-07-27T06:15:05+10:00,7596411,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T06:15:10+10:00,7596235,1011,0a,15.1,PM2.5,ug\/m^3,arc1055,C
2023-07-27T06:15:11+10:00,7596221,1009,0b,27.0,PM10,ug/m^3,arc1050,C
2023-07-27T06:30:02+10:00,7596267,1011,5b,82.15,TPH.RH,%,arc1055,C
2023-07-27T06:30:02+10:00,7596272,1011,5c,1025.9,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T06:30:02+10:00,7596311,1012,5b,81.83,TPH.RH,%,arc1048,C
2023-07-27T06:30:02+10:00,7596359,1014,5b,88.83,TPH.RH,%,arc1045,C
2023-07-27T06:30:02+10:00,7596364,1014,5c,1028.5,TPH.PRESSURE,hPa,arc1045,C
2023-07-27T06:30:02+10:00,7596398,1016,5a,8.91,TPH.TEMP,C,arc1049,C
2023-07-27T06:30:02+10:00,7596408,1016,5c,1026.5,TPH.PRESSURE,hPa,arc1049,C
2023-07-27T06:30:03+10:00,7596276,1011,6,6.48,WS,km/h,arc1055,C
2023-07-27T06:30:03+10:00,7596320,1012,6,5.8,WS,km/h,arc1048,C
2023-07-27T06:30:03+10:00,7596368,1014,6,0.0,WS,km/h,arc1045,C
2023-07-27T06:30:03+10:00,7596412,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T06:30:11+10:00,7596216,1009,0a,10.1,PM2.5,ug/m^3,arc1050,C
2023-07-27T06:30:11+10:00,7596222,1009,0b,26.7,PM10,ug/m^3,arc1050,C
2023-07-27T06:30:11+10:00,7596289,1012,0b,29.4,PM10,ug/m^3,arc1048,C
2023-07-27T06:30:11+10:00,7596324,1014,0a,16.7,PM2.5,ug/m^3,arc1045,C
2023-07-27T06:30:11+10:00,7596333,1014,0b,35.5,PM10,ug/m^3,arc1045,C
2023-07-27T06:45:02+10:00,7596317,1012,5c,1025.7,TPH.PRESSURE,hPa,arc1048,C
2023-07-27T06:45:02+10:00,7596355,1014,5a,8.13,TPH.TEMP,C,arc1045,C
2023-07-27T06:45:02+10:00,7596360,1014,5b,87.71,TPH.RH,%,arc1045,C
2023-07-27T06:45:02+10:00,7596399,1016,5a,9.12,TPH.TEMP,C,arc1049,C
2023-07-27T06:45:02+10:00,7596404,1016,5b,76.56,TPH.RH,%,arc1049,C
2023-07-27T06:45:02+10:00,7596409,1016,5c,1026.3,TPH.PRESSURE,hPa,arc1049,C
2023-07-27T06:45:03+10:00,7596321,1012,6,5.54,WS,km/h,arc1048,C
2023-07-27T06:45:03+10:00,7596413,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T06:45:11+10:00,7596217,1009,0a,11.6,PM2.5,ug/m^3,arc1050,C
2023-07-27T06:45:11+10:00,7596290,1012,0b,33.7,PM10,ug/m^3,arc1048,C
2023-07-27T07:00:00+10:00,7596426,1009,0b.EPA-24h,30.1,PM10-EPA-24h,ug/m^3,arc1050,C
2023-07-27T07:00:00+10:00,7596439,1011,0a.EPA-1h,16.5,PM2.5-EPA-1h,ug\/m^3,arc1055,C
2023-07-27T07:00:00+10:00,7596449,1011,0b.EPA-1h.NOPK,36.8,PM10-EPA-1h-NOPK,ug/m^3,arc1055,C
2023-07-27T07:00:00+10:00,7596450,1011,0b.EPA-1h.NOPK.EPA-24h,28.6,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1055,C
2023-07-27T07:00:00+10:00,7596465,1011,5a.EPA-1h,8.36,TPH.TEMP-EPA-1h,C,arc1055,C
2023-07-27T07:00:00+10:00,7596484,1012,0a.EPA-1h.NOPK,14.6,PM2.5-EPA-1h-NOPK,ug/m^3,arc1048,C
2023-07-27T07:00:00+10:00,7596486,1012,0a.EPA-1h.PKIND,1.0,PM2.5-EPA-1h-PKIND,0/1,arc1048,C
2023-07-27T07:00:00+10:00,7596492,1012,0b.EPA-1h,34.7,PM10-EPA-1h,ug/m^3,arc1048,C
2023-07-27T07:00:00+10:00,7596493,1012,0b.EPA-1h.NOPK,34.7,PM10-EPA-1h-NOPK,ug/m^3,arc1048,C
2023-07-27T07:00:00+10:00,7596494,1012,0b.EPA-1h.NOPK.EPA-24h,29.5,PM10-EPA-1h-NOPK-EPA-24h,ug/m^3,arc1048,C
2023-07-27T07:00:00+10:00,7596495,1012,0b.EPA-1h.PKIND,1.0,PM10-EPA-1h-PKIND,0/1,arc1048,C
2023-07-27T07:00:00+10:00,7596496,1012,0b.EPA-24h,29.5,PM10-EPA-24h,ug/m^3,arc1048,C
2023-07-27T07:00:00+10:00,7596536,1014,0b.EPA-1h,41.4,PM10-EPA-1h,ug/m^3,arc1045,C
2023-07-27T07:00:00+10:00,7596539,1014,0b.EPA-1h.PKIND,1.0,PM10-EPA-1h-PKIND,0/1,arc1045,C
2023-07-27T07:00:00+10:00,7596540,1014,0b.EPA-24h,31.6,PM10-EPA-24h,ug/m^3,arc1045,C
2023-07-27T07:00:00+10:00,7596562,1014,5b.EPA-1h,84.69,TPH.RH-EPA-1h,%,arc1045,C
2023-07-27T07:00:00+10:00,7596576,1016,0a.EPA-1h.NOPK,15.4,PM2.5-EPA-1h-NOPK,ug/m^3,arc1049,C
2023-07-27T07:00:00+10:00,7596584,1016,0b.EPA-1h,37.4,PM10-EPA-1h,ug/m^3,arc1049,C
2023-07-27T07:00:00+10:00,7596585,1016,0b.EPA-1h.NOPK,37.4,PM10-EPA-1h-NOPK,ug/m^3,arc1049,C
2023-07-27T07:00:02+10:00,7596308,1012,5a,8.68,TPH.TEMP,C,arc1048,C
2023-07-27T07:00:02+10:00,7596313,1012,5b,81.03,TPH.RH,%,arc1048,C
2023-07-27T07:00:02+10:00,7596356,1014,5a,8.22,TPH.TEMP,C,arc1045,C
2023-07-27T07:00:02+10:00,7596366,1014,5c,1028.8,TPH.PRESSURE,hPa,arc1045,C
2023-07-27T07:00:02+10:00,7596400,1016,5a,9.18,TPH.TEMP,C,arc1049,C
2023-07-27T07:00:03+10:00,7596278,1011,6,5.58,WS,km/h,arc1055,C
2023-07-27T07:00:03+10:00,7596322,1012,6,5.94,WS,km/h,arc1048,C
2023-07-27T07:00:03+10:00,7596370,1014,6,0.0,WS,km/h,arc1045,C
2023-07-27T07:00:03+10:00,7596414,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T07:00:11+10:00,7596218,1009,0a,12.8,PM2.5,ug/m^3,arc1050,C
2023-07-27T07:00:11+10:00,7596224,1009,0b,32.4,PM10,ug/m^3,arc1050,C
2023-07-27T07:00:11+10:00,7596238,1011,0a,17.3,PM2.5,ug\/m^3,arc1055,C
2023-07-27T07:00:11+10:00,7596247,1011,0b,38.7,PM10,ug\/m^3,arc1055,C
2023-07-27T07:00:11+10:00,7596335,1014,0b,46.9,PM10,ug/m^3,arc1045,C
2023-07-27T07:00:11+10:00,7596374,1016,0a,16.7,PM2.5,ug/m^3,arc1049,C
2023-07-27T07:00:11+10:00,7596383,1016,0b,43.3,PM10,ug/m^3,arc1049,C
2023-07-27T07:15:02+10:00,7596510,1012,5b,80.04,TPH.RH,%,arc1048,C
2023-07-27T07:15:02+10:00,7596598,1016,5a,9.31,TPH.TEMP,C,arc1049,C
2023-07-27T07:15:03+10:00,7596471,1011,5c,1026.5,TPH.PRESSURE,hPa,arc1055,C
2023-07-27T07:15:03+10:00,7596519,1012,6,5.8,WS,km/h,arc1048,C
2023-07-27T07:15:03+10:00,7596612,1016,6,0.0,WS,km/h,arc1049,C
2023-07-27T07:15:04+10:00,7596475,1011,6,6.16,WS,km/h,arc1055,C
2023-07-27T07:15:10+10:00,7596415,1009,0a,15.0,PM2.5,ug/m^3,arc1050,C
2023-07-27T07:15:11+10:00,7596580,1016,0b,42.1,PM10,ug/m^3,arc1049,C
