id,location_id,sensing_date,hourday,direction_1,direction_2,pedestriancount,sensor_name,location,total_foot_traffic,time_period,Latitude,Longitude,Nearest_Light_Index,Distance_to_Light,Nearest_Light_Lux,Suggested_Lux,Lux_Difference,efficiency_category,Zone
1392020250430,139,2025-04-30,20,17,13,30,Signal1647_T,"-37.81959923, 144.9632832",30,Evening,-37.81959923,144.9632832,2813,5.75411199905939e-05,10.166,20,9.834,Uncategorised,0
1422120250521,142,2025-05-21,21,14,3,17,Hammer1584_T,"-37.81970749, 144.96795734",17,Night,-37.81970749,144.96795734,2341,0.0008525327140582673,44.086,20,-24.086,Overlit,0
1421420240702,142,2024-07-02,14,418,359,777,Hammer1584_T,"-37.81970749, 144.96795734",777,Daytime,-37.81970749,144.96795734,2341,0.0008525327140582673,44.086,70,25.914,Efficient,0
67420240414,67,2024-04-14,4,10,10,20,FLDegS_T,"-37.81688755, 144.96562569",20,Night,-37.81688755,144.96562569,4382,0.0014201958636997955,5.67,20,14.33,Uncategorised,0
851120251115,85,2025-11-15,11,143,113,256,488Mac_T,"-37.79432415, 144.92973378",256,Daytime,-37.79432415,144.92973378,3836,0.0050447768899782326,1.075,40,38.925,Underlit,4
62720240730,62,2024-07-30,7,48,44,92,Lat224_T,"-37.80996494, 144.96216521",92,Morning,-37.80996494,144.96216521,2731,0.0012505056237757245,20.039,40,19.961,Efficient,3
18820260101,18,2026-01-01,8,11,12,23,Col12_T,"-37.81344862, 144.97305353",23,Morning,-37.81344862,144.97305353,2606,0.0014576605770621643,1.466,20,18.534,Uncategorised,0
56120250323,56,2025-03-23,1,55,104,159,Lon364_T,"-37.81234775, 144.96153311",159,Night,-37.81234775,144.96153311,3438,0.0031848057731521237,22.581,40,17.419,Efficient,0
1020240613,1,2024-06-13,0,15,30,45,Bou292_T,"-37.81349441, 144.96515323",45,Night,-37.81349441,144.96515323,3450,0.00031076344457426535,5.963,20,14.036999999999999,Uncategorised,0
1020240820,1,2024-08-20,0,17,12,29,Bou292_T,"-37.81349441, 144.96515323",29,Night,-37.81349441,144.96515323,3450,0.00031076344457426535,5.963,20,14.036999999999999,Uncategorised,0
1620241017,1,2024-10-17,6,46,79,125,Bou292_T,"-37.81349441, 144.96515323",125,Morning,-37.81349441,144.96515323,3450,0.00031076344457426535,5.963,40,34.037,Underlit,0
17220250128,17,2025-01-28,2,4,3,7,Col15_T,"-37.81362543, 144.97323591",7,Night,-37.81362543,144.97323591,2606,0.0012554267736601442,1.466,20,18.534,Uncategorised,0
121720250508,12,2025-05-08,17,232,285,517,NewQ_T,"-37.81457988, 144.94292398",517,Evening,-37.81457988,144.94292398,2974,3.5949496760689655e-05,6.452,70,63.548,Underlit,1
27820251010,27,2025-10-10,8,147,228,375,Vic_T,"-37.80606888, 144.95644692",375,Morning,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,70,64.819,Underlit,3
722020240517,72,2024-05-17,20,113,174,287,ACMI_T,"-37.81726338, 144.96872809",287,Evening,-37.81726338,144.96872809,4492,0.0013120200260037238,8.7,40,31.3,Underlit,0
10620240502,10,2024-05-02,6,10,30,40,BouHbr_T,"-37.81876474, 144.94710545",40,Morning,-37.81876474,144.94710545,4772,0.00028456059708209834,28.348,20,-8.347999999999999,Overlit,1
76820240918,76,2024-09-18,8,104,60,164,KenMac_T,"-37.79453803, 144.93036194",164,Morning,-37.79453803,144.93036194,3836,0.005431305960557308,1.075,40,38.925,Underlit,4
76520240804,76,2024-08-04,5,0,1,1,KenMac_T,"-37.79453803, 144.93036194",1,Night,-37.79453803,144.93036194,3836,0.005431305960557308,1.075,20,18.925,Uncategorised,4
91420260328,9,2026-03-28,14,89,88,177,Col700_T,"-37.81982992, 144.95102555",177,Daytime,-37.81982992,144.95102555,1097,0.00019413098713850786,13.392,40,26.608,Underlit,2
532120251030,53,2025-10-30,21,140,292,432,Col254_T,"-37.81564191, 144.965499",432,Night,-37.81564191,144.965499,395,0.00104769131971337,6.354,70,63.646,Underlit,0
46120240718,46,2024-07-18,1,2,2,4,Pel147_T,"-37.80240719, 144.9615673",4,Night,-37.80240719,144.9615673,235,0.0037461650174992244,29.912,20,-9.911999999999999,Overlit,3
481320250425,48,2025-04-25,13,241,184,425,QVMQ_T,"-37.80631581, 144.95866697",425,Daytime,-37.80631581,144.95866697,1729,0.004462043877673256,5.181,70,64.819,Underlit,3
20820250420,20,2025-04-20,8,33,43,76,LtB170_T,"-37.81172914, 144.9682466",76,Morning,-37.81172914,144.9682466,424,9.485164150583335e-05,39.492,40,0.5080000000000027,Efficient,0
1301920250321,130,2025-03-21,19,26,24,50,Bou892T,"-37.8204637, 144.94126826",50,Evening,-37.8204637,144.94126826,3271,0.00042803702662559917,22.874,40,17.126,Efficient,1
1172120240920,117,2024-09-20,21,117,110,227,Fli114F_T,"-37.81629332, 144.97090877",227,Night,-37.81629332,144.97090877,3249,0.0022040117281215735,0.587,40,39.413,Underlit,0
1172020251220,117,2025-12-20,20,186,321,507,Fli114F_T,"-37.81629332, 144.97090877",507,Evening,-37.81629332,144.97090877,3249,0.0022040117281215735,0.587,70,69.413,Underlit,0
1411420241107,141,2024-11-07,14,156,144,300,474Fl_T,"-37.81997273, 144.95834911",300,Daytime,-37.81997273,144.95834911,1278,0.0013799081054493732,2.835,70,67.165,Underlit,2
6220240724,6,2024-07-24,2,9,1,10,FliS_T,"-37.81911705, 144.96558255",10,Night,-37.81911705,144.96558255,16,0.0005389281595326689,30.499,20,-10.498999999999999,Overlit,0
701220260323,70,2026-03-23,12,154,173,327,Errol20_T,"-37.80456984, 144.94946228",327,Daytime,-37.80456984,144.94946228,1185,0.01023853516523153,12.512,70,57.488,Underlit,1
391520241004,39,2024-10-04,15,111,77,188,AlfPl_T,"-37.81379749, 144.96995745",188,Daytime,-37.81379749,144.96995745,3911,0.0025543841712724405,23.265,40,16.735,Efficient,0
39220250214,39,2025-02-14,2,1,0,1,AlfPl_T,"-37.81379749, 144.96995745",1,Night,-37.81379749,144.96995745,3911,0.0025543841712724405,23.265,20,-3.2650000000000006,Overlit,0
691920251220,69,2025-12-20,19,191,117,308,FLDegC_T,"-37.81687226, 144.96559144",308,Evening,-37.81687226,144.96559144,4382,0.0014484677856414568,5.67,70,64.33,Underlit,0
421720250415,42,2025-04-15,17,328,615,943,UM1_T,"-37.80008566, 144.96386412",943,Evening,-37.80008566,144.96386412,4908,0.002948671093906112,32.845,70,37.155,Efficient,3
71620251127,71,2025-11-27,6,6,2,8,WestWP_T,"-37.81235775, 144.97136962",8,Morning,-37.81235775,144.97136962,2090,0.0018275916582263826,18.866,20,1.1340000000000003,Uncategorised,0
59420240507,59,2024-05-07,4,7,9,16,RMIT_T,"-37.80825648, 144.96304859",16,Night,-37.80825648,144.96304859,412,0.00020948199343513317,99.316,20,-79.316,Overlit,3
422220260307,42,2026-03-07,22,26,28,54,UM1_T,"-37.80008566, 144.96386412",54,Night,-37.80008566,144.96386412,4908,0.002948671093906112,32.845,40,7.155000000000001,Efficient,3
771920250110,77,2025-01-10,19,191,158,349,HarEsP_T,"-37.81441438, 144.94433026",349,Evening,-37.81441438,144.94433026,4311,0.0002736167759697356,9.091,70,60.909,Underlit,1
771920260328,77,2026-03-28,19,300,558,858,HarEsP_T,"-37.81441438, 144.94433026",858,Evening,-37.81441438,144.94433026,4311,0.0002736167759697356,9.091,70,60.909,Underlit,1
29320250613,29,2025-06-13,3,2,4,6,AG_T,"-37.8199817, 144.96872865",6,Night,-37.8199817,144.96872865,2341,0.0016249168062272886,44.086,20,-24.086,Overlit,0
14820260312,14,2026-03-12,8,277,639,916,SanBri_T,"-37.82011242, 144.96291897",916,Morning,-37.82011242,144.96291897,4214,4.0441306037440976e-05,22.385,70,47.614999999999995,Efficient,0
36620241101,36,2024-11-01,6,22,19,41,Que85_T,"-37.81652527, 144.96121062",41,Morning,-37.81652527,144.96121062,2810,0.003546278249368713,10.948,20,9.052,Uncategorised,2
452020250916,45,2025-09-16,20,230,411,641,Swa148_T,"-37.81414075, 144.96609379",641,Evening,-37.81414075,144.96609379,1693,7.497607712896136e-05,20.235,70,49.765,Efficient,0
451520240501,45,2024-05-01,15,552,751,1303,Swa148_T,"-37.81414075, 144.96609379",1303,Daytime,-37.81414075,144.96609379,1693,7.497607712896136e-05,20.235,70,49.765,Efficient,0
211120260326,21,2026-03-26,11,345,235,580,Bourke155_T,"-37.81267313, 144.96788288",580,Daytime,-37.81267313,144.96788288,1382,0.0009129670255207548,22.874,70,47.126000000000005,Efficient,0
118020250817,118,2025-08-17,0,3,12,15,Fli114C_T,"-37.81632783, 144.97090512",15,Night,-37.81632783,144.97090512,3249,0.0021695743908299327,0.587,20,19.413,Uncategorised,0
108920250603,108,2025-06-03,9,246,1113,1359,261Will_T,"-37.81295822, 144.95678789",1359,Morning,-37.81295822,144.95678789,3850,0.006817872607646301,64.809,70,5.1910000000000025,Efficient,2
871520250922,87,2025-09-22,15,69,91,160,Errol23_T,"-37.80454949, 144.94921863",160,Daytime,-37.80454949,144.94921863,1185,0.010116978138250913,12.512,40,27.488,Underlit,1
501020251207,50,2025-12-07,10,129,151,280,Lyg309_T,"-37.79808192, 144.96721013",280,Daytime,-37.79808192,144.96721013,60,0.004295125459160315,1.564,40,38.436,Underlit,3
50120251102,50,2025-11-02,1,6,0,6,Lyg309_T,"-37.79808192, 144.96721013",6,Night,-37.79808192,144.96721013,60,0.004295125459160315,1.564,20,18.436,Uncategorised,3
441320250115,44,2025-01-15,13,53,40,93,UM3_T,"-37.79698741, 144.96441306",93,Daytime,-37.79698741,144.96441306,2801,0.005468338544857194,0.0,40,40.0,Underlit,3
1821220260408,182,2026-04-08,12,426,395,821,King163_T,"-37.81627451, 144.95550503",821,Daytime,-37.81627451,144.95550503,3850,0.0032727562516821213,64.809,70,5.1910000000000025,Efficient,2
179420250731,179,2025-07-31,4,2,2,4,Pow61_T,"-37.82392385, 144.96299677",4,Night,-37.82392385,144.96299677,4832,0.002066627555505617,35.777,20,-15.777000000000001,Overlit,0
162920250406,162,2025-04-06,9,404,338,742,Eli489_T,"-37.80740397, 144.95987909",742,Morning,-37.80740397,144.95987909,1729,0.0028815721104536837,5.181,70,64.819,Underlit,3
1312020250609,131,2025-06-09,20,53,24,77,King2_T,"-37.82009057, 144.95758725",77,Evening,-37.82009057,144.95758725,1278,0.001058139272985695,2.835,40,37.165,Underlit,2
1322320250126,132,2025-01-26,23,91,61,152,King335_T,"-37.81267639, 144.95386444",152,Night,-37.81267639,144.95386444,1326,0.00647638882819025,74.389,40,-34.388999999999996,Efficient,2
135220250917,135,2025-09-17,2,2,11,13,Spen161_T,"-37.8172861, 144.95319102",13,Night,-37.8172861,144.95319102,3116,0.001950402929085334,28.935,20,-8.934999999999999,Overlit,2
133920251024,133,2025-10-24,9,375,426,801,Spen229_T,"-37.81531435, 144.95227769",801,Morning,-37.81531435,144.95227769,1324,0.00406348416246158,39.198,70,30.802,Efficient,2
1342320240513,134,2024-05-13,23,55,65,120,Spen201_T,"-37.81694221, 144.95303935",120,Night,-37.81694221,144.95303935,3116,0.002321367496516157,28.935,40,11.065000000000001,Efficient,2
67220241118,67,2024-11-18,2,0,5,5,FLDegS_T,"-37.81688755, 144.96562569",5,Night,-37.81688755,144.96562569,4382,0.0014201958636997955,5.67,20,14.33,Uncategorised,0
62920250313,62,2025-03-13,9,151,207,358,Lat224_T,"-37.80996494, 144.96216521",358,Morning,-37.80996494,144.96216521,2731,0.0012505056237757245,20.039,70,49.961,Efficient,3
631620240915,63,2024-09-15,16,264,275,539,Bou231_T,"-37.81333081, 144.96675571",539,Daytime,-37.81333081,144.96675571,4354,0.0008792833709415444,16.618,70,53.382000000000005,Underlit,0
271320250725,27,2025-07-25,13,192,178,370,Vic_T,"-37.80606888, 144.95644692",370,Daytime,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,70,64.819,Underlit,3
271920260316,27,2026-03-16,19,28,51,79,Vic_T,"-37.80606888, 144.95644692",79,Evening,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,40,34.819,Underlit,3
86520250127,86,2025-01-27,5,1,3,4,574Qub_T,"-37.80309992, 144.94908064",4,Night,-37.80309992,144.94908064,1185,0.011279723583822504,12.512,20,7.4879999999999995,Uncategorised,1
861220260119,86,2026-01-19,12,72,85,157,574Qub_T,"-37.80309992, 144.94908064",157,Daytime,-37.80309992,144.94908064,1185,0.011279723583822504,12.512,40,27.488,Underlit,1
35120240529,35,2024-05-29,1,17,15,32,SouthB_T,"-37.82018685, 144.96508508",32,Night,-37.82018685,144.96508508,2328,1.1349829265418704e-05,9.189,20,10.811,Uncategorised,0
351820250515,35,2025-05-15,18,898,678,1576,SouthB_T,"-37.82018685, 144.96508508",1576,Evening,-37.82018685,144.96508508,2328,1.1349829265418704e-05,9.189,70,60.811,Underlit,0
721520250719,72,2025-07-19,15,236,471,707,ACMI_T,"-37.81726338, 144.96872809",707,Daytime,-37.81726338,144.96872809,4492,0.0013120200260037238,8.7,70,61.3,Underlit,0
791720240817,79,2024-08-17,17,592,526,1118,FliSS_T,"-37.81794046, 144.96616678",1118,Evening,-37.81794046,144.96616678,2701,0.0013619647297286506,72.043,70,-2.0430000000000064,Efficient,0
2220240917,2,2024-09-17,2,4,12,16,Bou283_T,"-37.81380668, 144.96516718",16,Night,-37.81380668,144.96516718,3451,0.0004859155975341269,4.888,20,15.112,Uncategorised,0
22020240622,2,2024-06-22,20,156,260,416,Bou283_T,"-37.81380668, 144.96516718",416,Evening,-37.81380668,144.96516718,3451,0.0004859155975341269,4.888,70,65.112,Underlit,0
251520240618,25,2024-06-18,15,577,467,1044,MCEC_T,"-37.82401776, 144.95604426",1044,Daytime,-37.82401776,144.95604426,523,0.002475886107482462,2.639,70,67.361,Underlit,2
491420240921,49,2024-09-21,14,407,637,1044,Eli501_T,"-37.80730068, 144.95956055",1044,Daytime,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,70,64.819,Underlit,3
49420250227,49,2025-02-27,4,22,13,35,Eli501_T,"-37.80730068, 144.95956055",35,Night,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,20,14.818999999999999,Uncategorised,3
1371720240513,137,2024-05-13,17,6,95,101,BouHbr2353_T,"-37.81894815, 144.94612292",101,Evening,-37.81894815,144.94612292,89,0.00014442901052829745,63.441,40,-23.441000000000003,Efficient,1
662220240822,66,2024-08-22,22,449,257,706,QVN_T,"-37.81057846, 144.96444294",706,Night,-37.81057846,144.96444294,4404,0.00013301788919673464,73.314,70,-3.313999999999993,Efficient,0
84720250310,84,2025-03-10,7,141,94,235,ElFi_T,"-37.81798049, 144.96503383",235,Morning,-37.81798049,144.96503383,16,0.0012126046420190067,30.499,40,9.501000000000001,Efficient,0
70020240620,70,2024-06-20,0,1,0,1,Errol20_T,"-37.80456984, 144.94946228",1,Night,-37.80456984,144.94946228,1185,0.01023853516523153,12.512,20,7.4879999999999995,Uncategorised,1
70920241125,70,2024-11-25,9,49,48,97,Errol20_T,"-37.80456984, 144.94946228",97,Morning,-37.80456984,144.94946228,1185,0.01023853516523153,12.512,40,27.488,Underlit,1
66020251114,66,2025-11-14,0,102,52,154,QVN_T,"-37.81057846, 144.96444294",154,Night,-37.81057846,144.96444294,4404,0.00013301788919673464,73.314,40,-33.31399999999999,Efficient,0
3920240514,3,2024-05-14,9,374,395,769,Swa295_T,"-37.81101524, 144.96429485",769,Morning,-37.81101524,144.96429485,1692,0.0001989834634251166,27.175,70,42.825,Efficient,0
691020240914,69,2024-09-14,10,198,101,299,FLDegC_T,"-37.81687226, 144.96559144",299,Daytime,-37.81687226,144.96559144,4382,0.0014484677856414568,5.67,40,34.33,Underlit,0
69020241026,69,2024-10-26,0,5,7,12,FLDegC_T,"-37.81687226, 144.96559144",12,Night,-37.81687226,144.96559144,4382,0.0014484677856414568,5.67,20,14.33,Uncategorised,0
77420240922,77,2024-09-22,4,2,0,2,HarEsP_T,"-37.81441438, 144.94433026",2,Night,-37.81441438,144.94433026,4311,0.0002736167759697356,9.091,20,10.909,Uncategorised,1
78620240708,78,2024-07-08,6,1,1,2,HarEsB_T,"-37.81471642, 144.9446508",2,Morning,-37.81471642,144.9446508,1583,0.0001422030293731066,0.978,20,19.022,Uncategorised,1
139320250425,139,2025-04-25,3,3,0,3,Signal1647_T,"-37.81959923, 144.9632832",3,Night,-37.81959923,144.9632832,2813,5.75411199905939e-05,10.166,20,9.834,Uncategorised,0
142520240905,142,2024-09-05,5,7,2,9,Hammer1584_T,"-37.81970749, 144.96795734",9,Night,-37.81970749,144.96795734,2341,0.0008525327140582673,44.086,20,-24.086,Overlit,0
1381720240607,138,2024-06-07,17,1,0,1,EntPark1671_T,"-37.81996544, 144.95981454",1,Evening,-37.81996544,144.95981454,4447,0.0022347614457223584,19.648,20,0.3520000000000003,Uncategorised,2
1411720250830,141,2025-08-30,17,87,80,167,474Fl_T,"-37.81997273, 144.95834911",167,Evening,-37.81997273,144.95834911,1278,0.0013799081054493732,2.835,40,37.165,Underlit,2
1091920260213,109,2026-02-13,19,102,105,207,LatWill_T,"-37.81193681, 144.95621105",207,Evening,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
1091220251207,109,2025-12-07,12,87,82,169,LatWill_T,"-37.81193681, 144.95621105",169,Daytime,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
49720260302,49,2026-03-02,7,26,56,82,Eli501_T,"-37.80730068, 144.95956055",82,Morning,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,40,34.819,Underlit,3
1802220260407,180,2026-04-07,22,1,2,3,Mac330_T,"-37.79497059, 144.93530329",3,Night,-37.79497059,144.93530329,4367,0.009598272578212363,21.212,20,-1.2119999999999997,Overlit,4
84520241125,84,2024-11-25,5,72,36,108,ElFi_T,"-37.81798049, 144.96503383",108,Night,-37.81798049,144.96503383,16,0.0012126046420190067,30.499,40,9.501000000000001,Efficient,0
142820260318,142,2026-03-18,8,238,483,721,Hammer1584_T,"-37.81970749, 144.96795734",721,Morning,-37.81970749,144.96795734,2341,0.0008525327140582673,44.086,70,25.914,Efficient,0
1641220250621,164,2025-06-21,12,115,62,177,Lat526_T,"-37.813005, 144.95160411",177,Daytime,-37.813005,144.95160411,232,0.006066409563986067,38.612,40,1.3879999999999981,Efficient,1
164020250715,164,2025-07-15,0,6,7,13,Lat526_T,"-37.813005, 144.95160411",13,Night,-37.813005,144.95160411,232,0.006066409563986067,38.612,20,-18.612000000000002,Overlit,1
1381620241211,138,2024-12-11,16,24,5,29,EntPark1671_T,"-37.81996544, 144.95981454",29,Daytime,-37.81996544,144.95981454,4447,0.0022347614457223584,19.648,20,0.3520000000000003,Uncategorised,2
141120250628,141,2025-06-28,1,48,38,86,474Fl_T,"-37.81997273, 144.95834911",86,Night,-37.81997273,144.95834911,1278,0.0013799081054493732,2.835,40,37.165,Underlit,2
1171820241028,117,2024-10-28,18,122,182,304,Fli114F_T,"-37.81629332, 144.97090877",304,Evening,-37.81629332,144.97090877,3249,0.0022040117281215735,0.587,70,69.413,Underlit,0
1091120250612,109,2025-06-12,11,117,115,232,LatWill_T,"-37.81193681, 144.95621105",232,Daytime,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
19520240924,19,2024-09-24,5,7,4,11,LtB210_T,"-37.81237202, 144.96550671",11,Night,-37.81237202,144.96550671,2340,0.0001098055396591095,4.888,20,15.112,Uncategorised,0
491020250903,49,2025-09-03,10,190,225,415,Eli501_T,"-37.80730068, 144.95956055",415,Daytime,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,70,64.819,Underlit,3
491820260131,49,2026-01-31,18,146,162,308,Eli501_T,"-37.80730068, 144.95956055",308,Evening,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,70,64.819,Underlit,3
681620241107,68,2024-11-07,16,184,143,327,FLDegN_T,"-37.8168479, 144.96559789",327,Daytime,-37.8168479,144.96559789,4382,0.001435512517973443,5.67,70,64.33,Underlit,0
62720250808,62,2025-08-08,7,44,45,89,Lat224_T,"-37.80996494, 144.96216521",89,Morning,-37.80996494,144.96216521,2731,0.0012505056237757245,20.039,40,19.961,Efficient,3
681620250909,68,2025-09-09,16,242,178,420,FLDegN_T,"-37.8168479, 144.96559789",420,Daytime,-37.8168479,144.96559789,4382,0.001435512517973443,5.67,70,64.33,Underlit,0
182320240914,18,2024-09-14,23,2,1,3,Col12_T,"-37.81344862, 144.97305353",3,Night,-37.81344862,144.97305353,2606,0.0014576605770621643,1.466,20,18.534,Uncategorised,0
17920250214,17,2025-02-14,9,453,189,642,Col15_T,"-37.81362543, 144.97323591",642,Morning,-37.81362543,144.97323591,2606,0.0012554267736601442,1.466,70,68.534,Underlit,0
121720240706,12,2024-07-06,17,261,309,570,NewQ_T,"-37.81457988, 144.94292398",570,Evening,-37.81457988,144.94292398,2974,3.5949496760689655e-05,6.452,70,63.548,Underlit,1
18920241009,18,2024-10-09,9,120,712,832,Col12_T,"-37.81344862, 144.97305353",832,Morning,-37.81344862,144.97305353,2606,0.0014576605770621643,1.466,70,68.534,Underlit,0
241120241212,24,2024-12-12,11,833,480,1313,Col620_T,"-37.81887963, 144.95449198",1313,Daytime,-37.81887963,144.95449198,3850,0.0005820794269124677,64.809,70,5.1910000000000025,Efficient,2
1320250823,1,2025-08-23,3,38,10,48,Bou292_T,"-37.81349441, 144.96515323",48,Night,-37.81349441,144.96515323,3450,0.00031076344457426535,5.963,20,14.036999999999999,Uncategorised,0
241420240414,24,2024-04-14,14,410,678,1088,Col620_T,"-37.81887963, 144.95449198",1088,Daytime,-37.81887963,144.95449198,3850,0.0005820794269124677,64.809,70,5.1910000000000025,Efficient,2
102320260402,10,2026-04-02,23,7,14,21,BouHbr_T,"-37.81876474, 144.94710545",21,Night,-37.81876474,144.94710545,4772,0.00028456059708209834,28.348,20,-8.347999999999999,Overlit,1
101620241203,10,2024-12-03,16,226,46,272,BouHbr_T,"-37.81876474, 144.94710545",272,Daytime,-37.81876474,144.94710545,4772,0.00028456059708209834,28.348,40,11.652000000000001,Efficient,1
58420240427,58,2024-04-27,4,15,16,31,Bou688_T,"-37.81686075, 144.95358075",31,Night,-37.81686075,144.95358075,1326,0.002298566211333529,74.389,20,-54.388999999999996,Overlit,2
721920241116,72,2024-11-16,19,309,424,733,ACMI_T,"-37.81726338, 144.96872809",733,Evening,-37.81726338,144.96872809,4492,0.0013120200260037238,8.7,70,61.3,Underlit,0
72320260323,72,2026-03-23,3,3,1,4,ACMI_T,"-37.81726338, 144.96872809",4,Night,-37.81726338,144.96872809,4492,0.0013120200260037238,8.7,20,11.3,Uncategorised,0
761920251003,76,2025-10-03,19,30,35,65,KenMac_T,"-37.79453803, 144.93036194",65,Evening,-37.79453803,144.93036194,3836,0.005431305960557308,1.075,40,38.925,Underlit,4
761420260215,76,2026-02-15,14,29,43,72,KenMac_T,"-37.79453803, 144.93036194",72,Daytime,-37.79453803,144.93036194,3836,0.005431305960557308,1.075,40,38.925,Underlit,4
511820250520,51,2025-05-20,18,89,117,206,Fra118_T,"-37.80841815, 144.95906316",206,Evening,-37.80841815,144.95906316,1729,0.003444383488922958,5.181,40,34.819,Underlit,3
511020241221,51,2024-12-21,10,96,88,184,Fra118_T,"-37.80841815, 144.95906316",184,Daytime,-37.80841815,144.95906316,1729,0.003444383488922958,5.181,40,34.819,Underlit,3
48920250201,48,2025-02-01,9,209,185,394,QVMQ_T,"-37.80631581, 144.95866697",394,Morning,-37.80631581,144.95866697,1729,0.004462043877673256,5.181,70,64.819,Underlit,3
232120241128,23,2024-11-28,21,70,149,219,Col623_T,"-37.81909256, 144.95452748",219,Night,-37.81909256,144.95452748,3850,0.0005429301978656529,64.809,40,-24.808999999999997,Efficient,2
231220241227,23,2024-12-27,12,184,196,380,Col623_T,"-37.81909256, 144.95452748",380,Daytime,-37.81909256,144.95452748,3850,0.0005429301978656529,64.809,70,5.1910000000000025,Efficient,2
751120251120,75,2025-11-20,11,50,41,91,SprFli_T,"-37.81515276, 144.97467661",91,Daytime,-37.81515276,144.97467661,2621,0.0005016526787822895,7.918,40,32.082,Underlit,0
752220251124,75,2025-11-24,22,8,6,14,SprFli_T,"-37.81515276, 144.97467661",14,Night,-37.81515276,144.97467661,2621,0.0005016526787822895,7.918,20,12.082,Uncategorised,0
1371120260202,137,2026-02-02,11,39,74,113,BouHbr2353_T,"-37.81894815, 144.94612292",113,Daytime,-37.81894815,144.94612292,89,0.00014442901052829745,63.441,40,-23.441000000000003,Efficient,1
1392120250220,139,2025-02-20,21,18,20,38,Signal1647_T,"-37.81959923, 144.9632832",38,Night,-37.81959923,144.9632832,2813,5.75411199905939e-05,10.166,20,9.834,Uncategorised,0
1421320260410,142,2026-04-10,13,382,422,804,Hammer1584_T,"-37.81970749, 144.96795734",804,Daytime,-37.81970749,144.96795734,2341,0.0008525327140582673,44.086,70,25.914,Efficient,0
1302120250514,130,2025-05-14,21,8,13,21,Bou892T,"-37.8204637, 144.94126826",21,Night,-37.8204637,144.94126826,3271,0.00042803702662559917,22.874,20,-2.8739999999999988,Overlit,1
1301620240820,130,2024-08-20,16,15,26,41,Bou892T,"-37.8204637, 144.94126826",41,Daytime,-37.8204637,144.94126826,3271,0.00042803702662559917,22.874,20,-2.8739999999999988,Overlit,1
164720260306,164,2026-03-06,7,92,62,154,Lat526_T,"-37.813005, 144.95160411",154,Morning,-37.813005,144.95160411,232,0.006066409563986067,38.612,40,1.3879999999999981,Efficient,1
1381720250924,138,2025-09-24,17,14,7,21,EntPark1671_T,"-37.81996544, 144.95981454",21,Evening,-37.81996544,144.95981454,4447,0.0022347614457223584,19.648,20,0.3520000000000003,Uncategorised,2
1381120250927,138,2025-09-27,11,8,4,12,EntPark1671_T,"-37.81996544, 144.95981454",12,Daytime,-37.81996544,144.95981454,4447,0.0022347614457223584,19.648,20,0.3520000000000003,Uncategorised,2
138620260209,138,2026-02-09,6,1,0,1,EntPark1671_T,"-37.81996544, 144.95981454",1,Morning,-37.81996544,144.95981454,4447,0.0022347614457223584,19.648,20,0.3520000000000003,Uncategorised,2
1411220240725,141,2024-07-25,12,102,84,186,474Fl_T,"-37.81997273, 144.95834911",186,Daytime,-37.81997273,144.95834911,1278,0.0013799081054493732,2.835,40,37.165,Underlit,2
1091720250525,109,2025-05-25,17,58,115,173,LatWill_T,"-37.81193681, 144.95621105",173,Evening,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
1091620260308,109,2026-03-08,16,84,92,176,LatWill_T,"-37.81193681, 144.95621105",176,Daytime,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
1092020240529,109,2024-05-29,20,100,97,197,LatWill_T,"-37.81193681, 144.95621105",197,Evening,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
841520250711,84,2025-07-11,15,996,1515,2511,ElFi_T,"-37.81798049, 144.96503383",2511,Daytime,-37.81798049,144.96503383,16,0.0012126046420190067,30.499,70,39.501000000000005,Efficient,0
701120240711,70,2024-07-11,11,101,84,185,Errol20_T,"-37.80456984, 144.94946228",185,Daytime,-37.80456984,144.94946228,1185,0.01023853516523153,12.512,40,27.488,Underlit,1
39820240906,39,2024-09-06,8,25,21,46,AlfPl_T,"-37.81379749, 144.96995745",46,Morning,-37.81379749,144.96995745,3911,0.0025543841712724405,23.265,20,-3.2650000000000006,Overlit,0
8220240414,8,2024-04-14,2,1,2,3,WebBN_T,"-37.82293543, 144.9471751",3,Night,-37.82293543,144.9471751,1861,0.0008163564741100897,11.73,20,8.27,Uncategorised,2
