geo_point_2d,geo_shape,prop_id,addresspt1,xorg,ext_id,label,easting,northing,str_id,addresspt,xsource,profile,xdate,xdrawing,mcc_id,roadseg_id,Latitude,Longitude
"-37.82097199990207, 144.9649200002891","{""coordinates"": [144.9649200002891, -37.82097199990207], ""type"": ""Point""}",0,0.0,ESG,66458,6.061,0.0,0.0,0,0,,,20140916,,0,0,-37.82097199990207,144.9649200002891
"-37.77709200033612, 144.94195599960918","{""coordinates"": [144.94195599960918, -37.77709200033612], ""type"": ""Point""}",0,0.0,ESG,66784,4.692,0.0,0.0,0,0,,,20140916,,0,0,-37.77709200033612,144.94195599960918
"-37.81469200032758, 144.97647100046643","{""coordinates"": [144.97647100046643, -37.81469200032758], ""type"": ""Point""}",0,0.0,ESG,100696,4.594,0.0,0.0,0,0,,,20140916,,0,0,-37.81469200032758,144.97647100046643
"-37.81696500017193, 144.96729799960346","{""coordinates"": [144.96729799960346, -37.81696500017193], ""type"": ""Point""}",0,0.0,ESG,97144,9.091,0.0,0.0,0,0,,,20140916,,0,0,-37.81696500017193,144.96729799960346
"-37.77850699996036, 144.94171799963934","{""coordinates"": [144.94171799963934, -37.77850699996036], ""type"": ""Point""}",0,0.0,ESG,67125,0.782,0.0,0.0,0,0,,,20140916,,0,0,-37.77850699996036,144.94171799963934
"-37.814028999842954, 144.97569999977352","{""coordinates"": [144.97569999977352, -37.814028999842954], ""type"": ""Point""}",0,0.0,ESG,100415,1.271,0.0,0.0,0,0,,,20140916,,0,0,-37.814028999842954,144.97569999977352
"-37.81673299996341, 144.96718599976222","{""coordinates"": [144.96718599976222, -37.81673299996341], ""type"": ""Point""}",0,0.0,ESG,97077,25.024,0.0,0.0,0,0,,,20140916,,0,0,-37.81673299996341,144.96718599976222
"-37.82122199955729, 144.96192599994302","{""coordinates"": [144.96192599994302, -37.82122199955729], ""type"": ""Point""}",0,0.0,ESG,64567,7.82,0.0,0.0,0,0,,,20140916,,0,0,-37.82122199955729,144.96192599994302
"-37.81413499970218, 144.97581400013243","{""coordinates"": [144.97581400013243, -37.81413499970218], ""type"": ""Point""}",0,0.0,ESG,100467,0.098,0.0,0.0,0,0,,,20140916,,0,0,-37.81413499970218,144.97581400013243
"-37.8218500000365, 144.96309899966224","{""coordinates"": [144.96309899966224, -37.8218500000365], ""type"": ""Point""}",0,0.0,ESG,65865,30.01,0.0,0.0,0,0,,,20140916,,0,0,-37.8218500000365,144.96309899966224
"-37.81370999962119, 144.97462000025152","{""coordinates"": [144.97462000025152, -37.81370999962119], ""type"": ""Point""}",0,0.0,ESG,98260,10.264,0.0,0.0,0,0,,,20140916,,0,0,-37.81370999962119,144.97462000025152
"-37.81435100037139, 144.97596199996914","{""coordinates"": [144.97596199996914, -37.81435100037139], ""type"": ""Point""}",0,0.0,ESG,99846,2.639,0.0,0.0,0,0,,,20140916,,0,0,-37.81435100037139,144.97596199996914
"-37.814357999518066, 144.9759440004983","{""coordinates"": [144.9759440004983, -37.814357999518066], ""type"": ""Point""}",0,0.0,ESG,99857,4.106,0.0,0.0,0,0,,,20140916,,0,0,-37.814357999518066,144.9759440004983
"-37.81437499971847, 144.97592300044536","{""coordinates"": [144.97592300044536, -37.81437499971847], ""type"": ""Point""}",0,0.0,ESG,99871,5.181,0.0,0.0,0,0,,,20140916,,0,0,-37.81437499971847,144.97592300044536
"-37.81499800026686, 144.9768179995247","{""coordinates"": [144.9768179995247, -37.81499800026686], ""type"": ""Point""}",0,0.0,ESG,100826,6.549,0.0,0.0,0,0,,,20140916,,0,0,-37.81499800026686,144.9768179995247
"-37.81467199994945, 144.9643069998217","{""coordinates"": [144.9643069998217, -37.81467199994945], ""type"": ""Point""}",0,0.0,ESG,97611,95.21,0.0,0.0,0,0,,,20140916,,0,0,-37.81467199994945,144.9643069998217
"-37.81472100008907, 144.9643099999354","{""coordinates"": [144.9643099999354, -37.81472100008907], ""type"": ""Point""}",0,0.0,ESG,97643,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.81472100008907,144.9643099999354
"-37.81366799963099, 144.97488000052084","{""coordinates"": [144.97488000052084, -37.81366799963099], ""type"": ""Point""}",0,0.0,ESG,98337,1.564,0.0,0.0,0,0,,,20140916,,0,0,-37.81366799963099,144.97488000052084
"-37.8210589999769, 144.96212600061702","{""coordinates"": [144.96212600061702, -37.8210589999769], ""type"": ""Point""}",0,0.0,ESG,64823,13.001,0.0,0.0,0,0,,,20140916,,0,0,-37.8210589999769,144.96212600061702
"-37.813629999744215, 144.97498800015143","{""coordinates"": [144.97498800015143, -37.813629999744215], ""type"": ""Point""}",0,0.0,ESG,98372,1.271,0.0,0.0,0,0,,,20140916,,0,0,-37.813629999744215,144.97498800015143
"-37.82105999953482, 144.96215600010288","{""coordinates"": [144.96215600010288, -37.82105999953482], ""type"": ""Point""}",0,0.0,ESG,64844,43.402,0.0,0.0,0,0,,,20140916,,0,0,-37.82105999953482,144.96215600010288
"-37.821042000399366, 144.96219500050472","{""coordinates"": [144.96219500050472, -37.821042000399366], ""type"": ""Point""}",0,0.0,ESG,64864,99.218,0.0,0.0,0,0,,,20140916,,0,0,-37.821042000399366,144.96219500050472
"-37.818175999830196, 144.94563899971428","{""coordinates"": [144.94563899971428, -37.818175999830196], ""type"": ""Point""}",0,0.0,ESG,101055,1.075,0.0,0.0,0,0,,,20140916,,0,0,-37.81817599983019,144.94563899971428
"-37.82103599968328, 144.96220100031434","{""coordinates"": [144.96220100031434, -37.82103599968328], ""type"": ""Point""}",0,0.0,ESG,64869,89.638,0.0,0.0,0,0,,,20140916,,0,0,-37.82103599968328,144.96220100031434
"-37.81817200034037, 144.94548400057283","{""coordinates"": [144.94548400057283, -37.81817200034037], ""type"": ""Point""}",0,0.0,ESG,101150,4.79,0.0,0.0,0,0,,,20140916,,0,0,-37.81817200034037,144.94548400057283
"-37.82087799999764, 144.96221399936923","{""coordinates"": [144.96221399936923, -37.82087799999764], ""type"": ""Point""}",0,0.0,ESG,64977,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.82087799999764,144.96221399936923
"-37.81818699973378, 144.94542700028333","{""coordinates"": [144.94542700028333, -37.81818699973378], ""type"": ""Point""}",0,0.0,ESG,101171,3.91,0.0,0.0,0,0,,,20140916,,0,0,-37.81818699973378,144.94542700028333
"-37.82086200007184, 144.96226500042027","{""coordinates"": [144.96226500042027, -37.82086200007184], ""type"": ""Point""}",0,0.0,ESG,65007,18.671,0.0,0.0,0,0,,,20140916,,0,0,-37.82086200007184,144.96226500042027
"-37.821148000099946, 144.96452799998687","{""coordinates"": [144.96452799998687, -37.821148000099946], ""type"": ""Point""}",0,0.0,ESG,66269,22.678,0.0,0.0,0,0,,,20140916,,0,0,-37.821148000099946,144.96452799998687
"-37.82193200015159, 144.9505049998711","{""coordinates"": [144.9505049998711, -37.82193200015159], ""type"": ""Point""}",0,0.0,ESG,104115,45.161,0.0,0.0,0,0,,,20140916,,0,0,-37.82193200015159,144.9505049998711
"-37.77624399989008, 144.94212300028394","{""coordinates"": [144.94212300028394, -37.77624399989008], ""type"": ""Point""}",0,0.0,ESG,66538,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.77624399989008,144.94212300028394
"-37.819387000357914, 144.94744099972627","{""coordinates"": [144.94744099972627, -37.819387000357914], ""type"": ""Point""}",0,0.0,ESG,104404,25.024,0.0,0.0,0,0,,,20140916,,0,0,-37.819387000357914,144.94744099972627
"-37.78104899969405, 144.9412230003814","{""coordinates"": [144.9412230003814, -37.78104899969405], ""type"": ""Point""}",0,0.0,ESG,67723,0.684,0.0,0.0,0,0,,,20140916,,0,0,-37.78104899969405,144.9412230003814
"-37.819420999511905, 144.94747199943646","{""coordinates"": [144.94747199943646, -37.819420999511905], ""type"": ""Point""}",0,0.0,ESG,104419,27.37,0.0,0.0,0,0,,,20140916,,0,0,-37.819420999511905,144.94747199943646
"-37.77739000002142, 144.9383730004767","{""coordinates"": [144.9383730004767, -37.77739000002142], ""type"": ""Point""}",0,0.0,ESG,70444,0.782,0.0,0.0,0,0,,,20140916,,0,0,-37.77739000002142,144.9383730004767
"-37.81894999973315, 144.9432109996045","{""coordinates"": [144.9432109996045, -37.81894999973315], ""type"": ""Point""}",0,0.0,ESG,101918,64.223,0.0,0.0,0,0,,,20140916,,0,0,-37.81894999973315,144.9432109996045
"-37.77891499949539, 144.9402159997403","{""coordinates"": [144.9402159997403, -37.77891499949539], ""type"": ""Point""}",0,0.0,ESG,68900,2.933,0.0,0.0,0,0,,,20140916,,0,0,-37.77891499949539,144.9402159997403
"-37.817214000140886, 144.96741699954615","{""coordinates"": [144.96741699954615, -37.817214000140886], ""type"": ""Point""}",0,0.0,ESG,97252,8.7,0.0,0.0,0,0,,,20140916,,0,0,-37.817214000140886,144.96741699954617
"-37.77887900016805, 144.9402159999185","{""coordinates"": [144.9402159999185, -37.77887900016805], ""type"": ""Point""}",0,0.0,ESG,68934,3.617,0.0,0.0,0,0,,,20140916,,0,0,-37.77887900016805,144.9402159999185
"-37.813174000325745, 144.9765520003462","{""coordinates"": [144.9765520003462, -37.813174000325745], ""type"": ""Point""}",0,0.0,ESG,98794,3.812,0.0,0.0,0,0,,,20140916,,0,0,-37.813174000325745,144.9765520003462
"-37.77840100007495, 144.93943799959695","{""coordinates"": [144.93943799959695, -37.77840100007495], ""type"": ""Point""}",0,0.0,ESG,69539,10.459,0.0,0.0,0,0,,,20140916,,0,0,-37.77840100007495,144.93943799959695
"-37.81316699961284, 144.9768580005597","{""coordinates"": [144.9768580005597, -37.81316699961284], ""type"": ""Point""}",0,0.0,ESG,98874,3.128,0.0,0.0,0,0,,,20140916,,0,0,-37.81316699961284,144.9768580005597
"-37.778475000224034, 144.9401190002622","{""coordinates"": [144.9401190002622, -37.778475000224034], ""type"": ""Point""}",0,0.0,ESG,69148,0.0,0.0,0.0,0,0,,,20140916,,0,0,-37.778475000224034,144.9401190002622
"-37.81384999989646, 144.9754700000537","{""coordinates"": [144.9754700000537, -37.81384999989646], ""type"": ""Point""}",0,0.0,ESG,100331,4.399,0.0,0.0,0,0,,,20140916,,0,0,-37.81384999989646,144.9754700000537
"-37.81944800005058, 144.9474910001019","{""coordinates"": [144.9474910001019, -37.81944800005058], ""type"": ""Point""}",0,0.0,ESG,104431,26.002,0.0,0.0,0,0,,,20140916,,0,0,-37.81944800005058,144.9474910001019
"-37.777149000121085, 144.93841599973567","{""coordinates"": [144.93841599973567, -37.777149000121085], ""type"": ""Point""}",0,0.0,ESG,71063,19.062,0.0,0.0,0,0,,,20140916,,0,0,-37.777149000121085,144.93841599973567
"-37.81935500009465, 144.94228999981001","{""coordinates"": [144.94228999981001, -37.81935500009465], ""type"": ""Point""}",0,0.0,ESG,102307,11.73,0.0,0.0,0,0,,,20140916,,0,0,-37.81935500009465,144.94228999981
"-37.8194589998288, 144.94205900024423","{""coordinates"": [144.94205900024423, -37.8194589998288], ""type"": ""Point""}",0,0.0,ESG,102665,5.67,0.0,0.0,0,0,,,20140916,,0,0,-37.8194589998288,144.94205900024423
"-37.779977999614815, 144.9403080004855","{""coordinates"": [144.9403080004855, -37.779977999614815], ""type"": ""Point""}",0,0.0,ESG,68593,3.715,0.0,0.0,0,0,,,20140916,,0,0,-37.779977999614815,144.9403080004855
"-37.77840299978912, 144.93943799969975","{""coordinates"": [144.93943799969975, -37.77840299978912], ""type"": ""Point""}",0,0.0,ESG,69652,10.459,0.0,0.0,0,0,,,20140916,,0,0,-37.77840299978912,144.93943799969975
"-37.81943299952676, 144.94210799998893","{""coordinates"": [144.94210799998893, -37.81943299952676], ""type"": ""Point""}",0,0.0,ESG,102615,74.585,0.0,0.0,0,0,,,20140916,,0,0,-37.81943299952676,144.9421079999889
"-37.77840700011822, 144.93943799988028","{""coordinates"": [144.93943799988028, -37.77840700011822], ""type"": ""Point""}",0,0.0,ESG,69850,10.459,0.0,0.0,0,0,,,20140916,,0,0,-37.77840700011822,144.93943799988028
"-37.82167500002668, 144.95133500020592","{""coordinates"": [144.95133500020592, -37.82167500002668], ""type"": ""Point""}",0,0.0,ESG,103911,18.768,0.0,0.0,0,0,,,20140916,,0,0,-37.82167500002668,144.95133500020592
"-37.821726999626314, 144.9512220000668","{""coordinates"": [144.9512220000668, -37.821726999626314], ""type"": ""Point""}",0,0.0,ESG,103950,11.046,0.0,0.0,0,0,,,20140916,,0,0,-37.821726999626314,144.9512220000668
"-37.77977800024736, 144.9402630002885","{""coordinates"": [144.9402630002885, -37.77977800024736], ""type"": ""Point""}",0,0.0,ESG,68646,0.196,0.0,0.0,0,0,,,20140916,,0,0,-37.77977800024736,144.9402630002885
"-37.82156899960061, 144.94930499996562","{""coordinates"": [144.94930499996562, -37.82156899960061], ""type"": ""Point""}",0,0.0,ESG,104966,64.418,0.0,0.0,0,0,,,20140916,,0,0,-37.82156899960061,144.94930499996562
"-37.77827499970007, 144.93957500017652","{""coordinates"": [144.93957500017652, -37.77827499970007], ""type"": ""Point""}",0,0.0,ESG,69374,0.489,0.0,0.0,0,0,,,20140916,,0,0,-37.77827499970007,144.93957500017652
"-37.81937000038183, 144.94224500002832","{""coordinates"": [144.94224500002832, -37.81937000038183], ""type"": ""Point""}",0,0.0,ESG,102402,79.081,0.0,0.0,0,0,,,20140916,,0,0,-37.81937000038183,144.94224500002832
"-37.81995900034975, 144.9501609999681","{""coordinates"": [144.9501609999681, -37.81995900034975], ""type"": ""Point""}",0,0.0,ESG,103392,59.433,0.0,0.0,0,0,,,20140916,,0,0,-37.81995900034975,144.9501609999681
"-37.77726899986722, 144.93851999975413","{""coordinates"": [144.93851999975413, -37.77726899986722], ""type"": ""Point""}",0,0.0,ESG,70552,0.489,0.0,0.0,0,0,,,20140916,,0,0,-37.77726899986722,144.9385199997541
"-37.82125200023136, 144.95116699967699","{""coordinates"": [144.95116699967699, -37.82125200023136], ""type"": ""Point""}",0,0.0,ESG,103700,1.76,0.0,0.0,0,0,,,20140916,,0,0,-37.82125200023136,144.951166999677
"-37.77727899999824, 144.93853599982657","{""coordinates"": [144.93853599982657, -37.77727899999824], ""type"": ""Point""}",0,0.0,ESG,70579,0.782,0.0,0.0,0,0,,,20140916,,0,0,-37.77727899999824,144.93853599982657
"-37.82062199958819, 144.9485469996735","{""coordinates"": [144.9485469996735, -37.82062199958819], ""type"": ""Point""}",0,0.0,ESG,105395,5.767,0.0,0.0,0,0,,,20140916,,0,0,-37.82062199958819,144.9485469996735
"-37.82060400014829, 144.9485339996079","{""coordinates"": [144.9485339996079, -37.82060400014829], ""type"": ""Point""}",0,0.0,ESG,105413,5.767,0.0,0.0,0,0,,,20140916,,0,0,-37.82060400014829,144.9485339996079
"-37.77997599998049, 144.9414419999646","{""coordinates"": [144.9414419999646, -37.77997599998049], ""type"": ""Point""}",0,0.0,ESG,67489,1.369,0.0,0.0,0,0,,,20140916,,0,0,-37.77997599998049,144.9414419999646
"-37.779984999879694, 144.9414390002866","{""coordinates"": [144.9414390002866, -37.779984999879694], ""type"": ""Point""}",0,0.0,ESG,67491,1.76,0.0,0.0,0,0,,,20140916,,0,0,-37.779984999879694,144.9414390002866
"-37.780337999656844, 144.94137200042812","{""coordinates"": [144.94137200042812, -37.780337999656844], ""type"": ""Point""}",0,0.0,ESG,67568,7.429,0.0,0.0,0,0,,,20140916,,0,0,-37.78033799965685,144.94137200042812
"-37.82002400026812, 144.94812499979446","{""coordinates"": [144.94812499979446, -37.82002400026812], ""type"": ""Point""}",0,0.0,ESG,105665,82.698,0.0,0.0,0,0,,,20140916,,0,0,-37.82002400026812,144.94812499979446
"-37.8199700002235, 144.94806899954483","{""coordinates"": [144.94806899954483, -37.8199700002235], ""type"": ""Point""}",0,0.0,ESG,105687,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.8199700002235,144.94806899954483
"-37.81995000010833, 144.94805000006153","{""coordinates"": [144.94805000006153, -37.81995000010833], ""type"": ""Point""}",0,0.0,ESG,105695,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.81995000010833,144.94805000006153
"-37.8199259996742, 144.94803100004748","{""coordinates"": [144.94803100004748, -37.8199259996742], ""type"": ""Point""}",0,0.0,ESG,105703,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.8199259996742,144.94803100004748
"-37.81933699978824, 144.94742100039122","{""coordinates"": [144.94742100039122, -37.81933699978824], ""type"": ""Point""}",0,0.0,ESG,105927,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.81933699978824,144.94742100039122
"-37.8209689996635, 144.9488679995708","{""coordinates"": [144.9488679995708, -37.8209689996635], ""type"": ""Point""}",0,0.0,ESG,105131,52.395,0.0,0.0,0,0,,,20140916,,0,0,-37.8209689996635,144.9488679995708
"-37.82081099992603, 144.94870000048442","{""coordinates"": [144.94870000048442, -37.82081099992603], ""type"": ""Point""}",0,0.0,ESG,105245,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.82081099992603,144.94870000048442
"-37.813522000006884, 144.94179800022718","{""coordinates"": [144.94179800022718, -37.813522000006884], ""type"": ""Point""}",0,0.0,ESG,79,16.031,0.0,0.0,0,0,,,20140916,,0,0,-37.81352200000688,144.94179800022718
"-37.802448999581, 144.96569799981674","{""coordinates"": [144.96569799981674, -37.802448999581], ""type"": ""Point""}",0,0.0,ESG,850,14.272,0.0,0.0,0,0,,,20140916,,0,0,-37.802448999581,144.96569799981674
"-37.81502999949673, 144.98011799947088","{""coordinates"": [144.98011799947088, -37.81502999949673], ""type"": ""Point""}",0,0.0,ESG,34265,11.632,0.0,0.0,0,0,,,20140916,,0,0,-37.81502999949673,144.98011799947088
"-37.814916000057565, 144.98013300026085","{""coordinates"": [144.98013300026085, -37.814916000057565], ""type"": ""Point""}",0,0.0,ESG,34305,1.466,0.0,0.0,0,0,,,20140916,,0,0,-37.814916000057565,144.98013300026085
"-37.81515499963154, 144.98010299980677","{""coordinates"": [144.98010299980677, -37.81515499963154], ""type"": ""Point""}",0,0.0,ESG,34224,0.88,0.0,0.0,0,0,,,20140916,,0,0,-37.81515499963154,144.98010299980675
"-37.81127499965296, 144.9807589999062","{""coordinates"": [144.9807589999062, -37.81127499965296], ""type"": ""Point""}",0,0.0,ESG,35470,19.159,0.0,0.0,0,0,,,20140916,,0,0,-37.81127499965296,144.9807589999062
"-37.81147599955926, 144.9810560000346","{""coordinates"": [144.9810560000346, -37.81147599955926], ""type"": ""Point""}",0,0.0,ESG,36303,48.68,0.0,0.0,0,0,,,20140916,,0,0,-37.81147599955926,144.9810560000346
"-37.814948000167654, 144.98251300037936","{""coordinates"": [144.98251300037936, -37.814948000167654], ""type"": ""Point""}",0,0.0,ESG,40047,15.445,0.0,0.0,0,0,,,20140916,,0,0,-37.814948000167654,144.98251300037936
"-37.815550000237906, 144.9821279997977","{""coordinates"": [144.9821279997977, -37.815550000237906], ""type"": ""Point""}",0,0.0,ESG,40577,3.226,0.0,0.0,0,0,,,20140916,,0,0,-37.815550000237906,144.9821279997977
"-37.815440000009154, 144.98202999956442","{""coordinates"": [144.98202999956442, -37.815440000009154], ""type"": ""Point""}",0,0.0,ESG,40616,2.639,0.0,0.0,0,0,,,20140916,,0,0,-37.815440000009154,144.98202999956442
"-37.81494500014269, 144.98251300026482","{""coordinates"": [144.98251300026482, -37.81494500014269], ""type"": ""Point""}",0,0.0,ESG,40461,15.445,0.0,0.0,0,0,,,20140916,,0,0,-37.81494500014269,144.98251300026482
"-37.8140969995178, 144.97957899998357","{""coordinates"": [144.97957899998357, -37.8140969995178], ""type"": ""Point""}",0,0.0,ESG,38162,1.662,0.0,0.0,0,0,,,20140916,,0,0,-37.8140969995178,144.97957899998357
"-37.813647999675744, 144.9804509996409","{""coordinates"": [144.9804509996409, -37.813647999675744], ""type"": ""Point""}",0,0.0,ESG,41235,14.761,0.0,0.0,0,0,,,20140916,,0,0,-37.813647999675744,144.9804509996409
"-37.81364500026966, 144.980440999902","{""coordinates"": [144.980440999902, -37.81364500026966], ""type"": ""Point""}",0,0.0,ESG,41286,14.761,0.0,0.0,0,0,,,20140916,,0,0,-37.81364500026966,144.980440999902
"-37.81494800013724, 144.98251099995224","{""coordinates"": [144.98251099995224, -37.81494800013724], ""type"": ""Point""}",0,0.0,ESG,39968,16.325,0.0,0.0,0,0,,,20140916,,0,0,-37.81494800013724,144.98251099995224
"-37.812996000060416, 144.9799070004207","{""coordinates"": [144.9799070004207, -37.812996000060416], ""type"": ""Point""}",0,0.0,ESG,37654,14.174,0.0,0.0,0,0,,,20140916,,0,0,-37.812996000060416,144.9799070004207
"-37.813224999557995, 144.9807940004581","{""coordinates"": [144.9807940004581, -37.813224999557995], ""type"": ""Point""}",0,0.0,ESG,41622,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.813224999557995,144.9807940004581
"-37.81500299962074, 144.98161099973169","{""coordinates"": [144.98161099973169, -37.81500299962074], ""type"": ""Point""}",0,0.0,ESG,40758,3.519,0.0,0.0,0,0,,,20140916,,0,0,-37.81500299962074,144.98161099973169
"-37.81499400030543, 144.98160300003354","{""coordinates"": [144.98160300003354, -37.81499400030543], ""type"": ""Point""}",0,0.0,ESG,40761,7.918,0.0,0.0,0,0,,,20140916,,0,0,-37.81499400030543,144.98160300003354
"-37.7772789996679, 144.93852799997643","{""coordinates"": [144.93852799997643, -37.7772789996679], ""type"": ""Point""}",0,0.0,ESG,70607,0.782,0.0,0.0,0,0,,,20140916,,0,0,-37.7772789996679,144.93852799997643
"-37.8148209998467, 144.9814490003452","{""coordinates"": [144.9814490003452, -37.8148209998467], ""type"": ""Point""}",0,0.0,ESG,40814,10.264,0.0,0.0,0,0,,,20140916,,0,0,-37.8148209998467,144.9814490003452
"-37.81514300004087, 144.9817379996354","{""coordinates"": [144.9817379996354, -37.81514300004087], ""type"": ""Point""}",0,0.0,ESG,40713,34.506,0.0,0.0,0,0,,,20140916,,0,0,-37.81514300004087,144.9817379996354
"-37.781794000323394, 144.94136500053247","{""coordinates"": [144.94136500053247, -37.781794000323394], ""type"": ""Point""}",0,0.0,ESG,68002,1.857,0.0,0.0,0,0,,,20140916,,0,0,-37.781794000323394,144.94136500053247
"-37.814714999690864, 144.9785860001824","{""coordinates"": [144.9785860001824, -37.814714999690864], ""type"": ""Point""}",0,0.0,ESG,38416,2.737,0.0,0.0,0,0,,,20140916,,0,0,-37.814714999690864,144.9785860001824
"-37.7806460003373, 144.9406289996809","{""coordinates"": [144.9406289996809, -37.7806460003373], ""type"": ""Point""}",0,0.0,ESG,68344,0.489,0.0,0.0,0,0,,,20140916,,0,0,-37.7806460003373,144.9406289996809
"-37.77842000038382, 144.9393820000364","{""coordinates"": [144.9393820000364, -37.77842000038382], ""type"": ""Point""}",0,0.0,ESG,70073,2.737,0.0,0.0,0,0,,,20140916,,0,0,-37.77842000038382,144.9393820000364
"-37.77840200014539, 144.93934299957672","{""coordinates"": [144.93934299957672, -37.77840200014539], ""type"": ""Point""}",0,0.0,ESG,70088,1.466,0.0,0.0,0,0,,,20140916,,0,0,-37.77840200014539,144.93934299957672
"-37.81435999986847, 144.97849300038078","{""coordinates"": [144.97849300038078, -37.81435999986847], ""type"": ""Point""}",0,0.0,ESG,38887,0.978,0.0,0.0,0,0,,,20140916,,0,0,-37.81435999986847,144.97849300038078
"-37.81483699962698, 144.98159799999866","{""coordinates"": [144.98159799999866, -37.81483699962698], ""type"": ""Point""}",0,0.0,ESG,39686,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.81483699962698,144.98159799999866
"-37.81470199965654, 144.97979699983173","{""coordinates"": [144.97979699983173, -37.81470199965654], ""type"": ""Point""}",0,0.0,ESG,39224,8.798,0.0,0.0,0,0,,,20140916,,0,0,-37.81470199965654,144.97979699983173
"-37.8156529999546, 144.98222099954222","{""coordinates"": [144.98222099954222, -37.8156529999546], ""type"": ""Point""}",0,0.0,ESG,40534,21.994,0.0,0.0,0,0,,,20140916,,0,0,-37.8156529999546,144.98222099954222
"-37.814702999801455, 144.98032099983354","{""coordinates"": [144.98032099983354, -37.814702999801455], ""type"": ""Point""}",0,0.0,ESG,39353,1.369,0.0,0.0,0,0,,,20140916,,0,0,-37.814702999801455,144.98032099983354
"-37.81471900000062, 144.98043500011934","{""coordinates"": [144.98043500011934, -37.81471900000062], ""type"": ""Point""}",0,0.0,ESG,39376,14.761,0.0,0.0,0,0,,,20140916,,0,0,-37.81471900000062,144.98043500011934
"-37.81443499989409, 144.97872399975984","{""coordinates"": [144.97872399975984, -37.81443499989409], ""type"": ""Point""}",0,0.0,ESG,38955,0.88,0.0,0.0,0,0,,,20140916,,0,0,-37.81443499989409,144.97872399975984
"-37.77738399991557, 144.94132300031555","{""coordinates"": [144.94132300031555, -37.77738399991557], ""type"": ""Point""}",0,0.0,ESG,73856,3.03,0.0,0.0,0,0,,,20140916,,0,0,-37.77738399991557,144.94132300031555
"-37.77543299958876, 144.93887300010766","{""coordinates"": [144.93887300010766, -37.77543299958876], ""type"": ""Point""}",0,0.0,ESG,73574,19.159,0.0,0.0,0,0,,,20140916,,0,0,-37.77543299958876,144.93887300010766
"-37.777101999731286, 144.94089199964034","{""coordinates"": [144.94089199964034, -37.777101999731286], ""type"": ""Point""}",0,0.0,ESG,73986,2.053,0.0,0.0,0,0,,,20140916,,0,0,-37.777101999731286,144.94089199964034
"-37.776061999997765, 144.94055200034","{""coordinates"": [144.94055200034, -37.776061999997765], ""type"": ""Point""}",0,0.0,ESG,74231,0.782,0.0,0.0,0,0,,,20140916,,0,0,-37.776061999997765,144.94055200034
"-37.77581800024005, 144.9406079996773","{""coordinates"": [144.9406079996773, -37.77581800024005], ""type"": ""Point""}",0,0.0,ESG,74264,11.828,0.0,0.0,0,0,,,20140916,,0,0,-37.77581800024005,144.9406079996773
"-37.77675699989214, 144.94044500038578","{""coordinates"": [144.94044500038578, -37.77675699989214], ""type"": ""Point""}",0,0.0,ESG,74102,14.761,0.0,0.0,0,0,,,20140916,,0,0,-37.77675699989214,144.94044500038578
"-37.777329999667614, 144.94124999954133","{""coordinates"": [144.94124999954133, -37.777329999667614], ""type"": ""Point""}",0,0.0,ESG,75008,10.459,0.0,0.0,0,0,,,20140916,,0,0,-37.777329999667614,144.94124999954133
"-37.7773709995598, 144.9383539998765","{""coordinates"": [144.9383539998765, -37.7773709995598], ""type"": ""Point""}",0,0.0,ESG,72819,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.7773709995598,144.9383539998765
"-37.77736799954888, 144.93835400034416","{""coordinates"": [144.93835400034416, -37.77736799954888], ""type"": ""Point""}",0,0.0,ESG,72820,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.77736799954888,144.93835400034416
"-37.77789699951309, 144.94089900025313","{""coordinates"": [144.94089900025313, -37.77789699951309], ""type"": ""Point""}",0,0.0,ESG,73598,7.038,0.0,0.0,0,0,,,20140916,,0,0,-37.77789699951309,144.94089900025313
"-37.77755899962534, 144.9412749996251","{""coordinates"": [144.9412749996251, -37.77755899962534], ""type"": ""Point""}",0,0.0,ESG,73779,3.715,0.0,0.0,0,0,,,20140916,,0,0,-37.77755899962534,144.9412749996251
"-37.776947000118696, 144.93945299975985","{""coordinates"": [144.93945299975985, -37.776947000118696], ""type"": ""Point""}",0,0.0,ESG,71402,1.76,0.0,0.0,0,0,,,20140916,,0,0,-37.776947000118696,144.93945299975985
"-37.77811800015945, 144.94086999968607","{""coordinates"": [144.94086999968607, -37.77811800015945], ""type"": ""Point""}",0,0.0,ESG,71835,7.722,0.0,0.0,0,0,,,20140916,,0,0,-37.77811800015945,144.94086999968607
"-37.77817200033307, 144.94088700008402","{""coordinates"": [144.94088700008402, -37.77817200033307], ""type"": ""Point""}",0,0.0,ESG,71850,33.529,0.0,0.0,0,0,,,20140916,,0,0,-37.77817200033307,144.94088700008402
