Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2012,917,109243,109243,24-26 Story Street PARKVILLE 3052,Parkville,Residential,2,144.95650,-37.79670,POINT (144.9565 -37.7967)
2012,918,101007,101007,13 Benjamin Street PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79630,POINT (144.9551 -37.7963)
2012,918,101009,101009,17 Benjamin Street PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79620,POINT (144.9551 -37.7962)
2012,918,101010,101010,19 Benjamin Street PARKVILLE 3052,Parkville,Residential,2,144.95510,-37.79610,POINT (144.9551 -37.7961)
2012,918,101011,101011,21 Benjamin Street PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79610,POINT (144.9551 -37.7961)
2012,918,101012,101012,23 Benjamin Street PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79600,POINT (144.9551 -37.796)
2012,918,106760,106760,61-63 Morrah Street PARKVILLE 3052,Parkville,Residential,1,144.95530,-37.79580,POINT (144.9553 -37.7958)
2012,918,106761,106761,65 Morrah Street PARKVILLE 3052,Parkville,Residential,1,144.95520,-37.79580,POINT (144.9552 -37.7958)
2012,918,106762,106762,67 Morrah Street PARKVILLE 3052,Parkville,Residential,2,144.95520,-37.79580,POINT (144.9552 -37.7958)
2012,918,106765,106765,73 Morrah Street PARKVILLE 3052,Parkville,Residential,1,144.95500,-37.79570,POINT (144.955 -37.7957)
2012,918,107342,107342,42-44 Park Drive PARKVILLE 3052,Parkville,Residential,4,144.95480,-37.79570,POINT (144.9548 -37.7957)
2012,918,107344,107344,36 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95480,-37.79580,POINT (144.9548 -37.7958)
2012,918,107345,107345,34 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95470,-37.79600,POINT (144.9547 -37.796)
2012,918,107346,107346,32 Park Drive PARKVILLE 3052,Parkville,Residential,4,144.95460,-37.79610,POINT (144.9546 -37.7961)
2012,918,107347,107347,26-30 Park Drive PARKVILLE 3052,Parkville,Residential,10,144.95450,-37.79610,POINT (144.9545 -37.7961)
2012,918,109210,109210,20-24 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95410,-37.79640,POINT (144.9541 -37.7964)
2012,918,109211,109211,92 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95420,-37.79640,POINT (144.9542 -37.7964)
2012,918,109212,109212,90 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95430,-37.79640,POINT (144.9543 -37.7964)
2012,918,109213,109213,88 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95430,-37.79640,POINT (144.9543 -37.7964)
2012,918,109214,109214,86 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95440,-37.79640,POINT (144.9544 -37.7964)
2012,918,109215,109215,84 Story Street PARKVILLE 3052,Parkville,Residential,2,144.95440,-37.79640,POINT (144.9544 -37.7964)
2012,918,109216,109216,82 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95450,-37.79640,POINT (144.9545 -37.7964)
2012,918,109217,109217,80 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95460,-37.79640,POINT (144.9546 -37.7964)
2012,918,109218,109218,78 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95470,-37.79640,POINT (144.9547 -37.7964)
2012,918,109219,109219,76 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95470,-37.79650,POINT (144.9547 -37.7965)
2012,918,109220,109220,74 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95480,-37.79650,POINT (144.9548 -37.7965)
2012,918,109221,109221,72 Story Street PARKVILLE 3052,Parkville,Residential,2,144.95490,-37.79650,POINT (144.9549 -37.7965)
2012,918,109222,109222,70 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95490,-37.79650,POINT (144.9549 -37.7965)
2012,918,109224,109224,66 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95500,-37.79650,POINT (144.955 -37.7965)
2012,918,109227,109227,60 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95520,-37.79650,POINT (144.9552 -37.7965)
2012,918,109228,109228,58 Story Street PARKVILLE 3052,Parkville,Residential,1,144.95530,-37.79650,POINT (144.9553 -37.7965)
2012,920,104437,104437,300-328 Grattan Street PARKVILLE 3050,Parkville,Commercial,909,144.95560,-37.79860,POINT (144.9556 -37.7986)
2012,920,618951,618951,18-22 Flemington Road PARKVILLE 3050,Parkville,Commercial,950,144.95540,-37.79870,POINT (144.9554 -37.7987)
2012,921,513244,103909,30 Flemington Road PARKVILLE 3052,Parkville,Private,69,144.95390,-37.79750,POINT (144.9539 -37.7975)
2012,922,104150,104150,148-150 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95520,-37.79380,POINT (144.9552 -37.7938)
2012,922,104151,104151,146 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79390,POINT (144.9551 -37.79390000000001)
2012,922,104152,104152,144 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95500,-37.79390,POINT (144.955 -37.79390000000001)
2012,922,104153,104153,140-142 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95500,-37.79400,POINT (144.955 -37.794)
2012,922,104154,104154,136-138 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95490,-37.79410,POINT (144.9549 -37.7941)
2012,922,104155,104155,132-134 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95480,-37.79410,POINT (144.9548 -37.7941)
2012,922,104156,104156,128-130 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95470,-37.79420,POINT (144.9547 -37.7942)
2012,922,104157,104157,126 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95460,-37.79420,POINT (144.9546 -37.7942)
2012,922,104158,104158,124 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95460,-37.79430,POINT (144.9546 -37.7943)
2012,922,104159,104159,120-122 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95450,-37.79430,POINT (144.9545 -37.7943)
2012,922,104160,104160,118 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95450,-37.79440,POINT (144.9545 -37.7944)
2012,922,104161,104161,116 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95440,-37.79440,POINT (144.9544 -37.7944)
2012,922,104162,104162,114 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95440,-37.79440,POINT (144.9544 -37.7944)
2012,922,104166,104166,108 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95420,-37.79450,POINT (144.9542 -37.7945)
2012,922,104167,104167,106 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95420,-37.79460,POINT (144.9542 -37.7946)
2012,922,104168,104168,100 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95410,-37.79460,POINT (144.9541 -37.7946)
2012,922,104169,104169,98 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95410,-37.79470,POINT (144.9541 -37.7947)
2012,922,104170,104170,96 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95400,-37.79470,POINT (144.954 -37.7947)
2012,922,104171,104171,90-92 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95380,-37.79490,POINT (144.9538 -37.7949)
2012,922,104172,104172,86-88 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95370,-37.79490,POINT (144.9537 -37.7949)
2012,922,104173,104173,84 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95370,-37.79500,POINT (144.9537 -37.795)
2012,922,104174,104174,82 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95360,-37.79500,POINT (144.9536 -37.795)
2012,922,104175,104175,78-80 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95360,-37.79510,POINT (144.9536 -37.7951)
2012,922,104176,104176,76 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95350,-37.79510,POINT (144.9535 -37.7951)
2012,922,104177,104177,74 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95340,-37.79520,POINT (144.9534 -37.7952)
2012,922,104178,104178,72 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95340,-37.79520,POINT (144.9534 -37.7952)
2012,922,104179,104179,70 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95330,-37.79520,POINT (144.9533 -37.7952)
2012,922,104180,104180,68 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95330,-37.79530,POINT (144.9533 -37.7953)
2012,922,104181,104181,66 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95320,-37.79530,POINT (144.9532 -37.7953)
2012,922,104182,104182,64 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95320,-37.79530,POINT (144.9532 -37.7953)
2012,922,104183,104183,62 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95320,-37.79540,POINT (144.9532 -37.7954)
2012,922,104188,104188,50 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95290,-37.79560,POINT (144.9529 -37.7956)
2012,922,104189,104189,42-48 Gatehouse Street PARKVILLE 3052,Parkville,Residential,6,144.95280,-37.79570,POINT (144.9528 -37.7957)
2012,922,104191,104191,26-32 Gatehouse Street PARKVILLE 3052,Parkville,Private,5,144.95230,-37.79600,POINT (144.9523 -37.796)
2012,922,104192,104192,22-24 Gatehouse Street PARKVILLE 3052,Parkville,Private,5,144.95220,-37.79620,POINT (144.9522 -37.7962)
2012,922,104193,104193,14-18 Gatehouse Street PARKVILLE 3052,Parkville,Private,6,144.95200,-37.79630,POINT (144.952 -37.7963)
2012,922,104194,104194,12 Gatehouse Street PARKVILLE 3052,Parkville,Private,2,144.95190,-37.79640,POINT (144.9519 -37.7964)
2012,922,104195,104195,10 Gatehouse Street PARKVILLE 3052,Parkville,Private,4,144.95190,-37.79640,POINT (144.9519 -37.7964)
2012,922,107239,107239,11 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95270,-37.79720,POINT (144.9527 -37.7972)
2012,922,107240,107240,13 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95280,-37.79710,POINT (144.9528 -37.7971)
2012,922,107241,107241,15 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95280,-37.79710,POINT (144.9528 -37.7971)
2012,922,107242,107242,17 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95280,-37.79700,POINT (144.9528 -37.797)
2012,922,107243,107243,19-21 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95290,-37.79700,POINT (144.9529 -37.797)
2012,922,107244,107244,23 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95300,-37.79680,POINT (144.953 -37.7968)
2012,922,107245,107245,25 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95300,-37.79680,POINT (144.953 -37.7968)
2012,922,107246,107246,27 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95310,-37.79670,POINT (144.9531 -37.7967)
2012,922,107247,107247,29 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95310,-37.79670,POINT (144.9531 -37.7967)
2012,922,107248,107248,31 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95320,-37.79670,POINT (144.9532 -37.7967)
2012,922,107249,107249,33 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95320,-37.79660,POINT (144.9532 -37.7966)
2012,922,107250,107250,35 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95320,-37.79660,POINT (144.9532 -37.7966)
2012,922,107251,107251,39 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95340,-37.79640,POINT (144.9534 -37.7964)
2012,922,107254,107254,45 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95350,-37.79620,POINT (144.9535 -37.7962)
2012,922,107255,107255,47-49 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95360,-37.79620,POINT (144.9536 -37.7962)
2012,922,107256,107256,51 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95360,-37.79620,POINT (144.9536 -37.7962)
2012,922,107257,107257,53 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95360,-37.79610,POINT (144.9536 -37.7961)
2012,922,107259,107259,57 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95370,-37.79600,POINT (144.9537 -37.796)
2012,922,107260,107260,59-63 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95380,-37.79600,POINT (144.9538 -37.796)
2012,922,107261,107261,65-67 Park Drive PARKVILLE 3052,Parkville,Residential,3,144.95380,-37.79590,POINT (144.9538 -37.7959)
2012,922,107262,107262,69 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95390,-37.79590,POINT (144.9539 -37.7959)
2012,922,107263,107263,71 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95390,-37.79580,POINT (144.9539 -37.7958)
2012,922,107265,107265,75 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95400,-37.79580,POINT (144.954 -37.7958)
2012,922,107266,107266,77 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95400,-37.79570,POINT (144.954 -37.7957)
2012,922,107267,107267,79 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95400,-37.79570,POINT (144.954 -37.7957)
2012,922,107268,107268,81-83 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95410,-37.79560,POINT (144.9541 -37.7956)
2012,922,107269,107269,85 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95410,-37.79560,POINT (144.9541 -37.7956)
2012,922,107270,107270,87 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95420,-37.79550,POINT (144.9542 -37.7955)
2012,922,107271,107271,89 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95420,-37.79550,POINT (144.9542 -37.7955)
2012,922,107272,107272,91 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95420,-37.79550,POINT (144.9542 -37.7955)
2012,922,107273,107273,93 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95430,-37.79540,POINT (144.9543 -37.7954)
2012,922,107274,107274,95 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95430,-37.79540,POINT (144.9543 -37.7954)
2012,922,107275,107275,97-99 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95440,-37.79530,POINT (144.9544 -37.7953)
2012,922,107276,107276,103 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95450,-37.79510,POINT (144.9545 -37.7951)
2012,922,107277,107277,105 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95460,-37.79510,POINT (144.9546 -37.7951)
2012,922,107278,107278,107 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95460,-37.79500,POINT (144.9546 -37.795)
2012,922,107279,107279,109 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95460,-37.79500,POINT (144.9546 -37.795)
2012,922,107281,107281,121 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95470,-37.79490,POINT (144.9547 -37.7949)
2012,922,107282,107282,123 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95480,-37.79490,POINT (144.9548 -37.7949)
2012,922,107283,107283,125 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95480,-37.79480,POINT (144.9548 -37.7948)
2012,922,107284,107284,127-129 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95490,-37.79480,POINT (144.9549 -37.7948)
2012,922,107285,107285,131 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95490,-37.79470,POINT (144.9549 -37.7947)
2012,922,107286,107286,133 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95500,-37.79460,POINT (144.955 -37.7946)
2012,922,107287,107287,135 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95500,-37.79460,POINT (144.955 -37.7946)
2012,922,107288,107288,137 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95500,-37.79460,POINT (144.955 -37.7946)
2012,922,107289,107289,139 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79450,POINT (144.9551 -37.7945)
2012,922,107290,107290,141 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95510,-37.79450,POINT (144.9551 -37.7945)
2012,922,107291,107291,143 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95520,-37.79450,POINT (144.9552 -37.7945)
2012,922,107292,107292,145 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95520,-37.79440,POINT (144.9552 -37.7944)
2012,922,107293,107293,147 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95530,-37.79440,POINT (144.9553 -37.7944)
2012,922,107295,107295,151 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95540,-37.79430,POINT (144.9554 -37.7943)
2012,922,107296,107296,153 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95540,-37.79420,POINT (144.9554 -37.7942)
2012,922,107297,107297,155 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95540,-37.79420,POINT (144.9554 -37.7942)
2012,922,570633,570633,1-9 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95270,-37.79720,POINT (144.9527 -37.7972)
2012,923,104136,104136,182-186 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95610,-37.79310,POINT (144.9561 -37.7931)
2012,923,104139,104139,176 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95590,-37.79320,POINT (144.9559 -37.7932)
2012,923,104140,104140,174 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95580,-37.79330,POINT (144.9558 -37.7933)
2012,923,104141,104141,172 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95580,-37.79330,POINT (144.9558 -37.7933)
2012,923,104142,104142,170 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95570,-37.79330,POINT (144.9557 -37.7933)
2012,923,104144,104144,164-166 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95560,-37.79340,POINT (144.9556 -37.7934)
2012,923,104145,104145,162 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95560,-37.79350,POINT (144.9556 -37.7935)
2012,923,104146,104146,160 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95550,-37.79350,POINT (144.9555 -37.7935)
2012,923,104147,104147,158 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95550,-37.79350,POINT (144.9555 -37.7935)
2012,923,104148,104148,156 Gatehouse Street PARKVILLE 3052,Parkville,Residential,1,144.95540,-37.79360,POINT (144.9554 -37.7936)
2012,923,104149,104149,154 Gatehouse Street PARKVILLE 3052,Parkville,Residential,2,144.95540,-37.79360,POINT (144.9554 -37.7936)
2012,923,107300,107300,169 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95570,-37.79390,POINT (144.9557 -37.79390000000001)
2012,923,107301,107301,171 Park Drive PARKVILLE 3052,Parkville,Residential,2,144.95580,-37.79380,POINT (144.9558 -37.7938)
2012,923,107302,107302,173 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95590,-37.79370,POINT (144.9559 -37.7937)
2012,923,107303,107303,175 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95590,-37.79370,POINT (144.9559 -37.7937)
2012,923,107308,107308,185 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95610,-37.79350,POINT (144.9561 -37.7935)
2012,923,107309,107309,187 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95620,-37.79340,POINT (144.9562 -37.7934)
2012,923,107310,107310,189-195 Park Drive PARKVILLE 3052,Parkville,Residential,6,144.95630,-37.79330,POINT (144.9563 -37.7933)
2012,923,107315,107315,205 Park Drive PARKVILLE 3052,Parkville,Residential,1,144.95660,-37.79300,POINT (144.9566 -37.793)
2012,924,106420,106420,46-56 Manningham Street PARKVILLE 3052,Parkville,Residential,18,144.94250,-37.78720,POINT (144.9425 -37.7872)
2012,924,106421,106421,42-44 Manningham Street PARKVILLE 3052,Parkville,Residential,1,144.94240,-37.78740,POINT (144.9424 -37.7874)
2012,924,106422,106422,34-40 Manningham Street PARKVILLE 3052,Parkville,Residential,3,144.94250,-37.78750,POINT (144.9425 -37.7875)
2012,924,106423,106423,30-32 Manningham Street PARKVILLE 3052,Parkville,Residential,2,144.94280,-37.78770,POINT (144.94280000000003 -37.7877)
2012,924,106424,106424,26-28 Manningham Street PARKVILLE 3052,Parkville,Residential,2,144.94290,-37.78780,POINT (144.9429 -37.7878)
2012,924,106425,106425,20-24 Manningham Street PARKVILLE 3052,Parkville,Residential,2,144.94310,-37.78790,POINT (144.9431 -37.7879)
2012,924,106426,106426,2-18 Manningham Street PARKVILLE 3052,Parkville,Residential,16,144.94340,-37.78800,POINT (144.9434 -37.788)
2012,924,108608,108608,1-5 St Georges Grove PARKVILLE 3052,Parkville,Residential,2,144.94260,-37.78730,POINT (144.9426 -37.7873)
2012,924,108609,108609,7 St Georges Grove PARKVILLE 3052,Parkville,Residential,1,144.94270,-37.78730,POINT (144.9427 -37.7873)
2012,924,108610,108610,9 St Georges Grove PARKVILLE 3052,Parkville,Residential,1,144.94280,-37.78720,POINT (144.94280000000003 -37.7872)
