Census year,Block ID,CLUE small area,Accommodation,Admin and Support Services,Agriculture and Mining,Arts and Recreation Services,Business Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Finance and Insurance,Food and Beverage Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Other Services,Public Administration and Safety,Real Estate Services,Rental and Hiring Services,Retail Trade,"Transport, Postal and Storage",Wholesale Trade,Total floor space in block
2021,2530,Kensington,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1557.09
2021,2531,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3186.9
2021,2534,Kensington,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,,4385.1
2021,2536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2537,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2538,Kensington,0,0,0,0,,0,,0,0,0,,0,725.76,,0,0,,0,0,,4188
2021,2542,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,2544,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1057.4
2021,2545,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,1814.11
2021,2546,Kensington,0,0,0,0,0,0,0,0,0,,0,0,,1347.5,0,0,0,0,0,0,1449.5
2021,2547,Kensington,0,0,0,,9006.27,,0,0,0,0,0,0,,,,0,0,0,0,,22316.8
2020,1,Melbourne (CBD),0,,0,,,0,0,,,431.41,0,0,0,11422.7,0,0,,,,0,37876.92
2020,2,Melbourne (CBD),0,0,0,15501.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15501.58
2020,14,Melbourne (CBD),21972.04,1816.43,,,9664.71,803.62,20977,,2725.03,7143.16,509.76,474.66,,27723.98,626.32,1019.02,0,2686.89,,1017.72,100995.74
2020,16,Melbourne (CBD),,,0,5941.32,2171.7,0,,0,528.3,3033.41,,0,0,19311.5,,,0,2528.04,0,0,43318.71
2020,17,Melbourne (CBD),,,0,,5202.92,0,,0,12365.83,10506.69,0,0,997.04,48101.25,,,,2553.2,,,100560.67
2020,18,Melbourne (CBD),,0,0,0,21410.55,1568.1,,0,11834.55,1897.26,0,,0,18925.41,31738.16,4575.9,0,1360.65,,0,99661.43
2020,21,Melbourne (CBD),,6388.2,0,,18099.08,12506.58,0,,1571.16,1808.62,,,,,35703.31,3621.75,0,,,0,151887.07
2020,23,Melbourne (CBD),,1478.65,,,18714.72,0,960,0,1101.9,2873.17,1190.4,,0,5026,,5743.31,0,1835.53,0,,57014.99
2020,33,Melbourne (CBD),7358.18,11270.73,438.85,1453.82,29117.42,1779.28,9155.46,,5125.65,7294.58,3860.26,,506.48,7962.3,,1252.15,0,1079.21,,,90150.09
2020,35,Melbourne (CBD),,1120.99,0,546.24,3021.82,453.79,5549.22,,1122.82,4642.49,5153.19,0,3846.99,5083.95,0,434.97,0,16545.87,0,2236.81,71389.98
2020,36,Melbourne (CBD),17830.37,4188.65,0,,1781.72,0,0,,13363.74,2239.78,,,59,6902.89,9910.99,0,0,1654.82,0,0,60201.48
2020,38,Melbourne (CBD),,,0,0,8100.18,782.24,1556.45,0,7764.77,8958.94,8538.18,,962.38,4406.89,2476.33,680.99,0,1392.33,,,61896.42
2020,44,Melbourne (CBD),0,3163.03,0,0,12099.35,530.7,,,28104.42,2393.09,343.2,0,241.38,10713.49,,4607.55,0,3695.88,0,,66839.18
2020,53,Melbourne (CBD),25338.6,853.23,0,0,20912.04,,1280.54,,54070.18,4104.53,1687.94,,1667.55,5430.19,1380.8,587.32,0,232.21,,,119274.69
2020,55,Melbourne (CBD),,,0,,1688.55,0,0,0,752.67,2997.32,,0,0,187.57,0,,0,63207.44,0,0,86314.01
2020,64,Melbourne (CBD),,3878.3,0,,23871.93,,6826.8,,452.82,7628.19,586.47,0,,20448.02,0,,0,5822.59,0,0,73080.48
2020,66,Melbourne (CBD),,591.99,0,,473.8,,1727.75,,,10977.78,,,0,9267.28,0,,0,3421.14,,,30550.78
2020,67,Melbourne (CBD),25518.19,,0,7281.74,747.5,0,5115.1,0,,9204.43,916.78,,0,13737.21,0,0,0,497.17,0,0,63576.03
2020,68,Melbourne (CBD),29121.49,0,0,,1164.78,0,,0,,3026,,,0,5469.9,21033.52,4475.53,0,,0,,78526.67
2020,72,Melbourne (CBD),0,,0,0,17148.41,,,0,0,5174.38,915.54,0,930.36,18939.93,,1184.22,0,371.58,0,0,66871.69
2020,81,Melbourne (CBD),,0,0,0,,0,21224.49,0,,1312.37,0,0,0,0,0,0,0,,0,0,40837.65
2020,82,Melbourne (CBD),0,3767.14,0,0,29775.83,,7456.9,,5703.53,2022.14,3032.8,1515.16,0,8828.36,34338.36,1718.25,0,,2235.78,0,101908.93
2020,84,Melbourne (CBD),,,0,,2975.18,,,,,3535.13,0,0,0,5576.29,0,704.97,0,1203.81,0,0,20487.84
2020,86,Melbourne (CBD),0,0,0,,0,0,0,0,0,865.44,0,,0,2380.2,0,0,0,,0,0,36447.9
2020,97,Melbourne (CBD),9973.72,0,0,,1556.34,,6353.54,0,,715.47,,0,0,11999.1,0,,0,,,0,33962.59
2020,101,West Melbourne (Residential),0,0,0,0,0,,,,0,,,0,,4394.5,0,0,0,0,0,0,22513.53
2020,103,Melbourne (CBD),39561.66,0,0,,961,,0,0,0,1038.01,,0,0,3315.92,0,508.84,,,0,0,45881.46
2020,111,West Melbourne (Residential),,,0,,1262.34,0,0,0,,0,0,0,0,,,,0,,0,,6810.33
2020,114,Melbourne (CBD),,0,0,,,1008.8,,0,0,2382.03,0,0,0,,,0,0,1843.86,0,0,17557.94
2020,116,Melbourne (CBD),0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,4134.36
2020,203,Carlton,1074.4,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,2465.49
2020,206,Carlton,1102.2,0,0,,253.98,0,0,0,1219.11,1634.35,0,,0,15123.07,0,,0,2270.25,0,0,22298.61
2020,211,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2020,212,Carlton,34069.54,0,0,,0,0,0,0,0,400.67,,0,0,0,,0,0,,0,0,46854.84
2020,215,Carlton,1579.75,0,0,,0,0,0,0,0,808.41,,,0,,,0,0,428.79,,0,3741.93
2020,220,Carlton,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,1824.1
2020,222,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2020,223,Carlton,,0,0,0,424.9,0,0,0,0,297.8,506.13,0,0,,0,,0,,0,0,2092.63
2020,224,Carlton,,0,0,0,,0,0,0,0,,550.58,0,1975.6,,0,,0,202.3,0,0,3981.32
2020,228,Carlton,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3213
2020,230,Carlton,0,0,0,,0,0,0,0,0,,,0,0,,0,0,0,,0,,2670.7
2020,234,Carlton,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,1036.56
2020,236,Carlton,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,
2020,237,Carlton,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2020,238,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,241,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2020,243,Carlton,,,0,0,944.76,0,10416.9,0,0,704.2,,,0,0,0,0,0,,0,0,19073.61
2020,245,Carlton,,,0,0,2056.51,,,0,,2338.43,,0,0,,0,,0,,0,,9685.99
2020,246,Carlton,,0,0,,,0,,0,0,3804.11,,0,0,,0,,0,,0,0,7051.99
2020,248,Carlton,1497.83,0,0,0,,0,,0,0,,,0,0,7980.97,0,0,0,0,0,0,12879.37
2020,251,Carlton,0,0,0,0,,0,0,0,2354.39,,6779.68,0,,2739.3,,,0,0,0,,14743.99
2020,253,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,262,Carlton,0,0,0,0,561.6,0,0,0,0,,0,0,0,,0,0,0,0,0,0,1050.46
2020,267,Carlton,,0,0,,861.28,0,0,0,,,,,,7201.15,0,,0,,,0,16461.48
2020,270,Parkville,0,,0,42848.59,0,0,240896.5,0,,3288.31,0,0,0,,0,0,0,231.82,,0,297836.11
2020,272,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,302,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,
2020,303,North Melbourne,0,0,0,0,0,0,,0,0,,1830.45,0,0,0,0,0,0,0,0,0,3609.25
2020,304,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,
2020,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,306,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,309,North Melbourne,0,,0,0,,,0,215.97,,,0,,0,1193.7,0,0,,0,0,,9154.11
2020,310,North Melbourne,0,0,0,0,,0,0,0,0,,0,0,5529.7,0,0,0,0,0,0,,8309.7
2020,311,North Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2020,315,North Melbourne,0,0,0,46502.11,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,46646.48
2020,316,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,319,North Melbourne,0,0,0,0,0,0,0,0,0,217.12,0,,0,8616.56,0,0,0,4329.84,,0,50536.72
2020,323,North Melbourne,0,,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,,,8700.65
2020,327,North Melbourne,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,584
2020,329,North Melbourne,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,3518.91
2020,330,North Melbourne,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2020,332,North Melbourne,0,0,0,,,,0,0,,0,0,0,888.6,670,0,0,0,0,0,0,2160.94
2020,334,North Melbourne,0,0,0,0,687.2,0,0,0,,,0,0,,,0,0,0,,0,0,1828.24
2020,337,North Melbourne,0,0,0,0,814.01,,,,0,0,0,,,,0,0,0,5313.06,0,,9091.37
2020,339,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2020,340,North Melbourne,0,0,0,0,,0,0,0,0,0,,0,0,785,0,0,0,0,0,0,938.24
2020,341,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,,3432.82
2020,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,352,North Melbourne,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2020,353,North Melbourne,5183.23,0,0,0,0,0,0,0,0,,19622.62,0,,,0,0,0,,0,0,25482.85
2020,355,North Melbourne,,,,0,2437.53,,0,0,,,,0,,536.32,0,,0,,,0,7149.03
2020,359,North Melbourne,0,,0,0,642.99,,,,0,,401.49,0,0,,,0,0,,,0,2967.24
2020,361,North Melbourne,,397.26,0,0,374.9,0,0,0,0,1306.68,0,,0,585.47,,0,0,,0,0,8423.41
2020,364,North Melbourne,,,0,,0,0,0,0,0,0,0,,0,265.13,0,,,,0,0,4681.58
2020,367,North Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,2534.45
2020,370,North Melbourne,0,0,0,0,,0,0,,0,,0,0,0,0,0,,0,0,,,1293.35
2020,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,374,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,376,North Melbourne,0,,0,8072.25,191.97,0,0,,0,820.73,9036.88,,0,226.75,,0,0,459.91,,0,22667.62
2020,377,North Melbourne,0,,0,0,5705.35,0,,0,0,1224.74,2050.48,0,,997.09,0,0,0,,0,0,10997.38
2020,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,
2020,408,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,409,West Melbourne (Residential),0,0,0,,0,0,,,0,,0,0,0,,0,0,0,,,0,2251.42
2020,420,West Melbourne (Residential),,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5973.45
2020,423,West Melbourne (Residential),0,0,0,,0,0,0,0,0,1017.88,,0,0,,0,0,0,,0,0,4581.52
2020,430,West Melbourne (Residential),0,0,0,0,,0,0,0,0,386.13,,0,,0,0,0,0,,0,0,5390.06
2020,439,West Melbourne (Residential),0,0,0,0,1064.19,0,0,,,,0,0,0,1129.88,0,,0,,0,,9506.5
2020,440,West Melbourne (Residential),0,0,0,,1349.28,0,,0,0,,,0,,,0,,0,0,0,0,5368.9
2020,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2020,502,West Melbourne (Industrial),0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,,,207451,29439.96,256354.89
2020,503,Kensington,0,0,0,,4005.73,4150.5,,0,0,1913.28,0,0,7151.03,,,0,,1221,,3845.78,32115.82
2020,504,Kensington,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,3447.57,,,8411.54
2020,509,Kensington,0,,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,23644.09
2020,510,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2020,513,Kensington,0,0,0,0,,0,0,0,0,,0,,,0,0,0,0,0,0,,2691.82
2020,518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,523,Kensington,0,0,0,0,0,0,,0,0,,496.3,0,0,0,0,0,0,,0,0,3813.4
2020,527,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,531,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,534,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,538,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,542,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,544,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,547,Kensington,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2020,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,557,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,561,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,563,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,565,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,568,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,601,East Melbourne,,0,0,0,0,0,0,0,0,0,,0,0,7492.51,0,0,0,0,0,0,9701.5
2020,603,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8841
2020,604,East Melbourne,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2020,608,East Melbourne,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,
2020,610,East Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,611,East Melbourne,0,0,0,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,19822.7
2020,612,East Melbourne,,0,0,0,,,0,0,0,0,,,0,0,0,,0,0,0,0,3716.83
2020,614,East Melbourne,,0,0,0,0,0,0,0,0,,30338.49,0,0,,0,0,0,,0,0,41316.91
2020,615,East Melbourne,0,0,0,0,0,0,0,0,0,,25106.29,0,0,0,0,0,0,,0,0,25940.43
2020,617,East Melbourne,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,1621.82
2020,621,East Melbourne,0,,0,,1565.8,0,19108.2,0,,,2444.4,0,0,6628.05,0,0,0,,0,,35350.4
2020,642,East Melbourne,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,6133.4
2020,643,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,644,East Melbourne,,,0,,6549.39,0,,0,,2013.42,9279.12,0,,13943.89,30060.53,0,0,0,0,0,73894.32
2020,646,East Melbourne,,326.42,0,0,2328.93,0,,0,0,,5343.34,,0,10412.18,0,,0,0,0,0,21358.56
2020,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,10069.9,0,0,0,0,0,0,10069.9
2020,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2020,658,East Melbourne,0,,0,381430.35,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,399512.65
2020,659,Melbourne (Remainder),0,0,0,189262.25,0,0,0,0,0,8937.75,0,0,0,,0,0,0,0,,0,232798
2020,710,Melbourne (Remainder),,0,0,0,,0,,0,0,669.01,,0,0,,0,0,0,698.1,,0,9190.61
2020,728,Southbank,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,729,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,4800.36
2020,733,Southbank,,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,9349.19
2020,735,Southbank,0,0,0,0,,,,,0,0,0,0,0,,,,0,0,0,,6877.3
2020,736,Southbank,,0,0,0,0,,0,,0,0,0,0,0,,0,0,0,0,,0,15531.65
2020,738,Southbank,0,0,0,4105.78,0,0,,,0,,0,,0,0,,0,0,0,0,0,23369.61
2020,739,Southbank,0,0,0,,0,0,28657.97,,0,,0,0,0,0,0,0,0,0,0,0,41335.61
2020,740,Southbank,0,0,0,0,0,0,0,0,0,310.49,0,0,0,0,0,0,0,,,0,14929.48
2020,741,Southbank,0,0,0,4764.13,2502.69,0,,,,,,0,0,,0,0,0,,0,0,12060.83
2020,745,Southbank,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,17821.31
2020,746,Southbank,0,,,,5273.74,2986.34,,,1451.62,,,7231.46,,,0,929.68,0,,0,1804.11,26012.8
2020,748,Southbank,,2871.6,0,0,7981.19,1136.33,,,4399.58,638.38,,,0,,,,0,,0,0,40360.35
2020,749,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,
2020,760,Melbourne (Remainder),0,1498.78,0,0,4168.89,2752.34,,0,13924.39,237.62,5348.69,0,,507.02,2488.44,,0,517.02,1679.62,,36092.57
2020,773,Docklands,0,,0,14637.14,,0,0,,0,950.97,,0,,1736.6,0,611.7,0,693.42,,,24062.25
2020,774,Port Melbourne,0,0,0,0,0,,0,0,0,,0,,,0,,0,0,,0,0,23001.95
2020,778,Port Melbourne,0,,0,,14095.72,3175.18,,0,0,0,0,3080.1,5893.12,0,0,,0,3138.68,0,5286.14,37194.9
2020,781,Port Melbourne,,1603.11,0,,2792.91,5576.84,0,,251.06,,880.68,2400.98,50637.12,,1548.63,,0,1693.71,957.4,9409.19,81670.53
2020,783,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,19136
2020,789,Port Melbourne,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,459110.19
2020,806,Southbank,,0,0,,0,,,0,0,2307.95,0,0,0,,0,0,0,1988.34,0,0,133805.38
2020,807,Southbank,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,43100.84
2020,808,Southbank,0,,0,946.56,5162.21,4103.62,,,,669.33,,,0,0,0,,0,3469.66,0,0,18471.29
2020,811,Southbank,,0,0,0,0,0,0,,0,711.31,,0,0,0,0,,0,0,0,0,15737.05
2020,814,Southbank,0,0,0,4227.82,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,12820.3
2020,852,Melbourne (Remainder),0,,0,861434.59,0,,0,,0,1909.36,0,0,0,,0,0,0,,0,0,866759.1
2020,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,855,South Yarra,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,22005.7
2020,859,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,860,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,861,South Yarra,0,0,0,,0,0,,,0,1880.59,0,,,,0,0,0,230.16,0,0,4290.18
2020,865,South Yarra,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,902,Parkville,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4934.56
2020,903,Parkville,,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,8298.75
2020,905,Parkville,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,
2020,912,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,914,Parkville,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,815.79
2020,927,Parkville,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2262.8
2020,929,Parkville,0,0,0,,0,0,,0,0,,30050.58,0,0,0,,0,0,0,0,0,47336.99
2020,1004,West Melbourne (Industrial),0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,,113912,0,119185.1
2020,1005,West Melbourne (Industrial),0,0,0,,0,,0,,0,,0,0,,,0,,0,0,56631.84,,108255.13
2020,1014,West Melbourne (Industrial),0,,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,6656.12,10228.19
2020,1016,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1106,Docklands,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2020,1108,Docklands,0,,0,35732.94,25904.66,,0,9191.55,188288.38,9718.36,3705.41,9759.79,1718.48,32385.29,4063.17,1810.48,0,16939.4,6134.87,0,346719.2
2020,2381,North Melbourne,0,,0,0,503.22,,,0,0,0,,0,0,,0,0,0,0,,,7260.09
2020,2383,North Melbourne,0,,0,0,0,,,,0,0,,,0,,0,0,0,,0,,14336.1
2020,2386,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,
2020,2387,North Melbourne,0,0,0,0,,,,0,,0,0,0,0,,0,0,,0,0,4249.91,23594.8
2020,2392,North Melbourne,0,0,0,0,0,0,0,0,0,,,0,0,445.85,0,0,0,687.33,0,0,1548.2
2020,2503,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2505,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2507,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2510,Kensington,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2645
2020,2511,Kensington,0,0,0,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1582
2020,2514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2519,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2020,2522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2527,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2530,Kensington,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1658.43
2020,2531,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3186.9
2020,2533,Kensington,0,0,0,,,0,,0,0,,,0,,4474.81,,0,0,0,10301.66,,18094.19
2020,2534,Kensington,0,0,0,0,,,0,0,0,0,,0,0,0,0,,0,0,,,4708.53
2020,2535,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2537,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2540,Kensington,0,,0,,2055.67,2085,,,,,,,653.64,0,0,0,,,1266.35,533.06,10089.05
2020,2541,Kensington,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,1123
2020,2543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2547,Kensington,0,,0,,9006.27,,0,0,0,0,,0,,,,0,0,,0,,23655.24
2019,12,Melbourne (CBD),7324.52,4950.8,0,,17923,0,14107.8,,4902,5287.82,,,0,33454.9,,,0,211.58,,0,113794.3
2019,16,Melbourne (CBD),,,0,6566.74,4820.57,,,0,1141.14,3489.37,1374.78,0,0,34321.71,,,0,3172.83,0,,65622.3
2019,18,Melbourne (CBD),9604.75,,0,,21503.4,1568.1,,0,11717.1,3019.33,,,,19169.01,31738.16,4987.38,0,1538.58,,0,109387.33
2019,22,Melbourne (CBD),,5973.85,,1210.56,55677.09,3629.89,,,21683.91,6353.47,0,0,,25620.06,6402.42,7590.69,0,575.86,1364.05,,150653.59
2019,24,Melbourne (CBD),0,9457.15,1352.9,8067.95,46701.36,3286.49,8098.34,,44828.96,3853.02,3538.73,17078.59,1305.62,15758.76,1547.78,3271.74,0,3156.75,1156.89,,173872.1
2019,25,Melbourne (CBD),9338.2,6990.87,0,,10452.22,,20755.68,0,7127.69,2484.82,3434.91,,802.16,9245.17,,2672.46,0,10713.04,,3348.6,102441.33
2019,31,Melbourne (CBD),20496.47,3109.3,0,,5738.57,802.36,19072.67,,3113.69,4736.93,7103.21,,,5256.72,0,,0,2093,,,80570.09
2019,33,Melbourne (CBD),7358.18,11329.93,438.85,1453.82,30341.82,1779.28,9155.46,,5125.65,7356.77,3860.26,,506.48,8023.06,,1260.83,0,1079.21,,,91565.32
2019,35,Melbourne (CBD),,1329.19,0,607.15,3921.31,453.79,4894.07,,1495.86,4524.87,5520.22,0,4273.26,4925.22,0,509.41,0,22870.69,,2356.41,79690.68
2019,38,Melbourne (CBD),,258.42,0,0,9017.98,848.54,1542.59,0,8540.69,9361.95,9986.8,,1174.25,4311.7,2492.01,1527.39,0,1326.03,,,66689.51
