road_name,location,suburb,speed_limit,average_speed,85th_percentile_speed,maximum_speed,road_segment,datetime,hour,day_of_week,week,year,road_name_encoded,location_encoded,suburb_encoded,Total_Traffic_Volume,month,month_name,day_type,Speeding_Incident,time_of_day
Park Street,64 Park Street,South Yarra,50,35.4,41.6,56.0,22730,2017-02-14 11:00:00,11,1,7,2017,86,6,8,49.1981832534903,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,41.1,46.3,58.0,22730,2017-02-14 16:00:00,16,1,7,2017,86,6,8,84.02370512558176,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,34.4,43.5,58.0,22730,2017-02-14 19:00:00,19,1,7,2017,86,6,8,174.8645673779418,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,40.9,44.8,51.0,22730,2017-02-15 00:00:00,0,2,7,2017,86,6,8,18.292178857593125,2,February,Weekday,True,Night
Park Street,64 Park Street,South Yarra,50,39.0,43.1,44.0,22730,2017-02-15 02:00:00,2,2,7,2017,86,6,8,12.19818325349029,2,February,Weekday,False,Night
Park Street,64 Park Street,South Yarra,50,42.1,47.6,71.0,22730,2017-02-15 06:00:00,6,2,7,2017,86,6,8,38.292178857593136,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,38.2,47.0,53.0,22730,2017-02-15 13:00:00,13,2,7,2017,86,6,8,69.86456737794184,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,40.3,46.0,55.0,22730,2017-02-15 15:00:00,15,2,7,2017,86,6,8,92.30358332223258,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,38.2,46.0,57.0,22730,2017-02-15 18:00:00,18,2,7,2017,86,6,8,123.29217885759311,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,39.1,46.0,52.0,22730,2017-02-15 22:00:00,22,2,7,2017,86,6,8,53.117700729684614,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,39.7,46.5,54.0,22730,2017-02-15 23:00:00,23,2,7,2017,86,6,8,63.1981832534903,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,37.0,47.6,57.0,22730,2017-02-16 10:00:00,10,3,7,2017,86,6,8,81.25618520130668,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,39.0,47.1,57.0,22730,2017-02-16 11:00:00,11,3,7,2017,86,6,8,77.25618520130668,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,39.0,45.4,54.0,22730,2017-02-16 12:00:00,12,3,7,2017,86,6,8,90.25618520130668,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,38.1,46.6,53.0,22730,2017-02-16 13:00:00,13,3,7,2017,86,6,8,63.95856298204467,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,37.7,44.9,53.0,22730,2017-02-16 14:00:00,14,3,7,2017,86,6,8,78.60394395979876,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,39.8,45.8,62.0,22730,2017-02-16 21:00:00,21,3,7,2017,86,6,8,45.117700729684614,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,39.7,45.0,54.0,22730,2017-02-16 22:00:00,22,3,7,2017,86,6,8,63.78408485413615,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,35.3,42.2,57.0,22730,2017-02-17 07:00:00,7,4,7,2017,86,6,8,57.25618520130669,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,35.4,45.6,53.0,22730,2017-02-17 10:00:00,10,4,7,2017,86,6,8,61.49304138590005,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,38.6,45.0,55.0,22730,2017-02-17 13:00:00,13,4,7,2017,86,6,8,70.99554807216496,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,39.0,46.0,56.0,22730,2017-02-17 15:00:00,15,4,7,2017,86,6,8,108.86456737794182,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,39.7,46.0,54.0,22730,2017-02-17 16:00:00,16,4,7,2017,86,6,8,75.19818325349028,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,43.7,48.8,57.0,22730,2017-02-18 02:00:00,2,5,7,2017,86,6,8,17.292178857593125,2,February,Weekend,True,Night
Park Street,64 Park Street,South Yarra,50,45.4,56.0,59.0,22730,2017-02-18 03:00:00,3,5,7,2017,86,6,8,20.292178857593125,2,February,Weekend,True,Night
Park Street,64 Park Street,South Yarra,50,49.0,49.0,49.0,22730,2017-02-18 04:00:00,4,5,7,2017,86,6,8,11.292178857593127,2,February,Weekend,False,Night
Park Street,64 Park Street,South Yarra,50,38.7,44.5,55.0,22730,2017-02-18 06:00:00,6,5,7,2017,86,6,8,24.683796680957983,2,February,Weekend,True,Morning
Park Street,64 Park Street,South Yarra,50,41.6,46.0,56.0,22730,2017-02-18 07:00:00,7,5,7,2017,86,6,8,34.589801076855146,2,February,Weekend,True,Morning
Park Street,64 Park Street,South Yarra,50,38.7,47.5,67.0,22730,2017-02-18 10:00:00,10,5,7,2017,86,6,8,80.86456737794182,2,February,Weekend,True,Morning
Park Street,64 Park Street,South Yarra,50,39.6,46.2,66.0,22730,2017-02-18 14:00:00,14,5,7,2017,86,6,8,89.29217885759311,2,February,Weekend,True,Afternoon
Park Street,64 Park Street,South Yarra,50,40.3,47.0,54.0,22730,2017-02-18 15:00:00,15,5,7,2017,86,6,8,87.11770072968459,2,February,Weekend,True,Afternoon
Park Street,64 Park Street,South Yarra,50,39.5,45.0,61.0,22730,2017-02-18 17:00:00,17,5,7,2017,86,6,8,100.6900892500333,2,February,Weekend,True,Afternoon
Park Street,64 Park Street,South Yarra,50,38.3,46.4,52.0,22730,2017-02-18 20:00:00,20,5,7,2017,86,6,8,49.95856298204467,2,February,Weekend,True,Evening
Park Street,64 Park Street,South Yarra,50,40.7,46.7,51.0,22730,2017-02-18 21:00:00,21,5,7,2017,86,6,8,35.198183253490285,2,February,Weekend,True,Evening
Park Street,64 Park Street,South Yarra,50,39.6,43.5,54.0,22730,2017-02-19 04:00:00,4,6,7,2017,86,6,8,15.292178857593125,2,February,Weekend,True,Night
Park Street,64 Park Street,South Yarra,50,40.3,45.0,48.0,22730,2017-02-19 05:00:00,5,6,7,2017,86,6,8,14.292178857593125,2,February,Weekend,False,Night
Park Street,64 Park Street,South Yarra,50,43.4,51.0,64.0,22730,2017-02-19 07:00:00,7,6,7,2017,86,6,8,19.19818325349029,2,February,Weekend,True,Morning
Park Street,64 Park Street,South Yarra,50,36.1,45.8,53.0,22730,2017-02-19 09:00:00,9,6,7,2017,86,6,8,38.86456737794183,2,February,Weekend,True,Morning
Park Street,64 Park Street,South Yarra,50,39.3,47.0,55.0,22730,2017-02-19 11:00:00,11,6,7,2017,86,6,8,60.1981832534903,2,February,Weekend,True,Morning
Park Street,64 Park Street,South Yarra,50,38.2,48.1,59.0,22730,2017-02-19 13:00:00,13,6,7,2017,86,6,8,53.95856298204467,2,February,Weekend,True,Afternoon
Park Street,64 Park Street,South Yarra,50,39.8,45.5,52.0,22730,2017-02-19 15:00:00,15,6,7,2017,86,6,8,80.29217885759311,2,February,Weekend,True,Afternoon
Park Street,64 Park Street,South Yarra,50,41.7,46.0,54.0,22730,2017-02-19 18:00:00,18,6,7,2017,86,6,8,57.117700729684614,2,February,Weekend,True,Evening
Park Street,64 Park Street,South Yarra,50,42.7,48.9,54.0,22730,2017-02-20 00:00:00,0,0,8,2017,86,6,8,17.292178857593125,2,February,Weekday,True,Night
Park Street,64 Park Street,South Yarra,50,34.5,38.4,40.0,22730,2017-02-20 02:00:00,2,0,8,2017,86,6,8,8.198183253490289,2,February,Weekday,False,Night
Park Street,64 Park Street,South Yarra,50,31.5,40.8,51.0,22730,2017-02-20 04:00:00,4,0,8,2017,86,6,8,10.19818325349029,2,February,Weekday,True,Night
Park Street,64 Park Street,South Yarra,50,38.5,44.7,57.0,22730,2017-02-20 08:00:00,8,0,8,2017,86,6,8,66.86456737794184,2,February,Weekday,True,Morning
Park Street,64 Park Street,South Yarra,50,34.9,46.0,59.0,22730,2017-02-20 14:00:00,14,0,8,2017,86,6,8,52.47806145014111,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,37.4,45.0,54.0,22730,2017-02-20 15:00:00,15,0,8,2017,86,6,8,85.30358332223258,2,February,Weekday,True,Afternoon
Park Street,64 Park Street,South Yarra,50,32.7,41.0,50.0,22730,2017-02-20 17:00:00,17,0,8,2017,86,6,8,99.6900892500333,2,February,Weekday,False,Afternoon
Park Street,64 Park Street,South Yarra,50,35.4,43.0,52.0,22730,2017-02-20 18:00:00,18,0,8,2017,86,6,8,71.02370512558177,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,40.5,46.0,56.0,22730,2017-02-20 19:00:00,19,0,8,2017,86,6,8,70.02370512558177,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,36.8,46.0,52.0,22730,2017-02-20 20:00:00,20,0,8,2017,86,6,8,62.292178857593136,2,February,Weekday,True,Evening
Park Street,64 Park Street,South Yarra,50,41.7,46.5,74.0,22730,2017-02-20 21:00:00,21,0,8,2017,86,6,8,40.292178857593136,2,February,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.0,50.0,55.0,21309,2016-07-30 00:00:00,0,5,30,2016,42,12,6,17.2717645775878,7,July,Weekend,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,15.0,15.0,15.0,21309,2016-07-30 05:00:00,5,5,30,2016,42,12,6,11.292178857593127,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,46.0,51.0,59.0,21309,2016-07-30 06:00:00,6,5,30,2016,42,12,6,19.589801076855146,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.0,48.0,63.0,21309,2016-07-30 07:00:00,7,5,30,2016,42,12,6,30.423173262814917,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.0,48.0,57.0,21309,2016-07-30 09:00:00,9,5,30,2016,42,12,6,40.27176457758781,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,34.0,49.0,55.0,21309,2016-07-30 10:00:00,10,5,30,2016,42,12,6,46.10142356253519,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,36.0,45.0,52.0,21309,2016-07-30 12:00:00,12,5,30,2016,42,12,6,68.1981832534903,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,34.0,46.0,57.0,21309,2016-07-30 14:00:00,14,5,30,2016,42,12,6,56.1981832534903,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,37.0,47.0,54.0,21309,2016-07-30 15:00:00,15,5,30,2016,42,12,6,43.15688846196239,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.0,51.0,54.0,21309,2016-07-30 23:00:00,23,5,30,2016,42,12,6,17.19818325349029,7,July,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.9,48.6,54.0,21309,2016-07-31 01:00:00,1,6,30,2016,42,12,6,16.292178857593125,7,July,Weekend,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.6,47.4,50.0,21309,2016-07-31 06:00:00,6,6,30,2016,42,12,6,21.29217885759312,7,July,Weekend,False,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.8,50.0,69.0,21309,2016-07-31 13:00:00,13,6,30,2016,42,12,6,32.198183253490285,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.1,49.1,55.0,21309,2016-07-31 16:00:00,16,6,30,2016,42,12,6,36.29217885759313,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.0,38.0,38.0,21309,2016-01-08 01:00:00,1,4,1,2016,42,12,6,11.292178857593127,1,January,Weekday,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,50.0,57.7,65.0,21309,2016-01-08 04:00:00,4,4,1,2016,42,12,6,15.10142356253518,1,January,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.1,51.7,60.0,21309,2016-01-08 06:00:00,6,4,1,2016,42,12,6,35.198183253490285,1,January,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,40.3,48.0,57.0,21309,2016-01-08 17:00:00,17,4,1,2016,42,12,6,50.69008925003331,1,January,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.5,48.4,51.0,21309,2016-01-08 23:00:00,23,4,1,2016,42,12,6,14.198183253490289,1,January,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,36.6,36.0,37.0,21309,2016-02-08 01:00:00,1,0,6,2016,42,12,6,11.292178857593127,2,February,Weekday,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.0,47.0,51.0,21309,2016-07-30 01:00:00,1,5,30,2016,42,12,6,18.2717645775878,7,July,Weekend,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,40.6,47.0,51.0,21309,2016-02-08 02:00:00,2,0,6,2016,42,12,6,10.19818325349029,2,February,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,36.0,41.0,43.0,21309,2016-07-30 02:00:00,2,5,30,2016,42,12,6,14.271764577587797,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.0,46.0,55.0,21309,2016-02-08 11:00:00,11,0,6,2016,42,12,6,48.844153097936506,2,February,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.0,47.0,50.0,21309,2016-07-30 03:00:00,3,5,30,2016,42,12,6,12.177768973484962,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.0,48.4,60.0,21309,2016-02-08 16:00:00,16,0,6,2016,42,12,6,67.12089480567595,2,February,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,50.0,50.0,50.0,21309,2016-07-30 04:00:00,4,5,30,2016,42,12,6,11.292178857593127,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.1,51.8,62.0,21309,2016-02-08 20:00:00,20,0,6,2016,42,12,6,25.177768973484955,2,February,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,40.0,50.0,58.0,21309,2016-07-30 08:00:00,8,5,30,2016,42,12,6,30.93755983534722,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,47.3,51.0,57.0,21309,2016-03-08 03:00:00,3,1,10,2016,42,12,6,18.2717645775878,3,March,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.0,48.0,54.0,21309,2016-07-30 11:00:00,11,5,30,2016,42,12,6,51.95856298204467,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.1,49.3,53.0,21309,2016-03-08 04:00:00,4,1,10,2016,42,12,6,11.19818325349029,3,March,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,35.0,46.0,57.0,21309,2016-07-30 13:00:00,13,5,30,2016,42,12,6,55.41532294894664,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,49.6,53.7,63.0,21309,2016-03-08 06:00:00,6,1,10,2016,42,12,6,28.198183253490285,3,March,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,47.0,53.0,59.0,21309,2016-07-30 18:00:00,18,5,30,2016,42,12,6,47.292178857593136,7,July,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,31.6,43.0,47.0,21309,2016-03-08 11:00:00,11,1,10,2016,42,12,6,50.60394395979876,3,March,Weekday,False,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.0,42.0,45.0,21309,2016-07-31 00:00:00,0,6,30,2016,42,12,6,13.292178857593125,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,33.6,43.0,53.0,21309,2016-03-08 12:00:00,12,1,10,2016,42,12,6,65.8348889947984,3,March,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,32.29856417693981,37.90016679055096,46.91879065285473,21309,2016-07-31 02:00:00,2,6,30,2016,42,12,6,96.46956329878134,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,35.2,43.9,59.0,21309,2016-03-08 13:00:00,13,1,10,2016,42,12,6,59.93755983534723,3,March,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.4,49.6,52.0,21309,2016-07-31 03:00:00,3,6,30,2016,42,12,6,18.292178857593125,7,July,Weekend,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,34.4,45.3,59.0,21309,2016-03-08 14:00:00,14,1,10,2016,42,12,6,83.05638226774366,3,March,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.0,47.8,61.0,21309,2016-07-31 09:00:00,9,6,30,2016,42,12,6,34.198183253490285,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.4,46.0,54.0,21309,2016-03-08 15:00:00,15,1,10,2016,42,12,6,73.32917765871208,3,March,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.2,45.6,59.0,21309,2016-07-31 10:00:00,10,6,30,2016,42,12,6,42.292178857593136,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.4,50.0,55.0,21309,2016-03-08 19:00:00,19,1,10,2016,42,12,6,25.589801076855146,3,March,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.2,49.1,58.0,21309,2016-07-31 15:00:00,15,6,30,2016,42,12,6,36.29217885759313,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.3,51.0,56.0,21309,2016-03-08 21:00:00,21,1,10,2016,42,12,6,30.29217885759312,3,March,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.1,48.7,57.0,21309,2016-07-31 18:00:00,18,6,30,2016,42,12,6,32.1177007296846,7,July,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.2,49.0,51.0,21309,2016-04-08 05:00:00,5,4,14,2016,42,12,6,25.434096401219072,4,April,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.6,53.4,63.0,21309,2016-07-31 19:00:00,19,6,30,2016,42,12,6,26.29217885759312,7,July,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,33.6,44.0,57.0,21309,2016-04-08 10:00:00,10,4,14,2016,42,12,6,75.94267173091136,4,April,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.0,49.7,56.0,21309,2016-07-31 20:00:00,20,6,30,2016,42,12,6,21.29217885759312,7,July,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,35.1,44.0,48.0,21309,2016-04-08 13:00:00,13,4,14,2016,42,12,6,55.32917765871209,4,April,Weekday,False,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,49.6,56.4,58.0,21309,2016-07-31 22:00:00,22,6,30,2016,42,12,6,18.292178857593125,7,July,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.8,47.4,55.0,21309,2016-04-08 14:00:00,14,4,14,2016,42,12,6,76.32917765871208,4,April,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,32.29856417693981,37.90016679055096,46.91879065285473,21309,2016-01-08 03:00:00,3,4,1,2016,42,12,6,96.46956329878134,1,January,Weekday,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.2,48.9,63.0,21309,2016-04-08 15:00:00,15,4,14,2016,42,12,6,66.58980107685515,4,April,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.4,47.8,57.0,21309,2016-01-08 05:00:00,5,4,1,2016,42,12,6,20.589801076855146,1,January,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.3,50.0,61.0,21309,2016-04-08 17:00:00,17,4,14,2016,42,12,6,100.63128804818733,4,April,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,36.1,45.0,55.0,21309,2016-01-08 11:00:00,11,4,1,2016,42,12,6,61.10142356253519,1,January,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.1,52.0,66.0,21309,2016-04-08 18:00:00,18,4,14,2016,42,12,6,55.17272975971884,4,April,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,35.2,42.4,52.0,21309,2016-01-08 12:00:00,12,4,1,2016,42,12,6,49.96613316690444,1,January,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.7,52.7,59.0,21309,2016-04-08 19:00:00,19,4,14,2016,42,12,6,38.683796680958,4,April,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.4,43.4,50.0,21309,2016-01-08 14:00:00,14,4,1,2016,42,12,6,57.439441412541846,1,January,Weekday,False,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.9,48.7,55.0,21309,2016-04-08 20:00:00,20,4,14,2016,42,12,6,32.29217885759312,4,April,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,40.1,48.0,62.0,21309,2016-01-08 15:00:00,15,4,1,2016,42,12,6,63.81167732568958,1,January,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,46.1,56.4,63.0,21309,2016-04-08 23:00:00,23,4,14,2016,42,12,6,17.292178857593125,4,April,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,41.7,47.8,66.0,21309,2016-01-08 16:00:00,16,4,1,2016,42,12,6,73.56164402343835,1,January,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.9,46.2,48.0,21309,2016-05-08 00:00:00,0,6,18,2016,42,12,6,14.292178857593125,5,May,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.7,48.0,51.0,21309,2016-01-08 22:00:00,22,4,1,2016,42,12,6,17.292178857593125,1,January,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,46.4,51.2,53.0,21309,2016-05-08 03:00:00,3,6,18,2016,42,12,6,14.292178857593125,5,May,Weekend,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.2,48.3,56.0,21309,2016-02-08 00:00:00,0,0,6,2016,42,12,6,15.292178857593125,2,February,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.7,55.0,60.0,21309,2016-05-08 06:00:00,6,6,18,2016,42,12,6,30.91714555534189,5,May,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,42.5,57.3,64.0,21309,2016-02-08 03:00:00,3,0,6,2016,42,12,6,15.195419166638017,2,February,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.6,48.0,60.0,21309,2016-05-08 07:00:00,7,6,18,2016,42,12,6,100.15469953080354,5,May,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.2,48.9,52.0,21309,2016-02-08 04:00:00,4,0,6,2016,42,12,6,13.198183253490289,2,February,Weekday,True,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.3,49.0,58.0,21309,2016-05-08 08:00:00,8,6,18,2016,42,12,6,133.08170707339815,5,May,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,44.7,54.0,66.0,21309,2016-02-08 06:00:00,6,0,6,2016,42,12,6,31.93755983534722,2,February,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,37.2,44.0,55.0,21309,2016-05-08 12:00:00,12,6,18,2016,42,12,6,51.41532294894664,5,May,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.2,47.3,60.0,21309,2016-02-08 09:00:00,9,0,6,2016,42,12,6,90.41532294894661,2,February,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.3,48.0,58.0,21309,2016-05-08 18:00:00,18,6,18,2016,42,12,6,53.292178857593136,5,May,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.3,45.0,54.0,21309,2016-02-08 10:00:00,10,0,6,2016,42,12,6,60.922257450906045,2,February,Weekday,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.3,49.5,54.0,21309,2016-05-08 23:00:00,23,6,18,2016,42,12,6,16.19818325349029,5,May,Weekend,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,36.8,43.0,58.0,21309,2016-02-08 13:00:00,13,0,6,2016,42,12,6,72.15469953080355,2,February,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.3,44.4,48.0,21309,2016-07-30 02:00:00,2,5,30,2016,42,12,6,16.292178857593125,7,July,Weekend,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,35.0,44.7,56.0,21309,2016-02-08 14:00:00,14,0,6,2016,42,12,6,65.76780768698673,2,February,Weekday,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,39.6,48.1,58.0,21309,2016-07-30 09:00:00,9,5,30,2016,42,12,6,31.93755983534722,7,July,Weekend,True,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,43.1,48.5,53.0,21309,2016-02-08 23:00:00,23,0,6,2016,42,12,6,16.292178857593125,2,February,Weekday,True,Evening
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,36.4,46.0,50.0,21309,2016-07-30 11:00:00,11,5,30,2016,42,12,6,51.00329084557645,7,July,Weekend,False,Morning
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,46.9,48.3,49.0,21309,2016-03-08 00:00:00,0,1,10,2016,42,12,6,12.292178857593127,3,March,Weekday,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,32.9,45.1,64.0,21309,2016-07-30 13:00:00,13,5,30,2016,42,12,6,75.29729075315727,7,July,Weekend,True,Afternoon
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,38.6,45.0,48.0,21309,2016-03-08 02:00:00,2,1,10,2016,42,12,6,13.292178857593125,3,March,Weekday,False,Night
Gracie Street,At Entrance To Lost Dogs Home,North Melbourne,50,45.4,49.7,58.0,21309,2016-07-30 19:00:00,19,5,30,2016,42,12,6,21.29217885759312,7,July,Weekend,True,Evening
