lastupdated,status_timestamp,zone_number,status_description,parkingbay_id,datetime
2023-08-13T03:20:36+00:00,2023-08-13T02:44:19+00:00,7833.0,Present,13591,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:14:45+00:00,7826.0,Present,13348,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:06:38+00:00,7833.0,Present,13548,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:11:50+00:00,7833.0,Present,13545,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:47:54+00:00,7833.0,Unoccupied,13580,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:00:32+00:00,7833.0,Present,13603,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:26:40+00:00,7833.0,Unoccupied,13586,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:49:41+00:00,7833.0,Present,13560,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:00:52+00:00,7833.0,Present,13352,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:15:42+00:00,7833.0,Unoccupied,13592,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:13:22+00:00,7833.0,Present,13539,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T09:38:43+00:00,7833.0,Present,13562,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T11:24:19+00:00,7833.0,Present,13550,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:28:24+00:00,7833.0,Unoccupied,13570,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T04:22:39+00:00,7833.0,Present,13541,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:25:16+00:00,7833.0,Unoccupied,13567,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-13T07:35:02+00:00,7849.0,Present,22161,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-11T06:47:19+00:00,7849.0,Present,22163,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-13T08:07:29+00:00,7849.0,Present,22164,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-11T16:48:48+00:00,7849.0,Unoccupied,22165,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:48:21+00:00,7910.0,Present,13149,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:59:34+00:00,7910.0,Present,22417,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:36:54+00:00,7910.0,Present,22419,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:14:37+00:00,7910.0,Present,22432,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:43:15+00:00,7910.0,Present,21540,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:07:36+00:00,7910.0,Present,21543,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:16:07+00:00,,Unoccupied,22775,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T20:27:32+00:00,7862.0,Present,13068,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-08T07:23:30+00:00,7862.0,Present,13069,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-08T03:26:41+00:00,7862.0,Present,13071,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:36:16+00:00,7862.0,Present,13072,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T10:48:13+00:00,7862.0,Unoccupied,13080,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:09:05+00:00,7862.0,Present,13082,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T23:25:04+00:00,7862.0,Present,13086,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:41:51+00:00,7862.0,Present,13088,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T08:06:23+00:00,7881.0,Present,22261,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T09:19:18+00:00,7881.0,Unoccupied,22262,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T23:55:05+00:00,7881.0,Present,22266,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-09T23:19:08+00:00,7881.0,Present,22267,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:06:51+00:00,7881.0,Present,22269,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:27:43+00:00,7634.0,Present,5490,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:17:35+00:00,7633.0,Present,5504,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:15:41+00:00,7634.0,Present,5486,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:43:04+00:00,7633.0,Present,5510,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-06-24T16:42:05+00:00,7633.0,Present,5498,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:30:59+00:00,7634.0,Present,5496,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:59:02+00:00,7634.0,Present,5512,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:23:40+00:00,7634.0,Present,5489,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:11:15+00:00,7625.0,Present,6595,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:36:42+00:00,7586.0,Present,21742,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:38:46+00:00,7586.0,Present,21744,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:49:41+00:00,7586.0,Present,21756,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:15:43+00:00,7586.0,Present,21757,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:54:41+00:00,7584.0,Present,21685,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:29:06+00:00,7584.0,Present,21686,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:49:20+00:00,7584.0,Present,21689,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T20:54:20+00:00,7584.0,Present,21680,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T20:50:59+00:00,7584.0,Present,21681,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-04-19T11:06:05+00:00,,Unoccupied,21388,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:44:32+00:00,,Present,22559,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:32:43+00:00,7566.0,Present,5576,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:57:01+00:00,7566.0,Present,5588,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:56:52+00:00,7566.0,Present,5587,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:00:55+00:00,7566.0,Present,5590,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:14:14+00:00,7594.0,Present,7057,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:51:00+00:00,7594.0,Present,7064,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:15:23+00:00,7594.0,Present,7056,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:59:36+00:00,7608.0,Present,8065,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-10T22:25:54+00:00,7608.0,Unoccupied,8067,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:08:20+00:00,7595.0,Unoccupied,6138,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-01-15T18:54:43+00:00,7596.0,Present,6194,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-11T05:28:06+00:00,7903.0,Present,14139,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T19:15:39+00:00,7903.0,Present,14141,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T13:45:25+00:00,7903.0,Present,14138,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:33:30+00:00,7903.0,Present,14128,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:17:36+00:00,7903.0,Present,14130,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:23:25+00:00,7903.0,Present,14122,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T00:12:38+00:00,7903.0,Present,14118,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:15:59+00:00,7893.0,Present,22344,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T07:52:20+00:00,7893.0,Present,22345,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:03:31+00:00,7893.0,Present,22347,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:37:15+00:00,7890.0,Present,22326,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:25:23+00:00,7890.0,Present,22328,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:26:04+00:00,7889.0,Present,22312,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T20:18:53+00:00,7889.0,Present,22316,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:51:36+00:00,7889.0,Present,22320,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:32:17+00:00,7889.0,Present,22324,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:32:56+00:00,7889.0,Present,22325,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-03T04:43:29+00:00,7757.0,Present,12297,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-03T04:25:06+00:00,7757.0,Present,12298,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-03T03:56:21+00:00,7757.0,Present,22023,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-03T03:42:00+00:00,7757.0,Present,12292,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:06:40+00:00,,Present,7565,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:07:21+00:00,,Present,7566,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:50:36+00:00,7379.0,Present,6762,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:54:40+00:00,7379.0,Present,6761,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:17:17+00:00,,Unoccupied,6763,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:43:32+00:00,7481.0,Present,6881,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:05:41+00:00,7481.0,Present,21669,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:58:51+00:00,7481.0,Present,21670,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:44:27+00:00,7481.0,Present,21672,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T09:59:18+00:00,7827.0,Unoccupied,12935,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T07:13:44+00:00,7827.0,Present,12948,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-22T14:59:48+00:00,7827.0,Present,12930,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T04:01:22+00:00,7827.0,Present,18685,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-22T23:30:33+00:00,7827.0,Present,12947,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T09:26:33+00:00,7827.0,Present,12933,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T06:22:23+00:00,7827.0,Present,12949,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T10:59:16+00:00,7827.0,Unoccupied,22096,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-23T11:09:31+00:00,7827.0,Unoccupied,22097,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:58:58+00:00,7708.0,Present,21963,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:47:23+00:00,7708.0,Present,21967,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:42:47+00:00,7708.0,Unoccupied,21968,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-04-19T12:59:21+00:00,7986.0,Unoccupied,11138,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:06:55+00:00,7610.0,Present,5474,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:07:37+00:00,7610.0,Present,5479,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:19:58+00:00,7611.0,Present,5456,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:13:41+00:00,7611.0,Present,5455,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:34:04+00:00,7611.0,Unoccupied,5462,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:53:21+00:00,7611.0,Present,5465,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:04:49+00:00,7611.0,Present,5460,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:42:11+00:00,7611.0,Present,5453,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:13:13+00:00,7612.0,Present,7778,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:54:44+00:00,7612.0,Unoccupied,7776,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:45:01+00:00,7612.0,Present,7779,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:07:29+00:00,7605.0,Present,6032,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:50:41+00:00,7605.0,Present,7801,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:21:58+00:00,7605.0,Present,7781,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:44:03+00:00,7605.0,Present,7792,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:04:04+00:00,7605.0,Present,7794,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T20:32:08+00:00,7183.0,Present,18559,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:15:02+00:00,7183.0,Present,18556,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:26:26+00:00,7183.0,Present,18557,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:16:48+00:00,7183.0,Unoccupied,18555,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:43:22+00:00,7163.0,Present,18590,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:49:17+00:00,7163.0,Present,18589,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:18:45+00:00,7163.0,Present,18592,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:57:48+00:00,7163.0,Present,18576,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:41:59+00:00,7163.0,Present,18220,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:53:12+00:00,7163.0,Present,18217,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:57:48+00:00,7163.0,Present,18218,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:25:11+00:00,7163.0,Present,18215,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-10T07:35:54+00:00,7824.0,Unoccupied,22092,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-10T07:31:10+00:00,7823.0,Present,13228,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-10T04:52:21+00:00,,Present,21334,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-27T04:30:15+00:00,7028.0,Present,10496,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:58:52+00:00,7184.0,Present,20894,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:10:45+00:00,7184.0,Present,20896,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:39:10+00:00,7184.0,Present,20899,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:40:59+00:00,7186.0,Present,18630,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:19:21+00:00,7186.0,Present,18636,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:55:21+00:00,7186.0,Present,18633,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:08:59+00:00,7186.0,Present,15095,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:31:27+00:00,7186.0,Present,15092,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:08:28+00:00,7186.0,Present,18621,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:32:34+00:00,7353.0,Unoccupied,6243,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-08T21:23:34+00:00,7135.0,Unoccupied,7307,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-08T21:37:57+00:00,7135.0,Present,20561,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-08T21:48:14+00:00,7135.0,Unoccupied,20562,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:06:22+00:00,7971.0,Present,14764,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:38:23+00:00,7197.0,Present,20904,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T11:43:09+00:00,7197.0,Unoccupied,20906,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:41:16+00:00,7197.0,Unoccupied,20907,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T02:16:08+00:00,7197.0,Present,20908,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T12:23:59+00:00,7197.0,Unoccupied,20910,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T10:11:43+00:00,7197.0,Unoccupied,20911,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T14:52:00+00:00,7197.0,Unoccupied,20912,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T08:14:29+00:00,7197.0,Unoccupied,20914,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:33:19+00:00,7197.0,Unoccupied,20915,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:58:51+00:00,7197.0,Unoccupied,20916,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:49:54+00:00,7197.0,Present,20919,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:54:53+00:00,7197.0,Unoccupied,20586,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:13:44+00:00,7568.0,Present,5769,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:09:31+00:00,7568.0,Present,5765,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:29:55+00:00,7202.0,Unoccupied,20590,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:28:25+00:00,7202.0,Unoccupied,20596,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:05:32+00:00,7202.0,Unoccupied,20597,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:31:28+00:00,7202.0,Unoccupied,21484,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:51:46+00:00,7200.0,Present,21482,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:25:38+00:00,7282.0,Present,21504,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:32:57+00:00,7229.0,Present,18611,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:27:33+00:00,7159.0,Present,18534,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:28:29+00:00,7159.0,Unoccupied,18533,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:02:41+00:00,7159.0,Unoccupied,18530,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:35:09+00:00,7159.0,Present,18540,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-04-19T17:10:20+00:00,7126.0,Unoccupied,7378,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-06T18:22:08+00:00,7685.0,Unoccupied,7333,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:02:06+00:00,7486.0,Present,6920,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:15:39+00:00,7486.0,Present,6918,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:33:02+00:00,7486.0,Present,6921,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T23:02:37+00:00,7486.0,Present,6924,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T19:33:39+00:00,7427.0,Present,7811,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:52:08+00:00,7429.0,Present,7174,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T08:41:35+00:00,7429.0,Present,7175,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:42:26+00:00,7429.0,Present,7170,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T20:28:32+00:00,7424.0,Present,7125,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:42:15+00:00,7425.0,Present,7128,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T22:47:13+00:00,7425.0,Present,7126,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:01:30+00:00,7424.0,Present,20742,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:42:42+00:00,7424.0,Present,20745,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:53:29+00:00,7419.0,Present,21151,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:16:44+00:00,7419.0,Present,21152,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:06:12+00:00,7228.0,Present,18568,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T00:00:37+00:00,7228.0,Present,18570,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:08:40+00:00,7227.0,Present,18563,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:42:29+00:00,7222.0,Unoccupied,20626,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:57:54+00:00,7391.0,Present,20734,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-08T05:57:58+00:00,7025.0,Unoccupied,20544,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-08T21:20:03+00:00,7025.0,Present,20545,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-07-10T07:35:29+00:00,7822.0,Unoccupied,13206,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-04-04T14:14:06+00:00,,Unoccupied,20534,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-04-04T12:55:49+00:00,,Present,20535,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:17:25+00:00,7521.0,Present,7969,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T07:41:11+00:00,7595.0,Present,20767,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:10:00+00:00,7208.0,Unoccupied,20608,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:25:58+00:00,7208.0,Unoccupied,20613,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:27:18+00:00,7213.0,Present,18525,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T01:39:39+00:00,7213.0,Present,18527,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T20:37:18+00:00,7231.0,Present,15028,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:20:34+00:00,7231.0,Present,15025,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:20:10+00:00,7213.0,Present,18526,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T10:45:04+00:00,7231.0,Present,15030,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:01:00+00:00,7213.0,Unoccupied,16284,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:22:57+00:00,7167.0,Present,17489,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T12:01:10+00:00,7167.0,Present,17494,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T18:07:13+00:00,7167.0,Present,17488,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:15:04+00:00,7207.0,Present,20605,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:39:44+00:00,7214.0,Unoccupied,20621,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T16:45:32+00:00,7214.0,Unoccupied,20622,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T12:11:48+00:00,7214.0,Unoccupied,20623,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:40:07+00:00,7214.0,Present,20624,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:28:19+00:00,7214.0,Unoccupied,20921,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:11:46+00:00,7214.0,Present,20924,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T03:07:48+00:00,7214.0,Present,20925,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T21:28:39+00:00,7161.0,Unoccupied,20578,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-13T02:38:22+00:00,,Unoccupied,7517,2023-08-13 13:21:49
2023-08-13T03:20:36+00:00,2023-08-12T13:45:27+00:00,7695.0,Present,22958,2023-08-13 13:21:49
