Census year,Block ID,CLUE small area,Commercial Accommodation,Common Area,Community Use,Educational/Research,Entertainment/Recreation - Indoor,Equipment Installation,Hospital/Clinic,House/Townhouse,Institutional Accommodation,Manufacturing,Office,Park/Reserve,Parking - Commercial Covered,Parking - Commercial Uncovered,Parking - Private Covered,Parking - Private Uncovered,"Performances, Conferences, Ceremonies",Private Outdoor Space,Public Display Area,Residential Apartment,Retail - Cars,Retail - Shop,Retail - Showroom,Retail - Stall,Sports and Recreation - Outdoor,Square/Promenade,Storage,Student Accommodation,Transport,Transport/Storage - Uncovered,Unoccupied - Under Construction,Unoccupied - Under Demolition/Condemned,Unoccupied - Under Renovation,Unoccupied - Undeveloped Site,Unoccupied - Unused,Wholesale,Workshop/Studio,Total floor space in block
2013,1111,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196465,0,0,0,,0,0,0,218441
2013,1112,Docklands,,,0,0,0,0,0,0,0,0,,0,0,0,,0,,16720,0,,0,352,0,0,0,0,0,0,0,0,0,,0,0,,0,0,76812
2013,2384,North Melbourne,0,,0,0,0,0,0,7901,,,4983,0,0,0,,0,0,12155,0,,0,0,,0,0,0,,0,0,0,0,,0,,493,,,33996
2018,2525,Kensington,0,,0,0,0,0,0,4772,0,0,0,0,0,0,,0,0,5304,0,3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14933
2018,2526,Kensington,0,,0,0,0,0,0,1528,0,,0,0,0,0,,0,0,2168,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6242
2018,2529,Kensington,0,,0,0,0,0,0,2808,0,0,0,0,0,0,0,0,0,2815,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7929
2018,2530,Kensington,0,1453,0,0,,,,1993,0,0,0,0,0,0,3956,0,0,3130,0,8752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,21100
2018,2531,Kensington,0,,0,0,0,0,0,3185,0,0,3187,0,0,0,,,0,3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10843
2018,2532,Kensington,0,,0,0,0,0,0,3639,0,0,,0,0,0,,0,0,2638,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10290
2018,2535,Kensington,0,,0,0,0,0,0,3493,0,0,0,0,0,0,0,0,0,3856,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10479
2018,2537,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9243
2018,2539,Kensington,0,,0,0,,0,0,2546,0,0,,0,0,0,,0,0,806,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,4286
2018,2540,Kensington,0,,0,0,,0,0,0,0,,3663,0,0,0,0,0,0,5646,0,0,0,0,,0,0,0,2696,0,0,0,0,0,0,0,1987,0,,17609
2018,2542,Kensington,0,0,0,0,0,0,0,4741,0,0,0,0,0,0,0,0,0,4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9567
2018,2543,Kensington,0,0,0,0,0,0,0,4072,0,0,0,0,0,0,0,0,0,4809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8881
2018,2544,Kensington,0,301,0,0,0,0,0,1449,0,,0,0,0,0,,0,0,2612,0,2377,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,,8818
2018,2545,Kensington,0,191,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0,,6990
2018,2546,Kensington,0,0,0,0,,0,0,4813,0,0,0,0,0,0,0,,0,4920,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11182
2018,2547,Kensington,0,2818,0,,0,0,,1615,0,0,6170,,0,0,0,,0,16723,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,5687,48257
2018,2548,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,6,Melbourne (CBD),0,15020,0,0,6645,,0,0,0,0,3735,0,,0,0,0,,,10813,0,0,2180,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,100343
2017,18,Melbourne (CBD),8540,35181,0,0,4041,8534,0,0,0,0,67414,0,,,14385,0,,3129,0,22205,0,1156,931,0,0,0,0,0,0,0,0,0,,0,9833,0,,196196
2017,22,Melbourne (CBD),,52841,0,,5750,,302,0,0,0,98780,0,24339,0,,0,,702,0,0,0,1420,,0,0,0,,0,0,0,,,8145,0,21720,0,0,243950
2017,24,Melbourne (CBD),0,68937,0,2888,4633,4634,2366,0,0,0,145466,0,,0,17146,0,0,1387,0,15546,0,3825,0,0,0,0,,0,0,0,0,0,2303,0,15158,0,0,295251
2017,27,Melbourne (CBD),21166,47640,,0,12880,13605,1441,0,0,0,92489,0,,0,8203,,,869,0,,0,7087,546,0,0,0,2421,0,0,0,0,0,,0,5445,0,,231824
2017,32,Melbourne (CBD),,47819,0,0,2154,6578,653,0,0,0,119992,0,0,0,25478,0,,2192,0,7347,0,2399,,118,0,0,,0,0,0,0,0,3755,0,14022,0,0,245221
2017,34,Melbourne (CBD),,57717,,2068,3709,8424,1233,0,0,0,105846,0,,0,16140,0,0,1187,0,,0,6805,0,,0,0,1378,0,0,0,0,0,22350,0,8374,264,867,248141
2017,44,Melbourne (CBD),0,42723,0,2439,3162,2396,791,0,0,0,57578,0,,0,2992,0,,799,0,11366,0,6984,,0,0,0,865,0,0,0,0,,5466,0,14765,,461,187753
2017,45,Melbourne (CBD),,16745,0,4135,4932,,0,0,0,0,4085,0,0,0,0,0,0,495,0,,0,33520,0,,0,0,6676,0,0,0,0,0,947,0,17676,0,455,95907
2017,51,Melbourne (CBD),,29986,0,11158,5415,1298,,0,0,0,30682,0,0,0,32126,0,0,1050,,58139,0,710,,0,0,0,,0,0,0,0,0,,0,617,0,,177073
2017,53,Melbourne (CBD),22281,38671,,1406,4414,10374,577,0,0,0,91864,0,,0,15856,,0,3002,0,,0,2708,0,,0,0,,0,0,0,0,0,0,0,6922,0,0,206287
2017,64,Melbourne (CBD),,23104,0,11558,7597,1044,,,0,0,33130,0,,0,3293,0,0,1318,0,11125,0,8182,0,0,0,0,1095,0,0,0,0,0,1430,0,2905,0,,127608
2017,65,Melbourne (CBD),,40858,0,,8156,,,0,0,0,2071,0,,0,,0,0,,0,,0,41954,0,53,0,0,4870,0,0,0,0,0,1158,0,1620,0,,144814
2017,67,Melbourne (CBD),20430,18682,0,4180,11071,0,,0,,0,3227,0,,,6158,0,,1368,,16284,0,2356,0,0,0,,1183,0,0,0,0,0,,0,1472,0,,108088
2017,71,Melbourne (CBD),,14983,0,0,,,0,0,0,0,3140,0,0,0,21699,0,0,0,0,74575,0,,0,0,0,0,,0,0,0,,0,0,,1768,0,0,132390
2017,74,Melbourne (CBD),0,16597,,2659,7073,353,,0,0,0,26030,0,,0,5658,0,0,560,0,4007,0,4818,0,0,0,0,478,,0,0,,,,0,5452,0,514,102490
2017,82,Melbourne (CBD),0,27076,0,6113,2468,3013,,0,0,0,66151,0,,0,7344,,,2125,0,4018,0,552,0,0,0,0,,0,,0,0,0,726,0,6761,0,0,165341
2017,83,Melbourne (CBD),0,15556,0,,1738,,0,0,0,0,11629,0,,,9320,0,0,5486,,,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,95097
2017,87,Melbourne (CBD),,28409,0,,3420,4668,0,1574,0,0,36998,0,0,0,14199,,0,918,0,58454,0,298,0,0,0,0,,0,0,0,0,0,,0,2374,,0,156966
2017,93,Melbourne (CBD),17557,40161,0,1720,1962,1672,,0,0,0,42026,0,,0,16767,0,,2113,0,53393,0,,0,0,0,0,490,0,0,0,0,0,0,0,11261,0,0,199097
2017,95,Melbourne (CBD),,15310,0,7482,5180,,474,,0,0,2921,0,0,0,4780,0,0,,0,18885,0,3006,0,0,0,0,,0,0,0,33329,0,1568,0,3439,0,0,101754
2017,101,West Melbourne (Residential),0,19385,0,,,,0,960,0,,2321,0,,0,7094,0,,3861,0,35784,0,0,0,0,0,0,0,0,0,0,0,,0,0,18118,0,0,93905
2017,104,Melbourne (CBD),,24630,0,3698,2170,274,0,0,0,0,2277,0,,0,19529,0,0,3143,0,83177,0,1557,0,0,0,0,445,5702,0,0,0,0,0,0,3649,0,0,167863
2017,107,Melbourne (CBD),,2429,0,0,,0,0,0,0,0,,0,0,0,0,0,,1236,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9348
2017,203,Carlton,0,434,0,,,0,0,7435,0,0,,0,0,0,,0,0,3040,0,932,0,,0,0,0,0,0,1074,0,0,0,0,,0,0,0,0,14377
2017,205,Carlton,0,13707,,,630,,,0,0,0,6023,0,0,0,,0,0,6431,0,0,0,,0,0,0,0,0,,0,0,0,0,,0,,0,0,91489
2017,213,Carlton,0,,0,,0,,0,0,0,0,3540,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26404
2017,217,Carlton,0,4251,0,0,4394,0,812,352,0,0,1975,0,,0,,0,,1679,0,2525,0,6690,,0,0,0,592,0,0,0,0,0,0,0,456,0,,29694
2017,224,Carlton,0,1957,0,0,,0,0,9024,,0,1763,0,0,0,1553,0,0,4533,0,6684,0,1374,0,0,0,0,,,0,0,0,0,824,0,,0,0,29490
2017,230,Carlton,0,1079,,0,,0,0,7141,0,0,354,,0,0,495,0,0,3870,0,3852,0,438,0,0,0,0,0,0,0,0,0,0,0,,0,0,,19604
2017,238,Carlton,0,,0,0,0,0,0,4887,,0,0,0,0,0,,0,0,886,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825
2017,240,Carlton,0,8952,0,47248,617,,,,0,0,10372,0,0,0,,,0,3482,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,77506
2017,241,Carlton,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18887
2017,244,Carlton,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,246,Carlton,0,2304,0,0,2806,0,,2787,0,0,2327,0,0,0,1051,,0,1458,0,5543,0,1153,0,0,0,0,333,,0,0,0,0,0,0,649,0,0,21444
2017,247,Carlton,,6235,0,,4991,,1432,4405,0,0,13224,0,,0,2130,0,0,5556,0,,0,1752,0,0,0,0,232,0,0,0,0,0,,0,2456,0,0,56727
2017,250,Carlton,0,,0,0,,0,0,0,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138549
2017,257,Carlton,,8264,,12209,1320,,0,1833,0,0,10154,0,0,0,4461,,0,3832,0,2360,0,377,0,0,0,0,,24266,0,0,0,0,0,,1300,0,,73023
2017,261,Carlton,,1538,0,,,0,0,0,0,0,4858,0,0,0,,0,,384,0,0,0,3155,0,0,0,0,,0,0,0,0,0,0,0,2306,0,,17888
2017,270,Parkville,0,89269,0,205252,11689,13068,0,,0,0,13863,0,,0,,0,,,5534,0,0,2005,0,,,0,3277,0,0,0,,0,0,0,,0,0,591216
2017,273,Carlton,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442595
2017,301,North Melbourne,0,857,0,0,0,0,0,12429,0,0,,0,0,0,0,0,0,8732,0,4575,0,427,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,27584
2017,303,North Melbourne,0,,0,,0,0,,3003,0,0,0,0,0,0,0,0,0,5184,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14678
2017,305,North Melbourne,0,,0,0,0,0,0,12628,0,0,0,0,0,0,0,0,0,11207,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,28600
2017,306,North Melbourne,0,535,0,0,0,0,0,15953,0,0,0,0,0,0,,0,0,7895,0,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27320
2017,308,North Melbourne,0,,0,0,0,0,0,4538,0,0,0,0,0,0,,0,0,1436,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6566
2017,309,North Melbourne,0,527,0,,,,0,0,0,0,4950,0,0,0,0,0,0,2354,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1808,0,1194,13351
2017,310,North Melbourne,0,,0,0,0,0,0,0,0,,4290,0,0,0,0,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,2550,,11030
2017,312,North Melbourne,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,1570,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,5828
2017,314,North Melbourne,0,324,0,,0,0,0,0,0,,,0,0,0,0,0,0,13540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,23320
2017,315,North Melbourne,0,,0,0,3407,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,41637,0,0,0,0,0,0,0,0,0,0,0,0,47811
2017,321,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,327,North Melbourne,0,7801,0,0,,0,,0,0,0,0,0,0,0,0,0,0,15436,0,23594,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47415
2017,329,North Melbourne,0,1806,0,,0,0,0,0,0,0,2749,0,0,0,,0,,2967,0,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14266
2017,334,North Melbourne,0,498,0,0,0,0,,4945,0,0,1487,0,0,0,0,0,0,829,0,942,0,323,0,0,0,0,,0,0,0,0,0,,2023,1458,0,,13063
2017,335,North Melbourne,0,2241,0,,,0,0,3676,0,,2613,0,0,0,3610,0,0,573,0,3206,0,761,0,0,0,0,,0,0,0,,0,0,0,3063,,,22115
2017,337,North Melbourne,0,867,0,0,0,,0,,0,0,1823,0,0,0,0,0,0,5989,0,0,,,,0,0,0,2401,0,0,0,0,0,0,0,474,,1275,18261
2017,339,North Melbourne,0,1849,0,0,0,0,0,3276,0,,,0,0,0,1832,0,0,,0,5404,0,0,0,0,0,0,613,0,0,0,0,0,0,0,,,0,14601
2017,343,North Melbourne,0,507,0,2352,0,0,0,4318,0,0,1104,0,0,0,0,0,,5320,0,999,0,,,0,0,0,,0,0,0,0,0,0,,,,,18887
2017,345,North Melbourne,0,1314,0,,2557,,499,5382,0,0,2281,0,0,,1110,0,0,2574,0,2419,0,4111,0,0,0,0,1614,0,0,0,0,0,626,,1263,0,,29311
2017,348,North Melbourne,0,,0,0,0,0,,4215,0,0,0,0,0,0,,0,0,1240,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191
2017,349,North Melbourne,0,,0,0,0,0,0,4421,0,0,,0,0,0,,0,0,1674,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7508
2017,350,North Melbourne,0,,0,0,0,0,0,2665,0,0,0,0,0,0,0,0,0,1186,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4741
2017,354,North Melbourne,0,3414,,0,4729,0,,3935,0,0,4273,0,0,0,217,383,2713,2887,,6167,0,2611,0,0,0,0,1640,0,0,0,0,0,0,0,981,0,,36198
2017,358,North Melbourne,,554,0,0,823,0,0,4900,0,,1086,0,0,0,,0,,257,0,403,0,545,0,0,0,0,,,0,0,0,0,,0,,0,,12368
2017,361,North Melbourne,,3834,0,0,740,0,0,,0,0,2917,0,0,0,3865,0,0,187,0,8183,0,358,0,0,0,0,404,,0,0,0,0,,0,869,0,0,25134
2017,366,North Melbourne,,,0,0,,0,0,,0,0,0,0,0,0,,0,0,1260,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,24252
2017,369,North Melbourne,0,1196,0,0,792,0,,2033,0,0,1278,0,0,0,1604,0,0,1088,0,6091,0,409,0,0,0,0,,0,0,0,0,,,0,217,0,0,15879
2017,371,North Melbourne,0,,0,0,0,0,0,4621,0,0,,0,0,0,,0,0,834,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6395
2017,375,North Melbourne,,12787,0,0,1163,0,,,0,0,4204,0,,0,12781,0,0,3148,0,6846,0,0,0,0,0,0,0,,0,0,0,0,,0,4095,0,0,67923
2017,376,North Melbourne,0,7127,0,0,,,530,,0,0,3956,0,,0,5553,0,,2362,0,10543,0,,0,0,0,0,,0,0,0,,0,0,0,6436,0,,95929
2017,405,West Melbourne (Residential),0,617,0,0,0,0,0,7067,0,0,,0,0,0,,0,0,5755,0,1765,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16554
2017,415,West Melbourne (Residential),0,,0,0,,0,0,6515,0,0,0,0,0,0,378,0,0,1785,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,12617
2017,420,West Melbourne (Residential),,1172,0,0,0,0,0,10927,0,0,,0,0,0,0,,0,6681,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,587,0,0,25514
2017,423,West Melbourne (Residential),,68,0,0,747,0,0,1062,0,0,0,,0,,0,0,0,809,0,,0,1356,0,0,0,0,,0,0,0,,0,0,0,0,0,0,7437
2017,425,West Melbourne (Residential),0,,0,0,0,0,0,,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13345
2017,429,West Melbourne (Residential),0,497,0,,0,0,0,1088,0,,1838,0,0,0,721,0,0,837,0,,0,0,0,0,0,0,1058,0,0,0,0,0,0,,,,,9695
2017,433,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105
2017,437,West Melbourne (Residential),0,372,0,0,,0,0,1613,0,0,2491,0,0,0,0,0,0,788,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6338
2017,438,West Melbourne (Residential),,2144,0,0,0,,0,1028,0,0,498,0,0,0,2442,0,0,862,0,5123,0,0,0,0,0,0,0,,0,0,,0,0,0,530,0,0,20972
2017,439,West Melbourne (Residential),0,1050,0,0,1261,,0,1058,0,0,2715,0,0,0,1368,0,0,316,0,,0,0,0,0,0,0,,0,0,0,,0,,,2440,,0,17379
2017,442,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,8721
2017,443,West Melbourne (Residential),0,3254,0,0,0,0,0,0,0,0,,0,0,0,1226,0,0,,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,2001,0,0,28325
2017,503,Kensington,0,,0,,0,0,0,0,0,1755,5769,,0,0,,0,,,0,0,0,,0,0,0,0,12036,0,0,0,0,0,0,0,6459,2919,1520,71716
2017,504,Kensington,0,,0,0,,0,0,0,0,0,1997,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4097,0,0,0,,0,,0,993,0,,15735
2017,513,Kensington,0,1281,0,0,,,0,4493,0,,,0,0,0,1581,0,0,3471,0,3754,0,,0,0,0,0,,0,0,0,0,0,0,,0,,,18897
2017,517,Kensington,0,0,0,0,0,0,0,6184,0,0,0,0,0,0,0,0,0,5449,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,13271
2017,519,Kensington,0,,3341,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,122644
2017,520,Kensington,0,13584,,0,,0,0,6230,0,0,,,0,0,9970,0,0,27302,0,68883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133708
2017,522,Kensington,0,0,0,0,0,0,0,6689,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,11542
2017,527,Kensington,0,0,0,0,0,0,0,18087,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,21741
2017,528,Kensington,0,0,0,0,0,0,0,14965,0,0,0,,0,0,0,0,0,3515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,18827
2017,529,Kensington,0,0,0,0,0,0,0,8067,0,0,0,,0,0,0,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10098
2017,530,Kensington,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418
2017,534,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,538,Kensington,0,0,0,0,0,0,0,12305,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16142
2017,541,Kensington,0,0,0,0,0,0,0,9371,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12956
2017,542,Kensington,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735
2017,543,Kensington,0,0,0,0,0,0,0,8711,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11511
2017,544,Kensington,0,0,0,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5624
2017,548,Kensington,0,,0,0,0,0,0,7466,0,0,0,0,0,0,0,0,0,6107,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16239
2017,549,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,551,Kensington,0,0,0,0,0,0,0,4440,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063
2017,553,Kensington,0,0,0,0,0,0,0,7107,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10857
2017,555,Kensington,0,0,0,0,0,0,0,10900,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13670
2017,556,Kensington,0,0,0,0,0,0,0,9530,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10537
2017,558,Kensington,0,0,0,0,0,,0,13891,0,0,0,,0,0,0,0,0,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16914
2017,563,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,566,Kensington,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11123
2017,567,Kensington,0,0,0,0,0,0,0,5042,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220
2017,569,Kensington,0,,0,0,0,0,0,4952,0,0,0,,0,0,,0,0,1559,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14976
2017,570,Kensington,,12245,0,0,1462,,0,0,0,0,9556,0,0,0,,0,0,936747,,,0,0,0,0,,0,11566,0,0,0,0,0,0,0,0,0,0,1337561
2017,601,East Melbourne,,1949,0,0,0,0,,3742,0,0,0,0,0,0,,0,3344,8761,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24617
2017,610,East Melbourne,,866,0,0,0,0,0,13308,0,0,0,0,0,0,,0,0,8039,0,4671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28100
2017,613,East Melbourne,2456,18074,0,0,975,0,1449,1128,0,0,1635,0,0,0,19234,0,0,3940,,41203,0,1127,0,0,0,0,0,0,0,0,0,0,,0,359,0,0,92104
2017,615,East Melbourne,0,11742,0,0,,2518,16696,5123,,0,390,0,0,0,9069,0,0,6750,0,23760,0,,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,84270
2017,616,East Melbourne,,,0,0,0,0,0,10780,0,0,,0,0,0,0,0,0,12628,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25180
2017,618,East Melbourne,,13269,0,0,941,0,0,3352,0,0,4773,0,0,0,14449,0,0,7480,0,21899,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,89833
2017,619,East Melbourne,0,,94,0,676,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,263051
2017,620,East Melbourne,0,4717,0,,,,12089,0,0,0,3896,0,,,,0,0,14663,0,,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,61449
2017,621,East Melbourne,,19731,0,,634,1595,2238,,0,0,41366,0,0,0,8713,0,0,5220,,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,96611
2017,642,East Melbourne,0,,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15021
2017,652,East Melbourne,0,9233,0,0,,,0,0,0,0,73421,,0,0,3429,0,,19957,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111075
2017,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,659,Melbourne (Remainder),0,26142,0,0,55817,0,0,0,0,0,10995,,,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,0,,0,0,0,0,317767
2017,662,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,10076
2017,724,Melbourne (Remainder),0,31587,0,0,1782,,290,0,0,0,24102,0,,0,27470,0,0,19237,0,47044,0,768,,0,0,0,0,0,0,0,0,0,,0,2731,0,0,163411
2017,730,Southbank,,5155,0,0,,0,0,0,0,0,2436,0,0,0,8885,,,1763,0,,0,,0,0,0,0,0,0,0,0,,0,0,0,5068,0,0,60142
2017,737,Southbank,0,,0,,0,,0,0,0,0,4666,0,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33671
2017,739,Southbank,0,5709,0,,,,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39307
2017,740,Southbank,0,,0,0,,0,0,0,0,0,,0,0,0,,0,0,,0,0,,970,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,27011
2017,748,Southbank,,23353,0,,1951,,0,0,0,0,20050,0,,0,30707,0,0,1158,0,59691,0,901,0,0,0,0,,0,0,0,,0,0,0,11235,0,0,168182
2017,753,Southbank,,42351,0,0,10743,3162,,0,0,0,53169,0,,0,19159,0,6795,12525,0,,0,2836,0,,0,,0,0,0,0,0,0,,0,14555,0,0,252289
2017,773,Docklands,0,58585,0,0,1043,,,33316,0,0,3598,,,0,61031,,0,16659,0,156297,0,648,722,0,0,26173,,0,0,,,0,0,,2243,0,0,433967
