,Unnamed: 0,block_id,geo_point_coords,CLUE,block_area,total_energy_consumption,total_jobs,business_establishments,commercial_area,energy_consumption_per_sqm,plot_ratio,residential_area,business/residence_with_largest_floor_area,business/residence_with_second_largest_floor_area,detailed_business_info
420,420,257,"-37.803285604281484, 144.96122224566085",Carlton,32576.096896635783,7220.152159,674,25,66813.0,0.09267459920161218,2.3915459233791747,11094.0,education,public_service,"education: 43832, public_service: 13963, residence: 11094, business: 7001, leisure: 1244, retail: 773"
421,421,333,"-37.802340834156446, 144.94690852920502",North Melbourne,19683.131282178518,1111.223325,122,11,2054.0,0.09520137103684662,0.5928974241731443,9616.0,residence,business,"residence: 9616, business: 995, public_service: 787, leisure: 272"
422,422,365,"-37.80284342193442, 144.9560890237156",North Melbourne,7271.409754258229,761.9672127,80,8,3454.0,0.08961375412152614,1.167927382753404,5038.0,residence,public_service,"residence: 5038, public_service: 1891, business: 1563"
423,423,363,"-37.802915116839166, 144.95735767904344",North Melbourne,13697.499622973146,2302.218643,0,2,0.0,,,0.0,,,
424,424,366,"-37.80316626780908, 144.95475866003488",North Melbourne,10136.613917302211,1811.037292,0,2,3088.0,0.12838508436126472,1.3916732438831887,11018.0,residence,public_service,"residence: 11018, public_service: 3088"
425,425,331,"-37.801078947126385, 144.94713398362754",North Melbourne,19508.83281411247,1115.591325,50,10,3961.0,0.077787079670713,0.7347754767274964,10373.0,residence,business,"residence: 10373, business: 3011, public_service: 950"
426,426,375,"-37.80176473802733, 144.9555319155658",North Melbourne,32131.46638923313,4351.380126,273,13,18715.0,0.13129545248800506,1.0313715726245682,14424.0,residence,public_service,"residence: 14424, public_service: 13803, business: 4912"
427,427,250,"-37.804233807105355, 144.9715843835081",Carlton,406711.4742442238,562.990562,583,5,0.0,,,0.0,,,
428,428,371,"-37.80069866464975, 144.95079683034706",North Melbourne,8149.554068942339,165.5105528,0,1,0.0,0.03024747937671861,0.6694072892379433,5455.0,residence,retail,residence: 5455
429,429,348,"-37.800539646257754, 144.94931531534058",North Melbourne,8204.076615726324,144.6395978,0,0,0.0,0.026785714285714284,0.6552901023890785,5376.0,residence,retail,residence: 5376
430,430,242,"-37.80121862352844, 144.9615861604885",Carlton,32653.24716453554,4250.783072,1088,19,35046.0,0.10478820454657528,1.242091078920773,5512.0,education,residence,"education: 24624, residence: 5512, leisure: 4300, business: 3380, public_service: 2742"
431,431,241,"-37.80099818162297, 144.96029871494258",Carlton,26255.872498162757,0.0,0,2,0.0,,,0.0,,,
432,432,376,"-37.80091299853953, 144.95450274000706",North Melbourne,33002.19072119906,4693.224355,703,40,37681.0,0.05344372067598961,2.6608084358523727,50131.0,residence,public_service,"residence: 50131, public_service: 22384, business: 10787, healthcare: 2831, leisure: 1055, retail: 624"
433,433,240,"-37.80095435047018, 144.95915318367116",Carlton,22725.52581192097,8827.930024,640,19,67330.0,0.12477206869743444,3.113091309130913,3415.0,education,business,"education: 47222, business: 10539, public_service: 8952, residence: 3415, leisure: 617"
434,434,372,"-37.80005179222417, 144.95095634757342",North Melbourne,4304.588399196302,66.04255971,0,0,0.0,0.024793388429752067,0.6184944237918215,2662.0,residence,retail,residence: 2662
435,435,237,"-37.80052891096984, 144.97341916596892",Carlton,25853.176207278157,266.4095994,0,2,0.0,0.1196043165467626,0.08602483270800294,2224.0,residence,retail,residence: 2224
436,436,919,"-37.80009421402022, 144.95657846662002",Parkville,14110.50054205468,2433.625151,3438,7,873.0,2.7869415807560136,0.06187101346562721,0.0,leisure,retail,leisure: 873
437,437,504,"-37.79954999926611, 144.93355308027148",Kensington,20678.882235998077,3425.289498,70,8,4097.0,0.8359775445447889,0.19813328174871844,0.0,business,retail,business: 4097
438,438,221,"-37.80039005768089, 144.9716449698213",Carlton,18993.6924064905,323.2701331,0,0,0.0,0.027085953878406708,0.6278628968567367,11925.0,residence,retail,residence: 11925
439,439,206,"-37.799626515794905, 144.96636225361996",Carlton,32571.451780180018,2599.390856,187,42,12112.0,0.10345102097679418,0.7713303245218139,13011.0,residence,public_service,"residence: 13011, public_service: 4581, retail: 2819, business: 2457, leisure: 1153, education: 1102"
440,440,916,"-37.7963798439736, 144.9572176325455",Parkville,12892.801437579792,288.000865,0,1,378.0,0.038683680322364,0.5774899162271175,7067.0,residence,public_service,"residence: 7067, public_service: 378"
441,441,515,"-37.79827310386729, 144.9302630148638",Kensington,6752.533835044532,55.14402293,0,0,0.0,0.013651030032266072,0.5967120853080569,4029.0,residence,retail,residence: 4029
442,442,351,"-37.79830315117908, 144.9498872281753",North Melbourne,10785.526256703188,138.5155607,0,0,0.0,0.02599359578074967,0.49225776541492816,5309.0,residence,retail,residence: 5309
443,443,234,"-37.79830479611458, 144.97345972103707",Carlton,12491.443505080208,376.8158172,18,4,0.0,0.05636336381352121,0.5340645264590506,6671.0,residence,retail,residence: 6671
444,444,222,"-37.798364948823355, 144.9715650363547",Carlton,40494.5410394388,1137.794187,0,2,0.0,0.17765625,0.15804810589223095,6400.0,residence,retail,residence: 6400
445,445,217,"-37.79799773838192, 144.968155708741",Carlton,22428.56206611214,3916.983161,555,51,17720.0,0.17560538116591928,0.9942928482254325,4580.0,retail,public_service,"retail: 5913, public_service: 4675, residence: 4580, leisure: 4345, business: 1975, healthcare: 812"
446,446,207,"-37.79783701970054, 144.96667326522586",Carlton,22568.592433874936,1852.888184,159,25,4535.0,0.11740095087163233,0.6989985820630982,11240.0,residence,leisure,"residence: 11240, leisure: 2553, retail: 1105, public_service: 451, business: 426"
447,447,920,"-37.79806131062135, 144.95551567850964",Parkville,134360.64902320175,77303.39954,11514,73,201252.0,0.3841104684673941,1.4978565049121761,0.0,healthcare,education,"healthcare: 186056, education: 13156, retail: 1101, leisure: 939"
448,448,233,"-37.7972605401462, 144.9739853653862",Carlton,23751.346112256822,1810.657254,1,4,10124.0,0.02882349194216192,2.6439307818618163,52672.0,residence,public_service,"residence: 52672, public_service: 10124"
449,449,540,"-37.79627788791858, 144.91866495602633",Kensington,16744.27633484454,137.2101861,0,1,0.0,0.02351124077569933,0.3480052556139513,5827.0,residence,retail,residence: 5827
450,450,215,"-37.796813985132694, 144.96986800823385",Carlton,16219.136101197551,1167.687366,71,16,3393.0,0.08907716968170369,0.8077563351624638,9708.0,residence,public_service,"residence: 9708, public_service: 1604, leisure: 915, retail: 874"
451,451,510,"-37.79597528867427, 144.9324101439512",Kensington,15709.191492249043,144.2644105,0,0,0.0,0.015429122468659595,0.5941180215163282,9333.0,residence,retail,residence: 9333
452,452,2386,"-37.79162745476145, 144.94095443094298",North Melbourne,50676.56039025297,415.0521022,0,2,9055.0,0.0072830016496437475,1.1244376035993369,47927.0,residence,public_service,"residence: 47927, public_service: 9055"
453,453,917,"-37.796246348328914, 144.95607584358902",Parkville,16897.042863548948,164.908126,0,0,0.0,0.013577282887656262,0.7148606261466532,12079.0,residence,retail,residence: 12079
454,454,541,"-37.795523928497, 144.91929216460767",Kensington,16237.036528150022,130.5570999,0,0,0.0,0.013446421183285064,0.595430190306091,9668.0,residence,retail,residence: 9668
455,455,512,"-37.7953539704489, 144.93431436771982",Kensington,16485.523657124024,2149.665019,0,1,1795.0,0.7797532656023222,0.16718228692750986,961.0,public_service,residence,"public_service: 1795, residence: 961"
456,456,556,"-37.79462655051608, 144.91744797949517",Kensington,5031.38593565412,111.7452962,0,0,0.0,0.010534307677707128,2.0944146292983503,10537.0,residence,retail,residence: 10537
457,457,524,"-37.79509694546841, 144.92825169997403",Kensington,23766.48588149956,972.4729706,161,13,2676.0,0.06801007556675064,0.601363292097955,11616.0,residence,healthcare,"residence: 11616, healthcare: 1145, business: 820, retail: 477, public_service: 234"
458,458,226,"-37.795446365426315, 144.97206964698134",Carlton,14627.487112423058,577.7279453,24,7,836.0,0.057470119521912354,0.686401859574759,9204.0,residence,leisure,"residence: 9204, leisure: 751, public_service: 85"
459,459,2391,"-37.7946503652084, 144.93984674616848",North Melbourne,4423.376748665675,93.56193446,0,1,0.0,0.00499194847020934,4.212073253447886,18630.0,residence,retail,residence: 18630
460,460,913,"-37.795074906075584, 144.95550108982462",Parkville,4712.568978312668,72.21411409,0,1,0.0,0.01942271378473159,0.7867147707979627,3707.0,residence,retail,residence: 3707
461,461,915,"-37.79507370371764, 144.95737941204553",Parkville,13109.285168825409,460.572228,25,3,0.0,0.05569681559510837,0.6300251735448928,8259.0,residence,retail,residence: 8259
462,462,203,"-37.795825166769696, 144.96546724620302",Carlton,33628.51717005789,1626.800742,33,8,1508.0,0.12751941024233393,0.3791780658974664,11243.0,residence,education,"residence: 11243, education: 1074, public_service: 434"
463,463,526,"-37.79461536601009, 144.92597687121523",Kensington,31710.651122598607,397.8406471,0,1,0.0,0.022689603932102648,0.5517817723115737,17497.0,residence,retail,residence: 17497
464,464,2524,"-37.79394727733615, 144.92960082190245",Kensington,13357.12691758267,1211.503315,113,32,4246.0,0.13958045182111573,0.649547053979187,4430.0,residence,retail,"residence: 4430, retail: 2802, business: 911, leisure: 533"
465,465,553,"-37.79352271710395, 144.92073587483236",Kensington,7484.17101974793,48.74077494,0,1,0.0,0.006753904601097509,0.9496258685195083,7107.0,residence,retail,residence: 7107
466,466,912,"-37.794024286273164, 144.95654587928237",Parkville,6104.767145668851,132.1228438,0,0,0.0,0.027143738433066007,0.7966906946264745,4863.0,residence,retail,residence: 4863
467,467,210,"-37.79477730977525, 144.9672166474147",Carlton,35467.05946993021,890.9406937,0,1,5039.0,0.024448534461445487,1.026390729410438,31364.0,residence,public_service,"residence: 31364, public_service: 5039"
468,468,227,"-37.794530730790214, 144.97250719748158",Carlton,23999.77585328932,756.3400041,0,2,382.0,0.051621713895527485,0.6102337597399892,14263.0,residence,public_service,"residence: 14263, public_service: 382"
469,469,2547,"-37.79391913290912, 144.9331052354873",Kensington,87109.06690345862,10537.80698,811,10,9825.0,0.3708252683441844,0.32620050741025614,18590.0,residence,business,"residence: 18590, business: 7007, public_service: 2818"
470,470,229,"-37.7942546823198, 144.97404802943413",Carlton,20656.568202315164,336.7905028,0,2,0.0,0.02648171500630517,0.6142525174283501,12688.0,residence,retail,residence: 12688
471,471,560,"-37.79300238769193, 144.91890540907988",Kensington,18897.811844033607,336.4362911,23,3,0.0,0.023145277949989666,0.7682171773297348,14517.0,residence,retail,residence: 14517
472,472,923,"-37.79338002582528, 144.95595958953214",Parkville,11118.249675978996,180.8481583,0,0,0.0,0.02236024844720497,0.7240510883252383,8050.0,residence,retail,residence: 8050
473,473,552,"-37.7927304832566, 144.92190908487373",Kensington,8839.900073921932,111.1924197,0,0,0.0,0.012602179836512262,0.9964928159294038,8808.0,residence,retail,residence: 8808
474,474,2521,"-37.79290391835309, 144.92831812953457",Kensington,20233.363100064467,219.0347565,0,1,0.0,0.019442471590909092,0.5567142786536846,11264.0,residence,retail,residence: 11264
475,475,2522,"-37.792830769775904, 144.929404975558",Kensington,20154.41884951819,175.7536931,0,0,0.0,0.023946360153256706,0.3626079190235189,7308.0,residence,retail,residence: 7308
476,476,211,"-37.793257271168, 144.96761580613696",Carlton,8597.136511427363,123.8858306,0,1,0.0,,,0.0,,,
477,477,2520,"-37.792561750888595, 144.92706306186727",Kensington,27728.66821529625,619.2895148,58,4,0.0,0.04686553603876439,0.4763416041546451,13208.0,residence,retail,residence: 13208
478,478,559,"-37.79308379255606, 144.91743864785514",Kensington,32849.24811940096,1058.480103,56,5,5463.0,0.02543636101360773,1.2662181497153642,36131.0,residence,public_service,"residence: 36131, public_service: 4121, retail: 1342"
479,479,2543,"-37.792330148104945, 144.9334947568205",Kensington,14691.137701895652,133.0362393,0,0,0.0,0.014789280551540086,0.6121434892110816,8993.0,residence,retail,residence: 8993
480,480,270,"-37.796214852074925, 144.96142320370757",Parkville,710899.0132863465,56985.35866,3407,92,364092.0,0.1565126396625029,0.5121571418724742,0.0,education,public_service,"education: 219841, public_service: 114252, business: 17190, leisure: 11491, retail: 1318"
481,481,2518,"-37.79141221749235, 144.92825544093344",Kensington,17121.242104252455,129.0397603,0,1,0.0,0.02385355029585799,0.31586940015186027,5408.0,residence,retail,residence: 5408
482,482,2519,"-37.79134865372667, 144.92914276289633",Kensington,16916.731146706567,126.5982402,0,0,0.0,0.02349869451697128,0.31697800898557577,5362.0,residence,retail,residence: 5362
483,483,2537,"-37.79083847479766, 144.93377159684314",Kensington,14690.505488879016,122.3834892,0,0,0.0,0.02416798732171157,0.34363512593601087,5048.0,residence,retail,residence: 5048
484,484,2516,"-37.79021258564863, 144.92819382227702",Kensington,6479.048024339338,96.76702231,0,0,0.0,0.02640990371389271,0.5610433708905695,3635.0,residence,retail,residence: 3635
485,485,2527,"-37.790225284930344, 144.93083056881565",Kensington,16724.477406561164,262.7684131,0,1,0.0,0.025706436420722133,0.6094235828749103,10192.0,residence,retail,residence: 10192
486,486,2548,"-37.78924638454912, 144.92543735306322",Kensington,130112.79792297872,2450.902682,0,1,0.0,,,0.0,,,
487,487,2533,"-37.78946592476398, 144.93517349402663",Kensington,25968.66329631372,2725.255161,122,15,14732.0,0.15755998843596414,0.6660120147874307,2563.0,business,residence,"business: 12431, residence: 2563, public_service: 2301"
488,488,2531,"-37.78926283232755, 144.93324335272703",Kensington,13389.870433862618,723.0644304,146,3,3187.0,0.07662957074721781,0.7046829486892225,6248.0,residence,business,"residence: 6248, business: 3187"
489,489,2508,"-37.78872632049735, 144.92768692271446",Kensington,5725.99347079668,78.80715628,0,0,0.0,0.03653395784543326,0.37292576419213974,2135.0,residence,retail,residence: 2135
490,490,2530,"-37.7891775812399, 144.9324207270223",Kensington,15233.896904698391,878.4880749,32,3,1641.0,0.04359267166476342,1.3221952340313792,18500.0,residence,public_service,"residence: 18500, public_service: 1641"
491,491,2381,"-37.78851479845848, 144.93945706527373",North Melbourne,17505.585832927627,2140.899936,130,18,5708.0,0.14392359943506625,0.8494144530134248,9161.0,residence,public_service,"residence: 9161, public_service: 4418, business: 1290"
492,492,925,"-37.788434217287, 144.9422316631571",Parkville,20574.24640740473,654.3653188,0,1,1315.0,0.047653745263771495,0.6670555069505201,12409.0,residence,public_service,"residence: 12409, public_service: 1315"
493,493,903,"-37.78313513686297, 144.958285071171",Parkville,81411.68045388658,7079.018513,41,4,11428.0,0.1177635081181794,0.738376877817494,48684.0,residence,public_service,"residence: 48684, public_service: 11428"
494,494,570,"-37.787935394283835, 144.91268606906908",Kensington,2513351.263645993,9654.259516,3122,22,53433.0,0.00993109748194112,0.3867736738720537,918665.0,residence,business,"residence: 918665, business: 19772, leisure: 19330, public_service: 14331"
495,495,274,"-37.78488037067371, 144.96132905530408",Carlton,594756.5283962538,0.0,183,11,151889.0,0.0,0.2553803576592754,0.0,public_service,business,"public_service: 151028, business: 861"
496,496,929,"-37.77800961000654, 144.94702709075597",Parkville,312546.19780441845,16442.43076,1164,9,0.0,,,0.0,,,
