Geo Point,Suburb,Latitude,Longitude,Geo Shape,total_2011,p_com_2011,p_res_2026,p_com_2026,total_2026,p_com_2021,property_id,p_res_2011,total_2016,total_2021,p_res_2021,floor_area,p_res_2016,p_com_2016
"-37.79313630496145, 144.94340882389372",North Melbourne,-37.793136,144.943409,"{""coordinates"": [[[[144.94342371681904, -37.79291130501503], [144.94349944640695, -37.792919254687746], [144.94351160639337, -37.79292053131529], [144.94343301206507, -37.79336791021278], [144.9433074322725, -37.79335387482252], [144.94338254498155, -37.7929066388825], [144.94342371681904, -37.79291130501503]]]], ""type"": ""MultiPolygon""}",10.2136908137,0.0,61.7977760629,0.0,61.7977760629,0.0,101313.0,10.2136908137,47.2576595242,54.5277183003,54.5277183003,601.03,47.2576595242,0.0
"-37.81526237555495, 144.98964523454634",East Melbourne,-37.815262,144.989645,"{""coordinates"": [[[[144.9895490368649, -37.81528964646164], [144.9895641232472, -37.81520579247209], [144.9896052721796, -37.81521045212184], [144.98976980028894, -37.81522928227538], [144.98975917920964, -37.81528769112691], [144.98971803837907, -37.8152829821039], [144.9896670164899, -37.81531325306511], [144.98958821933908, -37.81530423508002], [144.9895836583075, -37.81532932083684], [144.9895427324068, -37.81532468661528], [144.9895490368649, -37.81528964646164]]]], ""type"": ""MultiPolygon""}",3.84401432592,0.0,24.9704734785,0.0,24.9704734785,0.0,101334.0,3.84401432592,19.239449973,22.1049617788,22.1049617788,246.05,19.239449973,0.0
"-37.79279642163366, 144.91891346296345",Kensington,-37.792796,144.918913,"{""coordinates"": [[[[144.91888801257974, -37.79277144315085], [144.91895165292232, -37.792734831144365], [144.91892963735177, -37.792844404973025], [144.91887474828516, -37.7928374602457], [144.91888801257974, -37.79277144315085]]]], ""type"": ""MultiPolygon""}",8.52554e-06,0.0,0.0,0.0,0.0,0.0,101344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.79681124789156, 144.94578025449388",West Melbourne,-37.796811,144.94578,"{""coordinates"": [[[[144.94584216953157, -37.796617757769575], [144.94577491867034, -37.797009864998614], [144.9457179768863, -37.79700326280709], [144.9457864393297, -37.7966112957028], [144.94584216953157, -37.796617757769575]]]], ""type"": ""MultiPolygon""}",2.62090345313,0.0,21.3426248852,0.0,21.3426248852,0.0,101349.0,2.62090345313,16.2677315959,18.7339049961,18.7339049961,193.06,16.2677315959,0.0
"-37.79679568398859, 144.9456483756612",West Melbourne,-37.796796,144.945648,"{""coordinates"": [[[[144.94572754055795, -37.79660446653116], [144.945659221575, -37.79699645051941], [144.94556876568132, -37.796985962610606], [144.94563828055064, -37.79659411759546], [144.94572754055795, -37.79660446653116]]]], ""type"": ""MultiPolygon""}",5.65910849283,0.0,46.0835315946,0.0,46.0835315946,0.0,101351.0,5.65910849283,35.1256945669,40.4507181014,40.4507181014,416.86,35.1256945669,0.0
"-37.80689672925911, 144.95469692571092",Melbourne CBD,-37.806897,144.954697,"{""coordinates"": [[[[144.95480861909002, -37.80683404766923], [144.95478151259906, -37.80698574128328], [144.95460247927895, -37.80696523172222], [144.95459929513646, -37.80694849294985], [144.9546028767285, -37.806942183850396], [144.95459192552252, -37.806833166760065], [144.95460889039776, -37.806811923341485], [144.95480861909002, -37.80683404766923]]]], ""type"": ""MultiPolygon""}",78.459742517,78.459732,0.0,86.919538,86.919538,84.246055,101515.0,0.0,81.482993,84.246055,0.0,0.0,0.0,81.482993
"-37.80617421546674, 144.95475908962314",Melbourne CBD,-37.806174,144.954759,"{""coordinates"": [[[[144.95459552392722, -37.80613207224024], [144.95492968838602, -37.80616714274375], [144.95492026301594, -37.80621672305292], [144.95458834474246, -37.80618075611609], [144.95459552392722, -37.80613207224024]]]], ""type"": ""MultiPolygon""}",4.81384149573,0.0,25.1289551237,0.0,25.1289551237,0.0,101525.0,4.81384149573,19.3292958282,22.2291254102,22.2291254102,162.0,19.3292958282,0.0
"-37.8046264887203, 144.95564441101035",Melbourne CBD,-37.804626,144.955644,"{""coordinates"": [[[[144.95573690146927, -37.804658688761606], [144.9555448087885, -37.804638699251925], [144.9555527515813, -37.80459396759545], [144.95574430045406, -37.804614685713744], [144.95573690146927, -37.804658688761606]]]], ""type"": ""MultiPolygon""}",4.98192194839,0.0,28.4354113712,0.0,28.4354113712,0.0,101549.0,4.98192194839,21.8470772961,25.0192382097,25.0192382097,168.0,21.8470772961,0.0
"-37.804742185815805, 144.95562937104486",Melbourne CBD,-37.804742,144.955629,"{""coordinates"": [[[[144.95573584811723, -37.804753643618625], [144.9557277799618, -37.804799794265804], [144.955700939621, -37.804796919469666], [144.9556248178851, -37.80478766579952], [144.95552041021188, -37.80477610511915], [144.95553667109107, -37.8046845260572], [144.95572916785997, -37.8047046938198], [144.9557222605949, -37.80474577477766], [144.95573690318815, -37.80474726268341], [144.95573584811723, -37.804753643618625]]]], ""type"": ""MultiPolygon""}",27.0032017771,27.003186,0.0,29.146134,29.146134,28.477796,101551.0,0.0,27.778114,28.477796,0.0,0.0,0.0,27.778114
"-37.805032687326886, 144.95557142738124",Melbourne CBD,-37.805033,144.955571,"{""coordinates"": [[[[144.95566295298318, -37.80506408591506], [144.955472855009, -37.80504392724073], [144.95548047528047, -37.80500100946748], [144.95560188599853, -37.80501430906406], [144.95567044935328, -37.80502186799349], [144.95566295298318, -37.80506408591506]]]], ""type"": ""MultiPolygon""}",1.51238210358,0.0,8.63217845196,0.0,8.63217845196,0.0,101554.0,1.51238210358,6.63214846487,7.59512588508,7.59512588508,51.0,6.63214846487,0.0
"-37.80516455725136, 144.95554521686603",Melbourne CBD,-37.805165,144.955545,"{""coordinates"": [[[[144.9556361276067, -37.80519381760823], [144.95544958961784, -37.805174951703705], [144.95545688181403, -37.80513388195589], [144.95564361676534, -37.80515622800419], [144.9556361276067, -37.80519381760823]]]], ""type"": ""MultiPolygon""}",1.68141096782,0.0,9.59695133777,0.0,9.59695133777,0.0,101557.0,1.68141096782,7.37338858742,8.44399289577,8.44399289577,56.7,7.37338858742,0.0
"-37.80535022072181, 144.96430841281324",Melbourne CBD,-37.80535,144.964308,"{""coordinates"": [[[[144.9644473381351, -37.805387972711074], [144.96416429706412, -37.805357749428275], [144.96417285893654, -37.805308652623054], [144.96420549614697, -37.80531213757711], [144.96420466274424, -37.8053170490036], [144.96445512048913, -37.80534334936994], [144.9644473381351, -37.805387972711074]]]], ""type"": ""MultiPolygon""}",5.43121418251,0.0,24.316272323,0.0,24.316272323,0.0,101583.0,5.43121418251,18.0043693204,21.1603205426,21.1603205426,202.26,18.0043693204,0.0
"-37.805260851234564, 144.96432535115443",Melbourne CBD,-37.805261,144.964325,"{""coordinates"": [[[[144.96446290169732, -37.80529872600806], [144.9641800186448, -37.805267599815], [144.96418780000775, -37.805222976475314], [144.9644706840302, -37.805254102664726], [144.96446290169732, -37.80529872600806]]]], ""type"": ""MultiPolygon""}",4.81736506208,0.0,21.567978121,0.0,21.567978121,0.0,101585.0,4.81736506208,15.9694643334,18.7687209796,18.7687209796,179.4,15.9694643334,0.0
"-37.80517399385309, 144.96434361537555",Melbourne CBD,-37.805174,144.964344,"{""coordinates"": [[[[144.96447859870642, -37.80520871290394], [144.96419573877498, -37.80517746008581], [144.9642022745468, -37.8051399768656], [144.96437705277302, -37.80515928799332], [144.96437753397421, -37.805156530598765], [144.96448584708654, -37.80516715424455], [144.96447859870642, -37.80520871290394]]]], ""type"": ""MultiPolygon""}",3.21963878625,0.0,14.4147189337,0.0,14.4147189337,0.0,101587.0,3.21963878625,10.6730143454,12.5438664741,12.5438664741,119.9,10.6730143454,0.0
"-37.80509049723145, 144.96435411223928",Melbourne CBD,-37.80509,144.964354,"{""coordinates"": [[[[144.9642022745468, -37.8051399768656], [144.96422472288353, -37.805011257799265], [144.96450758471715, -37.80504250156241], [144.96448584708654, -37.80516715424455], [144.96437753397421, -37.805156530598765], [144.96437705277302, -37.80515928799332], [144.9642022745468, -37.8051399768656]]]], ""type"": ""MultiPolygon""}",2.575497e-05,0.0,0.0,0.0,0.0,0.0,101588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.80448528043499, 144.9645056997707",Melbourne CBD,-37.804485,144.964506,"{""coordinates"": [[[[144.96461371850094, -37.804412448580784], [144.96458561887, -37.80457853921269], [144.96439803955775, -37.80455826455533], [144.96442538542038, -37.80439209155217], [144.96461371850094, -37.804412448580784]]]], ""type"": ""MultiPolygon""}",105.927393408,71.382517,160.37763693,79.379381,239.75701793,76.946727,101593.0,34.5448764082,192.695802803,215.747064033,138.800337033,202.3,118.313679803,74.382123
"-37.804241015123466, 144.96452688937256",Melbourne CBD,-37.804241,144.964527,"{""coordinates"": [[[[144.96464559896043, -37.80422977223071], [144.96463741922054, -37.80427721301589], [144.96440900248137, -37.804252909892085], [144.9644172763841, -37.80420436140266], [144.96464559896043, -37.80422977223071]]]], ""type"": ""MultiPolygon""}",4.52882805619,0.0,21.049167724,0.0,21.049167724,0.0,101596.0,4.52882805619,16.6089452534,18.829056331,18.829056331,153.6,16.6089452534,0.0
"-37.80404849126447, 144.96456044393202",Melbourne CBD,-37.804048,144.96456,"{""coordinates"": [[[[144.9646789139791, -37.80403653813362], [144.96467046667507, -37.80408553513767], [144.96444182874706, -37.80406029103612], [144.9644501337326, -37.804011560140786], [144.9646789139791, -37.80403653813362]]]], ""type"": ""MultiPolygon""}",4.511137455,0.0,20.9669444125,0.0,20.9669444125,0.0,101600.0,4.511137455,16.544066561,18.7555053297,18.7555053297,153.0,16.544066561,0.0
"-37.79725532265528, 144.96575407956453",Carlton,-37.797255,144.965754,"{""coordinates"": [[[[144.96587660118354, -37.79711722454977], [144.96582560310185, -37.79741406329901], [144.96563203800383, -37.79739441735434], [144.96565057522167, -37.79728436935315], [144.96568228532917, -37.79709611843552], [144.96587660118354, -37.79711722454977]]]], ""type"": ""MultiPolygon""}",209.795340709,209.795317,0.0,233.25832,233.25832,226.037462,101613.0,0.0,218.472357,226.037462,0.0,0.0,0.0,218.472357
"-37.79663289980012, 144.96584464849812",Carlton,-37.796633,144.965845,"{""coordinates"": [[[[144.96572815234342, -37.796642974509375], [144.96573020046677, -37.79663144776746], [144.96573628840923, -37.796597185583785], [144.96596409703432, -37.79662509902683], [144.96595663651985, -37.796667090355804], [144.96572815234342, -37.796642974509375]]]], ""type"": ""MultiPolygon""}",2.62074619726,0.0,14.3151160972,0.0,14.3151160972,0.0,101618.0,2.62074619726,11.0071149499,12.5731880209,12.5731880209,83.5,11.0071149499,0.0
"-37.79434315518816, 144.96731517066928",Carlton,-37.794343,144.967315,"{""coordinates"": [[[[144.9678862201641, -37.79422201287812], [144.96782086125862, -37.79460993493504], [144.96705945232875, -37.7945251266613], [144.96707221012173, -37.794438338052714], [144.9666942120031, -37.79439505964378], [144.96674531880421, -37.79409295570734], [144.9678862201641, -37.79422201287812]]]], ""type"": ""MultiPolygon""}",1.479019e-05,0.0,0.0,0.0,0.0,0.0,101633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.79615590022005, 144.96652027252154",Carlton,-37.796156,144.96652,"{""coordinates"": [[[[144.96667003078068, -37.7961922443481], [144.9663878097491, -37.796164912983635], [144.96639581111077, -37.796118800858146], [144.96662338061645, -37.79614495428816], [144.96662488694054, -37.79613491593234], [144.96667003078068, -37.7961922443481]]]], ""type"": ""MultiPolygon""}",2.96148981365,0.0,15.9608968014,0.0,15.9608968014,0.0,101645.0,2.96148981365,12.3029805601,14.0831651737,14.0831651737,101.5,12.3029805601,0.0
"-37.79742378119684, 144.96628269662924",Carlton,-37.797424,144.966283,"{""coordinates"": [[[[144.9661634646861, -37.797434406800946], [144.9661722582981, -37.79738683225449], [144.96640150612674, -37.797412925019785], [144.9663930328831, -37.79746087369907], [144.9661634646861, -37.797434406800946]]]], ""type"": ""MultiPolygon""}",5.28550455437,0.0,31.7828214948,0.0,31.7828214948,0.0,101666.0,5.28550455437,24.3218630522,27.9544267651,27.9544267651,128.6,24.3218630522,0.0
"-37.801325687643896, 144.96562645799622",Carlton,-37.801326,144.965626,"{""coordinates"": [[[[144.9657672773532, -37.80124595051637], [144.965733922107, -37.80143290584768], [144.96548594537325, -37.80140456407152], [144.96551771513083, -37.80121953427798], [144.9657672773532, -37.80124595051637]]]], ""type"": ""MultiPolygon""}",119.098197698,119.098181,0.0,154.332419,154.332419,142.891354,101693.0,0.0,131.210003,142.891354,0.0,0.0,0.0,131.210003
"-37.80625217851027, 144.96476308705527",Melbourne CBD,-37.806252,144.964763,"{""coordinates"": [[[[144.964893793138, -37.806180445220974], [144.96486402325024, -37.80634870047431], [144.96463247254908, -37.80632425343674], [144.96466235737736, -37.8061553468806], [144.964893793138, -37.806180445220974]]]], ""type"": ""MultiPolygon""}",102.354236962,102.35421,0.0,113.390403,113.390403,109.902726,101707.0,0.0,106.298189,109.902726,0.0,0.0,0.0,106.298189
"-37.80067071274467, 144.97154920978892",Carlton,-37.800671,144.971549,"{""coordinates"": [[[[144.97155112989097, -37.800507479211454], [144.97160383761957, -37.80051169891752], [144.97154945504377, -37.80083147551631], [144.9714935282889, -37.800825350214346], [144.97155112989097, -37.800507479211454]]]], ""type"": ""MultiPolygon""}",4.96088568223,0.0,28.4010047404,0.0,28.4010047404,0.0,101721.0,4.96088568223,21.6482702922,25.0246374155,25.0246374155,211.45,21.6482702922,0.0
"-37.800852266543494, 144.97263179540127",Carlton,-37.800852,144.972632,"{""coordinates"": [[[[144.97272693925754, -37.80095507462481], [144.97250471399775, -37.8009315571512], [144.9725370419629, -37.8007494708965], [144.97275845614033, -37.8007727256156], [144.97272693925754, -37.80095507462481]]]], ""type"": ""MultiPolygon""}",8.13753773845,0.0,51.2805750371,0.0,51.2805750371,0.0,101731.0,8.13753773845,39.212817093,45.0283649863,45.0283649863,364.0,39.212817093,0.0
"-37.795955996293955, 144.94545059907483",North Melbourne,-37.795956,144.945451,"{""coordinates"": [[[[144.9452862587756, -37.79595975670742], [144.94529429167397, -37.79591531479428], [144.9456126472162, -37.795950906816635], [144.94560434411775, -37.79599744287833], [144.9452862587756, -37.79595975670742]]]], ""type"": ""MultiPolygon""}",6.8731285813,0.0,39.8966475654,0.0,39.8966475654,0.0,101749.0,6.8731285813,30.6024390552,34.9886506124,34.9886506124,225.43,30.6024390552,0.0
"-37.79530281991488, 144.94556660024432",North Melbourne,-37.795303,144.945567,"{""coordinates"": [[[[144.94539992261625, -37.79533091311615], [144.9454164227009, -37.79523962348961], [144.94573328255743, -37.79527482769033], [144.94571702784793, -37.79536592338684], [144.94539992261625, -37.79533091311615]]]], ""type"": ""MultiPolygon""}",4.71359584869,0.0,27.3611396603,0.0,27.3611396603,0.0,101757.0,4.71359584869,20.9871670937,23.9952330421,23.9952330421,154.6,20.9871670937,0.0
"-37.79538720890356, 144.94610847803838",North Melbourne,-37.795387,144.946108,"{""coordinates"": [[[[144.94627135328938, -37.79538126085141], [144.94626289554486, -37.79542655064936], [144.94594586514134, -37.795393247273374], [144.94595404985031, -37.7953478175616], [144.94627135328938, -37.79538126085141]]]], ""type"": ""MultiPolygon""}",3.0153610159,0.0,17.5033422536,0.0,17.5033422536,0.0,101763.0,3.0153610159,13.4258138782,15.3501199732,15.3501199732,98.9,13.4258138782,0.0
"-37.7960183707117, 144.94599166741818",West Melbourne,-37.796018,144.945992,"{""coordinates"": [[[[144.94584051557266, -37.795978014863685], [144.94615322122954, -37.79601383040147], [144.94614496602284, -37.79605803419566], [144.94583221398685, -37.796024091369624], [144.94584051557266, -37.795978014863685]]]], ""type"": ""MultiPolygon""}",2.63424906958,0.0,15.2910896937,0.0,15.2910896937,0.0,101776.0,2.63424906958,11.7289213253,13.4100138088,13.4100138088,86.4,11.7289213253,0.0
"-37.811810459366654, 144.96637260198116",Melbourne CBD,-37.81181,144.966373,"{""coordinates"": [[[[144.9664057701098, -37.8118184420316], [144.96628306165925, -37.811855222035895], [144.9662684083987, -37.81182330701435], [144.96646284203746, -37.8117659761817], [144.9664781140042, -37.811796499634205], [144.9664057701098, -37.8118184420316]]]], ""type"": ""MultiPolygon""}",21.1250757201,21.125062,0.0,23.300528,23.300528,22.635184,101785.0,0.0,21.934816,22.635184,0.0,0.0,0.0,21.934816
"-37.79796974624566, 144.95017322555054",North Melbourne,-37.79797,144.950173,"{""coordinates"": [[[[144.9502376931862, -37.79789102243874], [144.95027804283092, -37.79792316587998], [144.95017668412095, -37.79800398364028], [144.9501724343672, -37.79802809813799], [144.95017014842597, -37.798027843868454], [144.9500664162242, -37.798016300125795], [144.95004854716555, -37.79804891805241], [144.95004004376062, -37.79804203283807], [144.9500522928673, -37.79801654091314], [144.95012772498404, -37.7979738044624], [144.9502376931862, -37.79789102243874]]]], ""type"": ""MultiPolygon""}",2.05065163363,0.0,13.6352304121,0.0,13.6352304121,0.0,101791.0,2.05065163363,10.4761050687,11.9753439692,11.9753439692,82.4,10.4761050687,0.0
"-37.79656685375311, 144.9481715478239",North Melbourne,-37.796567,144.948172,"{""coordinates"": [[[[144.94801469130758, -37.79675904704579], [144.94793295655126, -37.79669355463265], [144.9483387225207, -37.79637242599541], [144.94841283192605, -37.7964319015103], [144.94801469130758, -37.79675904704579]]]], ""type"": ""MultiPolygon""}",5.2759350607,0.0,35.0809326137,0.0,35.0809326137,0.0,101818.0,5.2759350607,26.9530858564,30.8103509888,30.8103509888,212.0,26.9530858564,0.0
"-37.79592937769433, 144.94748028950855",North Melbourne,-37.795929,144.94748,"{""coordinates"": [[[[144.947339291258, -37.79606203418495], [144.94730649793456, -37.79603523837036], [144.9476103452423, -37.795794659034705], [144.94765143412587, -37.79582754439396], [144.94742534131336, -37.79600411766583], [144.94735278828307, -37.796059216252814], [144.947339291258, -37.79606203418495]]]], ""type"": ""MultiPolygon""}",3.0336662584,0.0,20.1715362529,0.0,20.1715362529,0.0,101827.0,3.0336662584,15.4980243674,17.7159518186,17.7159518186,121.9,15.4980243674,0.0
"-37.79792748987878, 144.95098487991302",North Melbourne,-37.797927,144.950985,"{""coordinates"": [[[[144.95111390724134, -37.79785526636929], [144.95089432749643, -37.79802796197748], [144.9508568308866, -37.797998060950256], [144.95107651272977, -37.79782697218268], [144.95111390724134, -37.79785526636929]]]], ""type"": ""MultiPolygon""}",1.85763710295,0.0,13.360481925,0.0,13.360481925,0.0,101866.0,1.85763710295,10.2929262627,11.7800521041,11.7800521041,86.7,10.2929262627,0.0
"-37.794719140975154, 144.97240118892628",Carlton,-37.794719,144.972401,"{""coordinates"": [[[[144.9722720995898, -37.79468233436768], [144.9725368712574, -37.7947117546263], [144.97252902547538, -37.794755645791646], [144.97226776833728, -37.79472714485104], [144.9722720995898, -37.79468233436768]]]], ""type"": ""MultiPolygon""}",3.10072561976,0.0,16.4296369089,0.0,16.4296369089,0.0,101872.0,3.10072561976,12.6936009304,14.5616189622,14.5616189622,85.3,12.6936009304,0.0
"-37.794515802196315, 144.9728236311112",Carlton,-37.794516,144.972824,"{""coordinates"": [[[[144.97268572263303, -37.79448017347089], [144.97296599230393, -37.79451049397573], [144.9729583793957, -37.79455310500114], [144.97286999564642, -37.79454146345412], [144.97267865729285, -37.79451994707559], [144.97268572263303, -37.79448017347089]]]], ""type"": ""MultiPolygon""}",4.99096477702,0.0,26.4453592918,0.0,26.4453592918,0.0,101884.0,4.99096477702,20.4317867262,23.4385730775,23.4385730775,137.3,20.4317867262,0.0
"-37.796321283336106, 144.9337694377483",West Melbourne,-37.796321,144.933769,"{""coordinates"": [[[[144.93382496073068, -37.796488443302465], [144.93365701918358, -37.7964692430874], [144.9336668050389, -37.79641626895471], [144.9336763261429, -37.796364725745505], [144.93368626710802, -37.79631091173383], [144.93369589112146, -37.79625881250086], [144.93370573166126, -37.79620554463817], [144.93371539856847, -37.79615320914628], [144.9338807539642, -37.796172678408006], [144.93382496073068, -37.796488443302465]]]], ""type"": ""MultiPolygon""}",82.7276315277,0.0,460.114390876,0.0,460.114390876,0.0,101901.0,82.7276315277,345.432579188,398.575623178,398.575623178,350.25,345.432579188,0.0
"-37.79638076002218, 144.93428273321922",West Melbourne,-37.796381,144.934283,"{""coordinates"": [[[[144.93437568992135, -37.79623095143186], [144.93431743251924, -37.79654474304426], [144.9341891242554, -37.796530075074536], [144.93424897795683, -37.79621603306957], [144.93437568992135, -37.79623095143186]]]], ""type"": ""MultiPolygon""}",7.00994993026,0.0,41.2063652265,0.0,41.2063652265,0.0,101908.0,7.00994993026,31.3214527565,35.9451144938,35.9451144938,264.15,31.3214527565,0.0
"-37.80443816813797, 144.9519929468731",North Melbourne,-37.804438,144.951993,"{""coordinates"": [[[[144.95222006137408, -37.80441783468087], [144.95220240843994, -37.80451492675739], [144.95184833523382, -37.80447809919719], [144.95185541734617, -37.8044406325413], [144.951860033183, -37.80441621436649], [144.9516840345488, -37.80439793947018], [144.95169233654758, -37.80436043276374], [144.951895488531, -37.80438253048664], [144.95222006137408, -37.80441783468087]]]], ""type"": ""MultiPolygon""}",12.8710183077,0.0,59.9306998176,0.0,59.9306998176,0.0,101927.0,12.8710183077,47.2181954311,53.3178440669,53.3178440669,339.3,47.2181954311,0.0
"-37.80426178999572, 144.95269525845282",North Melbourne,-37.804262,144.952695,"{""coordinates"": [[[[144.95279117587685, -37.804305980879114], [144.95258789590878, -37.80428362023496], [144.95259952593335, -37.80421754998175], [144.9528025546191, -37.80423999635302], [144.95279117587685, -37.804305980879114]]]], ""type"": ""MultiPolygon""}",5.37564282699,0.0,30.4195578016,0.0,30.4195578016,0.0,101953.0,5.37564282699,23.4111311918,26.7439546756,26.7439546756,258.0,23.4111311918,0.0
"-37.78786637119066, 144.94211103196267",Parkville,-37.787866,144.942111,"{""coordinates"": [[[[144.94206405260647, -37.78775152689314], [144.94225687720134, -37.78790293321482], [144.94215848180903, -37.78798118531074], [144.9419650529607, -37.78783007106581], [144.94206405260647, -37.78775152689314]]]], ""type"": ""MultiPolygon""}",4.18207522657,0.0,20.6463675575,0.0,20.6463675575,0.0,101983.0,4.18207522657,15.7864816718,18.2164245745,18.2164245745,177.2,15.7864816718,0.0
"-37.78795288380691, 144.942002838225",Parkville,-37.787953,144.942003,"{""coordinates"": [[[[144.9419255768025, -37.787861391021885], [144.94211875617134, -37.78801277943537], [144.9420792174817, -37.78804422361269], [144.94188667883137, -37.78789225245633], [144.9419255768025, -37.787861391021885]]]], ""type"": ""MultiPolygon""}",2.20904751917,0.0,10.9057562268,0.0,10.9057562268,0.0,101985.0,2.20904751917,8.33868332101,9.62221975265,9.62221975265,93.6,8.33868332101,0.0
"-37.788047634225336, 144.9418849983628",North Melbourne,-37.788048,144.941885,"{""coordinates"": [[[[144.94180850199265, -37.78795427592979], [144.9420002479802, -37.78810702639678], [144.94195825912425, -37.78814041931693], [144.94176901410233, -37.78798560463793], [144.94180850199265, -37.78795427592979]]]], ""type"": ""MultiPolygon""}",2.10756403661,0.0,10.4047439215,0.0,10.4047439215,0.0,101988.0,2.10756403661,7.95560278383,9.18017333239,9.18017333239,89.3,7.95560278383,0.0
"-37.809706315778236, 144.98411536303604",East Melbourne,-37.809706,144.984115,"{""coordinates"": [[[[144.9843395495428, -37.80944661839333], [144.98426620781095, -37.8098572010162], [144.9842641933646, -37.809870877976294], [144.98434017113632, -37.80987911944371], [144.98441752268414, -37.80988751054226], [144.9844151500873, -37.809901075936736], [144.98426227491566, -37.80988449169469], [144.98426084807247, -37.80989460553728], [144.9838128354453, -37.809845188335565], [144.98384496253925, -37.80964968595376], [144.98412499530184, -37.80967918431713], [144.9841370491274, -37.80961119752713], [144.98415007569187, -37.8095377229838], [144.9841695018229, -37.80942816122063], [144.9843395495428, -37.80944661839333]]]], ""type"": ""MultiPolygon""}",26.3570995119,26.357035,0.0,29.356694,29.356694,28.44507,102002.0,0.0,27.483737,28.44507,0.0,0.0,0.0,27.483737
"-37.83034660579885, 144.98497487015547",Richmond,-37.830347,144.984975,"{""coordinates"": [[[[144.98487298212982, -37.8301929251783], [144.98513161144325, -37.83022686337342], [144.9850765852066, -37.83049988386945], [144.98481856829022, -37.83046708159602], [144.98487298212982, -37.8301929251783]]]], ""type"": ""MultiPolygon""}",9.63693e-06,0.0,0.0,0.0,0.0,0.0,102023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.815844763221044, 144.9663304187171",Melbourne CBD,-37.815845,144.96633,"{""coordinates"": [[[[144.966553337452, -37.81593726847353], [144.96636375403023, -37.815992804113115], [144.96635753854383, -37.815978958334284], [144.96631582348058, -37.815990292881], [144.96622165667, -37.81601587922895], [144.9661067908198, -37.815758677589876], [144.9664287928422, -37.81566488909427], [144.966553337452, -37.81593726847353]]]], ""type"": ""MultiPolygon""}",1621.92516503,1616.248013,24.4924671082,2609.557356,2634.04982311,2290.262562,102079.0,5.67715203293,1980.08986081,2311.45361411,21.1910521111,93.3,18.0520018054,1962.037859
"-37.81635061700997, 144.96565107340683",Southbank,-37.816351,144.965651,"{""coordinates"": [[[[144.96594326130864, -37.81672038767745], [144.9657240473741, -37.81678359215435], [144.9655442693198, -37.81638788514401], [144.9653583742474, -37.815978708618864], [144.96557281802524, -37.81591568281306], [144.9657468670437, -37.81628583710403], [144.96576130450046, -37.81631715096896], [144.96594326130864, -37.81672038767745]]]], ""type"": ""MultiPolygon""}",3376.46436225,3376.464344,0.0,4336.44401,4336.44401,4030.358953,102083.0,0.0,3714.655842,4030.358953,0.0,0.0,0.0,3714.655842
"-37.81620631093165, 144.96534070459774",Southbank,-37.816206,144.965341,"{""coordinates"": [[[[144.9655442693198, -37.81638788514401], [144.96546327726148, -37.81641176008279], [144.96544761596766, -37.816406240119754], [144.96541689980103, -37.816395414331815], [144.96540930038424, -37.81639763779024], [144.9653196611037, -37.816423873885064], [144.9653169487075, -37.816417945940515], [144.96513648621558, -37.816043921401025], [144.9652078435651, -37.81602294958883], [144.96528648558643, -37.81599983715853], [144.9653583742474, -37.815978708618864], [144.9655442693198, -37.81638788514401]]]], ""type"": ""MultiPolygon""}",835.351408254,835.35139,0.0,2007.756689,2007.756689,1635.663199,102084.0,0.0,1250.631272,1635.663199,0.0,0.0,0.0,1250.631272
"-37.81439770876944, 144.9711717774403",Melbourne CBD,-37.814398,144.971172,"{""coordinates"": [[[[144.9711414590098, -37.814549214127254], [144.9711214305917, -37.81455503848246], [144.97101857463431, -37.81432443841799], [144.97123247108678, -37.81426176402065], [144.97132712339953, -37.81446731493766], [144.97112940743696, -37.814524826093056], [144.9711414590098, -37.814549214127254]]]], ""type"": ""MultiPolygon""}",611.692551728,611.692536,0.0,729.590659,729.590659,778.022957,102065.0,0.0,697.798987,778.022957,0.0,0.0,0.0,697.798987
"-37.81398456541403, 144.96937971024946",Melbourne CBD,-37.813985,144.96938,"{""coordinates"": [[[[144.9697592881827, -37.81391170443268], [144.96987537207994, -37.81417113247279], [144.96995403910898, -37.81434694036548], [144.9695333335343, -37.814472716304486], [144.96937027793618, -37.81411714872866], [144.96894405932434, -37.81424390169489], [144.9687394979227, -37.81379759608516], [144.9691656828024, -37.813670789174004], [144.9691583064089, -37.813655188747006], [144.96958587191244, -37.81352797784822], [144.96966611265742, -37.81370347332745], [144.9697592881827, -37.81391170443268]]]], ""type"": ""MultiPolygon""}",18438.3338906,18438.3338749,0.0,20586.2294949,20586.2294949,19906.6996849,102155.0,0.0,19204.5740049,19906.6996849,0.0,0.0,0.0,19204.5740049
