,date_new,Public Holiday?,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount,FlindersStSparkLaneCount,CollinsPlaceNorth,BourkeStMallSouth
1055,2017-11-21,0,17.8,32.9,29.5,0.0,6029.0,22990.0,4297.0,12344.0,20058.0
1056,2017-11-22,0,18.7,32.6,30.6,0.0,5841.0,22226.0,4876.0,11994.0,22729.0
1057,2017-11-23,0,16.2,31.9,18.9,0.0,5167.0,23201.0,4140.0,11955.0,30904.0
1058,2017-11-24,0,18.6,30.7,13.8,1.0,5369.0,23727.0,4909.0,11327.0,41264.0
1059,2017-11-25,0,19.3,32.5,17.0,0.4,1725.0,2829.0,3250.0,2721.0,31129.0
1060,2017-11-26,0,19.4,28.3,0.0,3.4,1254.0,2101.0,2519.0,1746.0,25762.0
1061,2017-11-27,0,16.5,21.2,20.5,1.4,5341.0,24011.0,4302.0,11628.0,28370.0
1062,2017-11-28,0,13.7,31.0,31.1,0.2,6163.0,24530.0,4351.0,12491.0,26583.0
1063,2017-11-29,0,18.5,35.8,28.3,0.0,5719.0,23232.0,3623.0,11979.0,24588.0
1064,2017-11-30,0,22.5,34.9,23.1,0.0,5575.0,21377.0,4062.0,11836.0,26974.0
1065,2017-12-01,0,21.5,23.5,1.6,1.8,4539.0,17872.0,3506.0,9458.0,24528.0
1066,2017-12-02,0,14.7,16.4,0.7,20.6,1346.0,1679.0,2670.0,2599.0,22308.0
1067,2017-12-03,0,11.5,17.1,14.4,43.8,1023.0,1687.0,1975.0,1920.0,23553.0
1068,2017-12-04,0,12.4,17.5,7.9,5.4,5108.0,21896.0,3564.0,10482.0,27181.0
1069,2017-12-05,0,10.8,22.8,22.9,1.8,6268.0,23228.0,4837.0,11299.0,28816.0
1070,2017-12-06,0,13.6,21.3,23.6,0.0,6354.0,24552.0,4958.0,12658.0,34201.0
1071,2017-12-07,0,11.6,21.9,19.8,0.0,5816.0,23293.0,3683.0,12368.0,31287.0
1072,2017-12-08,0,11.4,18.7,28.5,25.2,6285.0,22745.0,4615.0,11981.0,36579.0
1073,2017-12-09,0,12.7,23.0,19.2,0.0,1808.0,3240.0,3277.0,2983.0,38360.0
1074,2017-12-10,0,14.5,22.2,31.4,0.0,1361.0,2210.0,2438.0,2080.0,32091.0
1075,2017-12-11,0,16.4,20.7,26.3,0.0,5690.0,23682.0,4022.0,11487.0,33833.0
1076,2017-12-12,0,15.8,26.4,31.3,0.0,5941.0,24230.0,4167.0,12195.0,32878.0
1077,2017-12-13,0,15.8,37.6,32.0,0.0,6932.0,23694.0,3614.0,11532.0,28817.0
1078,2017-12-14,0,20.5,23.1,21.7,0.0,5577.0,21481.0,3505.0,11997.0,35836.0
1079,2017-12-15,0,14.1,26.4,32.1,0.0,6048.0,22738.0,4473.0,11378.0,40730.0
1080,2017-12-16,0,13.8,24.6,31.0,0.0,1700.0,2962.0,2885.0,2811.0,39361.0
1081,2017-12-17,0,15.7,24.5,30.5,0.0,995.0,1971.0,2101.0,1844.0,34217.0
1082,2017-12-18,0,17.1,33.0,22.1,0.0,5206.0,23209.0,3996.0,11404.0,34761.0
1083,2017-12-19,0,19.7,37.4,12.1,0.0,5150.0,22411.0,3232.0,11432.0,31456.0
1084,2017-12-20,0,15.8,24.5,19.0,20.6,5175.0,21614.0,3003.0,11495.0,39018.0
1085,2017-12-21,0,12.3,23.7,31.9,0.0,5876.0,22495.0,4081.0,11967.0,43108.0
1086,2017-12-22,0,13.6,27.7,26.6,0.0,4925.0,17737.0,2996.0,9508.0,43481.0
1087,2017-12-23,0,14.7,30.2,21.2,0.0,1329.0,2390.0,1910.0,2151.0,39221.0
1088,2017-12-24,0,15.8,19.4,25.7,0.4,868.0,1811.0,1899.0,1561.0,35487.0
1089,2017-12-25,1,15.1,21.4,29.0,0.0,884.0,1605.0,1984.0,1094.0,12709.0
1090,2017-12-26,1,12.5,30.5,31.9,0.0,1031.0,2334.0,3367.0,1885.0,54570.0
1091,2017-12-27,0,17.3,34.5,30.6,0.0,2797.0,6591.0,3158.0,4040.0,29708.0
1092,2017-12-28,0,24.0,32.8,13.5,0.0,2730.0,5956.0,2208.0,4196.0,31233.0
1093,2017-12-29,0,18.6,24.4,9.3,0.2,2940.0,6104.0,2428.0,3945.0,30571.0
1094,2017-12-30,0,15.6,21.3,13.6,8.4,1271.0,2031.0,1932.0,2186.0,29196.0
1095,2017-12-31,0,12.0,25.7,31.7,0.2,2554.0,4469.0,4478.0,2613.0,27968.0
1096,2018-01-01,1,16.6,25.3,31.4,0.0,3064.0,4064.0,3245.0,1791.0,19075.0
1097,2018-01-02,0,16.4,21.8,29.7,0.0,3564.0,12295.0,3081.0,5334.0,26258.0
1098,2018-01-03,0,14.6,21.0,27.2,0.0,3348.0,13643.0,3225.0,5839.0,26308.0
1099,2018-01-04,0,14.1,23.6,31.8,0.2,3502.0,13506.0,3359.0,6142.0,27391.0
1100,2018-01-05,0,14.7,30.7,31.7,0.0,3324.0,12862.0,3548.0,6106.0,27063.0
1101,2018-01-06,0,18.8,41.7,31.5,0.0,962.0,1603.0,2554.0,1720.0,16168.0
1102,2018-01-07,0,18.7,21.8,11.0,0.0,766.0,1590.0,1588.0,1587.0,20227.0
1103,2018-01-08,0,17.3,21.9,17.5,0.0,4333.0,18588.0,3572.0,8409.0,24145.0
1104,2018-01-09,0,15.7,22.5,30.0,0.0,4686.0,18157.0,3801.0,8901.0,25226.0
1105,2018-01-10,0,13.6,25.6,23.5,0.0,4690.0,19267.0,2809.0,9863.0,26068.0
1106,2018-01-11,0,15.5,34.5,28.6,0.0,4975.0,20218.0,3354.0,9805.0,23526.0
1107,2018-01-12,0,20.4,30.0,1.7,1.0,5043.0,21259.0,3135.0,9433.0,26088.0
1108,2018-01-13,0,16.0,20.9,10.7,7.0,1410.0,1333.0,2503.0,2154.0,22076.0
1109,2018-01-14,0,12.7,19.5,27.5,15.0,1076.0,1455.0,3356.0,1982.0,22140.0
1110,2018-01-15,0,14.6,20.9,21.1,0.0,5150.0,22296.0,4429.0,10549.0,23727.0
1111,2018-01-16,0,12.9,26.9,31.1,0.0,5576.0,22947.0,5884.0,11067.0,25293.0
1112,2018-01-17,0,12.4,30.3,30.9,0.0,5507.0,21908.0,4913.0,11130.0,25626.0
1113,2018-01-18,0,16.6,40.0,30.8,0.0,5383.0,22199.0,4496.0,11070.0,23038.0
1114,2018-01-19,0,22.5,40.3,30.6,0.0,5062.0,19155.0,3976.0,9924.0,24298.0
1115,2018-01-20,0,20.3,24.6,20.2,0.0,1267.0,1912.0,4458.0,2281.0,25727.0
1116,2018-01-21,0,21.0,28.2,14.9,0.0,1133.0,1922.0,3433.0,1668.0,19744.0
1117,2018-01-22,0,20.5,23.9,27.3,0.0,5494.0,23138.0,4489.0,10888.0,25384.0
1118,2018-01-23,0,18.0,23.6,28.3,0.0,5530.0,23237.0,4646.0,11602.0,25841.0
1119,2018-01-24,0,14.8,23.3,27.5,0.0,5425.0,23603.0,4951.0,11267.0,26232.0
1120,2018-01-25,0,17.1,26.6,28.1,0.0,5490.0,23183.0,4660.0,10976.0,28106.0
1121,2018-01-26,1,19.4,28.4,19.9,0.0,2027.0,3692.0,5095.0,2809.0,20470.0
1122,2018-01-27,0,21.2,33.2,27.5,3.4,1446.0,2184.0,2767.0,2380.0,21581.0
1123,2018-01-28,0,22.7,38.1,28.5,0.0,890.0,1700.0,1877.0,1552.0,14282.0
1124,2018-01-29,0,27.8,33.5,7.3,0.0,4015.0,18139.0,2234.0,10419.0,19779.0
1125,2018-01-30,0,15.6,21.0,14.1,38.8,6477.0,22980.0,2904.0,11334.0,21532.0
1126,2018-01-31,0,14.6,19.1,19.6,0.0,5332.0,21999.0,3101.0,11315.0,21613.0
1127,2018-02-01,0,12.1,22.5,28.9,0.2,5692.0,22893.0,3612.0,11565.0,22659.0
1128,2018-02-02,0,13.4,22.1,28.4,0.0,5510.0,23357.0,3976.0,10995.0,25522.0
1129,2018-02-03,0,15.8,28.1,26.7,0.0,1441.0,3115.0,2666.0,2494.0,23256.0
1130,2018-02-04,0,14.7,25.7,28.5,0.0,1069.0,2324.0,1632.0,1837.0,17956.0
1131,2018-02-05,0,17.0,25.7,24.0,0.0,5548.0,24420.0,3922.0,11720.0,21269.0
1132,2018-02-06,0,17.7,29.9,27.6,0.0,6014.0,25129.0,4114.0,11734.0,21554.0
1133,2018-02-07,0,18.7,37.4,27.1,0.0,5949.0,24096.0,4073.0,11312.0,19931.0
1134,2018-02-08,0,20.6,27.5,15.8,0.0,5281.0,23718.0,3950.0,11590.0,24631.0
1135,2018-02-09,0,20.4,24.9,17.2,0.0,5324.0,24083.0,4528.0,10859.0,27557.0
1136,2018-02-10,0,18.7,30.3,6.6,0.0,1268.0,2982.0,4152.0,2609.0,25276.0
1137,2018-02-11,0,15.5,21.2,18.5,0.0,1013.0,2094.0,2318.0,1644.0,19003.0
1138,2018-02-12,0,16.3,23.6,22.2,0.0,5426.0,23601.0,4051.0,12296.0,23268.0
1139,2018-02-13,0,13.6,29.0,26.0,0.0,5935.0,25278.0,4396.0,13038.0,23922.0
1140,2018-02-14,0,17.5,23.3,22.8,0.0,5355.0,24815.0,4415.0,13089.0,25561.0
1141,2018-02-15,0,13.5,24.2,18.4,0.0,5103.0,25496.0,3853.0,12384.0,26029.0
1142,2018-02-16,0,15.7,22.2,24.8,0.0,5930.0,22943.0,4498.0,10835.0,28670.0
1143,2018-02-17,0,12.4,25.3,24.1,0.0,1633.0,3752.0,5525.0,4094.0,46585.0
1144,2018-02-18,0,13.6,24.0,20.5,0.0,1106.0,2629.0,3694.0,2883.0,31814.0
1145,2018-02-19,0,17.6,25.4,20.9,0.8,5640.0,25925.0,4008.0,11690.0,22431.0
1146,2018-02-20,0,14.1,29.5,25.5,0.0,5040.0,26367.0,4379.0,12555.0,22550.0
1147,2018-02-21,0,16.0,29.3,16.0,0.0,4946.0,25910.0,4381.0,11871.0,23473.0
1148,2018-02-22,0,20.3,31.0,16.8,0.0,5677.0,26366.0,4065.0,12104.0,25228.0
1149,2018-02-23,0,21.2,33.5,13.4,0.2,5898.0,25302.0,4407.0,11096.0,28153.0
1150,2018-02-24,0,22.7,31.6,4.8,0.4,1264.0,2630.0,2484.0,2485.0,25085.0
1151,2018-02-25,0,16.2,19.8,10.0,0.0,917.0,2018.0,2179.0,1600.0,21621.0
1152,2018-02-26,0,14.3,26.5,24.3,0.0,5658.0,24450.0,4017.0,11858.0,22568.0
1153,2018-02-27,0,14.9,31.3,24.0,0.0,6068.0,27007.0,3992.0,12160.0,21196.0
1154,2018-02-28,0,20.0,30.9,19.6,0.0,6055.0,24963.0,3844.0,11790.0,21578.0
1155,2018-03-01,0,16.2,20.5,17.7,0.8,5953.0,25939.0,3653.0,11841.0,24037.0
1156,2018-03-02,0,14.5,22.8,19.6,0.4,5577.0,25193.0,4657.0,11563.0,27520.0
1157,2018-03-03,0,13.9,32.7,21.8,0.0,1675.0,2153.0,3253.0,2372.0,24473.0
1158,2018-03-04,0,15.8,21.0,22.2,0.0,1101.0,2126.0,2052.0,1729.0,20344.0
1159,2018-03-05,0,14.9,21.1,16.6,0.0,5285.0,24314.0,3279.0,10108.0,21484.0
1160,2018-03-06,0,12.5,27.6,22.6,0.0,5969.0,25873.0,4338.0,10849.0,22649.0
1161,2018-03-07,0,14.4,28.5,22.4,0.0,6010.0,27064.0,4648.0,10866.0,23373.0
1162,2018-03-08,0,14.9,30.5,22.1,0.0,6249.0,27812.0,4921.0,12455.0,25320.0
1163,2018-03-09,0,14.6,28.8,21.9,0.0,7840.0,26934.0,4560.0,11402.0,30957.0
1164,2018-03-10,0,14.3,35.1,21.6,0.0,3771.0,5447.0,4212.0,2478.0,29967.0
1165,2018-03-11,0,17.0,22.8,14.3,0.0,2594.0,4153.0,3313.0,2046.0,29265.0
1166,2018-03-12,1,16.7,20.9,10.2,0.0,3049.0,5198.0,2398.0,1912.0,23883.0
1167,2018-03-13,0,14.6,20.5,18.8,2.2,5669.0,24709.0,3897.0,11364.0,23278.0
1168,2018-03-14,0,12.8,21.3,17.7,0.0,5613.0,25744.0,3936.0,11633.0,23655.0
1169,2018-03-15,0,15.3,20.8,13.9,0.0,5770.0,26074.0,4009.0,12119.0,24347.0
1170,2018-03-16,0,12.5,24.4,15.0,0.0,6152.0,24706.0,4684.0,11786.0,28324.0
1171,2018-03-17,0,15.4,32.0,15.1,0.0,1682.0,3336.0,2987.0,2546.0,24054.0
1172,2018-03-18,0,22.6,23.1,13.4,0.0,1336.0,4397.0,3426.0,1894.0,18713.0
1173,2018-03-19,0,13.2,28.0,17.8,0.0,5616.0,23796.0,4159.0,11801.0,22261.0
1174,2018-03-20,0,15.4,19.2,9.5,0.2,4834.0,24561.0,3621.0,11641.0,22418.0
1175,2018-03-21,0,11.2,25.1,18.3,0.0,5437.0,25528.0,4464.0,12071.0,23650.0
1176,2018-03-22,0,12.3,28.1,19.0,0.0,6042.0,26699.0,6198.0,12368.0,25214.0
1177,2018-03-23,0,15.2,29.4,18.8,0.0,6811.0,25474.0,5093.0,11446.0,29293.0
1178,2018-03-24,0,20.2,24.2,5.4,0.0,1982.0,3286.0,3161.0,2752.0,22892.0
1179,2018-03-25,0,17.8,25.4,11.6,13.0,1134.0,2323.0,3079.0,1852.0,19565.0
1180,2018-03-26,0,10.7,18.5,11.9,5.2,5846.0,25132.0,3393.0,11161.0,21994.0
1181,2018-03-27,0,9.6,22.6,14.0,1.2,5924.0,25964.0,3590.0,11652.0,22549.0
1182,2018-03-28,0,11.3,30.3,17.8,0.0,5705.0,25047.0,3880.0,11884.0,23538.0
1183,2018-03-29,0,16.5,21.8,14.2,0.0,5229.0,23551.0,3656.0,11798.0,28878.0
1184,2018-03-30,1,12.2,23.3,14.3,0.0,2027.0,2562.0,2723.0,2124.0,14218.0
1185,2018-03-31,1,13.2,22.4,16.7,0.0,1710.0,2624.0,3440.0,2503.0,31641.0
1186,2018-04-01,1,13.0,27.7,11.0,0.0,1330.0,2195.0,2373.0,1931.0,22595.0
1187,2018-04-02,1,14.9,20.9,14.4,0.0,954.0,2145.0,2732.0,1709.0,21282.0
1188,2018-04-03,0,13.4,19.8,13.9,0.0,5174.0,21398.0,3295.0,10456.0,25709.0
1189,2018-04-04,0,13.3,20.6,16.6,0.0,5487.0,22203.0,3608.0,11026.0,26204.0
1190,2018-04-05,0,13.3,18.7,9.0,0.0,5284.0,23610.0,3534.0,10769.0,26913.0
1191,2018-04-06,0,13.8,21.2,14.8,0.0,5266.0,22297.0,4919.0,10668.0,31057.0
1192,2018-04-07,0,9.8,21.6,16.0,0.0,2017.0,3121.0,3492.0,3058.0,25973.0
1193,2018-04-08,0,11.8,29.9,14.7,0.0,1655.0,2554.0,3597.0,2083.0,18540.0
1194,2018-04-09,0,15.9,25.7,13.6,0.0,5629.0,25085.0,3793.0,10944.0,22554.0
1195,2018-04-10,0,14.8,28.8,5.9,0.0,5665.0,24488.0,3710.0,11512.0,21949.0
1196,2018-04-11,0,18.1,27.3,10.9,0.0,5131.0,23643.0,3859.0,11498.0,22772.0
1197,2018-04-12,0,15.9,26.5,7.4,0.0,5807.0,24252.0,3863.0,11514.0,24656.0
1198,2018-04-13,0,11.9,25.9,14.4,0.0,5826.0,23487.0,4455.0,10803.0,31478.0
1199,2018-04-14,0,13.5,16.1,3.1,0.0,1659.0,2633.0,2653.0,2354.0,22940.0
1200,2018-04-15,0,9.7,19.1,4.9,12.2,1314.0,2060.0,1982.0,1753.0,19812.0
1201,2018-04-16,0,13.1,21.0,7.1,3.0,5631.0,25087.0,3075.0,10733.0,20350.0
1202,2018-04-17,0,13.2,16.6,8.9,0.6,6056.0,26376.0,3639.0,12171.0,22400.0
1203,2018-04-18,0,6.2,19.4,14.2,0.0,6206.0,26035.0,3887.0,11824.0,24008.0
1204,2018-04-19,0,11.0,22.3,13.0,0.0,6324.0,24959.0,4299.0,11763.0,25539.0
1205,2018-04-20,0,8.9,20.2,13.7,0.0,6111.0,25146.0,4443.0,11402.0,30164.0
1206,2018-04-21,0,11.9,22.8,11.3,0.0,2083.0,3453.0,3994.0,3543.0,27046.0
1207,2018-04-22,0,11.2,20.4,12.6,0.0,1570.0,2503.0,2824.0,2340.0,20204.0
1208,2018-04-23,0,11.9,26.9,13.0,0.0,6065.0,24936.0,3759.0,11286.0,22421.0
1209,2018-04-24,0,13.7,24.6,5.2,0.0,6122.0,26258.0,4964.0,11652.0,24852.0
1210,2018-04-25,1,15.7,20.1,7.7,0.6,1090.0,2377.0,4527.0,2368.0,20946.0
1211,2018-04-26,0,11.9,17.5,7.9,0.0,5677.0,25286.0,3269.0,11294.0,24692.0
1212,2018-04-27,0,11.6,17.8,8.8,0.0,6278.0,24637.0,3517.0,11016.0,27476.0
1213,2018-04-28,0,7.7,18.3,11.7,0.0,1932.0,2974.0,2567.0,2373.0,27450.0
1214,2018-04-29,0,10.5,18.0,9.6,0.0,1488.0,2239.0,2503.0,1709.0,18380.0
1215,2018-04-30,0,8.8,19.6,12.3,0.0,5772.0,25054.0,3452.0,10937.0,20877.0
1216,2018-05-01,0,7.2,23.4,12.3,0.0,6091.0,26194.0,3851.0,11986.0,20500.0
1217,2018-05-02,0,10.2,23.2,7.2,0.0,6083.0,25292.0,3735.0,11484.0,20977.0
1218,2018-05-03,0,14.5,24.4,4.4,0.0,5843.0,25199.0,3457.0,11157.0,22374.0
1219,2018-05-04,0,11.5,17.2,7.8,6.2,5895.0,24789.0,4010.0,10806.0,25539.0
1220,2018-05-05,0,12.1,21.6,6.5,2.6,1474.0,3045.0,3521.0,2897.0,25607.0
1221,2018-05-06,0,9.9,21.7,11.0,0.0,1583.0,2355.0,2924.0,1797.0,18617.0
1222,2018-05-07,0,12.0,19.5,6.2,0.0,5883.0,26038.0,3258.0,10899.0,19899.0
1223,2018-05-08,0,13.4,17.9,10.6,0.2,5954.0,26839.0,3413.0,12280.0,20892.0
1224,2018-05-09,0,8.0,18.4,7.5,0.0,6194.0,25647.0,3576.0,11314.0,21693.0
1225,2018-05-10,0,9.0,12.8,8.5,8.0,5859.0,25309.0,3188.0,11238.0,20607.0
1226,2018-05-11,0,7.4,15.1,3.7,18.6,4548.0,21934.0,2696.0,10267.0,20607.0
1227,2018-05-12,0,11.0,16.9,9.0,8.4,1691.0,2679.0,3280.0,2107.0,24211.0
1228,2018-05-13,0,13.0,16.2,10.8,4.0,1308.0,2011.0,2790.0,1344.0,18563.0
1229,2018-05-14,0,6.8,15.9,8.2,0.0,5867.0,23966.0,3271.0,10346.0,20014.0
1230,2018-05-15,0,8.9,14.6,4.6,0.0,5754.0,25409.0,3978.0,10849.0,18591.0
1231,2018-05-16,0,9.4,14.3,7.6,2.0,5848.0,25454.0,3533.0,10816.0,20936.0
1232,2018-05-17,0,11.7,15.0,6.9,0.0,6007.0,25848.0,3236.0,11049.0,21188.0
1233,2018-05-18,0,12.3,17.7,8.0,0.2,5854.0,25251.0,3656.0,10580.0,26234.0
1234,2018-05-19,0,10.6,15.5,6.5,2.6,2167.0,3715.0,3650.0,2435.0,26064.0
1235,2018-05-20,0,11.8,16.2,1.7,0.0,1124.0,1986.0,1925.0,1551.0,17253.0
1236,2018-05-21,0,12.6,16.7,5.0,2.4,5613.0,25556.0,3188.0,10586.0,19369.0
1237,2018-05-22,0,13.0,17.0,3.6,0.0,5786.0,25833.0,3084.0,10993.0,19654.0
1238,2018-05-23,0,11.8,15.3,6.5,4.6,5777.0,25664.0,3370.0,10554.0,20679.0
1239,2018-05-24,0,12.9,16.1,5.1,0.0,6056.0,25931.0,3234.0,10607.0,22760.0
1240,2018-05-25,0,9.4,14.9,9.5,0.0,6525.0,24917.0,3881.0,10612.0,26504.0
1241,2018-05-26,0,5.2,20.5,9.9,0.0,1583.0,2837.0,2983.0,2419.0,23609.0
1242,2018-05-27,0,7.3,20.7,8.0,0.0,1445.0,2179.0,1938.0,1635.0,17718.0
1243,2018-05-28,0,12.9,20.5,6.0,0.0,5788.0,24092.0,3365.0,10849.0,20131.0
1244,2018-05-29,0,13.7,17.9,8.1,0.8,6183.0,26095.0,3614.0,11259.0,20198.0
1245,2018-05-30,0,7.7,15.1,7.9,0.0,5825.0,24786.0,3289.0,10146.0,20438.0
1246,2018-05-31,0,9.6,14.8,7.6,5.0,5822.0,25726.0,3472.0,10551.0,21362.0
1247,2018-06-01,0,4.1,13.3,9.6,0.0,5583.0,24378.0,3607.0,10458.0,25669.0
1248,2018-06-02,0,3.5,13.6,9.6,0.2,1558.0,3175.0,3659.0,2190.0,24566.0
1249,2018-06-03,0,4.3,13.8,8.5,0.0,1270.0,1946.0,2212.0,1480.0,18471.0
1250,2018-06-04,0,4.5,14.4,9.3,0.0,5596.0,24649.0,3384.0,10382.0,20376.0
1251,2018-06-05,0,7.5,15.0,8.8,1.6,5980.0,25746.0,3671.0,10311.0,20788.0
1252,2018-06-06,0,5.6,19.1,9.4,0.4,6179.0,25579.0,6392.0,9992.0,24201.0
1253,2018-06-07,0,7.7,17.8,5.7,0.2,5881.0,25391.0,3437.0,9470.0,23249.0
1254,2018-06-08,0,12.4,13.6,3.3,0.6,5200.0,23081.0,3021.0,8681.0,25546.0
1255,2018-06-09,0,11.3,15.6,8.0,3.0,1956.0,2528.0,2658.0,2191.0,27342.0
1256,2018-06-10,0,4.1,15.3,9.3,0.0,1435.0,1976.0,2753.0,1631.0,23962.0
1257,2018-06-11,1,5.3,17.6,8.9,0.2,1078.0,2355.0,2948.0,1243.0,19435.0
1258,2018-06-12,0,7.9,16.6,6.7,0.4,5874.0,24185.0,3106.0,9889.0,21015.0
1259,2018-06-13,0,9.5,14.1,7.1,0.0,5709.0,24585.0,2980.0,9672.0,20933.0
1260,2018-06-14,0,8.6,14.5,7.8,5.6,6117.0,25740.0,3279.0,9642.0,23195.0
1261,2018-06-15,0,9.6,14.0,4.4,4.6,5697.0,23480.0,3366.0,9419.0,25494.0
1262,2018-06-16,0,6.9,13.1,7.1,2.2,1556.0,3030.0,3451.0,2747.0,25288.0
1263,2018-06-17,0,8.0,13.1,5.1,15.6,696.0,1304.0,1974.0,1172.0,14028.0
1264,2018-06-18,0,9.5,12.0,5.9,7.2,5880.0,24903.0,2861.0,9325.0,20849.0
1265,2018-06-19,0,3.0,14.5,9.0,0.4,6113.0,25704.0,3178.0,9925.0,23015.0
1266,2018-06-20,0,4.3,15.3,8.0,0.2,6031.0,25389.0,3483.0,9470.0,22503.0
1267,2018-06-21,0,4.0,15.1,9.1,0.0,6010.0,26520.0,3396.0,10087.0,23998.0
1268,2018-06-22,0,4.3,15.0,8.5,0.0,6086.0,25055.0,3734.0,9459.0,26231.0
1269,2018-06-23,0,6.0,12.8,3.9,0.0,1680.0,3245.0,2045.0,2392.0,23475.0
1270,2018-06-24,0,9.0,13.1,5.7,0.0,997.0,1898.0,2526.0,1590.0,19258.0
1271,2018-06-25,0,8.4,12.6,7.8,0.0,5659.0,23896.0,2973.0,9288.0,20380.0
1272,2018-06-26,0,8.4,14.1,6.6,0.0,6249.0,25729.0,3426.0,9755.0,20305.0
1273,2018-06-27,0,4.8,11.2,6.0,0.2,6018.0,30042.0,3052.0,9477.0,21639.0
1274,2018-06-28,0,5.3,10.6,5.2,0.0,6900.0,35071.0,3221.0,9430.0,22399.0
1275,2018-06-29,0,6.1,12.5,6.1,0.2,7169.0,33697.0,3412.0,9141.0,25152.0
1276,2018-06-30,0,9.4,14.2,4.9,0.4,2434.0,4118.0,2379.0,1992.0,22827.0
1277,2018-07-01,0,3.5,14.7,8.8,0.4,2577.0,3960.0,2073.0,1489.0,19096.0
1278,2018-07-02,0,2.4,14.6,9.4,0.0,5844.0,31486.0,3067.0,9367.0,22096.0
1279,2018-07-03,0,4.1,14.3,6.7,0.0,6164.0,32819.0,3020.0,9824.0,22087.0
1280,2018-07-04,0,10.4,17.1,6.0,0.0,6251.0,32056.0,3137.0,9609.0,23581.0
1281,2018-07-05,0,12.7,18.7,2.8,0.4,5830.0,32737.0,3458.0,10144.0,24548.0
1282,2018-07-06,0,12.5,15.2,8.3,0.0,5608.0,31999.0,4810.0,9866.0,28867.0
1283,2018-07-07,0,9.6,12.9,6.5,1.2,1782.0,3550.0,2786.0,2170.0,24557.0
1284,2018-07-08,0,9.3,13.9,6.2,0.8,1286.0,2572.0,3576.0,1551.0,20184.0
1285,2018-07-09,0,10.1,13.8,8.1,1.2,5451.0,30149.0,3150.0,9486.0,23824.0
1286,2018-07-10,0,9.3,11.5,5.4,0.0,5777.0,33120.0,3260.0,9902.0,22910.0
1287,2018-07-11,0,6.6,11.6,6.0,0.0,5862.0,34902.0,3198.0,9681.0,23806.0
1288,2018-07-12,0,4.3,11.3,7.5,0.0,5905.0,34122.0,3365.0,10049.0,25246.0
1289,2018-07-13,0,5.8,13.9,9.3,0.2,6284.0,33930.0,4354.0,9677.0,29233.0
1290,2018-07-14,0,4.4,15.5,10.0,0.0,1793.0,4223.0,3952.0,2828.0,26124.0
1291,2018-07-15,0,6.0,13.8,9.8,0.0,1620.0,2894.0,3547.0,1089.0,19456.0
1292,2018-07-16,0,7.9,12.6,4.5,0.0,5774.0,33987.0,3753.0,10293.0,21023.0
1293,2018-07-17,0,9.1,17.5,9.2,0.0,6526.0,36024.0,3936.0,11015.0,20154.0
1294,2018-07-18,0,6.2,15.2,10.3,1.2,6182.0,35730.0,3652.0,10565.0,22387.0
1295,2018-07-19,0,8.7,17.6,8.5,0.0,6408.0,35794.0,3682.0,10990.0,23015.0
1296,2018-07-20,0,7.2,12.1,7.2,4.4,6586.0,35415.0,4008.0,10120.0,26053.0
1297,2018-07-21,0,6.7,14.0,7.2,0.2,1945.0,3904.0,3922.0,2890.0,25799.0
1298,2018-07-22,0,8.0,14.8,10.5,0.0,1490.0,2739.0,3070.0,1812.0,19832.0
1299,2018-07-23,0,8.4,15.4,6.9,0.2,5927.0,30826.0,3522.0,10705.0,19062.0
1300,2018-07-24,0,8.6,15.6,7.1,0.6,5938.0,32388.0,3165.0,11247.0,18558.0
1301,2018-07-25,0,8.3,15.7,9.3,6.2,6205.0,32815.0,4192.0,11172.0,21801.0
1302,2018-07-26,0,7.7,15.1,8.9,0.0,6165.0,31719.0,3326.0,11143.0,22420.0
1303,2018-07-27,0,9.2,19.5,10.3,0.0,7005.0,31087.0,4924.0,10776.0,28131.0
1304,2018-07-28,0,8.4,18.6,9.3,0.0,2020.0,3748.0,4532.0,3449.0,27806.0
1305,2018-07-29,0,10.8,14.6,10.0,2.0,1155.0,2326.0,3436.0,2266.0,18609.0
1306,2018-07-30,0,8.2,12.6,7.3,0.4,5929.0,32661.0,2971.0,10775.0,18831.0
1307,2018-07-31,0,8.3,16.2,10.2,0.0,6283.0,31468.0,3207.0,11217.0,20319.0
1308,2018-08-01,0,9.9,14.8,11.4,1.6,6076.0,30584.0,3361.0,11281.0,21570.0
1309,2018-08-02,0,4.9,16.1,11.7,0.0,6351.0,32797.0,3850.0,11295.0,23413.0
1310,2018-08-03,0,7.8,18.4,6.3,0.0,6034.0,30310.0,4930.0,11046.0,25356.0
1311,2018-08-04,0,8.0,15.3,8.7,1.6,1776.0,3763.0,3547.0,3555.0,24926.0
1312,2018-08-05,0,10.6,17.6,11.2,0.0,1238.0,2499.0,2934.0,2026.0,19289.0
1313,2018-08-06,0,9.4,13.8,8.5,0.0,5905.0,28823.0,3199.0,10628.0,19451.0
1314,2018-08-07,0,7.3,14.8,9.6,0.0,6233.0,30896.0,3732.0,11307.0,19937.0
1315,2018-08-08,0,9.6,16.0,7.2,1.0,5998.0,30499.0,3843.0,10888.0,20204.0
1316,2018-08-09,0,5.6,15.4,8.6,2.2,6195.0,31747.0,3431.0,11080.0,21545.0
