Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,239,22-Jan-65,151.208311242,-33.8688875727,PITT ST,KING ST,SYDNEY,Sydney
VEH ,240,24-May-99,151.204560309,-33.8818098271,GEORGE ST,VAENTINE ST,SYDNEY,Sydney
VEH ,241,21-Jul-66,151.208666728,-33.8656775856,PITT ST,HUNTER ST,SYDNEY,Sydney
VEH ,242,01-Apr-82,151.211595517,-33.8650919899,PHILLIP ST,BENT ST,SYDNEY,Sydney
VEH ,243,18-Jul-66,151.208943346,-33.8636159059,PITT ST,BRIDGE ST,SYDNEY,Sydney
VEH ,244,18-Jul-66,151.210029492,-33.8662395104,CASTLEREAGH ST,HUNTER ST,SYDNEY,Sydney
PED ,245,28-Apr-65,151.209842559,-33.8677017218,CASTLEREAGH ST,MARTIN PL (@),SYDNEY,Sydney
VEH ,246,22-Feb-65,151.209667296,-33.8690733977,CASTLEREAGH ST,KING ST,SYDNEY,Sydney
VEH ,247,23-Jul-81,151.202733875,-33.874011794,BATHURST ST,HARBOUR ST,SYDNEY,Sydney
VEH ,248,22-Feb-65,151.209467059,-33.8707375664,CASTLEREAGH ST,MARKET ST,SYDNEY,Sydney
VEH ,249,12-Oct-75,151.204199728,-33.8828662562,GEORGE ST,PITT ST,SYDNEY,Sydney
VEH ,250,29-Jan-64,151.209179327,-33.8732402054,CASTLEREAGH ST,PARK ST,SYDNEY,Sydney
VEH ,251,29-Jan-64,151.209895943,-33.8733035222,ELIZABETH ST,PARK ST,SYDNEY,Sydney
PED ,252,05-May-98,151.203730598,-33.8837149362,LEE ST,RAILWAY SQ (S-),SYDNEY,Sydney
VEH ,253,29-Jan-64,151.209452739,-33.8768519419,ELIZABETH ST,LIVERPOOL ST,SYDNEY,Sydney
VEH ,254,29-Jan-64,151.209274277,-33.8783998654,ELIZABETH ST,GOULBURN ST,SYDNEY,Sydney
VEH ,255,29-Jan-64,151.209083429,-33.8797971236,ELIZABETH ST,CAMPBELL ST,SYDNEY,Sydney
VEH ,256,06-Sep-01,151.207010049,-33.8620695423,HARRINGTON ST,ESSEX ST,CITY,Sydney
VEH ,257,29-Jan-64,151.20835011,-33.8803795579,CASTLEREAGH ST,HAY ST,SYDNEY,Sydney
VEH ,258,29-Jan-64,151.206909622,-33.8800776782,PITT ST,HAY ST,SYDNEY,Sydney
VEH ,259,30-Jan-68,151.20529186,-33.8796539623,GEORGE ST,HAY ST,SYDNEY,Sydney
VEH ,260,18-Aug-00,151.190492957,-33.8901223721,BUTLIN AV,MAZE CR,DARLINGTON,Sydney
VEH ,261,29-Jan-64,151.205716804,-33.8777971768,GEORGE ST,GOULBURN ST,SYDNEY,Sydney
VEH ,262,29-Jan-64,151.206168981,-33.876394568,GEORGE ST,LIVERPOOL ST,SYDNEY,Sydney
PED ,263,24-Apr-88,151.207606948,-33.8825320487,EDDY AV,ELIZABETH ST (W-),SYDNEY,Sydney
VEH ,264,29-Jan-64,151.207006375,-33.8730244781,GEORGE ST,PARK ST,SYDNEY,Sydney
PED ,265,19-Aug-02,151.211336361,-33.8460330633,ALFRED ST,GLEN ST (S-),MILSONS POINT,Sydney
PED ,266,30-Apr-02,151.204152186,-33.8733702134,SUSSEX ST,DRUITT ST (S-),SYDNEY,Sydney
PED ,267,10-Oct-01,151.220366764,-33.8826731939,OXFORD ST,VERONA ST (E-),PADDINGTON,Sydney
VEH ,268,10-Dec-01,151.111730574,-33.9360207106,BEXLEY RD M5 RAMPS,WOLLI AV,EARLWOOD,Sydney
VEH ,269,22-Nov-64,151.210219098,-33.8707195404,MARKET ST,ELIZABETH ST,SYDNEY,Sydney
VEH ,270,22-Feb-65,151.206953769,-33.8708049809,MARKET ST,GEORGE ST,SYDNEY,Sydney
VEH ,271,22-Feb-65,151.206305823,-33.8708429026,MARKET ST,YORK ST,SYDNEY,Sydney
VEH ,272,22-Feb-65,151.205526884,-33.8708823334,MARKET ST,CLARENCE ST,SYDNEY,Sydney
VEH ,274,22-Feb-65,151.203853192,-33.8709747827,MARKET ST,SUSSEX ST,SYDNEY,Sydney
VEH ,276,20-Jul-75,151.211959488,-33.8698575486,MACQUARIE ST,ST JAMES RD,SYDNEY,Sydney
VEH ,278,22-Nov-64,151.210389509,-33.8691794986,KING ST,ELIZABETH ST,SYDNEY,Sydney
VEH ,279,12-Oct-75,151.202882418,-33.8854196984,REGENT ST,LEE ST,CHIPPENDALE,Sydney
VEH ,280,22-Feb-65,151.206953215,-33.8687364862,KING ST,GEORGE ST,SYDNEY,Sydney
VEH ,281,22-Feb-65,151.206033423,-33.8686845295,KING ST,YORK ST,SYDNEY,Sydney
VEH ,282,22-Feb-65,151.205276577,-33.8687398193,KING ST,CLARENCE ST,SYDNEY,Sydney
VEH ,283,19-Dec-38,151.204592425,-33.8687773344,KING ST,KENT ST,SYDNEY,Sydney
VEH ,284,22-Feb-65,151.203603648,-33.8687945589,KING ST,SUSSEX ST,SYDNEY,Sydney
PED ,285,28-Apr-65,151.212224719,-33.8678914268,MACQUARIE ST,MARTIN PL (@),SYDNEY,Sydney
PED ,286,28-Apr-65,151.211231691,-33.867807001,PHILLIP ST,MARTIN PL (@),SYDNEY,Sydney
PED ,287,28-Apr-65,151.210578096,-33.8677600557,ELIZABETH ST,MARTIN PL (@),SYDNEY,Sydney
PED ,288,28-Apr-65,151.208459807,-33.8675545199,PITT ST,MARTIN PL (@),SYDNEY,Sydney
VEH ,289,22-Aug-03,151.201099829,-33.9040727388,WYNDHAM ST,MANDIBLE ST,ALEXANDRIA,Sydney
VEH ,290,11-May-66,151.212409422,-33.8665530902,MACQUARIE ST,HUNTER ST,SYDNEY,Sydney
VEH ,291,26-Nov-72,151.212539984,-33.8657115451,MACQUARIE ST,BENT ST,SYDNEY,Sydney
VEH ,292,09-Aug-74,151.212319497,-33.8759273413,COLLEGE ST,FRANCIS ST,SYDNEY,Sydney
VEH ,293,18-Nov-65,151.208293802,-33.8834447743,ELIZABETH ST,FOVEAUX ST,SYDNEY,Sydney
VEH ,294,18-Nov-65,151.208647892,-33.8816658703,ELIZABETH ST,ALBION ST,SYDNEY,Sydney
VEH ,295,14-Dec-72,151.199823694,-33.8842566386,BROADWAY,JONES ST,SYDNEY,Sydney
VEH ,296,28-Jun-65,151.205873491,-33.8816325851,PITT ST,EDDY AV,SYDNEY,Sydney
VEH ,298,04-Oct-66,151.211861264,-33.8633661406,BRIDGE ST,PHILLIP ST,SYDNEY,Sydney
VEH ,299,04-Oct-66,151.212886757,-33.863271829,MACQUARIE ST,BRIDGE ST,SYDNEY,Sydney
VEH ,300,18-Jul-66,151.207478669,-33.8636400922,BRIDGE ST,GEORGE ST,SYDNEY,Sydney
VEH ,301,18-Jul-66,151.207288143,-33.8654954077,GEORGE ST,HUNTER ST,SYDNEY,Sydney
VEH ,302,18-Jul-66,151.210736394,-33.8663456314,ELIZABETH ST,HUNTER ST,SYDNEY,Sydney
PED ,304,19-Nov-02,151.254124314,-33.8979015308,CARRINGTON RD,CHURCH ST (N-),WAVERLEY,Sydney
VEH ,305,12-Aug-00,151.202566932,-33.8668825748,ERSKINE ST,SHELLEY ST,SYDNEY,Sydney
VEH ,306,25-Feb-00,151.22043808,-33.8692909726,COWPER WHARF RD,FINGER WHARF ACCESS,WOOLLOOMOOLOO,Sydney
VEH ,307,19-Jul-37,151.204364059,-33.866765666,KENT ST,ERSKINE ST,SYDNEY,Sydney
VEH ,308,18-Jul-66,151.204141881,-33.8651662211,KENT ST,MARGARET ST,SYDNEY,Sydney
VEH ,309,21-Mar-99,151.218101212,-33.8688690846,COWPER WHARF RD,SIR JOHN YOUNG CR,WOOLLOOMOOLOO,Sydney
VEH ,310,18-Jul-66,151.203414355,-33.866829849,SUSSEX ST,ERSKINE ST,SYDNEY,Sydney
VEH ,311,21-Nov-66,151.210743847,-33.8786087464,WENTWORTH AV,GOULBURN ST,SYDNEY,Sydney
VEH ,312,17-Oct-72,151.215391871,-33.8741854028,WILLIAM ST,RILEY ST,SYDNEY,Sydney
VEH ,313,15-Sep-00,151.217446227,-33.888584825,SOUTH DOWLING ST,ARTHUR ST,SURRY HILLS,Sydney
VEH ,314,22-Jun-00,151.216385299,-33.8938444303,SOUTH DOWLING ST,CHARLES ST,SURRY HILLS,Sydney
VEH ,315,07-Nov-66,151.212601521,-33.8737004514,COLLEGE ST,WILLIAM ST,SYDNEY,Sydney
VEH ,316,06-Apr-67,151.216309496,-33.8742924777,WILLIAM ST,CROWN ST,WOOLLOOMOOLOO,Sydney
VEH ,317,24-Mar-58,151.217243591,-33.8744712418,WILLIAM ST,PALMER ST,WOOLLOOMOOLOO,Sydney
VEH ,318,24-May-37,151.20503571,-33.8667062211,CLARENCE ST,ERSKINE ST,SYDNEY,Sydney
VEH ,319,18-Jul-66,151.204854587,-33.8651414968,CLARENCE ST,MARGARET ST,SYDNEY,Sydney
VEH ,320,21-Dec-72,151.218050081,-33.8745899423,WILLIAM ST,BOURKE ST,WOOLLOOMOOLOO,Sydney
VEH ,321,18-Jul-66,151.210359427,-33.8634933968,BRIDGE ST,LOFTUS ST,SYDNEY,Sydney
VEH ,322,18-Jan-67,150.992901863,-33.7619293447,WINDSOR RD,SEVEN HILLS RD,BAULKHAM HILLS,Sydney
VEH ,323,10-Sep-64,151.252824513,-33.7961271788,BURNT BRIDGE CREEK DEV,MANLY RD,SEAFORTH,Sydney
VEH ,324,04-Jun-92,150.899364977,-34.4280647414,CORRIMAL ST,STEWART ST,WOLLONGONG,Southern
VEH ,326,11-Feb-62,150.892861512,-34.414004978,FLINDERS ST,BOURKE ST,NORTH WOLLONGONG,Southern
VEH ,327,21-Feb-63,151.138845953,-33.8804947135,RAMSAY ST,DALHOUSIE ST,HABERFIELD,Sydney
VEH ,328,18-Sep-70,150.897419131,-34.425534777,CROWN ST,KEMBLA ST,WOLLONGONG,Southern
VEH ,329,11-Jul-63,151.214358065,-33.8835317478,CROWN ST,ALBION ST,SURRY HILLS,Sydney
VEH ,330,01-Feb-69,151.209852724,-33.8416001636,PACIFIC HWY,ARTHUR ST,NORTH SYDNEY,Sydney
VEH ,332,18-Jun-68,151.21016124,-33.839273413,MOUNT ST,ARTHUR ST,NORTH SYDNEY,Sydney
VEH ,333,21-Jul-98,151.220328658,-33.8867183263,MOORE PARK RD,GREENS RD,PADDINGTON,Sydney
VEH ,334,18-Jun-68,151.211248863,-33.8395162897,ALFRED ST,MOUNT ST,NORTH SYDNEY,Sydney
VEH ,336,18-Jul-67,151.213200733,-33.8296458314,FALCON ST,WARRINGAH FWY N/B OFF,NORTH SYDNEY,Sydney
VEH ,337,18-Jun-68,151.214233809,-33.8297941679,FALCON ST,WARRINGAH FWY S/B ON,NORTH SYDNEY,Sydney
VEH ,338,26-Jun-89,150.896584974,-34.3749695381,PRINCES HWY,SHORT ST,CORRIMAL,Southern
VEH ,339,18-Jun-68,151.213737327,-33.8274689401,ERNEST ST,WARRINGAH FWY RAMPS,CAMMERAY,Sydney
VEH ,340,17-Jun-89,149.096261872,-33.2830823451,SUMMER ST,SALE ST,ORANGE,Western
VEH ,341,18-Jun-68,151.210232977,-33.8229899798,MILLER ST,AMHERST ST,CAMMERAY,Sydney
VEH ,343,18-Jun-68,151.209927065,-33.8246319323,MILLER ST,WARRINGAH FWY,NORTH SYDNEY,Sydney
VEH ,344,09-Jul-64,151.736958048,-32.9244682925,BROADMEADOW RD,LAMBTON RD,BROADMEADOW,Hunter
VEH ,345,07-Jul-66,151.233371361,-33.8896166225,OXFORD ST,MOORE PARK RD,PADDINGTON,Sydney
VEH ,346,09-Oct-69,151.202829269,-33.9055277215,BOTANY RD,BOURKE RD,ALEXANDRIA,Sydney
VEH ,347,23-Oct-64,151.239928479,-33.8879301436,QUEEN ST,OCEAN ST,WOOLLAHRA,Sydney
VEH ,348,20-Oct-64,150.995059418,-33.8557557972,WOODVILLE RD,GUILDFORD RD,GUILDFORD,Sydney
VEH ,349,15-Sep-65,151.205124198,-33.8350293793,PACIFIC HWY,BAY RD,NORTH SYDNEY,Sydney
VEH ,350,09-Feb-65,151.722748549,-32.9231491721,TURTON RD,LAMBTON RD,NEW LAMBTON,Hunter
VEH ,351,07-Sep-65,151.206696478,-33.8961375387,ELIZABETH ST,PHILLIP ST,WATERLOO,Sydney
VEH ,352,09-Oct-69,151.201834184,-33.905706162,WYNDHAM ST,BOURKE RD,ALEXANDRIA,Sydney
VEH ,354,16-Dec-63,151.748667439,-32.9378026468,GLEBE RD,CITY RD,HAMILTON SOUTH,Hunter
VEH ,355,16-Feb-67,151.132332894,-33.8893406329,HUME HWY,ELIZABETH ST,ASHFIELD,Sydney
VEH ,356,16-Feb-67,151.131382591,-33.8897221199,HUME HWY,CARLTON CR,ASHFIELD,Sydney
VEH ,357,29-Jun-74,151.231101328,-33.9063417656,ALISON RD,DARLEY RD,RANDWICK,Sydney
VEH ,358,14-Jan-75,149.579675086,-33.4187329845,RUSSELL ST,WILLIAM ST,BATHURST,Western
VEH ,359,26-Sep-95,151.206462799,-33.8779300157,GOULBURN ST,WORLD SQUARE EXIT,SYDNEY,Sydney
VEH ,360,07-Feb-67,151.045407755,-33.9010611877,HUME HWY,RAWSON RD,GREENACRE,Sydney
VEH ,362,08-Aug-74,151.240486145,-33.8898453321,OCEAN ST,WALLIS ST,WOOLLAHRA,Sydney
VEH ,363,24-Mar-72,151.221563921,-33.8952254275,ANZAC PDE,CLEVELAND ST,MOORE PARK,Sydney
VEH ,364,29-May-65,151.119359112,-34.0318703523,TAREN POINT RD,THE BOULEVARDE,CARINGBAH,Sydney
VEH ,365,27-Jul-65,151.098557566,-33.9293072385,KINGSGROVE RD,WILLIAM ST,BELMORE,Sydney
VEH ,366,23-Dec-65,151.123676482,-33.8237833814,VICTORIA RD,MONASH RD,GLADESVILLE,Sydney
VEH ,367,07-Dec-65,151.239326845,-33.9416285359,ANZAC PDE,MAROUBRA RD,MAROUBRA JUNCTION,Sydney
VEH ,368,07-Apr-44,151.114165545,-33.9382101002,BEXLEY RD,SLADE RD,BEXLEY NORTH,Sydney
VEH ,369,29-Nov-65,151.249840256,-33.8920829694,BRONTE RD,OXFORD ST,BONDI JUNCTION,Sydney
VEH ,370,09-Aug-65,151.126416207,-33.95003722,FOREST RD,STONEY CREEK RD,BEXLEY,Sydney
VEH ,371,02-Jul-65,151.163654792,-33.8107012828,EPPING RD,CENTENNIAL AV,LANE COVE NORTH,Sydney
VEH ,372,26-Nov-68,151.205413765,-33.8929849626,REDFERN ST,CHALMERS ST,REDFERN,Sydney
VEH ,373,17-Sep-70,151.161359263,-33.8879409441,PARRAMATTA RD,CATHERINE ST,LEICHHARDT,Sydney
VEH ,374,29-May-65,151.121834512,-34.0190826383,TAREN POINT RD,HOLT RD,TAREN POINT,Sydney
VEH ,375,10-Feb-66,151.234459161,-33.7522803628,WAKEHURST PKY,WARRINGAH RD,FRENCHS FOREST,Sydney
VEH ,376,15-Dec-67,151.061435925,-33.854839659,PARRAMATTA RD,BIRNIE AV,LIDCOMBE,Sydney
VEH ,378,19-Dec-02,151.249697628,-33.8910429454,GRAFTON ST,GROSVENOR ST,BONDI JUNCTION,Sydney
VEH ,379,07-Nov-67,151.111502326,-33.8864946248,HUME HWY,CROYDON AV,CROYDON,Sydney
VEH ,380,10-Mar-67,151.052285244,-33.8138292334,VICTORIA RD,SILVERWATER RD,ERMINGTON,Sydney
VEH ,381,28-May-65,151.052715132,-34.0454758922,PRINCES HWY,MERTON ST BYPASS,LOFTUS,Sydney
VEH ,382,27-Feb-67,151.068433943,-33.9228885792,KING GEORGES RD,THE BOULEVARDE,LAKEMBA,Sydney
VEH ,383,06-Apr-77,151.692347107,-32.9819203104,PACIFIC HWY,SYDNEY ST,GATESHEAD,Hunter
VEH ,384,07-Oct-70,151.176543014,-33.8868071811,PARRAMATTA RD,MALLETT ST,CAMPERDOWN,Sydney
VEH ,385,07-Oct-70,151.177351386,-33.8866213969,PARRAMATTA RD,CHURCH ST,CAMPERDOWN,Sydney
VEH ,386,13-Mar-67,146.91564532,-36.0806983135,DEAN ST,KIEWA ST,ALBURY,South Western
VEH ,387,13-Mar-67,147.365872814,-35.1184683375,EDWARD ST,BEST ST,WAGGA WAGGA,South Western
VEH ,388,23-Jan-68,151.198227772,-33.8033586037,MOWBRAY RD,PENSHURST ST,WILLOUGHBY,Sydney
VEH ,389,13-Jan-67,151.754172274,-32.9241770571,TUDOR ST,PARRY ST,HAMILTON,Hunter
VEH ,390,13-Dec-67,150.158865142,-33.48053154,MAIN ST,ESKBANK ST,LITHGOW,Western
VEH ,391,31-Jan-67,151.691894609,-32.9786279962,PACIFIC HWY,OXFORD ST,GATESHEAD,Hunter
VEH ,392,30-Apr-75,151.198822529,-33.8004173205,PENSHURST ST,LAUREL ST,WILLOUGHBY,Sydney
VEH ,393,09-May-68,151.155949081,-33.8525461838,VICTORIA RD,EDWIN ST,DRUMMOYNE,Sydney
VEH ,394,28-Mar-67,151.195504096,-33.7924396974,PENSHURST ST,VICTORIA AV,CHATSWOOD,Sydney
VEH ,395,15-Aug-67,151.2667043,-33.7764177207,CONDAMINE ST,KENTWELL RD,NORTH MANLY,Sydney
VEH ,396,20-Feb-73,151.222639474,-33.9015201343,ANZAC PDE,ALISON RD,MOORE PARK,Sydney
VEH ,397,02-May-67,151.141897541,-33.8708226322,DOBROYD PDE,TIMBRELL DR,HABERFIELD,Sydney
VEH ,398,26-Jun-67,150.925500747,-33.9143681032,HUME HWY,MACQUARIE ST,LIVERPOOL,Sydney
VEH ,399,30-May-67,151.160416299,-33.9250559436,PRINCES HWY,GANNON ST,TEMPE,Sydney
VEH ,400,01-Jun-67,151.207298165,-33.8932424439,ELIZABETH ST,REDFERN ST,REDFERN,Sydney
VEH ,401,02-Jun-67,151.078818492,-33.9471309679,KING GEORGES RD,BROAD ARROW RD,BEVERLY HILLS,Sydney
VEH ,402,15-Jun-67,150.919424712,-33.9194949123,COPELAND ST,ELIZABETH DR,LIVERPOOL,Sydney
VEH ,403,28-Mar-68,151.226989216,-33.8968403165,LANG RD,COOK RD,MOORE PARK,Sydney
VEH ,404,23-May-67,150.91151193,-33.7718152585,SUNNYHOLT RD,NEWTON RD,BLACKTOWN,Sydney
VEH ,405,04-Sep-68,150.917998597,-33.9286378275,HUME HWY,HOXTON PARK RD,LIVERPOOL,Sydney
VEH ,406,24-May-67,150.911146987,-33.9435340302,HUME HWY,DE MEYRICK AV,CASULA,Sydney
VEH ,407,18-Sep-70,150.890919936,-34.4254214599,CROWN ST,ATCHISON ST,WOLLONGONG,Southern
VEH ,408,18-Sep-70,150.888883788,-34.4257370852,CROWN ST,RAILWAY PDE,WOLLONGONG,Southern
VEH ,409,18-Sep-70,150.887441311,-34.4258087722,CROWN ST,GLADSTONE AV,WOLLONGONG,Southern
VEH ,410,20-Mar-68,151.151571173,-33.8168556725,BURNS BAY RD,PENROSE ST,LANE COVE WEST,Sydney
VEH ,411,08-Apr-68,151.191423294,-33.8847577311,PARRAMATTA RD,DERWENT ST,GLEBE,Sydney
VEH ,412,08-Apr-68,151.192967312,-33.8845734543,PARRAMATTA RD,GLEBE POINT RD,GLEBE,Sydney
VEH ,413,08-Apr-68,151.194839438,-33.8844457687,BROADWAY,CITY RD,ULTIMO,Sydney
VEH ,414,08-Apr-68,151.196499175,-33.8843641173,BROADWAY,MOUNTAIN ST,ULTIMO,Sydney
VEH ,415,08-Apr-68,151.198555823,-33.884312011,BROADWAY,ABERCROMBIE ST,ULTIMO,Sydney
VEH ,416,08-Apr-68,151.202212232,-33.8839900158,BROADWAY,HARRIS ST,SYDNEY,Sydney
VEH ,417,18-Jul-70,150.889954562,-34.4256168221,CROWN ST,AUBURN ST,WOLLONGONG,Southern
VEH ,418,22-Aug-69,150.253290893,-30.9775796277,CONADILLY ST,MARQUIS ST,GUNNEDAH,Northern
VEH ,419,19-Aug-69,151.194609383,-33.9379996847,BOTANY RD,MILL POND DR,MASCOT,Sydney
VEH ,420,19-Aug-69,151.192830642,-33.9382031646,GENERAL HOLMES DR,MILL POND DR,MASCOT,Sydney
VEH ,421,17-Jun-69,150.871582722,-34.4655252182,FIVE ISLANDS RD,SPRINGHILL RD,CRINGILA,Southern
VEH ,422,14-Nov-68,151.217590784,-33.8839581392,ALBION ST,FLINDERS ST,SURRY HILLS,Sydney
PED ,423,30-Jun-74,151.210773476,-33.8768609742,LIVERPOOL ST,COMMONWEALTH ST (W-),SYDNEY,Sydney
VEH ,424,15-May-58,151.056239913,-33.8143171333,VICTORIA RD,SPURWAY ST,ERMINGTON,Sydney
VEH ,425,20-Dec-67,151.12802162,-33.73346411,PACIFIC HWY,KISSING POINT RD,TURRAMURRA,Sydney
VEH ,426,18-Dec-75,151.098522999,-33.7084921081,PACIFIC HWY,COLLEGE CR,WAITARA,Sydney
VEH ,427,21-Aug-67,150.896903328,-34.373176208,PRINCES HWY,RAILWAY ST,CORRIMAL,Southern
VEH ,428,07-Dec-67,151.145064287,-33.8573901704,LYONS RD,HAMPDEN RD,DRUMMOYNE,Sydney
VEH ,429,31-Jul-68,151.23932976,-33.9256516026,RAINBOW ST,AVOCA ST,RANDWICK,Sydney
VEH ,431,17-Jun-69,150.872564157,-34.4656378772,FIVE ISLANDS RD,LAKE AV,CRINGILA,Southern
VEH ,432,19-Dec-67,151.71780852,-32.9510699778,PACIFIC HWY,BRUNKER RD,ADAMSTOWN HEIGHTS,Hunter
VEH ,433,27-Jul-67,151.122306864,-33.8696459239,QUEENS RD,HARRIS RD,FIVE DOCK,Sydney
VEH ,434,28-Jul-67,151.184510732,-33.8851250209,PARRAMATTA RD,ROSS ST,FOREST LODGE,Sydney
VEH ,435,25-Jan-68,151.156394943,-33.9105495075,MARRICKVILLE RD,ILLAWARRA RD,MARRICKVILLE,Sydney
VEH ,436,29-Feb-68,151.020447996,-33.90733024,HUME HWY,AUBURN RD,YAGOONA,Sydney
VEH ,437,20-Nov-67,151.148879894,-33.9497347171,WEST BOTANY ST,BESTIC ST,ROCKDALE,Sydney
VEH ,438,21-Oct-68,151.157987698,-33.8924009843,CRYSTAL ST,BRIGHTON ST,PETERSHAM,Sydney
VEH ,439,14-Nov-68,151.218976335,-33.8866303902,ANZAC PDE,FLINDERS ST,MOORE PARK,Sydney
VEH ,440,06-Jun-60,150.893463126,-34.4234015612,KEIRA ST,MARKET ST,WOLLONGONG,Southern
VEH ,441,06-Jun-89,150.861242727,-34.4356793329,PRINCES HWY,THE AVENUE,FIGTREE,Southern
VEH ,442,26-Jul-67,150.712119029,-33.7568839432,GREAT WESTERN HWY,PARKER ST,PENRITH,Sydney
VEH ,443,25-Jul-67,150.924156969,-33.9202167883,MACQUARIE ST,ELIZABETH ST,LIVERPOOL,Sydney
VEH ,445,11-Sep-89,150.775037449,-34.570727469,ILLAWARRA HWY,TERRY ST,ALBION PARK,Southern
VEH ,447,11-Jul-67,151.081322592,-33.9270556976,CANTERBURY RD,HALDON ST,LAKEMBA,Sydney
VEH ,448,23-Aug-67,151.099838009,-33.8194049154,CHURCH ST,JUNCTION ST,RYDE,Sydney
VEH ,449,29-May-68,151.086889061,-33.8074081966,VICTORIA RD,STATION ST,WEST RYDE,Sydney
VEH ,450,05-Oct-89,150.861299076,-34.5477693903,SHELLHARBOUR RD,VERONICA ST,WARILLA,Southern
VEH ,451,03-Jan-75,151.071099004,-33.7391245462,PENNANT HILLS RD,YARRARA RD,PENNANT HILLS,Sydney
VEH ,452,11-Mar-68,151.188361613,-33.8271264035,GREENWICH RD,RIVER RD,GREENWICH,Sydney
VEH ,453,12-Oct-67,151.211572318,-33.8024112678,EASTERN VALLEY WAY,EDINBURGH RD,CASTLECRAG,Sydney
VEH ,454,09-Oct-67,151.063946653,-33.9589375159,FOREST RD,BOUNDARY RD,PEAKHURST,Sydney
VEH ,455,23-Oct-67,151.114592636,-33.94924417,STONEY CREEK RD,PREDDYS RD,BEXLEY,Sydney
VEH ,456,18-Jan-68,151.120415869,-34.0265651557,TAREN POINT RD,PARRAWEENA RD,CARINGBAH,Sydney
VEH ,457,13-Nov-67,151.179025596,-33.7874862127,PACIFIC HWY,BOUNDARY ST,ROSEVILLE,Sydney
VEH ,458,30-Oct-67,151.195866656,-33.7808831445,BABBAGE RD,CLIVE ST,ROSEVILLE,Sydney
VEH ,459,16-Jan-68,151.156308725,-33.9609351693,THE GRAND PDE,BAY ST,BRIGHTON-LE-SANDS,Sydney
VEH ,460,11-Dec-67,151.667883576,-33.0203337994,PACIFIC HWY,JOHN FISHER RD,BELMONT NORTH,Hunter
VEH ,461,14-Jul-69,151.213101484,-33.883302083,ALBION ST,RILEY ST,SURRY HILLS,Sydney
VEH ,462,18-May-67,151.001990182,-33.8347131411,WOODVILLE RD,WILLIAM ST,GRANVILLE,Sydney
VEH ,463,03-Jan-68,151.158078499,-33.9223989992,UNWINS BRIDGE RD,RICHARDSONS RD,TEMPE,Sydney
VEH ,464,04-Jul-68,150.999957335,-33.793611123,NORTH ROCKS RD,CHURCH ST,NORTHMEAD,Sydney
VEH ,465,31-Aug-00,151.166407189,-33.8617407652,VICTORIA RD,TERRY ST,ROZELLE,Sydney
VEH ,466,01-Aug-67,151.105985078,-33.8657953757,BURWOOD RD,GIPPS ST,CONCORD,Sydney
VEH ,467,11-Oct-67,151.130339114,-33.8640889369,GREAT NORTH RD,LYONS RD WEST,FIVE DOCK,Sydney
VEH ,468,22-Nov-67,151.185335695,-33.7956151097,VICTORIA AV,ARCHER ST,CHATSWOOD,Sydney
VEH ,469,15-Aug-68,151.295801806,-33.7099220269,WAKEHURST PKY,PITTWATER RD,NORTH NARRABEEN,Sydney
VEH ,470,20-Mar-74,151.228617069,-33.8762246982,BAYSWATER RD,MCLACHLAN AV,RUSHCUTTERS BAY,Sydney
VEH ,471,15-Dec-74,151.22841148,-33.8768791414,CRAIGEND ST,MCLACHLAN AV,RUSHCUTTERS BAY,Sydney
VEH ,472,24-Jun-75,151.229520062,-33.8768147087,CRAIGEND ST,NEILD AV,RUSHCUTTERS BAY,Sydney
VEH ,473,16-Jun-70,151.231806169,-33.8768043401,NEW SOUTH HEAD RD,NEW BEACH RD,EDGECLIFF,Sydney
VEH ,474,16-Jun-70,151.23365908,-33.877319821,NEW SOUTH HEAD RD,MONA RD,EDGECLIFF,Sydney
VEH ,475,17-Jun-70,151.235168827,-33.8785928363,NEW SOUTH HEAD RD,NEW MCLEAN ST,EDGECLIFF,Sydney
VEH ,476,19-Dec-62,151.237598397,-33.8790549,NEW SOUTH HEAD RD,OCEAN ST,EDGECLIFF,Sydney
VEH ,477,13-Nov-89,151.264839474,-33.8720407345,NEW SOUTH HEAD RD,KENT RD,ROSE BAY,Sydney
VEH ,478,27-Feb-96,151.230870056,-33.9575776204,BUNNERONG RD,DAUNT AV,MATRAVILLE,Sydney
VEH ,479,23-Jun-79,151.238291427,-33.8792182433,NEW SOUTH HEAD RD,BUS TUNNEL,EDGECLIFF,Sydney
VEH ,480,23-Jun-79,151.237606237,-33.8799323955,OCEAN ST,BUS RAMPS,EDGECLIFF,Sydney
VEH ,481,31-Mar-00,151.227405395,-33.8888552895,MOORE PARK RD,REGENT ST,PADDINGTON,Sydney
VEH ,482,31-Mar-69,151.55241076,-32.7297656018,HIGH ST,BELMORE RD,MAITLAND,Hunter
VEH ,484,20-Jan-01,151.554679074,-32.7319547252,HIGH ST,ELGIN ST,MAITLAND,Hunter
VEH ,488,31-Mar-69,151.560023395,-32.7363952938,HIGH ST,HUNTER ST,MAITLAND,Hunter
VEH ,490,30-Dec-68,151.11486952,-33.8832455554,PAISLEY RD,THE STRAND,CROYDON,Sydney
