date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,seg_id,dtupdate,status_id,poly_area,gisid,street_id,seg_part,Latitude,Longitude
2015-10-20,34,48,5,50,0,14:00:00,79.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,26.0,32.0,42.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,0,15:00:00,102.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,26.0,35.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,0,16:00:00,115.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,24.0,32.0,43.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,0,17:00:00,107.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0,26.0,41.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,0,18:00:00,118.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,24.0,32.0,44.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,0,22:00:00,311.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,30.0,35.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,0,00:00:00,151.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,0,05:00:00,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,35.0,40.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,0,08:00:00,185.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,20.0,25.0,39.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,0,12:00:00,78.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,24.0,31.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,0,16:00:00,109.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,26.0,35.0,44.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,0,21:00:00,359.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,28.0,34.0,54.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,02:00:00,87.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,39.0,53.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,07:00:00,134.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,31.0,39.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,08:00:00,170.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,22.0,28.0,40.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,09:00:00,142.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,23.0,28.0,125.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,11:00:00,82.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,44.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,12:00:00,77.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,23.0,29.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,13:00:00,68.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,23.0,31.0,38.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,18:00:00,153.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,25.0,32.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,21:00:00,379.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,27.0,32.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,22:00:00,336.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,28.0,34.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,0,23:00:00,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,37.0,57.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,02:00:00,70.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,41.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,03:00:00,68.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,58.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,06:00:00,61.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,35.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,11:00:00,85.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,23.0,30.0,40.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,15:00:00,125.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,26.0,33.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,16:00:00,90.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,24.0,31.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,0,23:00:00,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,35.0,53.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,00:00:00,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,37.0,47.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,01:00:00,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,35.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,02:00:00,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,37.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,05:00:00,17.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,40.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,09:00:00,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,38.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,12:00:00,52.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,40.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,13:00:00,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,28.0,36.0,65.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,14:00:00,62.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,30.0,36.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,20:00:00,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,37.0,55.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,0,21:00:00,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,47.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,01:00:00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,34.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,02:00:00,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,35.0,40.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,03:00:00,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,37.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,04:00:00,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,42.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,06:00:00,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,43.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,07:00:00,30.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,43.0,53.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,08:00:00,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,37.0,57.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,09:00:00,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,36.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,12:00:00,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,36.0,40.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,14:00:00,65.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,29.0,36.0,50.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,15:00:00,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,34.0,43.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-25,34,48,5,50,0,17:00:00,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,30.0,41.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-19,34,48,5,50,3,18:00:00,244.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,27.0,34.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-19,34,48,5,50,3,19:00:00,149.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,33.0,37.0,74.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-19,34,48,5,50,3,20:00:00,101.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,40.0,55.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-19,34,48,5,50,3,21:00:00,88.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,33.0,39.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-19,34,48,5,50,3,22:00:00,71.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,41.0,53.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,03:00:00,25.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,43.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,11:00:00,206.0,2.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,25.0,31.0,42.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,12:00:00,212.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,26.0,32.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,17:00:00,281.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,20.0,26.0,42.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,20:00:00,116.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,34.0,40.0,50.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,21:00:00,113.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,33.0,39.0,54.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-20,34,48,5,50,3,22:00:00,82.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,41.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,00:00:00,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,40.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,04:00:00,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,05:00:00,35.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,41.0,50.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,09:00:00,209.0,2.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,24.0,30.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,10:00:00,210.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,32.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,12:00:00,200.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,25.0,31.0,45.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,13:00:00,208.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,25.0,31.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,15:00:00,243.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,26.0,32.0,47.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,19:00:00,177.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,37.0,50.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,20:00:00,118.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,32.0,38.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,21:00:00,101.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,40.0,56.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-21,34,48,5,50,3,23:00:00,87.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,34.0,42.0,60.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,06:00:00,100.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,30.0,36.0,55.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,08:00:00,204.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,23.0,29.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,10:00:00,210.0,0.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,26.0,32.0,46.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,11:00:00,179.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,27.0,34.0,48.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,16:00:00,283.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,32.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,18:00:00,287.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,35.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,19:00:00,188.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,33.0,39.0,53.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,20:00:00,146.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,34.0,39.0,59.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,22:00:00,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,39.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-22,34,48,5,50,3,23:00:00,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,41.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,02:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,47.0,65.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,04:00:00,23.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,43.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,05:00:00,42.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,44.0,56.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,08:00:00,190.0,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,23.0,28.0,47.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,13:00:00,206.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,25.0,31.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,15:00:00,280.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,33.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,17:00:00,326.0,6.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,21.0,28.0,44.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,19:00:00,213.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,37.0,49.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,22:00:00,168.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,32.0,38.0,56.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-23,34,48,5,50,3,23:00:00,196.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,37.0,51.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,3,02:00:00,88.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,42.0,74.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,3,04:00:00,65.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,43.0,55.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,3,06:00:00,61.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,40.0,53.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,3,11:00:00,159.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,3,17:00:00,249.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,38.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
2015-10-24,34,48,5,50,3,18:00:00,177.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,39.0,52.0,20135,20135,20210923,2,4062,3487,635,1,-37.81903499627257,144.95834743888832
