node_id,longitude,latitude,geometry
582794232,144.76681,-37.720219,POINT (144.76681 -37.720219)
582794237,144.7659466,-37.7200171,POINT (144.7659466 -37.7200171)
582794244,144.7657906,-37.7209015,POINT (144.7657906 -37.7209015)
582794245,144.7653052,-37.7208211,POINT (144.7653052 -37.7208211)
582794246,144.7661594,-37.7209594,POINT (144.7661594 -37.7209594)
582794247,144.7659559,-37.7196583,POINT (144.7659559 -37.7196583)
582794257,144.7673644,-37.7182357,POINT (144.7673644 -37.7182357)
582794264,144.7665044,-37.7181375,POINT (144.7665044 -37.7181375)
582794266,144.7665455,-37.7177973,POINT (144.7665455 -37.7177973)
582794267,144.7688891,-37.7211989,POINT (144.7688891 -37.7211989)
582794268,144.7686559,-37.7214208,POINT (144.7686559 -37.7214208)
582794270,144.7683831,-37.7216394,POINT (144.7683831 -37.7216394)
582794271,144.7675892,-37.7209682,POINT (144.7675892 -37.7209682)
582794276,144.7662073,-37.7214191,POINT (144.7662073 -37.7214191)
582794277,144.7665974,-37.7214573,POINT (144.7665974 -37.7214573)
582794278,144.7669444,-37.7215462,POINT (144.7669444 -37.7215462)
582794279,144.7670678,-37.7215719,POINT (144.7670678 -37.7215719)
582794283,144.7676032,-37.7215493,POINT (144.7676032 -37.7215493)
582794289,144.7669211,-37.7197832,POINT (144.7669211 -37.7197832)
582794290,144.7683784,-37.7183201,POINT (144.7683784 -37.7183201)
582794299,144.768141,-37.7199084,POINT (144.768141 -37.7199084)
582794300,144.7678908,-37.7198791,POINT (144.7678908 -37.7198791)
582794302,144.7678226,-37.7202865,POINT (144.7678226 -37.7202865)
582794310,144.768105,-37.7218868,POINT (144.768105 -37.7218868)
582794311,144.7678934,-37.7220569,POINT (144.7678934 -37.7220569)
582794314,144.7682973,-37.7216907,POINT (144.7682973 -37.7216907)
582794320,144.769301,-37.7207685,POINT (144.769301 -37.7207685)
582794321,144.7694861,-37.7205394,POINT (144.7694861 -37.7205394)
582794323,144.7689443,-37.7211419,POINT (144.7689443 -37.7211419)
582794328,144.7691535,-37.7191441,POINT (144.7691535 -37.7191441)
582794333,144.7693894,-37.7184991,POINT (144.7693894 -37.7184991)
582794339,144.7703111,-37.718518,POINT (144.7703111 -37.718518)
582794340,144.768872,-37.7183371,POINT (144.768872 -37.7183371)
582794344,144.7687109,-37.7183407,POINT (144.7687109 -37.7183407)
582794348,144.7679465,-37.7182161,POINT (144.7679465 -37.7182161)
582794349,144.7678366,-37.7182077,POINT (144.7678366 -37.7182077)
582794353,144.7669992,-37.7182171,POINT (144.7669992 -37.7182171)
582794354,144.7668713,-37.7181975,POINT (144.7668713 -37.7181975)
582794355,144.7672353,-37.714922,POINT (144.7672353 -37.714922)
582794364,144.7671291,-37.716127,POINT (144.7671291 -37.716127)
582794367,144.7677341,-37.7161744,POINT (144.7677341 -37.7161744)
582794368,144.7681044,-37.7161394,POINT (144.7681044 -37.7161394)
582794370,144.7687425,-37.7161121,POINT (144.7687425 -37.7161121)
582794373,144.7699053,-37.7162577,POINT (144.7699053 -37.7162577)
582794377,144.7710922,-37.7167004,POINT (144.7710922 -37.7167004)
582794383,144.7704338,-37.7178213,POINT (144.7704338 -37.7178213)
582794385,144.7704286,-37.7180895,POINT (144.7704286 -37.7180895)
582794386,144.7704069,-37.7182252,POINT (144.7704069 -37.7182252)
582794388,144.7702827,-37.7188102,POINT (144.7702827 -37.7188102)
582794389,144.7702854,-37.7189057,POINT (144.7702854 -37.7189057)
582794391,144.7702398,-37.7191836,POINT (144.7702398 -37.7191836)
582794396,144.7700065,-37.7198138,POINT (144.7700065 -37.7198138)
582794398,144.7642703,-37.714667,POINT (144.7642703 -37.714667)
582794401,144.7662702,-37.714938,POINT (144.7662702 -37.714938)
582794402,144.766297,-37.7148553,POINT (144.766297 -37.7148553)
582794403,144.7662272,-37.7150908,POINT (144.7662272 -37.7150908)
582794404,144.7678657,-37.7126339,POINT (144.7678657 -37.7126339)
582794406,144.7677393,-37.7130011,POINT (144.7677393 -37.7130011)
582794408,144.7676822,-37.7132837,POINT (144.7676822 -37.7132837)
582794409,144.7676646,-37.7133994,POINT (144.7676646 -37.7133994)
582794412,144.7675201,-37.7140829,POINT (144.7675201 -37.7140829)
582794413,144.767493,-37.714158,POINT (144.767493 -37.714158)
582794417,144.7672551,-37.7148447,POINT (144.7672551 -37.7148447)
582794427,144.7655325,-37.7132512,POINT (144.7655325 -37.7132512)
582794428,144.7666671,-37.7133806,POINT (144.7666671 -37.7133806)
582794429,144.7660523,-37.7117632,POINT (144.7660523 -37.7117632)
582794450,144.7639552,-37.7131069,POINT (144.7639552 -37.7131069)
582794453,144.7636475,-37.7131038,POINT (144.7636475 -37.7131038)
582794454,144.7639905,-37.7131108,POINT (144.7639905 -37.7131108)
582794456,144.7643899,-37.7131302,POINT (144.7643899 -37.7131302)
582794457,144.7643899,-37.7131875,POINT (144.7643899 -37.7131875)
582794477,144.7645187,-37.7177212,POINT (144.7645187 -37.7177212)
582794478,144.7643368,-37.7184289,POINT (144.7643368 -37.7184289)
582794483,144.7643883,-37.7189965,POINT (144.7643883 -37.7189965)
582794493,144.7624292,-37.7164233,POINT (144.7624292 -37.7164233)
582794497,144.7626018,-37.7154074,POINT (144.7626018 -37.7154074)
582794503,144.7630993,-37.7152059,POINT (144.7630993 -37.7152059)
582794509,144.7636738,-37.7125701,POINT (144.7636738 -37.7125701)
582794511,144.7637825,-37.7118213,POINT (144.7637825 -37.7118213)
582794518,144.7634029,-37.7106413,POINT (144.7634029 -37.7106413)
582794521,144.7639377,-37.7106892,POINT (144.7639377 -37.7106892)
582794525,144.762332,-37.7105033,POINT (144.762332 -37.7105033)
582794528,144.7621223,-37.7112135,POINT (144.7621223 -37.7112135)
582794542,144.760254,-37.712848,POINT (144.760254 -37.712848)
582794545,144.7601671,-37.7134783,POINT (144.7601671 -37.7134783)
582794551,144.7628981,-37.7145531,POINT (144.7628981 -37.7145531)
582794559,144.7636716,-37.7130152,POINT (144.7636716 -37.7130152)
582794562,144.7561824,-37.7180252,POINT (144.7561824 -37.7180252)
582794564,144.7571292,-37.718161,POINT (144.7571292 -37.718161)
582794570,144.7591437,-37.7184826,POINT (144.7591437 -37.7184826)
582794571,144.7602441,-37.7185959,POINT (144.7602441 -37.7185959)
582794575,144.7618767,-37.7188229,POINT (144.7618767 -37.7188229)
582794584,144.7632768,-37.7183392,POINT (144.7632768 -37.7183392)
582794586,144.7635047,-37.717639,POINT (144.7635047 -37.717639)
582794593,144.7636128,-37.7172129,POINT (144.7636128 -37.7172129)
582794594,144.7637811,-37.7165463,POINT (144.7637811 -37.7165463)
582794595,144.7647011,-37.7164021,POINT (144.7647011 -37.7164021)
582794596,144.7648587,-37.71642,POINT (144.7648587 -37.71642)
582794597,144.7650363,-37.7164402,POINT (144.7650363 -37.7164402)
582794598,144.7646131,-37.7173533,POINT (144.7646131 -37.7173533)
582794602,144.7570118,-37.7153009,POINT (144.7570118 -37.7153009)
582794606,144.7565865,-37.7161874,POINT (144.7565865 -37.7161874)
582794609,144.7564426,-37.7165368,POINT (144.7564426 -37.7165368)
582794610,144.7563647,-37.7169909,POINT (144.7563647 -37.7169909)
582794611,144.7562601,-37.7175945,POINT (144.7562601 -37.7175945)
582794613,144.756032,-37.7186926,POINT (144.756032 -37.7186926)
582794966,144.768548,-37.7232301,POINT (144.768548 -37.7232301)
582794974,144.769516,-37.7236932,POINT (144.769516 -37.7236932)
582794975,144.7673944,-37.7245788,POINT (144.7673944 -37.7245788)
582795038,144.7675883,-37.7224549,POINT (144.7675883 -37.7224549)
582795039,144.7678285,-37.7221562,POINT (144.7678285 -37.7221562)
582795040,144.7672143,-37.7222833,POINT (144.7672143 -37.7222833)
582795042,144.7671043,-37.7222621,POINT (144.7671043 -37.7222621)
582795044,144.7690848,-37.7224113,POINT (144.7690848 -37.7224113)
582795047,144.7689004,-37.7226392,POINT (144.7689004 -37.7226392)
582795050,144.7686709,-37.7228308,POINT (144.7686709 -37.7228308)
582795056,144.7695365,-37.7240624,POINT (144.7695365 -37.7240624)
582795092,144.7730851,-37.7212891,POINT (144.7730851 -37.7212891)
582795281,144.765782,-37.7380557,POINT (144.765782 -37.7380557)
582795309,144.7661119,-37.7364712,POINT (144.7661119 -37.7364712)
582795311,144.7661506,-37.7362666,POINT (144.7661506 -37.7362666)
582795524,144.7618502,-37.7283747,POINT (144.7618502 -37.7283747)
582795525,144.7632236,-37.7283965,POINT (144.7632236 -37.7283965)
582795526,144.7633535,-37.7277241,POINT (144.7633535 -37.7277241)
582795598,144.7633716,-37.7270466,POINT (144.7633716 -37.7270466)
582795599,144.7626735,-37.726979,POINT (144.7626735 -37.726979)
582795609,144.7627672,-37.7263115,POINT (144.7627672 -37.7263115)
582795640,144.7610047,-37.7264308,POINT (144.7610047 -37.7264308)
582795641,144.7611654,-37.7255888,POINT (144.7611654 -37.7255888)
582805000,144.8811713,-37.6958079,POINT (144.8811713 -37.6958079)
582805001,144.881009,-37.6959109,POINT (144.881009 -37.6959109)
582805002,144.8812303,-37.6947319,POINT (144.8812303 -37.6947319)
582805006,144.8752624,-37.6884235,POINT (144.8752624 -37.6884235)
582805007,144.8811377,-37.6935198,POINT (144.8811377 -37.6935198)
582805009,144.8804543,-37.6923221,POINT (144.8804543 -37.6923221)
582805014,144.8770117,-37.687288,POINT (144.8770117 -37.687288)
582805580,144.8815656,-37.7013703,POINT (144.8815656 -37.7013703)
582805593,144.8806401,-37.7005139,POINT (144.8806401 -37.7005139)
583030428,144.7958711,-37.7048413,POINT (144.7958711 -37.7048413)
583030434,144.7973236,-37.7064412,POINT (144.7973236 -37.7064412)
583030437,144.798477,-37.7067384,POINT (144.798477 -37.7067384)
583030438,144.7971494,-37.7071992,POINT (144.7971494 -37.7071992)
583030449,144.7960951,-37.707133,POINT (144.7960951 -37.707133)
583030456,144.79817,-37.7074598,POINT (144.79817 -37.7074598)
583030457,144.7996333,-37.707651,POINT (144.7996333 -37.707651)
583030467,144.7920769,-37.7064891,POINT (144.7920769 -37.7064891)
583030468,144.79213,-37.7056532,POINT (144.79213 -37.7056532)
583030469,144.7921784,-37.7048319,POINT (144.7921784 -37.7048319)
583030476,144.7932123,-37.7032411,POINT (144.7932123 -37.7032411)
583030478,144.7937189,-37.703838,POINT (144.7937189 -37.703838)
583030480,144.7945791,-37.7050061,POINT (144.7945791 -37.7050061)
583030483,144.7947081,-37.7056942,POINT (144.7947081 -37.7056942)
583030484,144.794705,-37.7069156,POINT (144.794705 -37.7069156)
583030487,144.794583,-37.7075745,POINT (144.794583 -37.7075745)
583030491,144.7980332,-37.7082905,POINT (144.7980332 -37.7082905)
583030492,144.7996679,-37.7085186,POINT (144.7996679 -37.7085186)
583030494,144.8011062,-37.70869,POINT (144.8011062 -37.70869)
583030495,144.801644,-37.7087024,POINT (144.801644 -37.7087024)
583030496,144.8022409,-37.7086866,POINT (144.8022409 -37.7086866)
583030500,144.8022472,-37.7087721,POINT (144.8022472 -37.7087721)
583030502,144.8010987,-37.708773,POINT (144.8010987 -37.708773)
583030505,144.7980158,-37.7083718,POINT (144.7980158 -37.7083718)
583030509,144.7947889,-37.7046688,POINT (144.7947889 -37.7046688)
583030518,144.7992667,-37.7057161,POINT (144.7992667 -37.7057161)
583030521,144.7989512,-37.7062974,POINT (144.7989512 -37.7062974)
583030525,144.7868724,-37.709989,POINT (144.7868724 -37.709989)
583030526,144.7873648,-37.7103376,POINT (144.7873648 -37.7103376)
583030527,144.7876162,-37.710026,POINT (144.7876162 -37.710026)
583030532,144.7899397,-37.7106197,POINT (144.7899397 -37.7106197)
583030533,144.7907392,-37.7098317,POINT (144.7907392 -37.7098317)
583030536,144.789185,-37.7095131,POINT (144.789185 -37.7095131)
583030537,144.7897815,-37.7087671,POINT (144.7897815 -37.7087671)
583030540,144.7898098,-37.7080299,POINT (144.7898098 -37.7080299)
583030541,144.7896169,-37.7075397,POINT (144.7896169 -37.7075397)
583030542,144.7893519,-37.7079141,POINT (144.7893519 -37.7079141)
583030543,144.7873058,-37.7083578,POINT (144.7873058 -37.7083578)
583030545,144.7886362,-37.7085,POINT (144.7886362 -37.7085)
583030546,144.7890163,-37.7077624,POINT (144.7890163 -37.7077624)
583030552,144.7880282,-37.7095049,POINT (144.7880282 -37.7095049)
583030557,144.7867855,-37.7107302,POINT (144.7867855 -37.7107302)
583030561,144.7857702,-37.7107942,POINT (144.7857702 -37.7107942)
583030562,144.7846183,-37.7106432,POINT (144.7846183 -37.7106432)
583030571,144.7836382,-37.7095492,POINT (144.7836382 -37.7095492)
583030573,144.7836832,-37.7091317,POINT (144.7836832 -37.7091317)
583030576,144.7834827,-37.7084517,POINT (144.7834827 -37.7084517)
583030577,144.783116,-37.7094957,POINT (144.783116 -37.7094957)
583030578,144.7848559,-37.7098208,POINT (144.7848559 -37.7098208)
583030581,144.7859422,-37.7095576,POINT (144.7859422 -37.7095576)
583030591,144.7875221,-37.7075057,POINT (144.7875221 -37.7075057)
583030594,144.7865664,-37.7078194,POINT (144.7865664 -37.7078194)
583030601,144.7864832,-37.7089983,POINT (144.7864832 -37.7089983)
583033182,144.7924015,-37.7108765,POINT (144.7924015 -37.7108765)
583033201,144.7908882,-37.7110833,POINT (144.7908882 -37.7110833)
583033274,144.7931842,-37.7152613,POINT (144.7931842 -37.7152613)
583033285,144.7932114,-37.7161928,POINT (144.7932114 -37.7161928)
583033290,144.791724,-37.715903,POINT (144.791724 -37.715903)
583033302,144.7911162,-37.7148284,POINT (144.7911162 -37.7148284)
583033306,144.7921378,-37.7149205,POINT (144.7921378 -37.7149205)
583033315,144.7896866,-37.7148454,POINT (144.7896866 -37.7148454)
583033326,144.7896419,-37.7124778,POINT (144.7896419 -37.7124778)
583033330,144.7894639,-37.7137972,POINT (144.7894639 -37.7137972)
583033350,144.7907393,-37.7162813,POINT (144.7907393 -37.7162813)
583033358,144.7912258,-37.7169035,POINT (144.7912258 -37.7169035)
583033359,144.7901809,-37.7121477,POINT (144.7901809 -37.7121477)
583033393,144.7918431,-37.7131819,POINT (144.7918431 -37.7131819)
583033400,144.7906227,-37.7131203,POINT (144.7906227 -37.7131203)
583033408,144.7921891,-37.7138524,POINT (144.7921891 -37.7138524)
583033435,144.7904966,-37.7139309,POINT (144.7904966 -37.7139309)
583033440,144.792814,-37.7141282,POINT (144.792814 -37.7141282)
583033493,144.7944378,-37.7082592,POINT (144.7944378 -37.7082592)
583033494,144.7943207,-37.7087711,POINT (144.7943207 -37.7087711)
583033498,144.7940938,-37.7097068,POINT (144.7940938 -37.7097068)
583033515,144.793235,-37.7120681,POINT (144.793235 -37.7120681)
583033541,144.7929079,-37.713167,POINT (144.7929079 -37.713167)
583033557,144.7939647,-37.7132349,POINT (144.7939647 -37.7132349)
583033563,144.7940827,-37.7138545,POINT (144.7940827 -37.7138545)
583033604,144.7918362,-37.7122551,POINT (144.7918362 -37.7122551)
583033614,144.7957219,-37.7098334,POINT (144.7957219 -37.7098334)
583033618,144.7970325,-37.7097224,POINT (144.7970325 -37.7097224)
583033622,144.7978333,-37.7099289,POINT (144.7978333 -37.7099289)
583033630,144.7987062,-37.7099513,POINT (144.7987062 -37.7099513)
583033649,144.7996496,-37.7086012,POINT (144.7996496 -37.7086012)
583033657,144.7981898,-37.7092206,POINT (144.7981898 -37.7092206)
583033680,144.7970473,-37.7089985,POINT (144.7970473 -37.7089985)
583033698,144.795794,-37.7089296,POINT (144.795794 -37.7089296)
583033735,144.8017736,-37.7073725,POINT (144.8017736 -37.7073725)
583033760,144.8025318,-37.7079753,POINT (144.8025318 -37.7079753)
583033810,144.8015205,-37.7095089,POINT (144.8015205 -37.7095089)
583033814,144.8013417,-37.7098308,POINT (144.8013417 -37.7098308)
583033817,144.8009374,-37.7106052,POINT (144.8009374 -37.7106052)
583033824,144.8007105,-37.7113443,POINT (144.8007105 -37.7113443)
583033834,144.8000292,-37.7118812,POINT (144.8000292 -37.7118812)
583033847,144.798031,-37.7118472,POINT (144.798031 -37.7118472)
583033852,144.796891,-37.7117305,POINT (144.796891 -37.7117305)
583033858,144.7965048,-37.7115862,POINT (144.7965048 -37.7115862)
583033866,144.7960273,-37.7111491,POINT (144.7960273 -37.7111491)
583033874,144.7958208,-37.7106123,POINT (144.7958208 -37.7106123)
583038413,144.8025449,-37.7168309,POINT (144.8025449 -37.7168309)
583038420,144.8025435,-37.7143862,POINT (144.8025435 -37.7143862)
583038425,144.801344,-37.7139543,POINT (144.801344 -37.7139543)
583038426,144.8005931,-37.7138828,POINT (144.8005931 -37.7138828)
583038427,144.8003301,-37.713856,POINT (144.8003301 -37.713856)
583038429,144.8002424,-37.714307,POINT (144.8002424 -37.714307)
583038431,144.8000629,-37.7153922,POINT (144.8000629 -37.7153922)
583038434,144.7996285,-37.7160417,POINT (144.7996285 -37.7160417)
583038435,144.8013972,-37.7160576,POINT (144.8013972 -37.7160576)
583038439,144.8017039,-37.715053,POINT (144.8017039 -37.715053)
583038444,144.8029236,-37.7137623,POINT (144.8029236 -37.7137623)
583038449,144.7962315,-37.7145528,POINT (144.7962315 -37.7145528)
583038452,144.7961694,-37.7138983,POINT (144.7961694 -37.7138983)
583038453,144.7961243,-37.7134768,POINT (144.7961243 -37.7134768)
583038454,144.7963565,-37.7138179,POINT (144.7963565 -37.7138179)
583038455,144.7974238,-37.7135792,POINT (144.7974238 -37.7135792)
583038456,144.7972804,-37.7145427,POINT (144.7972804 -37.7145427)
583038457,144.7982563,-37.714612,POINT (144.7982563 -37.714612)
583038459,144.7981363,-37.7155146,POINT (144.7981363 -37.7155146)
583038460,144.7991467,-37.7149676,POINT (144.7991467 -37.7149676)
583038463,144.7993261,-37.7141751,POINT (144.7993261 -37.7141751)
583038464,144.8002759,-37.7123119,POINT (144.8002759 -37.7123119)
583038472,144.8003303,-37.7135777,POINT (144.8003303 -37.7135777)
583038474,144.7993159,-37.7137199,POINT (144.7993159 -37.7137199)
583038475,144.79906,-37.7140753,POINT (144.79906 -37.7140753)
583038496,144.7953066,-37.7153013,POINT (144.7953066 -37.7153013)
583038497,144.799712,-37.7109202,POINT (144.799712 -37.7109202)
583038502,144.8019753,-37.7108762,POINT (144.8019753 -37.7108762)
583038503,144.8025175,-37.7110217,POINT (144.8025175 -37.7110217)
583038504,144.8029844,-37.7111443,POINT (144.8029844 -37.7111443)
583038505,144.8032507,-37.7102723,POINT (144.8032507 -37.7102723)
583038510,144.8022608,-37.7103958,POINT (144.8022608 -37.7103958)
583038516,144.8024002,-37.7118494,POINT (144.8024002 -37.7118494)
583038526,144.7944234,-37.7115311,POINT (144.7944234 -37.7115311)
583038530,144.7958793,-37.7125312,POINT (144.7958793 -37.7125312)
583038533,144.7969218,-37.7105983,POINT (144.7969218 -37.7105983)
583038537,144.7979665,-37.7107757,POINT (144.7979665 -37.7107757)
583038552,144.7991118,-37.7114886,POINT (144.7991118 -37.7114886)
583038555,144.7989802,-37.7119401,POINT (144.7989802 -37.7119401)
583038621,144.7974931,-37.7154314,POINT (144.7974931 -37.7154314)
583038625,144.7970193,-37.7168104,POINT (144.7970193 -37.7168104)
583038934,144.799391,-37.7180193,POINT (144.799391 -37.7180193)
583038942,144.7989778,-37.7177013,POINT (144.7989778 -37.7177013)
583039512,144.8042302,-37.7165949,POINT (144.8042302 -37.7165949)
583039517,144.8042311,-37.7162353,POINT (144.8042311 -37.7162353)
583039522,144.8041576,-37.7168627,POINT (144.8041576 -37.7168627)
583040072,144.8063498,-37.716431,POINT (144.8063498 -37.716431)
583040101,144.8072941,-37.7174001,POINT (144.8072941 -37.7174001)
583040109,144.8072404,-37.7171138,POINT (144.8072404 -37.7171138)
583040111,144.8074505,-37.7175441,POINT (144.8074505 -37.7175441)
583040573,144.8035149,-37.7132895,POINT (144.8035149 -37.7132895)
583040606,144.8035885,-37.7140441,POINT (144.8035885 -37.7140441)
583043596,144.8153266,-37.7130286,POINT (144.8153266 -37.7130286)
583043604,144.8144569,-37.7125135,POINT (144.8144569 -37.7125135)
583043616,144.8110684,-37.7115261,POINT (144.8110684 -37.7115261)
583043625,144.8135057,-37.7112659,POINT (144.8135057 -37.7112659)
583043643,144.8151202,-37.7113088,POINT (144.8151202 -37.7113088)
583043684,144.8160092,-37.7136785,POINT (144.8160092 -37.7136785)
583043689,144.8043593,-37.7059216,POINT (144.8043593 -37.7059216)
583043691,144.8039973,-37.7049215,POINT (144.8039973 -37.7049215)
583043693,144.8050597,-37.7047203,POINT (144.8050597 -37.7047203)
583043695,144.8052882,-37.7056115,POINT (144.8052882 -37.7056115)
583043700,144.8051795,-37.707229,POINT (144.8051795 -37.707229)
583043713,144.8084374,-37.7094045,POINT (144.8084374 -37.7094045)
583043717,144.8082808,-37.7086974,POINT (144.8082808 -37.7086974)
583043728,144.8094294,-37.7089204,POINT (144.8094294 -37.7089204)
583043735,144.8100493,-37.7100008,POINT (144.8100493 -37.7100008)
583043772,144.8147166,-37.7104568,POINT (144.8147166 -37.7104568)
583043786,144.8102841,-37.7085035,POINT (144.8102841 -37.7085035)
583043790,144.8109361,-37.7091076,POINT (144.8109361 -37.7091076)
583043799,144.8047318,-37.7130245,POINT (144.8047318 -37.7130245)
583043807,144.8053383,-37.712084,POINT (144.8053383 -37.712084)
583043811,144.8029248,-37.7051254,POINT (144.8029248 -37.7051254)
583043813,144.8052295,-37.7046905,POINT (144.8052295 -37.7046905)
583043828,144.8077054,-37.7068094,POINT (144.8077054 -37.7068094)
583043848,144.807663,-37.711611,POINT (144.807663 -37.711611)
583043849,144.8071549,-37.7121628,POINT (144.8071549 -37.7121628)
583043852,144.8067224,-37.7125818,POINT (144.8067224 -37.7125818)
583043862,144.8047966,-37.7118995,POINT (144.8047966 -37.7118995)
583043874,144.8052664,-37.7109222,POINT (144.8052664 -37.7109222)
583043879,144.805917,-37.7104101,POINT (144.805917 -37.7104101)
583043890,144.8059915,-37.7115011,POINT (144.8059915 -37.7115011)
583043898,144.8034034,-37.7060873,POINT (144.8034034 -37.7060873)
583049603,144.8087662,-37.7134988,POINT (144.8087662 -37.7134988)
583049614,144.8092804,-37.7128544,POINT (144.8092804 -37.7128544)
583049627,144.8084821,-37.7121875,POINT (144.8084821 -37.7121875)
583049635,144.807653,-37.7131042,POINT (144.807653 -37.7131042)
583049645,144.8072515,-37.7128858,POINT (144.8072515 -37.7128858)
583049707,144.8092719,-37.7143868,POINT (144.8092719 -37.7143868)
583049727,144.8082138,-37.7152608,POINT (144.8082138 -37.7152608)
583049734,144.8072206,-37.714156,POINT (144.8072206 -37.714156)
583049746,144.8071395,-37.7154968,POINT (144.8071395 -37.7154968)
583051520,144.8097654,-37.7177364,POINT (144.8097654 -37.7177364)
583055590,144.8103938,-37.7191036,POINT (144.8103938 -37.7191036)
583055611,144.8136538,-37.7198731,POINT (144.8136538 -37.7198731)
583055624,144.8140515,-37.7210655,POINT (144.8140515 -37.7210655)
583055643,144.8148524,-37.7223598,POINT (144.8148524 -37.7223598)
583055647,144.8148975,-37.7233027,POINT (144.8148975 -37.7233027)
583055651,144.8150233,-37.7243331,POINT (144.8150233 -37.7243331)
583055657,144.8154092,-37.7250427,POINT (144.8154092 -37.7250427)
583055665,144.8156785,-37.7259847,POINT (144.8156785 -37.7259847)
583055670,144.8152593,-37.7267996,POINT (144.8152593 -37.7267996)
583055673,144.8149523,-37.7271102,POINT (144.8149523 -37.7271102)
583055846,144.8159079,-37.7283112,POINT (144.8159079 -37.7283112)
583063969,144.7482353,-37.699328,POINT (144.7482353 -37.699328)
583063970,144.748432,-37.6992143,POINT (144.748432 -37.6992143)
583063971,144.748525,-37.6990139,POINT (144.748525 -37.6990139)
583063972,144.7434695,-37.7024752,POINT (144.7434695 -37.7024752)
583063973,144.7435696,-37.701961,POINT (144.7435696 -37.701961)
583063975,144.7436522,-37.7015374,POINT (144.7436522 -37.7015374)
583063976,144.7437488,-37.7010413,POINT (144.7437488 -37.7010413)
583063978,144.7437693,-37.7007167,POINT (144.7437693 -37.7007167)
583063983,144.7431484,-37.7016727,POINT (144.7431484 -37.7016727)
583063999,144.7495735,-37.6997699,POINT (144.7495735 -37.6997699)
583064001,144.7473448,-37.7004061,POINT (144.7473448 -37.7004061)
583064002,144.7475094,-37.7004271,POINT (144.7475094 -37.7004271)
583064003,144.7476774,-37.7004486,POINT (144.7476774 -37.7004486)
583064006,144.7478871,-37.6999149,POINT (144.7478871 -37.6999149)
583064009,144.7401779,-37.7011659,POINT (144.7401779 -37.7011659)
583064010,144.743359,-37.6999392,POINT (144.743359 -37.6999392)
583064011,144.7447911,-37.7001001,POINT (144.7447911 -37.7001001)
583064012,144.7457247,-37.7002066,POINT (144.7457247 -37.7002066)
583064015,144.7409434,-37.6949862,POINT (144.7409434 -37.6949862)
583064023,144.7372036,-37.6923238,POINT (144.7372036 -37.6923238)
583064024,144.7396976,-37.6927795,POINT (144.7396976 -37.6927795)
583064031,144.740253,-37.6970869,POINT (144.740253 -37.6970869)
583064037,144.7376137,-37.6981905,POINT (144.7376137 -37.6981905)
583064292,144.7470749,-37.7054474,POINT (144.7470749 -37.7054474)
583064299,144.7456674,-37.7070216,POINT (144.7456674 -37.7070216)
583064309,144.7446358,-37.7081476,POINT (144.7446358 -37.7081476)
583064313,144.7427593,-37.7083301,POINT (144.7427593 -37.7083301)
583064327,144.7454565,-37.7090133,POINT (144.7454565 -37.7090133)
583064333,144.7467762,-37.7080457,POINT (144.7467762 -37.7080457)
583064334,144.7464811,-37.7080118,POINT (144.7464811 -37.7080118)
583064335,144.7470283,-37.7080754,POINT (144.7470283 -37.7080754)
583064336,144.742536,-37.7049042,POINT (144.742536 -37.7049042)
583064337,144.7434393,-37.7050081,POINT (144.7434393 -37.7050081)
583064338,144.7442549,-37.7051088,POINT (144.7442549 -37.7051088)
583064339,144.7433683,-37.7057979,POINT (144.7433683 -37.7057979)
583064340,144.7431284,-37.7066324,POINT (144.7431284 -37.7066324)
583064341,144.7429513,-37.7075407,POINT (144.7429513 -37.7075407)
583064342,144.7418302,-37.7064839,POINT (144.7418302 -37.7064839)
583064343,144.7420018,-37.7056775,POINT (144.7420018 -37.7056775)
583064344,144.7459339,-37.7061486,POINT (144.7459339 -37.7061486)
583064350,144.7451528,-37.7035719,POINT (144.7451528 -37.7035719)
583064352,144.7460771,-37.7036854,POINT (144.7460771 -37.7036854)
583064353,144.7465736,-37.703733,POINT (144.7465736 -37.703733)
583064354,144.747334,-37.7038193,POINT (144.747334 -37.7038193)
583064355,144.7474965,-37.7029502,POINT (144.7474965 -37.7029502)
583064359,144.7440483,-37.7043301,POINT (144.7440483 -37.7043301)
583064366,144.7430013,-37.7024203,POINT (144.7430013 -37.7024203)
583064369,144.7427814,-37.7029868,POINT (144.7427814 -37.7029868)
583064371,144.7427003,-37.7034935,POINT (144.7427003 -37.7034935)
583064379,144.7442442,-37.703339,POINT (144.7442442 -37.703339)
583065858,144.749453,-37.7106175,POINT (144.749453 -37.7106175)
583065860,144.7496269,-37.7100627,POINT (144.7496269 -37.7100627)
583065861,144.7505742,-37.7106897,POINT (144.7505742 -37.7106897)
583065865,144.7524667,-37.7088074,POINT (144.7524667 -37.7088074)
583065867,144.7515379,-37.708835,POINT (144.7515379 -37.708835)
583065870,144.7516003,-37.7098563,POINT (144.7516003 -37.7098563)
583065871,144.7498768,-37.7084292,POINT (144.7498768 -37.7084292)
583065872,144.7497159,-37.709251,POINT (144.7497159 -37.709251)
583065874,144.7495824,-37.7096845,POINT (144.7495824 -37.7096845)
583065875,144.749276,-37.7083513,POINT (144.749276 -37.7083513)
583065876,144.7503489,-37.7084913,POINT (144.7503489 -37.7084913)
583065877,144.7510355,-37.708572,POINT (144.7510355 -37.708572)
583065885,144.7475969,-37.7094462,POINT (144.7475969 -37.7094462)
