Geo Point,Geo Shape,prop_id,name,addresspt1,xorg,ext_id,asset_clas,label,asset_type,easting,northing,str_id,addresspt_,asset_subt,xsource,profile,xdate,xdrawing,mcc_id,roadseg_id
"-37.81318699976632, 144.98933399955305","{""coordinates"": [144.98933399955305, -37.81318699976632], ""type"": ""Point""}",0,,0.0,ESG,24086,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.813203000381975, 144.9885849997154","{""coordinates"": [144.9885849997154, -37.813203000381975], ""type"": ""Point""}",0,,0.0,ESG,22981,,8.309,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81265900013815, 144.98928199989442","{""coordinates"": [144.98928199989442, -37.81265900013815], ""type"": ""Point""}",0,,0.0,ESG,24399,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81964700029334, 144.9519310000458","{""coordinates"": [144.9519310000458, -37.81964700029334], ""type"": ""Point""}",0,,0.0,ESG,21381,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82053399988987, 144.94886800041283","{""coordinates"": [144.94886800041283, -37.82053399988987], ""type"": ""Point""}",0,,0.0,ESG,20992,,54.154,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81925600032885, 144.95327799972162","{""coordinates"": [144.95327799972162, -37.81925600032885], ""type"": ""Point""}",0,,0.0,ESG,21535,,27.664,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819189000248436, 144.95362700046098","{""coordinates"": [144.95362700046098, -37.819189000248436], ""type"": ""Point""}",0,,0.0,ESG,21583,,24.047,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81318699976632, 144.98933399955305","{""coordinates"": [144.98933399955305, -37.81318699976632], ""type"": ""Point""}",0,,0.0,ESG,24252,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,24929,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820694000409475, 144.9484090000343","{""coordinates"": [144.9484090000343, -37.820694000409475], ""type"": ""Point""}",0,,0.0,ESG,22413,,48.485,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819850000157594, 144.94265700058475","{""coordinates"": [144.94265700058475, -37.819850000157594], ""type"": ""Point""}",0,,0.0,ESG,22659,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82037100005358, 144.94968000024014","{""coordinates"": [144.94968000024014, -37.82037100005358], ""type"": ""Point""}",0,,0.0,ESG,22272,,64.614,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81467199961573, 144.93832900041113","{""coordinates"": [144.93832900041113, -37.81467199961573], ""type"": ""Point""}",0,,0.0,ESG,26334,,11.632,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.814734000293555, 144.94009499950553","{""coordinates"": [144.94009499950553, -37.814734000293555], ""type"": ""Point""}",0,,0.0,ESG,28905,,10.264,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81473200022478, 144.94009399980408","{""coordinates"": [144.94009399980408, -37.81473200022478], ""type"": ""Point""}",0,,0.0,ESG,28906,,11.73,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.815215999769116, 144.9367920004853","{""coordinates"": [144.9367920004853, -37.815215999769116], ""type"": ""Point""}",0,,0.0,ESG,26598,,86.217,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.814083000301345, 144.939362000044","{""coordinates"": [144.939362000044, -37.814083000301345], ""type"": ""Point""}",0,,0.0,ESG,27138,,49.756,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.814714999793836, 144.93773200063217","{""coordinates"": [144.93773200063217, -37.814714999793836], ""type"": ""Point""}",0,,0.0,ESG,26736,,29.13,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81478899962331, 144.93798100007857","{""coordinates"": [144.93798100007857, -37.81478899962331], ""type"": ""Point""}",0,,0.0,ESG,26388,,19.55,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8225940001285, 144.94023100010102","{""coordinates"": [144.94023100010102, -37.8225940001285], ""type"": ""Point""}",0,,0.0,ESG,29088,,9.286,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81365399962921, 144.9405520004207","{""coordinates"": [144.9405520004207, -37.81365399962921], ""type"": ""Point""}",0,,0.0,ESG,27372,,99.218,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81991600044075, 144.94689900012582","{""coordinates"": [144.94689900012582, -37.81991600044075], ""type"": ""Point""}",0,,0.0,ESG,27977,,9.873,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81338800015473, 144.94118500032496","{""coordinates"": [144.94118500032496, -37.81338800015473], ""type"": ""Point""}",0,,0.0,ESG,27522,,2.248,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819996000019, 144.94688399950775","{""coordinates"": [144.94688399950775, -37.819996000019], ""type"": ""Point""}",0,,0.0,ESG,28023,,3.421,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820041000171535, 144.94684999953614","{""coordinates"": [144.94684999953614, -37.820041000171535], ""type"": ""Point""}",0,,0.0,ESG,28059,,0.88,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8194200003881, 144.9465660004654","{""coordinates"": [144.9465660004654, -37.8194200003881], ""type"": ""Point""}",0,,0.0,ESG,27702,,3.91,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819452000330585, 144.94659500012142","{""coordinates"": [144.94659500012142, -37.819452000330585], ""type"": ""Point""}",0,,0.0,ESG,27720,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81399699958353, 144.9395960003337","{""coordinates"": [144.9395960003337, -37.81399699958353], ""type"": ""Point""}",0,,0.0,ESG,27188,,7.234,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81399200010348, 144.93961099969138","{""coordinates"": [144.93961099969138, -37.81399200010348], ""type"": ""Point""}",0,,0.0,ESG,27191,,6.256,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,25029,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,25046,,0.88,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81392099977133, 144.939803999876","{""coordinates"": [144.939803999876, -37.81392099977133], ""type"": ""Point""}",0,,0.0,ESG,27233,,8.016,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81296400002127, 144.94270799992918","{""coordinates"": [144.94270799992918, -37.81296400002127], ""type"": ""Point""}",0,,0.0,ESG,25443,,16.911,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82059700025583, 144.94647200018898","{""coordinates"": [144.94647200018898, -37.82059700025583], ""type"": ""Point""}",0,,0.0,ESG,28396,,6.061,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81346899963119, 144.94135500041506","{""coordinates"": [144.94135500041506, -37.81346899963119], ""type"": ""Point""}",0,,0.0,ESG,25740,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81351099971819, 144.94124299966694","{""coordinates"": [144.94124299966694, -37.81351099971819], ""type"": ""Point""}",0,,0.0,ESG,25808,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81351900029441, 144.9412229996915","{""coordinates"": [144.9412229996915, -37.81351900029441], ""type"": ""Point""}",0,,0.0,ESG,25815,,1.271,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81369599983824, 144.94076100047081","{""coordinates"": [144.94076100047081, -37.81369599983824], ""type"": ""Point""}",0,,0.0,ESG,25912,,4.301,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81419699980604, 144.93948200031312","{""coordinates"": [144.93948200031312, -37.81419699980604], ""type"": ""Point""}",0,,0.0,ESG,26136,,37.146,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.815023000082405, 144.9372689996202","{""coordinates"": [144.9372689996202, -37.815023000082405], ""type"": ""Point""}",0,,0.0,ESG,26510,,9.482,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819516999882694, 144.9444889998589","{""coordinates"": [144.9444889998589, -37.819516999882694], ""type"": ""Point""}",0,,0.0,ESG,31580,,74.682,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.839382000380226, 144.98102000004846","{""coordinates"": [144.98102000004846, -37.839382000380226], ""type"": ""Point""}",0,,0.0,ESG,33057,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83843099958602, 144.9800900004835","{""coordinates"": [144.9800900004835, -37.83843099958602], ""type"": ""Point""}",0,,0.0,ESG,32116,,5.474,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.838428000232845, 144.97998399987966","{""coordinates"": [144.97998399987966, -37.838428000232845], ""type"": ""Point""}",0,,0.0,ESG,32154,,5.67,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81933499970209, 144.9444049996741","{""coordinates"": [144.9444049996741, -37.81933499970209], ""type"": ""Point""}",0,,0.0,ESG,31656,,6.158,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81920999965342, 144.94431600014485","{""coordinates"": [144.94431600014485, -37.81920999965342], ""type"": ""Point""}",0,,0.0,ESG,31693,,4.888,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80109000004725, 144.9702759997199","{""coordinates"": [144.9702759997199, -37.80109000004725], ""type"": ""Point""}",0,,0.0,ESG,14789,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80109000004725, 144.9702759997199","{""coordinates"": [144.9702759997199, -37.80109000004725], ""type"": ""Point""}",0,,0.0,ESG,15139,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80119699971643, 144.9723050005052","{""coordinates"": [144.9723050005052, -37.80119699971643], ""type"": ""Point""}",0,,0.0,ESG,12847,,4.985,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80128899974105, 144.9704969998782","{""coordinates"": [144.9704969998782, -37.80128899974105], ""type"": ""Point""}",0,,0.0,ESG,14503,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.802182999725346, 144.97166400020689","{""coordinates"": [144.97166400020689, -37.802182999725346], ""type"": ""Point""}",0,,0.0,ESG,14123,,0.098,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80206499989015, 144.97149300037185","{""coordinates"": [144.97149300037185, -37.80206499989015], ""type"": ""Point""}",0,,0.0,ESG,14183,,1.173,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.801980000339874, 144.97138500051813","{""coordinates"": [144.97138500051813, -37.801980000339874], ""type"": ""Point""}",0,,0.0,ESG,14223,,0.293,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80191599992566, 144.9712939999056","{""coordinates"": [144.9712939999056, -37.80191599992566], ""type"": ""Point""}",0,,0.0,ESG,14253,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80304199961749, 144.97313399992842","{""coordinates"": [144.97313399992842, -37.80304199961749], ""type"": ""Point""}",0,,0.0,ESG,13632,,8.7,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80154100016064, 144.97029099957987","{""coordinates"": [144.97029099957987, -37.80154100016064], ""type"": ""Point""}",0,,0.0,ESG,15874,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80158700014745, 144.97027700050648","{""coordinates"": [144.97027700050648, -37.80158700014745], ""type"": ""Point""}",0,,0.0,ESG,15890,,0.391,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80163600001752, 144.97026999958348","{""coordinates"": [144.97026999958348, -37.80163600001752], ""type"": ""Point""}",0,,0.0,ESG,15908,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80140599993825, 144.97236799979987","{""coordinates"": [144.97236799979987, -37.80140599993825], ""type"": ""Point""}",0,,0.0,ESG,12951,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80254200008919, 144.97303000041228","{""coordinates"": [144.97303000041228, -37.80254200008919], ""type"": ""Point""}",0,,0.0,ESG,13361,,1.76,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80265999977757, 144.9731129997123","{""coordinates"": [144.9731129997123, -37.80265999977757], ""type"": ""Point""}",0,,0.0,ESG,13415,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80109000004725, 144.9702759997199","{""coordinates"": [144.9702759997199, -37.80109000004725], ""type"": ""Point""}",0,,0.0,ESG,15208,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80240999952655, 144.97196999967463","{""coordinates"": [144.97196999967463, -37.80240999952655], ""type"": ""Point""}",0,,0.0,ESG,14021,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80221100018561, 144.97169899936415","{""coordinates"": [144.97169899936415, -37.80221100018561], ""type"": ""Point""}",0,,0.0,ESG,14110,,5.279,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83811300030483, 144.98030100019534","{""coordinates"": [144.98030100019534, -37.83811300030483], ""type"": ""Point""}",0,,0.0,ESG,32006,,36.657,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83781799961179, 144.9801660000517","{""coordinates"": [144.9801660000517, -37.83781799961179], ""type"": ""Point""}",0,,0.0,ESG,31865,,15.836,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83782000025404, 144.98016699997407","{""coordinates"": [144.98016699997407, -37.83782000025404], ""type"": ""Point""}",0,,0.0,ESG,31866,,16.325,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77823999976066, 144.93994100023417","{""coordinates"": [144.93994100023417, -37.77823999976066], ""type"": ""Point""}",0,,0.0,ESG,69242,,3.812,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78073100038127, 144.94069900019505","{""coordinates"": [144.94069900019505, -37.78073100038127], ""type"": ""Point""}",0,,0.0,ESG,68304,,2.248,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77817200023933, 144.9398349999288","{""coordinates"": [144.9398349999288, -37.77817200023933], ""type"": ""Point""}",0,,0.0,ESG,69279,,1.955,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7781639999639, 144.9398140004788","{""coordinates"": [144.9398140004788, -37.7781639999639], ""type"": ""Point""}",0,,0.0,ESG,69287,,1.955,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.780753000127866, 144.94072700014627","{""coordinates"": [144.94072700014627, -37.780753000127866], ""type"": ""Point""}",0,,0.0,ESG,68293,,6.354,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78069000020384, 144.94066600035788","{""coordinates"": [144.94066600035788, -37.78069000020384], ""type"": ""Point""}",0,,0.0,ESG,68323,,0.391,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.777625000021686, 144.93848199987048","{""coordinates"": [144.93848199987048, -37.777625000021686], ""type"": ""Point""}",0,,0.0,ESG,70383,,1.662,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77696100025747, 144.9406910003374","{""coordinates"": [144.9406910003374, -37.77696100025747], ""type"": ""Point""}",0,,0.0,ESG,74034,,0,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.777221999848486, 144.9410860003164","{""coordinates"": [144.9410860003164, -37.777221999848486], ""type"": ""Point""}",0,,0.0,ESG,73936,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77733899965749, 144.93835399993864","{""coordinates"": [144.93835399993864, -37.77733899965749], ""type"": ""Point""}",0,,0.0,ESG,72829,,0.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.776924000255235, 144.9394190005307","{""coordinates"": [144.9394190005307, -37.776924000255235], ""type"": ""Point""}",0,,0.0,ESG,71393,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7768789998776, 144.93935100049748","{""coordinates"": [144.93935100049748, -37.7768789998776], ""type"": ""Point""}",0,,0.0,ESG,71373,,0.293,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.777489000273356, 144.9402420000212","{""coordinates"": [144.9402420000212, -37.777489000273356], ""type"": ""Point""}",0,,0.0,ESG,71605,,20.235,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77758400034149, 144.94040699974101","{""coordinates"": [144.94040699974101, -37.77758400034149], ""type"": ""Point""}",0,,0.0,ESG,71645,,7.722,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7780989999306, 144.94086300045078","{""coordinates"": [144.94086300045078, -37.7780989999306], ""type"": ""Point""}",0,,0.0,ESG,71830,,4.106,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77788399989361, 144.9407960000145","{""coordinates"": [144.9407960000145, -37.77788399989361], ""type"": ""Point""}",0,,0.0,ESG,71769,,38.123,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77595999987052, 144.94135999960358","{""coordinates"": [144.94135999960358, -37.77595999987052], ""type"": ""Point""}",0,,0.0,ESG,74530,,3.812,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77929999962564, 144.9415609999102","{""coordinates"": [144.9415609999102, -37.77929999962564], ""type"": ""Point""}",0,,0.0,ESG,75496,,2.542,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.778652999728955, 144.93967800045118","{""coordinates"": [144.93967800045118, -37.778652999728955], ""type"": ""Point""}",0,,0.0,ESG,72236,,1.662,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77881399975614, 144.94026700004667","{""coordinates"": [144.94026700004667, -37.77881399975614], ""type"": ""Point""}",0,,0.0,ESG,72098,,1.76,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77844800013891, 144.93939699990491","{""coordinates"": [144.93939699990491, -37.77844800013891], ""type"": ""Point""}",0,,0.0,ESG,72354,,7.82,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77842600015046, 144.9393740003386","{""coordinates"": [144.9393740003386, -37.77842600015046], ""type"": ""Point""}",0,,0.0,ESG,72371,,2.639,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77822300031783, 144.9390829999151","{""coordinates"": [144.9390829999151, -37.77822300031783], ""type"": ""Point""}",0,,0.0,ESG,72487,,3.324,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77758999976349, 144.94228000000595","{""coordinates"": [144.94228000000595, -37.77758999976349], ""type"": ""Point""}",0,,0.0,ESG,75239,,0.293,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77914399992116, 144.94126800023798","{""coordinates"": [144.94126800023798, -37.77914399992116], ""type"": ""Point""}",0,,0.0,ESG,75591,,4.008,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77650999993962, 144.9396150001029","{""coordinates"": [144.9396150001029, -37.77650999993962], ""type"": ""Point""}",0,,0.0,ESG,73097,,2.053,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77640400001775, 144.93963499978372","{""coordinates"": [144.93963499978372, -37.77640400001775], ""type"": ""Point""}",0,,0.0,ESG,73138,,49.267,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7762760001872, 144.93965400027867","{""coordinates"": [144.93965400027867, -37.7762760001872], ""type"": ""Point""}",0,,0.0,ESG,73177,,1.857,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77678699974052, 144.93956000049062","{""coordinates"": [144.93956000049062, -37.77678699974052], ""type"": ""Point""}",0,,0.0,ESG,72957,,12.414,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77817000009215, 144.93913299965223","{""coordinates"": [144.93913299965223, -37.77817000009215], ""type"": ""Point""}",0,,0.0,ESG,76167,,6.843,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.785956999554166, 144.95259599984573","{""coordinates"": [144.95259599984573, -37.785956999554166], ""type"": ""Point""}",0,,0.0,ESG,77504,,2.248,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7859090000952, 144.9526649999237","{""coordinates"": [144.9526649999237, -37.7859090000952], ""type"": ""Point""}",0,,0.0,ESG,77531,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78622199998389, 144.95225999952532","{""coordinates"": [144.95225999952532, -37.78622199998389], ""type"": ""Point""}",0,,0.0,ESG,77367,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78603900026949, 144.9524920003769","{""coordinates"": [144.9524920003769, -37.78603900026949], ""type"": ""Point""}",0,,0.0,ESG,77464,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.785333999499315, 144.9534200002124","{""coordinates"": [144.9534200002124, -37.785333999499315], ""type"": ""Point""}",0,,0.0,ESG,77988,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78584499969045, 144.9527459998568","{""coordinates"": [144.9527459998568, -37.78584499969045], ""type"": ""Point""}",0,,0.0,ESG,77568,,2.639,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78303599988457, 144.95393600008808","{""coordinates"": [144.95393600008808, -37.78303599988457], ""type"": ""Point""}",0,,0.0,ESG,79560,,1.466,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78513000007966, 144.95367400036054","{""coordinates"": [144.95367400036054, -37.78513000007966], ""type"": ""Point""}",0,,0.0,ESG,78129,,2.444,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78421700013286, 144.95482000013126","{""coordinates"": [144.95482000013126, -37.78421700013286], ""type"": ""Point""}",0,,0.0,ESG,78722,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78354199955502, 144.9545250003252","{""coordinates"": [144.9545250003252, -37.78354199955502], ""type"": ""Point""}",0,,0.0,ESG,79262,,1.271,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78545799964906, 144.9532919997343","{""coordinates"": [144.9532919997343, -37.78545799964906], ""type"": ""Point""}",0,,0.0,ESG,77885,,2.248,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7790580001451, 144.94104000045752","{""coordinates"": [144.94104000045752, -37.7790580001451], ""type"": ""Point""}",0,,0.0,ESG,75731,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77913099998677, 144.94105500019376","{""coordinates"": [144.94105500019376, -37.77913099998677], ""type"": ""Point""}",0,,0.0,ESG,75784,,0.391,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77996400024628, 144.94123799972323","{""coordinates"": [144.94123799972323, -37.77996400024628], ""type"": ""Point""}",0,,0.0,ESG,76088,,4.888,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7799679995266, 144.94132600057438","{""coordinates"": [144.94132600057438, -37.7799679995266], ""type"": ""Point""}",0,,0.0,ESG,76115,,6.452,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78341299991691, 144.9543690003651","{""coordinates"": [144.9543690003651, -37.78341299991691], ""type"": ""Point""}",0,,0.0,ESG,79337,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78689500000836, 144.9514069995659","{""coordinates"": [144.9514069995659, -37.78689500000836], ""type"": ""Point""}",0,,0.0,ESG,76942,,1.271,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.77776100015019, 144.93877900048483","{""coordinates"": [144.93877900048483, -37.77776100015019], ""type"": ""Point""}",0,,0.0,ESG,76514,,13.099,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78720900024699, 144.95098899977424","{""coordinates"": [144.95098899977424, -37.78720900024699], ""type"": ""Point""}",0,,0.0,ESG,76708,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78719699993948, 144.95099799989268","{""coordinates"": [144.95099799989268, -37.78719699993948], ""type"": ""Point""}",0,,0.0,ESG,76716,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78657900037239, 144.95180499995766","{""coordinates"": [144.95180499995766, -37.78657900037239], ""type"": ""Point""}",0,,0.0,ESG,77159,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78135299984125, 144.95070500058665","{""coordinates"": [144.95070500058665, -37.78135299984125], ""type"": ""Point""}",0,,0.0,ESG,81998,,24.34,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78133000003899, 144.95127699963197","{""coordinates"": [144.95127699963197, -37.78133000003899], ""type"": ""Point""}",0,,0.0,ESG,82336,,10.068,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.781335000362496, 144.95129900037566","{""coordinates"": [144.95129900037566, -37.781335000362496], ""type"": ""Point""}",0,,0.0,ESG,82353,,11.535,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78165600033549, 144.9513959998899","{""coordinates"": [144.9513959998899, -37.78165600033549], ""type"": ""Point""}",0,,0.0,ESG,82679,,19.941,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78164300018924, 144.95129399960038","{""coordinates"": [144.95129399960038, -37.78164300018924], ""type"": ""Point""}",0,,0.0,ESG,82698,,17.889,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78186500032112, 144.95175900001627","{""coordinates"": [144.95175900001627, -37.78186500032112], ""type"": ""Point""}",0,,0.0,ESG,80421,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78163100030822, 144.95202600037356","{""coordinates"": [144.95202600037356, -37.78163100030822], ""type"": ""Point""}",0,,0.0,ESG,82517,,44.868,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78171799971224, 144.95195000040977","{""coordinates"": [144.95195000040977, -37.78171799971224], ""type"": ""Point""}",0,,0.0,ESG,82555,,28.25,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82075100009034, 144.96220399962525","{""coordinates"": [144.96220399962525, -37.82075100009034], ""type"": ""Point""}",0,,0.0,ESG,83508,,21.994,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.781330000276704, 144.95124800047904","{""coordinates"": [144.95124800047904, -37.781330000276704], ""type"": ""Point""}",0,,0.0,ESG,82309,,8.895,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78133399982573, 144.95122199972613","{""coordinates"": [144.95122199972613, -37.78133399982573], ""type"": ""Point""}",0,,0.0,ESG,82202,,7.429,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78258500005684, 144.95336900024722","{""coordinates"": [144.95336900024722, -37.78258500005684], ""type"": ""Point""}",0,,0.0,ESG,79839,,1.857,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78225300011358, 144.95293499978234","{""coordinates"": [144.95293499978234, -37.78225300011358], ""type"": ""Point""}",0,,0.0,ESG,80020,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7820690002547, 144.9525810001375","{""coordinates"": [144.9525810001375, -37.7820690002547], ""type"": ""Point""}",0,,0.0,ESG,80152,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82000099997345, 144.9658569996135","{""coordinates"": [144.9658569996135, -37.82000099997345], ""type"": ""Point""}",0,,0.0,ESG,87671,,36.168,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.78172799965916, 144.9503539997604","{""coordinates"": [144.9503539997604, -37.78172799965916], ""type"": ""Point""}",0,,0.0,ESG,82995,,14.761,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820530999756826, 144.9624530003605","{""coordinates"": [144.9624530003605, -37.820530999756826], ""type"": ""Point""}",0,,0.0,ESG,83641,,47.312,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.7817080000321, 144.95045800047836","{""coordinates"": [144.95045800047836, -37.7817080000321], ""type"": ""Point""}",0,,0.0,ESG,82965,,11.241,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.781331999623944, 144.9511639998934","{""coordinates"": [144.9511639998934, -37.781331999623944], ""type"": ""Point""}",0,,0.0,ESG,82150,,2.639,,0.0,0.0,0,0,,,,20140916,,0,0
