pressure_zone,category,pipe_size,material,lined,pipe_age,shape__length,criticality,condition_score,ASSET_ID,MAIN_NAME,PIPE_AGE,MATERIAL,PIPE_LENGTH
PRESTON NO2 RESERVOIR,S,65.0,GI,0,117.0,2.43,6,3.5,R021,PRESTON NO2 RESERVOIR,117.0,GI,2.43
PRESTON NO2 RESERVOIR,S,100.0,CICL,0,117.0,2.24,6,3.5,R021,PRESTON NO2 RESERVOIR,117.0,CICL,2.24
PRESTON NO2 RESERVOIR,S,65.0,GI,0,117.0,2.67,6,3.5,R021,PRESTON NO2 RESERVOIR,117.0,GI,2.67
THOMSON DAM,S,200.0,MSCL,0,40.0,1.86,6,6.5,H080,THOMSON DAM,40.0,MSCL,1.86
NORTH ESSENDON-FOOTSCRAY MAIN,T,1200.0,MSCL,0,10.0,355.38,6,8.0,M102,NORTH ESSENDON-FOOTSCRAY MAIN,10.0,MSCL,355.38
NORTH ESSENDON-FOOTSCRAY MAIN,T,1200.0,MSCL,0,10.0,533.14,6,8.0,M102,NORTH ESSENDON-FOOTSCRAY MAIN,10.0,MSCL,533.14
NORTH ESSENDON-FOOTSCRAY MAIN,T,1200.0,MSCL,0,10.0,112.12,6,8.0,M102,NORTH ESSENDON-FOOTSCRAY MAIN,10.0,MSCL,112.12
NORTH ESSENDON-FOOTSCRAY MAIN,T,1200.0,MSCL,0,10.0,62.66,6,8.0,M102,NORTH ESSENDON-FOOTSCRAY MAIN,10.0,MSCL,62.66
NORTH ESSENDON-FOOTSCRAY MAIN,T,1200.0,MSCL,0,10.0,38.92,6,8.0,M102,NORTH ESSENDON-FOOTSCRAY MAIN,10.0,MSCL,38.92
NORTH ESSENDON-FOOTSCRAY MAIN,T,1200.0,MSCL,0,10.0,12.7,6,8.0,M102,NORTH ESSENDON-FOOTSCRAY MAIN,10.0,MSCL,12.7
NORTH ESSENDON-FOOTSCRAY MAIN,T,1150.0,MSCL,0,9.0,1296.62,6,8.05,M102,NORTH ESSENDON-FOOTSCRAY MAIN,9.0,MSCL,1296.62
NORTH ESSENDON-FOOTSCRAY MAIN,T,2300.0,MSCL,0,9.0,396.2,6,8.05,M102,NORTH ESSENDON-FOOTSCRAY MAIN,9.0,MSCL,396.2
MORANG-PRESTON NO 1&3 MAIN,S,150.0,MSCL,0,20.0,0.96,6,7.5,M057,MORANG-PRESTON NO 1&3 MAIN,20.0,MSCL,0.96
MORANG-PRESTON NO 1&3 MAIN,S,225.0,MSCL,0,20.0,1.0,6,7.5,M057,MORANG-PRESTON NO 1&3 MAIN,20.0,MSCL,1.0
MORANG-PRESTON NO 1&3 MAIN,S,225.0,MSCL,0,37.0,0.45,6,6.65,M057,MORANG-PRESTON NO 1&3 MAIN,37.0,MSCL,0.45
MORANG-PRESTON NO 1&3 MAIN,T,1700.0,CI,0,150.0,9.17,6,3.5,M057,MORANG-PRESTON NO 1&3 MAIN,150.0,CI,9.17
MITCHAM RESERVOIR,S,1150.0,MS,0,46.0,3.24,6,6.2,R010,MITCHAM RESERVOIR,46.0,MS,3.24
PRESTON-NORTH ESSENDON MAIN,T,900.0,MS,0,15.0,204.0,6,7.75,M009,PRESTON-NORTH ESSENDON MAIN,15.0,MS,204.0
PRESTON-NORTH ESSENDON MAIN,T,900.0,MSCL,0,15.0,56.0,6,7.75,M009,PRESTON-NORTH ESSENDON MAIN,15.0,MSCL,56.0
PRESTON-NORTH ESSENDON MAIN,T,900.0,MSCL,0,15.0,63.12,6,7.75,M009,PRESTON-NORTH ESSENDON MAIN,15.0,MSCL,63.12
YAN YEAN-EPPING MAIN,T,1350.0,MSCL,0,17.0,10.05,6,7.65,M190,YAN YEAN-EPPING MAIN,17.0,MSCL,10.05
YAN YEAN-EPPING MAIN,T,1350.0,MS,0,66.0,792.09,6,5.2,M190,YAN YEAN-EPPING MAIN,66.0,MS,792.09
YAN YEAN-EPPING MAIN,S,225.0,MS,0,11.0,0.5,6,7.95,M190,YAN YEAN-EPPING MAIN,11.0,MS,0.5
YAN YEAN-EPPING MAIN,T,1350.0,MS,0,66.0,135.34,6,5.2,M190,YAN YEAN-EPPING MAIN,66.0,MS,135.34
YAN YEAN-EPPING MAIN,S,375.0,MS,0,11.0,16.3,6,7.95,M190,YAN YEAN-EPPING MAIN,11.0,MS,16.3
