road_name,location,suburb,speed_limit,direction,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,datetime,total_vehicle_count
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,41.0,50.0,22313,2015-03-09 18:00:00,71.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,216.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,44.0,52.0,66.0,23100,2016-02-11 14:00:00,234.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,41.0,44.0,22313,2015-04-09 01:00:00,8.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,213.0,4.0,8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,53.0,66.0,23100,2016-02-11 15:00:00,228.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,40.0,51.0,22313,2015-04-09 05:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,170.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,47.0,53.0,64.0,23100,2016-02-11 17:00:00,179.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,77.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,41.0,49.0,22313,2015-04-09 15:00:00,79.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,146.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,46.0,53.0,80.0,23100,2016-02-11 19:00:00,155.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,44.0,55.0,22313,2015-04-09 20:00:00,44.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,52.0,61.0,23100,2016-02-11 20:00:00,119.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,44.0,51.0,22313,2015-05-09 07:00:00,25.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,57.0,84.0,23100,2016-03-11 00:00:00,24.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,43.0,46.0,22313,2015-05-09 08:00:00,36.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,57.0,64.0,23100,2016-03-11 02:00:00,10.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,42.0,46.0,22313,2015-05-09 10:00:00,33.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,18.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,62.0,75.0,23100,2016-03-11 03:00:00,26.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,41.0,54.0,22313,2015-05-09 22:00:00,19.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,49.0,1.0,13.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,59.0,75.0,23100,2016-03-11 04:00:00,70.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,49.0,22313,2015-06-09 02:00:00,5.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,92.0,0.0,5.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,55.0,78.0,23100,2016-03-11 05:00:00,106.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,39.0,40.0,22313,2015-06-09 05:00:00,2.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,301.0,2.0,13.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,47.0,54.0,70.0,23100,2016-03-11 06:00:00,326.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,44.0,54.0,22313,2015-06-09 08:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,403.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,43.0,51.0,65.0,23100,2016-03-11 08:00:00,420.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,43.0,49.0,22313,2015-06-09 19:00:00,34.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,209.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,46.0,53.0,62.0,23100,2016-03-11 11:00:00,221.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,43.0,22313,2015-07-09 00:00:00,2.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,181.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,46.0,53.0,63.0,23100,2016-03-11 16:00:00,194.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,22313,2015-07-09 01:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,141.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,46.0,52.0,78.0,23100,2016-03-11 20:00:00,145.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,22313,2015-07-09 02:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,59.0,63.0,23100,2016-04-11 02:00:00,21.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,112.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,29.0,36.0,45.0,22313,2015-07-09 10:00:00,117.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,41.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,62.0,69.0,23100,2016-04-11 04:00:00,50.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,101.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,33.0,43.0,22313,2015-07-09 11:00:00,106.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,242.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,45.0,52.0,63.0,23100,2016-04-11 15:00:00,253.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,119.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,26.0,33.0,47.0,22313,2015-07-09 13:00:00,122.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,192.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,45.0,53.0,71.0,23100,2016-04-11 16:00:00,203.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,125.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,31.0,39.0,50.0,22313,2015-07-09 14:00:00,128.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,55.0,64.0,23100,2016-05-11 01:00:00,31.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,32.0,40.0,48.0,22313,2015-07-09 18:00:00,47.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,64.0,23100,2016-05-11 03:00:00,29.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,40.0,47.0,22313,2015-07-09 19:00:00,50.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,30.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,59.0,68.0,23100,2016-05-11 04:00:00,37.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,39.0,22313,2015-07-09 23:00:00,2.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,52.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,52.0,57.0,71.0,23100,2016-05-11 05:00:00,56.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,67.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,44.0,57.0,22313,2015-08-09 06:00:00,73.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,79.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,59.0,69.0,23100,2016-05-11 06:00:00,97.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,132.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,30.0,37.0,46.0,22313,2015-08-09 08:00:00,141.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,268.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,42.0,51.0,64.0,23100,2016-05-11 09:00:00,274.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,139.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,30.0,39.0,52.0,22313,2015-08-09 09:00:00,141.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,295.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,44.0,52.0,65.0,23100,2016-05-11 12:00:00,299.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,110.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,29.0,37.0,47.0,22313,2015-08-09 11:00:00,114.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,218.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,47.0,53.0,68.0,23100,2016-05-11 14:00:00,221.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,91.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,34.0,47.0,22313,2015-08-09 12:00:00,94.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,221.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,48.0,53.0,65.0,23100,2016-05-11 18:00:00,230.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,99.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,37.0,43.0,22313,2015-08-09 15:00:00,101.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,48.0,54.0,70.0,23100,2016-05-11 23:00:00,89.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,34.0,41.0,50.0,22313,2015-08-09 16:00:00,65.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,19.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,59.0,64.0,23100,2016-06-11 04:00:00,23.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,43.0,47.0,22313,2015-08-09 20:00:00,41.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,58.0,67.0,23100,2016-06-11 07:00:00,65.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,50.0,53.0,22313,2015-08-09 23:00:00,8.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,58.0,65.0,23100,2016-06-11 08:00:00,88.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,61.0,22313,2015-09-09 00:00:00,5.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,174.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,49.0,55.0,67.0,23100,2016-06-11 11:00:00,180.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,34.0,22313,2015-09-09 01:00:00,3.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,183.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,55.0,70.0,23100,2016-06-11 12:00:00,187.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,46.0,47.0,22313,2015-09-09 03:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,49.0,56.0,66.0,23100,2016-06-11 14:00:00,186.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,59.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37.0,43.0,49.0,22313,2015-09-09 06:00:00,60.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,154.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,49.0,55.0,71.0,23100,2016-06-11 15:00:00,157.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,95.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,41.0,50.0,22313,2015-09-09 07:00:00,96.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,104.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,49.0,54.0,60.0,23100,2016-06-11 20:00:00,108.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31.0,40.0,53.0,22313,2015-09-09 17:00:00,61.0
Anderson Street,54 Anderson Street,South Yarra,40,N,158.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.7,46.0,47.0,22281,2015-03-16 13:00:00,165.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,44.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,44.0,49.0,22313,2015-09-09 20:00:00,46.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,415.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,2.0,46.0,52.0,73.0,23100,2016-07-11 07:00:00,438.0
Park Drive,Between Flemington Road and Story Street,Parkville,40,S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,44.0,46.0,22313,2015-09-09 23:00:00,9.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,193.0,3.0,22.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,44.0,52.0,63.0,23100,2016-07-11 13:00:00,227.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,26.0,28.0,22512,2015-08-31 00:00:00,5.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,204.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,46.0,53.0,75.0,23100,2016-07-11 16:00:00,215.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22512,2015-08-31 03:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,184.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,45.0,53.0,65.0,23100,2016-07-11 17:00:00,190.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,23.0,27.0,28.0,22512,2015-08-31 06:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,129.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,45.0,53.0,62.0,23100,2016-07-11 19:00:00,138.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,21.0,23.0,30.0,22512,2015-08-31 09:00:00,18.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,15.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,57.0,64.0,23100,2016-08-11 02:00:00,20.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,93.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,21.0,24.0,31.0,22512,2015-08-31 15:00:00,95.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,19.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,62.0,23100,2016-08-11 03:00:00,24.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,262.0,2.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,79.0,23.0,27.0,35.0,22512,2015-08-31 17:00:00,274.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,408.0,3.0,10.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,43.0,49.0,61.0,23100,2016-08-11 08:00:00,429.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,197.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,87.0,23.0,27.0,39.0,22512,2015-08-31 18:00:00,207.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,223.0,0.0,24.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,43.0,51.0,63.0,23100,2016-08-11 11:00:00,254.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22512,2015-01-09 00:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,197.0,2.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,44.0,53.0,75.0,23100,2016-08-11 15:00:00,215.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,24.0,27.0,22512,2015-01-09 05:00:00,7.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,197.0,2.0,20.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,46.0,53.0,65.0,23100,2016-08-11 18:00:00,232.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,22.0,29.0,22512,2015-01-09 10:00:00,24.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,106.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,56.0,63.0,23100,2016-08-11 21:00:00,109.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,20.0,22.0,26.0,22512,2015-01-09 11:00:00,33.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,54.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,56.0,78.0,23100,2016-08-11 22:00:00,57.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,55.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,21.0,24.0,31.0,22512,2015-01-09 12:00:00,57.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,56.0,66.0,23100,2016-08-11 23:00:00,26.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,25.0,22.0,26.0,35.0,22512,2015-01-09 15:00:00,116.0
Stubbs Street,Between Macaulay Road & Robertson Street,Kensington,60,N,26.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,55.0,68.0,23103,2016-04-14 05:00:00,31.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,151.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,21.0,25.0,35.0,22512,2015-01-09 16:00:00,158.0
Stubbs Street,Between Macaulay Road & Robertson Street,Kensington,60,N,76.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,55.0,83.0,23103,2016-04-14 07:00:00,84.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,25.0,31.0,22512,2015-02-09 07:00:00,26.0
Stubbs Street,Between Macaulay Road & Robertson Street,Kensington,60,N,130.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.0,51.0,60.0,23103,2016-04-14 08:00:00,139.0
Princess Park Drive,South of MacPherson Street,Carlton North,50,N,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,22.0,30.0,22512,2015-02-09 11:00:00,34.0
Stubbs Street,Between Macaulay Road & Robertson Street,Kensington,60,N,181.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,47.0,53.0,75.0,23103,2016-04-14 11:00:00,195.0
